EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,BadPassSteals,ShootingFouls,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimAssists,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceOffPoss,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeAssists,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,SecondChanceAtRimFGA,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,BadPassTurnovers,Offensive Fouls Drawn,BlockedAtRim,BlockedShortMidRange,DefCorner3ReboundPct,OffThreePtRebounds,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,Corner3Assists,FTOffRebounds,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,TwoPtShootingFoulsDrawnPct,DefensiveGoaltends,Charge Fouls Drawn,HeaveAttempts,Defensive 3 Seconds Violations,team_id,year,season,team_vs
201950-202703-202734-203076-203121,1610612740,"Jrue Holiday, Nikola Mirotic, E'Twaun Moore, Anthony Davis, Darius Miller","Holiday, Mirotic, Moore, Davis, Miller",201950-202703-202734-203076-203121,NOP,500.0,4,8.0,-11.0,15,16,,31,5.0,2.0,3.0,8.0,9.0,20.0,8.0,8.0,,4.0,5.0,2.0,11.0,2.0,3.0,5.0,,,4.0,1.0,,1.0,1.0,18.0,0.5,0.5714285714285714,0.8888888888888888,0.7307692307692307,0.7692307692307693,,,1.0,1.0,1.0,,89.27999999999999,1.0,15.933333333333334,16.3125,15.866666666666667,16.3125,0.38461538461538464,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.6923076923076923,0.5502423076923078,5.311111111111111,,1.0,4.0,,,1.0,4.0,1.0,31.0,,,,,,3.0,4.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,1.0,0.25,,0.25,,,0.3076923076923077,0.3076923076923077,0.25,0.25,1.0,,,0.25,,0.07692307692307693,,,25.674999999999997,,5.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,2.0,,,2.0,,,,1.0,1.0,,1.0,1.0,,0.5,,1.0,0.07692307692307693,,0.1,,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,2.0,,,1.0,,2.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.1111111111111111,,,,1.0,1610612740,2018,2017-18,False
201950-202703-202734-203076-203524,1610612740,"Jrue Holiday, Nikola Mirotic, E'Twaun Moore, Anthony Davis, Solomon Hill","Holiday, Mirotic, Moore, Davis, Hill",201950-202703-202734-203076-203524,NOP,221.0,1,4.0,-4.0,7,8,1.0,15,1.0,2.0,6.0,3.0,7.0,7.0,2.0,4.0,,1.0,1.0,1.0,2.0,2.0,2.0,6.0,,,5.0,1.0,,1.0,1.0,4.0,0.3333333333333333,0.5,0.42857142857142855,0.3333333333333333,0.35,,,0.6666666666666666,0.6666666666666666,,0.5,97.73755656108598,1.0,16.285714285714285,13.375,13.428571428571429,13.375,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.464,9.542857142857143,,,2.0,,,,2.0,1.0,11.0,,,,,,,2.0,,,,,3.0,2.0,1.0,,,,,,,,,,0.2222222222222222,0.2222222222222222,,,,,,,,,,,26.25,,1.0,,,2.0,1.0,2.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,3.0,,2.0,4.0,,,,1.0,1.0,,0.5,0.5,0.5,0.6666666666666666,,1.0,,0.5517,0.42857142857142855,,,,,,,,,,,1.0,,0.5,,0.5,1.0,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,1610612740,2018,2017-18,False
201950-202703-202734-203076-203546,1610612740,"Jrue Holiday, Nikola Mirotic, E'Twaun Moore, Anthony Davis, Ian Clark","Holiday, Mirotic, Moore, Davis, Clark",201950-202703-202734-203076-203546,NOP,236.0,3,4.0,-5.0,9,8,2.0,17,,1.0,3.0,1.0,3.0,4.0,2.0,,,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,,1.0,,,,,4.0,1.0,1.0,0.3333333333333333,0.2,0.3333333333333333,,,1.0,1.0,,1.0,103.72881355932203,,10.88888888888889,17.25,10.88888888888889,17.25,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.4,0.47736,9.066666666666666,6.0,,2.0,,2.0,,2.0,2.0,9.0,1.0,,2.0,2.0,4.0,,2.0,,,,1.0,,1.0,2.0,,4.0,6.0,,,,,0.3333333333333333,0.5,0.4,0.4,,,,0.6666666666666666,,,0.5123333333333333,0.16666666666666666,,1.0,25.65,0.6666666666666666,,,1.0,1.0,1.0,3.0,0.3333333333333333,1.0,1.0,,,,,,,,,1.0,,,2.0,1.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,1610612740,2018,2017-18,False
201950-202703-202734-203121-203524,1610612740,"Jrue Holiday, Nikola Mirotic, E'Twaun Moore, Darius Miller, Solomon Hill","Holiday, Mirotic, Moore, Miller, Hill",201950-202703-202734-203121-203524,NOP,103.0,2,2.0,5.0,3,4,2.0,7,,1.0,1.0,1.0,1.0,6.0,2.0,,,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,,,,,,6.0,1.0,1.0,1.0,0.5,0.75,,,0.3333333333333333,0.6,0.5,,97.86407766990291,,7.333333333333333,20.25,7.333333333333333,17.75,,0.5,1.0,1.0,1.0,0.5,0.49745,5.3,,,1.0,,,,1.0,4.0,1.0,,,,,,,1.0,,,,,,2.0,4.0,,,,,,,,,,0.5,0.5,,,,,,,,0.3333333333333333,,,25.4,,,,2.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1610612740,2018,2017-18,False
201950-202703-202734-203524-203546,1610612740,"Jrue Holiday, Nikola Mirotic, E'Twaun Moore, Solomon Hill, Ian Clark","Holiday, Mirotic, Moore, Hill, Clark",201950-202703-202734-203524-203546,NOP,27.0,1,,-2.0,1,1,1.0,2,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,106.66666666666666,,15.0,12.0,15.0,12.0,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
201950-202703-203076-203121-203546,1610612740,"Jrue Holiday, Nikola Mirotic, Anthony Davis, Darius Miller, Ian Clark","Holiday, Mirotic, Davis, Miller, Clark",201950-202703-203076-203121-203546,NOP,890.0,5,15.0,8.0,32,29,6.0,61,8.0,1.0,3.0,11.0,18.0,36.0,12.0,10.0,,6.0,8.0,1.0,18.0,5.0,13.0,15.0,4.0,1.0,7.0,3.0,1.0,3.0,2.0,34.0,0.5454545454545454,0.6,0.6111111111111112,0.5384615384615384,0.5806451612903226,,,0.7142857142857143,0.75,1.0,1.0,98.69662921348315,0.6666666666666666,12.6875,16.689655172413794,12.59375,16.103448275862068,0.3076923076923077,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.6153846153846154,0.5297288461538462,9.544444444444444,11.0,2.0,6.0,1.0,1.0,2.0,8.0,8.0,28.0,4.0,1.0,3.0,6.0,13.0,6.0,6.0,2.0,2.0,2.0,3.0,3.0,8.0,10.0,,13.0,11.0,1.0,0.25,0.3333333333333333,0.25,0.5,0.5909090909090909,0.3076923076923077,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1.0,0.3333333333333333,0.5186357142857143,0.10344827586206896,,0.3611111111111111,25.5375,0.34375,7.0,4.0,7.0,1.0,1.0,3.0,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.875,0.875,0.5714285714285714,2.0,7.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,1.0,0.5,1.0,1.0,0.14285714285714285,0.15384615384615385,0.25,,0.2692307692307692,0.7042,0.05555555555555555,1.0,3.0,1.0,1.0,,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.14285714285714285,1.0,,,,1.0,,,1.0,1.0,,1.0,,0.16666666666666666,0.25,1.0,1.0,,2.0,,,,2.0,,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,3.0,2.0,,,,2.0,,,,,,,,,0.07692307692307693,,,,1.0,,,,,,,,1.0,0.2857142857142857,,0.14285714285714285,,,,,1610612740,2018,2017-18,False
201950-202703-203076-203524-203546,1610612740,"Jrue Holiday, Nikola Mirotic, Anthony Davis, Solomon Hill, Ian Clark","Holiday, Mirotic, Davis, Hill, Clark",201950-202703-203076-203524-203546,NOP,36.0,1,1.0,-3.0,1,1,,2,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,80.0,,13.0,23.0,13.0,23.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
201950-202703-203121-203524-203546,1610612740,"Jrue Holiday, Nikola Mirotic, Darius Miller, Solomon Hill, Ian Clark","Holiday, Mirotic, Miller, Hill, Clark",201950-202703-203121-203524-203546,NOP,676.0,5,11.0,9.0,23,26,10.0,49,6.0,1.0,2.0,7.0,11.0,30.0,10.0,4.0,,5.0,9.0,1.0,22.0,4.0,9.0,11.0,2.0,1.0,4.0,1.0,,1.0,1.0,27.0,0.7142857142857143,0.7142857142857143,0.6363636363636364,0.5416666666666666,0.5769230769230769,,,0.5714285714285714,0.75,1.0,0.25,104.37869822485206,1.0,13.695652173913043,13.884615384615385,13.130434782608695,13.076923076923077,0.25,0.08333333333333333,0.5,0.5,1.0,0.7916666666666666,0.5213695652173913,7.581818181818182,6.0,3.0,11.0,2.0,4.0,4.0,13.0,4.0,21.0,1.0,2.0,4.0,4.0,12.0,12.0,10.0,3.0,4.0,3.0,1.0,2.0,6.0,4.0,,12.0,6.0,1.0,0.3076923076923077,0.5,0.3333333333333333,0.8,0.8571428571428571,0.5416666666666666,0.4583333333333333,0.2727272727272727,0.3,1.0,0.8,0.5,0.3,0.5971125,0.04,,0.4,27.63076923076923,0.2608695652173913,5.0,4.0,5.0,,,,,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8,1.0,3.0,,,3.0,1.0,1.0,2.0,,,,,,1.0,0.75,0.75,0.25,0.16666666666666666,,1.0,0.125,0.6093,0.1,1.0,1.0,,,1.0,,0.3333333333333333,0.3333333333333333,,0.2,,1.0,,0.09090909090909091,,,3.0,1.0,,,1.0,,0.125,0.14285714285714285,,1.0,1.0,2.0,,,,,1.0,2.0,1.0,2.0,,,,1.0,1.0,,,,,,2.0,,,,,1.0,1.0,,,,1.0,0.5,0.07692307692307693,,,0.09090909090909091,,1.0,,0.08333333333333333,0.5,0.5,1.0,,,,,,1.0,0.5,1.0,1.0,,,0.08333333333333333,,,1.0,,1610612740,2018,2017-18,False
201950-202734-203076-203121-203524,1610612740,"Jrue Holiday, E'Twaun Moore, Anthony Davis, Darius Miller, Solomon Hill","Holiday, Moore, Davis, Miller, Hill",201950-202734-203076-203121-203524,NOP,88.0,1,1.0,4.0,3,4,,7,1.0,,,1.0,1.0,5.0,,2.0,,,1.0,,3.0,2.0,3.0,3.0,,,1.0,,,,,5.0,,,1.0,1.25,1.25,,,1.0,1.0,,1.0,114.54545454545455,,12.0,13.0,12.0,13.0,0.5,,,,,1.0,0.673375,0.6,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,0.5,0.5,1.0,1.0,1.0,,,1.0,,,,,25.3,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
201950-202734-203076-203121-203546,1610612740,"Jrue Holiday, E'Twaun Moore, Anthony Davis, Darius Miller, Ian Clark","Holiday, Moore, Davis, Miller, Clark",201950-202734-203076-203121-203546,NOP,778.0,2,13.0,-4.0,27,23,13.0,50,8.0,2.0,7.0,8.0,18.0,26.0,8.0,8.0,1.0,4.0,6.0,1.0,14.0,5.0,7.0,11.0,,,3.0,,,,,24.0,0.5,0.5,0.4444444444444444,0.4230769230769231,0.4642857142857143,0.05555555555555555,0.125,0.7142857142857143,0.7,,1.0,92.54498714652956,,14.37037037037037,16.956521739130434,13.925925925925926,16.434782608695652,0.3076923076923077,0.2692307692307692,0.2857142857142857,0.2857142857142857,0.5,0.6153846153846154,0.5073461538461539,7.977777777777778,8.0,1.0,7.0,,1.0,2.0,8.0,4.0,30.0,5.0,,1.0,4.0,10.0,6.0,7.0,1.0,2.0,1.0,,1.0,3.0,4.0,,10.0,8.0,1.0,0.25,,0.25,0.5,0.625,0.3076923076923077,0.2692307692307692,0.14285714285714285,0.14285714285714285,1.0,0.16666666666666666,,0.14285714285714285,0.5298416666666667,,,0.38461538461538464,25.9375,0.2962962962962963,3.0,2.0,2.0,1.0,,3.0,0.3333333333333333,0.6666666666666666,0.5,0.375,0.42857142857142855,0.6666666666666666,3.0,3.0,,2.0,2.0,3.0,2.0,4.0,2.0,,1.0,1.0,,0.6,,0.3333333333333333,0.2,0.25,,0.5,0.11538461538461539,0.7031,0.07692307692307693,2.0,3.0,1.0,,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.2,,0.5,1.0,,,,1.0,2.0,,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,,,,,,,,,2.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,2.0,,,,2.0,,,,,,,0.2,,0.038461538461538464,1.0,1.0,1.0,,,,,,,,,0.5,,,,,,,,1610612740,2018,2017-18,False
201950-202734-203076-203524-203546,1610612740,"Jrue Holiday, E'Twaun Moore, Anthony Davis, Solomon Hill, Ian Clark","Holiday, Moore, Davis, Hill, Clark",201950-202734-203076-203524-203546,NOP,319.0,3,5.0,-11.0,11,14,3.0,25,6.0,1.0,3.0,3.0,11.0,10.0,4.0,2.0,2.0,2.0,3.0,1.0,7.0,2.0,5.0,7.0,1.0,,4.0,,,,,8.0,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.34615384615384615,0.38461538461538464,0.18181818181818182,0.16666666666666666,0.6666666666666666,0.8,,1.0,112.85266457680251,,14.818181818181818,11.142857142857142,12.909090909090908,11.142857142857142,0.46153846153846156,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.6153846153846154,0.5005115384615384,6.763636363636365,4.0,,1.0,,1.0,1.0,2.0,1.0,21.0,3.0,1.0,2.0,,5.0,3.0,1.0,,1.0,,1.0,3.0,1.0,1.0,,5.0,4.0,1.0,0.5,0.5,0.5,0.5,0.5,0.15384615384615385,0.07692307692307693,,,,0.2,,,0.53845,0.07692307692307693,,0.5,24.1,0.36363636363636365,2.0,1.0,2.0,,,,,1.0,1.0,0.3333333333333333,0.4,0.5,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,0.5,0.3333333333333333,0.5,0.5,0.125,0.2222222222222222,,,0.15384615384615385,0.6347,0.2,2.0,,,1.0,1.0,1.0,,,,0.4,2.0,1.0,,0.14285714285714285,1.0,,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.25,,0.07692307692307693,1.0,1.0,1.0,0.5,,,,,,,,0.5,0.2,1.0,0.09090909090909091,,,,,1610612740,2018,2017-18,False
201950-203076-203121-203524-203546,1610612740,"Jrue Holiday, Anthony Davis, Darius Miller, Solomon Hill, Ian Clark","Holiday, Davis, Miller, Hill, Clark",201950-203076-203121-203524-203546,NOP,598.0,5,10.0,-8.0,23,22,12.0,45,6.0,2.0,6.0,7.0,14.0,21.0,8.0,6.0,2.0,4.0,5.0,2.0,11.0,5.0,8.0,10.0,,,1.0,3.0,,3.0,2.0,17.0,0.5714285714285714,0.8,0.5,0.38636363636363635,0.4375,0.14285714285714285,,0.625,0.6666666666666666,0.5,,108.36120401337793,0.6666666666666666,12.173913043478262,14.454545454545455,12.0,13.727272727272727,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.4,1.0,0.6363636363636364,0.4965452380952381,7.207142857142857,11.0,1.0,7.0,,5.0,1.0,8.0,4.0,29.0,4.0,,6.0,2.0,8.0,3.0,6.0,1.0,1.0,1.0,,1.0,4.0,4.0,,8.0,11.0,1.0,0.125,,0.14285714285714285,0.3,0.36363636363636365,0.36363636363636365,0.3181818181818182,0.14285714285714285,0.14285714285714285,1.0,0.5,,0.16666666666666666,0.54175,0.08333333333333333,,0.38095238095238093,30.6375,0.4782608695652174,5.0,2.0,3.0,,,1.0,,0.75,0.75,0.8333333333333334,0.8333333333333334,0.4,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.15384615384615385,,0.6666666666666666,0.09090909090909091,0.5140666666666667,0.19047619047619047,2.0,,,,,,,,,0.2,2.0,,0.25,,0.6666666666666666,,,,3.0,,,0.5,,,2.0,2.0,,1.0,,,,1.0,,,,,,,4.0,,,,,,,,,,,,,2.0,,,,,,,,0.16666666666666666,,,,1.0,,0.045454545454545456,,,,1.0,,,,,,,,1.0,0.1,,0.125,,,1.0,,1610612740,2018,2017-18,False
