EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PtsUnassisted2s,FoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BlockingFouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,ShortMidRangeAssists,ShortMidRangePctAssisted,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Offensive Fouls,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,OffAtRimReboundPct,Loose Ball Fouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,SecondChanceCorner3FGA,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls Drawn,SecondChanceCorner3FGM,PenaltyCorner3FGM,Travels,Charge Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,HeaveAttempts,LongMidRangePctBlocked,team_id,year,season,team_vs
1626220-201937-202324-203109-204060,1610612762,"Royce O'Neale, Ricky Rubio, Derrick Favors, Jae Crowder, Joe Ingles","O'Neale, Rubio, Favors, Crowder, Ingles",1626220-201937-202324-203109-204060,UTA,398.0,3,7.0,-6.0,12.0,14.0,2.0,26.0,5.0,,1.0,4.0,8.0,10.0,6.0,1.0,8.0,0.5,0.4444444444444444,0.5,94.07035175879396,14.083333333333334,16.357142857142858,14.083333333333334,16.071428571428573,0.5555555555555556,0.1111111111111111,,,0.6666666666666666,0.5738222222222222,5.0375,2.0,16.0,,4.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,5.0,2.0,0.6666666666666666,,0.8,,0.16666666666666666,1.0,3.0,1.0,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,0.25,0.3333333333333333,,,1.0,1.0,1.0,0.1111111111111111,0.125,0.2,,,0.25,0.2,,,,0.6,0.75,0.3333333333333333,0.2222222222222222,0.5,0.5,,0.1111111111111111,,,1.0,1.0,,0.4951,0.2,25.6,,,,,,2.0,,,,,,,,,2.0,,,,,,4.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,0.8,,,,,1.0,,0.25,,,,,,,,,,,,0.1,0.1111111111111111,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-203109-203497-204060,1610612762,"Royce O'Neale, Ricky Rubio, Jae Crowder, Rudy Gobert, Joe Ingles","O'Neale, Rubio, Crowder, Gobert, Ingles",1626220-201937-203109-203497-204060,UTA,186.0,2,3.0,-5.0,5.0,6.0,4.0,11.0,2.0,,2.0,,5.0,2.0,,2.0,2.0,,,0.16666666666666666,85.16129032258064,15.6,18.0,15.6,16.5,0.4,0.4,,,0.4,0.51144,10.48,3.0,7.0,1.0,3.0,5.0,,,1.0,,,,,1.0,,2.0,2.0,3.0,1.0,0.5,0.5,1.0,0.6,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,2.0,,2.0,,,,,,,,,,,,0.2,,1.0,,0.4,0.4,1.0,,,,,,0.2,,,,,,,1.0,,,0.6695,,,,1.0,,,,2.0,,,,4.0,,2.0,2.0,,,,,,,,2.0,,,1.0,,,1.0,2.0,,1.0,,,,,,2.0,1.0,,,,0.2,0.5,,0.5,,,0.5,,,,,,,,,,0.25,,,0.47355,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201973-202324-202692-204060,1610612762,"Royce O'Neale, Jonas Jerebko, Derrick Favors, Alec Burks, Joe Ingles","O'Neale, Jerebko, Favors, Burks, Ingles",1626220-201973-202324-202692-204060,UTA,94.0,1,2.0,-2.0,3.0,3.0,,6.0,,,,,1.0,,,,,,,,91.91489361702128,13.0,18.333333333333332,13.0,12.333333333333334,,,,,,0.413,4.2,,2.0,1.0,2.0,2.0,,,2.0,,2.0,,,2.0,,,1.0,,1.0,0.25,0.3333333333333333,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201973-202324-203109-203957,1610612762,"Royce O'Neale, Jonas Jerebko, Derrick Favors, Jae Crowder, Dante Exum","O'Neale, Jerebko, Favors, Crowder, Exum",1626220-201973-202324-203109-203957,UTA,88.0,1,1.0,4.0,3.0,3.0,,6.0,2.0,,,2.0,2.0,7.0,4.0,,7.0,1.0,1.1666666666666667,1.1666666666666667,98.18181818181819,7.333333333333333,22.0,7.333333333333333,22.0,0.6666666666666666,,,,1.0,0.66215,1.1,,3.0,1.0,2.0,2.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,0.3333333333333333,,,,,,,,1.0,,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,,,1.0,,,25.6,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201973-202324-203957-204060,1610612762,"Royce O'Neale, Jonas Jerebko, Derrick Favors, Dante Exum, Joe Ingles","O'Neale, Jerebko, Favors, Exum, Ingles",1626220-201973-202324-203957-204060,UTA,403.0,2,7.0,2.0,11.0,11.0,3.0,22.0,4.0,,,2.0,5.0,14.0,2.0,2.0,14.0,0.4,0.65,0.6363636363636364,78.61042183622828,14.363636363636363,22.272727272727273,14.363636363636363,22.272727272727273,0.4,,,,0.9,0.5408299999999999,2.82,2.0,12.0,2.0,4.0,4.0,1.0,,,,,,,,,1.0,1.0,2.0,,0.5,0.5714285714285714,,0.18181818181818182,,2.0,,,,1.0,1.0,2.0,4.0,3.0,5.0,,,,2.0,6.0,4.0,2.0,1.0,1.0,2.0,1.0,5.0,,,,,,,0.5,0.5,0.6,0.6,,,,0.5,0.2,0.25,,,,,,1.0,,0.5,0.6666666666666666,0.5,0.1,,,0.1,0.4,0.5,0.5,,,0.5,,,25.48,,,1.0,,2.0,1.0,,,,,2.0,,3.0,3.0,,1.0,,1.0,,,2.0,,1.0,,,,,3.0,1.0,,,,,,,3.0,,0.3333333333333333,,0.75,0.75,0.6666666666666666,,,,,1.0,0.5,,,,1.0,1.0,1.0,,,,,1.0,0.486225,0.18181818181818182,0.16666666666666666,0.21428571428571427,,,,1.0,1.0,,0.5,,0.5,,,,1.0,,,1.0,,,0.2,,,,,,,,,,,,,,,,1.0,,,1610612762,2018,2017-18,True
1626220-201973-202692-203497-203526,1610612762,"Royce O'Neale, Jonas Jerebko, Alec Burks, Rudy Gobert, Raul Neto","O'Neale, Jerebko, Burks, Gobert, Neto",1626220-201973-202692-203497-203526,UTA,97.0,1,2.0,8.0,3.0,3.0,,6.0,1.0,,,2.0,2.0,8.0,4.0,2.0,8.0,1.0,1.1666666666666667,1.3333333333333333,89.0721649484536,12.0,20.333333333333332,12.0,20.333333333333332,0.3333333333333333,,,,0.6666666666666666,0.6013000000000001,3.65,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,3.0,,,,,,,,,1.0,1.0,,,,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,22.3,,,1.0,,,1.0,,,,,,,,3.0,,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201973-202692-203497-204060,1610612762,"Royce O'Neale, Jonas Jerebko, Alec Burks, Rudy Gobert, Joe Ingles","O'Neale, Jerebko, Burks, Gobert, Ingles",1626220-201973-202692-203497-204060,UTA,70.0,1,1.0,4.0,2.0,1.0,,3.0,1.0,1.0,2.0,2.0,3.0,4.0,,,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,61.71428571428571,14.0,42.0,13.5,42.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,0.48456666666666665,11.866666666666667,,,,1.0,2.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,2.0,4.0,,,,,2.0,2.0,1.0,4.0,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,0.4507,0.5,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-202324-202692-203109-203526,1610612762,"Royce O'Neale, Derrick Favors, Alec Burks, Jae Crowder, Raul Neto","O'Neale, Favors, Burks, Crowder, Neto",1626220-202324-202692-203109-203526,UTA,264.0,1,4.0,,12.0,11.0,3.0,23.0,6.0,,1.0,5.0,7.0,13.0,8.0,,13.0,0.7142857142857143,0.5909090909090909,0.5909090909090909,125.45454545454544,11.916666666666666,11.0,11.916666666666666,11.0,0.5454545454545454,0.09090909090909091,,,0.9090909090909091,0.49466363636363636,3.957142857142857,3.0,13.0,2.0,5.0,5.0,1.0,1.0,1.0,,1.0,,,1.0,,2.0,2.0,3.0,1.0,1.0,1.0,,0.25,,5.0,,,,,1.0,1.0,3.0,1.0,4.0,,,,2.0,,3.0,1.0,1.0,1.0,2.0,1.0,5.0,,2.0,,,,,0.2,0.2,0.25,0.25,,,,0.36363636363636365,0.14285714285714285,0.16666666666666666,,1.0,,,,,1.0,0.8333333333333334,1.0,0.2,,,,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,26.9,2.0,2.0,,,1.0,,,,2.0,2.0,1.0,,4.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,4.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,,,1.0,,,,,1.0,,0.6666666666666666,1.0,0.3333333333333333,0.36991666666666667,,,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-202324-202692-203109-204060,1610612762,"Royce O'Neale, Derrick Favors, Alec Burks, Jae Crowder, Joe Ingles","O'Neale, Favors, Burks, Crowder, Ingles",1626220-202324-202692-203109-204060,UTA,266.0,2,4.0,,8.0,9.0,2.0,17.0,4.0,,2.0,3.0,6.0,10.0,6.0,1.0,8.0,0.5,0.5625,0.5555555555555556,92.03007518796991,14.125,17.0,14.125,17.0,0.5,0.25,,,0.75,0.4956,7.833333333333333,2.0,10.0,,3.0,4.0,2.0,2.0,,,,,,,,3.0,3.0,2.0,,,1.0,,0.25,1.0,3.0,1.0,1.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,2.0,1.0,,,1.0,,3.0,1.0,1.0,1.0,1.0,,,,,0.5,0.5,1.0,1.0,1.0,0.25,,,,1.0,0.3333333333333333,0.25,,,,0.75,0.75,,,,,,0.25,0.5,0.5,1.0,1.0,0.5,0.5582,0.2,26.95,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,3.0,3.0,2.0,1.0,1.0,,,,2.0,,,,,,,2.0,,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,0.75,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,0.5635,,,0.3,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-202324-202692-203497-204060,1610612762,"Royce O'Neale, Derrick Favors, Alec Burks, Rudy Gobert, Joe Ingles","O'Neale, Favors, Burks, Gobert, Ingles",1626220-202324-202692-203497-204060,UTA,152.0,1,3.0,-6.0,6.0,6.0,,12.0,1.0,,1.0,,4.0,,,,,,,,113.6842105263158,14.166666666666666,11.166666666666666,13.5,9.666666666666666,0.2,0.2,,,0.4,0.44286000000000003,8.3,,6.0,,3.0,5.0,1.0,1.0,3.0,,1.0,,,3.0,,1.0,1.0,,1.0,,0.6666666666666666,,,2.0,,,,,2.0,,,1.0,,1.0,,,,,,1.0,,2.0,,,,,1.0,1.0,2.0,,,,,,,,,,,0.2,0.5,1.0,0.5,1.0,0.25,0.4,0.5,,,,,,0.4,,,,0.2,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-202324-203109-203957-204060,1610612762,"Royce O'Neale, Derrick Favors, Jae Crowder, Dante Exum, Joe Ingles","O'Neale, Favors, Crowder, Exum, Ingles",1626220-202324-203109-203957-204060,UTA,225.0,3,4.0,1.0,8.0,7.0,1.0,15.0,1.0,1.0,2.0,2.0,3.0,10.0,2.0,1.0,8.0,0.6666666666666666,0.7142857142857143,0.7142857142857143,96.0,12.75,17.571428571428573,11.625,17.571428571428573,0.14285714285714285,0.2857142857142857,0.5,0.5,0.7142857142857143,0.44562142857142856,12.133333333333333,5.0,9.0,,3.0,4.0,1.0,1.0,,1.0,,2.0,,2.0,1.0,1.0,3.0,5.0,,,1.0,,0.625,1.0,1.0,,,,,,2.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,,1.0,2.0,,5.0,,1.0,1.0,,,,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5714285714285714,,,,1.0,,0.3333333333333333,,,,1.0,1.0,,,,,,0.5714285714285714,0.5,0.5,,,0.5,,0.2,25.825,1.0,1.0,,,3.0,,,,2.0,2.0,3.0,,10.0,3.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,10.0,,0.5,1.0,1.0,1.0,1.0,0.5,,0.5,,1.0,,,,1.0,,,,0.5,,0.2,1.0,0.6,0.45010000000000006,,,1.0,,,,2.0,2.0,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612762,2018,2017-18,True
1626220-202692-203109-203497-204060,1610612762,"Royce O'Neale, Alec Burks, Jae Crowder, Rudy Gobert, Joe Ingles","O'Neale, Burks, Crowder, Gobert, Ingles",1626220-202692-203109-203497-204060,UTA,502.0,3,8.0,5.0,15.0,16.0,11.0,31.0,2.0,2.0,2.0,4.0,6.0,24.0,8.0,2.0,24.0,0.6666666666666666,0.8333333333333334,0.8571428571428571,88.92430278884461,16.666666666666668,15.75,16.666666666666668,15.5,0.16666666666666666,0.16666666666666666,1.0,1.0,0.6666666666666666,0.4733083333333334,9.683333333333334,5.0,19.0,3.0,5.0,5.0,2.0,1.0,1.0,,1.0,,,1.0,,3.0,4.0,5.0,1.0,0.6,0.6666666666666666,0.5,0.3333333333333333,,2.0,,,,2.0,2.0,3.0,4.0,4.0,6.0,,,,,9.0,4.0,3.0,1.0,,1.0,,3.0,,1.0,,1.0,,1.0,,,0.6666666666666666,0.6666666666666666,,,,0.5,0.16666666666666666,,0.5,1.0,,,,0.5,1.0,1.0,1.0,,0.16666666666666666,,,0.16666666666666666,0.3333333333333333,0.75,0.75,,,0.75,,,25.733333333333334,1.0,1.0,1.0,,1.0,4.0,,,1.0,2.0,1.0,4.0,9.0,3.0,,1.0,1.0,,,,1.0,,1.0,,,,,5.0,1.0,,2.0,2.0,,2.0,1.0,9.0,,0.25,0.5,0.8333333333333334,0.9,1.0,,,,,1.0,,,0.5,,0.5,0.5,,0.3333333333333333,,0.3333333333333333,1.0,0.3333333333333333,0.45766666666666667,0.14285714285714285,0.14285714285714285,0.375,,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-202692-203497-203526-204060,1610612762,"Royce O'Neale, Alec Burks, Rudy Gobert, Raul Neto, Joe Ingles","O'Neale, Burks, Gobert, Neto, Ingles",1626220-202692-203497-203526-204060,UTA,56.0,1,1.0,4.0,3.0,3.0,3.0,6.0,1.0,,,1.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,154.28571428571428,2.6666666666666665,16.0,2.6666666666666665,16.0,1.0,,,,1.0,0.3479,3.3,3.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,3.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,1.0,1.0,,2.0,4.0,,,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,,,,,4.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,0.3479,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-203109-203497-203526-204060,1610612762,"Royce O'Neale, Jae Crowder, Rudy Gobert, Raul Neto, Joe Ingles","O'Neale, Crowder, Gobert, Neto, Ingles",1626220-203109-203497-203526-204060,UTA,116.0,2,2.0,-4.0,4.0,4.0,1.0,8.0,1.0,,,,1.0,1.0,,1.0,1.0,,,0.125,99.3103448275862,19.5,9.5,19.5,9.5,0.3333333333333333,,,,1.0,0.51235,3.5,2.0,5.0,2.0,2.0,2.0,,,,,,,,,,,1.0,2.0,,1.0,1.0,,0.5,,,,,,,,,2.0,,2.0,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,0.6666666666666666,,,,,,,,1.0,,,,,,,,,0.6666666666666666,,,,,,,,24.7,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,1.0,,,0.3504,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-203109-203497-203957-204060,1610612762,"Royce O'Neale, Jae Crowder, Rudy Gobert, Dante Exum, Joe Ingles","O'Neale, Crowder, Gobert, Exum, Ingles",1626220-203109-203497-203957-204060,UTA,405.0,2,7.0,,14.0,13.0,6.0,27.0,2.0,1.0,4.0,2.0,6.0,18.0,2.0,3.0,18.0,0.3333333333333333,0.6666666666666666,0.6923076923076923,96.0,14.928571428571429,15.076923076923077,14.428571428571429,14.153846153846153,0.16666666666666666,0.3333333333333333,0.25,0.25,0.6666666666666666,0.5067375,12.783333333333333,7.0,18.0,,2.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,3.0,7.0,1.0,,0.5,,0.5,1.0,1.0,,,,,2.0,2.0,4.0,4.0,6.0,,,,2.0,6.0,4.0,2.0,,1.0,3.0,1.0,8.0,,1.0,,,,,0.5,0.5,0.6666666666666666,0.6666666666666666,,,,0.5,,,,1.0,,,,,,0.5,0.5,1.0,,,,0.16666666666666666,0.3333333333333333,0.5,0.5,,,0.5,0.3969,,24.583333333333332,,,2.0,1.0,2.0,2.0,1.0,,,3.0,2.0,2.0,5.0,6.0,,2.0,,2.0,,,1.0,,,1.0,,,,2.0,,1.0,,,,,,5.0,1.0,0.5,,0.3,0.4166666666666667,0.5,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,0.4,0.39817,,,0.2777777777777778,,,,1.0,1.0,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1628378-201937-201973-202324-204060,1610612762,"Donovan Mitchell, Ricky Rubio, Jonas Jerebko, Derrick Favors, Joe Ingles","Mitchell, Rubio, Jerebko, Favors, Ingles",1628378-201937-201973-202324-204060,UTA,74.0,1,1.0,-2.0,2.0,4.0,3.0,6.0,1.0,,,,1.0,,,1.0,,,,,116.75675675675676,18.0,9.5,18.0,9.5,0.3333333333333333,,,,1.0,0.69745,0.6,2.0,2.0,2.0,3.0,3.0,,,,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.6666666666666666,,,,1.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,42.45,,1.0,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.69745,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1610612762,2018,2017-18,True
1628378-201937-201973-203109-203497,1610612762,"Donovan Mitchell, Ricky Rubio, Jonas Jerebko, Jae Crowder, Rudy Gobert","Mitchell, Rubio, Jerebko, Crowder, Gobert",1628378-201937-201973-203109-203497,UTA,62.0,1,1.0,,2.0,1.0,1.0,3.0,1.0,,,1.0,2.0,2.0,2.0,,2.0,0.5,0.5,0.5,69.6774193548387,14.5,33.0,14.5,33.0,0.5,,,,0.5,0.61995,3.75,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1628378-201937-201973-203497-204060,1610612762,"Donovan Mitchell, Ricky Rubio, Jonas Jerebko, Rudy Gobert, Joe Ingles","Mitchell, Rubio, Jerebko, Gobert, Ingles",1628378-201937-201973-203497-204060,UTA,391.0,3,7.0,-5.0,15.0,15.0,4.0,30.0,3.0,,5.0,2.0,11.0,11.0,,3.0,7.0,0.18181818181818182,0.3125,0.3235294117647059,110.48593350383632,13.733333333333333,12.333333333333334,13.333333333333334,11.8,0.1875,0.3125,,,0.5,0.523559375,10.827272727272726,1.0,16.0,5.0,6.0,9.0,,,1.0,,1.0,,,1.0,,2.0,6.0,1.0,1.0,0.7142857142857143,0.625,1.0,0.06666666666666667,2.0,2.0,,1.0,,3.0,2.0,1.0,3.0,2.0,5.0,,1.0,4.0,4.0,,3.0,1.0,,2.0,4.0,2.0,10.0,2.0,1.0,3.0,,,1.0,1.0,1.0,0.4,0.4,,0.75,0.6666666666666666,0.3125,,,,1.0,0.2222222222222222,0.25,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,0.1875,,,0.125,0.1875,0.3333333333333333,0.3333333333333333,0.5,,0.3333333333333333,0.4428,0.36363636363636365,24.4,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,6.0,,2.0,1.0,1.0,,1.0,,1.0,,,,,,2.0,1.0,,2.0,1.0,1.0,2.0,2.0,,,1.0,,,,,0.3333333333333333,,,1.0,,,0.08333333333333333,1.0,,0.5,0.5,1.0,1.0,0.5,,,,0.4798,0.058823529411764705,0.08333333333333333,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1610612762,2018,2017-18,True
