EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,OffRebounds,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,SecondChanceFG2A,LostBallSteals,SecondChanceAtRimFrequency,SecondChanceCorner3FGA,OffTwoPtRebounds,Travels,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,BlockingFouls,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,SecondChancePointsPct,BlockedAtRim,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,FTOffRebounds,Offensive Fouls,BlockingFoulsDrawn,OffFTReboundPct,Charge Fouls Drawn,SecondChanceAtRimFGM,Corner3FGM,SecondChanceFG2M,PtsPutbacks,Corner3Assists,SecondChanceFg2Pct,SecondChanceEfgPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffArc3ReboundPct,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,LongMidRangePctBlocked,HeaveMakes,HeaveAttempts,team_id,year,season,team_vs
1627734-201152-202709-202711-203506,1610612754,"Domantas Sabonis, Thaddeus Young, Cory Joseph, Bojan Bogdanovic, Victor Oladipo","Sabonis, Young, Joseph, Bogdanovic, Oladipo",1627734-201152-202709-202711-203506,IND,767.0,7,13.0,-13.0,23.0,21.0,,2.0,44,2.0,5.0,2.0,3.0,2.0,6.0,,,5.0,10.0,3.0,7.0,21.0,34.0,,,,2.0,9.0,,6.0,2.0,1.0,3.0,4.0,2.0,,1.0,11.0,4.0,2.0,6.0,8.0,,,3.0,3.0,7.0,,4.0,4.0,2.0,,,19.0,,,0.2,0.2,1.0,0.42857142857142855,,0.42857142857142855,0.5,0.5588235294117647,,0.5833333333333334,,0.4117647058823529,0.42857142857142855,0.5,0.5714285714285714,0.5454545454545454,,1.0,0.5,0.6666666666666666,82.60756192959583,18.347826086956523,16.428571428571427,17.695652173913043,14.095238095238095,0.29411764705882354,0.4,0.5,,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.35294117647058826,0.3333333333333333,0.3333333333333333,1.0,,,0.7058823529411765,0.3333333333333333,0.5014323529411765,,0.05555555555555555,,,7.3,25.585714285714285,,1.0,,,1.0,2.0,1.0,,,2.0,,,,8.0,1.0,,,,2.0,4.0,,,2.0,,1.0,,1.0,1.0,,1.0,1.0,,0.1,0.2,,,0.2222222222222222,,0.11764705882352941,0.5,0.5,,0.058823529411764705,,,,,0.09090909090909091,2.0,2.0,,1.0,,2.0,1.0,0.4,0.6666666666666666,,0.62965,,,2.0,,,,,,0.5,0.09523809523809523,1.0,,0.5,,,1.0,,,,1.0,1.0,1.0,,1.0,0.5,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
1627734-201954-202344-202362-202709,1610612754,"Domantas Sabonis, Darren Collison, Trevor Booker, Lance Stephenson, Cory Joseph","Sabonis, Collison, Booker, Stephenson, Joseph",1627734-201954-202344-202362-202709,IND,92.0,1,2.0,3.0,2.0,2.0,,,4,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,3.0,,,,,1.0,,,1.0,3.0,,1.0,3.0,,,,,,,,,,,,0.75,,1.0,,1.0,1.0,1.0,,1.0,1.0,,62.60869565217391,25.0,21.0,25.0,21.0,,,,,,,,,,,,,,,1.0,,0.53685,,0.5,0.5,,,22.1,,,,,,,1.0,,,3.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
1627734-201954-202344-202709-202711,1610612754,"Domantas Sabonis, Darren Collison, Trevor Booker, Cory Joseph, Bojan Bogdanovic","Sabonis, Collison, Booker, Joseph, Bogdanovic",1627734-201954-202344-202709-202711,IND,28.0,1,,,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,51.42857142857143,,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
1627734-201954-202362-202711-203506,1610612754,"Domantas Sabonis, Darren Collison, Lance Stephenson, Bojan Bogdanovic, Victor Oladipo","Sabonis, Collison, Stephenson, Bogdanovic, Oladipo",1627734-201954-202362-202711-203506,IND,23.0,1,,-2.0,,1.0,,1.0,1,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.60869565217391,,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
1627734-202344-202362-202709-202711,1610612754,"Domantas Sabonis, Trevor Booker, Lance Stephenson, Cory Joseph, Bojan Bogdanovic","Sabonis, Booker, Stephenson, Joseph, Bogdanovic",1627734-202344-202362-202709-202711,IND,2315.0,8,39.0,18.0,69.0,66.0,7.0,7.0,135,14.0,14.0,11.0,19.0,4.0,13.0,,2.0,32.0,49.0,6.0,15.0,88.0,70.0,,2.0,6.0,26.0,15.0,3.0,13.0,4.0,13.0,5.0,18.0,4.0,8.0,3.0,41.0,8.0,15.0,29.0,36.0,3.0,2.0,4.0,2.0,9.0,,11.0,10.0,8.0,,,78.0,6.0,7.0,0.40625,0.41935483870967744,0.8333333333333334,0.4,,0.4,0.6530612244897959,0.640625,0.3333333333333333,0.6470588235294118,0.375,0.234375,0.4444444444444444,0.75,0.7272727272727273,0.7419354838709677,0.5714285714285714,1.0,0.7777777777777778,0.5,83.97408207343412,16.681159420289855,17.636363636363637,16.07246376811594,17.045454545454547,0.21875,1.0,1.0,0.5714285714285714,0.296875,0.5789473684210527,0.5789473684210527,0.2727272727272727,0.203125,0.3076923076923077,0.3076923076923077,1.0,0.3333333333333333,,0.453125,0.3076923076923077,0.47183281250000003,0.393475,0.04477611940298507,,0.06818181818181818,10.391836734693877,25.206666666666667,0.10144927536231885,8.0,1.0,1.0,7.0,16.0,2.0,,,6.0,1.0,2.0,4.0,38.0,1.0,2.0,3.0,6.0,7.0,5.0,2.0,,7.0,,1.0,,3.0,3.0,2.0,3.0,,0.5,0.02040816326530612,,1.0,0.375,0.2916666666666667,,0.25,0.4375,0.4666666666666667,0.2857142857142857,0.03125,,0.16666666666666666,1.0,,0.057692307692307696,1.0,4.0,1.0,0.2,1.0,4.0,,0.25,,0.2,0.457625,1.0,1.0,10.0,2.0,2.0,1.0,1.0,1.0,0.8333333333333334,0.11363636363636363,1.0,2.0,0.6666666666666666,0.6666666666666666,,1.0,,,,1.0,2.0,3.0,2.0,1.0,0.75,0.9,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,0.375,1.0,,,,1.0,2.0,2.0,,,,,0.0625,0.25,0.25,,,,,,,,,,1610612754,2018,2017-18,True
1627734-202344-202362-202709-203506,1610612754,"Domantas Sabonis, Trevor Booker, Lance Stephenson, Cory Joseph, Victor Oladipo","Sabonis, Booker, Stephenson, Joseph, Oladipo",1627734-202344-202362-202709-203506,IND,660.0,5,11.0,-8.0,21.0,20.0,12.0,8.0,41,4.0,7.0,,4.0,1.0,5.0,,3.0,5.0,13.0,1.0,6.0,16.0,24.0,,3.0,11.0,2.0,,3.0,5.0,1.0,1.0,,1.0,,1.0,,2.0,4.0,4.0,8.0,10.0,,,1.0,1.0,1.0,,6.0,7.0,4.0,,,16.0,11.0,12.0,0.2,0.2,,0.16666666666666666,,0.16666666666666666,0.38461538461538464,0.34210526315789475,0.4,0.38095238095238093,0.4583333333333333,0.3157894736842105,1.0,0.6666666666666666,0.8,0.7272727272727273,0.3333333333333333,1.0,0.75,1.0,89.45454545454545,14.238095238095237,18.05,14.19047619047619,14.3,0.3684210526315789,0.5714285714285714,0.8,0.25,0.21052631578947367,,,,0.2631578947368421,0.2,0.2,,0.3,,0.6842105263157895,0.2,0.4860157894736842,0.5049699999999999,,,0.6875,7.869230769230769,26.599999999999998,0.5714285714285714,2.0,4.0,6.0,1.0,2.0,1.0,,,3.0,,4.0,7.0,8.0,3.0,,1.0,,2.0,,,,3.0,,1.0,,,1.0,1.0,1.0,,0.5714285714285714,0.23076923076923078,0.2857142857142857,,0.25,0.16666666666666666,,0.10526315789473684,0.5,0.5,,0.05263157894736842,,0.6,0.6666666666666666,,,2.0,2.0,,1.0,,1.0,,0.125,0.3333333333333333,,0.713,,,,3.0,2.0,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,0.1111111111111111,,,,,,0.25,,,1610612754,2018,2017-18,True
1627734-202344-202709-202711-203506,1610612754,"Domantas Sabonis, Trevor Booker, Cory Joseph, Bojan Bogdanovic, Victor Oladipo","Sabonis, Booker, Joseph, Bogdanovic, Oladipo",1627734-202344-202709-202711-203506,IND,238.0,1,4.0,-10.0,5.0,6.0,,,11,,,1.0,2.0,,1.0,,,1.0,2.0,,3.0,2.0,12.0,,,,,,,1.0,,,,,,,,,1.0,,1.0,2.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,0.5,0.2,,0.2,,0.6,,,1.0,0.5,,,1.0,,66.55462184873949,23.6,20.0,23.0,19.833333333333332,,,,,0.4,0.5,0.5,,0.2,,,,,,0.6,,0.49569,,,,,16.85,24.0,,1.0,,,,,2.0,,,,,,,2.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,0.25,,,,,,0.4,,,,,,,1.0,,,,1.0,,1.0,,,0.4242,,,2.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612754,2018,2017-18,True
1627734-202362-202709-202711-203506,1610612754,"Domantas Sabonis, Lance Stephenson, Cory Joseph, Bojan Bogdanovic, Victor Oladipo","Sabonis, Stephenson, Joseph, Bogdanovic, Oladipo",1627734-202362-202709-202711-203506,IND,157.0,2,3.0,5.0,6.0,5.0,6.0,5.0,11,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,10.0,5.0,1.0,1.0,10.0,4.0,3.0,,-1.0,,2.0,1.0,3.0,1.0,1.0,,7.0,1.0,2.0,3.0,3.0,,,,,1.0,1.0,3.0,2.0,1.0,,,10.0,10.0,6.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,0.75,0.9,0.9,1.0,1.0,0.2,,1.0,1.0,1.0,,1.0,,1.0,100.89171974522293,10.666666666666666,18.6,10.666666666666666,18.6,0.4,1.0,1.0,0.5,0.2,,,,0.2,1.0,1.0,1.0,0.2,1.0,0.6,,0.604775,0.604775,0.2,,1.0,6.5,60.5,1.0,,2.0,2.0,1.0,1.0,,,,1.0,,3.0,4.0,2.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,0.75,,,,,,,0.2,1.0,1.0,1.0,,,0.4,1.0,,0.25,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1610612754,2018,2017-18,True
201152-201954-202709-202711-203506,1610612754,"Thaddeus Young, Darren Collison, Cory Joseph, Bojan Bogdanovic, Victor Oladipo","Young, Collison, Joseph, Bogdanovic, Oladipo",201152-201954-202709-202711-203506,IND,9.0,1,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
202344-202362-202709-202711-203506,1610612754,"Trevor Booker, Lance Stephenson, Cory Joseph, Bojan Bogdanovic, Victor Oladipo","Booker, Stephenson, Joseph, Bogdanovic, Oladipo",202344-202362-202709-202711-203506,IND,33.0,1,1.0,-1.0,1.0,1.0,1.0,1.0,2,,,,,,,,,1.0,1.0,,,2.0,3.0,,,2.0,2.0,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,87.27272727272727,17.0,16.0,17.0,16.0,,,,,,,,,,,,,,,,,0.2736,0.2736,,,1.0,9.7,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
