EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,Steals,LostBallSteals,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,BadPassSteals,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceFg3Pct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsAssisted2s,TwoPtAssists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,ShortMidRangePctAssisted,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceTurnovers,AtRimPctBlocked,OffensiveGoaltends,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,Loose Ball Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,SecondChanceArc3FGM,SecondChanceArc3FGA,LongMidRangeAssists,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,Technical Free Throw Trips,PenaltyCorner3FGM,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Charge Fouls,BlockingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,SecondChanceFtPoints,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,Arc3PctBlocked,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
1626177-201566-202331-203518-2546,1610612760,"Dakari Johnson, Russell Westbrook, Paul George, Alex Abrines, Carmelo Anthony","Johnson, Westbrook, George, Abrines, Anthony",1626177-201566-202331-203518-2546,OKC,321.0,4,5.0,10.0,13.0,13.0,10.0,1.0,3.0,26.0,4.0,6.0,2.0,2.0,,1.0,,,1.0,1.0,3.0,3.0,4.0,7.0,3.0,4.0,5.0,22.0,12.0,2.0,2.0,5.0,4.0,6.0,4.0,3.0,20.0,6.0,9.0,2.0,3.0,,3.0,4.0,1.0,11.0,2.0,,1.0,3.0,3.0,6.0,1.0,2.0,4.0,8.0,2.0,,,,,17.0,20.0,10.0,1.0,0.75,0.75,0.5714285714285714,1.0,0.6666666666666666,0.7727272727272727,1.0,0.85,0.7333333333333333,0.8333333333333334,0.7692307692307693,0.36363636363636365,,,,1.0,,0.6666666666666666,1.0,0.75,1.0,,,,116.6355140186916,,12.076923076923077,12.615384615384615,11.615384615384615,12.615384615384615,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.09090909090909091,,,,,,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,1.0,1.0,0.3,0.9090909090909091,0.5796227272727272,0.6985,0.602835,0.15384615384615385,0.2222222222222222,0.22727272727272727,0.9090909090909091,1.7571428571428573,24.55,0.7692307692307693,1.0,3.0,,,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,,1.0,1.0,0.5,,,,,,,,,,,,,2.0,1.0,,,0.25,0.3333333333333333,,1.0,,,,1.0,0.1,,,,4.0,6.0,2.0,2.0,3.0,,2.0,2.0,1.0,,,,,0.75,0.25,0.6666666666666666,0.6666666666666666,1.0,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,2.0,,,,1.0,1.0,0.5,,,,,,,1610612760,2018,2017-18,False
1626177-201566-202331-203924-2546,1610612760,"Dakari Johnson, Russell Westbrook, Paul George, Jerami Grant, Carmelo Anthony","Johnson, Westbrook, George, Grant, Anthony",1626177-201566-202331-203924-2546,OKC,209.0,1,3.0,-4.0,7.0,6.0,,5.0,1.0,13.0,1.0,2.0,,,,,,1.0,,1.0,3.0,,1.0,3.0,,4.0,1.0,3.0,7.0,,,1.0,,,,,,,,,3.0,,,1.0,,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,,,,,2.0,,,,,,0.3333333333333333,,,0.14285714285714285,,,0.1875,0.5,,0.5714285714285714,,,,1.0,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,1.0,,0.6666666666666666,,89.56937799043062,,15.285714285714286,17.0,14.428571428571429,13.333333333333334,0.2857142857142857,0.5,0.5,,,,0.14285714285714285,,,0.14285714285714285,,,,0.42857142857142855,,,,0.8571428571428571,0.5536714285714286,,,0.125,0.25,0.3333333333333333,,7.433333333333334,25.45,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612760,2018,2017-18,False
1626177-201566-203460-203518-2546,1610612760,"Dakari Johnson, Russell Westbrook, Andre Roberson, Alex Abrines, Carmelo Anthony","Johnson, Westbrook, Roberson, Abrines, Anthony",1626177-201566-203460-203518-2546,OKC,15.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
1626177-201566-203460-203962-2546,1610612760,"Dakari Johnson, Russell Westbrook, Andre Roberson, Josh Huestis, Carmelo Anthony","Johnson, Westbrook, Roberson, Huestis, Anthony",1626177-201566-203460-203962-2546,OKC,67.0,1,1.0,-1.0,3.0,3.0,3.0,,1.0,6.0,,2.0,,1.0,,,,,,1.0,,,,2.0,,1.0,3.0,3.0,4.0,,1.0,1.0,,2.0,1.0,3.0,3.0,,,,,,,,,,2.0,,,1.0,2.0,3.0,1.0,1.0,2.0,4.0,,,,,,2.0,3.0,3.0,,,,,,,,,,0.3,0.25,0.3,0.3333333333333333,,,,,,1.0,1.0,0.6666666666666666,1.0,,,,128.955223880597,,12.666666666666666,9.666666666666666,12.0,9.666666666666666,0.6666666666666666,,,,,,,,,0.3333333333333333,,,,,1.0,,,1.0,0.6040833333333333,0.4612,0.6040833333333333,,,0.3333333333333333,1.0,2.05,22.4,1.0,,,,,,,1.0,1.0,,,1.0,,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,2.0,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,1.0,,,,,,,,1610612760,2018,2017-18,False
1626177-201566-203518-203924-203962,1610612760,"Dakari Johnson, Russell Westbrook, Alex Abrines, Jerami Grant, Josh Huestis","Johnson, Westbrook, Abrines, Grant, Huestis",1626177-201566-203518-203924-203962,OKC,9.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,2.0,2.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
1626177-201566-203518-203962-2546,1610612760,"Dakari Johnson, Russell Westbrook, Alex Abrines, Josh Huestis, Carmelo Anthony","Johnson, Westbrook, Abrines, Huestis, Anthony",1626177-201566-203518-203962-2546,OKC,65.0,1,1.0,2.0,1.0,2.0,,,,3.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,2.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,66.46153846153847,,26.0,19.5,26.0,19.5,,,,,,,1.0,1.0,1.0,,,,,,,,,,0.4152,,,,,,,19.9,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
1626177-202331-203518-203924-203962,1610612760,"Dakari Johnson, Paul George, Alex Abrines, Jerami Grant, Josh Huestis","Johnson, George, Abrines, Grant, Huestis",1626177-202331-203518-203924-203962,OKC,156.0,1,3.0,,5.0,4.0,5.0,4.0,2.0,9.0,1.0,3.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,5.0,,1.0,1.0,3.0,3.0,,2.0,,1.0,4.0,1.0,1.0,3.0,,,,1.0,1.0,,1.0,,2.0,2.0,1.0,1.0,3.0,2.0,5.0,,2.0,2.0,2.0,,,,,,3.0,3.0,5.0,,,,0.2,,0.25,0.16666666666666666,,0.2,0.21428571428571427,,0.25,0.16666666666666666,0.2,,,1.0,1.0,0.5,1.0,0.5,0.5,,1.0,,83.07692307692308,,17.4,17.25,13.8,17.25,0.5,0.3333333333333333,0.5,0.16666666666666666,,,0.16666666666666666,,,,,,,0.16666666666666666,0.5,,0.2,0.6666666666666666,0.389225,0.41385,0.39687,,,,1.0,7.359999999999999,34.2,1.0,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,0.3333333333333333,,1.0,2.0,,,,,,,1.0,,,,,,1.0,,,,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1610612760,2018,2017-18,False
1627772-202331-203500-203518-203924,1610612760,"Daniel Hamilton, Paul George, Steven Adams, Alex Abrines, Jerami Grant","Hamilton, George, Adams, Abrines, Grant",1627772-202331-203500-203518-203924,OKC,9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
1627772-202331-203518-203924-2555,1610612760,"Daniel Hamilton, Paul George, Alex Abrines, Jerami Grant, Nick Collison","Hamilton, George, Abrines, Grant, Collison",1627772-202331-203518-203924-2555,OKC,214.0,1,4.0,,8.0,8.0,4.0,1.0,1.0,16.0,2.0,2.0,,,,,,2.0,,,3.0,3.0,2.0,4.0,1.0,3.0,,7.0,7.0,,,,2.0,3.0,3.0,,7.0,,3.0,,2.0,,1.0,3.0,,7.0,1.0,1.0,,3.0,1.0,4.0,,1.0,1.0,2.0,1.0,,,,,7.0,7.0,4.0,1.0,0.3333333333333333,0.5,0.5,,0.6666666666666666,0.5,,0.5833333333333334,0.4375,,0.5833333333333334,0.42857142857142855,,,,,1.0,0.5,0.75,0.3333333333333333,,1.0,,,107.66355140186916,,12.875,13.875,12.375,13.875,0.2857142857142857,1.0,1.0,,,,0.2857142857142857,,,,,,,0.42857142857142855,,,0.5,0.7142857142857143,0.6222916666666667,0.6765,0.66655,0.125,0.2,,1.0,9.325,31.666666666666668,0.5,,1.0,1.0,,,,2.0,0.6666666666666666,0.6666666666666666,,,,,1.0,,,,,,1.0,,1.0,,,,,,,4.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,,1.0,,1.0,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
1628390-201147-201566-202335-203500,1610612760,"Terrance Ferguson, Corey Brewer, Russell Westbrook, Patrick Patterson, Steven Adams","Ferguson, Brewer, Westbrook, Patterson, Adams",1628390-201147-201566-202335-203500,OKC,171.0,2,3.0,1.0,6.0,6.0,,1.0,,12.0,,,,,1.0,2.0,,,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,,5.0,4.0,,,,,,,,,2.0,3.0,,1.0,,1.0,1.0,1.0,3.0,,1.0,,2.0,,2.0,1.0,1.0,1.0,3.0,,1.0,,1.0,1.0,5.0,,,1.0,0.5,0.5,0.5,,,0.625,,,0.5,,,0.5,,,,,0.5,,0.5,,,,1.0,,101.05263157894737,1.0,11.333333333333334,17.166666666666668,11.333333333333334,14.833333333333334,,,,0.5,0.5,0.5,,,,0.25,1.0,1.0,1.0,0.25,,,,0.5,0.4934375,,,0.2,,,,10.5,24.35,,,1.0,,,,,1.0,0.5,0.5,1.0,,1.0,1.0,2.0,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
1628390-201147-201566-202335-203924,1610612760,"Terrance Ferguson, Corey Brewer, Russell Westbrook, Patrick Patterson, Jerami Grant","Ferguson, Brewer, Westbrook, Patterson, Grant",1628390-201147-201566-202335-203924,OKC,82.0,1,1.0,-5.0,3.0,3.0,,,1.0,6.0,,1.0,,,,,,2.0,,,,,,3.0,,,,,5.0,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,1.0,,,,1.0,,105.36585365853658,,18.666666666666668,8.666666666666666,13.666666666666666,8.666666666666666,0.3333333333333333,,,,,,0.6666666666666666,,,,,,,,,,,0.3333333333333333,0.4523,0.3652,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
1628390-201147-201566-203500-203924,1610612760,"Terrance Ferguson, Corey Brewer, Russell Westbrook, Steven Adams, Jerami Grant","Ferguson, Brewer, Westbrook, Adams, Grant",1628390-201147-201566-203500-203924,OKC,285.0,2,5.0,2.0,10.0,10.0,7.0,1.0,2.0,20.0,7.0,8.0,2.0,2.0,,,,1.0,1.0,2.0,1.0,1.0,7.0,9.0,1.0,3.0,,17.0,15.0,2.0,2.0,4.0,5.0,5.0,3.0,,13.0,6.0,3.0,2.0,1.0,,1.0,5.0,1.0,11.0,1.0,1.0,,2.0,2.0,4.0,2.0,2.0,,,,,,,,13.0,13.0,7.0,1.0,0.3333333333333333,0.3333333333333333,0.7777777777777778,1.0,1.0,0.7083333333333334,1.0,0.8125,0.7083333333333334,1.0,0.8125,0.25,,,,,0.5,0.5,0.6666666666666666,0.5,,,0.5,,101.05263157894737,,14.3,14.2,13.9,14.0,0.6666666666666666,0.875,0.875,,,,0.08333333333333333,,,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,1.0,1.0,0.125,0.9166666666666666,0.6334958333333334,0.564,0.63131875,,,0.23529411764705882,0.7647058823529411,2.977777777777778,23.833333333333332,0.7,1.0,,,,0.5,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,8.0,4.0,,,0.5714285714285714,0.6666666666666666,,,,,,2.0,0.25,,,,5.0,5.0,,,1.0,,,,4.0,,,,,0.3333333333333333,0.5714285714285714,,,,0.625,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,1610612760,2018,2017-18,False
1628390-201147-201566-203500-2546,1610612760,"Terrance Ferguson, Corey Brewer, Russell Westbrook, Steven Adams, Carmelo Anthony","Ferguson, Brewer, Westbrook, Adams, Anthony",1628390-201147-201566-203500-2546,OKC,568.0,3,9.0,7.0,19.0,20.0,15.0,5.0,2.0,39.0,5.0,7.0,,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,8.0,12.0,2.0,5.0,5.0,27.0,20.0,1.0,2.0,2.0,6.0,9.0,3.0,5.0,20.0,10.0,3.0,,2.0,2.0,1.0,4.0,1.0,9.0,,3.0,,5.0,3.0,8.0,1.0,3.0,6.0,8.0,2.0,,,,,25.0,20.0,15.0,0.5,0.4,0.4,0.6666666666666666,0.5,0.6666666666666666,0.6470588235294118,0.3333333333333333,0.625,0.6428571428571429,0.3333333333333333,0.625,0.29411764705882354,0.16666666666666666,,0.25,,0.75,,0.7142857142857143,0.2857142857142857,,,0.5,1.0,98.87323943661971,,12.368421052631579,16.65,11.789473684210526,16.6,0.4117647058823529,0.7142857142857143,0.8333333333333334,0.058823529411764705,1.0,1.0,0.23529411764705882,0.5,0.6666666666666666,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.11764705882352941,0.3333333333333333,,0.16666666666666666,0.7058823529411765,0.6034470588235293,0.65025,0.6107291666666667,0.10526315789473684,0.14285714285714285,0.07407407407407407,0.7407407407407407,7.866666666666667,23.66,0.7894736842105263,2.0,3.0,,,0.6666666666666666,,2.0,0.6666666666666666,0.6666666666666666,3.0,,,,1.0,,,,1.0,,1.0,,1.0,,,,0.3333333333333333,,,6.0,3.0,,,0.375,0.375,,,1.0,1.0,1.0,1.0,0.08333333333333333,,0.14285714285714285,,4.0,5.0,1.0,1.0,1.0,3.0,1.0,,3.0,,,,,0.3333333333333333,0.6,0.5,0.5,,0.4166666666666667,0.8,0.5,0.5,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,2.0,,,,2.0,,,0.5,,,,,,,,,,1610612760,2018,2017-18,False
1628390-201147-201566-203924-2546,1610612760,"Terrance Ferguson, Corey Brewer, Russell Westbrook, Jerami Grant, Carmelo Anthony","Ferguson, Brewer, Westbrook, Grant, Anthony",1628390-201147-201566-203924-2546,OKC,97.0,1,2.0,-1.0,3.0,3.0,,,,6.0,1.0,3.0,,1.0,,,1.0,2.0,,,,,2.0,5.0,,,,4.0,5.0,,1.0,,,,,,,2.0,,,,,,1.0,,2.0,2.0,,,,2.0,2.0,,,,,,,,,,4.0,,,,,,0.4,,,0.4,,,0.4,,,,,,,,,0.6666666666666666,,0.6666666666666666,1.0,,,,89.0721649484536,,18.0,14.333333333333334,18.0,14.333333333333334,0.6,0.3333333333333333,0.3333333333333333,,,,0.4,0.5,0.5,,,,,,1.0,,,0.6,0.55176,0.7005,,,,,,9.459999999999999,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
1628390-201566-202331-202335-203500,1610612760,"Terrance Ferguson, Russell Westbrook, Paul George, Patrick Patterson, Steven Adams","Ferguson, Westbrook, George, Patterson, Adams",1628390-201566-202331-202335-203500,OKC,131.0,4,2.0,4.0,6.0,4.0,2.0,,1.0,10.0,3.0,3.0,1.0,1.0,,,,,,,2.0,,3.0,3.0,,2.0,2.0,8.0,4.0,1.0,1.0,2.0,2.0,2.0,,,4.0,2.0,,,2.0,,,2.0,,4.0,,,,,,,,,1.0,2.0,1.0,,,,,6.0,4.0,2.0,,,,1.0,1.0,1.0,0.6,1.0,1.0,0.6666666666666666,1.0,1.0,0.4,,,,,,,,,,,,,109.92366412213741,,13.5,12.5,10.666666666666666,12.5,0.6,1.0,1.0,,,,,,,,,,,0.4,1.0,1.0,,1.0,0.62656,0.6262,0.73475,0.16666666666666666,0.25,0.25,0.5,1.0333333333333334,26.15,0.3333333333333333,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,4.0,2.0,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,2.0,2.0,,,,,,,2.0,,,,,,0.6666666666666666,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612760,2018,2017-18,False
1628390-201566-202331-202335-203924,1610612760,"Terrance Ferguson, Russell Westbrook, Paul George, Patrick Patterson, Jerami Grant","Ferguson, Westbrook, George, Patterson, Grant",1628390-201566-202331-202335-203924,OKC,574.0,6,10.0,-7.0,22.0,21.0,14.0,7.0,1.0,43.0,5.0,9.0,,,,,,,1.0,1.0,6.0,4.0,5.0,9.0,1.0,7.0,1.0,14.0,21.0,,,,4.0,7.0,4.0,1.0,9.0,8.0,,,6.0,2.0,,1.0,,2.0,1.0,3.0,2.0,8.0,1.0,9.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,,14.0,9.0,14.0,,0.14285714285714285,0.14285714285714285,0.5555555555555556,,0.5714285714285714,0.40625,,0.36363636363636365,0.4375,,0.4090909090909091,0.4375,0.2222222222222222,,,1.0,0.5,0.25,0.6666666666666666,0.1111111111111111,0.25,,0.3333333333333333,1.0,107.87456445993031,,11.5,15.285714285714286,11.409090909090908,14.857142857142858,0.5625,0.5555555555555556,0.7142857142857143,,,,,,,0.0625,1.0,1.0,,0.375,,,0.36363636363636365,1.0,0.59446875,,0.5888136363636364,0.0625,0.1111111111111111,,0.6428571428571429,1.2555555555555555,24.928571428571427,0.6363636363636364,,1.0,1.0,,,,3.0,1.0,1.0,,,4.0,2.0,7.0,0.5714285714285714,,,,,,,3.0,,,,,,,2.0,1.0,,,0.2,0.2,,2.0,4.0,,,,,1.0,0.2222222222222222,,4.0,7.0,,,,3.0,,,1.0,,,,,,0.2,,,,0.6363636363636364,0.5714285714285714,,,,,,,,,,,,,,,,1.0,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
1628390-201566-202331-202335-2546,1610612760,"Terrance Ferguson, Russell Westbrook, Paul George, Patrick Patterson, Carmelo Anthony","Ferguson, Westbrook, George, Patterson, Anthony",1628390-201566-202331-202335-2546,OKC,354.0,5,6.0,-3.0,16.0,13.0,16.0,9.0,3.0,29.0,1.0,4.0,1.0,1.0,,4.0,,,,,3.0,3.0,1.0,8.0,1.0,3.0,8.0,13.0,16.0,1.0,1.0,6.0,1.0,8.0,3.0,8.0,13.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,,3.0,3.0,2.0,,6.0,3.0,9.0,3.0,3.0,5.0,10.0,1.0,,,,,7.0,11.0,15.0,1.0,0.3333333333333333,0.3333333333333333,0.125,1.0,0.125,0.22727272727272727,1.0,0.22727272727272727,0.40625,1.0,0.40625,0.2727272727272727,0.125,0.25,,,1.0,0.42857142857142855,1.0,0.375,0.6666666666666666,,,1.0,117.96610169491525,,12.1875,12.23076923076923,12.125,11.307692307692308,0.36363636363636365,0.25,0.25,0.36363636363636365,,,,,,,,,,0.2727272727272727,1.0,1.0,0.2727272727272727,0.6363636363636364,0.42766363636363636,0.5124,0.42766363636363636,0.08333333333333333,0.1111111111111111,0.46153846153846156,1.0,6.3875,27.0,1.0,,,,,,,4.0,1.0,1.0,,,2.0,2.0,3.0,0.6666666666666666,,,,,,1.0,1.0,,0.25,1.0,,,,,,,,,,,,3.0,,,,,,,,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,0.36363636363636365,0.25,0.3333333333333333,0.3333333333333333,,,,,,2.0,,,,,,,,,,,,,,,,,,4.0,,,,3.0,,,,,4.0,,,,,,,,1610612760,2018,2017-18,False
