EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,ShootingFouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,SelfOReb,Steals,LostBallSteals,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChancePointsPct,ShortMidRangeFGM,LongMidRangeFGA,PenaltyFtPoints,BadPassSteals,Travels,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,LongMidRangeFGM,HeaveAttempts,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffCorner3ReboundPct,Corner3FGM,SecondChanceFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,Assisted3sPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceTurnovers,SecondChanceCorner3FGA,Fg3aBlocked,FTDefRebounds,BlockingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,BlockedCorner3,Defensive 3 Seconds Violations,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Charge Fouls,3pt And 1 Free Throw Trips,3SecondViolations,team_id,year,season,team_vs
1626204-201145-201567-2544-2747,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, LeBron James, JR Smith","Nance Jr., Green, Love, James, Smith",1626204-201145-201567-2544-2747,CLE,192.0,2,3.0,7.0,7.0,8.0,,15,1.0,1.0,2.0,2.0,,3.0,3.0,2.0,2.0,11.0,4.0,,4.0,2.0,,,,1.0,3.0,4.0,,4.0,,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,11.0,1.0,0.9,0.9166666666666666,0.4,,,0.75,,1.0,,0.8,,,,1.0,1.0,,112.5,1.0,11.0,14.375,11.0,10.5,0.2,1.0,1.0,0.4,0.4,,0.6,0.56128,,0.16666666666666666,0.25,7.266666666666667,25.4,2.0,8.0,,,1.0,,,1.0,1.0,1.0,,,2.0,2.0,,1.0,1.0,2.0,1.0,5.0,,2.0,2.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,1.0,1.0,1.0,1.0,0.5,0.5,,,,,0.5,0.4388,0.18181818181818182,0.2857142857142857,,,,,,,,,,2.0,,,,,,0.5,1.0,,,,,,,2.0,,,2.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,3.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201588-202684-2594,1610612739,"Larry Nance Jr., Jeff Green, George Hill, Tristan Thompson, Kyle Korver","Nance Jr., Green, Hill, Thompson, Korver",1626204-201145-201588-202684-2594,CLE,102.0,1,2.0,-7.0,3.0,5.0,1.0,8,,1.0,3.0,,,,4.0,,,,7.0,,,,2.0,,1.0,,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,0.5,0.6666666666666666,,0.25,,,,0.25,0.3333333333333333,,,,,112.94117647058823,,23.0,6.6,19.0,6.6,0.25,,,0.75,,,0.25,0.45225,0.7465,,,7.05,,2.0,5.0,,1.0,,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.3333333333333333,,,,,0.47080000000000005,,0.6666666666666666,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201588-202684-2747,1610612739,"Larry Nance Jr., Jeff Green, George Hill, Tristan Thompson, JR Smith","Nance Jr., Green, Hill, Thompson, Smith",1626204-201145-201588-202684-2747,CLE,47.0,1,1.0,3.0,2.0,2.0,,4,,,,2.0,,,,2.0,,3.0,,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,3.0,,0.75,0.75,1.0,,,,,1.0,,1.0,,,,,,,122.55319148936171,,11.5,12.0,11.5,12.0,,,,,1.0,,1.0,0.4395,,,,,25.8,2.0,,,,1.0,1.0,2.0,1.0,,,1.0,2.0,3.0,,,1.0,,1.0,,3.0,,3.0,2.0,,,0.5,0.5,0.5,,0.75,0.75,,0.5,0.5,,,1.0,0.5,0.5,0.4395,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201588-203903-203918,1610612739,"Larry Nance Jr., Jeff Green, George Hill, Jordan Clarkson, Rodney Hood","Nance Jr., Green, Hill, Clarkson, Hood",1626204-201145-201588-203903-203918,CLE,28.0,1,,,1.0,2.0,,3,,,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,154.28571428571428,,25.0,1.5,25.0,1.5,,,,1.0,,,,0.3018,,,,4.7,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3018,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201588-203903-2594,1610612739,"Larry Nance Jr., Jeff Green, George Hill, Jordan Clarkson, Kyle Korver","Nance Jr., Green, Hill, Clarkson, Korver",1626204-201145-201588-203903-2594,CLE,115.0,1,2.0,-4.0,2.0,4.0,,6,,,,1.0,,,2.0,1.0,,,4.0,,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.5,,0.5,,,,,,,75.13043478260869,,20.5,18.5,20.5,18.5,,,,,0.3333333333333333,,0.3333333333333333,0.4087,,,,16.35,62.8,1.0,2.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,0.5,,,0.3976,,0.5,,,,,,,,,,,,,,,,,0.5,,,,,,,,2.0,,,,,,,,,,0.6666666666666666,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201588-203918-2544,1610612739,"Larry Nance Jr., Jeff Green, George Hill, Rodney Hood, LeBron James","Nance Jr., Green, Hill, Hood, James",1626204-201145-201588-203918-2544,CLE,117.0,1,2.0,4.0,4.0,4.0,2.0,8,1.0,2.0,2.0,1.0,,2.0,5.0,1.0,1.0,8.0,4.0,,4.0,1.0,,,2.0,,2.0,2.0,2.0,4.0,,,,,1.0,,1.0,1.0,,,,1.0,,6.0,0.4,0.5833333333333334,0.6666666666666666,0.16666666666666666,,,1.0,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,1.0,,,98.46153846153847,,15.25,14.0,15.0,14.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.16666666666666666,,0.5,0.4711666666666667,0.6944,0.16666666666666666,0.2,6.9,34.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,8.0,,3.0,1.0,,,,,,8.0,4.0,,,1.0,1.0,1.0,0.4,0.5833333333333334,0.6666666666666666,,1.0,1.0,0.3333333333333333,0.5,0.16666666666666666,1.0,1.0,0.4711666666666667,1.0,1.0,1.0,2.0,,,1.0,2.0,2.0,2.0,,,,0.5,0.5,0.5,,1.0,,,,1.0,0.5,,0.25,1.0,1.0,1.0,,,,,,,0.5,0.5,0.16666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201588-203918-2594,1610612739,"Larry Nance Jr., Jeff Green, George Hill, Rodney Hood, Kyle Korver","Nance Jr., Green, Hill, Hood, Korver",1626204-201145-201588-203918-2594,CLE,381.0,2,6.0,7.0,13.0,12.0,2.0,25,1.0,5.0,2.0,1.0,,4.0,10.0,2.0,2.0,16.0,9.0,,4.0,1.0,1.0,,2.0,3.0,3.0,7.0,2.0,9.0,,2.0,4.0,,3.0,,2.0,1.0,,,,,,16.0,0.4,0.5833333333333334,0.6153846153846154,0.16666666666666666,0.1,,1.0,0.3333333333333333,1.0,,1.0,0.3333333333333333,,,1.0,1.0,,94.48818897637796,,15.307692307692308,15.166666666666666,15.23076923076923,15.166666666666666,0.4166666666666667,0.2,0.25,0.16666666666666666,0.08333333333333333,,0.5833333333333334,0.5194416666666667,0.5649,0.07692307692307693,0.09090909090909091,7.85,27.9,1.0,,,,1.0,,,2.0,,,,,,4.0,3.0,1.0,2.0,3.0,1.0,7.0,2.0,,1.0,0.5,0.5,1.0,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,0.07692307692307693,,2.0,1.0,,,2.0,,,,2.0,,,,,0.5,,1.0,,0.08333333333333333,1.0,,,,2.0,3.0,,2.0,,,,,,1.0,1.0,0.25,2.0,1.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,1.0,,0.2,,1.0,,3.0,1.0,,1.0,,1.0,,1.0,,,,,,,0.5,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201588-2544-2594,1610612739,"Larry Nance Jr., Jeff Green, George Hill, LeBron James, Kyle Korver","Nance Jr., Green, Hill, James, Korver",1626204-201145-201588-2544-2594,CLE,548.0,4,9.0,1.0,17.0,14.0,3.0,31,2.0,5.0,1.0,7.0,1.0,2.0,7.0,8.0,6.0,16.0,15.0,1.0,,7.0,3.0,1.0,3.0,2.0,5.0,7.0,4.0,11.0,,2.0,2.0,,7.0,1.0,8.0,2.0,2.0,,1.0,2.0,1.0,12.0,0.2857142857142857,0.3333333333333333,0.42105263157894735,0.5333333333333333,0.42857142857142855,1.0,0.5555555555555556,0.6,0.5,0.16666666666666666,0.5384615384615384,0.36363636363636365,1.0,0.16666666666666666,,0.5,1.0,81.45985401459855,0.5,17.0,18.5,15.823529411764707,16.642857142857142,0.3333333333333333,0.4,0.6666666666666666,0.06666666666666667,0.4666666666666667,0.3333333333333333,0.8666666666666667,0.48747666666666667,0.5214666666666666,0.11764705882352941,0.2222222222222222,4.514285714285714,26.5875,6.0,5.0,1.0,2.0,1.0,,2.0,2.0,1.0,2.0,,2.0,6.0,4.0,3.0,1.0,2.0,3.0,2.0,7.0,1.0,6.0,6.0,1.0,1.0,0.25,,0.25,0.5,0.25,0.5,1.0,0.14285714285714285,0.14285714285714285,0.5,0.5,0.5,,0.14285714285714285,0.436275,0.375,0.35294117647058826,1.0,1.0,1.0,,1.0,2.0,4.0,,,,,0.5,0.3333333333333333,0.5,0.6666666666666666,1.0,0.3333333333333333,,0.06666666666666667,0.3333333333333333,1.0,,0.25,,1.0,4.0,,,,2.0,2.0,,,,0.06666666666666667,2.0,2.0,1.0,,,,,,,1.0,1.0,0.4,,1.0,2.0,3.0,1.0,,1.0,,,,,,,,,1.0,,0.5,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-202684-203918-2544,1610612739,"Larry Nance Jr., Jeff Green, Tristan Thompson, Rodney Hood, LeBron James","Nance Jr., Green, Thompson, Hood, James",1626204-201145-202684-203918-2544,CLE,15.0,1,,3.0,1.0,1.0,,2,,,,1.0,,,,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,1.5,1.5,1.0,,,,,,,,,,,,,,192.0,,10.0,5.0,10.0,5.0,,,,,1.0,,1.0,0.453,,,,,25.4,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,,,1.0,,1.0,,3.0,,3.0,1.0,,,1.0,1.0,1.0,,1.5,1.5,,1.0,1.0,,,1.0,1.0,1.0,0.453,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-203903-203918-2544,1610612739,"Larry Nance Jr., Jeff Green, Jordan Clarkson, Rodney Hood, LeBron James","Nance Jr., Green, Clarkson, Hood, James",1626204-201145-203903-203918-2544,CLE,1659.0,8,28.0,10.0,49.0,47.0,5.0,96,8.0,13.0,8.0,14.0,,13.0,29.0,15.0,6.0,56.0,46.0,1.0,14.0,14.0,2.0,1.0,3.0,4.0,12.0,16.0,4.0,20.0,4.0,7.0,7.0,,10.0,,10.0,5.0,1.0,1.0,,1.0,1.0,45.0,0.4482758620689655,0.5681818181818182,0.5833333333333334,0.3409090909090909,0.06896551724137931,0.25,0.8571428571428571,0.2,1.0,0.14285714285714285,0.8888888888888888,0.18181818181818182,0.25,0.14285714285714285,0.5,0.8333333333333334,,83.32730560578662,1.0,16.428571428571427,18.170212765957448,16.142857142857142,18.0,0.29545454545454547,0.6153846153846154,0.6153846153846154,0.18181818181818182,0.3181818181818182,,0.6363636363636364,0.49461931818181815,0.62085,0.10638297872340426,0.15625,8.137931034482758,27.04,19.0,18.0,2.0,5.0,7.0,2.0,3.0,8.0,3.0,13.0,2.0,3.0,13.0,12.0,3.0,7.0,6.0,13.0,5.0,33.0,2.0,12.0,18.0,0.46153846153846156,0.6,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.23076923076923078,0.375,0.38235294117647056,0.625,0.5,0.5,0.3125,0.4,0.1875,0.6666666666666666,0.5,0.4611625,0.23214285714285715,0.3877551020408163,3.0,3.0,1.0,,3.0,3.0,11.0,6.0,,3.0,1.0,1.0,1.125,1.1,0.4,1.0,1.0,,0.022727272727272728,0.75,1.0,,0.19642857142857142,3.0,8.0,1.0,2.0,1.0,1.0,1.0,,,0.375,0.5,0.18181818181818182,3.0,2.0,0.42857142857142855,2.0,,,0.25,0.25,1.0,4.0,1.0,,,1.0,2.0,21.0,7.0,6.0,1.0,,1.0,,1.0,,1.0,2.0,2.0,,,0.875,,0.5,1.0,1.0,1.0,0.8571428571428571,,,1.0,,,2.0,,,,0.25,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-203903-203918-2747,1610612739,"Larry Nance Jr., Jeff Green, Jordan Clarkson, Rodney Hood, JR Smith","Nance Jr., Green, Clarkson, Hood, Smith",1626204-201145-203903-203918-2747,CLE,23.0,1,,-1.0,1.0,1.0,,2,,,,,,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,2.0,,2.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,125.21739130434781,,22.0,1.0,22.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-203903-2544-2594,1610612739,"Larry Nance Jr., Jeff Green, Jordan Clarkson, LeBron James, Kyle Korver","Nance Jr., Green, Clarkson, James, Korver",1626204-201145-203903-2544-2594,CLE,2573.0,8,43.0,-25.0,84.0,84.0,7.0,168,7.0,13.0,14.0,33.0,2.0,17.0,37.0,34.0,18.0,76.0,101.0,2.0,6.0,33.0,5.0,4.0,5.0,16.0,10.0,29.0,10.0,39.0,6.0,14.0,19.0,1.0,18.0,,22.0,9.0,2.0,,1.0,4.0,3.0,67.0,0.4594594594594595,0.4084507042253521,0.4634146341463415,0.4788732394366197,0.13513513513513514,0.21428571428571427,0.5555555555555556,0.25,0.8,0.16,0.6842105263157895,0.2,0.625,0.16666666666666666,0.5,0.8571428571428571,0.8571428571428571,94.02254178002332,0.75,15.869047619047619,14.761904761904763,15.130952380952381,14.226190476190476,0.18309859154929578,0.5384615384615384,0.6363636363636364,0.19718309859154928,0.4647887323943662,0.25,0.6619718309859155,0.4838711267605634,0.49311,0.12345679012345678,0.1956521739130435,8.927027027027027,27.079411764705885,3.0,13.0,,,8.0,1.0,2.0,8.0,,,1.0,2.0,5.0,28.0,,8.0,14.0,22.0,6.0,52.0,10.0,5.0,3.0,0.8235294117647058,0.875,0.23529411764705882,0.5,0.23529411764705882,,0.75,0.8333333333333334,0.8571428571428571,0.24242424242424243,0.25,,,1.0,0.5,0.24242424242424243,0.444675,0.06578947368421052,0.03571428571428571,2.0,4.0,1.0,,3.0,6.0,9.0,2.0,2.0,6.0,4.0,0.5,0.5625,0.5,,0.2857142857142857,0.7692307692307693,0.05128205128205128,0.014084507042253521,0.5,0.5,,0.11842105263157894,6.0,10.0,2.0,2.0,1.0,,1.0,,,0.42857142857142855,0.5454545454545454,0.14084507042253522,8.0,3.0,0.5714285714285714,4.0,,,0.4,0.4,1.0,,1.0,0.15384615384615385,,,,24.0,8.0,8.0,,5.0,3.0,1.0,5.0,1.0,2.0,2.0,,1.0,,1.0,0.8333333333333334,0.75,,,,1.0,0.5,1.0,,1.0,3.0,,0.029411764705882353,,1.0,,1.0,1.0,,1.0,0.5,,,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.030303030303030304,0.02857142857142857,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-203903-2544-2747,1610612739,"Larry Nance Jr., Jeff Green, Jordan Clarkson, LeBron James, JR Smith","Nance Jr., Green, Clarkson, James, Smith",1626204-201145-203903-2544-2747,CLE,407.0,2,7.0,11.0,12.0,12.0,4.0,24,4.0,5.0,2.0,3.0,,6.0,11.0,3.0,1.0,19.0,8.0,,8.0,3.0,1.0,,2.0,3.0,1.0,5.0,4.0,9.0,,,1.0,,5.0,,3.0,2.0,1.0,1.0,,1.0,1.0,13.0,0.5454545454545454,0.6428571428571429,0.6333333333333333,0.21428571428571427,0.09090909090909091,,0.3333333333333333,0.4,0.75,,0.5714285714285714,0.3333333333333333,,,0.5,,1.0,84.91400491400492,1.0,17.0,16.916666666666668,15.166666666666666,14.833333333333334,0.35714285714285715,0.8,1.0,0.14285714285714285,0.21428571428571427,,0.5714285714285714,0.5215071428571428,0.5599,0.13333333333333333,0.16666666666666666,8.918181818181818,26.7,4.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,7.0,,5.0,4.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.2,1.0,0.4,0.5,0.6666666666666666,0.52399,0.2631578947368421,0.3333333333333333,2.0,2.0,,,3.0,4.0,6.0,6.0,,1.0,1.0,0.75,0.75,0.75,1.0,,0.6666666666666666,,,0.5,1.0,,0.3157894736842105,1.0,4.0,,,,1.0,,,,0.5,0.5,0.2857142857142857,,,,1.0,,0.3333333333333333,0.25,0.25,,,1.0,0.2,,,,3.0,1.0,1.0,,,,,,,1.0,,1.0,,,0.5,,,,,,0.5,,,,,1.0,,,,1.0,,2.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-203903-2594-2747,1610612739,"Larry Nance Jr., Jeff Green, Jordan Clarkson, Kyle Korver, JR Smith","Nance Jr., Green, Clarkson, Korver, Smith",1626204-201145-203903-2594-2747,CLE,249.0,3,4.0,8.0,8.0,8.0,2.0,16,1.0,2.0,1.0,4.0,,1.0,4.0,6.0,2.0,13.0,5.0,1.0,2.0,3.0,1.0,,2.0,2.0,2.0,4.0,2.0,6.0,,,,,2.0,,2.0,1.0,1.0,1.0,,1.0,,11.0,0.25,0.55,0.5909090909090909,0.6,0.25,,0.6666666666666666,0.6666666666666666,1.0,,0.8,0.4,1.0,,,1.0,,92.5301204819277,,14.375,16.75,13.375,16.75,0.2,0.5,1.0,0.1,0.4,,0.8,0.5045222222222222,0.577875,0.09090909090909091,0.2,8.2,32.0,2.0,4.0,,,3.0,2.0,2.0,3.0,,,2.0,2.0,6.0,,,3.0,,3.0,,9.0,,6.0,2.0,,,0.5,1.0,0.6,,1.5,1.5,,0.75,0.75,,,1.0,1.0,1.0,0.528075,0.46153846153846156,0.25,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,,,,1.0,0.5,0.5,1.0,1.0,1.0,,0.2,0.5,1.0,,0.15384615384615385,,1.0,,,,,,,,,,0.1,,,,,1.0,,,,,,,0.5,,,,9.0,3.0,3.0,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-203918-2544-2594,1610612739,"Larry Nance Jr., Jeff Green, Rodney Hood, LeBron James, Kyle Korver","Nance Jr., Green, Hood, James, Korver",1626204-201145-203918-2544-2594,CLE,918.0,4,15.0,-9.0,30.0,33.0,1.0,63,3.0,6.0,6.0,8.0,,9.0,16.0,10.0,3.0,27.0,36.0,,8.0,8.0,1.0,1.0,,2.0,8.0,10.0,1.0,11.0,3.0,4.0,6.0,,5.0,,4.0,2.0,1.0,1.0,,1.0,,27.0,0.5625,0.46153846153846156,0.48214285714285715,0.38461538461538464,0.0625,,0.6153846153846154,,0.5,0.14285714285714285,0.5882352941176471,0.07142857142857142,,0.14285714285714285,0.42857142857142855,1.0,,98.8235294117647,,13.9,15.181818181818182,13.8,14.303030303030303,0.23076923076923078,0.5,0.5,0.23076923076923078,0.3076923076923077,,0.6153846153846154,0.49092307692307696,,0.07142857142857142,0.1111111111111111,8.262500000000001,26.669999999999998,7.0,7.0,,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,12.0,10.0,3.0,1.0,5.0,6.0,2.0,13.0,4.0,12.0,7.0,0.5555555555555556,0.5555555555555556,0.2,0.6666666666666666,0.2,0.6666666666666666,0.8333333333333334,0.8571428571428571,0.6666666666666666,0.125,0.125,0.16666666666666666,,0.3333333333333333,0.5,0.125,0.5316,0.4444444444444444,0.23333333333333334,,1.0,2.0,1.0,,1.0,,,,2.0,,,,,,0.75,0.5,,0.07692307692307693,1.0,,0.16666666666666666,,3.0,4.0,2.0,2.0,,1.0,,,0.25,0.5,0.5,0.15384615384615385,1.0,,0.25,3.0,,,0.75,1.0,1.0,,,,,1.0,,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1610612739,2018,2017-18,True
