EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,Arc3FGM,Arc3FGA,FG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,DefThreePtRebounds,FTDefRebounds,SecondChanceTurnovers,ShootingFouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,OffThreePtRebounds,LostBallSteals,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedAtRim,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SelfOReb,SelfORebPct,SecondChanceArc3FGA,SecondChanceArc3Frequency,Offensive Fouls Drawn,Corner3FGM,Corner3Assists,Loose Ball Fouls Drawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Charge Fouls Drawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Offensive Fouls,Technical Free Throw Trips,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,BlockedArc3,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,BlockingFouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3SecondViolations,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
1627740-1628379-202397-203083-203493,1610612765,"Henry Ellenson, Luke Kennard, Ish Smith, Andre Drummond, Reggie Bullock","Ellenson, Kennard, Smith, Drummond, Bullock",1627740-1628379-202397-203083-203493,DET,99.0,1,2.0,7.0,4.0,3.0,1.0,7.0,2.0,2.0,,,,,,2.0,2.0,3.0,,7.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,5.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,5.0,0.5,1.0,1.0,1.0,0.7,1.0,0.7,1.0,0.6,,,,1.0,0.5,,,,101.81818181818183,14.75,13.333333333333334,14.75,13.333333333333334,0.4,1.0,1.0,0.5,,,,,,,,,,1.0,0.58899,,,,0.2857142857142857,1.0,26.03333333333333,3.0,1.0,3.0,1.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,,,,1.0,,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1627740-1628379-202397-203083-203516,1610612765,"Henry Ellenson, Luke Kennard, Ish Smith, Andre Drummond, James Ennis III","Ellenson, Kennard, Smith, Drummond, Ennis III",1627740-1628379-202397-203083-203516,DET,96.0,1,2.0,-2.0,5.0,4.0,,9.0,,1.0,1.0,2.0,,,1.0,1.0,3.0,2.0,1.0,3.0,5.0,,,,2.0,,1.0,1.0,,1.0,,2.0,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,,0.2,,0.3,,0.4,,,,,,,,,135.0,14.2,6.25,14.2,6.25,0.2,,,,0.4,0.5,0.5,1.0,,,,,0.2,0.6,0.43865999999999994,,0.2,0.3333333333333333,,5.7,24.3,4.0,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,0.2,,,,,3.0,,1.0,,1.0,1.0,,,,1.0,2.0,,,,,,,,,3.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.45603333333333335,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1627740-1628379-202397-203493-203961,1610612765,"Henry Ellenson, Luke Kennard, Ish Smith, Reggie Bullock, Eric Moreland","Ellenson, Kennard, Smith, Bullock, Moreland",1627740-1628379-202397-203493-203961,DET,271.0,1,5.0,-4.0,8.0,9.0,1.0,17.0,1.0,1.0,,3.0,1.0,1.0,,2.0,5.0,2.0,,7.0,11.0,,,,4.0,,2.0,3.0,1.0,,1.0,7.0,1.0,2.0,4.0,1.0,5.0,,,,,2.0,,,,,,7.0,1.0,1.0,0.4,,0.5,,0.5,,0.2857142857142857,,1.0,0.3333333333333333,1.0,0.25,0.3333333333333333,,1.0,90.33210332103322,19.125,13.11111111111111,18.625,13.11111111111111,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,,,,0.14285714285714285,1.0,1.0,1.0,,0.42857142857142855,0.4600857142857143,,,,,8.72,26.7,,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,,,,,,1.0,0.5,0.5,0.4,,,1.0,,,1.0,1.0,,,0.2857142857142857,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1610612765,2018,2017-18,True
1627740-1628379-202397-203516-203961,1610612765,"Henry Ellenson, Luke Kennard, Ish Smith, James Ennis III, Eric Moreland","Ellenson, Kennard, Smith, Ennis III, Moreland",1627740-1628379-202397-203516-203961,DET,395.0,2,7.0,4.0,13.0,12.0,,25.0,1.0,2.0,3.0,4.0,,1.0,,4.0,7.0,3.0,2.0,16.0,12.0,,,,6.0,2.0,3.0,4.0,1.0,2.0,,9.0,,,3.0,,3.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,,1.0,16.0,0.75,0.75,0.5714285714285714,,0.7,,0.7272727272727273,,0.3,0.5,,,0.75,,,,,91.13924050632912,14.923076923076923,16.75,14.923076923076923,16.083333333333332,0.2,0.5,1.0,1.0,0.4,0.75,0.75,0.6666666666666666,0.1,,,,,0.5,0.46493,,0.09090909090909091,0.125,,6.3,25.933333333333334,,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,,,1.0,,,,,0.5,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.5,,1.0,,,,1.0,,,0.3,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1627740-1628379-202704-203083-203516,1610612765,"Henry Ellenson, Luke Kennard, Reggie Jackson, Andre Drummond, James Ennis III","Ellenson, Kennard, Jackson, Drummond, Ennis III",1627740-1628379-202704-203083-203516,DET,387.0,1,6.0,-6.0,13.0,13.0,1.0,26.0,3.0,4.0,,2.0,,1.0,,3.0,7.0,3.0,,9.0,15.0,,,,2.0,4.0,1.0,2.0,1.0,,,5.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,,,,9.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.45,,0.45,,0.3,0.25,0.3333333333333333,0.25,0.6,0.16666666666666666,,,0.5,96.74418604651163,16.153846153846153,13.615384615384615,16.153846153846153,13.461538461538462,0.4,0.75,0.75,0.3333333333333333,0.2,,,,0.1,,,,,0.7,0.5155000000000001,,,,,4.414285714285714,25.7,,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,,1.0,1.0,,1.0,,1.0,1.0,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1627740-1628379-202704-203493-203961,1610612765,"Henry Ellenson, Luke Kennard, Reggie Jackson, Reggie Bullock, Eric Moreland","Ellenson, Kennard, Jackson, Bullock, Moreland",1627740-1628379-202704-203493-203961,DET,189.0,1,3.0,5.0,6.0,6.0,,12.0,2.0,3.0,,,,,,2.0,3.0,1.0,,7.0,2.0,,,,,4.0,,1.0,,,,3.0,,3.0,4.0,,4.0,,,1.0,1.0,2.0,1.0,1.0,,,,7.0,,,0.6666666666666666,,0.875,,0.875,,0.25,0.5,0.6,,0.6666666666666666,,,0.5,1.0,91.42857142857143,10.0,21.5,10.0,18.5,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,,,1.0,0.5496375,,,,,1.9333333333333333,24.9,,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,0.5,1.0,,1.0,0.25,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1627740-1628379-202704-203516-203961,1610612765,"Henry Ellenson, Luke Kennard, Reggie Jackson, James Ennis III, Eric Moreland","Ellenson, Kennard, Jackson, Ennis III, Moreland",1627740-1628379-202704-203516-203961,DET,658.0,4,11.0,,23.0,23.0,1.0,46.0,3.0,5.0,3.0,4.0,1.0,3.0,,7.0,12.0,4.0,5.0,25.0,25.0,,1.0,,12.0,2.0,6.0,8.0,2.0,3.0,1.0,18.0,1.0,7.0,11.0,1.0,12.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,7.0,1.0,4.0,25.0,0.8571428571428571,0.8571428571428571,0.5833333333333334,,0.625,,0.6578947368421053,,0.25,0.2,0.7777777777777778,0.2,0.7692307692307693,0.14285714285714285,,0.5,0.8,100.66869300911854,12.826086956521738,15.782608695652174,12.652173913043478,15.26086956521739,0.3125,0.6,0.75,0.6666666666666666,0.25,0.75,0.75,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,,0.5625,0.50828125,0.361,0.21052631578947367,0.26666666666666666,,7.733333333333333,26.175,,2.0,4.0,2.0,6.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,,3.0,1.0,,1.0,,1.0,0.5,0.5,0.08333333333333333,0.2,1.0,0.75,0.5,,1.0,0.6666666666666666,1.0,,0.25,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1627740-1628379-202779-203083-203493,1610612765,"Henry Ellenson, Luke Kennard, Dwight Buycks, Andre Drummond, Reggie Bullock","Ellenson, Kennard, Buycks, Drummond, Bullock",1627740-1628379-202779-203083-203493,DET,223.0,1,4.0,1.0,8.0,7.0,,15.0,2.0,2.0,1.0,2.0,,,,3.0,4.0,1.0,3.0,9.0,8.0,,,,4.0,2.0,2.0,2.0,1.0,1.0,,4.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,4.0,5.0,1.0,3.0,9.0,0.6666666666666666,0.6666666666666666,0.75,,0.6,,0.6428571428571429,,0.2,1.0,0.3333333333333333,,0.3333333333333333,,,,0.5,96.8609865470852,12.25,17.857142857142858,12.25,16.857142857142858,0.4,1.0,1.0,0.5,0.4,0.5,0.5,1.0,,,,,,0.6,0.52557,,0.42857142857142855,0.5,,5.35,26.2,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.2,,,,,2.0,,1.0,,,,,,1.0,1.0,,,2.0,,1.0,,,,2.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,,,0.9032,0.2222222222222222,0.25,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1627740-201229-202397-203516-204038,1610612765,"Henry Ellenson, Anthony Tolliver, Ish Smith, James Ennis III, Langston Galloway","Ellenson, Tolliver, Smith, Ennis III, Galloway",1627740-201229-202397-203516-204038,DET,631.0,2,11.0,-7.0,20.0,20.0,2.0,40.0,4.0,5.0,3.0,4.0,,2.0,1.0,7.0,11.0,10.0,,17.0,24.0,,,,6.0,8.0,3.0,4.0,2.0,1.0,,9.0,1.0,3.0,7.0,2.0,9.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,17.0,0.42857142857142855,0.42857142857142855,0.6363636363636364,,0.40476190476190477,,0.40476190476190477,,0.47619047619047616,1.0,1.0,0.25,1.0,0.16666666666666666,,,1.0,91.283676703645,17.6,13.95,17.35,13.95,0.23809523809523808,0.8,0.8,0.5,0.19047619047619047,0.75,0.75,0.3333333333333333,0.09523809523809523,,,,0.047619047619047616,0.7142857142857143,0.5011285714285714,,,,,7.7272727272727275,25.660000000000004,1.0,1.0,9.0,1.0,3.0,9.0,1.0,,1.0,1.0,4.0,,1.0,2.0,,,1.0,1.0,1.0,0.1,0.1,,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.42857142857142855,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111,5.0,,1.0,,,2.0,1.0,,,3.0,2.0,,,1.0,1.0,,,,,5.0,,,,,,0.125,0.14285714285714285,,,,0.2,,0.4,0.41597,,0.25,1.0,0.08333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1627740-201229-203083-203493-204038,1610612765,"Henry Ellenson, Anthony Tolliver, Andre Drummond, Reggie Bullock, Langston Galloway","Ellenson, Tolliver, Drummond, Bullock, Galloway",1627740-201229-203083-203493-204038,DET,237.0,1,4.0,9.0,9.0,8.0,2.0,17.0,2.0,3.0,1.0,2.0,,,,3.0,5.0,4.0,1.0,13.0,4.0,1.0,1.0,6.0,4.0,2.0,2.0,4.0,2.0,,,10.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,7.0,0.6666666666666666,1.0,0.6,1.0,0.6666666666666666,1.25,0.7222222222222222,1.5,0.4444444444444444,1.0,1.0,1.0,0.75,0.5,1.0,,1.0,103.29113924050633,15.11111111111111,12.625,14.666666666666666,12.625,0.3333333333333333,0.6666666666666666,1.0,1.0,0.2222222222222222,0.5,1.0,,,,,,,0.7777777777777778,0.5069611111111111,0.3809,0.1111111111111111,0.2,0.46153846153846156,5.0,26.025,3.0,2.0,4.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,1.0,0.5,0.5,0.4,0.3333333333333333,,0.6666666666666666,1.0,,,0.6666666666666666,,,0.4444444444444444,0.5,0.5,1.0,0.5,3.0,,2.0,,,2.0,1.0,1.0,1.0,2.0,2.0,,5.0,,2.0,,,,5.0,3.0,,,0.5,0.625,0.625,,,,,,0.5,,0.5,0.4947375,0.38461538461538464,0.3333333333333333,,,1.0,0.5,,,,,,,,1.0,1.0,0.5,0.5,,1.0,,1.0,1.0,,2.0,,,,1.0,,,1.0,0.5,,,,1.0,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1627740-202340-202397-202699-202720,1610612765,"Henry Ellenson, Avery Bradley, Ish Smith, Tobias Harris, Jon Leuer","Ellenson, Bradley, Smith, Harris, Leuer",1627740-202340-202397-202699-202720,DET,66.0,1,1.0,,2.0,3.0,,5.0,1.0,1.0,,,,,,1.0,1.0,,,2.0,2.0,,,,,2.0,,,,,,,,1.0,2.0,,2.0,,,,,1.0,,,,,,2.0,,,1.0,,1.0,,1.0,,,,0.3333333333333333,,0.4,,,,0.5,109.09090909090908,5.5,18.333333333333332,5.5,14.333333333333334,1.0,1.0,1.0,,,,,,,,,,,1.0,0.4975,,,,,2.2,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1627740-202340-202397-202699-203083,1610612765,"Henry Ellenson, Avery Bradley, Ish Smith, Tobias Harris, Andre Drummond","Ellenson, Bradley, Smith, Harris, Drummond",1627740-202340-202397-202699-203083,DET,115.0,1,2.0,-4.0,3.0,3.0,1.0,6.0,1.0,1.0,,1.0,,1.0,,1.0,3.0,,,2.0,6.0,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,,,2.0,2.0,,,2.0,2.0,,,,,2.0,2.0,,,,,,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,,,1.0,,1.0,1.0,,,75.13043478260869,24.666666666666668,13.666666666666666,21.666666666666668,13.666666666666666,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,0.3333333333333333,0.5576,0.64185,,,1.0,8.866666666666667,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1627740-202340-202397-202720-203493,1610612765,"Henry Ellenson, Avery Bradley, Ish Smith, Jon Leuer, Reggie Bullock","Ellenson, Bradley, Smith, Leuer, Bullock",1627740-202340-202397-202720-203493,DET,178.0,1,3.0,,7.0,8.0,,15.0,2.0,3.0,,1.0,,,,2.0,4.0,2.0,1.0,5.0,5.0,,,,2.0,2.0,1.0,1.0,1.0,,,2.0,,3.0,4.0,,4.0,,,,,1.0,1.0,2.0,2.0,,,5.0,0.5,0.5,0.5,,0.3333333333333333,,0.35714285714285715,,0.3333333333333333,,1.0,,1.0,,,,1.0,121.34831460674157,11.857142857142858,11.875,11.857142857142858,11.875,0.5,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,,,,,,,,,0.8333333333333334,0.54426,,,,,3.825,38.2,2.0,,2.0,,,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,0.3333333333333333,,,,,7.0,,3.0,,,2.0,,,2.0,4.0,2.0,1.0,5.0,,,,1.0,,5.0,7.0,,1.0,0.5,0.3333333333333333,0.35714285714285715,,,,,,0.5,,0.3333333333333333,0.54426,1.0,1.0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,1.0,,,,,,,,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1627740-202397-202699-202720-204038,1610612765,"Henry Ellenson, Ish Smith, Tobias Harris, Jon Leuer, Langston Galloway","Ellenson, Smith, Harris, Leuer, Galloway",1627740-202397-202699-202720-204038,DET,445.0,2,7.0,-9.0,15.0,14.0,,29.0,1.0,2.0,3.0,5.0,,2.0,,4.0,9.0,6.0,,8.0,17.0,,,,4.0,4.0,2.0,2.0,,2.0,,4.0,,3.0,5.0,,5.0,,,,,,1.0,3.0,,,,8.0,0.5,0.5,0.4444444444444444,,0.26666666666666666,,0.26666666666666666,,0.4,,0.75,,0.7142857142857143,,,1.0,,93.84269662921348,15.666666666666666,15.0,15.666666666666666,14.142857142857142,0.13333333333333333,0.5,1.0,,0.3333333333333333,0.6,0.6,0.6666666666666666,0.13333333333333333,,,,,0.5333333333333333,0.4481733333333333,,,,,9.433333333333334,26.7,,,6.0,,,6.0,,1.0,,,2.0,,,,,,,,,,,0.1111111111111111,0.5,,0.6666666666666666,,,1.0,0.5,1.0,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1627740-202397-202699-203083-204038,1610612765,"Henry Ellenson, Ish Smith, Tobias Harris, Andre Drummond, Langston Galloway","Ellenson, Smith, Harris, Drummond, Galloway",1627740-202397-202699-203083-204038,DET,187.0,1,3.0,-10.0,7.0,7.0,1.0,14.0,,,,2.0,,2.0,,,4.0,1.0,,,10.0,,1.0,,,,,,,,,,1.0,1.0,2.0,1.0,3.0,,,2.0,,3.0,1.0,,,,,,,,,,,,,,0.2,0.6666666666666666,0.5,0.25,0.6666666666666666,0.2,0.5,0.5,,107.80748663101605,18.571428571428573,8.142857142857142,16.857142857142858,7.857142857142857,,,,,0.4,,,,0.4,,,,,0.2,0.42577,0.3547,,,,11.425,26.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1627740-202397-202720-203493-204038,1610612765,"Henry Ellenson, Ish Smith, Jon Leuer, Reggie Bullock, Langston Galloway","Ellenson, Smith, Leuer, Bullock, Galloway",1627740-202397-202720-203493-204038,DET,392.0,2,7.0,15.0,14.0,13.0,1.0,27.0,7.0,8.0,1.0,1.0,,,2.0,8.0,9.0,4.0,2.0,24.0,9.0,1.0,1.0,2.0,10.0,6.0,5.0,7.0,4.0,1.0,,16.0,1.0,4.0,7.0,1.0,8.0,1.0,,1.0,,1.0,3.0,1.0,2.0,,1.0,22.0,0.625,0.625,0.8888888888888888,1.0,0.8461538461538461,1.0,0.8571428571428571,1.0,0.3076923076923077,1.0,0.6666666666666666,1.0,0.7777777777777778,0.3333333333333333,,0.6666666666666666,0.6666666666666666,99.18367346938776,10.928571428571429,18.384615384615383,10.285714285714286,18.307692307692307,0.6153846153846154,0.875,1.0,0.5714285714285714,0.07692307692307693,1.0,1.0,1.0,,,,,0.15384615384615385,0.9230769230769231,0.5491961538461538,0.6105,0.07142857142857142,0.1,0.08333333333333333,2.3111111111111113,23.65,,2.0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,,,2.0,1.0,,1.0,,1.0,0.5,0.5,0.1111111111111111,0.125,,1.0,1.0,,,1.0,,,0.15384615384615385,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1610612765,2018,2017-18,True
