EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg3aBlocked,PenaltyTurnovers,Charge Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,FG3APctBlocked,Arc3PctBlocked,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGM,Arc3FGM,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeFGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Loose Ball Fouls Drawn,BlockingFoulsDrawn,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyCorner3FGM,BlockingFouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,HeaveAttempts,BlockedCorner3,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
1626161-1628412-1713-202066-203992,1610612758,"Willie Cauley-Stein, Frank Mason, Vince Carter, Garrett Temple, Bogdan Bogdanovic","Cauley-Stein, Mason, Carter, Temple, Bogdanovic",1626161-1628412-1713-202066-203992,SAC,112.0,1,2.0,6.0,5.0,4.0,,9.0,1.0,1.0,,,1.0,,,,,,2.0,2.0,,,2.0,6.0,,,,,4.0,,,,,2.0,,2.0,,1.0,4.0,,,,2.0,2.0,,2.0,,1.0,1.0,1.0,,,2.0,,,,,2.0,2.0,,1.0,,,,,6.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,0.5,1.0,,,,1.0,,,,,,1.0,,,,,115.71428571428571,,8.8,17.0,8.8,17.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,0.5,0.48515,,0.3333333333333333,0.3333333333333333,,3.7,,5.0,1.0,,,2.0,,2.0,6.0,,2.0,,,6.0,5.0,,1.0,,,0.5,,0.48515,1.0,1.0,4.0,1.0,,,2.0,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1626161-1628412-201585-201588-203992,1610612758,"Willie Cauley-Stein, Frank Mason, Kosta Koufos, George Hill, Bogdan Bogdanovic","Cauley-Stein, Mason, Koufos, Hill, Bogdanovic",1626161-1628412-201585-201588-203992,SAC,662.0,7,11.0,3.0,22.0,22.0,3.0,44.0,2.0,4.0,,1.0,7.0,1.0,4.0,,2.0,3.0,5.0,15.0,1.0,5.0,6.0,19.0,16.0,1.0,2.0,2.0,6.0,4.0,3.0,3.0,5.0,3.0,1.0,4.0,,2.0,9.0,,3.0,1.0,10.0,11.0,4.0,15.0,1.0,,,2.0,,,2.0,1.0,2.0,7.0,1.0,4.0,6.0,,2.0,1.0,,1.0,1.0,17.0,0.6,0.6,1.0,0.2,0.2,0.3333333333333333,0.5,0.325,0.5,0.41304347826086957,0.5,0.25,0.3333333333333333,0.25,,0.8333333333333334,0.3,1.0,,0.8461538461538461,0.21428571428571427,,0.6666666666666666,,0.5,1.0,0.8571428571428571,1.0,,0.1111111111111111,95.70996978851964,1.0,16.272727272727273,13.818181818181818,15.818181818181818,13.545454545454545,0.2,0.5,0.6666666666666666,1.0,0.35,0.2,0.25,0.5,0.1,,,,0.15,0.5,,0.45,0.477095,0.4856,0.09090909090909091,0.11764705882352941,0.10526315789473684,9.5,24.64,13.0,4.0,1.0,,10.0,3.0,2.0,10.0,,,,1.0,10.0,13.0,1.0,0.35714285714285715,,,0.3076923076923077,0.07692307692307693,0.50785,0.5263157894736842,0.5909090909090909,8.0,2.0,1.0,,4.0,,,,1.0,1.0,1.0,1.0,,1.0,,,0.4,0.3076923076923077,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.5,,0.3333333333333333,2.0,2.0,,,,,,,0.2857142857142857,0.4,,,,0.15384615384615385,,,,1.0,,,1.0,,,1.0,1.0,0.2857142857142857,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1610612758,2018,2017-18,True
1626161-1628412-201585-202066-203992,1610612758,"Willie Cauley-Stein, Frank Mason, Kosta Koufos, Garrett Temple, Bogdan Bogdanovic","Cauley-Stein, Mason, Koufos, Temple, Bogdanovic",1626161-1628412-201585-202066-203992,SAC,607.0,5,10.0,-5.0,19.0,20.0,4.0,39.0,2.0,7.0,,2.0,3.0,,2.0,,2.0,5.0,4.0,12.0,1.0,7.0,,11.0,16.0,1.0,4.0,2.0,4.0,4.0,,4.0,3.0,2.0,,2.0,,2.0,4.0,1.0,2.0,1.0,9.0,10.0,3.0,13.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,,1.0,3.0,,3.0,,,,1.0,,1.0,,9.0,0.5,0.6666666666666666,,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.25,0.2894736842105263,0.25,0.2894736842105263,0.25,0.3684210526315789,0.25,0.2857142857142857,0.5,0.9,0.25,1.0,0.2,0.9090909090909091,0.23076923076923078,0.2,,,0.75,1.0,1.0,1.0,,0.1,92.52059308072488,,16.789473684210527,14.4,16.0,13.65,0.3684210526315789,0.2857142857142857,0.4,1.0,0.15789473684210525,0.10526315789473684,,,0.10526315789473684,,,,0.2631578947368421,0.5,,0.7368421052631579,0.5122694444444444,0.5129666666666667,,,0.18181818181818182,5.7250000000000005,27.885714285714283,6.0,3.0,2.0,,4.0,2.0,,,,2.0,,,,6.0,,,,,0.5,0.3333333333333333,0.47614,,0.3157894736842105,9.0,,1.0,,,,3.0,2.0,1.0,,,2.0,2.0,,1.0,,,,,0.2,0.2,,,,,0.25,2.0,,,,,,,0.5,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,0.5,1.0,,,,1610612758,2018,2017-18,True
1626161-1628412-201588-202066-203992,1610612758,"Willie Cauley-Stein, Frank Mason, George Hill, Garrett Temple, Bogdan Bogdanovic","Cauley-Stein, Mason, Hill, Temple, Bogdanovic",1626161-1628412-201588-202066-203992,SAC,242.0,3,4.0,-7.0,6.0,6.0,2.0,12.0,,,,,1.0,,,1.0,1.0,6.0,,1.0,1.0,7.0,,3.0,10.0,,1.0,,,,3.0,6.0,,,1.0,1.0,1.0,,3.0,2.0,,1.0,1.0,2.0,2.0,4.0,,,,1.0,,,1.0,,2.0,2.0,,1.0,,,,,,,,3.0,,,1.0,0.14285714285714285,0.14285714285714285,,,0.1875,,0.1875,,0.875,,,,0.3333333333333333,,1.0,0.4,0.5,0.3333333333333333,,,0.4,0.5,,,1.0,,,71.40495867768595,,20.833333333333332,19.5,14.5,16.5,,,,,0.125,,,,0.125,1.0,1.0,1.0,0.75,,,0.875,0.42620625,0.3864,,,,12.9,26.485714285714284,1.0,,2.0,,,2.0,,,,,,,,1.0,,,,,,1.0,0.297975,,0.16666666666666666,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1626161-1628412-201588-202066-2216,1610612758,"Willie Cauley-Stein, Frank Mason, George Hill, Garrett Temple, Zach Randolph","Cauley-Stein, Mason, Hill, Temple, Randolph",1626161-1628412-201588-202066-2216,SAC,394.0,4,7.0,-11.0,10.0,12.0,,22.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,,2.0,4.0,1.0,1.0,,7.0,18.0,,,,4.0,,3.0,,,2.0,1.0,3.0,1.0,2.0,7.0,,,,2.0,2.0,,2.0,,2.0,2.0,3.0,,1.0,5.0,,,5.0,,3.0,1.0,1.0,1.0,,,,,7.0,1.0,1.0,1.0,1.0,1.0,0.5,,0.7,,0.7,,0.2,,,0.4,1.0,,,,1.0,,,,,,1.0,,,,,80.40609137055837,,19.8,16.333333333333332,19.8,16.333333333333332,0.4,1.0,1.0,1.0,0.2,0.2,,,0.2,1.0,1.0,1.0,,,,0.6,0.4666,,0.2,0.25,,7.925,23.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1626161-1628412-201588-203992-2216,1610612758,"Willie Cauley-Stein, Frank Mason, George Hill, Bogdan Bogdanovic, Zach Randolph","Cauley-Stein, Mason, Hill, Bogdanovic, Randolph",1626161-1628412-201588-203992-2216,SAC,272.0,3,5.0,5.0,9.0,10.0,1.0,19.0,1.0,2.0,,,3.0,2.0,2.0,,,,5.0,7.0,,,,10.0,5.0,1.0,1.0,2.0,4.0,6.0,,,1.0,2.0,,2.0,,,4.0,,1.0,2.0,2.0,4.0,1.0,5.0,,3.0,1.0,,,,3.0,,,3.0,,1.0,,,,2.0,,2.0,,8.0,0.4,0.4,,,,0.7142857142857143,1.0,0.7142857142857143,1.0,0.7142857142857143,1.0,,0.14285714285714285,0.5,1.0,0.4,0.5,1.0,,0.5714285714285714,0.5,1.0,,,0.25,1.0,,1.0,1.0,,100.58823529411765,,11.666666666666666,16.7,10.555555555555555,15.8,0.2857142857142857,0.5,1.0,,0.42857142857142855,0.2857142857142857,1.0,1.0,,,,,,,,0.2857142857142857,0.4559285714285714,0.3609,,,0.2,8.971428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,,2.0,,,,0.5,,,,,,,,2.0,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,1.0,,1.0,,,,,,,2.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1626161-1628412-202066-203992-2216,1610612758,"Willie Cauley-Stein, Frank Mason, Garrett Temple, Bogdan Bogdanovic, Zach Randolph","Cauley-Stein, Mason, Temple, Bogdanovic, Randolph",1626161-1628412-202066-203992-2216,SAC,114.0,3,2.0,2.0,4.0,4.0,,8.0,1.0,1.0,,,,,1.0,,,,1.0,2.0,,,4.0,6.0,4.0,,,,2.0,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,2.0,4.0,,1.0,,,,,6.0,1.0,1.0,,,,0.5,,0.5,,0.75,,,,,,,,,,,,,,,,,,,,,101.05263157894737,,14.5,14.0,14.5,10.75,0.5,1.0,1.0,1.0,,0.5,,,,,,,,,,0.5,0.47145,,0.3333333333333333,0.3333333333333333,,12.0,,1.0,,,,,,2.0,2.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,,0.3333333333333333,0.25,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1626161-1713-201585-201588-202066,1610612758,"Willie Cauley-Stein, Vince Carter, Kosta Koufos, George Hill, Garrett Temple","Cauley-Stein, Carter, Koufos, Hill, Temple",1626161-1713-201585-201588-202066,SAC,868.0,1,14.0,1.0,25.0,26.0,7.0,51.0,1.0,6.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,12.0,3.0,11.0,5.0,15.0,7.0,28.0,27.0,1.0,3.0,7.0,4.0,2.0,15.0,12.0,3.0,2.0,5.0,7.0,1.0,,19.0,3.0,6.0,2.0,6.0,8.0,9.0,17.0,1.0,3.0,1.0,1.0,,,4.0,1.0,3.0,6.0,2.0,6.0,8.0,,3.0,3.0,1.0,4.0,3.0,21.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.40384615384615385,0.4166666666666667,0.4666666666666667,0.5,0.5769230769230769,0.2727272727272727,0.5,0.75,0.75,0.75,0.6666666666666666,0.3,0.7272727272727273,0.5,0.8,,0.25,1.0,0.75,0.5,0.5,1.0,0.06666666666666667,84.60829493087557,0.75,16.36,17.653846153846153,14.56,16.615384615384617,0.23076923076923078,0.16666666666666666,0.3333333333333333,,0.15384615384615385,0.038461538461538464,1.0,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.46153846153846156,0.3333333333333333,0.5,0.8076923076923077,0.5137576923076923,0.5771000000000001,0.10344827586206896,0.21428571428571427,0.25,6.181818181818182,25.94,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,0.4216,,,,,4.0,,,,,,4.0,4.0,1.0,3.0,3.0,,2.0,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,1.0,,1.0,3.0,1.0,3.0,0.3333333333333333,0.5,0.25,0.25,0.5,0.3333333333333333,1.0,,,,1.0,,,1.0,,,,2.0,,,,,0.6666666666666666,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1610612758,2018,2017-18,True
1626161-1713-201585-202066-203992,1610612758,"Willie Cauley-Stein, Vince Carter, Kosta Koufos, Garrett Temple, Bogdan Bogdanovic","Cauley-Stein, Carter, Koufos, Temple, Bogdanovic",1626161-1713-201585-202066-203992,SAC,42.0,1,1.0,,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,68.57142857142857,,20.0,22.0,20.0,22.0,,,,,,,,,1.0,,,,,,,1.0,0.58485,,,,,,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1626161-1713-201588-202066-203992,1610612758,"Willie Cauley-Stein, Vince Carter, George Hill, Garrett Temple, Bogdan Bogdanovic","Cauley-Stein, Carter, Hill, Temple, Bogdanovic",1626161-1713-201588-202066-203992,SAC,527.0,4,9.0,11.0,18.0,18.0,3.0,36.0,3.0,7.0,2.0,3.0,4.0,,,1.0,3.0,5.0,4.0,11.0,4.0,8.0,5.0,25.0,14.0,2.0,3.0,5.0,4.0,4.0,9.0,5.0,,2.0,3.0,5.0,1.0,1.0,13.0,,4.0,2.0,3.0,6.0,4.0,10.0,2.0,,,,,,,,,,,5.0,6.0,,3.0,,,,,20.0,0.5,0.6666666666666666,0.75,0.5,0.5,0.36363636363636365,0.6666666666666666,0.5263157894736842,0.6666666666666666,0.5681818181818182,0.625,0.42105263157894735,,,,1.0,0.5714285714285714,1.0,,1.0,0.4,0.25,,,,1.0,1.0,1.0,1.0,0.2,98.36812144212524,,14.166666666666666,15.11111111111111,13.833333333333334,15.11111111111111,0.3684210526315789,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.21052631578947367,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.2631578947368421,1.0,0.6666666666666666,0.7894736842105263,0.5198526315789473,0.6175666666666667,0.13636363636363635,0.21428571428571427,0.2,4.118181818181818,24.8375,3.0,1.0,1.0,1.0,1.0,2.0,,3.0,,,,,3.0,3.0,,0.5,,,0.3333333333333333,0.3333333333333333,0.4722,0.12,0.16666666666666666,3.0,,3.0,1.0,,1.0,3.0,2.0,3.0,2.0,,4.0,3.0,1.0,,0.5,,0.5,,0.6,0.6,0.6666666666666666,,,1.0,0.6,1.0,1.0,,,,,,,0.25,0.25,,,,0.3333333333333333,,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1626161-1713-201588-202066-2216,1610612758,"Willie Cauley-Stein, Vince Carter, George Hill, Garrett Temple, Zach Randolph","Cauley-Stein, Carter, Hill, Temple, Randolph",1626161-1713-201588-202066-2216,SAC,162.0,1,3.0,-2.0,7.0,7.0,,14.0,,,,,1.0,,,,1.0,2.0,,1.0,1.0,3.0,1.0,4.0,6.0,,,,,,3.0,2.0,1.0,,1.0,1.0,,,3.0,,,1.0,1.0,3.0,,3.0,,2.0,1.0,,,,2.0,,2.0,3.0,,1.0,2.0,,1.0,,,,,4.0,,,1.0,0.3333333333333333,0.3333333333333333,,,0.375,,0.4,,0.75,1.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,124.44444444444444,,12.714285714285714,10.428571428571429,12.714285714285714,10.428571428571429,,,,,0.25,,,,0.25,,,,0.5,,,0.75,0.5154375,,0.2,0.5,,7.4,24.866666666666664,,,,,,,,,,,,,,,,,,,,,,,,7.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,0.5,0.5,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1626161-1713-201588-203992-2216,1610612758,"Willie Cauley-Stein, Vince Carter, George Hill, Bogdan Bogdanovic, Zach Randolph","Cauley-Stein, Carter, Hill, Bogdanovic, Randolph",1626161-1713-201588-203992-2216,SAC,121.0,1,2.0,4.0,4.0,4.0,,8.0,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,8.0,4.0,,,,2.0,,6.0,1.0,,1.0,2.0,3.0,1.0,,8.0,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,8.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.3333333333333333,,1.3333333333333333,,0.6666666666666666,,,,1.0,,,,1.0,,,,,,,1.0,,,,95.20661157024794,,15.0,15.25,15.0,15.25,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,0.6666666666666666,0.5146499999999999,,,,,5.7,24.1,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1626161-1713-202066-203992-2216,1610612758,"Willie Cauley-Stein, Vince Carter, Garrett Temple, Bogdan Bogdanovic, Zach Randolph","Cauley-Stein, Carter, Temple, Bogdanovic, Randolph",1626161-1713-202066-203992-2216,SAC,99.0,2,2.0,1.0,4.0,3.0,,7.0,1.0,1.0,,,,,1.0,,,2.0,1.0,2.0,,2.0,,2.0,1.0,,,,,2.0,,2.0,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,2.0,,,,,,0.5,,0.25,,0.25,,0.5,,,,1.0,,,,1.0,,,,,1.0,,,,,,101.81818181818183,1.0,10.75,18.666666666666668,10.75,18.666666666666668,0.25,1.0,1.0,,,0.25,,,,,,,0.5,,,0.75,0.5047625,,,,,8.75,24.95,2.0,1.0,1.0,,1.0,1.0,,2.0,,,,,2.0,2.0,,0.5,,,0.5,0.5,0.51215,1.0,0.5,,1.0,,,1.0,,,,,,,,,,,,1.0,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1626161-201585-201588-202066-203992,1610612758,"Willie Cauley-Stein, Kosta Koufos, George Hill, Garrett Temple, Bogdan Bogdanovic","Cauley-Stein, Koufos, Hill, Temple, Bogdanovic",1626161-201585-201588-202066-203992,SAC,213.0,2,4.0,5.0,7.0,6.0,1.0,13.0,1.0,1.0,,,5.0,,,,,,5.0,6.0,,,1.0,11.0,6.0,1.0,1.0,2.0,6.0,4.0,,,,3.0,,3.0,,1.0,6.0,,1.0,,2.0,3.0,1.0,4.0,1.0,1.0,,,,,1.0,,1.0,2.0,,1.0,2.0,,1.0,,,,,9.0,0.6,0.75,,,,0.8333333333333334,1.0,0.8333333333333334,1.0,0.7857142857142857,1.0,,,,1.0,0.5,1.0,,,0.5,1.0,,,,,0.5,,,,1.0,87.88732394366198,,12.571428571428571,20.833333333333332,12.285714285714286,20.5,0.16666666666666666,1.0,1.0,1.0,0.8333333333333334,,,,,,,,,,,0.16666666666666666,0.4747666666666666,0.4992,0.14285714285714285,0.14285714285714285,0.18181818181818182,6.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,4.0,,,,,,,,0.8,0.8,,,,,,,2.0,,1.0,,,,,,1.0,,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1626161-201588-202066-203960-203992,1610612758,"Willie Cauley-Stein, George Hill, Garrett Temple, JaKarr Sampson, Bogdan Bogdanovic","Cauley-Stein, Hill, Temple, Sampson, Bogdanovic",1626161-201588-202066-203960-203992,SAC,17.0,1,,-2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,,,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
