EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyArc3FGA,PenaltyFG3A,OffThreePtRebounds,DefTwoPtRebounds,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,ShortMidRangeAssists,FTDefRebounds,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,FtPoints,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,LongMidRangeAssists,PenaltyTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,SecondChanceFg2Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,BlockingFouls,LongMidRangePctBlocked,Corner3FGA,PenaltyCorner3FGA,PenaltyFtPoints,PtsPutbacks,FTOffRebounds,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Corner3PctBlocked,OffFTReboundPct,Corner3Frequency,PenaltyCorner3Frequency,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,LostBallTurnovers,3SecondViolations,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,Corner3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Technical Free Throw Trips,ShortMidRangePctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedLongMidRange,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,HeaveAttempts,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
1626147-1627789-1627816-201168-203917,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Alex Poythress, Tiago Splitter, Nik Stauskas","Anderson, Luwawu-Cabarrot, Poythress, Splitter, Stauskas",1626147-1627789-1627816-201168-203917,PHI,19.0,1,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,2.0,,,2.0,2.0,,,,,,,,,,,,,0.16666666666666666,0.25,,,,1.0,,,1.0,1.0,,75.78947368421053,19.0,,,,0.5,,,,0.5,,,,,,,,,0.5,,0.5243,0.5943,1.0,5.15,,1.0,,,,,,1.0,,,,,,0.5243,1.0,,,,,,1.0,,,2.0,1.0,,,,,,,,,1.0,,1.0,,,0.16666666666666666,,,,,,0.5,,1.0,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,0.5,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627789-1627816-201168-204456,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Alex Poythress, Tiago Splitter, T.J. McConnell","Anderson, Luwawu-Cabarrot, Poythress, Splitter, McConnell",1626147-1627789-1627816-201168-204456,PHI,14.0,1,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,1.0,2.0,,,2.0,,,,2.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,0.5,0.5,1.0,0.5,1.0,,,,1.0,,,1.0,1.0,,205.71428571428572,6.0,8.0,5.0,8.0,1.0,0.5,0.5,,,,,,,,,,,1.0,,0.58565,0.5118,1.0,2.05,,1.0,,,,,,1.0,,,,,,0.58565,1.0,1.0,,,,1.0,2.0,,1.0,2.0,2.0,2.0,,,,,,,,,,2.0,0.5,0.5,0.5,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627789-1627848-200771-203496,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Shawn Long, Sergio Rodriguez, Robert Covington","Anderson, Luwawu-Cabarrot, Long, Rodriguez, Covington",1626147-1627789-1627848-200771-203496,PHI,41.0,1,1.0,3.0,1.0,1.0,,2.0,,,,,1.0,2.0,,,,,1.0,2.0,3.0,,,,,,,2.0,1.0,,,,,,,,,,1.0,1.0,2.0,,,3.0,,,,0.5,,0.5,,0.75,,0.75,,1.0,,,,,1.0,1.0,,,70.2439024390244,25.0,16.0,25.0,16.0,,,,,,,1.0,0.5,0.5,,,,,1.0,0.5,0.496875,,,,25.05,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627789-1627848-200771-203967,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Shawn Long, Sergio Rodriguez, Dario Saric","Anderson, Luwawu-Cabarrot, Long, Rodriguez, Saric",1626147-1627789-1627848-200771-203967,PHI,160.0,1,3.0,3.0,6.0,5.0,2.0,11.0,3.0,3.0,,1.0,,2.0,,,4.0,4.0,,2.0,8.0,5.0,,,4.0,4.0,,2.0,,,2.0,,2.0,,2.0,4.0,,1.0,3.0,1.0,4.0,,,4.0,0.5,0.6666666666666666,,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333,,,,1.0,0.6,1.0,,1.0,99.0,13.166666666666666,16.2,11.5,16.0,0.5,1.0,1.0,0.6666666666666666,,0.16666666666666666,0.3333333333333333,,,,,,,0.8333333333333334,,0.5159900000000001,0.5834,0.5,5.225,31.45,2.0,5.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,1.0,1.0,0.5,0.3221,0.3333333333333333,,,,,,,,1.0,1.0,2.0,4.0,,,,,1.0,,1.0,1.0,,2.0,1.0,0.5,0.5,,,,,,,,0.25,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,2.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1610612755,2017,2016-17,False
1626147-1627789-1627848-201945-203917,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Shawn Long, Gerald Henderson, Nik Stauskas","Anderson, Luwawu-Cabarrot, Long, Henderson, Stauskas",1626147-1627789-1627848-201945-203917,PHI,294.0,2,5.0,3.0,10.0,10.0,,20.0,2.0,3.0,,,,4.0,,,2.0,3.0,1.0,5.0,7.0,4.0,,,,4.0,3.0,4.0,,1.0,2.0,1.0,3.0,,2.0,7.0,,1.0,2.0,,2.0,3.0,,7.0,1.0,1.0,1.0,0.2,,0.2,0.6666666666666666,0.4375,,0.4375,,0.625,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,,,1.0,97.95918367346938,12.5,16.9,12.5,16.9,0.375,0.6666666666666666,1.0,1.0,,,0.5,,,,,,,1.0,,0.565275,,,1.3666666666666665,25.96,2.0,4.0,1.0,1.0,,,2.0,,,,,0.5,0.60385,0.2,3.0,,,,1.0,1.0,,1.0,1.0,2.0,,,1.0,2.0,,2.0,2.0,4.0,2.0,,2.0,1.0,0.5,0.5,1.0,,,,,0.5,1.0,0.2857142857142857,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,0.125,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,0.125,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627789-1627848-201945-204456,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Shawn Long, Gerald Henderson, T.J. McConnell","Anderson, Luwawu-Cabarrot, Long, Henderson, McConnell",1626147-1627789-1627848-201945-204456,PHI,62.0,1,1.0,-2.0,1.0,1.0,,2.0,,,,,,1.0,,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,46.4516129032258,23.0,39.0,23.0,29.0,,,,,,,1.0,,,,,,,1.0,,0.47505,,,,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627789-1627848-203496-203917,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Shawn Long, Robert Covington, Nik Stauskas","Anderson, Luwawu-Cabarrot, Long, Covington, Stauskas",1626147-1627789-1627848-203496-203917,PHI,73.0,1,1.0,2.0,2.0,3.0,,5.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,5.0,3.0,,,,2.0,,1.0,1.0,,1.0,,1.0,,1.0,2.0,,1.0,1.0,,1.0,,,5.0,1.0,1.0,,1.0,,1.0,1.0,1.25,,1.25,,0.5,,,,1.0,1.0,,,1.0,98.63013698630138,12.0,16.333333333333332,12.0,16.333333333333332,0.5,1.0,1.0,1.0,,,0.5,1.0,1.0,,,,,1.0,1.0,0.61005,,,1.9,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627789-1627848-203917-203967,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Shawn Long, Nik Stauskas, Dario Saric","Anderson, Luwawu-Cabarrot, Long, Stauskas, Saric",1626147-1627789-1627848-203917-203967,PHI,131.0,2,2.0,8.0,6.0,5.0,,11.0,3.0,3.0,,1.0,1.0,1.0,,,3.0,4.0,1.0,1.0,10.0,2.0,,,,4.0,3.0,1.0,1.0,,2.0,1.0,3.0,1.0,2.0,7.0,,3.0,4.0,,4.0,,,10.0,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,0.75,0.9,,0.8333333333333334,,0.2,,,,1.0,0.8,,,1.0,120.91603053435115,9.166666666666666,15.2,9.166666666666666,14.8,0.6,1.0,1.0,0.6666666666666666,,0.2,0.2,1.0,1.0,1.0,,,,0.8,1.0,0.66926,,,4.875,25.3,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,1.0,,,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627789-1627848-203967-204456,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Shawn Long, Dario Saric, T.J. McConnell","Anderson, Luwawu-Cabarrot, Long, Saric, McConnell",1626147-1627789-1627848-203967-204456,PHI,181.0,4,3.0,,6.0,6.0,1.0,12.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,7.0,7.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,1.0,,1.0,1.0,2.0,1.0,1.0,4.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5833333333333334,1.5,0.5833333333333334,1.5,0.3333333333333333,0.25,0.5,1.0,,,0.5,1.0,,95.4696132596685,15.666666666666666,14.5,13.833333333333334,12.666666666666666,0.3333333333333333,0.5,1.0,,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5030166666666667,0.52905,0.42857142857142855,6.175,24.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,1.0,2.0,,2.0,,2.0,2.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627789-200771-202712-203496,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Sergio Rodriguez, Justin Harper, Robert Covington","Anderson, Luwawu-Cabarrot, Rodriguez, Harper, Covington",1626147-1627789-200771-202712-203496,PHI,219.0,1,4.0,-9.0,8.0,8.0,1.0,16.0,1.0,1.0,1.0,1.0,,2.0,,,2.0,3.0,,3.0,4.0,13.0,,1.0,,2.0,,2.0,,1.0,1.0,,1.0,,,2.0,1.0,,2.0,1.0,3.0,,,4.0,0.5,0.5,,,,,0.6666666666666666,0.3333333333333333,,0.3333333333333333,,0.5,0.3333333333333333,,1.0,,0.5,0.25,,,105.2054794520548,15.25,12.125,13.625,11.375,0.16666666666666666,1.0,1.0,,0.16666666666666666,0.16666666666666666,0.3333333333333333,,,,,,,0.6666666666666666,,0.5275,0.5586,,7.7,24.599999999999998,,,,,,2.0,,0.6666666666666666,,,,,,,,,,,,,,,,,2.0,,,,,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,,1.0,1.0,,,,,0.5,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627789-200771-203917-203967,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Sergio Rodriguez, Nik Stauskas, Dario Saric","Anderson, Luwawu-Cabarrot, Rodriguez, Stauskas, Saric",1626147-1627789-200771-203917-203967,PHI,107.0,1,2.0,1.0,3.0,3.0,1.0,6.0,1.0,2.0,,,,,,,1.0,2.0,,,6.0,5.0,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,4.0,,,,,,,0.5,0.5,1.0,0.75,1.0,,,,1.0,1.0,0.25,1.0,1.0,1.0,80.74766355140187,11.666666666666666,24.0,11.666666666666666,19.666666666666668,1.0,0.5,0.5,,,,,,,,,,,1.0,,0.6291,0.56,0.3333333333333333,0.75,,1.0,3.0,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,2.0,2.0,,,,,,1.0,1.0,2.0,,2.0,,,1.0,,,,,,,,0.3333333333333333,4.0,,,,,,,,,4.0,1.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627789-201168-201945-204456,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Tiago Splitter, Gerald Henderson, T.J. McConnell","Anderson, Luwawu-Cabarrot, Splitter, Henderson, McConnell",1626147-1627789-201168-201945-204456,PHI,72.0,1,1.0,2.0,3.0,2.0,,5.0,,,1.0,1.0,,,,,2.0,2.0,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,100.0,13.333333333333334,16.0,13.333333333333334,16.0,,,,,0.5,0.5,,,,,,,,,,0.4248,,,12.3,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,4.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627789-201168-203496-203917,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Tiago Splitter, Robert Covington, Nik Stauskas","Anderson, Luwawu-Cabarrot, Splitter, Covington, Stauskas",1626147-1627789-201168-203496-203917,PHI,136.0,1,2.0,2.0,7.0,6.0,,13.0,2.0,2.0,1.0,,,3.0,,,2.0,3.0,,4.0,4.0,2.0,,,,4.0,,3.0,,,2.0,,2.0,,2.0,4.0,,1.0,2.0,,2.0,3.0,1.0,4.0,1.0,1.0,,,,,0.6666666666666666,0.2857142857142857,,0.2857142857142857,,0.5714285714285714,,,,1.0,1.0,,,1.0,137.64705882352942,11.857142857142858,8.833333333333334,11.857142857142858,8.833333333333334,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,,0.42857142857142855,,,,,,,0.8571428571428571,,0.5328071428571428,,,3.5,25.125,,6.0,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627789-201945-203967-204456,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Gerald Henderson, Dario Saric, T.J. McConnell","Anderson, Luwawu-Cabarrot, Henderson, Saric, McConnell",1626147-1627789-201945-203967-204456,PHI,21.0,2,,-1.0,2.0,2.0,,4.0,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,0.75,,,,,,,,,,,274.2857142857143,3.5,7.0,3.5,7.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,1.0,1.0,2.0,,3.0,,,0.75,,,,,,,,1.0,3.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627789-203496-203917-203967,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Robert Covington, Nik Stauskas, Dario Saric","Anderson, Luwawu-Cabarrot, Covington, Stauskas, Saric",1626147-1627789-203496-203917-203967,PHI,208.0,1,3.0,6.0,7.0,6.0,1.0,13.0,1.0,3.0,,,1.0,3.0,,,1.0,3.0,1.0,3.0,7.0,1.0,,,,,,3.0,1.0,,,,,,,,2.0,1.0,6.0,2.0,8.0,,,7.0,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.4166666666666667,,0.5,,0.5,,,1.0,0.3333333333333333,0.45454545454545453,0.5,1.0,0.3333333333333333,90.0,13.285714285714286,19.166666666666668,13.0,16.0,0.5,0.3333333333333333,0.3333333333333333,,,,0.5,0.3333333333333333,0.3333333333333333,,,,,1.0,0.3333333333333333,0.5202833333333333,0.3398,,1.9000000000000001,24.933333333333334,4.0,6.0,1.0,1.0,,4.0,4.0,0.5,,,,0.25,0.4964,0.5714285714285714,,4.0,2.0,4.0,1.0,3.0,,1.0,3.0,5.0,2.0,,1.0,,,1.0,,1.0,1.0,,5.0,0.3333333333333333,0.625,0.625,1.0,,,,,0.75,0.3333333333333333,0.7142857142857143,2.0,,3.0,,,1.0,,,,2.0,1.0,2.0,1.0,1.0,,,1.0,,,0.25,0.14285714285714285,0.25,0.8,,1.0,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627789-203917-203967-204456,1610612755,"Justin Anderson, Timothe Luwawu-Cabarrot, Nik Stauskas, Dario Saric, T.J. McConnell","Anderson, Luwawu-Cabarrot, Stauskas, Saric, McConnell",1626147-1627789-203917-203967-204456,PHI,31.0,1,1.0,1.0,2.0,2.0,,4.0,1.0,1.0,,,,,,,1.0,1.0,,,3.0,2.0,,,,2.0,,,,,1.0,,1.0,,1.0,2.0,,,,,,1.0,,3.0,1.0,1.0,,,,,1.0,1.0,,1.5,,,,,,,,,,,185.8064516129032,9.0,6.5,9.0,6.5,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,0.5973,,,1.9,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627816-1627848-201945-203917,1610612755,"Justin Anderson, Alex Poythress, Shawn Long, Gerald Henderson, Nik Stauskas","Anderson, Poythress, Long, Henderson, Stauskas",1626147-1627816-1627848-201945-203917,PHI,340.0,3,6.0,-9.0,10.0,11.0,,21.0,1.0,2.0,1.0,2.0,1.0,4.0,,,2.0,5.0,1.0,4.0,8.0,17.0,,,,2.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,2.0,,2.0,1.0,1.0,8.0,0.5,0.5,1.0,0.25,,0.25,0.4,0.3888888888888889,,0.4444444444444444,,0.4444444444444444,0.2,,,,0.6666666666666666,,,,88.94117647058823,14.5,17.727272727272727,14.5,16.454545454545453,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.25,0.25,1.0,,,,0.6666666666666666,0.25,0.49215555555555557,,,7.92,25.35,1.0,3.0,1.0,1.0,,2.0,1.0,0.6666666666666666,,,1.0,1.0,0.4923,0.1,,,,,,,,,,,2.0,,,,,1.0,2.0,5.0,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,0.1111111111111111,0.2,1.0,,,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
1626147-1627816-1627848-201945-204456,1610612755,"Justin Anderson, Alex Poythress, Shawn Long, Gerald Henderson, T.J. McConnell","Anderson, Poythress, Long, Henderson, McConnell",1626147-1627816-1627848-201945-204456,PHI,44.0,1,1.0,-3.0,1.0,1.0,,2.0,,,1.0,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.45454545454545,28.0,16.0,28.0,16.0,,,,,1.0,,,,,,,,,,,0.3732,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
