EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,NonShootingPenaltyNonTakeFouls,PenaltyFG2A,PenaltyShotQualityAvg,BlockedShortMidRange,LostBallOutOfBoundsTurnovers,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,FTOffRebounds,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffFTReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceFtPoints,Loose Ball Fouls Drawn,BlockingFoulsDrawn,ShortMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,SelfOReb,SecondChanceTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,DefensiveGoaltends,3SecondViolations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Corner3PctBlocked,Offensive Fouls Drawn,Technical Free Throw Trips,Travels,Defensive 3 Seconds Violations,HeaveAttempts,Arc3PctBlocked,OffensiveGoaltends,BlockedLongMidRange,Clear Path Fouls,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,HeaveMakes,BlockedCorner3,team_id,year,season,team_vs
1626196-201949-202337-203585-204020,1610612748,"Josh Richardson, James Johnson, Luke Babbitt, Rodney McGruder, Tyler Johnson","Richardson, Johnson, Babbitt, McGruder, Johnson",1626196-201949-202337-203585-204020,MIA,111.0,1,2.0,-1.0,4.0,4.0,,,8.0,2.0,2.0,,,,,,,,,,1.0,2.0,,2.0,2.0,1.0,2.0,1.0,8.0,9.0,,,,,,4.0,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,1.0,1.0,1.0,,,,,,8.0,,,,0.5,0.5,1.0,,0.875,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,103.78378378378378,,14.25,13.5,14.25,13.5,0.5,1.0,1.0,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,1.0,0.5,0.5388125,,0.25,0.5,,1.15,25.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626196-201949-202337-203585-2617,1610612748,"Josh Richardson, James Johnson, Luke Babbitt, Rodney McGruder, Udonis Haslem","Richardson, Johnson, Babbitt, McGruder, Haslem",1626196-201949-202337-203585-2617,MIA,108.0,1,2.0,4.0,4.0,4.0,1.0,1.0,8.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,,2.0,,2.0,2.0,1.0,4.0,2.0,9.0,5.0,1.0,1.0,1.0,2.0,,4.0,3.0,,,1.0,,,,1.0,1.0,,1.0,,,,3.0,2.0,,,1.0,,1.0,2.0,3.0,1.0,,1.0,,,,,,,,,,1.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,7.0,,,1.0,0.25,0.3333333333333333,1.0,1.0,0.5833333333333334,0.5,0.6428571428571429,0.5,0.6666666666666666,,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,106.66666666666666,1.0,13.0,14.0,8.25,14.0,0.16666666666666666,1.0,1.0,,,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,,,,,,0.5,,0.8333333333333334,,0.5320199999999999,,0.14285714285714285,0.3333333333333333,0.2222222222222222,10.25,33.025,,1.0,0.5254,,,2.0,1.0,1.0,1.0,,5.0,,,,5.0,2.0,,1.0,0.8333333333333334,0.8333333333333334,,0.3333333333333333,1.0,0.5555555555555556,0.5,,1.0,,1.0,1.0,2.0,0.5,0.3333333333333333,0.3333333333333333,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612748,2017,2016-17,True
1626196-201949-202355-203079-203585,1610612748,"Josh Richardson, James Johnson, Hassan Whiteside, Dion Waiters, Rodney McGruder","Richardson, Johnson, Whiteside, Waiters, McGruder",1626196-201949-202355-203079-203585,MIA,619.0,4,10.0,-15.0,20.0,21.0,,3.0,41.0,3.0,6.0,,,1.0,3.0,1.0,2.0,,3.0,,,1.0,1.0,5.0,11.0,,4.0,2.0,12.0,27.0,,2.0,1.0,,6.0,4.0,,,,1.0,,4.0,3.0,,3.0,,,2.0,,1.0,6.0,,1.0,3.0,4.0,1.0,8.0,1.0,9.0,2.0,1.0,1.0,1.0,,4.0,1.0,5.0,1.0,,3.0,,4.0,,2.0,,1.0,,3.0,2.0,3.0,1.0,12.0,0.6,0.6,,,,0.45454545454545453,,0.3333333333333333,,0.375,,0.26666666666666666,0.36363636363636365,0.5,,0.2,1.0,0.5714285714285714,0.16666666666666666,0.6,,0.5833333333333334,0.1,0.3333333333333333,,,,,,1.0,1.0,0.6666666666666666,0.5,95.37964458804524,0.3333333333333333,13.45,16.666666666666668,12.2,15.428571428571429,0.4,0.5,1.0,0.6666666666666666,0.2,0.3333333333333333,0.5,,0.13333333333333333,0.5,0.5,1.0,0.2,,,,0.06666666666666667,,,,,,,0.3333333333333333,0.6666666666666666,,0.4753866666666667,0.4133166666666667,0.0625,0.08333333333333333,,7.090909090909091,24.25,,2.0,0.3983,1.0,,3.0,,1.0,,,,,1.0,1.0,,3.0,,,,,,0.5,,,0.15,,,,,,,,,,,,,,0.3333333333333333,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626196-201949-202355-203079-204020,1610612748,"Josh Richardson, James Johnson, Hassan Whiteside, Dion Waiters, Tyler Johnson","Richardson, Johnson, Whiteside, Waiters, Johnson",1626196-201949-202355-203079-204020,MIA,1549.0,9,26.0,6.0,54.0,51.0,10.0,3.0,105.0,7.0,11.0,,,5.0,10.0,2.0,12.0,2.0,5.0,,3.0,9.0,,14.0,33.0,5.0,14.0,13.0,56.0,50.0,1.0,2.0,,2.0,10.0,18.0,12.0,3.0,2.0,9.0,3.0,3.0,5.0,4.0,9.0,2.0,2.0,3.0,2.0,,22.0,,3.0,4.0,11.0,2.0,17.0,3.0,20.0,6.0,3.0,3.0,1.0,1.0,3.0,,4.0,7.0,,8.0,,13.0,1.0,15.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,54.0,0.35714285714285715,0.38461538461538464,0.8,0.35714285714285715,0.35714285714285715,0.42424242424242425,0.5,0.4574468085106383,0.5,0.5283018867924528,0.5,0.2978723404255319,0.09090909090909091,0.18181818181818182,0.08333333333333333,0.25,1.0,0.7333333333333333,0.15789473684210525,0.5714285714285714,,0.6818181818181818,0.10714285714285714,0.25,0.2,0.1,,,0.75,0.6666666666666666,0.8,0.5714285714285714,,97.61136216914139,0.5,14.685185185185185,14.823529411764707,14.351851851851851,14.529411764705882,0.23404255319148937,0.6363636363636364,0.7777777777777778,0.42857142857142855,0.2127659574468085,0.5,0.5,0.4,0.2553191489361702,0.16666666666666666,0.18181818181818182,,0.10638297872340426,0.4,0.4,1.0,0.19148936170212766,0.3333333333333333,0.375,0.6666666666666666,,,,,0.5319148936170213,0.3333333333333333,0.5025159574468085,0.403,0.11764705882352941,0.1388888888888889,0.03571428571428571,9.521212121212121,24.964285714285715,1.0,9.0,0.53662,,,17.0,2.0,3.0,3.0,3.0,18.0,,2.0,,18.0,17.0,2.0,0.3333333333333333,0.5,0.5294117647058824,,0.2,0.6666666666666666,0.32142857142857145,0.3148148148148148,,3.0,2.0,3.0,3.0,6.0,0.5,0.2,0.2,0.6666666666666666,,,1.0,,1.0,0.3333333333333333,,,,1.0,,1.0,,,,,0.06666666666666667,,,,,,,1.0,,0.07142857142857142,,,,,,,0.1111111111111111,,,,1.0,1.0,,,,1610612748,2017,2016-17,True
1626196-201949-202355-203585-204020,1610612748,"Josh Richardson, James Johnson, Hassan Whiteside, Rodney McGruder, Tyler Johnson","Richardson, Johnson, Whiteside, McGruder, Johnson",1626196-201949-202355-203585-204020,MIA,2886.0,20,48.0,-4.0,89.0,94.0,2.0,7.0,183.0,11.0,20.0,3.0,3.0,9.0,19.0,10.0,15.0,,7.0,1.0,6.0,14.0,3.0,30.0,54.0,6.0,21.0,22.0,100.0,104.0,3.0,3.0,4.0,9.0,20.0,40.0,15.0,3.0,6.0,14.0,6.0,7.0,10.0,5.0,15.0,5.0,,5.0,3.0,2.0,35.0,6.0,5.0,8.0,17.0,3.0,28.0,11.0,39.0,8.0,4.0,4.0,9.0,8.0,4.0,1.0,13.0,10.0,,18.0,,23.0,,25.0,1.0,10.0,3.0,6.0,5.0,6.0,,91.0,0.3333333333333333,0.37037037037037035,0.8333333333333334,0.2857142857142857,0.2857142857142857,0.5555555555555556,1.0,0.52,0.6428571428571429,0.5747126436781609,0.6428571428571429,0.28,0.12962962962962962,0.25,,0.6923076923076923,1.0,0.6071428571428571,0.20833333333333334,0.5,0.4,0.5681818181818182,0.28205128205128205,0.1111111111111111,0.2,0.4,0.375,0.42857142857142855,0.4444444444444444,0.6666666666666666,0.7,0.46153846153846156,0.6666666666666666,91.3097713097713,,15.460674157303371,16.06382978723404,14.786516853932584,14.77659574468085,0.26666666666666666,0.55,0.7333333333333333,0.45454545454545453,0.25333333333333335,0.47368421052631576,0.5294117647058824,0.3333333333333333,0.2,0.6666666666666666,0.6666666666666666,0.2,0.09333333333333334,,,,0.18666666666666668,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.42857142857142855,1.0,0.14285714285714285,0.42857142857142855,0.5466666666666666,0.42857142857142855,0.5019573333333334,0.60605,0.11904761904761904,0.15873015873015872,0.09,8.205555555555556,24.76666666666667,,13.0,0.5100735294117648,,1.0,23.0,3.0,5.0,9.0,9.0,36.0,,1.0,1.0,36.0,23.0,3.0,0.6923076923076923,0.7941176470588235,0.8181818181818182,,0.29411764705882354,0.6,0.36,0.25842696629213485,,1.0,3.0,3.0,3.0,4.0,0.75,0.058823529411764705,0.17647058823529413,1.0,,2.0,3.0,0.10526315789473684,,,,1.0,2.0,2.0,1.0,,0.25,0.0625,,,,1.0,1.0,,,0.3333333333333333,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,,,,,,1610612748,2017,2016-17,True
1626196-201949-203079-203186-204020,1610612748,"Josh Richardson, James Johnson, Dion Waiters, Willie Reed, Tyler Johnson","Richardson, Johnson, Waiters, Reed, Johnson",1626196-201949-203079-203186-204020,MIA,636.0,6,11.0,18.0,22.0,22.0,5.0,3.0,44.0,4.0,5.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,,1.0,5.0,,9.0,12.0,2.0,6.0,5.0,29.0,11.0,1.0,1.0,,2.0,2.0,16.0,3.0,3.0,,5.0,1.0,,1.0,1.0,2.0,,1.0,1.0,,,5.0,1.0,2.0,6.0,5.0,1.0,12.0,3.0,15.0,2.0,2.0,,2.0,1.0,4.0,1.0,6.0,1.0,,2.0,,5.0,,5.0,1.0,2.0,1.0,,,,,27.0,0.1111111111111111,0.1111111111111111,0.5,0.3333333333333333,0.3333333333333333,0.75,1.0,0.6666666666666666,1.0,0.725,1.0,0.3333333333333333,,,,0.3333333333333333,1.0,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.3333333333333333,0.8461538461538461,0.5,,,1.0,0.3333333333333333,,0.5,1.0,1.0,0.8333333333333334,1.0,99.62264150943396,,13.454545454545455,15.454545454545455,12.363636363636363,14.590909090909092,0.2777777777777778,0.8,0.8,0.25,0.05555555555555555,1.0,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.05555555555555555,1.0,1.0,1.0,0.2777777777777778,0.2,0.2,,1.0,1.0,,,0.6111111111111112,0.2,0.49319999999999997,0.6464,0.10526315789473684,0.15384615384615385,0.06896551724137931,10.008333333333333,25.233333333333334,,6.0,0.570375,,1.0,11.0,3.0,4.0,5.0,3.0,16.0,,1.0,2.0,16.0,11.0,1.0,0.8333333333333334,0.8125,0.8888888888888888,,0.5,0.75,0.5517241379310345,0.5,1.0,,1.0,2.0,1.0,2.0,0.5,,0.25,0.5,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,1610612748,2017,2016-17,True
1626196-201949-203079-203585-204020,1610612748,"Josh Richardson, James Johnson, Dion Waiters, Rodney McGruder, Tyler Johnson","Richardson, Johnson, Waiters, McGruder, Johnson",1626196-201949-203079-203585-204020,MIA,2.0,1,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,1.0,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,2.0,,,,2.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626196-201949-203079-203585-2617,1610612748,"Josh Richardson, James Johnson, Dion Waiters, Rodney McGruder, Udonis Haslem","Richardson, Johnson, Waiters, McGruder, Haslem",1626196-201949-203079-203585-2617,MIA,116.0,1,2.0,-3.0,3.0,3.0,,,6.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,2.0,,,,2.0,5.0,,,,,2.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,0.5,,0.5,,0.5,,,0.5,1.0,,,,,,1.0,,0.5,,,,,,,,,,,1.0,74.48275862068965,,18.666666666666668,20.0,18.666666666666668,20.0,0.5,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,0.5098,,,,,7.9,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626196-201949-203186-203585-204020,1610612748,"Josh Richardson, James Johnson, Willie Reed, Rodney McGruder, Tyler Johnson","Richardson, Johnson, Reed, McGruder, Johnson",1626196-201949-203186-203585-204020,MIA,1227.0,10,20.0,13.0,37.0,40.0,8.0,7.0,77.0,5.0,7.0,2.0,2.0,6.0,10.0,2.0,10.0,1.0,3.0,2.0,2.0,5.0,,13.0,27.0,3.0,8.0,10.0,45.0,32.0,2.0,3.0,2.0,11.0,18.0,8.0,,9.0,2.0,5.0,2.0,,9.0,,9.0,,,3.0,5.0,1.0,18.0,3.0,3.0,7.0,7.0,,14.0,7.0,21.0,4.0,3.0,1.0,4.0,4.0,1.0,,5.0,3.0,,8.0,,14.0,1.0,13.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,34.0,0.6923076923076923,0.75,,0.375,0.375,0.48148148148148145,0.6666666666666666,0.5,0.7,0.5625,0.7857142857142857,0.22857142857142856,,,,0.8,,0.7777777777777778,0.21428571428571427,0.7,0.75,0.7368421052631579,0.3333333333333333,0.5,0.5,,0.5,1.0,0.3333333333333333,1.0,1.0,0.8,0.6,90.36674816625917,0.5,16.783783783783782,15.15,15.18918918918919,14.725,0.2,0.7142857142857143,0.7142857142857143,0.6,0.2857142857142857,0.6,0.6,0.8333333333333334,0.2857142857142857,0.2,0.2,0.5,0.08571428571428572,0.3333333333333333,0.3333333333333333,,0.14285714285714285,0.4,0.4,,0.4,1.0,0.4,,0.42857142857142855,0.4,0.469614705882353,0.5152875,0.15384615384615385,0.1935483870967742,0.24444444444444444,10.785185185185185,26.5625,,10.0,0.5267166666666666,1.0,,12.0,4.0,5.0,7.0,2.0,19.0,1.0,,1.0,19.0,12.0,1.0,0.7,0.6538461538461539,0.6785714285714286,0.5,0.38461538461538464,0.8,0.4222222222222222,0.32432432432432434,0.5,,1.0,3.0,1.0,3.0,0.3333333333333333,,0.23076923076923078,0.3333333333333333,4.0,2.0,,,,,1.0,1.0,2.0,1.0,1.0,,0.5,0.1111111111111111,0.5,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626196-201949-203585-204020-2617,1610612748,"Josh Richardson, James Johnson, Rodney McGruder, Tyler Johnson, Udonis Haslem","Richardson, Johnson, McGruder, Johnson, Haslem",1626196-201949-203585-204020-2617,MIA,112.0,1,2.0,7.0,4.0,3.0,3.0,1.0,7.0,,,,,1.0,1.0,1.0,2.0,,,,1.0,2.0,,2.0,3.0,1.0,2.0,,7.0,,1.0,1.0,,2.0,,4.0,3.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,5.0,,,1.0,0.5,1.0,0.6666666666666666,1.0,0.7,1.0,0.7,1.0,0.4,,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,,1.0,90.0,,14.0,18.666666666666668,13.75,18.666666666666668,,,,,0.2,1.0,1.0,,0.4,0.5,0.5,,,,,,0.4,0.5,0.5,1.0,,,,,0.4,1.0,0.4314125,0.4388,,,0.2857142857142857,15.533333333333333,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612748,2017,2016-17,True
1626196-201961-202337-202355-203079,1610612748,"Josh Richardson, Wayne Ellington, Luke Babbitt, Hassan Whiteside, Dion Waiters","Richardson, Ellington, Babbitt, Whiteside, Waiters",1626196-201961-202337-202355-203079,MIA,112.0,1,2.0,-1.0,4.0,3.0,3.0,1.0,7.0,,1.0,,,2.0,2.0,,,,,,,1.0,1.0,2.0,3.0,,1.0,,4.0,5.0,,,1.0,,2.0,2.0,,,,1.0,,,1.0,,1.0,,,,1.0,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,0.5,0.5,,,,0.6666666666666666,,0.5,,0.5,,0.25,,,,,,,,0.5,,0.5,,,,,,,,,,,1.0,90.0,,17.25,14.333333333333334,15.75,11.333333333333334,0.25,,,,0.5,1.0,1.0,0.5,,,,,,,,,0.25,,,,,,,1.0,0.5,,0.4754375,0.57825,,,,5.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626196-201961-202337-202682-2617,1610612748,"Josh Richardson, Wayne Ellington, Luke Babbitt, Derrick Williams, Udonis Haslem","Richardson, Ellington, Babbitt, Williams, Haslem",1626196-201961-202337-202682-2617,MIA,188.0,1,3.0,6.0,7.0,8.0,,2.0,15.0,1.0,3.0,,,1.0,2.0,,,1.0,1.0,,,2.0,,2.0,5.0,1.0,3.0,1.0,8.0,2.0,1.0,2.0,,2.0,2.0,2.0,3.0,,2.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,,2.0,1.0,2.0,,3.0,2.0,5.0,2.0,1.0,1.0,,,,,,,,,,2.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,6.0,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4,0.5,0.4375,0.5,0.4444444444444444,0.5,0.375,0.2,0.3333333333333333,,,,1.0,0.6666666666666666,1.0,,1.0,0.4,1.0,,,,,1.0,,,1.0,,114.8936170212766,1.0,12.0,13.0,10.285714285714286,13.0,0.375,0.3333333333333333,0.5,1.0,0.25,0.5,0.5,,,,,,0.125,1.0,1.0,1.0,0.25,,,,,,,,0.75,,0.58578125,0.40515,0.1111111111111111,0.16666666666666666,0.25,2.9,24.3,,5.0,0.5895357142857144,,,6.0,1.0,3.0,2.0,1.0,8.0,,,,8.0,6.0,,0.4,0.5,0.5,,0.42857142857142855,0.3333333333333333,1.0,0.8571428571428571,,1.0,,1.0,1.0,2.0,0.5,0.14285714285714285,0.14285714285714285,,,,,,1.0,1.0,,,1.0,,,,,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626196-201961-202337-203186-203585,1610612748,"Josh Richardson, Wayne Ellington, Luke Babbitt, Willie Reed, Rodney McGruder","Richardson, Ellington, Babbitt, Reed, McGruder",1626196-201961-202337-203186-203585,MIA,516.0,1,9.0,-4.0,15.0,15.0,,1.0,30.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,,,1.0,,6.0,10.0,2.0,3.0,2.0,20.0,24.0,1.0,1.0,,2.0,2.0,10.0,6.0,,2.0,1.0,,,1.0,2.0,3.0,,2.0,1.0,,,8.0,,1.0,1.0,3.0,,4.0,1.0,5.0,,,,1.0,1.0,1.0,,2.0,1.0,,2.0,,4.0,,2.0,,1.0,,,,,,18.0,0.16666666666666666,0.2,1.0,0.6666666666666666,0.6666666666666666,0.6,1.0,0.6923076923076923,1.0,0.7142857142857143,1.0,0.23076923076923078,,,,0.5,,1.0,0.25,1.0,,1.0,0.2,,,0.3333333333333333,,,,1.0,1.0,,1.0,83.72093023255815,,16.333333333333332,18.066666666666666,16.266666666666666,18.066666666666666,0.3076923076923077,0.75,0.75,0.3333333333333333,0.15384615384615385,1.0,1.0,,0.3076923076923077,0.25,0.25,,0.15384615384615385,1.0,1.0,1.0,0.07692307692307693,,,,1.0,1.0,,,0.5384615384615384,,0.52785,0.5466,0.07142857142857142,0.09090909090909091,0.1,10.02,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626196-201961-202337-203186-204020,1610612748,"Josh Richardson, Wayne Ellington, Luke Babbitt, Willie Reed, Tyler Johnson","Richardson, Ellington, Babbitt, Reed, Johnson",1626196-201961-202337-203186-204020,MIA,81.0,2,1.0,2.0,2.0,3.0,,,5.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,88.88888888888889,,15.5,16.666666666666668,15.5,16.666666666666668,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7919,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
