EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,NonShootingPenaltyNonTakeFouls,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,BlockingFouls,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyTurnovers,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,LongMidRangePctAssisted,HeaveAttempts,OffArc3ReboundPct,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,Offensive Fouls,PtsPutbacks,BlockedShortMidRange,AtRimPctBlocked,OffAtRimReboundPct,Travels,Offensive Fouls Drawn,SelfOReb,SecondChanceTurnovers,BlockedLongMidRange,SelfORebPct,Technical Free Throw Trips,SecondChanceCorner3FGA,Loose Ball Fouls Drawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,Loose Ball Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,Charge Fouls,BlockedCorner3,LongMidRangePctBlocked,Clear Path Fouls,Charge Fouls Drawn,team_id,year,season,team_vs
1627775-202691-203546-203949-2738,1610612744,"Patrick McCaw, Klay Thompson, Ian Clark, James Michael McAdoo, Andre Iguodala","McCaw, Thompson, Clark, Michael McAdoo, Iguodala",1627775-202691-203546-203949-2738,GSW,8.0,1,,,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,180.0,,8.0,,8.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,62.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-202691-203546-2561-2738,1610612744,"Patrick McCaw, Klay Thompson, Ian Clark, David West, Andre Iguodala","McCaw, Thompson, Clark, West, Iguodala",1627775-202691-203546-2561-2738,GSW,94.0,2,2.0,,4.0,3.0,,,7.0,1.0,,,,,,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,2.0,2.0,,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,,0.125,,,0.3333333333333333,1.0,,,1.0,,,1.0,,1.0,,107.23404255319149,13.5,13.333333333333334,13.5,13.333333333333334,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.5045833333333333,,,,,10.95,25.2,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-203110-203546-203949-2738,1610612744,"Patrick McCaw, Draymond Green, Ian Clark, James Michael McAdoo, Andre Iguodala","McCaw, Green, Clark, Michael McAdoo, Iguodala",1627775-203110-203546-203949-2738,GSW,17.0,2,,,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,84.70588235294117,,15.0,,15.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,58.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-203110-203546-2561-2738,1610612744,"Patrick McCaw, Draymond Green, Ian Clark, David West, Andre Iguodala","McCaw, Green, Clark, West, Iguodala",1627775-203110-203546-2561-2738,GSW,218.0,2,4.0,,7.0,8.0,,,15.0,2.0,,,,,,1.0,,,4.0,,1.0,7.0,7.0,,,,,,,,1.0,,,2.0,,,4.0,,3.0,2.0,5.0,,5.0,,,2.0,7.0,,,,,,,,0.4,,,0.5,,,0.2,1.0,,1.0,1.0,,,1.0,,1.0,1.0,99.08256880733946,13.285714285714286,15.625,13.285714285714286,15.625,0.4,,,,,0.2,,,,,,,,,0.2,,0.40801999999999994,,,,,12.775,26.6,,,,,,,,,,1.0,2.0,1.0,2.0,3.0,,,,,,,4.0,,,,2.0,,1.0,,,,,,,,,,,,,,4.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,1.0,,,,,0.4,0.5,0.5,1.0,0.5,0.5,,,,,0.2857142857142857,0.3333333333333333,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-203110-2440-2733-2738,1610612744,"Patrick McCaw, Draymond Green, Matt Barnes, Shaun Livingston, Andre Iguodala","McCaw, Green, Barnes, Livingston, Iguodala",1627775-203110-2440-2733-2738,GSW,4.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
201142-201580-201939-202691-203110,1610612744,"Kevin Durant, JaVale McGee, Stephen Curry, Klay Thompson, Draymond Green","Durant, McGee, Curry, Thompson, Green",201142-201580-201939-202691-203110,GSW,1357.0,6,23.0,13.0,49.0,50.0,11.0,5.0,99.0,5.0,5.0,7.0,,,4.0,8.0,1.0,2.0,27.0,9.0,15.0,70.0,57.0,2.0,3.0,9.0,1.0,1.0,18.0,21.0,8.0,4.0,7.0,18.0,2.0,5.0,43.0,3.0,7.0,10.0,20.0,5.0,25.0,7.0,12.0,11.0,61.0,18.0,11.0,0.7777777777777778,0.6,0.6666666666666666,1.0,0.6,0.7023809523809523,1.0,0.8125,0.7291666666666666,0.9,0.8181818181818182,0.35714285714285715,0.8333333333333334,0.2727272727272727,0.7,0.7727272727272727,0.29411764705882354,,0.6666666666666666,1.0,1.0,0.625,105.05526897568164,12.857142857142858,14.54,12.46938775510204,14.3,0.11904761904761904,0.16666666666666666,0.7142857142857143,0.7142857142857143,1.0,0.19047619047619047,0.5,0.5,0.5,0.5,0.5,1.0,,,0.7857142857142857,0.5,0.6087023809523809,0.74775,0.5406562500000001,0.12857142857142856,0.2571428571428571,4.988888888888888,24.3,0.22448979591836735,8.0,,13.0,18.0,1.0,1.0,3.0,4.0,2.0,4.0,1.0,16.0,11.0,1.0,1.0,1.0,5.0,7.0,5.0,22.0,10.0,6.0,4.0,11.0,9.0,2.0,2.0,3.0,5.0,4.0,1.0,5.0,1.0,4.0,2.0,1.0,7.0,,1.0,14.0,2.0,,6.0,,3.0,2.0,3.0,2.0,0.6875,0.6875,0.5925925925925926,1.0,0.7142857142857143,0.14814814814814814,0.5,0.7142857142857143,1.0,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,0.42857142857142855,0.7222222222222222,0.8125,0.6923076923076923,0.09523809523809523,0.5,1.0,1.0,0.2,0.2,0.25,1.0,0.5,0.75,0.13043478260869565,0.1935483870967742,,1.0,1.0,0.125,1.0,1.0,,,,,0.25,2.0,,,2.0,1.0,,1.0,0.1111111111111111,0.2,,,,,,,,1.0,,,0.25,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1610612744,2017,2016-17,False
201142-201580-201939-202691-2733,1610612744,"Kevin Durant, JaVale McGee, Stephen Curry, Klay Thompson, Shaun Livingston","Durant, McGee, Curry, Thompson, Livingston",201142-201580-201939-202691-2733,GSW,88.0,1,1.0,-2.0,4.0,4.0,3.0,,8.0,2.0,,,,,,,,,3.0,,,2.0,4.0,,,,,,2.0,,,,,,,,,,2.0,,2.0,,2.0,,,,2.0,2.0,3.0,,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,0.6666666666666666,0.5,,,,,,1.0,130.9090909090909,6.75,15.25,6.75,11.5,0.6666666666666666,,,,,,,,,,,,,,0.3333333333333333,,0.5119333333333334,,0.5119333333333334,,1.0,13.033333333333333,,0.75,,,,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,0.5,,0.3333333333333333,,,,,,,,0.5,0.5,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
201142-201580-201939-202691-2738,1610612744,"Kevin Durant, JaVale McGee, Stephen Curry, Klay Thompson, Andre Iguodala","Durant, McGee, Curry, Thompson, Iguodala",201142-201580-201939-202691-2738,GSW,1420.0,11,24.0,11.0,47.0,46.0,14.0,7.0,93.0,9.0,1.0,3.0,,1.0,5.0,10.0,1.0,1.0,29.0,6.0,13.0,63.0,52.0,2.0,2.0,14.0,2.0,4.0,18.0,15.0,10.0,5.0,5.0,19.0,4.0,1.0,43.0,2.0,6.0,10.0,18.0,6.0,24.0,4.0,7.0,5.0,49.0,18.0,14.0,0.8333333333333334,0.46153846153846156,1.0,0.5,0.46153846153846156,0.6904761904761905,1.0,0.7272727272727273,0.6702127659574468,1.0,0.75,0.30952380952380953,0.625,0.2222222222222222,0.6666666666666666,0.64,0.375,0.2,0.6666666666666666,0.5,0.6666666666666666,0.5,94.30985915492957,13.382978723404255,17.195652173913043,12.553191489361701,15.673913043478262,0.21428571428571427,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.23809523809523808,0.5,0.5,0.8,0.14285714285714285,1.0,1.0,0.09090909090909091,,0.7380952380952381,0.5,0.5724583333333333,0.6402625,0.5653363636363636,0.2222222222222222,0.2857142857142857,6.948275862068965,25.36923076923077,0.2978723404255319,21.0,,15.0,18.0,4.0,4.0,3.0,4.0,1.0,2.0,4.0,20.0,5.0,4.0,5.0,,5.0,7.0,2.0,28.0,12.0,3.0,3.0,14.0,11.0,,4.0,2.0,4.0,2.0,2.0,7.0,,6.0,,1.0,7.0,1.0,,10.0,,,5.0,,3.0,3.0,3.0,3.0,0.7,0.7368421052631579,0.6896551724137931,0.8,0.7142857142857143,0.10344827586206896,,1.0,0.6666666666666666,0.5714285714285714,,0.5,1.0,1.0,0.42857142857142855,0.8333333333333334,1.0,0.7333333333333333,0.047619047619047616,0.5,0.5,,0.4444444444444444,0.4444444444444444,0.5714285714285714,1.0,0.36363636363636365,0.75,0.10638297872340426,0.14705882352941177,,2.0,3.0,0.2727272727272727,0.6666666666666666,3.0,3.0,,0.75,,0.6,,,,,,2.0,,0.16666666666666666,0.3333333333333333,,,,,,,,1.0,,0.75,0.14285714285714285,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1610612744,2017,2016-17,False
201142-201580-201939-203110-2733,1610612744,"Kevin Durant, JaVale McGee, Stephen Curry, Draymond Green, Shaun Livingston","Durant, McGee, Curry, Green, Livingston",201142-201580-201939-203110-2733,GSW,120.0,1,2.0,-5.0,7.0,6.0,7.0,1.0,13.0,,,,,,,1.0,,,3.0,,1.0,6.0,11.0,,,2.0,,1.0,6.0,,1.0,,,1.0,,,2.0,,1.0,,2.0,1.0,3.0,1.0,2.0,1.0,4.0,6.0,7.0,,,,,,0.5,,0.5,0.6,1.0,0.6,0.25,,,1.0,1.0,0.5,,,,,1.0,156.0,11.142857142857142,7.0,11.142857142857142,7.0,,,,,,0.25,,,,,,,,,0.5,,0.436275,,0.436275,0.3333333333333333,1.0,6.366666666666667,26.9,1.0,6.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,2.0,2.0,,,2.0,2.0,3.0,2.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,,,,2.0,,,1.0,2.0,3.0,,,2.0,,,1.0,,,,,,0.5,0.5,0.6666666666666666,,0.6666666666666666,,,0.6666666666666666,1.0,1.0,,,,,0.25,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,0.25,1.0,0.2,0.25,,,1.0,0.25,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
201142-201580-201939-2733-2738,1610612744,"Kevin Durant, JaVale McGee, Stephen Curry, Shaun Livingston, Andre Iguodala","Durant, McGee, Curry, Livingston, Iguodala",201142-201580-201939-2733-2738,GSW,1706.0,11,28.0,-5.0,57.0,60.0,29.0,13.0,117.0,8.0,1.0,2.0,,,5.0,16.0,2.0,3.0,35.0,6.0,18.0,66.0,71.0,3.0,4.0,18.0,3.0,8.0,27.0,15.0,16.0,5.0,5.0,8.0,4.0,1.0,21.0,11.0,9.0,13.0,25.0,17.0,42.0,9.0,17.0,14.0,48.0,27.0,29.0,0.8333333333333334,0.3333333333333333,0.75,0.375,0.3333333333333333,0.4339622641509434,0.5909090909090909,0.4375,0.5238095238095238,0.6428571428571429,0.48214285714285715,0.33962264150943394,0.7647058823529411,0.5238095238095238,0.75,0.7586206896551724,0.5,0.5,1.0,0.5,0.6666666666666666,0.7777777777777778,98.75732708089097,14.614035087719298,14.55,13.403508771929825,13.65,0.1509433962264151,0.03773584905660377,0.5,0.5,1.0,0.3018867924528302,0.3125,0.3333333333333333,0.8,0.2727272727272727,0.6666666666666666,1.0,,,0.660377358490566,0.3125,0.49573301886792454,0.58145,0.48782708333333336,0.2727272727272727,0.4090909090909091,7.751428571428572,25.87222222222222,0.5087719298245614,35.0,4.0,6.0,17.0,2.0,7.0,3.0,6.0,2.0,10.0,6.0,14.0,20.0,2.0,7.0,5.0,6.0,16.0,6.0,6.0,22.0,3.0,2.0,3.0,2.0,1.0,5.0,3.0,2.0,2.0,,6.0,1.0,4.0,3.0,2.0,9.0,,,23.0,1.0,,7.0,2.0,4.0,3.0,4.0,3.0,0.21428571428571427,0.23076923076923078,0.4,0.2857142857142857,0.375,0.05714285714285714,0.1,0.6666666666666666,1.0,0.45454545454545453,0.5,1.0,0.6666666666666666,0.75,0.32075471698113206,0.35294117647058826,0.375,0.3333333333333333,0.18867924528301888,0.2,0.2222222222222222,0.5,0.75,0.75,0.6363636363636364,0.2857142857142857,0.25,0.5,0.14754098360655737,0.17073170731707318,0.1,3.0,8.0,0.3333333333333333,0.375,7.0,,,,,0.4,2.0,,,2.0,1.0,2.0,1.0,0.058823529411764705,0.5454545454545454,,,2.0,1.0,,0.06896551724137931,,1.0,,0.5,0.09090909090909091,,1.0,0.05555555555555555,0.0625,1.0,,1.0,1.0,,1.0,1.0,0.3333333333333333,,,,,,1610612744,2017,2016-17,False
201142-201580-202691-203110-2733,1610612744,"Kevin Durant, JaVale McGee, Klay Thompson, Draymond Green, Shaun Livingston","Durant, McGee, Thompson, Green, Livingston",201142-201580-202691-203110-2733,GSW,,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
201142-201939-202691-203110-2440,1610612744,"Kevin Durant, Stephen Curry, Klay Thompson, Draymond Green, Matt Barnes","Durant, Curry, Thompson, Green, Barnes",201142-201939-202691-203110-2440,GSW,333.0,1,6.0,-5.0,14.0,14.0,,1.0,28.0,1.0,1.0,2.0,,,,2.0,,1.0,8.0,1.0,4.0,12.0,17.0,,1.0,,,,,3.0,2.0,,1.0,2.0,,1.0,5.0,1.0,4.0,1.0,5.0,1.0,6.0,1.0,3.0,3.0,12.0,,,1.0,0.25,,,0.25,0.375,,,0.46153846153846156,,,0.3333333333333333,0.25,0.2,0.8,0.5555555555555556,0.125,1.0,,0.3333333333333333,,0.75,121.08108108108108,10.142857142857142,13.642857142857142,9.857142857142858,13.357142857142858,0.08333333333333333,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,,,,1.0,,,,,0.75,,0.5627541666666667,0.56415,,,,5.725,24.45,,,,3.0,5.0,,,,,,2.0,,3.0,3.0,,,,,,,2.0,4.0,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,,,3.0,1.0,,2.0,,,,,,0.3333333333333333,0.3333333333333333,0.375,,,,,0.5,,,,,1.0,,0.4166666666666667,0.6,0.6,0.3333333333333333,0.16666666666666666,,,,,,,,,,0.15384615384615385,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.125,,,,,,,,,,,1.0,,,,,,,,,,,,1610612744,2017,2016-17,False
201142-201939-202691-203110-2561,1610612744,"Kevin Durant, Stephen Curry, Klay Thompson, Draymond Green, David West","Durant, Curry, Thompson, Green, West",201142-201939-202691-203110-2561,GSW,63.0,2,1.0,-3.0,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,45.714285714285715,24.0,39.0,24.0,39.0,,,,,,,,,,,,,,,,,0.3692,,0.3692,,,6.9,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
201142-201939-202691-203110-2585,1610612744,"Kevin Durant, Stephen Curry, Klay Thompson, Draymond Green, Zaza Pachulia","Durant, Curry, Thompson, Green, Pachulia",201142-201939-202691-203110-2585,GSW,8649.0,14,144.0,46.0,296.0,295.0,26.0,34.0,591.0,38.0,8.0,16.0,,1.0,42.0,88.0,6.0,13.0,165.0,50.0,104.0,369.0,323.0,7.0,15.0,41.0,3.0,9.0,32.0,120.0,88.0,42.0,40.0,100.0,32.0,8.0,240.0,30.0,47.0,64.0,114.0,43.0,157.0,23.0,59.0,64.0,328.0,32.0,26.0,0.8,0.4807692307692308,0.4666666666666667,0.3333333333333333,0.4807692307692308,0.6059479553903345,0.527027027027027,0.48214285714285715,0.6301369863013698,0.5394736842105263,0.5161290322580645,0.38661710037174724,0.7272727272727273,0.38961038961038963,0.7704918032786885,0.7449664429530202,0.32061068702290074,0.21052631578947367,0.71875,0.75,0.7083333333333334,0.7333333333333333,98.39750260145681,12.837837837837839,16.43728813559322,11.993243243243244,15.722033898305085,0.1412639405204461,0.05947955390334572,0.5,0.5,1.0,0.3271375464684015,0.4772727272727273,0.4772727272727273,0.7619047619047619,0.35135135135135137,0.46153846153846156,0.8333333333333334,0.03571428571428571,,0.6914498141263941,0.4772727272727273,0.520082342007435,0.5017111111111111,0.5470071428571429,0.1111111111111111,0.08672086720867209,7.487878787878788,25.52692307692308,0.08783783783783784,20.0,1.0,51.0,82.0,4.0,12.0,5.0,12.0,18.0,45.0,19.0,88.0,43.0,9.0,22.0,2.0,9.0,19.0,5.0,120.0,56.0,30.0,11.0,60.0,40.0,7.0,12.0,3.0,27.0,19.0,8.0,27.0,5.0,20.0,23.0,7.0,50.0,3.0,2.0,54.0,5.0,1.0,23.0,3.0,17.0,12.0,18.0,11.0,0.6818181818181818,0.7142857142857143,0.5333333333333333,0.4090909090909091,0.47368421052631576,0.06666666666666667,0.044444444444444446,0.54,1.0,0.2222222222222222,0.4444444444444444,0.125,0.875,0.6111111111111112,0.3048327137546468,0.6219512195121951,0.6891891891891891,0.7843137254901961,0.16728624535315986,0.4,0.4186046511627907,0.3888888888888889,0.5,0.5135135135135135,0.32432432432432434,0.3333333333333333,0.42857142857142855,0.4166666666666667,0.08996539792387544,0.12568306010928962,0.02830188679245283,3.0,8.0,0.2857142857142857,0.375,5.0,13.0,6.0,0.6842105263157895,,0.2391304347826087,3.0,1.0,,,6.0,8.0,5.0,0.0975609756097561,0.45161290322580644,1.0,4.0,5.0,6.0,,0.041666666666666664,1.0,2.0,7.0,0.5,0.05405405405405406,1.0,,,,1.0,3.0,0.5,1.0,1.0,1.0,1.0,0.25,3.0,1.0,0.02631578947368421,,,1610612744,2017,2016-17,False
201142-201939-202691-203110-2733,1610612744,"Kevin Durant, Stephen Curry, Klay Thompson, Draymond Green, Shaun Livingston","Durant, Curry, Thompson, Green, Livingston",201142-201939-202691-203110-2733,GSW,1546.0,9,26.0,-2.0,52.0,55.0,14.0,4.0,107.0,3.0,,1.0,,1.0,4.0,14.0,1.0,3.0,35.0,4.0,15.0,62.0,64.0,1.0,3.0,7.0,1.0,2.0,21.0,9.0,14.0,4.0,3.0,15.0,3.0,,33.0,2.0,7.0,11.0,19.0,5.0,24.0,6.0,13.0,7.0,55.0,21.0,14.0,0.75,0.26666666666666666,0.3333333333333333,0.5,0.26666666666666666,0.6,0.7,0.9545454545454546,0.6078431372549019,0.7,0.9545454545454546,0.3,0.6470588235294118,0.18181818181818182,0.5,0.5806451612903226,0.22727272727272727,,0.4,0.5714285714285714,1.0,0.5714285714285714,99.66364812419147,13.634615384615385,15.218181818181819,13.307692307692308,14.127272727272727,0.06,0.02,,,,0.28,0.2857142857142857,0.2857142857142857,0.75,0.6,0.3333333333333333,1.0,0.09090909090909091,,0.66,0.2857142857142857,0.5425367346938775,0.5516,0.5566636363636364,0.11290322580645161,0.3387096774193548,6.177142857142857,25.759999999999998,0.2692307692307692,25.0,3.0,14.0,18.0,2.0,2.0,5.0,5.0,10.0,14.0,,24.0,2.0,2.0,2.0,,9.0,9.0,,24.0,24.0,3.0,2.0,12.0,10.0,2.0,3.0,1.0,4.0,3.0,1.0,5.0,,3.0,1.0,2.0,6.0,1.0,,4.0,2.0,,3.0,,2.0,,3.0,1.0,0.5,0.5454545454545454,0.6857142857142857,1.0,1.0,0.05714285714285714,,0.8333333333333334,1.0,0.2727272727272727,0.25,,0.42857142857142855,0.3333333333333333,0.36,0.7777777777777778,0.875,0.7142857142857143,0.28,0.7142857142857143,0.7142857142857143,0.2,,,0.4,1.0,0.45454545454545453,1.0,0.058823529411764705,0.08333333333333333,,1.0,1.0,0.09090909090909091,1.0,3.0,,1.0,,,0.3,,1.0,,,,4.0,2.0,0.1111111111111111,0.25,,,1.0,,,0.05,,,,,,,,,,,4.0,,,,,,,,1.0,,,,1610612744,2017,2016-17,False
