EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,2pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,DefFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Fg2aBlocked,ShortMidRangeAssists,BadPassTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,BlockingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,3SecondViolations,ShortMidRangePctBlocked,Corner3PctBlocked,Defensive 3 Seconds Violations,Clear Path Fouls,team_id,year,season,team_vs
202324-202330-203918-203957-2207,1610612762,"Derrick Favors, Gordon Hayward, Rodney Hood, Dante Exum, Joe Johnson","Favors, Hayward, Hood, Exum, Johnson",202324-202330-203918-203957-2207,UTA,185.0,2,3.0,5.0,7.0,6.0,7.0,6.0,3.0,13.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,6.0,11.0,6.0,,,4.0,1.0,3.0,1.0,3.0,6.0,11.0,,2.0,3.0,,,3.0,1.0,,1.0,1.0,1.0,,,,3.0,2.0,1.0,1.0,2.0,3.0,4.0,7.0,1.0,,,,1.0,1.0,1.0,,,,3.0,7.0,,1.0,1.0,1.0,,,,,7.0,11.0,7.0,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.4166666666666667,1.5,0.4166666666666667,0.6111111111111112,1.0,0.6111111111111112,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.75,,0.5,1.0,1.0,1.0,,1.0,,0.25,101.18918918918918,,14.714285714285714,13.666666666666666,13.285714285714286,13.666666666666666,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.16666666666666666,1.0,,,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.49324999999999997,0.642,0.49324999999999997,0.25,0.25,0.25,0.36363636363636365,1.0,6.433333333333334,25.666666666666668,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,1610612762,2017,2016-17,True
202324-202330-203918-204060-2207,1610612762,"Derrick Favors, Gordon Hayward, Rodney Hood, Joe Ingles, Joe Johnson","Favors, Hayward, Hood, Ingles, Johnson",202324-202330-203918-204060-2207,UTA,335.0,2,6.0,6.0,13.0,12.0,12.0,11.0,3.0,25.0,4.0,4.0,2.0,2.0,4.0,4.0,,3.0,1.0,1.0,,,,,1.0,3.0,1.0,3.0,5.0,8.0,1.0,3.0,8.0,21.0,15.0,2.0,2.0,5.0,5.0,8.0,1.0,3.0,6.0,19.0,6.0,4.0,3.0,,2.0,3.0,1.0,3.0,1.0,4.0,1.0,,2.0,1.0,9.0,,3.0,2.0,1.0,3.0,3.0,6.0,,2.0,2.0,,,,,,1.0,,5.0,9.0,,3.0,,2.0,,,,,16.0,19.0,12.0,1.0,2.0,0.6,0.75,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.625,1.0,0.625,0.5909090909090909,1.0,0.5909090909090909,0.7,0.8333333333333334,0.6785714285714286,0.2727272727272727,,0.5,1.0,1.0,,0.75,0.6,,1.0,,,,1.0,1.0,,,107.46268656716418,,11.538461538461538,15.416666666666666,11.153846153846153,14.666666666666666,0.36363636363636365,1.0,1.0,0.5,0.2727272727272727,,,0.09090909090909091,1.0,1.0,1.0,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.36363636363636365,1.0,,,0.2727272727272727,0.3333333333333333,0.6363636363636364,0.3333333333333333,0.47687727272727276,0.5978,0.47687727272727276,0.23076923076923078,0.3,,0.23809523809523808,0.9047619047619048,5.3625,26.3,0.9230769230769231,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,1610612762,2017,2016-17,True
202324-202330-203957-204060-2207,1610612762,"Derrick Favors, Gordon Hayward, Dante Exum, Joe Ingles, Joe Johnson","Favors, Hayward, Exum, Ingles, Johnson",202324-202330-203957-204060-2207,UTA,179.0,2,3.0,,5.0,6.0,4.0,5.0,,11.0,2.0,2.0,,,2.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,9.0,9.0,,,,2.0,2.0,1.0,1.0,1.0,8.0,2.0,2.0,,3.0,,1.0,1.0,1.0,,1.0,,,1.0,,2.0,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,3.0,4.0,,2.0,,,,,,,9.0,8.0,4.0,,,0.5,0.5,,1.0,1.0,1.0,1.0,,1.0,1.1666666666666667,,1.1666666666666667,0.9,,1.0,0.3333333333333333,1.0,1.0,,,,1.0,,,,,,,1.0,,,,88.49162011173185,,14.6,17.666666666666668,14.6,17.666666666666668,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,1.0,,,0.3333333333333333,1.0,1.0,1.0,0.6528166666666667,,0.6528166666666667,0.4,0.5,,,0.8888888888888888,1.1,27.7,0.8,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-202330-204060-2207-2564,1610612762,"Derrick Favors, Gordon Hayward, Joe Ingles, Joe Johnson, Boris Diaw","Favors, Hayward, Ingles, Johnson, Diaw",202324-202330-204060-2207-2564,UTA,1.0,1,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-202714-203526-204060-2207,1610612762,"Derrick Favors, Shelvin Mack, Raul Neto, Joe Ingles, Joe Johnson","Favors, Mack, Neto, Ingles, Johnson",202324-202714-203526-204060-2207,UTA,66.0,1,1.0,,3.0,3.0,,2.0,,6.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,2.0,2.0,,1.0,,4.0,4.0,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,,,,,,,,,,,,,,,,,130.9090909090909,,13.333333333333334,8.666666666666666,13.333333333333334,8.666666666666666,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,0.4154,,,,,,,,14.4,25.8,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-202714-203918-204060-2207,1610612762,"Derrick Favors, Shelvin Mack, Rodney Hood, Joe Ingles, Joe Johnson","Favors, Mack, Hood, Ingles, Johnson",202324-202714-203918-204060-2207,UTA,75.0,1,1.0,,3.0,2.0,,,,5.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.5,,,0.5,,,0.5,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,96.0,,16.666666666666668,12.5,16.666666666666668,12.5,0.5,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,0.5479,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-202714-203918-204060-2564,1610612762,"Derrick Favors, Shelvin Mack, Rodney Hood, Joe Ingles, Boris Diaw","Favors, Mack, Hood, Ingles, Diaw",202324-202714-203918-204060-2564,UTA,124.0,1,2.0,-3.0,3.0,4.0,,,,7.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,1.0,2.0,,1.0,,2.0,5.0,,,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,,1.0,,2.0,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,81.29032258064515,,16.333333333333332,18.75,16.333333333333332,18.75,0.6666666666666666,0.5,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,0.5337666666666666,,,,,,,,2.05,25.2,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-203526-203918-204060-2207,1610612762,"Derrick Favors, Raul Neto, Rodney Hood, Joe Ingles, Joe Johnson","Favors, Neto, Hood, Ingles, Johnson",202324-203526-203918-204060-2207,UTA,303.0,2,5.0,,10.0,8.0,,,1.0,18.0,1.0,3.0,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,1.0,5.0,,1.0,7.0,9.0,9.0,1.0,1.0,2.0,,,,,,,,2.0,,,2.0,1.0,,,,,,,,,,,1.0,,3.0,3.0,1.0,4.0,1.0,,,,1.0,1.0,3.0,,2.0,,3.0,7.0,,2.0,1.0,,,,,,7.0,,,,,,,,,,,0.2,1.0,,0.16666666666666666,1.0,,0.5,1.0,,0.16666666666666666,0.3333333333333333,1.0,0.25,,,1.0,0.25,,1.0,,1.0,1.0,1.0,,,0.3333333333333333,85.54455445544555,,17.4,16.125,17.4,16.125,0.5,0.3333333333333333,0.5,,0.16666666666666666,,,0.16666666666666666,,,,,,,,0.16666666666666666,,,,1.0,1.0,,,,,,,0.6666666666666666,,0.4639166666666667,0.4309,,0.3333333333333333,0.2857142857142857,0.5,0.2222222222222222,,7.2,24.4,,,,,,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-203526-203918-204060-2564,1610612762,"Derrick Favors, Raul Neto, Rodney Hood, Joe Ingles, Boris Diaw","Favors, Neto, Hood, Ingles, Diaw",202324-203526-203918-204060-2564,UTA,128.0,2,2.0,-1.0,2.0,3.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,1.0,1.0,,1.0,,1.0,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,0.5,,0.6666666666666666,,,,,,1.0,,0.5,,,56.25,,25.5,25.666666666666668,25.5,23.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-203526-203957-204060-2207,1610612762,"Derrick Favors, Raul Neto, Dante Exum, Joe Ingles, Joe Johnson","Favors, Neto, Exum, Ingles, Johnson",202324-203526-203957-204060-2207,UTA,325.0,2,5.0,-10.0,11.0,10.0,,,1.0,21.0,1.0,3.0,,1.0,,,,2.0,,1.0,1.0,1.0,,,1.0,3.0,,,1.0,6.0,2.0,4.0,,8.0,18.0,,1.0,,,,,,,,2.0,,6.0,,,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,,1.0,,2.0,2.0,1.0,3.0,,,,,1.0,,2.0,3.0,4.0,,3.0,,,,,,,,,,8.0,,,,,1.0,1.0,1.0,0.5,,0.5,0.16666666666666666,,,0.4,,,0.4,,,0.4,0.5,1.0,0.2,,,1.0,0.14285714285714285,,0.5,,1.0,,1.0,,,,93.04615384615384,,17.272727272727273,13.5,16.818181818181817,13.5,0.3,0.3333333333333333,0.5,1.0,0.2,,,0.1,,,,0.1,1.0,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,0.7,0.3333333333333333,0.49484000000000006,0.5636,,,,,,,7.3,24.55,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-203918-203957-204060-2207,1610612762,"Derrick Favors, Rodney Hood, Dante Exum, Joe Ingles, Joe Johnson","Favors, Hood, Exum, Ingles, Johnson",202324-203918-203957-204060-2207,UTA,114.0,1,2.0,6.0,3.0,3.0,3.0,3.0,,6.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,2.0,3.0,,6.0,,,,,,,2.0,3.0,,6.0,,,3.0,3.0,,2.0,1.0,,1.0,1.0,,1.0,,,3.0,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,6.0,6.0,3.0,,,,,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,75.78947368421053,,19.666666666666668,18.333333333333332,19.666666666666668,18.333333333333332,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,1.0,0.6666666666666666,0.5,1.0,0.5,0.4597,,0.4597,,,,,1.0,,25.400000000000002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-203918-203957-204060-2564,1610612762,"Derrick Favors, Rodney Hood, Dante Exum, Joe Ingles, Boris Diaw","Favors, Hood, Exum, Ingles, Diaw",202324-203918-203957-204060-2564,UTA,174.0,1,3.0,-3.0,5.0,5.0,,,,10.0,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,5.0,8.0,,,,,,,,,,2.0,,,3.0,,1.0,1.0,1.0,,1.0,,,,,2.0,,,,1.0,1.0,,1.0,,,,,2.0,,3.0,1.0,3.0,,,,,,,,,,,,5.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,,1.25,,,1.25,,,0.5,0.6666666666666666,0.5,,,,0.5,,,,,,,1.0,,,,82.75862068965517,,16.6,18.2,16.6,17.0,,,,,0.5,1.0,1.0,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,0.5,1.0,0.41635,,,,,,,,5.8,27.4,,,,,,,,,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1610612762,2017,2016-17,True
202330-202714-203481-203918-2207,1610612762,"Gordon Hayward, Shelvin Mack, Jeff Withey, Rodney Hood, Joe Johnson","Hayward, Mack, Withey, Hood, Johnson",202330-202714-203481-203918-2207,UTA,200.0,2,3.0,4.0,6.0,7.0,3.0,3.0,,13.0,2.0,2.0,,,1.0,1.0,,,1.0,2.0,,,,,,,,,3.0,4.0,,,2.0,8.0,4.0,,,,2.0,3.0,,,,4.0,4.0,2.0,,,,,,2.0,,2.0,,,1.0,1.0,4.0,,,,3.0,3.0,,3.0,,,,,,,1.0,1.0,1.0,,1.0,2.0,,1.0,,,,,,,8.0,4.0,3.0,,,0.6666666666666666,0.6666666666666666,,,,,0.75,,0.6666666666666666,0.75,,0.6666666666666666,0.8,,0.6666666666666666,,,0.75,,,,0.75,,,,,,0.5,1.0,,,,93.6,,10.5,19.571428571428573,10.5,19.142857142857142,0.5,1.0,1.0,0.5,,,,0.5,0.5,0.5,1.0,,,,,,,,,,,0.3333333333333333,1.0,,,,,0.5,,0.483,,0.46046666666666664,0.2,0.2,,,0.5,9.975,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-202714-203481-203918-2564,1610612762,"Gordon Hayward, Shelvin Mack, Jeff Withey, Rodney Hood, Boris Diaw","Hayward, Mack, Withey, Hood, Diaw",202330-202714-203481-203918-2564,UTA,80.0,1,1.0,,3.0,2.0,,,,5.0,,,,,,,,,1.0,2.0,,,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,1.0,0.5,,,,0.5,,,,,,,1.0,,,,90.0,,16.333333333333332,15.5,16.333333333333332,15.0,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,0.39955,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-202714-203481-204060-2207,1610612762,"Gordon Hayward, Shelvin Mack, Jeff Withey, Joe Ingles, Joe Johnson","Hayward, Mack, Withey, Ingles, Johnson",202330-202714-203481-204060-2207,UTA,97.0,1,2.0,1.0,4.0,3.0,4.0,1.0,2.0,7.0,,,,,,,,2.0,,,,1.0,,1.0,,,,,,2.0,,1.0,4.0,4.0,3.0,,,4.0,,2.0,,1.0,4.0,4.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,2.0,3.0,,,,,1.0,,1.0,1.0,1.0,,2.0,4.0,,1.0,,1.0,,,,,,4.0,4.0,,1.0,,,,,,,,,,,,,0.4,1.0,0.4,0.3333333333333333,1.0,,0.5,1.0,1.0,1.0,0.6666666666666666,,0.5,,,,,1.0,,,103.91752577319588,,14.0,13.666666666666666,14.0,13.666666666666666,,,,,0.6666666666666666,,,,,,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.4563333333333333,,0.4563333333333333,0.25,0.3333333333333333,,1.0,1.0,8.4,24.4,1.0,,,,,,,,,,,,,,,,,,4.0,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-202714-203497-203918-203957,1610612762,"Gordon Hayward, Shelvin Mack, Rudy Gobert, Rodney Hood, Dante Exum","Hayward, Mack, Gobert, Hood, Exum",202330-202714-203497-203918-203957,UTA,248.0,1,4.0,1.0,10.0,8.0,10.0,8.0,,18.0,2.0,2.0,,,2.0,2.0,,1.0,2.0,2.0,,,,,,2.0,,2.0,4.0,5.0,,2.0,4.0,12.0,11.0,,,,4.0,5.0,,2.0,4.0,12.0,6.0,2.0,,,,2.0,,3.0,,3.0,,,2.0,1.0,6.0,,,,2.0,2.0,,2.0,,,,,,,1.0,1.0,2.0,,3.0,4.0,,1.0,,1.0,,,,,12.0,12.0,10.0,1.0,1.0,0.75,0.75,,,,,0.8,,0.8,0.5714285714285714,,0.5714285714285714,0.6666666666666666,,0.6666666666666666,0.2857142857142857,,1.0,,,,0.6666666666666666,,,,,1.0,1.0,,,,,104.51612903225805,,14.0,13.5,14.0,13.5,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,,,0.2857142857142857,1.0,1.0,0.5,,,,,0.2857142857142857,,,,,,0.2857142857142857,1.0,,,0.2857142857142857,,0.5714285714285714,,0.5470428571428572,,0.5470428571428572,0.125,0.16666666666666666,,,1.0,9.64,26.95,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-202714-203497-203918-204060,1610612762,"Gordon Hayward, Shelvin Mack, Rudy Gobert, Rodney Hood, Joe Ingles","Hayward, Mack, Gobert, Hood, Ingles",202330-202714-203497-203918-204060,UTA,26.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,55.38461538461538,,24.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-202714-203497-203918-2207,1610612762,"Gordon Hayward, Shelvin Mack, Rudy Gobert, Rodney Hood, Joe Johnson","Hayward, Mack, Gobert, Hood, Johnson",202330-202714-203497-203918-2207,UTA,809.0,3,13.0,4.0,26.0,33.0,13.0,13.0,1.0,59.0,5.0,7.0,,,2.0,3.0,1.0,3.0,2.0,2.0,,3.0,,1.0,3.0,7.0,3.0,5.0,8.0,12.0,3.0,10.0,6.0,31.0,27.0,,,2.0,5.0,6.0,3.0,6.0,3.0,22.0,10.0,6.0,6.0,3.0,,7.0,3.0,5.0,2.0,7.0,2.0,,4.0,,16.0,1.0,,8.0,7.0,16.0,1.0,17.0,,4.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,,8.0,8.0,,3.0,1.0,,,,,,29.0,22.0,13.0,2.0,,0.625,0.625,0.6666666666666666,0.3,0.5,0.3,0.6666666666666666,,0.8333333333333334,0.5681818181818182,,0.7916666666666666,0.62,1.0,0.8461538461538461,0.45454545454545453,0.5,1.0,,1.0,0.14285714285714285,1.0,0.09090909090909091,,,,1.0,1.0,1.0,1.0,1.0,,105.0185414091471,,14.153846153846153,13.363636363636363,14.038461538461538,13.363636363636363,0.3181818181818182,0.7142857142857143,0.8333333333333334,0.8,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.09090909090909091,1.0,1.0,,0.13636363636363635,,,,0.3181818181818182,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,0.25,0.6666666666666666,0.08333333333333333,,0.4166666666666667,0.6,0.7727272727272727,0.42857142857142855,0.5608977272727272,,0.5430708333333333,0.16,0.21428571428571427,0.09090909090909091,0.06451612903225806,0.7096774193548387,5.866666666666667,24.990000000000002,0.5,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,0.08333333333333333,0.14285714285714285,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1610612762,2017,2016-17,True
