EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,SelfOReb,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyDefPoss,Corner3FGA,SecondChanceFtPoints,LostBallSteals,BadPassTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,OffCorner3ReboundPct,Corner3Frequency,SecondChanceAtRimPctAssisted,PenaltyFtPoints,HeaveAttempts,FTDefRebounds,DefFTReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,FTOffRebounds,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedShortMidRange,LongMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Travels,BlockedLongMidRange,3SecondViolations,SecondChanceArc3PctAssisted,Charge Fouls,OffensiveGoaltends,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1628403-1629014-1629018-203081-2772,1610612757,"Caleb Swanigan, Anfernee Simons, Gary Trent Jr., Damian Lillard, Trevor Ariza","Swanigan, Simons, Trent Jr., Lillard, Ariza",1628403-1629014-1629018-203081-2772,POR,170.0,1,3.0,1.0,6.0,6.0,,,12.0,2.0,2.0,,,1.0,,,1.0,,,3.0,3.0,,1.0,6.0,5.0,,,,,,,2.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,2.0,,,6.0,,,,,,1.0,,0.75,,0.75,,0.25,,,,,0.5,,,,0.5,,,,,,101.6470588235294,13.5,14.833333333333334,13.5,14.666666666666666,0.5,1.0,1.0,0.25,,0.25,,,,,,,0.75,,0.6510875,,,,2.433333333333333,26.4,,,,1.0,,,,,4.0,,,2.0,,2.0,,2.0,,,4.0,,2.0,,,1.0,,,,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,3.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1628403-1629014-1629018-203468-2546,1610612757,"Caleb Swanigan, Anfernee Simons, Gary Trent Jr., CJ McCollum, Carmelo Anthony","Swanigan, Simons, Trent Jr., McCollum, Anthony",1628403-1629014-1629018-203468-2546,POR,1681.0,5,28.0,3.0,54.0,56.0,,5.0,110.0,14.0,23.0,,,7.0,7.0,1.0,14.0,,,23.0,37.0,4.0,18.0,62.0,59.0,5.0,,,,,,20.0,,14.0,1.0,2.0,,4.0,3.0,9.0,10.0,19.0,7.0,26.0,5.0,5.0,3.0,4.0,4.0,,,54.0,,,0.2222222222222222,,0.2222222222222222,0.6216216216216216,,0.5272727272727272,,0.543859649122807,,0.32727272727272727,,0.05405405405405406,0.14285714285714285,,0.5,0.21428571428571427,0.9,0.2857142857142857,0.6333333333333333,0.25,1.0,0.3076923076923077,0.8,0.8888888888888888,94.2296252230815,14.666666666666666,15.875,13.907407407407407,15.428571428571429,0.41818181818181815,0.6086956521739131,0.6363636363636364,0.12727272727272726,0.12727272727272726,0.2545454545454545,0.07142857142857142,0.07142857142857142,,,,,0.7454545454545455,0.07142857142857142,0.5593463636363637,0.5659,,,6.254054054054055,25.711111111111112,,4.0,4.0,5.0,4.0,4.0,4.0,8.0,26.0,12.0,2.0,13.0,4.0,17.0,1.0,9.0,1.0,3.0,38.0,1.0,,,4.0,7.0,13.0,7.0,3.0,1.0,,1.0,1.0,0.5652173913043478,0.5909090909090909,1.0,0.8,0.5714285714285714,0.5714285714285714,0.043478260869565216,,0.1111111111111111,0.3333333333333333,0.5,0.038461538461538464,1.0,0.6428571428571429,0.7142857142857143,0.8333333333333334,0.2,0.5714285714285714,0.5714285714285714,0.75,1.0,0.5714285714285714,1.0,0.07017543859649122,0.07894736842105263,0.12903225806451613,,4.0,,,,2.0,2.0,,,0.07272727272727272,0.25,,,,,3.0,,,,2.0,,2.0,3.0,,,,,,,,,,,,0.75,0.75,1.0,0.2857142857142857,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,1.0,0.05263157894736842,,,,,,,,,,1610612757,2020,2019-20,True
1628403-1629014-1629018-203468-2772,1610612757,"Caleb Swanigan, Anfernee Simons, Gary Trent Jr., CJ McCollum, Trevor Ariza","Swanigan, Simons, Trent Jr., McCollum, Ariza",1628403-1629014-1629018-203468-2772,POR,464.0,1,8.0,4.0,18.0,17.0,,1.0,35.0,5.0,5.0,,,6.0,1.0,,3.0,,,7.0,12.0,,3.0,14.0,10.0,1.0,,,,,,6.0,,3.0,,,,,1.0,4.0,4.0,9.0,1.0,10.0,1.0,1.0,1.0,1.0,4.0,,,12.0,,,,,,0.5833333333333334,,0.4666666666666667,,0.4666666666666667,,0.2,,,,,1.0,0.2,1.0,,1.0,0.125,0.25,,1.0,1.0,108.62068965517241,12.777777777777779,13.764705882352942,12.722222222222221,13.764705882352942,0.3333333333333333,1.0,1.0,0.4,0.06666666666666667,0.2,,,,,,,0.5333333333333333,,0.4827033333333333,0.5149,,,6.708333333333333,27.099999999999998,,1.0,1.0,2.0,,,1.0,2.0,8.0,,2.0,4.0,,4.0,,3.0,1.0,,8.0,1.0,3.0,,1.0,4.0,2.0,,,1.0,1.0,1.0,1.0,0.5714285714285714,0.6666666666666666,,1.0,1.0,1.0,,0.75,,1.0,1.0,0.125,1.0,0.6,0.3333333333333333,0.3333333333333333,0.5,,,,,1.0,1.0,,,0.14285714285714285,,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1628403-1629014-1629018-2546-2772,1610612757,"Caleb Swanigan, Anfernee Simons, Gary Trent Jr., Carmelo Anthony, Trevor Ariza","Swanigan, Simons, Trent Jr., Anthony, Ariza",1628403-1629014-1629018-2546-2772,POR,136.0,1,2.0,-2.0,5.0,4.0,,,9.0,,,,,3.0,,,1.0,,,1.0,3.0,,1.0,2.0,4.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,2.0,,,,,,0.3333333333333333,,0.25,,0.25,,0.25,,,,,0.5,,,,0.5,,,,1.0,,95.29411764705883,12.6,18.25,12.6,17.5,,,,0.75,,0.25,,,,,,,0.25,,0.4493,,,,10.533333333333333,27.6,,,,1.0,,,,,2.0,,,1.0,,1.0,,,1.0,,2.0,,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1628403-1629014-1629117-1629642-203468,1610612757,"Caleb Swanigan, Anfernee Simons, Wenyen Gabriel, Nassir Little, CJ McCollum","Swanigan, Simons, Gabriel, Little, McCollum",1628403-1629014-1629117-1629642-203468,POR,566.0,4,9.0,-9.0,19.0,21.0,10.0,,40.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,,,5.0,7.0,1.0,3.0,19.0,28.0,,1.0,2.0,,1.0,8.0,4.0,,2.0,1.0,,,,,,4.0,4.0,,4.0,2.0,2.0,2.0,5.0,6.0,,4.0,19.0,8.0,10.0,0.3333333333333333,,0.3333333333333333,0.7142857142857143,0.5,0.65,0.3333333333333333,0.7307692307692307,0.6666666666666666,0.3,,,,,0.5,,,,0.4,,,,0.6666666666666666,,101.76678445229682,12.31578947368421,15.80952380952381,12.31578947368421,14.428571428571429,0.3,0.6666666666666666,0.6666666666666666,0.3,0.1,0.2,0.5,0.5,0.6666666666666666,0.5,,,0.6,0.5,0.5181250000000001,,0.5350166666666667,0.42105263157894735,7.642857142857143,26.066666666666666,0.5263157894736842,,,2.0,1.0,6.0,,,6.0,3.0,,3.0,1.0,4.0,1.0,2.0,1.0,,9.0,,1.0,1.0,4.0,7.0,5.0,7.0,4.0,1.0,,1.0,,0.6,0.6,1.0,,,,,0.16666666666666666,,0.4,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,,1.0,,,0.3076923076923077,0.4,,12.0,1.0,,,,,1.0,,,0.1,,6.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1628403-1629014-1629642-203468-2772,1610612757,"Caleb Swanigan, Anfernee Simons, Nassir Little, CJ McCollum, Trevor Ariza","Swanigan, Simons, Little, McCollum, Ariza",1628403-1629014-1629642-203468-2772,POR,86.0,1,1.0,-2.0,3.0,3.0,3.0,,6.0,1.0,1.0,1.0,1.0,,1.0,,,,,2.0,2.0,,,5.0,7.0,,2.0,2.0,,,5.0,,,,,,,,,,,,,,,,,,1.0,,1.0,5.0,5.0,3.0,,,,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,,,,,,,,,,,,,,,,100.46511627906976,15.666666666666666,13.0,15.666666666666666,13.0,0.5,1.0,1.0,,0.5,,,,0.5,1.0,,,0.5,,0.41025,,0.41025,1.0,11.05,,1.0,,,,1.0,1.0,,,4.0,,,2.0,,2.0,,1.0,,1.0,4.0,,1.0,,,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1628403-1629014-202355-203081-2772,1610612757,"Caleb Swanigan, Anfernee Simons, Hassan Whiteside, Damian Lillard, Trevor Ariza","Swanigan, Simons, Whiteside, Lillard, Ariza",1628403-1629014-202355-203081-2772,POR,35.0,1,1.0,3.0,2.0,2.0,2.0,,4.0,,,,,1.0,,,,,,1.0,1.0,,,3.0,,,1.0,1.0,,,3.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,3.0,3.0,2.0,,,,1.0,1.0,1.0,1.0,0.75,0.75,,,,,,,,1.0,,1.0,,,,,1.0,164.57142857142856,4.0,13.5,4.0,13.5,,,,1.0,,,,,,,,,,,0.3093,,0.3093,1.0,4.6,,1.0,,,1.0,,1.0,,,2.0,,,1.0,,1.0,,,1.0,,2.0,,,,,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1628403-1629014-203468-2546-2772,1610612757,"Caleb Swanigan, Anfernee Simons, CJ McCollum, Carmelo Anthony, Trevor Ariza","Swanigan, Simons, McCollum, Anthony, Ariza",1628403-1629014-203468-2546-2772,POR,314.0,4,5.0,-2.0,12.0,9.0,,3.0,21.0,6.0,8.0,,,3.0,1.0,,,,,6.0,12.0,1.0,1.0,15.0,17.0,3.0,,,,,,2.0,,,,,,,3.0,,1.0,1.0,3.0,4.0,,,,2.0,2.0,,,13.0,,,1.0,,1.0,0.5,,0.5769230769230769,,0.5769230769230769,,0.07692307692307693,,,,,1.0,0.5,,,0.5,0.5,0.6666666666666666,,1.0,,96.30573248407643,15.666666666666666,14.0,15.166666666666666,13.666666666666666,0.6153846153846154,0.75,0.75,0.23076923076923078,0.07692307692307693,,,,,,,,0.6923076923076923,,0.5582615384615385,0.5501666666666667,,,4.3,23.4,,1.0,2.0,,,,1.0,2.0,10.0,3.0,2.0,5.0,1.0,6.0,,5.0,,,13.0,,,,,1.0,1.0,,,,,,,0.8333333333333334,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5,,,,,0.8333333333333334,,,,,,,,0.6666666666666666,0.5,,,0.13333333333333333,,1.0,,,,,,,,0.07692307692307693,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1628403-1629018-1629117-1629642-203468,1610612757,"Caleb Swanigan, Gary Trent Jr., Wenyen Gabriel, Nassir Little, CJ McCollum","Swanigan, Trent Jr., Gabriel, Little, McCollum",1628403-1629018-1629117-1629642-203468,POR,32.0,1,1.0,3.0,2.0,2.0,2.0,,4.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,,,,,1.0,1.0,3.0,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,3.0,3.0,2.0,1.0,1.0,1.0,,,1.5,1.5,1.5,1.5,1.0,,,,,,,1.0,,1.0,,,,,1.0,180.0,7.0,9.0,7.0,9.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.5466,,0.5466,1.0,,25.7,1.0,,,,,,,,,3.0,,,1.0,1.0,1.0,,,,3.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1628403-1629018-1629117-203468-2772,1610612757,"Caleb Swanigan, Gary Trent Jr., Wenyen Gabriel, CJ McCollum, Trevor Ariza","Swanigan, Trent Jr., Gabriel, McCollum, Ariza",1628403-1629018-1629117-203468-2772,POR,144.0,1,2.0,-2.0,5.0,6.0,5.0,2.0,11.0,,2.0,,2.0,,,,1.0,,1.0,,2.0,1.0,3.0,5.0,7.0,1.0,,2.0,1.0,3.0,5.0,,,1.0,,2.0,,1.0,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.3,0.3,0.35714285714285715,0.35714285714285715,0.6,,1.0,,,1.0,0.5,,1.0,0.5,0.6666666666666666,,,,,110.0,14.6,11.833333333333334,12.0,11.5,0.4,,,,,0.2,,,0.4,,0.2,,1.0,,0.63205,0.5187,0.63205,1.0,1.3,24.099999999999998,1.0,,1.0,,,2.0,,,,3.0,,,1.0,1.0,,,,,3.0,,,,2.0,2.0,2.0,4.0,2.0,,,,,,,1.0,,,,1.0,,0.5,,1.0,,,,,,,,,,,0.5,,0.2857142857142857,0.5,,6.0,2.0,,,,,,,1.0,0.4,,2.0,,,,1.0,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,0.5,0.5,1.0,0.5,,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1628403-1629018-1629642-203081-2772,1610612757,"Caleb Swanigan, Gary Trent Jr., Nassir Little, Damian Lillard, Trevor Ariza","Swanigan, Trent Jr., Little, Lillard, Ariza",1628403-1629018-1629642-203081-2772,POR,153.0,2,3.0,2.0,5.0,4.0,,1.0,9.0,1.0,2.0,,,2.0,,1.0,1.0,,,1.0,4.0,2.0,3.0,8.0,6.0,1.0,,,,,,2.0,,1.0,1.0,,,1.0,1.0,,,,2.0,2.0,,,,,,,,6.0,,,0.6666666666666666,,0.6666666666666666,0.25,,0.5714285714285714,,0.5714285714285714,,0.42857142857142855,,,,,,0.3333333333333333,,1.0,,0.5,0.5,,,,84.70588235294119,13.0,22.0,13.0,21.5,0.2857142857142857,0.5,0.5,0.2857142857142857,,0.14285714285714285,1.0,1.0,,,,,0.7142857142857143,1.0,0.55685,0.617,,,4.6,23.400000000000002,,1.0,1.0,,,,1.0,2.0,,6.0,2.0,,2.0,2.0,1.0,,,,6.0,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.25,,2.0,,,,,,,1.0,0.2857142857142857,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1628403-1629018-202355-203081-203468,1610612757,"Caleb Swanigan, Gary Trent Jr., Hassan Whiteside, Damian Lillard, CJ McCollum","Swanigan, Trent Jr., Whiteside, Lillard, McCollum",1628403-1629018-202355-203081-203468,POR,172.0,1,3.0,4.0,6.0,6.0,1.0,1.0,12.0,2.0,2.0,,,1.0,,2.0,3.0,,1.0,2.0,3.0,2.0,3.0,11.0,7.0,,,,,1.0,,,,3.0,2.0,,,,1.0,,3.0,3.0,1.0,4.0,,,,,,,,8.0,,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.8333333333333334,,0.7857142857142857,,0.5,,,,,1.0,1.0,,,1.0,0.5,1.0,,1.0,,100.46511627906976,12.833333333333334,15.833333333333334,12.0,15.833333333333334,0.3333333333333333,1.0,1.0,0.16666666666666666,,0.5,0.6666666666666666,0.6666666666666666,,,1.0,,0.8333333333333334,0.6666666666666666,0.569725,0.5709,0.4887,,3.3666666666666667,25.866666666666664,0.16666666666666666,,,,,1.0,,3.0,4.0,6.0,,2.0,2.0,4.0,2.0,2.0,,,10.0,1.0,,,,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.5,1.5,,,,,1.0,0.5,1.0,1.0,,,,,,,1.0,,,0.14285714285714285,0.25,0.2727272727272727,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1628403-1629018-202355-203081-2772,1610612757,"Caleb Swanigan, Gary Trent Jr., Hassan Whiteside, Damian Lillard, Trevor Ariza","Swanigan, Trent Jr., Whiteside, Lillard, Ariza",1628403-1629018-202355-203081-2772,POR,480.0,1,8.0,,16.0,17.0,6.0,4.0,33.0,3.0,4.0,2.0,2.0,2.0,,3.0,9.0,,3.0,4.0,6.0,5.0,12.0,25.0,25.0,3.0,2.0,3.0,,4.0,5.0,4.0,,9.0,3.0,,,3.0,1.0,1.0,4.0,5.0,4.0,9.0,,,,,2.0,,1.0,17.0,5.0,6.0,0.4166666666666667,,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.6388888888888888,0.2857142857142857,0.6578947368421053,0.3125,0.6666666666666666,,,,,0.6666666666666666,0.5,1.0,0.42857142857142855,0.7142857142857143,0.4444444444444444,,0.3333333333333333,1.0,1.0,99.0,15.9375,13.235294117647058,14.3125,13.058823529411764,0.2222222222222222,0.75,0.75,0.1111111111111111,,0.5,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.42857142857142855,,0.8888888888888888,0.3333333333333333,0.5566194444444444,0.60165,0.5648714285714286,0.2,4.1499999999999995,25.275000000000002,0.375,2.0,3.0,1.0,,2.0,2.0,8.0,4.0,15.0,2.0,2.0,5.0,7.0,3.0,2.0,,,19.0,2.0,2.0,,2.0,2.0,3.0,3.0,1.0,1.0,,1.0,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.7,0.8,,1.0,1.0,0.5,0.5,0.2222222222222222,1.0,0.6666666666666666,0.5,0.5,,,,,1.0,0.6,0.6666666666666666,0.05555555555555555,0.16666666666666666,0.32,,3.0,1.0,,2.0,,1.0,,1.0,0.16666666666666666,0.5,1.0,,,,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,1.0,,,1.0,0.5,,,0.6666666666666666,0.6666666666666666,1.0,0.4,0.5,0.14285714285714285,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1628403-1629018-203081-203468-2546,1610612757,"Caleb Swanigan, Gary Trent Jr., Damian Lillard, CJ McCollum, Carmelo Anthony","Swanigan, Trent Jr., Lillard, McCollum, Anthony",1628403-1629018-203081-203468-2546,POR,658.0,4,11.0,-9.0,22.0,24.0,5.0,4.0,46.0,4.0,4.0,2.0,2.0,7.0,,1.0,5.0,,1.0,6.0,11.0,3.0,8.0,24.0,33.0,1.0,2.0,4.0,,1.0,5.0,8.0,3.0,5.0,1.0,2.0,,3.0,1.0,4.0,5.0,9.0,4.0,13.0,,,,1.0,5.0,1.0,,19.0,5.0,5.0,0.375,,0.375,0.5454545454545454,0.5,0.5526315789473685,0.4,0.5454545454545454,0.4166666666666667,0.42105263157894735,,0.18181818181818182,0.2857142857142857,,0.8333333333333334,0.2,0.8,0.75,0.8181818181818182,0.4444444444444444,0.2,0.6666666666666666,0.75,0.75,100.66869300911854,17.09090909090909,11.75,15.409090909090908,11.25,0.21052631578947367,1.0,1.0,0.3684210526315789,,0.2631578947368421,0.2,0.2,0.4,1.0,0.2,,0.631578947368421,0.2,0.45103421052631576,0.3084,0.37388,0.20833333333333334,6.3909090909090915,25.1875,0.22727272727272727,1.0,1.0,2.0,,3.0,1.0,5.0,4.0,6.0,,2.0,2.0,4.0,,1.0,1.0,,10.0,,4.0,3.0,1.0,3.0,7.0,7.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.8333333333333334,0.8333333333333334,,0.8,,1.0,1.0,,1.0,0.25,0.2857142857142857,0.4,0.5,,,,,0.3333333333333333,1.0,0.14285714285714285,0.23076923076923078,0.20833333333333334,,3.0,,,1.0,,1.0,,1.0,0.15789473684210525,,1.0,,,,2.0,,,,1.0,1.0,2.0,2.0,,,,,1.0,,,1.0,0.5,,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,,,1.0,,,1.0,1.0,0.3333333333333333,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,1610612757,2020,2019-20,True
1628403-1629018-203081-203468-2772,1610612757,"Caleb Swanigan, Gary Trent Jr., Damian Lillard, CJ McCollum, Trevor Ariza","Swanigan, Trent Jr., Lillard, McCollum, Ariza",1628403-1629018-203081-203468-2772,POR,188.0,1,3.0,6.0,6.0,7.0,,1.0,13.0,2.0,2.0,,,1.0,,,3.0,,,3.0,3.0,1.0,4.0,9.0,3.0,,,,,,,2.0,,3.0,,,,1.0,,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,,,,,6.0,,,0.25,,0.25,1.0,,0.6428571428571429,,0.6428571428571429,,0.5714285714285714,,,,,0.6666666666666666,,1.0,0.3333333333333333,0.75,0.3333333333333333,,0.3333333333333333,,1.0,99.57446808510639,13.833333333333334,15.0,13.166666666666666,14.857142857142858,0.2857142857142857,1.0,1.0,0.14285714285714285,,0.42857142857142855,,,,,,,0.8571428571428571,,0.5546214285714286,,,,2.6666666666666665,25.375,,,,1.0,,,,3.0,4.0,3.0,,2.0,1.0,3.0,,2.0,,,7.0,,,,1.0,2.0,,,,1.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,,1.5,1.5,,,,0.5,1.0,,,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,5.0,1.0,,,,,,,,0.14285714285714285,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1610612757,2020,2019-20,True
