EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyFG2M,PtsUnassisted2s,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,LiveBallTurnoverPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,SecondChanceOffPoss,PenaltyAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,OffThreePtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGA,Arc3FGM,SecondChanceArc3FGM,FG3M,SecondChanceFG2A,SecondChanceFG3M,PtsUnassisted3s,NonHeaveArc3FGM,OffTwoPtRebounds,SelfOReb,Steals,BadPassSteals,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGA,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,Assisted3sPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceFG2M,SecondChanceFg2Pct,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,PenaltyFg3Pct,PenaltyArc3Accuracy,LongMidRangeAssists,LostBallSteals,Charge Fouls,LongMidRangePctAssisted,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,Loose Ball Fouls,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,LostBallOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,PenaltyCorner3FGM,Travels,ShortMidRangePctBlocked,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,BlockedShortMidRange,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedLongMidRange,SecondChanceCorner3PctAssisted,DefensiveGoaltends,FTOffRebounds,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,OffFTReboundPct,LongMidRangePctBlocked,OffensiveGoaltends,3SecondViolations,BlockedArc3,HeaveMakes,team_id,year,season,team_vs
1627750-1628470-203486-203914-203924,1610612743,"Jamal Murray, Torrey Craig, Mason Plumlee, Gary Harris, Jerami Grant","Murray, Craig, Plumlee, Harris, Grant",1627750-1628470-203486-203914-203924,DEN,109.0,3,2.0,2.0,4.0,,6.0,1.0,2.0,1.0,1.0,1.0,,,2.0,4.0,,,4.0,6.0,,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,,2.0,,,,,0.5,0.5,0.5,,,0.25,0.5,,,,,,,,,79.26605504587155,21.5,16.5,18.0,16.5,0.5,0.5,1.0,,0.25,1.0,1.0,,0.25,,,0.5,0.46455,,,,,7.475,,,-2.0,2.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,2.0,,,1.0,,1.0,,,,0.4954,0.5,1.0,,,,2.0,,,,2.0,,,,,,,0.5,0.5,1.0,1.0,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627750-1628470-203486-203914-203999,1610612743,"Jamal Murray, Torrey Craig, Mason Plumlee, Gary Harris, Nikola Jokic","Murray, Craig, Plumlee, Harris, Jokic",1627750-1628470-203486-203914-203999,DEN,277.0,1,5.0,10.0,9.0,,19.0,3.0,4.0,1.0,2.0,,4.0,,4.0,6.0,4.0,2.0,13.0,12.0,,,,,6.0,4.0,,3.0,4.0,3.0,,9.0,2.0,1.0,,3.0,4.0,1.0,1.0,2.0,3.0,2.0,10.0,,,0.75,0.75,0.6666666666666666,0.55,0.5909090909090909,,0.4,,,,0.5,1.0,0.75,1.0,,1.0,1.0,98.77256317689532,15.4,13.666666666666666,15.2,13.555555555555555,0.4,0.75,0.75,1.0,0.2,0.5,0.5,,,0.4,,0.8,0.49901,,0.18181818181818182,0.2857142857142857,,5.1499999999999995,26.125,,1.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,3.0,,1.0,,,,,0.2,,1.0,,0.57855,0.23076923076923078,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,0.25,1.0,0.25,1.5,1.5,0.5,,1.0,0.2,0.25,0.25,,1.0,0.25,,,3.0,1.0,1.0,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627750-1628470-203914-203924-203999,1610612743,"Jamal Murray, Torrey Craig, Gary Harris, Jerami Grant, Nikola Jokic","Murray, Craig, Harris, Grant, Jokic",1627750-1628470-203914-203924-203999,DEN,6606.0,16,110.0,211.0,219.0,45.0,430.0,40.0,58.0,21.0,40.0,22.0,51.0,6.0,72.0,120.0,63.0,29.0,245.0,249.0,30.0,7.0,10.0,50.0,94.0,51.0,6.0,47.0,68.0,27.0,13.0,157.0,35.0,40.0,8.0,83.0,104.0,23.0,39.0,42.0,36.0,14.0,217.0,50.0,45.0,0.6527777777777778,0.6911764705882353,0.6,0.5901639344262295,0.6105527638190955,0.5833333333333334,0.3442622950819672,0.05,0.05172413793103448,1.0,0.7547169811320755,0.813953488372093,0.78125,0.7222222222222222,0.7368421052631579,0.78125,0.9090909090909091,93.73297002724796,16.232227488151658,14.525114155251142,15.815165876777252,14.127853881278538,0.31693989071038253,0.6896551724137931,0.7272727272727273,0.675,0.2185792349726776,0.525,0.5526315789473685,0.6190476190476191,0.12021857923497267,0.2786885245901639,0.16216216216216217,0.6612021857923497,0.513859016393442,0.5054540540540541,0.07179487179487179,0.10606060606060606,0.20408163265306123,6.725833333333332,24.83650793650794,0.2132701421800948,-4.0,24.0,14.0,11.0,12.0,1.0,17.0,50.0,20.0,14.0,17.0,6.0,37.0,7.0,1.0,2.0,4.0,,3.0,4.0,0.5666666666666667,0.5405405405405406,0.5405405405405406,0.8125,0.5,0.5238095238095238,0.06557377049180328,0.3783783783783784,0.02702702702702703,16.0,12.0,2.0,4.0,3.0,28.0,10.0,21.0,3.0,2.0,2.0,0.2702702702702703,0.25301204819277107,0.27586206896551724,0.11764705882352941,0.8571428571428571,0.4797375,0.11428571428571428,9.0,20.0,2.0,24.0,13.0,3.0,9.0,20.0,11.0,4.0,13.0,10.0,0.38095238095238093,0.75,0.38095238095238093,0.7352941176470589,0.7368421052631579,0.2391304347826087,0.29411764705882354,0.21052631578947367,0.05128205128205128,0.39215686274509803,0.39215686274509803,0.5294117647058824,1.0,0.39215686274509803,4.0,2.0,63.0,21.0,17.0,4.0,2.0,4.0,5.0,0.875,0.2,0.25,0.3333333333333333,0.3333333333333333,1.0,0.85,0.11764705882352941,8.0,4.0,8.0,6.0,0.75,8.0,0.6153846153846154,2.0,2.0,,0.2857142857142857,0.3333333333333333,7.0,3.0,2.0,0.6363636363636364,1.0,7.0,,0.7777777777777778,0.2857142857142857,8.0,1.0,,,,1.0,,4.0,0.05,0.5,,,4.0,,,,1.0,1.0,,,,,,,0.045454545454545456,,,,,1610612743,2020,2019-20,False
1627750-1629008-200794-203914-203999,1610612743,"Jamal Murray, Michael Porter Jr., Paul Millsap, Gary Harris, Nikola Jokic","Murray, Porter Jr., Millsap, Harris, Jokic",1627750-1629008-200794-203914-203999,DEN,323.0,3,5.0,10.0,9.0,6.0,19.0,4.0,4.0,,2.0,,4.0,2.0,4.0,6.0,4.0,,11.0,9.0,3.0,2.0,,4.0,2.0,4.0,,1.0,2.0,1.0,,5.0,2.0,3.0,,5.0,6.0,1.0,3.0,,,,9.0,4.0,6.0,0.25,0.25,0.6666666666666666,0.55,0.55,0.4,0.4,,,,0.6,0.6666666666666666,0.625,1.0,0.5,0.6666666666666666,,84.70588235294117,14.5,19.77777777777778,13.1,17.88888888888889,0.4,1.0,1.0,0.25,0.2,,,,,0.4,0.4,0.8,0.5175500000000001,0.55922,,,0.36363636363636365,4.8500000000000005,26.025,0.6,2.0,,2.0,,,,2.0,6.0,1.0,1.0,,,1.0,1.0,,,,,,,0.6666666666666666,0.4,1.0,0.5,,,,0.4,,1.0,2.0,,,,2.0,,1.0,,,,,0.2,,,1.0,0.441,0.18181818181818182,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,0.25,,0.25,1.0,1.0,0.5,,0.5,,0.25,0.25,1.0,,0.25,,,3.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627750-1629008-203115-203486-203924,1610612743,"Jamal Murray, Michael Porter Jr., Will Barton, Mason Plumlee, Jerami Grant","Murray, Porter Jr., Barton, Plumlee, Grant",1627750-1629008-203115-203486-203924,DEN,324.0,2,5.0,12.0,11.0,12.0,23.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,5.0,9.0,3.0,,13.0,9.0,9.0,3.0,,13.0,6.0,3.0,1.0,3.0,4.0,3.0,,9.0,4.0,2.0,,6.0,7.0,2.0,3.0,,,,11.0,13.0,12.0,0.6,0.6,0.5555555555555556,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.25,0.1111111111111111,0.25,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,0.6666666666666666,0.6666666666666666,102.22222222222221,13.75,14.454545454545455,13.666666666666666,14.0,0.3333333333333333,0.75,1.0,1.0,0.16666666666666666,1.0,1.0,,0.25,0.25,0.25,0.5833333333333334,0.5015875,0.5015875,,,1.0,8.255555555555555,25.666666666666668,1.0,4.0,7.0,4.0,,,,5.0,4.0,1.0,1.0,,,1.0,1.0,,,,,,,0.5555555555555556,0.5416666666666666,1.0,1.0,,,,0.3333333333333333,,1.0,3.0,,,,2.0,1.0,1.0,,,,0.5,0.16666666666666666,0.5,,0.75,,0.15384615384615385,,1.0,,1.0,1.0,,,1.0,,,,,0.3333333333333333,,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,3.0,1.0,1.0,,,,,1.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627750-1629008-203115-203486-203999,1610612743,"Jamal Murray, Michael Porter Jr., Will Barton, Mason Plumlee, Nikola Jokic","Murray, Porter Jr., Barton, Plumlee, Jokic",1627750-1629008-203115-203486-203999,DEN,50.0,2,1.0,2.0,3.0,,5.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,144.0,12.0,8.666666666666666,12.0,8.666666666666666,,,,,,,,,,,,,,,,,,,,,-6.0,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627750-1629008-203115-203914-203999,1610612743,"Jamal Murray, Michael Porter Jr., Will Barton, Gary Harris, Nikola Jokic","Murray, Porter Jr., Barton, Harris, Jokic",1627750-1629008-203115-203914-203999,DEN,141.0,2,2.0,7.0,5.0,6.0,12.0,2.0,4.0,1.0,1.0,,2.0,1.0,3.0,5.0,2.0,2.0,11.0,5.0,5.0,1.0,2.0,11.0,2.0,2.0,1.0,1.0,2.0,,1.0,5.0,1.0,1.0,,2.0,4.0,,,1.0,2.0,,9.0,11.0,6.0,0.3333333333333333,0.5,0.6,0.6428571428571429,0.6875,0.7857142857142857,0.2857142857142857,0.2,0.25,,1.0,1.0,1.0,,,1.0,,122.5531914893617,11.0,12.8,10.142857142857142,12.8,0.5714285714285714,0.5,0.6666666666666666,,0.14285714285714285,1.0,1.0,1.0,,0.2857142857142857,0.16666666666666666,0.8571428571428571,0.5207142857142857,0.5179,,,1.0,3.12,26.0,0.8571428571428571,6.0,,4.0,,,,3.0,4.0,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,0.6,0.75,1.0,1.0,,,,0.6666666666666666,,1.0,2.0,,,,2.0,,2.0,,,,,0.6666666666666666,,,0.5,0.65455,0.18181818181818182,2.0,1.0,,1.0,2.0,,,1.0,2.0,,1.0,1.0,0.5,,0.5,0.5,0.5,1.0,1.0,,,0.5,0.5,1.0,,0.5,,,3.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,0.5,1.0,1.0,,1.0,1.0,,,,,,1.0,,0.5,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627750-1629008-203115-203924-203999,1610612743,"Jamal Murray, Michael Porter Jr., Will Barton, Jerami Grant, Nikola Jokic","Murray, Porter Jr., Barton, Grant, Jokic",1627750-1629008-203115-203924-203999,DEN,1564.0,5,26.0,52.0,53.0,4.0,105.0,14.0,15.0,4.0,9.0,7.0,13.0,,21.0,31.0,15.0,12.0,72.0,70.0,4.0,,,6.0,26.0,13.0,2.0,13.0,16.0,8.0,3.0,35.0,8.0,6.0,1.0,15.0,23.0,6.0,9.0,13.0,12.0,6.0,61.0,6.0,4.0,0.6190476190476191,0.6842105263157895,0.6774193548387096,0.6521739130434783,0.6923076923076923,0.75,0.32608695652173914,0.06451612903225806,,1.0,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.4,1.0,0.8333333333333334,1.0,96.67519181585678,14.73076923076923,15.056603773584905,14.23076923076923,14.830188679245284,0.32608695652173914,0.9333333333333333,0.9333333333333333,0.5714285714285714,0.1956521739130435,0.4444444444444444,0.5714285714285714,0.75,0.15217391304347827,0.2826086956521739,,0.6521739130434783,0.5236152173913043,0.451625,0.11538461538461539,0.16216216216216217,0.08333333333333333,7.361290322580645,25.453333333333333,0.07692307692307693,2.0,3.0,1.0,3.0,2.0,,3.0,16.0,4.0,3.0,4.0,1.0,8.0,1.0,,,,,,,0.75,0.75,0.5,1.0,0.42857142857142855,0.42857142857142855,0.043478260869565216,0.25,,6.0,1.0,1.0,2.0,2.0,11.0,2.0,8.0,3.0,1.0,,0.2222222222222222,0.42105263157894735,0.2857142857142857,0.16666666666666666,1.0,0.56335,0.1527777777777778,4.0,6.0,1.0,6.0,4.0,1.0,9.0,6.0,6.0,2.0,4.0,3.0,0.4,0.5,0.4,0.75,0.7857142857142857,0.6,1.0,0.6,0.11764705882352941,0.46153846153846156,0.46153846153846156,0.6666666666666666,1.0,0.46153846153846156,,1.0,9.0,3.0,3.0,,,,,0.5,0.5,,,,,0.5,0.16666666666666666,2.0,2.0,2.0,,,3.0,0.75,,,,,,2.0,1.0,,0.6666666666666666,1.0,3.0,,0.75,,4.0,,,,,,,1.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627750-1629008-203486-203914-203924,1610612743,"Jamal Murray, Michael Porter Jr., Mason Plumlee, Gary Harris, Jerami Grant","Murray, Porter Jr., Plumlee, Harris, Grant",1627750-1629008-203486-203914-203924,DEN,492.0,5,8.0,13.0,15.0,6.0,28.0,5.0,5.0,1.0,2.0,1.0,4.0,2.0,6.0,8.0,4.0,2.0,23.0,21.0,4.0,2.0,,11.0,8.0,4.0,,4.0,6.0,3.0,1.0,14.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,3.0,3.0,1.0,22.0,11.0,6.0,0.6666666666666666,0.6666666666666666,0.75,0.875,0.8846153846153846,0.9166666666666666,0.3333333333333333,,,1.0,0.3333333333333333,0.5,0.4,,1.0,0.5,,81.95121951219512,19.307692307692307,16.066666666666666,19.23076923076923,15.666666666666666,0.4166666666666667,1.0,1.0,0.6,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.5196500000000001,0.5431666666666667,0.15384615384615385,0.1111111111111111,0.4782608695652174,5.775,26.575,0.46153846153846156,2.0,2.0,3.0,,,,4.0,4.0,2.0,,,2.0,2.0,,,,,,,,1.0,0.9166666666666666,1.0,,,,,0.5,,,3.0,,,1.0,1.0,,1.0,,,,,0.3333333333333333,,,1.0,,0.043478260869565216,,3.0,,3.0,,,3.0,3.0,1.0,,,,0.75,,0.75,,0.5,0.5,,,,0.75,0.75,,,0.75,,,6.0,2.0,2.0,,,,,0.6666666666666666,1.0,,,,,0.6666666666666666,,1.0,1.0,1.0,,,,,1.0,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,0.25,,,,,,,1.0,,,,,,,,,1610612743,2020,2019-20,False
1627750-1629008-203486-203914-203999,1610612743,"Jamal Murray, Michael Porter Jr., Mason Plumlee, Gary Harris, Nikola Jokic","Murray, Porter Jr., Plumlee, Harris, Jokic",1627750-1629008-203486-203914-203999,DEN,136.0,1,2.0,3.0,3.0,,6.0,1.0,2.0,1.0,2.0,,1.0,,2.0,4.0,1.0,,4.0,5.0,,,,,2.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,,1.0,3.0,1.0,1.0,,,,2.0,,,0.5,0.5,0.5,0.4,0.4,,0.2,,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,63.529411764705884,19.666666666666668,25.666666666666668,17.666666666666668,18.333333333333332,0.4,0.5,0.5,1.0,0.4,0.5,0.5,,,0.2,,0.6,0.46718000000000004,,,,,4.4,24.9,,-1.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,2.0,1.0,2.0,,,,1.0,0.6666666666666666,1.0,,,0.4615,0.5,2.0,,,,2.0,,,,1.0,1.0,,,,,,0.5,0.5,0.5,1.0,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627750-1629008-203914-203924-203999,1610612743,"Jamal Murray, Michael Porter Jr., Gary Harris, Jerami Grant, Nikola Jokic","Murray, Porter Jr., Harris, Grant, Jokic",1627750-1629008-203914-203924-203999,DEN,954.0,12,16.0,32.0,32.0,10.0,64.0,8.0,12.0,3.0,6.0,4.0,4.0,2.0,12.0,22.0,6.0,9.0,39.0,50.0,6.0,2.0,2.0,8.0,10.0,4.0,3.0,5.0,7.0,4.0,1.0,16.0,4.0,3.0,,7.0,11.0,4.0,6.0,10.0,11.0,5.0,35.0,8.0,10.0,0.4166666666666667,0.45454545454545453,0.5454545454545454,0.5357142857142857,0.5909090909090909,0.4,0.21428571428571427,0.13636363636363635,0.25,,0.6,0.8,0.7,0.5,,0.6666666666666666,1.0,96.60377358490565,15.53125,14.28125,14.9375,14.25,0.42857142857142855,0.6666666666666666,0.8888888888888888,0.5,0.21428571428571427,0.5,0.5,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.25,0.6428571428571429,0.5071017857142858,0.51584375,0.15625,0.19230769230769232,0.20512820512820512,6.718181818181818,24.78333333333333,0.3125,-11.0,1.0,4.0,1.0,2.0,,3.0,14.0,,,3.0,,3.0,2.0,,1.0,1.0,,,1.0,0.5,0.375,,1.0,0.25,0.25,0.07142857142857142,0.5,,4.0,2.0,,,,4.0,,4.0,1.0,1.0,,,0.2857142857142857,,,0.5,0.480725,0.10256410256410256,4.0,,,2.0,4.0,,,,4.0,1.0,2.0,2.0,0.3333333333333333,,0.3333333333333333,0.5,0.5,0.4,0.25,0.6666666666666666,0.09090909090909091,,,1.0,,,2.0,,6.0,2.0,,2.0,,,2.0,1.0,0.3333333333333333,,1.0,1.0,1.0,,,,,,,,2.0,0.5,,,,,,,,1.0,,,2.0,,0.5,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612743,2020,2019-20,False
1627750-200794-203115-203486-203914,1610612743,"Jamal Murray, Paul Millsap, Will Barton, Mason Plumlee, Gary Harris","Murray, Millsap, Barton, Plumlee, Harris",1627750-200794-203115-203486-203914,DEN,1767.0,11,29.0,57.0,59.0,29.0,116.0,11.0,18.0,4.0,14.0,10.0,5.0,3.0,18.0,42.0,8.0,12.0,63.0,54.0,24.0,3.0,2.0,32.0,20.0,5.0,4.0,10.0,14.0,7.0,1.0,32.0,7.0,14.0,,21.0,32.0,4.0,7.0,16.0,18.0,9.0,49.0,32.0,29.0,0.5555555555555556,0.7142857142857143,0.42857142857142855,0.51,0.5431034482758621,0.5333333333333333,0.16,0.09523809523809523,0.1111111111111111,,0.8235294117647058,0.7777777777777778,0.8076923076923077,0.6,1.0,0.75,1.0,94.53310696095076,15.719298245614034,14.76271186440678,14.87719298245614,14.338983050847459,0.36,0.6111111111111112,0.6875,0.6363636363636364,0.28,0.2857142857142857,0.3076923076923077,0.25,0.2,0.1,0.1111111111111111,0.52,0.48342100000000005,0.4807537037037037,0.15789473684210525,0.1836734693877551,0.5079365079365079,8.019047619047619,24.575,0.5087719298245614,9.0,21.0,9.0,3.0,3.0,,12.0,16.0,7.0,4.0,5.0,3.0,12.0,8.0,1.0,2.0,1.0,,1.0,1.0,0.5,0.5555555555555556,0.5833333333333334,0.8,0.3,0.3333333333333333,0.06,0.3333333333333333,,9.0,6.0,1.0,1.0,1.0,14.0,,11.0,2.0,,,,0.4074074074074074,,0.1,0.6666666666666666,0.465555,0.2222222222222222,4.0,3.0,1.0,5.0,9.0,1.0,3.0,3.0,11.0,,8.0,5.0,0.625,1.0,0.625,0.65,0.6363636363636364,0.4583333333333333,0.5714285714285714,0.3,,0.6,0.6,0.4,1.0,0.6,2.0,,12.0,4.0,2.0,2.0,,,,0.8,0.5714285714285714,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,3.0,2.0,3.0,1.0,0.3333333333333333,5.0,0.5555555555555556,2.0,2.0,,0.6666666666666666,0.6666666666666666,2.0,3.0,,0.6666666666666666,1.0,3.0,,0.75,,8.0,,,,,,,1.0,0.07142857142857142,,,,1.0,,,,,,,,,,,,0.1,,,,,1610612743,2020,2019-20,False
1627750-200794-203115-203914-203924,1610612743,"Jamal Murray, Paul Millsap, Will Barton, Gary Harris, Jerami Grant","Murray, Millsap, Barton, Harris, Grant",1627750-200794-203115-203914-203924,DEN,44.0,4,1.0,3.0,5.0,3.0,8.0,,,,,1.0,,,1.0,1.0,,4.0,6.0,6.0,1.0,,4.0,6.0,,,,,,,,,1.0,,,1.0,1.0,,,2.0,4.0,,6.0,4.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,261.8181818181818,6.0,5.2,6.0,5.2,,,,,,,,,1.0,,,,0.35,0.35,,,1.0,22.4,,1.0,,5.0,,1.0,,,1.0,2.0,,,,,,,,,2.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
