EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,LongMidRangeAssists,OffTwoPtRebounds,SecondChanceTsPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,Steals,LostBallSteals,Loose Ball Fouls Drawn,DefCorner3ReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,FTDefRebounds,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShortMidRangeFGM,PtsAssisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,BadPassSteals,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Assisted3sPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,Fg2aBlocked,Corner3Assists,SelfOReb,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,Travels,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedLongMidRange,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,OffLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,HeaveMakes,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,team_id,year,season,team_vs
1626181-1627832-1628384-1629056-201586,1610612761,"Norman Powell, Fred VanVleet, OG Anunoby, Terence Davis, Serge Ibaka","Powell, VanVleet, Anunoby, Davis, Ibaka",1626181-1627832-1628384-1629056-201586,TOR,255.0,1,4.0,-3.0,10.0,9.0,10.0,9.0,19,2.0,2.0,2.0,2.0,,6.0,2.0,3.0,7.0,,10.0,13.0,2.0,3.0,10.0,,4.0,6.0,,2.0,,6.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,,3.0,,,,,,,,,8.0,10.0,10.0,,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.7,1.0,0.5,1.0,0.2,0.6666666666666666,0.16666666666666666,0.2,,,1.0,1.0,107.29411764705883,,12.4,14.555555555555555,12.3,14.555555555555555,0.2,1.0,1.0,,,0.6,0.2,1.0,0.9,0.5334399999999999,0.5334399999999999,,,1.0,6.466666666666666,26.557142857142857,1.0,1.0,,1.0,,2.0,,,,1.0,,,0.1,,,,0.2,1.0,,,,,,,0.1,,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,2.0,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,6.0,2.0,1.0,,,,,1.0,,,,1.0,,1.0,1.0,6.0,7.0,1.0,1.0,,,,,1.0,,1.0,,,,,,0.3333333333333333,,,,1.0,1.0,1.0,0.1,0.6,,1.0,1.0,2.0,,,,,3.0,,0.2857142857142857,,1.0,0.16666666666666666,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627832-1628384-1629744-201586,1610612761,"Norman Powell, Fred VanVleet, OG Anunoby, Matt Thomas, Serge Ibaka","Powell, VanVleet, Anunoby, Thomas, Ibaka",1626181-1627832-1628384-1629744-201586,TOR,240.0,1,4.0,7.0,8.0,8.0,,,16,3.0,4.0,,,1.0,,5.0,7.0,,2.0,12.0,5.0,,,,6.0,4.0,,3.0,3.0,2.0,6.0,,2.0,1.0,4.0,,4.0,,,,1.0,1.0,3.0,2.0,,1.0,,,,,12.0,,,0.6,0.6,0.7142857142857143,,0.7142857142857143,,0.75,,,,1.0,1.0,,1.0,,,,,1.0,1.0,96.0,,17.125,12.875,17.125,12.875,0.5714285714285714,0.75,1.0,0.6666666666666666,0.14285714285714285,,,,0.5714285714285714,0.45705714285714283,,0.125,0.125,,8.985714285714286,,,,1.0,2.0,,,,,,,,,0.2857142857142857,0.5,0.5,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627832-1628384-200768-201188,1610612761,"Norman Powell, Fred VanVleet, OG Anunoby, Kyle Lowry, Marc Gasol","Powell, VanVleet, Anunoby, Lowry, Gasol",1626181-1627832-1628384-200768-201188,TOR,573.0,3,10.0,-9.0,20.0,18.0,3.0,6.0,38,2.0,5.0,,2.0,2.0,7.0,3.0,9.0,10.0,,15.0,24.0,,2.0,,6.0,,6.0,3.0,5.0,2.0,12.0,1.0,3.0,3.0,6.0,2.0,8.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,13.0,,3.0,1.0,1.0,0.3333333333333333,,0.39473684210526316,,0.39473684210526316,,0.5263157894736842,0.5,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,,,1.0,1.0,1.0,95.49738219895288,,14.65,15.555555555555555,14.3,15.555555555555555,0.2631578947368421,0.4,0.6666666666666666,1.0,0.10526315789473684,0.3684210526315789,0.4,,0.7894736842105263,0.540711111111111,0.576775,0.05263157894736842,0.1111111111111111,,6.766666666666667,28.8,0.15,2.0,,2.0,,2.0,,,1.0,0.5,0.16666666666666666,,0.10526315789473684,,,,0.13333333333333333,3.0,,1.0,1.0,,,,0.15789473684210525,,,,3.0,1.0,3.0,1.0,1.0,3.0,,3.0,,0.3,0.3333333333333333,1.0,0.5,,0.42857142857142855,0.42857142857142855,,,0.5,0.5,0.42675,1.0,6.0,2.0,2.0,1.0,1.0,,,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,,,,3.0,3.0,3.0,,,1.0,2.0,,,,,,,,,,0.3333333333333333,0.4,0.3333333333333333,,,,,,0.6,1.0,,,,1.0,,,,,,,0.5,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627832-1628384-200768-201586,1610612761,"Norman Powell, Fred VanVleet, OG Anunoby, Kyle Lowry, Serge Ibaka","Powell, VanVleet, Anunoby, Lowry, Ibaka",1626181-1627832-1628384-200768-201586,TOR,1325.0,9,22.0,1.0,44.0,48.0,15.0,10.0,92,10.0,15.0,3.0,5.0,2.0,18.0,15.0,21.0,19.0,9.0,54.0,53.0,4.0,7.0,18.0,10.0,20.0,18.0,5.0,9.0,3.0,22.0,4.0,11.0,7.0,19.0,7.0,26.0,5.0,2.0,7.0,2.0,5.0,14.0,15.0,3.0,7.0,5.0,1.0,5.0,3.0,44.0,18.0,15.0,0.3333333333333333,0.35714285714285715,0.7142857142857143,0.5714285714285714,0.5625,0.5384615384615384,0.6,0.5294117647058824,0.475,0.7142857142857143,0.6363636363636364,0.9166666666666666,0.2857142857142857,0.782608695652174,0.35,0.2857142857142857,0.5,0.5714285714285714,1.0,0.8571428571428571,99.98490566037736,0.6,14.318181818181818,14.479166666666666,13.25,14.208333333333334,0.375,0.6666666666666666,0.7142857142857143,0.3,0.05,0.45,0.38461538461538464,0.6,0.85,0.5298925,0.5404538461538462,0.1590909090909091,0.28,0.3333333333333333,5.342857142857143,26.273684210526316,0.3409090909090909,7.0,3.0,4.0,1.0,10.0,4.0,1.0,3.0,0.625,0.5,,0.1,0.75,0.75,0.3333333333333333,0.18518518518518517,1.0,1.0,4.0,2.0,2.0,,1.0,0.025,0.14285714285714285,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,2.0,4.0,1.0,0.2631578947368421,0.2631578947368421,1.0,0.6428571428571429,1.0,0.2222222222222222,0.2222222222222222,0.42857142857142855,1.0,0.42857142857142855,0.2222222222222222,0.5439666666666666,2.0,12.0,4.0,3.0,1.0,,1.0,,0.8,1.0,1.0,0.5,0.75,,1.0,1.0,5.0,6.0,1.0,1.0,1.0,3.0,2.0,,1.0,,,,,,1.0,4.0,0.047619047619047616,0.06666666666666667,0.6,0.05263157894736842,1.0,1.0,1.0,0.07692307692307693,0.38461538461538464,,1.0,1.0,2.0,1.0,,,,2.0,1.0,0.3333333333333333,,1.0,0.2,,,,,,,,,,,1.0,0.25,,,,1.0,1.0,1.0,,,,,,,1610612761,2020,2019-20,False
1626181-1627832-1628384-201188-201586,1610612761,"Norman Powell, Fred VanVleet, OG Anunoby, Marc Gasol, Serge Ibaka","Powell, VanVleet, Anunoby, Gasol, Ibaka",1626181-1627832-1628384-201188-201586,TOR,105.0,2,2.0,-7.0,4.0,5.0,2.0,5.0,9,,1.0,,1.0,,,,1.0,,,,7.0,,1.0,,,,,,,,,,2.0,,2.0,,2.0,2.0,,3.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,0.6666666666666666,,1.0,,1.0,,,,,,1.0,123.42857142857143,,12.0,11.4,12.0,11.4,1.0,,,,,,1.0,,1.0,0.4755,0.4755,,,,2.6,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1628384-1628449-1629744-200768,1610612761,"Norman Powell, OG Anunoby, Chris Boucher, Matt Thomas, Kyle Lowry","Powell, Anunoby, Boucher, Thomas, Lowry",1626181-1628384-1628449-1629744-200768,TOR,12.0,1,,-2.0,,1.0,,1.0,1,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1628384-1628449-200768-201586,1610612761,"Norman Powell, OG Anunoby, Chris Boucher, Kyle Lowry, Serge Ibaka","Powell, Anunoby, Boucher, Lowry, Ibaka",1626181-1628384-1628449-200768-201586,TOR,23.0,1,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,62.60869565217391,,,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1628384-1629056-1629744-201586,1610612761,"Norman Powell, OG Anunoby, Terence Davis, Matt Thomas, Serge Ibaka","Powell, Anunoby, Davis, Thomas, Ibaka",1626181-1628384-1629056-1629744-201586,TOR,184.0,1,3.0,3.0,8.0,7.0,6.0,4.0,15,3.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,12.0,9.0,4.0,4.0,8.0,6.0,2.0,2.0,3.0,3.0,2.0,6.0,1.0,1.0,1.0,4.0,1.0,5.0,,,1.0,1.0,3.0,3.0,4.0,,2.0,1.0,,1.0,1.0,10.0,8.0,6.0,0.75,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.3333333333333333,,1.0,1.0,0.5,1.0,0.5,0.5,,1.0,,1.0,117.39130434782608,1.0,12.875,11.571428571428571,12.625,11.571428571428571,0.5,1.0,1.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,1.0,0.8333333333333334,0.5408416666666667,0.5408416666666667,0.25,0.3333333333333333,0.6666666666666666,2.875,26.45,0.75,1.0,,,,2.0,,,,1.0,,,,,,,0.16666666666666666,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,2.0,,2.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,2.0,2.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612761,2020,2019-20,False
1626181-1628384-1629056-200768-201586,1610612761,"Norman Powell, OG Anunoby, Terence Davis, Kyle Lowry, Serge Ibaka","Powell, Anunoby, Davis, Lowry, Ibaka",1626181-1628384-1629056-200768-201586,TOR,386.0,2,6.0,,13.0,14.0,,3.0,27,5.0,8.0,,,1.0,2.0,6.0,9.0,3.0,2.0,20.0,20.0,,,,12.0,,2.0,6.0,8.0,5.0,18.0,,4.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,,,,,17.0,,,1.0,1.0,0.6666666666666666,,0.75,,0.7692307692307693,,0.25,1.0,0.5,0.8,,0.7142857142857143,0.25,,,1.0,,0.75,100.72538860103627,,15.076923076923077,13.571428571428571,14.076923076923077,13.214285714285714,0.6666666666666666,0.625,0.7142857142857143,1.0,0.08333333333333333,0.16666666666666666,,,0.9166666666666666,0.5271541666666667,,0.15384615384615385,0.2,,2.511111111111111,24.566666666666666,,1.0,,,,3.0,,,1.0,1.5,0.3333333333333333,,,,,,0.15,1.0,,1.0,,,,1.0,0.08333333333333333,,,,1.0,1.0,2.0,,,,,1.0,,0.6666666666666666,0.6666666666666666,,1.5,,0.5,0.5,,,1.0,0.5,0.5817,1.0,6.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,0.1111111111111111,0.125,0.3333333333333333,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1628384-200768-201188-201586,1610612761,"Norman Powell, OG Anunoby, Kyle Lowry, Marc Gasol, Serge Ibaka","Powell, Anunoby, Lowry, Gasol, Ibaka",1626181-1628384-200768-201188-201586,TOR,71.0,1,1.0,2.0,3.0,2.0,3.0,,5,,,,,1.0,2.0,1.0,1.0,2.0,,5.0,3.0,1.0,1.0,5.0,,2.0,2.0,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,5.0,5.0,3.0,,,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,,,1.0,,0.5,,,,,,,101.40845070422534,,11.333333333333334,18.5,11.333333333333334,18.5,,,,,0.3333333333333333,0.6666666666666666,,,0.6666666666666666,0.48160000000000003,0.48160000000000003,,,1.0,13.6,26.85,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,3.0,,1.0,,0.5,0.5,,,,0.5,0.5,,,,0.5,,1.0,,,,,,,,,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,0.6666666666666666,,,1.0,1.0,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1628449-1629056-200768-201586,1610612761,"Norman Powell, Chris Boucher, Terence Davis, Kyle Lowry, Serge Ibaka","Powell, Boucher, Davis, Lowry, Ibaka",1626181-1628449-1629056-200768-201586,TOR,194.0,1,3.0,1.0,6.0,7.0,,,13,,2.0,,,2.0,2.0,3.0,5.0,2.0,,6.0,5.0,,,,6.0,,2.0,3.0,3.0,,6.0,,2.0,1.0,3.0,1.0,4.0,,,,1.0,2.0,1.0,,,,,,,,4.0,,,1.0,1.0,0.6,,0.42857142857142855,,0.42857142857142855,,0.2857142857142857,,1.0,1.0,,1.0,0.25,,,,1.0,1.0,96.49484536082474,,11.833333333333334,17.571428571428573,9.5,17.571428571428573,0.2857142857142857,,,,0.2857142857142857,0.2857142857142857,,,0.5714285714285714,0.5060142857142857,,,,,9.68,27.85,,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,0.5,,0.14285714285714285,1.0,1.0,1.0,0.3333333333333333,,,,2.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,0.3549,2.0,,,,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,0.4,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1629056-200768-201188-201586,1610612761,"Norman Powell, Terence Davis, Kyle Lowry, Marc Gasol, Serge Ibaka","Powell, Davis, Lowry, Gasol, Ibaka",1626181-1629056-200768-201188-201586,TOR,254.0,1,4.0,6.0,9.0,9.0,,,18,1.0,2.0,,,3.0,3.0,1.0,5.0,4.0,4.0,9.0,3.0,,,,2.0,,3.0,1.0,1.0,1.0,2.0,,2.0,3.0,5.0,2.0,7.0,,,,,,2.0,4.0,,2.0,,,,,7.0,,,1.0,1.0,0.2,,0.2777777777777778,,0.4090909090909091,,0.4444444444444444,,0.75,1.0,,0.8333333333333334,0.2857142857142857,,1.0,,1.0,1.0,102.04724409448819,,12.222222222222221,16.0,11.11111111111111,15.777777777777779,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,0.5137277777777778,,0.18181818181818182,0.2857142857142857,,5.42,25.375,,2.0,,,2.0,2.0,,,2.0,0.5,0.5,0.3333333333333333,,,,,0.2222222222222222,1.0,,1.0,1.0,1.0,,1.0,0.1111111111111111,,,,1.0,1.0,1.0,,,3.0,,1.0,,0.25,0.25,,,,0.3333333333333333,0.3333333333333333,,,1.0,0.3333333333333333,0.51135,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.2,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1627783-1627832-1628384-200768-201188,1610612761,"Pascal Siakam, Fred VanVleet, OG Anunoby, Kyle Lowry, Marc Gasol","Siakam, VanVleet, Anunoby, Lowry, Gasol",1627783-1627832-1628384-200768-201188,TOR,10237.0,15,171.0,9.0,345.0,340.0,46.0,43.0,685,53.0,96.0,7.0,12.0,56.0,117.0,87.0,180.0,141.0,50.0,383.0,374.0,9.0,21.0,54.0,82.0,92.0,115.0,41.0,84.0,24.0,211.0,14.0,83.0,44.0,130.0,33.0,163.0,18.0,7.0,36.0,31.0,74.0,76.0,65.0,15.0,34.0,17.0,7.0,19.0,10.0,339.0,54.0,46.0,0.47126436781609193,0.5061728395061729,0.48333333333333334,0.42857142857142855,0.5186915887850467,0.5714285714285714,0.5552325581395349,0.6,0.4392523364485981,0.5,0.6666666666666666,0.8556701030927835,0.16091954022988506,0.7791411042944786,0.17777777777777778,0.16216216216216217,0.6,0.6363636363636364,0.8461538461538461,0.875,96.35635440070332,0.5263157894736842,15.202898550724637,14.68235294117647,14.669565217391304,14.141176470588235,0.29906542056074764,0.5520833333333334,0.6235294117647059,0.4528301886792453,0.17445482866043613,0.3644859813084112,0.2857142857142857,0.5833333333333334,0.7383177570093458,0.52096453125,0.4803304878048781,0.10294117647058823,0.1708542713567839,0.1409921671018277,6.5488888888888885,26.045390070921986,0.13333333333333333,31.0,11.0,28.0,2.0,44.0,6.0,5.0,18.0,0.6470588235294118,0.1935483870967742,0.09090909090909091,0.08722741433021806,0.39285714285714285,0.39285714285714285,0.45454545454545453,0.11488250652741515,24.0,1.0,10.0,22.0,10.0,5.0,0.8181818181818182,0.07476635514018691,0.030303030303030304,9.0,17.0,42.0,9.0,53.0,12.0,23.0,30.0,12.0,41.0,3.0,0.375886524822695,0.37142857142857144,0.5217391304347826,0.6363636363636364,0.75,0.358974358974359,0.358974358974359,0.5151515151515151,0.5294117647058824,0.2727272727272727,0.3565217391304348,0.5036842105263158,23.0,129.0,43.0,33.0,12.0,12.0,5.0,2.0,0.8113207547169812,0.4107142857142857,0.46,0.5217391304347826,0.7857142857142857,0.0070921985815602835,11.0,4.0,17.0,21.0,17.0,10.0,9.0,11.0,18.0,,5.0,2.0,6.0,6.0,6.0,2.0,3.0,8.0,0.09444444444444444,0.11458333333333333,0.32558139534883723,0.05521472392638037,0.4583333333333333,0.4583333333333333,0.9090909090909091,0.09523809523809523,0.40476190476190477,2.0,3.0,7.0,10.0,1.0,1.0,2.0,,3.0,3.0,0.47619047619047616,0.10714285714285714,0.75,0.4117647058823529,1.0,,1.0,,,0.125,0.15384615384615385,0.1111111111111111,0.058823529411764705,6.0,6.0,0.6,0.6666666666666666,0.8333333333333334,,,,,6.0,1.0,1.0,2.0,1.0,1.0,1610612761,2020,2019-20,False
1627783-1627832-1628384-200768-201586,1610612761,"Pascal Siakam, Fred VanVleet, OG Anunoby, Kyle Lowry, Serge Ibaka","Siakam, VanVleet, Anunoby, Lowry, Ibaka",1627783-1627832-1628384-200768-201586,TOR,1994.0,10,33.0,6.0,67.0,67.0,29.0,34.0,134,11.0,18.0,3.0,5.0,10.0,22.0,18.0,30.0,26.0,19.0,82.0,76.0,6.0,11.0,32.0,20.0,16.0,21.0,10.0,18.0,7.0,44.0,4.0,8.0,16.0,27.0,10.0,37.0,4.0,2.0,10.0,9.0,19.0,16.0,24.0,1.0,7.0,4.0,,4.0,2.0,73.0,32.0,29.0,0.5555555555555556,0.625,0.6,0.5454545454545454,0.5625,0.42,0.6044776119402985,0.484375,0.4642857142857143,0.4,0.6956521739130435,0.6153846153846154,0.26666666666666666,0.6666666666666666,0.37037037037037035,0.25,0.7777777777777778,0.5833333333333334,1.0,0.5833333333333334,96.7703109327984,0.5,13.447761194029852,16.313432835820894,12.880597014925373,15.014925373134329,0.32142857142857145,0.6111111111111112,0.6470588235294118,0.6363636363636364,0.17857142857142858,0.39285714285714285,0.2,0.6,0.7857142857142857,0.5046572727272728,0.506006,0.12698412698412698,0.19444444444444445,0.3902439024390244,5.250000000000001,26.76153846153846,0.43283582089552236,8.0,1.0,2.0,,9.0,11.0,,6.0,0.6428571428571429,0.5,0.5,0.03571428571428571,0.5,0.5,,0.10975609756097561,4.0,1.0,2.0,5.0,2.0,1.0,1.0,0.07142857142857142,0.14285714285714285,2.0,2.0,8.0,1.0,9.0,3.0,5.0,3.0,4.0,8.0,3.0,0.34615384615384615,0.36,0.6,0.6428571428571429,0.75,0.36363636363636365,0.36363636363636365,0.2857142857142857,1.0,0.14285714285714285,0.38095238095238093,0.5744,6.0,24.0,8.0,7.0,3.0,3.0,3.0,1.0,0.8888888888888888,0.6,0.6666666666666666,0.5,0.875,0.037037037037037035,1.0,3.0,11.0,14.0,2.0,1.0,1.0,2.0,6.0,1.0,2.0,3.0,1.0,,,1.0,4.0,4.0,0.06666666666666667,0.05555555555555555,0.5714285714285714,0.04,0.25,0.25,1.0,0.12,0.44,,1.0,2.0,3.0,1.0,1.0,,,3.0,4.0,0.21428571428571427,0.1,0.3333333333333333,0.18181818181818182,1.0,,,,,,0.3333333333333333,0.5,,,1.0,0.5,,,,1.0,1.0,1.0,1.0,,,,,,1610612761,2020,2019-20,False
