EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFtPoints,Fg2aBlocked,BadPassSteals,FTA,TwoPtShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGA,2pt And 1 Free Throw Trips,SecondChanceArc3Frequency,BadPassOutOfBoundsTurnovers,Charge Fouls,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsPutbacks,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Defensive 3 Seconds Violations,PenaltyFg2Pct,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3PctAssisted,BlockedAtRim,OffLongMidRangeReboundPct,BlockedShortMidRange,AtRimPctBlocked,LongMidRangePctBlocked,Travels,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1627777-1628378-1629752-203497-203903,1610612762,"Georges Niang, Donovan Mitchell, Juwan Morgan, Rudy Gobert, Jordan Clarkson","Niang, Mitchell, Morgan, Gobert, Clarkson",1627777-1628378-1629752-203497-203903,UTA,652.0,4,11.0,15.0,19.0,19.0,7.0,,3.0,38.0,6.0,6.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,,,2.0,5.0,,2.0,10.0,12.0,3.0,8.0,32.0,17.0,3.0,3.0,,,6.0,,3.0,8.0,6.0,14.0,9.0,,5.0,2.0,,3.0,3.0,6.0,2.0,1.0,2.0,,1.0,15.0,2.0,,5.0,5.0,,10.0,3.0,13.0,1.0,1.0,1.0,,,,,,,,2.0,3.0,,3.0,,,,,,26.0,8.0,7.0,,0.3,0.3,1.0,0.375,,,0.375,0.8333333333333334,1.0,0.725,1.0,0.5,0.7272727272727273,1.0,0.5,0.4,,,,,0.8333333333333334,,1.0,0.4,0.9090909090909091,0.2857142857142857,,,,1.0,,1.0,0.75,1.0,,0.14285714285714285,83.92638036809815,,14.842105263157896,19.473684210526315,13.68421052631579,19.0,0.3,1.0,1.0,0.3333333333333333,0.2,0.5,0.5,,0.1,1.0,1.0,0.5,0.15,0.3333333333333333,0.3333333333333333,1.0,0.25,0.4,0.4,1.0,0.6666666666666666,1.0,,,,,0.25,,0.7,0.4,0.532645,0.5078,0.54853125,0.1875,0.25,6.2250000000000005,24.8875,0.3684210526315789,3.0,,,,4.0,2.0,,,0.09090909090909091,0.14285714285714285,,,,,,3.0,3.0,,1.0,,4.0,5.0,,,,,,0.8,,0.375,1.0,0.125,,,,,,,,,,,,,,,,,,,,1.0,1.0,1610612762,2020,2019-20,False
1627777-1628378-201144-203497-203903,1610612762,"Georges Niang, Donovan Mitchell, Mike Conley, Rudy Gobert, Jordan Clarkson","Niang, Mitchell, Conley, Gobert, Clarkson",1627777-1628378-201144-203497-203903,UTA,329.0,2,5.0,-3.0,12.0,13.0,9.0,6.0,,25.0,2.0,2.0,,,,1.0,,1.0,2.0,3.0,,,,1.0,,1.0,2.0,4.0,2.0,4.0,10.0,13.0,,,,,,1.0,2.0,7.0,2.0,2.0,6.0,,1.0,,,1.0,2.0,3.0,,2.0,1.0,,,8.0,,,3.0,1.0,,4.0,,4.0,,2.0,1.0,3.0,2.0,1.0,1.0,,4.0,,,1.0,,1.0,,,,,,10.0,7.0,9.0,,0.5,0.5,1.0,0.5,,0.5,0.5,0.5,,0.625,,0.7,0.625,,0.7,0.5,,,0.75,,0.3333333333333333,,1.0,,0.6666666666666666,,,,,,0.5,,,1.0,1.0,,109.4224924012158,,14.0,12.384615384615385,14.0,11.846153846153847,0.25,1.0,1.0,0.5,0.125,,,,0.125,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,0.125,,,,,,,,,,0.2,,0.75,,0.509125,,0.50783,,0.7,8.825,24.025,0.75,,,,1.0,,,,,,,,,,,,2.0,2.0,1.0,1.0,,2.0,3.0,,,1.0,4.0,,0.6666666666666666,,0.4,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,False
1627777-1628378-201144-203497-204060,1610612762,"Georges Niang, Donovan Mitchell, Mike Conley, Rudy Gobert, Joe Ingles","Niang, Mitchell, Conley, Gobert, Ingles",1627777-1628378-201144-203497-204060,UTA,307.0,3,5.0,1.0,9.0,8.0,,,,17.0,3.0,4.0,,,1.0,1.0,,,,,,,1.0,3.0,,,4.0,5.0,1.0,3.0,13.0,12.0,,,,,,,,,4.0,4.0,3.0,,3.0,1.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,2.0,,3.0,,,,,,13.0,,,,0.5,0.5,1.0,0.3333333333333333,,,0.3333333333333333,0.8,,0.6875,,,0.7222222222222222,,,0.375,,,1.0,,,,,,,,,,,,,,,,,,79.73941368078177,,18.11111111111111,18.0,18.11111111111111,17.625,0.5,0.75,0.75,0.3333333333333333,0.125,1.0,1.0,1.0,,,,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.875,0.3333333333333333,0.4542625,,,,,3.38,25.633333333333336,,2.0,,,1.0,3.0,2.0,,,0.2222222222222222,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,False
1627777-1628378-203497-203903-204060,1610612762,"Georges Niang, Donovan Mitchell, Rudy Gobert, Jordan Clarkson, Joe Ingles","Niang, Mitchell, Gobert, Clarkson, Ingles",1627777-1628378-203497-203903-204060,UTA,270.0,6,4.0,10.0,9.0,9.0,1.0,3.0,,18.0,2.0,2.0,,,,,1.0,1.0,,,,,2.0,4.0,,,3.0,3.0,2.0,4.0,15.0,5.0,,,,,,,,1.0,2.0,4.0,3.0,3.0,4.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,3.0,3.0,1.0,7.0,1.0,8.0,,,,,,,,,,,,,,4.0,,1.0,,1.0,1.0,15.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.5,0.5,,,0.5,1.0,,0.8571428571428571,,,0.75,,0.5,0.5714285714285714,,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,96.0,1.0,16.0,14.0,16.0,14.0,0.2857142857142857,1.0,1.0,0.5,,,,,0.14285714285714285,1.0,1.0,,,,,,0.5714285714285714,0.5,0.5,0.5,,,,,,,,,0.8571428571428571,0.5,0.48635,,,,0.06666666666666667,8.1,25.65,0.1111111111111111,3.0,,,,6.0,3.0,,,0.3,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1610612762,2020,2019-20,False
1627777-1628396-201144-203903-204060,1610612762,"Georges Niang, Tony Bradley, Mike Conley, Jordan Clarkson, Joe Ingles","Niang, Bradley, Conley, Clarkson, Ingles",1627777-1628396-201144-203903-204060,UTA,375.0,3,6.0,3.0,12.0,12.0,1.0,,,24.0,1.0,1.0,,,4.0,6.0,,,1.0,1.0,,,1.0,2.0,,,5.0,7.0,2.0,3.0,17.0,14.0,,,,,,,,,2.0,8.0,3.0,3.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,,5.0,,,1.0,3.0,,4.0,,4.0,,,,,,1.0,,,1.0,,3.0,5.0,,2.0,,1.0,,1.0,1.0,17.0,,1.0,,0.2,0.2,0.5,0.6666666666666666,,,0.6666666666666666,0.7142857142857143,,0.8,,,0.7727272727272727,,,0.3,,,,,0.75,,1.0,,0.8,,,,,,,1.0,,,1.0,,92.16,1.0,14.833333333333334,16.416666666666668,14.833333333333334,15.666666666666666,0.1,1.0,1.0,,0.6,0.6666666666666666,1.0,0.25,,,,,0.1,1.0,1.0,1.0,0.2,0.5,0.5,,,,,,,,,,0.4,0.5,0.464625,,,,,7.957142857142857,24.566666666666666,0.08333333333333333,1.0,,2.0,,2.0,1.0,0.2857142857142857,0.3333333333333333,0.09090909090909091,0.125,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1610612762,2020,2019-20,False
1627777-1629752-201144-203903-204060,1610612762,"Georges Niang, Juwan Morgan, Mike Conley, Jordan Clarkson, Joe Ingles","Niang, Morgan, Conley, Clarkson, Ingles",1627777-1629752-201144-203903-204060,UTA,254.0,2,4.0,-11.0,8.0,9.0,2.0,1.0,,17.0,1.0,2.0,,,,,,1.0,,1.0,,,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,5.0,16.0,,,,,,1.0,1.0,3.0,,2.0,,3.0,3.0,1.0,,,,,,,,,,,,,2.0,1.0,,3.0,,3.0,,,,,,,,,,,1.0,3.0,,1.0,,,,,,5.0,3.0,2.0,1.0,,,,0.25,,1.0,0.25,0.3333333333333333,,0.35714285714285715,,0.75,0.3125,,0.75,0.5714285714285714,,,,,0.5,,1.0,,0.75,,,,,,,1.0,,1.0,,,96.37795275590551,,18.0,12.222222222222221,18.0,11.11111111111111,0.2857142857142857,0.5,1.0,,,,,,0.14285714285714285,,,,0.14285714285714285,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,,,0.5,1.0,0.8571428571428571,0.3333333333333333,0.4473357142857143,,0.412,,0.6,8.5,25.375,0.25,,,1.0,,2.0,1.0,0.3333333333333333,,0.125,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,1610612762,2020,2019-20,False
1627777-201144-203497-203903-204060,1610612762,"Georges Niang, Mike Conley, Rudy Gobert, Jordan Clarkson, Joe Ingles","Niang, Conley, Gobert, Clarkson, Ingles",1627777-201144-203497-203903-204060,UTA,13.0,1,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,False
1628378-1628396-1629752-201144-203903,1610612762,"Donovan Mitchell, Tony Bradley, Juwan Morgan, Mike Conley, Jordan Clarkson","Mitchell, Bradley, Morgan, Conley, Clarkson",1628378-1628396-1629752-201144-203903,UTA,4.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,False
1628378-1628396-201144-203903-204060,1610612762,"Donovan Mitchell, Tony Bradley, Mike Conley, Jordan Clarkson, Joe Ingles","Mitchell, Bradley, Conley, Clarkson, Ingles",1628378-1628396-201144-203903-204060,UTA,109.0,1,2.0,,3.0,2.0,,,,5.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,66.05504587155963,,17.0,29.0,17.0,26.0,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,0.454725,,,,,7.5,25.1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612762,2020,2019-20,False
1628378-1629752-201144-203497-204060,1610612762,"Donovan Mitchell, Juwan Morgan, Mike Conley, Rudy Gobert, Joe Ingles","Mitchell, Morgan, Conley, Gobert, Ingles",1628378-1629752-201144-203497-204060,UTA,175.0,1,3.0,3.0,6.0,6.0,6.0,6.0,,12.0,,,,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,9.0,6.0,,,,,,1.0,1.0,9.0,,4.0,,3.0,1.0,1.0,,,,,,,,,,,,,2.0,1.0,1.0,4.0,,4.0,,,,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,9.0,9.0,6.0,,,,,1.0,,1.0,1.0,0.6666666666666666,,0.875,,0.875,0.9,,0.9,0.25,,,1.0,1.0,1.0,,0.6666666666666666,,0.75,,,,,,,,1.0,0.5,1.0,,98.74285714285715,,11.5,17.666666666666668,11.5,16.5,,,,,0.25,1.0,1.0,,0.5,0.5,0.5,,,,,,0.25,1.0,1.0,,,,,,,,0.25,1.0,0.25,1.0,0.4617,,0.4617,,1.0,14.933333333333332,25.4,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,2.0,3.0,2.0,,,1.0,,0.6666666666666666,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612762,2020,2019-20,False
1628378-1629752-203497-203903-204060,1610612762,"Donovan Mitchell, Juwan Morgan, Rudy Gobert, Jordan Clarkson, Joe Ingles","Mitchell, Morgan, Gobert, Clarkson, Ingles",1628378-1629752-203497-203903-204060,UTA,619.0,3,10.0,,21.0,20.0,6.0,10.0,5.0,41.0,6.0,10.0,1.0,2.0,2.0,4.0,,,,2.0,,1.0,2.0,4.0,1.0,1.0,8.0,14.0,2.0,6.0,27.0,27.0,1.0,2.0,,1.0,2.0,1.0,1.0,5.0,6.0,10.0,3.0,3.0,4.0,2.0,,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,2.0,2.0,2.0,4.0,,6.0,4.0,10.0,,2.0,,1.0,1.0,1.0,,,2.0,1.0,,2.0,,6.0,1.0,1.0,,1.0,1.0,25.0,5.0,6.0,,0.375,0.375,0.5,0.3333333333333333,,1.0,0.3333333333333333,0.5714285714285714,0.5,0.55,0.3333333333333333,0.5,0.5869565217391305,0.25,0.4166666666666667,0.3,,,0.5,,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.5,0.6,0.4,,1.0,0.5,0.5,0.75,0.5,,0.5,1.0,,95.37964458804524,1.0,16.476190476190474,13.65,14.571428571428571,13.2,0.5,0.6,0.75,0.3333333333333333,0.2,0.5,1.0,0.5,,,,,0.1,,,,0.2,0.5,0.5,0.5,0.6666666666666666,0.5,1.0,0.3333333333333333,,,0.2,1.0,0.8,0.5,0.51703,0.43815,0.43918,0.07407407407407407,0.18518518518518517,2.8214285714285716,25.316666666666666,0.2857142857142857,5.0,,4.0,2.0,7.0,3.0,0.2857142857142857,0.5,0.13636363636363635,0.1875,,1.0,,1.0,,,2.0,,,,1.0,4.0,,,,1.0,,0.25,,0.4,,,,,,,1.0,1.0,,,,1.0,0.2,,,,,,,,,,,1610612762,2020,2019-20,False
1628378-201144-203497-203903-204060,1610612762,"Donovan Mitchell, Mike Conley, Rudy Gobert, Jordan Clarkson, Joe Ingles","Mitchell, Conley, Gobert, Clarkson, Ingles",1628378-201144-203497-203903-204060,UTA,17.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,84.70588235294117,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,False
1628396-1629752-201144-203903-204060,1610612762,"Tony Bradley, Juwan Morgan, Mike Conley, Jordan Clarkson, Joe Ingles","Bradley, Morgan, Conley, Clarkson, Ingles",1628396-1629752-201144-203903-204060,UTA,155.0,1,3.0,9.0,5.0,5.0,,,1.0,10.0,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,2.0,3.0,3.0,11.0,2.0,,,1.0,1.0,3.0,,,,,,9.0,,2.0,2.0,,,3.0,3.0,2.0,1.0,,,,9.0,,1.0,,1.0,,1.0,1.0,2.0,,3.0,1.0,,,,,,,,,2.0,,1.0,,,,,,8.0,,,,,,1.0,1.0,1.0,,1.0,,,0.9,1.5,,0.9166666666666666,1.5,,0.6,,,,,1.0,0.5,,,1.0,0.5,,1.0,,,1.0,,,,,,92.9032258064516,,14.2,16.8,12.6,16.8,0.2,,,,0.2,,,,,,,,0.2,1.0,1.0,1.0,0.4,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,0.8,1.0,0.5401900000000001,0.64455,,0.2727272727272727,,3.7,25.3,,2.0,,1.0,2.0,2.0,1.0,0.5,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612762,2020,2019-20,False
