EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffCorner3ReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Charge Fouls,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedLongMidRange,LostBallOutOfBoundsTurnovers,Fg3aBlocked,Clear Path Fouls,Offensive Fouls,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,BlockedCorner3,OffFTReboundPct,Corner3PctBlocked,3SecondViolations,LongMidRangePctBlocked,HeaveMakes,team_id,year,season,team_vs
1628369-1628400-1628464-202689-202954,1610612738,"Jayson Tatum, Semi Ojeleye, Daniel Theis, Kemba Walker, Brad Wanamaker","Tatum, Ojeleye, Theis, Walker, Wanamaker",1628369-1628400-1628464-202689-202954,BOS,208.0,4,3.0,3.0,6.0,5.0,,2.0,1.0,11.0,,,,,,,2.0,2.0,,1.0,,,,,,,1.0,4.0,1.0,2.0,,,2.0,3.0,1.0,4.0,3.0,10.0,7.0,,,1.0,2.0,1.0,4.0,,,,,,,2.0,2.0,3.0,,,,4.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,,5.0,1.0,1.0,1.0,1.0,,2.0,2.0,4.0,,,,,,,,,,,,,,,2.0,,3.0,,3.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,6.0,,,,,0.5,0.5,1.0,0.25,0.5,,0.25,0.6666666666666666,,,0.5,0.75,,0.5555555555555556,0.6666666666666666,,0.5714285714285714,,,,,0.5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,,,1.0,0.3333333333333333,,,1.0,,1.0,,76.15384615384615,,17.166666666666668,21.0,15.666666666666666,20.8,,,,,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,,,,,,,,0.5714285714285714,0.25,0.25,1.0,,,,,,1.0,0.5,1.0,,,,,,,0.5714285714285714,0.25,0.47619999999999996,0.5349,,0.125,0.25,0.4,,11.4,25.75,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1628369-1628400-1628464-202689-203935,1610612738,"Jayson Tatum, Semi Ojeleye, Daniel Theis, Kemba Walker, Marcus Smart","Tatum, Ojeleye, Theis, Walker, Smart",1628369-1628400-1628464-202689-203935,BOS,1646.0,11,27.0,18.0,56.0,50.0,5.0,11.0,10.0,106.0,7.0,15.0,3.0,4.0,,1.0,3.0,11.0,2.0,6.0,3.0,3.0,,,,,11.0,24.0,1.0,4.0,1.0,2.0,12.0,32.0,14.0,27.0,10.0,76.0,58.0,3.0,7.0,1.0,4.0,2.0,11.0,,2.0,1.0,2.0,3.0,6.0,14.0,10.0,30.0,12.0,,,24.0,11.0,6.0,7.0,10.0,17.0,7.0,3.0,5.0,1.0,1.0,44.0,5.0,8.0,12.0,6.0,,18.0,13.0,31.0,2.0,1.0,,1.0,2.0,,2.0,2.0,,,4.0,,1.0,3.0,9.0,1.0,11.0,1.0,13.0,1.0,,7.0,,1.0,,,1.0,,1.0,,,65.0,6.0,5.0,,,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.5185185185185185,0.25,0.5,0.5185185185185185,0.375,0.42857142857142855,,0.559322033898305,0.4090909090909091,0.375,0.5846153846153846,0.4583333333333333,0.5,0.4576271186440678,0.1875,0.13333333333333333,0.5,,0.75,0.4,0.7058823529411765,0.38461538461538464,0.72,0.3939393939393939,0.5,0.375,0.25,0.38461538461538464,0.6666666666666666,1.0,,0.75,0.6,0.07407407407407407,92.73390036452005,,15.410714285714286,15.66,14.535714285714286,14.62,0.2542372881355932,0.4666666666666667,0.5384615384615384,0.7142857142857143,0.1864406779661017,0.2727272727272727,0.42857142857142855,0.3333333333333333,0.1016949152542373,0.3333333333333333,0.3333333333333333,0.5,0.05084745762711865,1.0,1.0,1.0,0.4067796610169492,0.4583333333333333,0.4583333333333333,0.6363636363636364,0.36363636363636365,0.75,,,,0.36363636363636365,0.25,1.0,0.25,,,,0.5,0.5,0.711864406779661,0.4583333333333333,0.5153033898305085,0.49064166666666664,0.479375,0.1076923076923077,0.18421052631578946,0.14473684210526316,0.07894736842105263,7.140625,25.755555555555556,0.08928571428571429,0.36363636363636365,0.3333333333333333,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1610612738,2020,2019-20,False
1628369-1628400-1628464-202954-203935,1610612738,"Jayson Tatum, Semi Ojeleye, Daniel Theis, Brad Wanamaker, Marcus Smart","Tatum, Ojeleye, Theis, Wanamaker, Smart",1628369-1628400-1628464-202954-203935,BOS,598.0,6,10.0,-1.0,17.0,17.0,2.0,4.0,4.0,34.0,4.0,5.0,1.0,1.0,,,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,6.0,,3.0,,1.0,7.0,9.0,1.0,8.0,5.0,22.0,23.0,1.0,1.0,,3.0,1.0,3.0,,,,1.0,2.0,2.0,2.0,12.0,3.0,,,,6.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,2.0,2.0,3.0,2.0,,5.0,5.0,10.0,,1.0,1.0,,1.0,,1.0,3.0,,,4.0,1.0,,3.0,6.0,1.0,5.0,,6.0,1.0,1.0,2.0,1.0,3.0,,,2.0,1.0,3.0,2.0,,19.0,2.0,2.0,,1.0,0.14285714285714285,0.14285714285714285,1.0,0.125,,,0.125,0.7777777777777778,1.0,,0.5,0.25,,0.5526315789473685,0.25,0.5,0.47058823529411764,0.1111111111111111,0.2,0.25,,0.6666666666666666,1.0,0.42857142857142855,0.4,0.5,0.5714285714285714,1.0,,1.0,0.5,1.0,,,0.4,0.5,,81.87290969899665,0.6666666666666666,17.764705882352942,17.41176470588235,15.588235294117647,14.470588235294118,0.29411764705882354,0.8,1.0,0.25,0.11764705882352941,1.0,1.0,,0.11764705882352941,0.5,0.5,,0.11764705882352941,0.5,0.5,1.0,0.35294117647058826,,,,0.25,1.0,,,,0.75,,,,,,,1.0,,0.7647058823529411,,0.4958676470588235,0.5149,0.381,0.1111111111111111,0.2,0.13636363636363635,0.09090909090909091,7.122222222222222,25.9875,0.11764705882352941,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1610612738,2020,2019-20,False
1628369-1628400-1629035-1629057-1629682,1610612738,"Jayson Tatum, Semi Ojeleye, Carsen Edwards, Robert Williams III, Tremont Waters","Tatum, Ojeleye, Edwards, Williams III, Waters",1628369-1628400-1629035-1629057-1629682,BOS,376.0,2,6.0,3.0,13.0,12.0,6.0,,2.0,25.0,1.0,3.0,,1.0,1.0,3.0,,,1.0,1.0,,4.0,,1.0,,1.0,2.0,3.0,,,1.0,1.0,2.0,4.0,2.0,7.0,2.0,12.0,9.0,,1.0,,1.0,,,2.0,4.0,1.0,2.0,,7.0,2.0,2.0,3.0,3.0,,,3.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,1.0,3.0,3.0,,6.0,2.0,8.0,,1.0,,1.0,1.0,,1.0,2.0,,,3.0,,1.0,1.0,3.0,,2.0,,2.0,,,1.0,,1.0,1.0,1.0,,1.0,2.0,,,12.0,7.0,6.0,,,0.5,0.5,0.5,0.2857142857142857,,0.5,0.2857142857142857,0.5,,0.5,0.45454545454545453,,0.5833333333333334,0.5,,0.5833333333333334,0.6363636363636364,,,0.3333333333333333,,0.75,0.5,0.75,0.2,0.75,0.2857142857142857,0.5,,,,,0.5,1.0,0.6666666666666666,1.0,,95.74468085106383,,13.461538461538462,16.75,13.076923076923077,16.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,0.09090909090909091,1.0,1.0,,0.36363636363636365,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.5,,0.5,,,,,,0.5,0.3333333333333333,0.16666666666666666,,0.16666666666666666,1.0,0.9090909090909091,0.6666666666666666,0.5323272727272728,0.5583,0.5035833333333334,0.08333333333333333,0.2,,0.5833333333333334,6.025,24.3,0.46153846153846156,,,,,0.25,,,,,1.0,,,,,,1.0,,,,,,,,,,,1610612738,2020,2019-20,False
1628369-1628400-1629035-1629057-202689,1610612738,"Jayson Tatum, Semi Ojeleye, Carsen Edwards, Robert Williams III, Kemba Walker","Tatum, Ojeleye, Edwards, Williams III, Walker",1628369-1628400-1629035-1629057-202689,BOS,144.0,2,2.0,4.0,3.0,3.0,,,,6.0,,1.0,,,,,2.0,2.0,,,,1.0,,,,,,1.0,,,,,2.0,3.0,,2.0,,4.0,,,,,,,,,,,,,,,4.0,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,2.0,,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,0.6666666666666666,,,0.4,,,0.4,,,0.4,0.3333333333333333,1.0,,,,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,,,1.0,,,,1.0,,,60.0,,31.666666666666668,16.333333333333332,31.666666666666668,16.333333333333332,0.2,,,,0.4,1.0,1.0,,,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,0.6,,0.44572,,,,,,,6.866666666666667,24.55,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1628369-1628400-1629035-1629057-202954,1610612738,"Jayson Tatum, Semi Ojeleye, Carsen Edwards, Robert Williams III, Brad Wanamaker","Tatum, Ojeleye, Edwards, Williams III, Wanamaker",1628369-1628400-1629035-1629057-202954,BOS,579.0,3,10.0,2.0,21.0,21.0,3.0,2.0,2.0,42.0,2.0,4.0,,,,,,,1.0,3.0,,1.0,,,,,4.0,8.0,,1.0,,1.0,3.0,7.0,4.0,9.0,2.0,20.0,18.0,,,,1.0,,,,,,1.0,2.0,2.0,2.0,4.0,6.0,6.0,,,8.0,4.0,,1.0,2.0,3.0,2.0,,1.0,,,8.0,2.0,,7.0,3.0,1.0,11.0,2.0,13.0,1.0,2.0,2.0,,1.0,1.0,1.0,3.0,,,4.0,,,2.0,4.0,,3.0,,2.0,,,,1.0,,1.0,1.0,,,1.0,1.0,,20.0,2.0,3.0,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.4444444444444444,,,0.4444444444444444,0.42857142857142855,,,0.5625,,,0.5882352941176471,,0.5,0.5625,,,0.25,1.0,0.75,,1.0,0.4,0.9090909090909091,0.2222222222222222,,,,0.25,,0.6666666666666666,1.0,1.0,,0.1111111111111111,104.4559585492228,1.0,12.380952380952381,15.19047619047619,12.095238095238095,15.0,0.25,0.5,0.5,0.5,,,,,0.1875,0.3333333333333333,0.3333333333333333,,0.0625,,,,0.5,0.5,0.5,0.5,,,,,,1.0,,,,,,,1.0,,0.8125,0.5,0.50955,,0.3405,,,,0.1,9.257142857142856,25.255555555555556,0.14285714285714285,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,1610612738,2020,2019-20,False
1628369-1628400-1629035-1629684-202689,1610612738,"Jayson Tatum, Semi Ojeleye, Carsen Edwards, Grant Williams, Kemba Walker","Tatum, Ojeleye, Edwards, Williams, Walker",1628369-1628400-1629035-1629684-202689,BOS,7.0,2,,-2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,2.0,,,2.0,,,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,411.42857142857144,,7.0,,7.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,0.19455,,0.19455,,,,,,42.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1628369-1628400-1629035-1629684-202954,1610612738,"Jayson Tatum, Semi Ojeleye, Carsen Edwards, Grant Williams, Brad Wanamaker","Tatum, Ojeleye, Edwards, Williams, Wanamaker",1628369-1628400-1629035-1629684-202954,BOS,339.0,3,6.0,1.0,11.0,13.0,1.0,,,24.0,1.0,1.0,,,,,,,,1.0,,2.0,,,,1.0,2.0,5.0,,,,,1.0,2.0,2.0,7.0,1.0,9.0,8.0,,,,,,,,,,1.0,,,,2.0,6.0,,,,5.0,2.0,,,2.0,2.0,2.0,,,,,6.0,,,2.0,4.0,,6.0,,6.0,,2.0,1.0,1.0,2.0,,2.0,,,,2.0,,,3.0,6.0,,1.0,,2.0,,,1.0,,,,,,,,,,9.0,,1.0,,,,,1.0,0.2857142857142857,,,0.2857142857142857,0.5,,,0.4444444444444444,,,0.45,,,0.7777777777777778,,,1.0,,0.8,,0.6666666666666666,,0.75,,,,,,0.6666666666666666,1.0,1.0,0.6666666666666666,,,101.94690265486724,,11.454545454545455,16.384615384615383,11.454545454545455,14.461538461538462,0.1111111111111111,1.0,1.0,,,,,,0.1111111111111111,,,,0.2222222222222222,,,,0.5555555555555556,0.4,0.4,1.0,,,,,,,,,,,1.0,,,,0.8888888888888888,0.4,0.5454388888888889,,0.58275,0.1,0.3333333333333333,,,9.4,25.7,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1628369-1628400-1629035-1629684-203935,1610612738,"Jayson Tatum, Semi Ojeleye, Carsen Edwards, Grant Williams, Marcus Smart","Tatum, Ojeleye, Edwards, Williams, Smart",1628369-1628400-1629035-1629684-203935,BOS,54.0,1,1.0,-2.0,2.0,2.0,2.0,2.0,,4.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,106.66666666666666,,11.0,16.0,11.0,16.0,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,0.5,,1.0,,0.7497,,0.7497,,,,,0.2,37.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1628369-1628400-1629035-1629738-202954,1610612738,"Jayson Tatum, Semi Ojeleye, Carsen Edwards, Vincent Poirier, Brad Wanamaker","Tatum, Ojeleye, Edwards, Poirier, Wanamaker",1628369-1628400-1629035-1629738-202954,BOS,91.0,1,2.0,2.0,4.0,3.0,,,,7.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,4.0,,,1.0,5.0,3.0,,,,,,,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,5.0,,,,,,,,,,,,0.5,,,0.5,,,0.625,,,,0.25,0.5,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,110.76923076923077,,15.25,10.0,15.25,10.0,0.5,0.5,1.0,,0.25,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.39895,,,0.25,0.25,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1628369-1628400-1629035-202683-202954,1610612738,"Jayson Tatum, Semi Ojeleye, Carsen Edwards, Enes Kanter, Brad Wanamaker","Tatum, Ojeleye, Edwards, Kanter, Wanamaker",1628369-1628400-1629035-202683-202954,BOS,1903.0,7,32.0,5.0,62.0,62.0,12.0,3.0,6.0,124.0,7.0,14.0,3.0,5.0,1.0,1.0,5.0,11.0,6.0,11.0,1.0,3.0,,,1.0,2.0,7.0,17.0,,,1.0,3.0,18.0,36.0,8.0,20.0,9.0,69.0,64.0,4.0,8.0,,,,8.0,4.0,6.0,2.0,5.0,4.0,18.0,16.0,20.0,21.0,3.0,8.0,,17.0,7.0,2.0,8.0,7.0,15.0,6.0,1.0,2.0,,6.0,37.0,2.0,6.0,9.0,14.0,,23.0,8.0,31.0,3.0,6.0,2.0,4.0,5.0,,4.0,3.0,1.0,1.0,8.0,,1.0,4.0,10.0,,16.0,,13.0,1.0,,5.0,2.0,3.0,,,1.0,2.0,3.0,1.0,,61.0,18.0,12.0,,2.0,0.4444444444444444,0.5714285714285714,0.875,0.4,,0.4,0.4,0.5,0.5,0.6666666666666666,0.5357142857142857,0.5,0.6363636363636364,0.5564516129032258,0.5,0.6923076923076923,0.35714285714285715,0.05555555555555555,0.07142857142857142,0.625,,0.6363636363636364,0.3333333333333333,0.9,0.16666666666666666,0.71875,0.26666666666666666,0.5714285714285714,0.3333333333333333,,0.1,0.5714285714285714,0.6363636363636364,0.75,0.9,,0.10714285714285714,93.83079348397268,0.3333333333333333,15.483870967741936,15.209677419354838,15.03225806451613,14.870967741935484,0.25,0.5,0.5384615384615384,0.2857142857142857,0.19642857142857142,0.45454545454545453,0.5,,0.19642857142857142,0.5454545454545454,0.5454545454545454,1.0,0.05357142857142857,0.3333333333333333,0.3333333333333333,1.0,0.30357142857142855,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.625,0.6,,,,,,,0.09090909090909091,1.0,0.18181818181818182,0.5,0.2727272727272727,0.3333333333333333,0.6071428571428571,0.4117647058823529,0.503,0.5470714285714285,0.48764090909090907,0.08333333333333333,0.125,0.11594202898550725,0.2608695652173913,8.927777777777779,25.655,0.1935483870967742,0.09090909090909091,,2.0,1.0,0.5,,,,,,,,,,,1.0,,,,,,,,,,,1610612738,2020,2019-20,False
1628369-1628400-1629035-202683-203935,1610612738,"Jayson Tatum, Semi Ojeleye, Carsen Edwards, Enes Kanter, Marcus Smart","Tatum, Ojeleye, Edwards, Kanter, Smart",1628369-1628400-1629035-202683-203935,BOS,190.0,1,3.0,2.0,6.0,5.0,6.0,5.0,,11.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,1.0,2.0,4.0,,,2.0,4.0,1.0,1.0,2.0,5.0,,8.0,6.0,,,,,,,1.0,1.0,2.0,5.0,,8.0,2.0,,3.0,3.0,,,4.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,6.0,,,1.0,1.0,0.5,0.4,,0.4,0.4,1.0,,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.8333333333333334,,,,,,,1.0,,0.5,,,,,,,,,1.0,1.0,,83.36842105263159,,16.5,18.2,16.5,15.6,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,0.16666666666666666,,,,0.6666666666666666,0.5,0.5,0.5,,,,,,,,,0.16666666666666666,1.0,0.16666666666666666,,0.6666666666666666,0.5,1.0,0.5,0.51385,,0.51385,,,,1.0,1.7,25.22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1628369-1628400-1629057-1629641-1629682,1610612738,"Jayson Tatum, Semi Ojeleye, Robert Williams III, Romeo Langford, Tremont Waters","Tatum, Ojeleye, Williams III, Langford, Waters",1628369-1628400-1629057-1629641-1629682,BOS,283.0,1,5.0,10.0,9.0,8.0,1.0,1.0,1.0,17.0,,2.0,,,,,2.0,2.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,3.0,5.0,3.0,3.0,,15.0,5.0,1.0,1.0,,,,2.0,1.0,1.0,,,,2.0,4.0,2.0,6.0,3.0,,,1.0,1.0,,2.0,2.0,4.0,,2.0,,1.0,1.0,10.0,,,1.0,2.0,1.0,4.0,,4.0,,,,,,,,,,,,,,1.0,2.0,,1.0,,2.0,,,1.0,,1.0,,,1.0,,1.0,,,13.0,2.0,1.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,,1.0,0.6,1.0,1.0,0.9375,1.0,1.0,0.8333333333333334,1.0,1.0,0.375,,,,1.0,0.6666666666666666,,1.0,,0.75,,,,,,,1.0,,1.0,,,86.5017667844523,,12.555555555555555,21.25,12.11111111111111,20.875,0.25,,,,0.25,1.0,1.0,0.5,0.125,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.125,1.0,1.0,,,,,,,,,,,,,,,,0.625,1.0,0.50269375,0.38,0.38,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.13333333333333333,7.540000000000001,24.96666666666667,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1628369-1628400-1629057-1629641-203935,1610612738,"Jayson Tatum, Semi Ojeleye, Robert Williams III, Romeo Langford, Marcus Smart","Tatum, Ojeleye, Williams III, Langford, Smart",1628369-1628400-1629057-1629641-203935,BOS,78.0,1,1.0,,3.0,3.0,,,,6.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,3.0,3.0,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,1.0,,,,1.0,,1.0,,,,2.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,,3.0,,,,,,,,1.0,,,1.0,,,,0.75,,,0.75,,,0.5,1.0,1.0,1.0,,0.6666666666666666,,,,0.6666666666666666,,,,,,1.0,,,,,,110.76923076923076,1.0,11.333333333333334,14.666666666666666,11.333333333333334,13.666666666666666,0.5,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,0.581525,,,,,,,1.5,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1628369-1628400-1629057-1629682-203935,1610612738,"Jayson Tatum, Semi Ojeleye, Robert Williams III, Tremont Waters, Marcus Smart","Tatum, Ojeleye, Williams III, Waters, Smart",1628369-1628400-1629057-1629682-203935,BOS,73.0,2,1.0,4.0,2.0,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,6.0,2.0,,,,,,,,,,,,,2.0,,,3.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,6.0,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,1.25,,,1.5,,,0.5,,,,,,,,,,,,,,,,,,,,,59.178082191780824,,17.0,39.0,17.0,37.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,0.508475,,,0.5,1.0,,,2.4,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
