EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Travels,Blocked3s,BlockedCorner3,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,Fg2aBlocked,Corner3Assists,FTOffRebounds,BadPassTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3SecondViolations,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,PenaltyFtPoints,FTDefRebounds,SelfOReb,LostBallSteals,SecondChanceTurnovers,Offensive Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedShortMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefFTReboundPct,SelfORebPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,BlockedLongMidRange,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,Charge Fouls,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,BlockingFouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,BlockedArc3,Corner3PctBlocked,team_id,year,season,team_vs
1626245-202703-202710-203200-203926,1610612741,"Cristiano Felicio, Nikola Mirotic, Jimmy Butler, Justin Holiday, Doug McDermott","Felicio, Mirotic, Butler, Holiday, McDermott",1626245-202703-202710-203200-203926,CHI,213.0,3,4.0,-2.0,6.0,7.0,,2.0,1.0,13.0,1.0,,,,,,,,5.0,,,5.0,7.0,1.0,,,,,,,,,,1.0,,2.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,,2.0,,1.0,3.0,2.0,,2.0,,,,,,5.0,,,,,,,,,0.4,,0.4166666666666667,,,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6,0.3333333333333333,,0.5,0.5,87.88732394366198,,19.833333333333332,13.428571428571429,19.666666666666668,12.857142857142858,0.2,,,,,,,,,,0.8,,0.5010800000000001,,,3.4800000000000004,,,1.0,4.0,,1.0,,,1.0,,,2.0,1.0,,,,,2.0,2.0,,1.0,1.0,,,,,,,1.0,0.5,0.5,0.4,,,,,,0.3333333333333333,,,1.0,,0.8,0.25,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,,,,,0.5624,0.16666666666666666,0.16666666666666666,,,,,,,,,,1.0,,,1.0,,,,,0.2,0.25,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626245-202703-202710-203200-2399,1610612741,"Cristiano Felicio, Nikola Mirotic, Jimmy Butler, Justin Holiday, Mike Dunleavy","Felicio, Mirotic, Butler, Holiday, Dunleavy",1626245-202703-202710-203200-2399,CHI,775.0,1,13.0,-6.0,24.0,24.0,,1.0,2.0,48.0,2.0,,1.0,,3.0,4.0,,,14.0,3.0,5.0,35.0,41.0,3.0,,,,,6.0,3.0,4.0,3.0,2.0,6.0,2.0,14.0,3.0,2.0,1.0,3.0,3.0,6.0,1.0,2.0,,,3.0,,1.0,5.0,10.0,,12.0,,,,,,31.0,,,,,0.6666666666666666,0.6,,0.6,0.6578947368421053,,0.7,,0.2631578947368421,0.3333333333333333,0.5,0.5,1.0,0.75,0.375,,,1.0,89.18709677419355,,16.291666666666668,16.0,15.666666666666666,15.958333333333334,0.10526315789473684,,0.05263157894736842,0.21052631578947367,0.75,0.75,0.6666666666666666,,,,0.8947368421052632,0.75,0.5860315789473685,,,2.435714285714286,24.94,,8.0,12.0,1.0,3.0,,,,,,8.0,10.0,1.0,,4.0,,8.0,8.0,2.0,4.0,4.0,,,,3.0,2.0,,6.0,0.5,0.5714285714285714,0.5714285714285714,0.3333333333333333,,0.3333333333333333,0.5,,0.75,,,1.0,,0.631578947368421,0.6666666666666666,0.7272727272727273,0.5,,,,,,,1.0,0.3333333333333333,,,,0.5856333333333333,0.24,0.3,0.11428571428571428,1.0,,,,,,,2.0,1.0,,,1.0,,1.0,,,0.07142857142857142,0.08333333333333333,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626245-202703-202710-203503-2399,1610612741,"Cristiano Felicio, Nikola Mirotic, Jimmy Butler, Tony Snell, Mike Dunleavy","Felicio, Mirotic, Butler, Snell, Dunleavy",1626245-202703-202710-203503-2399,CHI,105.0,1,2.0,,4.0,4.0,4.0,,,8.0,,1.0,,,,,,,3.0,,,6.0,6.0,,3.0,,,6.0,,,,,,1.0,,2.0,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,6.0,6.0,4.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,109.71428571428571,,14.0,12.25,14.0,12.25,,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.5928666666666667,0.5928666666666667,1.0,6.2,,1.0,2.0,2.0,,,2.0,2.0,,1.0,,3.0,,,,,3.0,2.0,4.0,,1.0,1.0,,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,,,,,,,0.6666666666666666,1.0,1.0,0.5,,,,1.0,1.0,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626245-202703-202710-203926-2399,1610612741,"Cristiano Felicio, Nikola Mirotic, Jimmy Butler, Doug McDermott, Mike Dunleavy","Felicio, Mirotic, Butler, McDermott, Dunleavy",1626245-202703-202710-203926-2399,CHI,118.0,1,2.0,2.0,4.0,4.0,,,1.0,8.0,,,,,,,,,6.0,,,4.0,2.0,2.0,,,,,,,,,,2.0,,4.0,3.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,1.0,0.75,0.5,0.6666666666666666,0.75,,,0.5,97.6271186440678,,9.75,19.75,9.0,14.0,,,,,,,,,,,1.0,,0.5932833333333333,,,1.95,,,2.0,6.0,,2.0,,,,,,2.0,,,,,,4.0,,,2.0,2.0,,,,1.0,1.0,,,1.0,1.0,0.3333333333333333,,,,,,0.75,,,1.0,,1.0,0.3333333333333333,0.4,1.0,,,,,,,1.0,,,,,0.4696,,,,,,,,,,,,1.0,,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,2.0,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626245-202703-202734-203200-203926,1610612741,"Cristiano Felicio, Nikola Mirotic, E'Twaun Moore, Justin Holiday, Doug McDermott","Felicio, Mirotic, Moore, Holiday, McDermott",1626245-202703-202734-203200-203926,CHI,261.0,2,4.0,-8.0,7.0,8.0,,2.0,1.0,15.0,1.0,1.0,,,,1.0,,,4.0,,1.0,6.0,14.0,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,,,2.0,,2.0,4.0,1.0,,2.0,,,,,,4.0,,,,,,,,,0.4,,0.5,,0.2,0.5,,0.5,,,0.3333333333333333,,,,82.75862068965517,,17.428571428571427,17.375,17.428571428571427,17.0,0.2,0.2,,0.2,,,,,,,0.6,,0.43144,,,6.175,24.9,,1.0,2.0,1.0,1.0,,,,1.0,,2.0,2.0,1.0,,2.0,,,4.0,2.0,,,,,,,,1.0,1.0,,,0.5,1.0,,1.0,1.0,,1.0,,,,,0.4,0.5,0.5,,,,,1.0,1.0,,1.0,1.0,,,,0.6325,0.16666666666666666,0.2,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626245-202703-203200-203503-203926,1610612741,"Cristiano Felicio, Nikola Mirotic, Justin Holiday, Tony Snell, Doug McDermott","Felicio, Mirotic, Holiday, Snell, McDermott",1626245-202703-203200-203503-203926,CHI,367.0,1,6.0,-9.0,14.0,14.0,,14.0,,28.0,1.0,,1.0,,2.0,7.0,,,2.0,3.0,8.0,13.0,22.0,,,,,,9.0,,6.0,2.0,3.0,3.0,2.0,9.0,,,2.0,2.0,,2.0,2.0,2.0,1.0,1.0,4.0,,3.0,5.0,1.0,,2.0,,1.0,1.0,1.0,1.0,13.0,,,1.0,,1.0,0.375,,0.42857142857142855,0.55,,0.5909090909090909,,0.8,0.5,1.0,,,1.0,,,1.0,,109.86376021798365,1.0,16.0,10.214285714285714,16.0,10.214285714285714,0.1,,0.1,0.7,0.2857142857142857,0.2857142857142857,1.0,,,,0.9,0.3333333333333333,0.51835,,,5.3,27.3125,,,1.0,,,,,1.0,,,1.0,2.0,,,,,,2.0,,,,,,,2.0,1.0,,1.0,,,0.5,,,,,,,,,,1.0,0.1,,,,1.0,1.0,,,,,,,,,,,0.09090909090909091,0.3333333333333333,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1610612741,2016,2015-16,True
201149-201166-201565-201959-202710,1610612741,"Joakim Noah, Aaron Brooks, Derrick Rose, Taj Gibson, Jimmy Butler","Noah, Brooks, Rose, Gibson, Butler",201149-201166-201565-201959-202710,CHI,215.0,1,4.0,-10.0,6.0,7.0,,,,13.0,4.0,2.0,,,,,,,6.0,,,4.0,14.0,,,,,,,,,,,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,,3.0,4.0,1.0,,,,,,,,4.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,0.5,,,0.5,,,,,87.06976744186046,,18.5,14.857142857142858,18.5,12.571428571428571,0.6666666666666666,0.3333333333333333,,,,,,,,,,,0.3975166666666667,,,12.566666666666668,,,,,,,,,1.0,1.0,,2.0,,,,,,2.0,2.0,,1.0,,,1.0,,,,,,0.5,0.5,0.3333333333333333,,,,,,,,,1.0,,,,,,0.25,0.3333333333333333,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
201149-201166-201565-201959-203503,1610612741,"Joakim Noah, Aaron Brooks, Derrick Rose, Taj Gibson, Tony Snell","Noah, Brooks, Rose, Gibson, Snell",201149-201166-201565-201959-203503,CHI,232.0,2,4.0,1.0,8.0,8.0,,,1.0,16.0,1.0,2.0,,,1.0,3.0,,,5.0,1.0,3.0,7.0,6.0,1.0,,,,,3.0,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,1.0,6.0,,,,,,,,,1.0,,2.0,,,,,,5.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.3125,,0.3888888888888889,,0.375,,1.0,0.25,1.0,1.0,0.2,1.0,1.0,1.0,99.3103448275862,,16.375,12.625,14.375,12.625,0.125,0.25,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,0.625,0.3333333333333333,0.47496875,,,11.0,24.766666666666666,,1.0,2.0,1.0,1.0,,,,,,1.0,2.0,1.0,,2.0,,,2.0,,,,,,,,,,1.0,,,0.2,1.0,,1.0,1.0,,,,,1.0,,0.25,0.5,0.5,,,,,,,,1.0,1.0,,,,0.5027,0.1111111111111111,0.16666666666666666,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
201149-201166-201565-202703-202710,1610612741,"Joakim Noah, Aaron Brooks, Derrick Rose, Nikola Mirotic, Jimmy Butler","Noah, Brooks, Rose, Mirotic, Butler",201149-201166-201565-202703-202710,CHI,254.0,5,4.0,5.0,7.0,8.0,1.0,,,15.0,1.0,1.0,1.0,,2.0,2.0,,,4.0,3.0,3.0,12.0,7.0,,1.0,,,,9.0,,2.0,2.0,3.0,3.0,2.0,9.0,,2.0,3.0,5.0,,5.0,,,,,,,,,2.0,,3.0,,,,,,12.0,,1.0,,,1.0,1.0,,1.0,0.7857142857142857,,0.75,,0.42857142857142855,,0.5,,1.0,0.625,,,0.25,1.0,85.03937007874016,,15.428571428571429,18.25,15.428571428571429,15.75,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0,1.0,1.0,,,,0.7142857142857143,1.0,0.49017857142857146,0.4174,,8.0,24.400000000000002,0.14285714285714285,1.0,2.0,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,2.0,,,0.25,,,,,,,,,,1.0,0.2857142857142857,0.5,0.5,,,,,,,,,,,,,,0.25,0.4,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
201149-201166-201565-202703-203926,1610612741,"Joakim Noah, Aaron Brooks, Derrick Rose, Nikola Mirotic, Doug McDermott","Noah, Brooks, Rose, Mirotic, McDermott",201149-201166-201565-202703-203926,CHI,678.0,4,11.0,14.0,22.0,19.0,5.0,,1.0,41.0,5.0,4.0,2.0,,1.0,3.0,,1.0,16.0,3.0,5.0,32.0,18.0,,3.0,,1.0,6.0,9.0,,3.0,1.0,3.0,10.0,1.0,23.0,,4.0,6.0,10.0,1.0,11.0,,1.0,,,1.0,1.0,1.0,4.0,2.0,,3.0,,3.0,3.0,3.0,1.0,29.0,6.0,5.0,,,1.0,0.6,,0.6,0.7380952380952381,0.75,0.7272727272727273,0.75,0.23809523809523808,,0.6,,0.8,0.6666666666666666,0.14285714285714285,,0.5714285714285714,1.0,87.0796460176991,0.3333333333333333,15.181818181818182,18.105263157894736,14.954545454545455,16.263157894736842,0.23809523809523808,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,,0.25,,0.5714285714285714,0.3333333333333333,0.5089642857142858,0.584425,0.1875,8.0125,23.98,0.22727272727272727,6.0,7.0,,,2.0,2.0,2.0,3.0,,11.0,1.0,,1.0,3.0,3.0,14.0,8.0,,7.0,4.0,1.0,2.0,1.0,1.0,,,1.0,0.6363636363636364,0.6363636363636364,0.6875,,1.0,1.5,1.5,0.5,,,0.5,0.6666666666666666,,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.4,0.5,0.5,0.75,0.75,0.6666666666666666,,,,0.5,1.0,,0.045454545454545456,0.058823529411764705,0.09375,1.0,,,,0.5,2.0,,,1.0,2.0,,,,,,,0.0625,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,0.2,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1610612741,2016,2015-16,True
201149-201166-201565-202710-2200,1610612741,"Joakim Noah, Aaron Brooks, Derrick Rose, Jimmy Butler, Pau Gasol","Noah, Brooks, Rose, Butler, Gasol",201149-201166-201565-202710-2200,CHI,371.0,7,6.0,4.0,12.0,13.0,4.0,5.0,,25.0,3.0,2.0,1.0,,1.0,2.0,,1.0,7.0,1.0,3.0,16.0,12.0,,3.0,,1.0,4.0,3.0,,2.0,1.0,1.0,5.0,1.0,11.0,1.0,,4.0,4.0,1.0,5.0,1.0,,,,1.0,,1.0,2.0,2.0,,3.0,,1.0,1.0,1.0,1.0,16.0,4.0,4.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.65,0.25,0.7272727272727273,0.4,0.3,1.0,0.8,0.5,,0.8,0.25,0.5,0.6666666666666666,,97.03504043126684,1.0,11.5,17.923076923076923,11.5,17.846153846153847,0.3,0.2,0.1,0.2,0.5,0.5,1.0,,0.25,,0.5,0.5,0.535605,0.4418875,0.25,7.828571428571429,24.266666666666666,0.3333333333333333,2.0,2.0,,,,,1.0,2.0,,5.0,3.0,,,,1.0,8.0,2.0,,4.0,2.0,1.0,1.0,,2.0,2.0,,2.0,0.8,0.8,0.7142857142857143,,0.3333333333333333,,,,,,,1.0,1.0,0.2,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,,,,,,,0.18181818181818182,0.25,,,,,,,,,,1.0,,,1.0,,,1.0,,0.14285714285714285,,,,,,,,2.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
201149-201166-201959-202703-203926,1610612741,"Joakim Noah, Aaron Brooks, Taj Gibson, Nikola Mirotic, Doug McDermott","Noah, Brooks, Gibson, Mirotic, McDermott",201149-201166-201959-202703-203926,CHI,148.0,1,2.0,3.0,6.0,5.0,3.0,,,11.0,1.0,2.0,,,,,,,3.0,,,8.0,5.0,,2.0,,,6.0,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,2.0,,4.0,1.0,,,,,8.0,6.0,3.0,,1.0,,,,,0.6666666666666666,1.0,0.8,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.5,,107.02702702702702,,12.333333333333334,14.8,12.333333333333334,14.4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,0.39453333333333335,0.39395,0.75,16.933333333333334,,0.5,,,,,,,1.0,1.0,,2.0,4.0,,,,2.0,,4.0,,,,,,,,,,1.0,,,0.6666666666666666,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,0.5,0.5,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
201149-201166-201959-202710-202734,1610612741,"Joakim Noah, Aaron Brooks, Taj Gibson, Jimmy Butler, E'Twaun Moore","Noah, Brooks, Gibson, Butler, Moore",201149-201166-201959-202710-202734,CHI,336.0,3,6.0,-3.0,10.0,8.0,4.0,1.0,3.0,18.0,1.0,4.0,1.0,,,3.0,,1.0,7.0,,4.0,6.0,9.0,3.0,4.0,,1.0,2.0,,,3.0,,,3.0,,6.0,2.0,,3.0,3.0,3.0,6.0,1.0,,,,1.0,1.0,,1.0,2.0,,2.0,,,,,,6.0,2.0,4.0,1.0,,,,,,0.2727272727272727,0.2,0.25,0.2,0.36363636363636365,1.0,1.0,0.5,,0.75,0.375,,1.0,,77.14285714285715,,20.6,16.25,16.7,15.5,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.2727272727272727,,,,,0.2,,0.5454545454545454,,0.4932,0.43221999999999994,0.3333333333333333,11.757142857142856,25.8,0.4,1.0,2.0,,1.0,,1.0,1.0,1.0,,3.0,,,,,1.0,6.0,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.42857142857142855,,0.25,,,0.25,,0.6666666666666666,0.3333333333333333,1.0,1.0,0.18181818181818182,0.5,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,0.3333333333333333,,,0.2,,0.37055,0.08333333333333333,0.125,,,,,,,,,,1.0,,,1.0,,,,,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
201149-201166-201959-202710-203503,1610612741,"Joakim Noah, Aaron Brooks, Taj Gibson, Jimmy Butler, Tony Snell","Noah, Brooks, Gibson, Butler, Snell",201149-201166-201959-202710-203503,CHI,531.0,5,9.0,3.0,16.0,14.0,9.0,11.0,4.0,30.0,1.0,1.0,1.0,1.0,3.0,9.0,2.0,7.0,7.0,4.0,10.0,19.0,16.0,3.0,1.0,3.0,8.0,11.0,9.0,3.0,9.0,3.0,3.0,4.0,2.0,11.0,3.0,1.0,2.0,4.0,4.0,8.0,1.0,,,1.0,1.0,,1.0,2.0,3.0,,6.0,,2.0,1.0,3.0,1.0,13.0,11.0,9.0,1.0,,0.75,0.4,0.375,0.4,0.4117647058823529,0.5,0.475,0.55,0.5882352941176471,1.0,0.4,0.5,0.3333333333333333,0.375,0.36363636363636365,1.0,0.5,0.3333333333333333,81.35593220338983,0.3333333333333333,16.4375,19.142857142857142,15.0,16.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.7777777777777778,0.2857142857142857,0.8823529411764706,0.3333333333333333,0.5466588235294118,0.5324666666666666,0.5789473684210527,4.0,25.29,0.5625,1.0,5.0,1.0,2.0,,1.0,,,1.0,1.0,5.0,1.0,1.0,6.0,,2.0,,,1.0,1.0,,,1.0,1.0,,,3.0,1.0,1.0,0.14285714285714285,0.3333333333333333,,0.625,0.6,0.2,0.5,,0.2,0.3333333333333333,,0.29411764705882354,0.2,0.25,1.0,,,,,,,0.5,0.5,0.25,0.1111111111111111,,0.5435375,0.15,0.3,0.3157894736842105,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,0.14285714285714285,0.2,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,,,1.0,0.1,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1610612741,2016,2015-16,True
201149-201166-201959-202710-203926,1610612741,"Joakim Noah, Aaron Brooks, Taj Gibson, Jimmy Butler, Doug McDermott","Noah, Brooks, Gibson, Butler, McDermott",201149-201166-201959-202710-203926,CHI,1203.0,6,20.0,,45.0,44.0,13.0,3.0,3.0,89.0,6.0,6.0,3.0,,5.0,10.0,3.0,3.0,24.0,6.0,13.0,46.0,46.0,1.0,5.0,3.0,3.0,18.0,9.0,9.0,10.0,5.0,3.0,8.0,3.0,19.0,2.0,3.0,10.0,13.0,3.0,16.0,2.0,3.0,,1.0,5.0,2.0,5.0,5.0,11.0,1.0,15.0,2.0,2.0,2.0,2.0,1.0,43.0,18.0,13.0,,1.0,0.5,0.46153846153846156,1.0,0.46153846153846156,0.5135135135135135,0.9375,0.5348837209302325,0.9,0.35135135135135137,0.4,0.5263157894736842,0.14285714285714285,0.75,0.5652173913043478,0.15,,0.5,1.0,106.53366583541147,0.5,13.11111111111111,13.931818181818182,12.555555555555555,13.363636363636363,0.16216216216216217,0.16216216216216217,0.08108108108108109,0.2702702702702703,0.5,0.5,0.6,,0.375,1.0,0.6756756756756757,0.5,0.5167797297297297,0.54911875,0.391304347826087,7.308333333333334,25.746153846153845,0.28888888888888886,8.0,12.0,,,3.0,4.0,1.0,1.0,1.0,10.0,8.0,,1.0,3.0,3.0,10.0,10.0,,5.0,5.0,,,1.0,6.0,4.0,1.0,7.0,0.5,0.5,0.4166666666666667,,0.6,0.75,0.75,0.16666666666666666,,0.4,0.25,0.6666666666666666,0.5,0.32432432432432434,0.6666666666666666,0.8,0.625,0.16666666666666666,0.2,,0.16666666666666666,0.16666666666666666,,,,0.5,0.5,0.75,0.491275,0.17073170731707318,0.25,0.06521739130434782,,,,,,1.0,,,3.0,,,1.0,,1.0,3.0,,0.125,0.16666666666666666,,0.3333333333333333,0.3333333333333333,,,,3.0,,,2.0,1.0,,,,,,0.16666666666666666,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,1610612741,2016,2015-16,True
