EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,DefensiveGoaltends,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,OffLongMidRangeReboundPct,2pt And 1 Free Throw Trips,PenaltyAtRimFGA,PenaltyAtRimFrequency,PtsUnassisted3s,Travels,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyTurnovers,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,Loose Ball Fouls,BlockedLongMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimAccuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,BlockedCorner3,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,HeaveAttempts,OffensiveGoaltends,3SecondViolations,team_id,year,season,team_vs
1626220-202692-203109-203497-204060,1610612762,"Royce O'Neale, Alec Burks, Jae Crowder, Rudy Gobert, Joe Ingles","O'Neale, Burks, Crowder, Gobert, Ingles",1626220-202692-203109-203497-204060,UTA,334.0,2,6.0,-2.0,11.0,10.0,21.0,3.0,4.0,11.0,3.0,1.0,4.0,4.0,4.0,0.5,0.5,0.8,0.5,90.53892215568862,20.181818181818183,11.2,20.181818181818183,10.0,0.375,0.875,0.4924375,25.35,,2.0,3.0,,,1.0,,,1.0,2.0,4.0,1.0,2.0,9.0,,,,4.0,,,,1.0,2.0,,2.0,,2.0,4.0,,3.0,,,,,,,1.0,2.0,1.0,3.0,,2.0,,9.0,1.0,1.0,,0.25,0.25,0.5,,0.4375,,0.5,,,1.0,,,,,1.0,,0.375,0.6666666666666666,0.6666666666666666,1.0,0.125,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,,2.575,5.0,10.0,,,1.0,,,,1.0,,,,1.0,2.0,,1.0,2.0,4.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,,,0.5,0.3333333333333333,0.5,,,,0.5,,,,1.0,,1.0,,,,,0.125,,,,,,,0.3333333333333333,,0.44954999999999995,0.4444444444444444,0.45454545454545453,,,,,,,,2.0,0.6666666666666666,3.0,,,,1.0,,,1.0,,,1.0,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-202692-203497-203957-204060,1610612762,"Royce O'Neale, Alec Burks, Rudy Gobert, Dante Exum, Joe Ingles","O'Neale, Burks, Gobert, Exum, Ingles",1626220-202692-203497-203957-204060,UTA,33.0,1,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,1.0,1.0,,87.27272727272727,10.0,23.0,10.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-203109-203497-203526-203957,1610612762,"Royce O'Neale, Jae Crowder, Rudy Gobert, Raul Neto, Dante Exum","O'Neale, Crowder, Gobert, Neto, Exum",1626220-203109-203497-203526-203957,UTA,52.0,1,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,110.76923076923076,14.0,12.0,14.0,12.0,1.0,1.0,0.57225,24.8,,,,,,,,,1.0,,,1.0,,3.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,3.0,,,,1.0,1.0,,,1.5,,1.5,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-203109-203497-203526-204060,1610612762,"Royce O'Neale, Jae Crowder, Rudy Gobert, Raul Neto, Joe Ingles","O'Neale, Crowder, Gobert, Neto, Ingles",1626220-203109-203497-203526-204060,UTA,415.0,7,7.0,-8.0,13.0,14.0,27.0,3.0,3.0,20.0,3.0,2.0,3.0,3.0,3.0,0.2727272727272727,0.6666666666666666,0.5,1.0,93.6867469879518,14.076923076923077,16.571428571428573,14.076923076923077,16.5,0.2727272727272727,0.45454545454545453,0.4571636363636364,24.53333333333333,,2.0,2.0,,,3.0,,3.0,1.0,3.0,8.0,1.0,3.0,12.0,,,,,6.0,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,12.0,,,,0.3333333333333333,0.3333333333333333,0.375,,0.4090909090909091,,0.5,,1.0,,,,,,,,0.18181818181818182,1.0,1.0,,0.2727272727272727,0.2727272727272727,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,0.25,0.3333333333333333,,11.5,5.0,1.0,1.0,,,,,,2.0,,,,,3.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,0.125,,0.3333333333333333,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,0.4,,0.46429,,0.38461538461538464,,,,,,,2.0,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-203109-203497-203526-2594,1610612762,"Royce O'Neale, Jae Crowder, Rudy Gobert, Raul Neto, Kyle Korver","O'Neale, Crowder, Gobert, Neto, Korver",1626220-203109-203497-203526-2594,UTA,565.0,3,9.0,-8.0,19.0,19.0,38.0,4.0,6.0,25.0,4.0,3.0,5.0,7.0,3.0,0.3333333333333333,1.0,0.8333333333333334,1.0,96.8495575221239,16.736842105263158,13.0,16.736842105263158,12.842105263157896,0.2222222222222222,0.5555555555555556,0.4889972222222222,24.566666666666666,1.0,3.0,4.0,1.0,1.0,6.0,,2.0,,7.0,12.0,1.0,,17.0,1.0,1.0,2.0,2.0,12.0,3.0,2.0,,1.0,1.0,2.0,,,5.0,2.0,2.0,,2.0,2.0,2.0,,,2.0,4.0,1.0,3.0,,,,15.0,0.14285714285714285,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.5833333333333334,1.0,0.4722222222222222,1.0,0.4722222222222222,1.0,,0.6666666666666666,0.4,0.2222222222222222,1.0,,0.5,,0.2222222222222222,0.75,1.0,,0.3333333333333333,0.1111111111111111,,,,,,1.0,1.0,,0.6272,,,0.11764705882352941,7.866666666666667,,11.0,4.0,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,0.08333333333333333,0.25,,0.5,,0.5,,1.0,,,0.6666666666666666,0.6666666666666666,0.25,,0.1111111111111111,0.5,0.5,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-203109-203497-203957-204060,1610612762,"Royce O'Neale, Jae Crowder, Rudy Gobert, Dante Exum, Joe Ingles","O'Neale, Crowder, Gobert, Exum, Ingles",1626220-203109-203497-203957-204060,UTA,246.0,4,4.0,-5.0,7.0,6.0,13.0,1.0,1.0,10.0,1.0,,2.0,2.0,2.0,0.2,,0.4,,76.09756097560977,17.0,21.166666666666668,17.0,18.0,0.2,0.6,0.45867,25.6,,1.0,2.0,,,,,2.0,1.0,1.0,4.0,1.0,,5.0,,,,2.0,,3.0,,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,2.0,,,,,,,1.0,2.0,1.0,3.0,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.25,,0.5,,0.5,,,0.4,,,,0.25,,,0.4,0.5,1.0,1.0,,0.4,,,1.0,1.0,1.0,,,1.0,,0.2,0.25,,9.65,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,2.0,,,,,,,,0.25,0.5,,0.5,,,,1.0,,,,,,,,,,,,,,,,0.3225,,0.2857142857142857,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-203109-203497-204060-2594,1610612762,"Royce O'Neale, Jae Crowder, Rudy Gobert, Joe Ingles, Kyle Korver","O'Neale, Crowder, Gobert, Ingles, Korver",1626220-203109-203497-204060-2594,UTA,606.0,6,10.0,7.0,21.0,21.0,42.0,6.0,7.0,20.0,6.0,5.0,8.0,12.0,4.0,0.35,0.7142857142857143,0.5833333333333334,0.5,99.8019801980198,13.380952380952381,15.476190476190476,12.142857142857142,14.80952380952381,0.3,0.7,0.5224475,25.585714285714285,4.0,5.0,7.0,2.0,3.0,4.0,1.0,2.0,2.0,9.0,13.0,2.0,3.0,27.0,4.0,5.0,8.0,12.0,6.0,6.0,2.0,2.0,6.0,2.0,8.0,2.0,3.0,18.0,1.0,2.0,1.0,4.0,1.0,1.0,,,1.0,2.0,3.0,4.0,,4.0,1.0,19.0,0.6666666666666666,0.75,1.0,0.2857142857142857,0.2857142857142857,0.6923076923076923,0.8,0.6,0.8,0.6136363636363636,0.8,1.0,0.4,0.25,0.4444444444444444,0.5,,,1.0,0.35,0.7142857142857143,0.8333333333333334,0.6,0.2,0.1,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6,0.6666666666666666,0.3333333333333333,0.4692,0.047619047619047616,0.07142857142857142,0.2962962962962963,6.9,12.0,3.0,3.0,,1.0,,,1.0,3.0,,,,5.0,8.0,1.0,3.0,3.0,16.0,1.0,,3.0,,3.0,1.0,1.0,1.0,,,,1.0,2.0,2.0,3.0,,16.0,12.0,,1.0,,0.3333333333333333,0.625,0.5909090909090909,0.6153846153846154,0.07692307692307693,0.14285714285714285,,0.5,0.6,,0.5,0.4,0.125,,0.75,0.75,1.0,,0.05,,,,,,,0.2727272727272727,0.3333333333333333,0.49671363636363636,0.5925925925925926,0.5714285714285714,,,1.0,,,,,4.0,0.36363636363636365,,,,,,,,1.0,0.5,1.0,,,,,3.0,0.75,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612762,2019,2018-19,True
1627777-1628378-1628960-201937-203497,1610612762,"Georges Niang, Donovan Mitchell, Grayson Allen, Ricky Rubio, Rudy Gobert","Niang, Mitchell, Allen, Rubio, Gobert",1627777-1628378-1628960-201937-203497,UTA,23.0,1,,,1.0,1.0,2.0,,,2.0,,,,1.0,,,,,,125.21739130434781,19.0,4.0,19.0,4.0,,1.0,0.5453,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,2.0,,,2.0,1.0,1.0,2.0,,2.0,,2.0,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,0.5,1.0,0.5,1.0,0.5,1.0,,,1.0,1.0,1.0,,,,1.0,0.5,0.5,,,,,,,,,1.0,1.0,,0.6157,,,1.0,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1627777-1628378-1628960-202324-202692,1610612762,"Georges Niang, Donovan Mitchell, Grayson Allen, Derrick Favors, Alec Burks","Niang, Mitchell, Allen, Favors, Burks",1627777-1628378-1628960-202324-202692,UTA,30.0,1,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,48.0,11.0,,11.0,,,,0.382,,,,,,,1.0,,,,1.0,1.0,,,2.0,,,,2.0,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,11.6,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1627777-1628378-1628960-202324-2594,1610612762,"Georges Niang, Donovan Mitchell, Grayson Allen, Derrick Favors, Kyle Korver","Niang, Mitchell, Allen, Favors, Korver",1627777-1628378-1628960-202324-2594,UTA,127.0,2,2.0,-5.0,5.0,4.0,9.0,3.0,3.0,10.0,3.0,,,1.0,1.0,0.6,,,,102.04724409448819,14.8,13.25,14.0,13.25,0.6,0.8,0.5423,24.633333333333336,1.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,,5.0,,1.0,,2.0,,,,1.0,1.0,,1.0,,1.0,2.0,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,5.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.5,,0.5,,0.5,,,,,0.3333333333333333,,,,,0.2,1.0,1.0,1.0,,0.2,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.4122,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1627777-1628378-1628960-202327-203109,1610612762,"Georges Niang, Donovan Mitchell, Grayson Allen, Ekpe Udoh, Jae Crowder","Niang, Mitchell, Allen, Udoh, Crowder",1627777-1628378-1628960-202327-203109,UTA,50.0,1,1.0,1.0,2.0,2.0,4.0,,,3.0,,,,,,,,,,115.19999999999999,13.0,12.0,13.0,12.0,,1.0,0.4634,,,2.0,2.0,,,,,,,2.0,2.0,,,4.0,,,,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,4.0,0.5,0.5,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1627777-1628378-1628960-203497-2594,1610612762,"Georges Niang, Donovan Mitchell, Grayson Allen, Rudy Gobert, Kyle Korver","Niang, Mitchell, Allen, Gobert, Korver",1627777-1628378-1628960-203497-2594,UTA,444.0,3,7.0,-9.0,15.0,14.0,29.0,6.0,8.0,19.0,6.0,4.0,7.0,8.0,,0.5,1.0,0.875,1.0,94.05405405405405,15.866666666666667,14.714285714285714,14.2,14.714285714285714,0.375,0.6875,0.49601562499999996,25.987499999999997,2.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,,5.0,8.0,,,10.0,1.0,1.0,2.0,2.0,8.0,,,,1.0,,1.0,,1.0,2.0,1.0,3.0,,1.0,,,,,,,2.0,4.0,,,,8.0,0.2,0.2,,,,0.625,1.0,0.3125,0.5,0.3125,0.5,,0.75,0.3333333333333333,0.09090909090909091,,1.0,1.0,1.0,0.1875,1.0,1.0,0.3333333333333333,0.25,0.0625,1.0,1.0,,,,0.5,1.0,,0.5499,,,0.2,8.0125,,,1.0,,2.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,0.125,,0.25,,,0.3333333333333333,,,,1.0,0.25,0.3333333333333333,,,0.125,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1627777-1628378-200757-203497-204060,1610612762,"Georges Niang, Donovan Mitchell, Thabo Sefolosha, Rudy Gobert, Joe Ingles","Niang, Mitchell, Sefolosha, Gobert, Ingles",1627777-1628378-200757-203497-204060,UTA,168.0,2,3.0,2.0,4.0,5.0,9.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,0.25,0.5,0.4,1.0,77.14285714285715,15.75,21.0,13.25,14.4,0.25,0.5,0.4149625,27.7,1.0,1.0,1.0,,,2.0,,,,3.0,3.0,,,6.0,,,,4.0,2.0,,,,2.0,,2.0,,1.0,4.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,6.0,0.6666666666666666,0.6666666666666666,,,,1.0,,0.75,,0.75,,,,,1.0,,,,0.3333333333333333,0.25,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,4.266666666666667,2.0,5.0,2.0,,,,,,,,,,2.0,2.0,,,,4.0,,,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,4.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,1.0,1.0,0.5,,,,,,,,,,,0.3508,0.6666666666666666,0.5,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1627777-1628378-201937-202324-202692,1610612762,"Georges Niang, Donovan Mitchell, Ricky Rubio, Derrick Favors, Alec Burks","Niang, Mitchell, Rubio, Favors, Burks",1627777-1628378-201937-202324-202692,UTA,135.0,2,2.0,3.0,5.0,5.0,10.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,1.0,0.6,1.0,0.75,1.0,106.66666666666667,13.2,13.8,13.2,11.6,0.6,1.0,0.5951500000000001,25.733333333333334,,2.0,2.0,,,,,,1.0,2.0,2.0,1.0,1.0,8.0,,,,,4.0,3.0,,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,1.0,,1.0,1.0,8.0,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.7,,0.8,,,,,,,,,,0.4,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,0.2,0.5,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1627777-1628378-201937-202324-204060,1610612762,"Georges Niang, Donovan Mitchell, Ricky Rubio, Derrick Favors, Joe Ingles","Niang, Mitchell, Rubio, Favors, Ingles",1627777-1628378-201937-202324-204060,UTA,219.0,2,4.0,4.0,7.0,7.0,14.0,1.0,1.0,3.0,1.0,2.0,4.0,6.0,1.0,0.125,0.6666666666666666,0.8,1.0,92.05479452054794,16.428571428571427,14.857142857142858,15.428571428571429,13.285714285714286,0.125,0.75,0.4289,25.3,2.0,2.0,5.0,1.0,1.0,1.0,,1.0,1.0,2.0,7.0,1.0,,7.0,1.0,2.0,2.0,2.0,2.0,,2.0,1.0,1.0,,1.0,,1.0,2.0,2.0,2.0,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,5.0,0.5,1.0,,1.0,1.0,0.2857142857142857,0.5,0.4375,0.5,0.4375,0.5,,1.0,0.4,0.4,0.6666666666666666,1.0,,0.5,0.625,0.4,0.5,0.5,0.125,0.125,,,1.0,1.0,,0.5,1.0,1.0,0.383,,,0.2857142857142857,7.0,2.0,,,,,,,,,,,,2.0,3.0,,,,4.0,1.0,,,,,,1.0,1.0,,,,,,,,,4.0,2.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.2,,1.0,,,,1.0,,,,,,,,,,,,,,,,0.4386666666666667,0.5714285714285714,0.2857142857142857,,,,,,,,3.0,1.0,3.0,,,,,,,,,,,,,,2.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1627777-1628378-201937-202327-204060,1610612762,"Georges Niang, Donovan Mitchell, Ricky Rubio, Ekpe Udoh, Joe Ingles","Niang, Mitchell, Rubio, Udoh, Ingles",1627777-1628378-201937-202327-204060,UTA,118.0,1,2.0,3.0,5.0,4.0,9.0,1.0,1.0,,1.0,2.0,3.0,3.0,1.0,0.3333333333333333,1.0,1.0,1.0,109.83050847457628,12.2,14.25,12.2,14.25,0.3333333333333333,0.3333333333333333,0.369,25.5,,,,,,1.0,,1.0,1.0,,2.0,1.0,,3.0,,,,,,3.0,,1.0,,1.0,1.0,1.0,,3.0,,1.0,,,,,,,,2.0,,1.0,,,,3.0,,,1.0,1.0,1.0,,,0.5,,0.5,,,1.0,,,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,1.0,1.0,1.0,,,1.0,,,,,14.25,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,0.5,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1627777-1628378-201937-203497-203957,1610612762,"Georges Niang, Donovan Mitchell, Ricky Rubio, Rudy Gobert, Dante Exum","Niang, Mitchell, Rubio, Gobert, Exum",1627777-1628378-201937-203497-203957,UTA,87.0,1,1.0,-2.0,4.0,3.0,7.0,,,8.0,,,,,2.0,,,,,115.86206896551724,9.75,16.0,9.5,16.0,,,0.40245,,1.0,,,,,1.0,1.0,1.0,,2.0,2.0,,2.0,6.0,,,2.0,2.0,2.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,1.0,,,,3.0,2.0,4.0,0.5,0.5,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,0.5,0.5,1.0,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,11.7,2.0,,1.0,,,,,,,,,2.0,1.0,1.0,,,,2.0,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,2.0,2.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.3754,0.3333333333333333,0.5,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1627777-1628378-201937-203497-204060,1610612762,"Georges Niang, Donovan Mitchell, Ricky Rubio, Rudy Gobert, Joe Ingles","Niang, Mitchell, Rubio, Gobert, Ingles",1627777-1628378-201937-203497-204060,UTA,95.0,2,2.0,1.0,3.0,3.0,6.0,1.0,1.0,3.0,1.0,,1.0,3.0,1.0,0.3333333333333333,,1.0,,90.94736842105263,17.0,14.666666666666666,16.666666666666668,14.666666666666666,0.3333333333333333,0.6666666666666666,0.4393666666666667,24.1,2.0,,1.0,,,1.0,,,1.0,,2.0,1.0,1.0,4.0,,,1.0,,,3.0,,1.0,,1.0,1.0,1.0,,3.0,2.0,1.0,,2.0,,,,,1.0,1.0,,1.0,,2.0,1.0,3.0,,,1.0,1.0,1.0,,,0.5,,0.5,0.5,,1.0,1.0,1.0,1.0,,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,1.0,1.0,1.0,,,1.0,,0.25,0.3333333333333333,0.25,7.15,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.5,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
