EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangePctBlocked,Fg3aBlocked,SelfOReb,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,StepOutOfBoundsTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,HeaveAttempts,PenaltyCorner3Accuracy,SecondChanceFtPoints,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,PtsUnassisted3s,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1627854-200746-201158-201942-201988,1610612759,"Bryn Forbes, LaMarcus Aldridge, Marco Belinelli, DeMar DeRozan, Patty Mills","Forbes, Aldridge, Belinelli, DeRozan, Mills",1627854-200746-201158-201942-201988,SAS,217.0,1,4.0,7.0,7.0,,1.0,14.0,1.0,,3.0,,1.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,9.0,6.0,,1.0,1.0,3.0,6.0,,2.0,1.0,,,,,1.0,1.0,3.0,,4.0,1.0,5.0,1.0,,,,1.0,1.0,1.0,6.0,,0.5,1.0,0.5,0.6,0.6428571428571429,1.5,0.6428571428571429,1.5,0.2857142857142857,1.0,,0.75,0.5,1.0,0.8,0.3333333333333333,1.0,,0.5,1.0,,,92.90322580645162,12.428571428571429,18.571428571428573,12.0,16.714285714285715,0.14285714285714285,0.42857142857142855,0.14285714285714285,,,0.2857142857142857,0.5,0.5,,,1.0,1.0,,0.42857142857142855,0.5,0.46205,0.55245,0.3333333333333333,8.940000000000001,24.65,3.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1610612759,2019,2018-19,False
1627854-200746-201158-201988-202722,1610612759,"Bryn Forbes, LaMarcus Aldridge, Marco Belinelli, Patty Mills, Davis Bertans","Forbes, Aldridge, Belinelli, Mills, Bertans",1627854-200746-201158-201988-202722,SAS,15.0,1,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,96.0,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627854-200746-201942-201988-202722,1610612759,"Bryn Forbes, LaMarcus Aldridge, DeMar DeRozan, Patty Mills, Davis Bertans","Forbes, Aldridge, DeRozan, Mills, Bertans",1627854-200746-201942-201988-202722,SAS,65.0,2,1.0,1.0,2.0,,,3.0,,,1.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,66.46153846153847,27.0,19.0,27.0,19.0,,1.0,,,,,,,,,,,,,,0.3729,,,6.1,,-2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3729,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1628401-200746-200752-201158-201942,1610612759,"Derrick White, LaMarcus Aldridge, Rudy Gay, Marco Belinelli, DeMar DeRozan","White, Aldridge, Gay, Belinelli, DeRozan",1628401-200746-200752-201158-201942,SAS,505.0,4,8.0,16.0,17.0,,1.0,33.0,2.0,1.0,5.0,2.0,4.0,1.0,1.0,,,7.0,11.0,1.0,1.0,21.0,25.0,1.0,,,2.0,10.0,3.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,3.0,,5.0,1.0,6.0,1.0,1.0,1.0,,2.0,1.0,2.0,19.0,1.0,1.0,,1.0,0.6363636363636364,0.7083333333333334,1.0,0.75,1.0,0.08333333333333333,0.5,,1.0,0.25,0.5,0.7142857142857143,0.25,,0.5,,1.0,1.0,,94.09900990099011,15.6875,14.941176470588236,15.6875,14.294117647058824,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.5,0.5,0.08333333333333333,1.0,1.0,1.0,1.0,,,,0.25,1.0,0.4333708333333333,0.5737,0.09523809523809523,11.0,25.6,-4.0,4.0,1.0,1.0,,,4.0,,,,,,4.0,1.0,2.0,2.0,,,2.0,6.0,4.0,2.0,,2.0,,,2.0,,,,,,,,1.0,,1.0,,1.0,,3.0,,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,,6.0,4.0,,1.0,0.2857142857142857,0.3333333333333333,,1.0,1.0,1.0,1.0,,,,,,,,0.6666666666666666,1.0,0.5,0.5,,0.8,0.8,0.5,,,,,,1.0,,,,,,,0.3595,0.07692307692307693,0.08333333333333333,0.2857142857142857,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1628401-200746-200752-201158-201988,1610612759,"Derrick White, LaMarcus Aldridge, Rudy Gay, Marco Belinelli, Patty Mills","White, Aldridge, Gay, Belinelli, Mills",1628401-200746-200752-201158-201988,SAS,206.0,1,3.0,7.0,7.0,7.0,,14.0,2.0,,2.0,,1.0,,1.0,,,2.0,5.0,,1.0,6.0,9.0,,,,,2.0,,1.0,,,1.0,,2.0,,2.0,1.0,,3.0,,3.0,,,,,,,,6.0,,,,,0.4,0.3333333333333333,,0.42857142857142855,,0.16666666666666666,,,0.5,,1.0,0.75,,,,,1.0,,1.0,97.86407766990291,14.714285714285714,14.714285714285714,14.714285714285714,12.714285714285714,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,0.16666666666666666,,,,,,,,0.5,,0.5029083333333334,,,8.52,24.5,-3.0,3.0,1.0,,1.0,1.0,1.0,,,,,,2.0,,2.0,3.0,,,1.0,5.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,3.0,,,3.0,2.0,,,,,,,,5.0,3.0,,,0.5,0.5,,,0.6666666666666666,0.6666666666666666,0.8333333333333334,,,,,,,,1.0,,0.5,0.5,1.0,0.5,0.5,,,,,,,,,0.3333333333333333,1.0,,,,0.4867666666666666,0.2857142857142857,0.3333333333333333,0.8333333333333334,0.42857142857142855,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1628401-200746-200752-201942-201988,1610612759,"Derrick White, LaMarcus Aldridge, Rudy Gay, DeMar DeRozan, Patty Mills","White, Aldridge, Gay, DeRozan, Mills",1628401-200746-200752-201942-201988,SAS,150.0,4,2.0,7.0,6.0,6.0,1.0,13.0,1.0,,3.0,,,,1.0,,,1.0,4.0,,1.0,6.0,8.0,1.0,,,,2.0,,1.0,,,,,,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,1.0,,,6.0,,,,,0.25,0.2,,0.42857142857142855,,0.2,1.0,,1.0,0.3333333333333333,,1.0,0.25,0.3333333333333333,,,,1.0,,124.8,12.857142857142858,10.0,11.0,9.166666666666666,0.2,0.6,,,,0.2,,,,,,,,0.4,,0.42562999999999995,0.3713,,9.85,26.8,-2.0,4.0,1.0,,,,,,,,,,4.0,,,3.0,,,4.0,4.0,,,,,,,,,,2.0,,2.0,,,,,,,,,3.0,,,4.0,,2.0,,,,,,,,2.0,,,,,,,,,0.4,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.3769,,,0.6666666666666666,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1628401-200746-201158-201942-202722,1610612759,"Derrick White, LaMarcus Aldridge, Marco Belinelli, DeMar DeRozan, Davis Bertans","White, Aldridge, Belinelli, DeRozan, Bertans",1628401-200746-201158-201942-202722,SAS,36.0,1,1.0,2.0,1.0,1.0,1.0,3.0,,,,,1.0,1.0,2.0,,1.0,,1.0,1.0,2.0,3.0,1.0,,,1.0,,,,2.0,1.0,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,1.0,3.0,,0.5,,0.5,,0.5,,0.5,,0.6666666666666666,,1.0,,1.0,,,1.0,,1.0,,,,,120.0,13.5,9.0,12.5,9.0,,,0.3333333333333333,,,0.6666666666666666,0.5,0.5,,,1.0,,,0.6666666666666666,0.5,0.4264833333333333,0.38115,,15.4,26.2,2.0,2.0,,,,,,,,,1.0,2.0,,,,1.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,,,0.5,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.4264833333333333,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,3.0,,1610612759,2019,2018-19,False
1628401-200746-201158-201988-202722,1610612759,"Derrick White, LaMarcus Aldridge, Marco Belinelli, Patty Mills, Davis Bertans","White, Aldridge, Belinelli, Mills, Bertans",1628401-200746-201158-201988-202722,SAS,13.0,1,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,221.53846153846152,3.0,10.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1629022-200746-200752-201158-201988,1610612759,"Lonnie Walker IV, LaMarcus Aldridge, Rudy Gay, Marco Belinelli, Patty Mills","Walker IV, Aldridge, Gay, Belinelli, Mills",1629022-200746-200752-201158-201988,SAS,7.0,1,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
200746-200752-201158-201942-201988,1610612759,"LaMarcus Aldridge, Rudy Gay, Marco Belinelli, DeMar DeRozan, Patty Mills","Aldridge, Gay, Belinelli, DeRozan, Mills",200746-200752-201158-201942-201988,SAS,462.0,4,8.0,19.0,19.0,11.0,3.0,38.0,4.0,,7.0,,3.0,,1.0,,,5.0,14.0,,1.0,16.0,18.0,2.0,,,2.0,8.0,,1.0,,,1.0,,2.0,1.0,4.0,1.0,1.0,6.0,2.0,8.0,2.0,1.0,1.0,,3.0,2.0,4.0,14.0,,,,,0.35714285714285715,0.3333333333333333,0.5,0.4444444444444444,0.5,0.06666666666666667,0.6666666666666666,0.5,0.5,0.1111111111111111,0.8,0.7142857142857143,0.1,0.25,,,0.5,,0.5,118.44155844155844,11.578947368421053,12.736842105263158,11.210526315789474,11.736842105263158,0.26666666666666666,0.4666666666666667,0.2,,,0.06666666666666667,,,,,,,,0.3333333333333333,,0.4202366666666667,0.2922,0.125,7.707142857142857,27.8,-2.0,8.0,2.0,,1.0,2.0,3.0,,,,,,6.0,1.0,4.0,6.0,,,6.0,14.0,2.0,2.0,3.0,1.0,,1.0,,,,3.0,2.0,1.0,,1.0,,1.0,,,,,5.0,,1.0,7.0,2.0,,,,,,,,14.0,8.0,1.0,,0.2,0.25,,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.21428571428571427,,,,,,,1.0,,0.5,0.5,0.5,0.42857142857142855,0.75,,,,,,,,,0.3333333333333333,0.5,,,,0.44744999999999996,0.16666666666666666,0.125,0.875,0.42105263157894735,0.42857142857142855,,,,,,1.0,,,,,,1.0,0.5,,,,,,1.0,1.0,,,,1610612759,2019,2018-19,False
200746-200752-201158-201988-202722,1610612759,"LaMarcus Aldridge, Rudy Gay, Marco Belinelli, Patty Mills, Davis Bertans","Aldridge, Gay, Belinelli, Mills, Bertans",200746-200752-201158-201988-202722,SAS,1580.0,5,26.0,52.0,52.0,35.0,8.0,104.0,14.0,6.0,14.0,3.0,8.0,1.0,11.0,,,17.0,36.0,2.0,13.0,50.0,45.0,7.0,,,10.0,18.0,6.0,11.0,1.0,2.0,10.0,1.0,22.0,7.0,9.0,15.0,1.0,25.0,9.0,34.0,4.0,2.0,1.0,,5.0,5.0,10.0,40.0,1.0,0.15384615384615385,,0.15384615384615385,0.4722222222222222,0.40816326530612246,0.5714285714285714,0.44642857142857145,0.625,0.2653061224489796,0.8,1.0,0.6,0.3888888888888889,0.9,0.6857142857142857,0.3103448275862069,0.4444444444444444,0.4,0.625,0.5454545454545454,0.6666666666666666,1.0,94.78481012658229,15.5,14.884615384615385,15.423076923076923,14.076923076923077,0.2857142857142857,0.2857142857142857,0.16326530612244897,0.375,0.375,0.22448979591836735,0.09090909090909091,0.09090909090909091,1.0,0.8571428571428571,,,,0.5510204081632653,0.09090909090909091,0.4846979591836735,0.5596599999999999,0.2,8.238888888888889,24.476923076923075,5.0,20.0,10.0,4.0,6.0,7.0,4.0,1.0,2.0,,,1.0,10.0,4.0,7.0,16.0,,1.0,4.0,18.0,16.0,8.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,,1.0,3.0,,3.0,,13.0,,2.0,14.0,5.0,2.0,1.0,,1.0,1.0,1.0,,18.0,20.0,3.0,2.0,0.47058823529411764,0.6153846153846154,,0.5714285714285714,0.4375,0.4117647058823529,0.45,0.027777777777777776,0.07142857142857142,,0.18181818181818182,0.25,0.2,,0.875,1.0,0.7142857142857143,0.7692307692307693,0.4,0.2857142857142857,0.2857142857142857,0.5,0.6666666666666666,0.04081632653061224,0.5,0.5,1.0,0.6666666666666666,,0.4117647058823529,0.8571428571428571,,0.058823529411764705,,0.4974764705882353,0.09259259259259259,0.12195121951219512,0.36,0.38461538461538464,,,3.0,,,0.10714285714285714,,,,,,,,,,,,2.0,,,,,,,1610612759,2019,2018-19,False
200752-201158-201988-202700-202722,1610612759,"Rudy Gay, Marco Belinelli, Patty Mills, Donatas Motiejunas, Davis Bertans","Gay, Belinelli, Mills, Motiejunas, Bertans",200752-201158-201988-202700-202722,SAS,90.0,1,2.0,3.0,4.0,4.0,,7.0,2.0,,,,,,,,,2.0,2.0,,,5.0,5.0,,,,,,,,,,2.0,,4.0,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,5.0,,,,,1.0,1.0,,0.8333333333333334,,,,1.0,,,,,,,,,,,,112.0,13.333333333333334,12.5,13.333333333333334,12.5,1.0,,,,,,,,,,,,,1.0,,0.53915,,,2.65,,,3.0,2.0,,2.0,2.0,,,,,,,1.0,,2.0,2.0,,,1.0,5.0,4.0,,,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,5.0,3.0,,,1.0,1.0,,,1.0,1.0,0.8333333333333334,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,0.53915,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
