EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,SelfOReb,BadPassTurnovers,SecondChanceTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyCorner3FGA,SecondChanceFtPoints,Charge Fouls Drawn,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,FTOffRebounds,FTDefRebounds,Travels,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffCorner3ReboundPct,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyCorner3FGM,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffLongMidRangeReboundPct,LongMidRangePctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,ShortMidRangeAssists,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,ShortMidRangePctAssisted,HeaveMakes,HeaveAttempts,Offensive Fouls Drawn,StepOutOfBoundsTurnovers,Charge Fouls,OffensiveGoaltends,PtsUnassisted3s,3SecondViolations,BlockedLongMidRange,LongMidRangePctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,Blocked3s,BlockedCorner3,BlockedArc3,Clear Path Fouls,team_id,year,season,team_vs
1626159-201961-202355-203079-203482,1610612748,"Justise Winslow, Wayne Ellington, Hassan Whiteside, Dion Waiters, Kelly Olynyk","Winslow, Ellington, Whiteside, Waiters, Olynyk",1626159-201961-202355-203079-203482,MIA,141.0,1,2.0,,5.0,5.0,4.0,,2.0,10.0,2.0,5.0,2.0,5.0,,1.0,,,,2.0,5.0,1.0,1.0,5.0,5.0,,2.0,5.0,1.0,,4.0,2.0,,1.0,1.0,1.0,2.0,,,3.0,3.0,2.0,5.0,,,,,,,,1.0,2.0,2.0,,2.0,1.0,,,,,2.0,4.0,4.0,,0.5,1.0,0.4,0.4,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.3333333333333333,0.16666666666666666,,1.0,,,1.0,0.5,,,,,102.12765957446808,,16.0,12.2,11.8,12.2,0.8333333333333334,0.4,0.4,0.5,,0.16666666666666666,,,0.8333333333333334,0.4,,1.0,0.5984166666666667,0.5984166666666667,0.14285714285714285,0.16666666666666666,0.8,1.3199999999999998,22.8,0.8,,,,,,,,,,,,1.0,,,,,1.0,2.0,,,,,1.0,2.0,,3.0,,2.0,2.0,,2.0,2.0,,,,,0.5,0.5,0.5,,,,0.6666666666666666,0.6666666666666666,,,0.5,,,,1.0,0.5,,,,,0.63065,0.6,1.0,1.0,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-201961-202355-203482-204020,1610612748,"Justise Winslow, Wayne Ellington, Hassan Whiteside, Kelly Olynyk, Tyler Johnson","Winslow, Ellington, Whiteside, Olynyk, Johnson",1626159-201961-202355-203482-204020,MIA,87.0,1,1.0,-5.0,3.0,3.0,3.0,3.0,,6.0,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,6.0,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,1.0,1.0,3.0,,,,,,,,0.25,0.25,1.0,,,0.5,,0.5,,,,1.0,,99.3103448275862,,14.333333333333334,14.666666666666666,14.333333333333334,13.666666666666666,,,,,,,1.0,,,,1.0,1.0,0.57105,0.57105,,,1.0,,25.7,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-201961-202355-203482-2548,1610612748,"Justise Winslow, Wayne Ellington, Hassan Whiteside, Kelly Olynyk, Dwyane Wade","Winslow, Ellington, Whiteside, Olynyk, Wade",1626159-201961-202355-203482-2548,MIA,156.0,1,3.0,8.0,4.0,5.0,,,,9.0,2.0,2.0,,,1.0,,1.0,,,3.0,3.0,1.0,2.0,8.0,,,,,,,,4.0,1.0,2.0,2.0,2.0,4.0,,,2.0,2.0,,2.0,1.0,,1.0,,,,,,,2.0,,3.0,2.0,1.0,,1.0,1.0,8.0,,,,0.6666666666666666,0.6666666666666666,1.0,,0.75,,0.8,,0.25,,1.0,,,0.6666666666666666,,,,,,83.07692307692308,1.0,15.5,18.8,15.5,16.4,0.5,1.0,1.0,1.0,0.25,,0.25,,,,,0.75,0.5937625,,0.4,0.5,,3.533333333333333,25.7,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-201961-202355-203585-204020,1610612748,"Justise Winslow, Wayne Ellington, Hassan Whiteside, Rodney McGruder, Tyler Johnson","Winslow, Ellington, Whiteside, McGruder, Johnson",1626159-201961-202355-203585-204020,MIA,1559.0,5,26.0,-17.0,55.0,57.0,14.0,15.0,7.0,112.0,8.0,17.0,,1.0,15.0,7.0,9.0,1.0,,11.0,35.0,16.0,5.0,42.0,59.0,1.0,1.0,8.0,1.0,2.0,4.0,14.0,9.0,7.0,12.0,6.0,29.0,2.0,6.0,17.0,25.0,10.0,35.0,2.0,2.0,,2.0,,8.0,3.0,6.0,12.0,10.0,1.0,10.0,3.0,5.0,1.0,5.0,4.0,37.0,4.0,14.0,3.0,0.6363636363636364,0.7,0.3142857142857143,0.125,0.3627450980392157,0.1111111111111111,0.375,0.18181818181818182,0.3137254901960784,0.25,0.7391304347826086,0.8571428571428571,0.18181818181818182,0.7666666666666667,0.2857142857142857,0.3333333333333333,1.0,1.0,0.5,103.45093008338678,0.8,14.090909090909092,13.75438596491228,13.4,13.210526315789474,0.3333333333333333,0.47058823529411764,0.5333333333333333,0.75,0.29411764705882354,0.13725490196078433,0.17647058823529413,0.125,0.1111111111111111,,,0.6470588235294118,0.5161343137254901,0.43564444444444445,0.05555555555555555,0.07894736842105263,0.09523809523809523,6.025714285714286,24.075,0.2545454545454545,3.0,5.0,15.0,3.0,5.0,3.0,3.0,6.0,1.0,0.3125,0.3125,0.7142857142857143,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,4.0,3.0,3.0,1.0,,1.0,7.0,1.0,5.0,,8.0,2.0,4.0,8.0,1.0,2.0,1.0,1.0,,0.14285714285714285,0.3125,0.2777777777777778,0.11428571428571428,0.11764705882352941,0.13333333333333333,0.3333333333333333,0.5555555555555556,0.25,0.6923076923076923,0.03333333333333333,0.2,0.23076923076923078,0.058823529411764705,0.5,0.25,,1.0,1.0,,0.47820625,0.11904761904761904,1.0,,1.0,0.1111111111111111,2.0,,,2.0,,2.0,,3.0,1.0,,2.0,2.0,2.0,1.0,,0.2857142857142857,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0625,0.14285714285714285,0.3333333333333333,,,1.0,,1.0,,,,2.0,,,1.0,,,,,1610612748,2019,2018-19,False
1626159-201961-202355-204020-2548,1610612748,"Justise Winslow, Wayne Ellington, Hassan Whiteside, Tyler Johnson, Dwyane Wade","Winslow, Ellington, Whiteside, Johnson, Wade",1626159-201961-202355-204020-2548,MIA,62.0,1,1.0,2.0,3.0,2.0,,,,5.0,1.0,1.0,,,1.0,,,,,1.0,2.0,,,2.0,,,,,,,,2.0,,1.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,2.0,,,,1.0,1.0,0.5,,0.5,,0.5,,,,,0.5,,0.5,,,,0.5,,116.1290322580645,,10.0,16.0,10.0,14.5,0.5,1.0,1.0,1.0,0.5,,,,,,,0.5,0.5832,,,,,7.35,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-201961-203482-203585-204020,1610612748,"Justise Winslow, Wayne Ellington, Kelly Olynyk, Rodney McGruder, Tyler Johnson","Winslow, Ellington, Olynyk, McGruder, Johnson",1626159-201961-203482-203585-204020,MIA,129.0,1,2.0,1.0,4.0,4.0,,4.0,,8.0,3.0,4.0,,,,,,,,3.0,4.0,,,6.0,5.0,,,,,,,2.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,6.0,,,1.0,0.3333333333333333,0.3333333333333333,0.75,,0.75,,0.75,,,,1.0,,,0.5,,,,,,89.30232558139535,,11.75,20.5,11.75,19.0,1.0,0.75,0.75,0.3333333333333333,,,,,,,,1.0,0.669975,,,,,1.15,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-202355-203079-203482-203585,1610612748,"Justise Winslow, Hassan Whiteside, Dion Waiters, Kelly Olynyk, Rodney McGruder","Winslow, Whiteside, Waiters, Olynyk, McGruder",1626159-202355-203079-203482-203585,MIA,473.0,4,8.0,3.0,16.0,16.0,7.0,,2.0,32.0,3.0,3.0,2.0,2.0,3.0,1.0,5.0,,2.0,4.0,9.0,6.0,3.0,23.0,20.0,,2.0,6.0,2.0,,10.0,4.0,5.0,2.0,6.0,2.0,16.0,1.0,3.0,3.0,6.0,2.0,8.0,1.0,1.0,,,,2.0,,,2.0,3.0,,4.0,2.0,,,,,20.0,10.0,7.0,,0.5,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.625,0.6764705882352942,0.625,0.4,,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,97.42071881606765,,15.75,13.8125,15.6875,13.125,0.2,1.0,1.0,0.6666666666666666,0.2,0.06666666666666667,0.3333333333333333,,0.25,1.0,0.25,0.6,0.50526,0.5054375,0.11764705882352941,0.18181818181818182,0.43478260869565216,8.666666666666666,25.349999999999998,0.4375,3.0,4.0,12.0,3.0,4.0,3.0,,2.0,1.0,0.6666666666666666,0.6666666666666666,,0.6,0.6,1.0,0.6,1.0,1.0,,3.0,,2.0,1.0,1.0,,3.0,2.0,4.0,2.0,,1.0,,,,,1.0,1.0,1.0,0.75,,,,0.25,,,1.0,,,,0.2,1.0,1.0,,,,1.0,0.6297,0.13043478260869565,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-202355-203079-203482-204020,1610612748,"Justise Winslow, Hassan Whiteside, Dion Waiters, Kelly Olynyk, Tyler Johnson","Winslow, Whiteside, Waiters, Olynyk, Johnson",1626159-202355-203079-203482-204020,MIA,190.0,2,3.0,1.0,6.0,6.0,,3.0,,12.0,2.0,3.0,,,,1.0,1.0,,,3.0,4.0,2.0,1.0,10.0,9.0,,,,,,,2.0,1.0,1.0,2.0,1.0,5.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,10.0,,,,0.3333333333333333,0.3333333333333333,0.75,,0.75,,0.8333333333333334,,0.3333333333333333,,1.0,,,1.0,,,,,,90.94736842105263,,16.666666666666668,15.0,16.666666666666668,15.0,0.5,0.6666666666666666,1.0,0.5,,0.16666666666666666,0.16666666666666666,,,,,0.8333333333333334,0.5507416666666667,,0.16666666666666666,0.25,,5.175,24.25,,,1.0,3.0,,1.0,,,,1.0,0.5,0.5,,,,,,,,,1.0,,,,,,,,4.0,,1.0,,,,,,,,,,0.25,0.3333333333333333,,,,,1.0,,,,0.16666666666666666,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-202355-203079-203482-2548,1610612748,"Justise Winslow, Hassan Whiteside, Dion Waiters, Kelly Olynyk, Dwyane Wade","Winslow, Whiteside, Waiters, Olynyk, Wade",1626159-202355-203079-203482-2548,MIA,1366.0,6,23.0,-12.0,42.0,47.0,10.0,8.0,9.0,89.0,9.0,21.0,3.0,6.0,8.0,6.0,12.0,2.0,3.0,13.0,31.0,18.0,3.0,41.0,53.0,2.0,4.0,7.0,4.0,1.0,12.0,6.0,12.0,3.0,7.0,3.0,18.0,4.0,3.0,14.0,18.0,15.0,33.0,3.0,1.0,2.0,5.0,1.0,6.0,2.0,4.0,6.0,9.0,,7.0,4.0,2.0,1.0,2.0,1.0,28.0,12.0,10.0,1.0,0.23076923076923078,0.3333333333333333,0.41935483870967744,0.5714285714285714,0.3877551020408163,0.5,0.4019607843137255,0.5,0.3673469387755102,0.8333333333333334,0.7368421052631579,0.75,0.2857142857142857,0.7391304347826086,0.4375,0.3333333333333333,1.0,0.5,1.0,93.82137628111275,0.5,17.11904761904762,13.76595744680851,16.5,12.680851063829786,0.42857142857142855,0.42857142857142855,0.47368421052631576,0.3333333333333333,0.16326530612244897,0.12244897959183673,0.24489795918367346,0.15384615384615385,0.5454545454545454,0.5,0.2727272727272727,0.7959183673469388,0.526138775510204,0.5276363636363637,0.08,0.125,0.2926829268292683,4.993548387096775,24.711111111111112,0.23809523809523808,3.0,4.0,12.0,3.0,4.0,3.0,,1.0,1.0,0.2222222222222222,0.2222222222222222,0.625,0.25,0.25,1.0,0.25,4.0,10.0,4.0,2.0,1.0,1.0,5.0,11.0,1.0,13.0,1.0,20.0,8.0,2.0,10.0,3.0,4.0,,0.5,0.25,0.45454545454545453,0.5,0.5,0.06451612903225806,0.09523809523809523,,0.5555555555555556,0.6666666666666666,0.5,0.6666666666666666,0.1,0.5,0.5,0.04081632653061224,0.7692307692307693,0.4,,0.5,1.0,0.3333333333333333,0.543905,0.3170731707317073,1.0,,,0.09090909090909091,1.0,,,1.0,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612748,2019,2018-19,False
1626159-202355-203079-203585-2548,1610612748,"Justise Winslow, Hassan Whiteside, Dion Waiters, Rodney McGruder, Dwyane Wade","Winslow, Whiteside, Waiters, McGruder, Wade",1626159-202355-203079-203585-2548,MIA,120.0,2,2.0,5.0,5.0,4.0,2.0,1.0,1.0,9.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,3.0,4.0,1.0,2.0,8.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,,1.0,,,1.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,6.0,4.0,2.0,,0.3333333333333333,0.3333333333333333,0.75,0.5,0.6,0.3333333333333333,0.6666666666666666,0.5,0.2,,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,,1.0,,108.0,,13.4,13.25,11.8,11.75,0.4,1.0,1.0,0.5,0.4,,0.2,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6,0.52024,0.5343666666666667,0.16666666666666666,0.2,0.5,5.175,25.2,0.4,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,2.0,,4.0,,1.0,1.0,,,,,,,,0.5,0.25,,0.5,1.0,,1.0,,,0.5,1.0,,,,,,,,0.5073,0.25,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-202355-203079-204020-2548,1610612748,"Justise Winslow, Hassan Whiteside, Dion Waiters, Tyler Johnson, Dwyane Wade","Winslow, Whiteside, Waiters, Johnson, Wade",1626159-202355-203079-204020-2548,MIA,18.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-202355-203482-203585-2548,1610612748,"Justise Winslow, Hassan Whiteside, Kelly Olynyk, Rodney McGruder, Dwyane Wade","Winslow, Whiteside, Olynyk, McGruder, Wade",1626159-202355-203482-203585-2548,MIA,216.0,3,4.0,1.0,6.0,6.0,,,2.0,12.0,3.0,3.0,,,1.0,,2.0,,,3.0,5.0,2.0,,6.0,5.0,,,,,,,4.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,,1.0,,,1.0,,,,,,,,2.0,1.0,2.0,,2.0,,,,0.6666666666666666,1.0,0.6,,0.42857142857142855,,0.42857142857142855,,0.2857142857142857,,0.5,1.0,0.5,0.6,0.5,0.5,,1.0,,80.0,,15.333333333333334,20.666666666666668,14.5,19.666666666666668,0.42857142857142855,1.0,1.0,0.6666666666666666,0.14285714285714285,,0.2857142857142857,,,,,0.7142857142857143,0.48145714285714286,,,,,4.8,25.95,,,,,,,,1.0,1.0,,,,0.5,,,,,2.0,2.0,,1.0,,,2.0,2.0,,4.0,,2.0,2.0,,1.0,,,,,,1.0,1.0,1.0,,,,0.5,,,1.0,,,,0.14285714285714285,1.0,1.0,0.5,,,,0.5899,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-202355-203482-204020-2548,1610612748,"Justise Winslow, Hassan Whiteside, Kelly Olynyk, Tyler Johnson, Dwyane Wade","Winslow, Whiteside, Olynyk, Johnson, Wade",1626159-202355-203482-204020-2548,MIA,874.0,3,15.0,13.0,30.0,30.0,8.0,,3.0,60.0,9.0,12.0,2.0,4.0,6.0,1.0,2.0,,,15.0,21.0,3.0,7.0,43.0,30.0,,5.0,7.0,,1.0,11.0,8.0,2.0,4.0,5.0,3.0,11.0,,6.0,5.0,11.0,3.0,14.0,5.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,3.0,7.0,1.0,11.0,5.0,1.0,1.0,1.0,1.0,37.0,11.0,8.0,,0.26666666666666666,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.75,0.7142857142857143,0.7413793103448276,0.6875,0.125,0.75,0.7142857142857143,0.8571428571428571,,0.7857142857142857,0.42857142857142855,,1.0,0.8571428571428571,,98.8558352402746,1.0,13.2,15.933333333333334,13.133333333333333,15.533333333333333,0.5,0.75,0.75,0.3333333333333333,0.25,0.041666666666666664,0.08333333333333333,,0.5714285714285714,0.5,,0.625,0.5196479166666667,0.5327,0.17857142857142858,0.2,0.2558139534883721,5.8,24.333333333333332,0.26666666666666666,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,1.0,0.5,3.0,3.0,3.0,3.0,,,3.0,3.0,,6.0,,22.0,6.0,,3.0,2.0,2.0,,,,1.0,1.0,1.0,,,,0.5,0.3333333333333333,0.6666666666666666,0.75,0.2857142857142857,0.5,0.5,0.125,1.0,1.0,,,,,0.5697666666666666,0.13953488372093023,,,,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,3.0,1.0,1.0,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,3.0,,,,,,,,,,1610612748,2019,2018-19,False
1626159-202355-203585-204020-2548,1610612748,"Justise Winslow, Hassan Whiteside, Rodney McGruder, Tyler Johnson, Dwyane Wade","Winslow, Whiteside, McGruder, Johnson, Wade",1626159-202355-203585-204020-2548,MIA,72.0,1,1.0,-3.0,3.0,2.0,3.0,,1.0,5.0,,2.0,,2.0,1.0,,,,,,3.0,,,,3.0,,,3.0,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,1.0,,1.0,0.3333333333333333,,,1.0,,100.0,,17.0,10.5,16.666666666666668,10.5,0.6666666666666666,,,,0.3333333333333333,,,,0.6666666666666666,,,0.6666666666666666,0.4542,0.4542,,,,4.566666666666666,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,0.3333333333333333,,1.0,0.3333333333333333,0.5,,,,,,,1.0,,,,,,0.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-203079-203482-203585-2548,1610612748,"Justise Winslow, Dion Waiters, Kelly Olynyk, Rodney McGruder, Dwyane Wade","Winslow, Waiters, Olynyk, McGruder, Wade",1626159-203079-203482-203585-2548,MIA,95.0,1,2.0,,3.0,4.0,3.0,2.0,,7.0,1.0,2.0,1.0,2.0,,,1.0,,1.0,1.0,2.0,1.0,,5.0,5.0,,1.0,2.0,1.0,,5.0,,1.0,,1.0,,3.0,,1.0,1.0,2.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,5.0,5.0,3.0,,,,0.5,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,,1.0,1.0,,1.0,,,1.0,1.0,,106.10526315789474,,18.0,10.25,18.0,10.25,0.6666666666666666,0.5,0.5,,,,0.3333333333333333,,0.6666666666666666,0.5,0.3333333333333333,1.0,0.6309166666666667,0.6309166666666667,,,1.0,0.75,26.5,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-203482-203585-204020-2548,1610612748,"Justise Winslow, Kelly Olynyk, Rodney McGruder, Tyler Johnson, Dwyane Wade","Winslow, Olynyk, McGruder, Johnson, Wade",1626159-203482-203585-204020-2548,MIA,221.0,4,4.0,-7.0,10.0,10.0,3.0,4.0,,20.0,1.0,2.0,,,,1.0,5.0,,1.0,1.0,2.0,6.0,1.0,3.0,10.0,,,,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,,,2.0,2.0,,2.0,1.0,1.0,,1.0,,1.0,,2.0,3.0,2.0,,2.0,,1.0,,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.5,,0.125,,0.16666666666666666,0.16666666666666666,0.75,1.0,0.6666666666666666,,,0.6666666666666666,,,1.0,,,130.31674208144798,1.0,11.0,11.1,11.0,11.1,0.25,0.5,0.5,1.0,,0.125,0.625,,,,0.5,1.0,0.5530785714285714,0.494325,,,0.3333333333333333,0.65,28.599999999999998,0.3,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612748,2019,2018-19,False
