EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Corner3FGA,FG3A,OpponentPoints,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FG3APct,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceFtPoints,ShortMidRangeAssists,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,Charge Fouls Drawn,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,SelfOReb,LostBallSteals,Loose Ball Fouls,SelfORebPct,DefLongMidRangeReboundPct,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,Fg3aBlocked,Transition Take Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffCorner3ReboundPct,SecondChanceArc3PctAssisted,Transition Take Fouls Drawn,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Offensive Fouls,HeaveMakes,BlockedLongMidRange,3SecondViolations,BlockedCorner3,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1627777-1629001-1630178-1630194-202699,1610612755,"Georges Niang, De'Anthony Melton, Tyrese Maxey, Paul Reed, Tobias Harris","Niang, Melton, Maxey, Reed, Harris",1627777-1629001-1630178-1630194-202699,PHI,616.0,8,10.0,11.0,22.0,20.0,42.0,1.0,8.0,15.0,,,1.0,1.0,1.0,3.0,3.0,6.0,0.36363636363636365,1.0,98.18181818181817,14.636363636363637,14.7,14.181818181818182,13.9,0.045454545454545456,0.7272727272727273,0.5088659090909091,25.925,,1.0,3.0,5.0,8.0,1.0,1.0,,,6.0,,,,,4.0,7.0,,,,6.0,14.0,4.0,2.0,26.0,1.0,2.0,,,2.0,,,,,,,8.0,4.0,9.0,3.0,2.0,7.0,4.0,3.0,4.0,3.0,7.0,3.0,3.0,17.0,,3.0,4.0,6.0,2.0,12.0,3.0,15.0,,,,,,,,6.0,2.0,3.0,1.0,3.0,1.0,24.0,,,0.6666666666666666,0.8,0.75,0.5,,,0.5,0.42857142857142855,0.5,,0.5454545454545454,0.5,,0.5416666666666666,0.3333333333333333,,0.21428571428571427,,0.5,1.0,0.6,0.375,1.0,,0.7142857142857143,0.25,0.3333333333333333,0.4,,0.5,0.4,1.0,1.0,0.3333333333333333,0.36363636363636365,0.625,0.625,0.6,0.2727272727272727,,,,0.3181818181818182,0.5714285714285714,0.5714285714285714,0.75,0.5,1.0,,,,,,,,0.5714285714285714,0.51515,,0.125,0.13333333333333333,0.07692307692307693,,4.828571428571428,,1.0,,,1.0,,1.0,,,,,0.16666666666666666,0.3333333333333333,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,0.1111111111111111,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1630178-200782-202699,1610612755,"Georges Niang, De'Anthony Melton, Tyrese Maxey, P.J. Tucker, Tobias Harris","Niang, Melton, Maxey, Tucker, Harris",1627777-1629001-1630178-200782-202699,PHI,668.0,6,11.0,10.0,23.0,25.0,48.0,4.0,6.0,30.0,1.0,1.0,,,2.0,4.0,5.0,5.0,0.2857142857142857,,103.47305389221557,12.652173913043478,15.08,12.043478260869565,15.08,0.19047619047619047,0.6190476190476191,0.5362833333333333,23.96666666666667,11.0,9.0,2.0,7.0,7.0,,,4.0,4.0,3.0,5.0,3.0,,,,2.0,,,,13.0,15.0,3.0,5.0,40.0,1.0,2.0,,,2.0,6.0,8.0,1.0,2.0,2.0,17.0,12.0,14.0,9.0,,,2.0,,,6.0,3.0,9.0,,4.0,21.0,1.0,1.0,5.0,5.0,,10.0,2.0,12.0,2.0,,2.0,,1.0,,,6.0,3.0,1.0,1.0,1.0,1.0,38.0,16.0,10.0,0.46153846153846156,0.46153846153846156,1.0,0.5,,0.5,0.5,0.8666666666666667,0.5,0.75,0.8333333333333334,0.5,0.75,0.8695652173913043,0.5,0.7727272727272727,,,,,1.0,0.5,1.0,0.3333333333333333,1.0,0.4,,,0.5,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.5714285714285714,0.14285714285714285,0.23809523809523808,0.75,0.75,0.09523809523809523,,,,,,,,,0.4,1.0,,,,0.4355,0.5187999999999999,0.13636363636363635,0.1875,0.05,0.425,8.3,0.4782608695652174,3.0,,,1.0,,2.0,,1.0,1.0,,1.0,1.0,0.3333333333333333,,,,0.5,,,,,,3.0,1.0,2.0,3.0,1.0,0.6,0.6,0.3333333333333333,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1630178-200782-203954,1610612755,"Georges Niang, De'Anthony Melton, Tyrese Maxey, P.J. Tucker, Joel Embiid","Niang, Melton, Maxey, Tucker, Embiid",1627777-1629001-1630178-200782-203954,PHI,332.0,5,6.0,10.0,10.0,10.0,20.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,0.5,0.5,86.74698795180723,16.1,17.1,14.7,17.1,0.3,0.6,0.504355,26.18,4.0,2.0,1.0,,1.0,,,,,4.0,,2.0,,,1.0,2.0,,1.0,1.0,2.0,5.0,3.0,,13.0,,1.0,,,,2.0,4.0,1.0,1.0,,7.0,4.0,,9.0,,,2.0,1.0,1.0,2.0,3.0,5.0,1.0,,13.0,,2.0,1.0,3.0,1.0,5.0,2.0,7.0,1.0,,,1.0,1.0,,,,,,,,,13.0,7.0,4.0,1.0,1.0,1.0,0.6,,1.0,0.6,0.4,,0.5,0.65,,0.7,0.65,,0.7,0.2,,0.25,1.0,1.0,0.6666666666666666,1.0,,1.0,0.4,,1.0,,,1.0,,1.0,,0.1,,,,0.4,,0.6666666666666666,0.6666666666666666,0.2,0.5,0.5,1.0,,,,,,,,0.2,1.0,0.5,0.3337,0.41958,,,,0.5384615384615384,8.8,0.4,2.0,,,2.0,,,,,,,0.5,0.6666666666666666,1.0,,,,,,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1630178-201935-202699,1610612755,"Georges Niang, De'Anthony Melton, Tyrese Maxey, James Harden, Tobias Harris","Niang, Melton, Maxey, Harden, Harris",1627777-1629001-1630178-201935-202699,PHI,177.0,5,3.0,-1.0,5.0,7.0,12.0,,,7.0,,,,,,1.0,1.0,3.0,,,97.62711864406779,11.4,17.142857142857142,8.4,15.857142857142858,,0.25,0.47835,,3.0,4.0,2.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,4.0,,4.0,6.0,,1.0,,,,1.0,3.0,,,2.0,4.0,2.0,,,,,,,1.0,1.0,,1.0,,1.0,2.0,,1.0,1.0,3.0,,4.0,1.0,5.0,,,,,,,,6.0,1.0,2.0,,2.0,1.0,6.0,2.0,2.0,1.0,1.0,,,,,,0.25,,0.3333333333333333,0.25,,0.3333333333333333,0.42857142857142855,,0.4,0.25,,,,0.75,0.5,0.5,,0.6666666666666666,0.5,,1.0,,1.0,0.6666666666666666,1.0,,0.5,0.25,1.0,1.0,1.0,0.25,0.5,,,,,,,,,,,,0.3333333333333333,1.0,,,,0.4054,0.5026666666666667,0.2,0.2,,0.6666666666666666,12.85,0.6,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,1610612755,2023,2022-23,True
1627777-1629001-1630178-201935-203954,1610612755,"Georges Niang, De'Anthony Melton, Tyrese Maxey, James Harden, Joel Embiid","Niang, Melton, Maxey, Harden, Embiid",1627777-1629001-1630178-201935-203954,PHI,1067.0,14,18.0,-7.0,34.0,39.0,73.0,3.0,13.0,51.0,3.0,1.0,2.0,2.0,5.0,7.0,11.0,15.0,0.5,0.4,98.51921274601686,17.0,12.538461538461538,16.294117647058822,11.897435897435898,0.11538461538461539,0.6923076923076923,0.5070134615384615,25.76153846153846,18.0,25.0,4.0,3.0,5.0,,,3.0,4.0,5.0,3.0,3.0,,,2.0,10.0,2.0,,5.0,7.0,13.0,5.0,15.0,44.0,,,,2.0,1.0,5.0,9.0,,5.0,8.0,18.0,8.0,6.0,9.0,6.0,,10.0,2.0,2.0,4.0,3.0,7.0,2.0,3.0,17.0,1.0,2.0,3.0,6.0,,9.0,3.0,12.0,3.0,,1.0,,2.0,,1.0,25.0,4.0,2.0,2.0,2.0,1.0,43.0,18.0,18.0,0.5714285714285714,0.5714285714285714,0.6,0.38461538461538464,,,0.38461538461538464,0.5384615384615384,,0.5555555555555556,0.5576923076923077,,0.35714285714285715,0.6111111111111112,0.125,0.45,0.15384615384615385,0.2,0.2,,0.75,0.3333333333333333,0.5,0.125,0.6428571428571429,0.21428571428571427,,0.3333333333333333,0.125,0.75,0.6666666666666666,1.0,,0.5,0.19230769230769232,0.6,0.75,1.0,0.19230769230769232,0.11538461538461539,1.0,1.0,0.38461538461538464,0.2,0.2,1.0,,,,,1.0,0.2857142857142857,0.75,0.35714285714285715,,0.2,0.4188,0.5125928571428571,0.22580645161290322,0.25,0.022727272727272728,0.4090909090909091,8.653846153846153,0.5294117647058824,2.0,,1.0,1.0,1.0,1.0,,5.0,2.0,4.0,0.4,0.5,0.5,,,,1.0,,2.0,,,1.0,2.0,,,1.0,,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,,,1.0,,,,,,,,1.0,3.0,,,0.2,,,,,,,,1.0,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1630178-202699-203473,1610612755,"Georges Niang, De'Anthony Melton, Tyrese Maxey, Tobias Harris, Dewayne Dedmon","Niang, Melton, Maxey, Harris, Dedmon",1627777-1629001-1630178-202699-203473,PHI,79.0,1,1.0,-3.0,3.0,3.0,6.0,1.0,2.0,3.0,,,,,1.0,,,,1.0,,109.36708860759494,6.666666666666667,19.666666666666668,6.666666666666667,19.333333333333332,0.5,1.0,0.543525,24.2,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,2.0,,2.0,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.6666666666666666,,,,,,1.0,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1630178-202699-203954,1610612755,"Georges Niang, De'Anthony Melton, Tyrese Maxey, Tobias Harris, Joel Embiid","Niang, Melton, Maxey, Harris, Embiid",1627777-1629001-1630178-202699-203954,PHI,1546.0,11,26.0,1.0,47.0,51.0,98.0,6.0,17.0,66.0,3.0,2.0,1.0,,2.0,9.0,12.0,11.0,0.3617021276595745,0.5,91.28072445019406,15.51063829787234,16.019607843137255,14.787234042553191,15.431372549019608,0.1276595744680851,0.6808510638297872,0.5365467391304347,26.376470588235296,14.0,24.0,5.0,12.0,15.0,3.0,3.0,3.0,4.0,8.0,7.0,2.0,,,5.0,11.0,,2.0,4.0,18.0,30.0,7.0,10.0,67.0,4.0,4.0,,,8.0,6.0,7.0,4.0,7.0,2.0,26.0,12.0,24.0,12.0,9.0,2.0,11.0,5.0,3.0,6.0,4.0,10.0,2.0,5.0,24.0,2.0,3.0,9.0,5.0,,14.0,5.0,19.0,1.0,1.0,,1.0,,,2.0,10.0,4.0,1.0,1.0,1.0,,59.0,26.0,14.0,0.3333333333333333,0.35294117647058826,0.5714285714285714,0.4117647058823529,,0.5714285714285714,0.4117647058823529,0.6,1.0,0.8571428571428571,0.6063829787234043,1.0,0.8571428571428571,0.6568627450980392,1.0,0.8666666666666667,0.1,0.06666666666666667,0.25,,0.5555555555555556,0.25,1.0,0.2222222222222222,0.7777777777777778,0.23809523809523808,0.6666666666666666,0.2,,0.25,0.8,1.0,1.0,,0.3191489361702128,0.8,0.8571428571428571,0.4166666666666667,0.1702127659574468,0.14893617021276595,0.3333333333333333,0.3333333333333333,0.23404255319148937,0.45454545454545453,0.45454545454545453,0.4,0.75,1.0,,,,0.2857142857142857,0.75,0.2857142857142857,0.5,0.45454545454545453,0.7945,0.5566576923076924,0.09803921568627451,0.12121212121212122,0.11940298507462686,0.3880597014925373,7.4399999999999995,0.2978723404255319,3.0,,,1.0,,1.0,,,,,0.375,0.5,0.3333333333333333,,,,,,1.0,,,,3.0,2.0,3.0,2.0,,0.42857142857142855,0.42857142857142855,,1.0,0.21428571428571427,0.6666666666666666,,,,,,,,,,,1.0,,,0.05555555555555555,,0.5,,,,0.3333333333333333,1.0,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1630194-201935-202699,1610612755,"Georges Niang, De'Anthony Melton, Paul Reed, James Harden, Tobias Harris","Niang, Melton, Reed, Harden, Harris",1627777-1629001-1630194-201935-202699,PHI,72.0,2,1.0,-2.0,2.0,3.0,5.0,,,4.0,1.0,1.0,,,,1.0,1.0,,,,100.0,25.0,7.333333333333333,23.5,7.333333333333333,,0.75,0.59195,,,1.0,1.0,,3.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,4.0,,,2.0,,1.0,,,,,1.0,,,,,2.0,,,,,,,3.0,1.0,,1.0,,,2.0,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,0.25,,,0.25,,,0.25,,,0.75,1.0,,,,0.6666666666666666,,,,0.6666666666666666,0.6666666666666666,,,,,,,,0.75,,,,0.25,,,,,,,,1.0,,,,,1.0,,,,,0.7719,0.5687,,,,,3.7,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-200782-201935-202699,1610612755,"Georges Niang, De'Anthony Melton, P.J. Tucker, James Harden, Tobias Harris","Niang, Melton, Tucker, Harden, Harris",1627777-1629001-200782-201935-202699,PHI,72.0,1,1.0,,2.0,2.0,4.0,,,2.0,1.0,,,,,,1.0,,,,80.0,11.0,25.0,11.0,18.0,,1.0,0.60365,,2.0,,,1.0,2.0,,,1.0,2.0,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,1.0,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,1.0,0.5,,,,,0.60365,,,,1.0,2.4,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-200782-201935-203954,1610612755,"Georges Niang, De'Anthony Melton, P.J. Tucker, James Harden, Joel Embiid","Niang, Melton, Tucker, Harden, Embiid",1627777-1629001-200782-201935-203954,PHI,351.0,3,6.0,-11.0,11.0,11.0,22.0,2.0,4.0,20.0,,,1.0,1.0,3.0,2.0,3.0,2.0,0.4444444444444444,0.3333333333333333,90.25641025641026,18.0,13.909090909090908,16.727272727272727,13.909090909090908,0.2222222222222222,0.6666666666666666,0.5076111111111111,24.8,,6.0,2.0,1.0,2.0,1.0,2.0,,,1.0,2.0,,,1.0,1.0,2.0,,,,1.0,5.0,1.0,4.0,9.0,1.0,2.0,,1.0,2.0,,,,,,,2.0,,3.0,,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,,,2.0,3.0,5.0,2.0,,,,,,,5.0,2.0,,,,,7.0,,,1.0,1.0,1.0,0.25,,,0.25,0.2,0.5,,0.2777777777777778,0.3333333333333333,,0.36363636363636365,0.3333333333333333,,,,,,,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.42857142857142855,,1.0,,,,1.0,,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,0.2222222222222222,,,0.2222222222222222,0.5,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,,,,,,,0.5,0.4967,,0.18181818181818182,0.2857142857142857,0.2222222222222222,,8.98,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,1.0,,1.0,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-201935-202699-203954,1610612755,"Georges Niang, De'Anthony Melton, James Harden, Tobias Harris, Joel Embiid","Niang, Melton, Harden, Harris, Embiid",1627777-1629001-201935-202699-203954,PHI,2589.0,16,43.0,-29.0,81.0,83.0,164.0,8.0,31.0,113.0,6.0,3.0,5.0,3.0,10.0,3.0,13.0,16.0,0.4305555555555556,0.5,91.21668597914253,16.123456790123456,15.457831325301205,15.62962962962963,14.337349397590362,0.1111111111111111,0.625,0.5009354166666666,26.067741935483873,16.0,16.0,9.0,11.0,14.0,5.0,5.0,3.0,3.0,18.0,9.0,5.0,,,5.0,23.0,2.0,,2.0,18.0,41.0,10.0,18.0,84.0,5.0,6.0,2.0,2.0,16.0,6.0,9.0,1.0,3.0,9.0,24.0,12.0,24.0,27.0,3.0,8.0,23.0,5.0,8.0,6.0,9.0,15.0,4.0,4.0,39.0,3.0,6.0,18.0,8.0,,26.0,9.0,35.0,5.0,2.0,1.0,2.0,,,,22.0,5.0,2.0,,3.0,2.0,68.0,19.0,13.0,0.3333333333333333,0.42857142857142855,0.9,0.3225806451612903,1.0,0.3333333333333333,0.3225806451612903,0.43902439024390244,0.8333333333333334,0.6666666666666666,0.4583333333333333,1.0,0.625,0.5121951219512195,1.0,0.7058823529411765,0.1951219512195122,0.21428571428571427,0.2222222222222222,,0.5333333333333333,0.2727272727272727,0.6,0.14285714285714285,0.5777777777777777,0.20930232558139536,0.6666666666666666,0.25,0.1111111111111111,1.0,0.5,0.65,0.5,0.6666666666666666,0.19444444444444445,0.7857142857142857,1.0,0.36363636363636365,0.25,0.125,0.625,0.625,0.3194444444444444,0.21739130434782608,0.21739130434782608,0.8,0.625,1.0,,,0.25,0.25,1.0,0.16666666666666666,,0.21739130434782608,0.5701666666666666,0.4700708333333334,0.07792207792207792,0.1111111111111111,0.19047619047619047,0.2857142857142857,7.958536585365854,0.19753086419753085,2.0,2.0,,1.0,1.0,1.0,,5.0,1.0,2.0,0.1111111111111111,0.14285714285714285,0.5,1.0,,1.0,,2.0,3.0,2.0,0.05555555555555555,,5.0,1.0,1.0,5.0,1.0,0.5555555555555556,0.625,0.2,1.0,0.08333333333333333,1.0,,3.0,1.0,,1.0,1.0,,,,,1.0,,,0.03125,,0.3333333333333333,1.0,,,0.2,,,,1.0,,,,0.1111111111111111,,,1610612755,2023,2022-23,True
1627777-1629003-1629667-1630178-1630194,1610612755,"Georges Niang, Shake Milton, Jalen McDaniels, Tyrese Maxey, Paul Reed","Niang, Milton, McDaniels, Maxey, Reed",1627777-1629003-1629667-1630178-1630194,PHI,1999.0,9,33.0,-23.0,67.0,69.0,136.0,7.0,19.0,85.0,3.0,2.0,8.0,7.0,13.0,10.0,14.0,19.0,0.36538461538461536,0.6153846153846154,97.96898449224611,15.462686567164178,13.956521739130435,15.17910447761194,13.53623188405797,0.1346153846153846,0.7692307692307693,0.5518903846153846,25.16842105263158,7.0,10.0,3.0,11.0,21.0,1.0,4.0,3.0,3.0,10.0,2.0,1.0,,,4.0,12.0,,,2.0,17.0,33.0,5.0,13.0,62.0,1.0,4.0,,,2.0,4.0,5.0,,2.0,,8.0,22.0,12.0,15.0,,2.0,12.0,4.0,2.0,11.0,5.0,16.0,4.0,9.0,37.0,1.0,4.0,9.0,11.0,1.0,21.0,5.0,26.0,5.0,1.0,,,,,1.0,19.0,9.0,1.0,,2.0,1.0,60.0,8.0,7.0,0.6470588235294118,0.6875,1.0,0.2631578947368421,,,0.2631578947368421,0.5151515151515151,0.25,0.8,0.47115384615384615,0.25,0.5714285714285714,0.5169491525423728,0.2,0.5,0.06060606060606061,0.047619047619047616,0.1,1.0,0.7333333333333333,0.25,0.8181818181818182,0.07142857142857142,0.7692307692307693,0.16666666666666666,0.4,,0.125,0.8333333333333334,0.7142857142857143,0.8,1.0,0.5,0.40384615384615385,0.5238095238095238,0.55,0.8181818181818182,0.19230769230769232,0.038461538461538464,0.14285714285714285,0.14285714285714285,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,1.0,0.25,,,,0.42857142857142855,1.0,0.2857142857142857,,0.3333333333333333,0.544875,0.5377214285714286,0.15517241379310345,0.23076923076923078,0.03225806451612903,0.12903225806451613,4.239393939393939,0.1044776119402985,6.0,,,2.0,1.0,3.0,2.0,1.0,,1.0,0.6,0.6666666666666666,0.3333333333333333,,2.0,,,3.0,1.0,,0.10714285714285714,0.5,,,,1.0,,,,,1.0,,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629003-1629667-1630178-200782,1610612755,"Georges Niang, Shake Milton, Jalen McDaniels, Tyrese Maxey, P.J. Tucker","Niang, Milton, McDaniels, Maxey, Tucker",1627777-1629003-1629667-1630178-200782,PHI,115.0,2,2.0,2.0,4.0,4.0,8.0,,1.0,2.0,,,1.0,1.0,1.0,,,2.0,0.5,1.0,100.17391304347825,16.75,12.0,14.75,12.0,,1.0,0.53685,27.7,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,1.0,,4.0,4.0,,,,,2.0,,1.0,,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,3.0,1.0,4.0,,,,,,,,4.0,2.0,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,0.5,1.0,0.3333333333333333,,,,1.0,1.0,,1.0,1.0,1.0,0.5,,,1.0,1.0,,1.0,,,0.5,,,,,,,,0.5,,,,,,,,,0.5,,0.5,,,,0.53685,0.5,0.6666666666666666,0.5,0.5,2.5,0.5,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629003-1629667-1630178-202699,1610612755,"Georges Niang, Shake Milton, Jalen McDaniels, Tyrese Maxey, Tobias Harris","Niang, Milton, McDaniels, Maxey, Harris",1627777-1629003-1629667-1630178-202699,PHI,4.0,1,,,,1.0,1.0,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
