EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyFG2M,PtsPutbacks,AtRimAssists,PenaltyFg2Pct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ShortMidRangeAssists,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedAtRim,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassSteals,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LostBallTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Blocked3s,BlockedCorner3,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Charge Fouls,Arc3PctBlocked,SecondChanceAtRimPctAssisted,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,BlockedArc3,Technical Free Throw Trips,Transition Take Fouls,3SecondViolations,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1627759-1627763-1629057-1630573-201143,1610612738,"Jaylen Brown, Malcolm Brogdon, Robert Williams III, Sam Hauser, Al Horford","Brown, Brogdon, Williams III, Hauser, Horford",1627759-1627763-1629057-1630573-201143,BOS,57.0,1,1.0,-2.0,2,3.0,,1.0,5,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,1.0,,,1.0,0.5,,1.0,,,,,,,0.5,126.31578947368422,,13.0,10.333333333333334,10.5,10.333333333333334,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,0.5084,,,,,,,10.8,26.1,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1627763-1629057-1630573-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Robert Williams III, Sam Hauser, Marcus Smart","Brown, Brogdon, Williams III, Hauser, Smart",1627759-1627763-1629057-1630573-203935,BOS,553.0,3,9.0,-4.0,18,21.0,1.0,3.0,39,3.0,1.0,,3.0,6.0,,3.0,,1.0,,,2.0,6.0,,2.0,,,5.0,12.0,2.0,7.0,1.0,17.0,21.0,,2.0,,2.0,1.0,1.0,,,,,,6.0,4.0,3.0,3.0,6.0,2.0,1.0,3.0,1.0,4.0,1.0,,,9.0,2.0,3.0,3.0,3.0,9.0,5.0,14.0,2.0,3.0,,,1.0,1.0,4.0,5.0,5.0,4.0,,,2.0,,1.0,,1.0,1.0,1.0,1.0,16.0,,1.0,,0.6,0.6,0.5,0.2857142857142857,,,0.2857142857142857,0.4166666666666667,,0.42105263157894735,,,0.425,0.1,,0.3684210526315789,0.08333333333333333,0.16666666666666666,1.0,0.42857142857142855,1.0,0.4,1.0,0.4166666666666667,1.0,,0.6666666666666666,0.5,,1.0,1.0,1.0,0.18181818181818182,101.55515370705244,1.0,16.0,12.619047619047619,14.055555555555555,12.619047619047619,0.15789473684210525,0.3157894736842105,0.5,0.6,0.15789473684210525,,,,0.05263157894736842,,,,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5,0.25,0.5,,,,,,,,0.5263157894736842,0.3333333333333333,0.5271,0.530775,,0.05,0.07692307692307693,0.058823529411764705,,9.091666666666667,26.5,0.05555555555555555,2.0,2.0,,,,,2.0,,,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,3.0,3.0,2.0,1.0,,,,,,0.75,1.0,1.0,0.3333333333333333,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1627763-1629057-201143-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Robert Williams III, Al Horford, Marcus Smart","Brown, Brogdon, Williams III, Horford, Smart",1627759-1627763-1629057-201143-203935,BOS,84.0,2,1.0,2.0,4,2.0,2.0,1.0,6,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,2.0,4.0,,,,4.0,2.0,,1.0,,,,,2.0,,,,2.0,4.0,,,,,,,2.0,,2.0,,,,4.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,,1.0,1.0,,,,,,0.5,,0.5,,0.5,0.5,,0.5,,,,1.0,,,,1.0,,,,,,,1.0,,,,102.85714285714286,,12.5,17.0,7.75,17.0,0.5,0.25,,,0.25,,,,,,,,,,,,,,,,0.5,,,,,0.5,,0.523175,0.3712,0.48565,,,,0.5,9.625,,0.5,1.0,2.0,,1.0,1.0,,2.0,0.5,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1627763-1629684-201143-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Grant Williams, Al Horford, Marcus Smart","Brown, Brogdon, Williams, Horford, Smart",1627759-1627763-1629684-201143-203935,BOS,228.0,1,4.0,,6,7.0,,,13,2.0,,,1.0,2.0,,,,,,,2.0,2.0,,,,,2.0,4.0,2.0,2.0,,10.0,10.0,,,,,,,,,,,,,4.0,6.0,,2.0,2.0,1.0,,2.0,2.0,2.0,,,6.0,,1.0,2.0,,2.0,1.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,10.0,,,,,,1.0,1.0,,,1.0,0.5,,0.8333333333333334,,,0.8333333333333334,,,0.3333333333333333,0.25,,,0.5,0.6666666666666666,,0.5,0.5,1.0,,,,,,,0.5,,82.10526315789474,,17.166666666666668,17.857142857142858,17.166666666666668,17.285714285714285,0.3333333333333333,0.3333333333333333,0.5,0.5,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.6666666666666666,1.0,0.48234166666666667,,,,,,,7.625,26.4,,,1.0,,,,,,,,0.5,1.0,,,,,,,,1.0,,,,,,,0.5,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1627763-1630573-201143-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Sam Hauser, Al Horford, Marcus Smart","Brown, Brogdon, Hauser, Horford, Smart",1627759-1627763-1630573-201143-203935,BOS,286.0,3,5.0,-2.0,10,9.0,,1.0,19,3.0,,,,,1.0,1.0,,1.0,,,1.0,4.0,,,,,4.0,4.0,1.0,5.0,3.0,14.0,16.0,,,,,,,,,,,,6.0,2.0,3.0,,4.0,1.0,,3.0,1.0,4.0,1.0,,1.0,9.0,1.0,,1.0,2.0,3.0,1.0,4.0,,1.0,,,,,,1.0,1.0,3.0,,,3.0,1.0,2.0,,,,,,14.0,,,,0.75,0.75,1.0,0.2,,,0.2,1.0,,0.6111111111111112,,,0.7,,,0.5555555555555556,,,1.0,,1.0,0.25,1.0,0.25,,,,,1.0,1.0,,1.0,,95.66433566433567,,13.4,16.88888888888889,12.9,16.88888888888889,0.3333333333333333,,,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,,,,0.4444444444444444,0.25,0.25,1.0,,,,,,,,,,0.8888888888888888,0.25,0.5690722222222222,,,0.2,0.4,,,5.95,26.52,,,3.0,,,,,2.0,,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1627763-201143-201933-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Al Horford, Blake Griffin, Marcus Smart","Brown, Brogdon, Horford, Griffin, Smart",1627759-1627763-201143-201933-203935,BOS,75.0,1,1.0,-5.0,3,4.0,,1.0,7,,,,,,,1.0,,,,,,2.0,,1.0,,,,1.0,,2.0,,,5.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,1.0,,,,0.3333333333333333,,,1.0,,,,,,,134.4,,17.333333333333332,5.75,14.0,5.75,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,1.0,,,,,,,,0.6666666666666666,,0.4759333333333333,0.4713,,,,,,14.5,25.75,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1610612738,2023,2022-23,True
1627759-1628369-1628401-1629057-1629684,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Robert Williams III, Grant Williams","Brown, Tatum, White, Williams III, Williams",1627759-1628369-1628401-1629057-1629684,BOS,447.0,3,7.0,-4.0,14,15.0,3.0,1.0,29,5.0,1.0,1.0,,3.0,2.0,3.0,,1.0,,1.0,2.0,4.0,,,,1.0,5.0,11.0,2.0,5.0,3.0,19.0,23.0,,3.0,,,,,4.0,,2.0,,,6.0,4.0,3.0,3.0,4.0,2.0,,3.0,1.0,4.0,1.0,,,9.0,1.0,2.0,1.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,,,,,2.0,2.0,4.0,,,5.0,,2.0,1.0,,,,,19.0,,3.0,,0.6,0.6,0.5,0.4,,,0.4,0.45454545454545453,,0.5,,,0.5,,,0.3125,,,0.5,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,,1.0,,1.0,0.5,,1.0,0.1111111111111111,93.42281879194631,,16.857142857142858,14.066666666666666,15.928571428571429,13.933333333333334,0.3125,0.1875,,,0.1875,0.6666666666666666,0.6666666666666666,,0.0625,,,,0.25,0.5,0.5,0.5,0.3333333333333333,,,,0.16666666666666666,0.16666666666666666,,0.16666666666666666,,0.625,0.5,0.512340625,0.4110666666666667,0.4638166666666667,0.1111111111111111,0.15384615384615385,,,8.536363636363637,25.34,0.21428571428571427,1.0,3.0,,,,,3.0,,,0.6,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1610612738,2023,2022-23,True
1627759-1628369-1628401-1629057-201143,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Robert Williams III, Al Horford","Brown, Tatum, White, Williams III, Horford",1627759-1628369-1628401-1629057-201143,BOS,1319.0,10,22.0,4.0,44,45.0,13.0,4.0,89,6.0,2.0,,8.0,14.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,10.0,,1.0,,4.0,15.0,24.0,4.0,13.0,4.0,46.0,42.0,1.0,2.0,,1.0,,2.0,6.0,1.0,5.0,2.0,15.0,12.0,18.0,9.0,3.0,10.0,2.0,3.0,6.0,3.0,9.0,1.0,2.0,,21.0,1.0,1.0,8.0,8.0,17.0,2.0,19.0,,5.0,1.0,,1.0,,7.0,3.0,9.0,6.0,1.0,,5.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,44.0,15.0,13.0,1.0,0.4,0.42857142857142855,0.75,0.3076923076923077,,0.2,0.3076923076923077,0.625,0.5,0.5675675675675675,0.3333333333333333,0.5909090909090909,0.5897435897435898,0.3333333333333333,0.625,0.35135135135135137,0.125,0.07142857142857142,0.6666666666666666,0.1111111111111111,0.7272727272727273,0.1111111111111111,0.6956521739130435,0.1111111111111111,,0.16666666666666666,,0.125,,1.0,0.2,0.7272727272727273,,97.16451857467779,0.6666666666666666,14.227272727272727,15.4,13.636363636363637,14.71111111111111,0.16216216216216217,0.3783783783783784,0.5714285714285714,0.6153846153846154,0.10810810810810811,0.75,0.75,,0.08108108108108109,0.6666666666666666,0.6666666666666666,1.0,0.2702702702702703,0.2,0.2,0.5,0.6666666666666666,0.3333333333333333,,,,0.09090909090909091,1.0,0.36363636363636365,,0.5135135135135135,0.2,0.5041432432432432,0.575475,0.48038636363636367,0.05263157894736842,0.08,0.043478260869565216,0.32608695652173914,8.070833333333333,25.784615384615385,0.29545454545454547,3.0,4.0,1.0,,5.0,2.0,2.0,0.8333333333333334,1.0,0.6666666666666666,1.0,0.5,0.5,,,,4.0,1.0,6.0,4.0,1.0,1.0,,,,0.3333333333333333,0.8571428571428571,1.0,,0.5,,,,4.0,,,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,1610612738,2023,2022-23,True
1627759-1628369-1628401-1629057-201933,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Robert Williams III, Blake Griffin","Brown, Tatum, White, Williams III, Griffin",1627759-1628369-1628401-1629057-201933,BOS,153.0,1,3.0,-3.0,4,5.0,,,9,2.0,,,,,,1.0,,,,,,1.0,,,,,2.0,3.0,,1.0,,4.0,7.0,,,,,,,,,,,,4.0,,,,1.0,,,2.0,,2.0,,,,4.0,,,2.0,,2.0,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,4.0,,,,1.0,1.0,,,,,,0.6666666666666666,,0.5,,,0.5,,,0.25,,,,,1.0,,1.0,,,,,,,,,1.0,,84.70588235294119,,12.0,21.0,12.0,18.4,0.5,,,,0.25,,,,,,,,0.25,,,,,,,,,,,,,0.75,,0.5760375,,,,,,,6.8999999999999995,27.1,,,2.0,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1628369-1628401-1629057-203935,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Robert Williams III, Marcus Smart","Brown, Tatum, White, Williams III, Smart",1627759-1628369-1628401-1629057-203935,BOS,1367.0,8,23.0,-3.0,43,42.0,5.0,8.0,85,16.0,8.0,5.0,1.0,5.0,3.0,10.0,2.0,4.0,1.0,1.0,5.0,11.0,2.0,3.0,,,8.0,31.0,7.0,15.0,15.0,52.0,55.0,,9.0,2.0,3.0,4.0,10.0,6.0,1.0,1.0,5.0,8.0,10.0,6.0,15.0,6.0,11.0,5.0,2.0,5.0,5.0,10.0,3.0,2.0,1.0,25.0,2.0,12.0,9.0,3.0,13.0,14.0,27.0,5.0,4.0,2.0,,1.0,,4.0,7.0,9.0,14.0,1.0,,17.0,1.0,6.0,1.0,1.0,,1.0,1.0,42.0,8.0,5.0,1.0,0.625,0.625,0.7142857142857143,0.4666666666666667,0.6666666666666666,1.0,0.4666666666666667,0.25806451612903225,,0.40217391304347827,0.25,0.21428571428571427,0.4811320754716981,0.35714285714285715,0.4444444444444444,0.32608695652173914,0.06451612903225806,,0.375,0.5217391304347826,0.6923076923076923,0.25,0.5714285714285714,0.45161290322580644,0.5833333333333334,0.75,0.2857142857142857,0.3333333333333333,,0.5,0.25,0.7,0.1724137931034483,89.53913679590343,1.0,16.674418604651162,15.476190476190476,15.162790697674419,14.642857142857142,0.34782608695652173,0.10869565217391304,0.2,0.2,0.21739130434782608,0.3,0.3,0.3333333333333333,0.08695652173913043,0.5,0.5,1.0,0.2391304347826087,0.45454545454545453,0.45454545454545453,0.6,0.6666666666666666,0.25,0.6666666666666666,1.0,0.7142857142857143,0.14285714285714285,1.0,,,0.6739130434782609,0.45454545454545453,0.516125,0.5155636363636363,0.5456928571428572,0.1346153846153846,0.16666666666666666,0.19230769230769232,0.15384615384615385,8.412903225806453,25.553333333333335,0.11627906976744186,11.0,4.0,,,,,3.0,,0.5,0.25,0.2857142857142857,0.75,,,,,1.0,1.0,3.0,1.0,,1.0,,1.0,1.0,0.125,0.75,1.0,0.6666666666666666,1.0,,,,2.0,1.0,0.0625,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,1610612738,2023,2022-23,True
1627759-1628369-1628401-1629684-201143,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Grant Williams, Al Horford","Brown, Tatum, White, Williams, Horford",1627759-1628369-1628401-1629684-201143,BOS,796.0,5,13.0,-6.0,24,26.0,,4.0,50,4.0,,,2.0,7.0,1.0,4.0,1.0,3.0,,,1.0,7.0,1.0,1.0,,,7.0,15.0,2.0,10.0,3.0,23.0,29.0,,1.0,1.0,3.0,,3.0,,,,,,8.0,6.0,3.0,3.0,7.0,1.0,,4.0,1.0,5.0,,1.0,,11.0,2.0,1.0,8.0,2.0,10.0,3.0,13.0,,2.0,,,,,,2.0,3.0,6.0,1.0,,4.0,,2.0,,,,,,20.0,,,,0.5714285714285714,0.5714285714285714,0.5,0.2,0.3333333333333333,,0.2,0.4666666666666667,,0.4,0.375,,0.42592592592592593,0.375,,0.4,,,0.6666666666666666,0.125,0.8,0.25,0.7692307692307693,0.1875,,0.2,,0.3333333333333333,,,,0.8333333333333334,,90.45226130653266,,18.25,13.76923076923077,17.25,13.307692307692308,0.16,0.28,0.2857142857142857,0.2857142857142857,0.16,0.25,0.25,,0.12,0.3333333333333333,0.3333333333333333,1.0,0.28,0.14285714285714285,0.16666666666666666,,,0.25,1.0,,,,,,,0.56,0.14285714285714285,0.477894,0.492375,,0.07407407407407407,0.11764705882352941,0.13043478260869565,,9.546666666666665,25.630000000000003,,4.0,4.0,,,,,2.0,,1.0,1.0,1.0,0.5,,,,2.0,2.0,,,,,,,,,,,,0.75,1.0,0.5,,,2.0,,,,1.0,1.0,,1.0,,,,,,0.1,,,,0.14285714285714285,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1628369-1628401-1629684-203935,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Grant Williams, Marcus Smart","Brown, Tatum, White, Williams, Smart",1627759-1628369-1628401-1629684-203935,BOS,480.0,3,8.0,,17,15.0,3.0,1.0,32,3.0,1.0,,2.0,3.0,,2.0,1.0,3.0,,,2.0,5.0,,,,1.0,4.0,8.0,3.0,8.0,,17.0,17.0,,1.0,,,,,2.0,,1.0,,,,8.0,9.0,,5.0,2.0,1.0,,3.0,3.0,2.0,1.0,,9.0,1.0,,3.0,3.0,6.0,1.0,7.0,,,,1.0,1.0,,2.0,1.0,4.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,17.0,,3.0,,,,1.0,0.375,,,0.375,0.5,,0.53125,,,0.53125,,,0.5,0.125,0.3333333333333333,0.6,,1.0,0.2,0.75,0.1111111111111111,,,,,0.5,1.0,,1.0,,96.0,1.0,15.705882352941176,14.2,15.588235294117647,13.933333333333334,0.1875,0.1875,0.6666666666666666,1.0,0.125,,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.3125,0.4,0.4,1.0,1.0,,,,,,,0.3333333333333333,,0.6875,0.4,0.4772625,,0.3325666666666667,0.0625,0.125,,,9.0625,25.6,0.17647058823529413,5.0,2.0,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,1.0,,,,1.0,1.0,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1628369-1628401-1630573-201143,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Sam Hauser, Al Horford","Brown, Tatum, White, Hauser, Horford",1627759-1628369-1628401-1630573-201143,BOS,83.0,1,1.0,-5.0,2,3.0,,,5,,,,,1.0,,,,,,,,,,,,,,1.0,,,2.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,86.74698795180723,,20.0,14.333333333333334,20.0,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4124,,,0.5,0.5,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1628369-1628401-201143-203935,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Marcus Smart","Brown, Tatum, White, Horford, Smart",1627759-1628369-1628401-201143-203935,BOS,13838.0,25,231.0,-22.0,449,453.0,23.0,53.0,902,93.0,22.0,3.0,44.0,111.0,32.0,64.0,23.0,47.0,4.0,4.0,39.0,121.0,4.0,13.0,2.0,6.0,134.0,268.0,62.0,168.0,52.0,506.0,528.0,19.0,38.0,8.0,18.0,14.0,76.0,10.0,6.0,10.0,11.0,41.0,98.0,170.0,135.0,51.0,121.0,39.0,27.0,49.0,45.0,94.0,24.0,21.0,11.0,233.0,29.0,43.0,92.0,74.0,173.0,73.0,246.0,6.0,32.0,12.0,7.0,34.0,7.0,63.0,36.0,86.0,78.0,12.0,,65.0,8.0,31.0,2.0,27.0,17.0,28.0,17.0,430.0,39.0,22.0,1.0,0.3656716417910448,0.4016393442622951,0.7258064516129032,0.36904761904761907,0.4444444444444444,0.6,0.36904761904761907,0.5,0.5,0.5206422018348624,0.5535714285714286,0.75,0.5453563714902808,0.59375,0.82,0.3853211009174312,0.10074626865671642,0.15315315315315314,0.7474747474747475,0.3208955223880597,0.7479674796747967,0.2815533980582524,0.7477477477477478,0.3037974683544304,0.34285714285714286,0.2537313432835821,0.4375,0.27848101265822783,0.2916666666666667,0.696969696969697,0.7115384615384616,0.7446808510638298,0.028985507246376812,93.86327503974563,0.6071428571428571,16.33630289532294,14.35540838852097,15.53674832962138,13.757174392935982,0.21330275229357798,0.2545871559633027,0.3963963963963964,0.46808510638297873,0.14678899082568808,0.5,0.5161290322580645,0.34375,0.10779816513761468,0.48936170212765956,0.48936170212765956,0.9130434782608695,0.2775229357798165,0.32231404958677684,0.3305084745762712,0.6153846153846154,0.39285714285714285,0.23214285714285715,0.3076923076923077,0.5,0.15,0.2,1.0,0.3,0.3333333333333333,0.5986238532110092,0.32231404958677684,0.5153318390804598,0.5308474358974359,0.49718,0.07158351409978309,0.10652920962199312,0.15019762845849802,0.08102766798418973,8.289179104477611,25.62202380952381,0.051224944320712694,51.0,58.0,14.0,2.0,6.0,24.0,25.0,0.6,1.0,0.6236559139784946,0.6823529411764706,0.43103448275862066,0.6363636363636364,0.6666666666666666,4.0,5.0,13.0,7.0,29.0,16.0,1.0,6.0,8.0,10.0,5.0,0.08602150537634409,0.4603174603174603,0.875,0.7586206896551724,0.29545454545454547,0.08928571428571429,0.8,0.75,20.0,2.0,0.011764705882352941,13.0,1.0,6.0,,3.0,2.0,1.0,7.0,1.0,,0.017857142857142856,0.03125,,4.0,0.024793388429752067,0.21428571428571427,2.0,1.0,0.25,1.0,1.0,,,,1610612738,2023,2022-23,True
