EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,DefAtRimReboundPct,LostBallSteals,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,Charge Fouls,FTOffRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,LostBallTurnovers,PenaltyCorner3FGM,Travels,PenaltyCorner3Accuracy,Loose Ball Fouls,Transition Take Fouls Drawn,DefLongMidRangeReboundPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,2pt And 1 Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Arc3Assists,RecoveredBlocks,SecondChanceFg3Pct,BlocksRecoveredPct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,ShortMidRangePctBlocked,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,3SecondViolations,SecondChanceCorner3PctAssisted,HeaveAttempts,Charge Fouls Drawn,team_id,year,season,team_vs
1627747-1628378-1628386-1629731-201937,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Dean Wade, Ricky Rubio","LeVert, Mitchell, Allen, Wade, Rubio",1627747-1628378-1628386-1629731-201937,CLE,39.0,1,1.0,2.0,1.0,2.0,1.0,2.0,,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,110.76923076923076,6.0,16.5,6.0,16.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.6421,,0.6421,,,,1.0,2.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612739,2023,2022-23,True
1627747-1628378-1628386-1630171-201980,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Isaac Okoro, Danny Green","LeVert, Mitchell, Allen, Okoro, Green",1627747-1628378-1628386-1630171-201980,CLE,123.0,2,2.0,3.0,3.0,3.0,,1.0,,6.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,2.0,2.0,5.0,2.0,,,,,,,,,,,,,3.0,,,1.0,1.0,,1.0,1.0,,,,3.0,,,1.0,1.0,2.0,,2.0,,,,1.0,2.0,2.0,2.0,1.0,,,,,,,,5.0,,,,,,1.0,0.5,,0.5,,,,0.75,,,0.8333333333333334,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,70.2439024390244,14.666666666666666,26.333333333333332,14.666666666666666,26.333333333333332,,,,,,,,,,,,0.5,,,,0.5,1.0,1.0,,,,,,,,1.0,1.0,0.559725,,,0.3333333333333333,1.0,,,,24.9,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1627747-1628378-1628386-1630596-201980,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Evan Mobley, Danny Green","LeVert, Mitchell, Allen, Mobley, Green",1627747-1628378-1628386-1630596-201980,CLE,248.0,2,4.0,3.0,7.0,6.0,2.0,,3.0,13.0,,1.0,,1.0,,1.0,,1.0,,,,3.0,2.0,2.0,3.0,1.0,2.0,,2.0,2.0,6.0,3.0,9.0,6.0,,2.0,,3.0,,1.0,1.0,4.0,,3.0,,,6.0,,,3.0,2.0,,2.0,2.0,,,,6.0,3.0,1.0,2.0,1.0,3.0,4.0,7.0,,,,,,3.0,4.0,2.0,,,,,,,,6.0,3.0,2.0,,,,1.0,0.3333333333333333,0.25,0.3333333333333333,,,,0.375,0.375,0.3,0.45,0.375,0.3,0.75,1.0,0.5,0.6666666666666666,0.75,0.75,0.6666666666666666,1.0,,1.0,1.0,0.6666666666666666,,,75.48387096774192,20.142857142857142,17.833333333333332,17.714285714285715,15.666666666666666,0.125,,,,0.125,,,,,,,0.375,,,,0.375,0.6666666666666666,0.6666666666666666,0.25,,0.2,,0.4,0.4,0.5,0.875,0.6666666666666666,0.5598625,0.5598,0.58209,0.2,0.5,0.3333333333333333,0.3333333333333333,2.35,24.516666666666666,0.2857142857142857,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,,0.5,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1627747-1628378-1629636-1630171-1630596,1610612739,"Caris LeVert, Donovan Mitchell, Darius Garland, Isaac Okoro, Evan Mobley","LeVert, Mitchell, Garland, Okoro, Mobley",1627747-1628378-1629636-1630171-1630596,CLE,197.0,2,3.0,2.0,5.0,6.0,4.0,,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,2.0,2.0,,2.0,,2.0,1.0,2.0,,4.0,,2.0,,1.0,1.0,,2.0,1.0,1.0,,4.0,,2.0,2.0,,,,,2.0,,1.0,,1.0,,1.0,,2.0,2.0,,4.0,1.0,5.0,2.0,7.0,,,,,1.0,,,,,1.0,,,1.0,,1.0,,2.0,4.0,,1.0,1.0,,,,,0.5,1.0,1.0,0.16666666666666666,0.5,0.2,0.16666666666666666,0.5,0.2,0.6666666666666666,0.5,,1.0,0.6666666666666666,0.8333333333333334,0.5,,0.5,1.0,1.0,1.0,,,80.40609137055837,21.2,15.166666666666666,17.6,12.833333333333334,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,0.5,1.0,0.2,1.0,0.4,0.4,,0.8333333333333334,,0.5548083333333333,,0.57999,,,1.0,1.0,6.45,25.2,0.8,1.0,,2.0,,2.0,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,1610612739,2023,2022-23,True
1627747-1628378-1629636-1630205-1630596,1610612739,"Caris LeVert, Donovan Mitchell, Darius Garland, Lamar Stevens, Evan Mobley","LeVert, Mitchell, Garland, Stevens, Mobley",1627747-1628378-1629636-1630205-1630596,CLE,161.0,1,3.0,-2.0,5.0,6.0,,,,11.0,1.0,1.0,,,,,,2.0,,1.0,,,,1.0,1.0,,,1.0,4.0,1.0,1.0,,5.0,7.0,,,,,,,,,,,,2.0,3.0,,,1.0,1.0,,1.0,1.0,,,,3.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,5.0,,,,,,1.0,1.0,,1.0,0.25,,,0.5,,,0.5,,,0.2,,,,,,,,,,,,,,98.38509316770187,21.8,8.666666666666666,21.8,8.666666666666666,0.2,1.0,1.0,,0.4,,,0.2,,,,,,,,0.2,1.0,1.0,,,,,,,,0.4,1.0,0.5202899999999999,,,,,,,8.775,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1610612739,2023,2022-23,True
1627747-1628378-1629636-1630596-201980,1610612739,"Caris LeVert, Donovan Mitchell, Darius Garland, Evan Mobley, Danny Green","LeVert, Mitchell, Garland, Mobley, Green",1627747-1628378-1629636-1630596-201980,CLE,279.0,2,5.0,-4.0,7.0,8.0,5.0,1.0,3.0,15.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,,,,1.0,2.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,8.0,12.0,2.0,2.0,,4.0,2.0,5.0,1.0,2.0,,7.0,2.0,2.0,3.0,,2.0,2.0,1.0,1.0,1.0,2.0,,,,5.0,,3.0,,2.0,2.0,3.0,5.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,1.0,,,1.0,,1.0,4.0,7.0,5.0,,0.5,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,1.0,0.4,0.4375,1.0,0.5,0.4444444444444444,1.0,0.5,0.25,0.6666666666666666,0.75,,,0.6666666666666666,0.6,1.0,,,1.0,,,0.2,77.41935483870967,21.857142857142858,15.75,20.857142857142858,15.625,0.25,0.5,0.5,,0.375,0.3333333333333333,0.3333333333333333,0.125,,,,,,,,0.25,0.5,0.5,0.5,1.0,0.2857142857142857,0.5,,0.2857142857142857,0.5,0.5,0.5,0.49201875,0.52315,0.4977642857142857,0.1111111111111111,0.14285714285714285,0.5,0.875,8.616666666666667,26.1,0.7142857142857143,,,1.0,1.0,,,0.5,,,0.5,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1610612739,2023,2022-23,True
1627747-1628378-1629731-1630596-201937,1610612739,"Caris LeVert, Donovan Mitchell, Dean Wade, Evan Mobley, Ricky Rubio","LeVert, Mitchell, Wade, Mobley, Rubio",1627747-1628378-1629731-1630596-201937,CLE,30.0,1,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,3.0,2.0,,,,,,,1.0,1.0,,3.0,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,3.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,,,,,,,,,96.0,16.0,14.0,16.0,14.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,0.53955,,0.53955,,,,1.0,,25.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1627747-1628378-1630171-1630596-201937,1610612739,"Caris LeVert, Donovan Mitchell, Isaac Okoro, Evan Mobley, Ricky Rubio","LeVert, Mitchell, Okoro, Mobley, Rubio",1627747-1628378-1630171-1630596-201937,CLE,194.0,1,3.0,,5.0,6.0,,,2.0,11.0,,1.0,,1.0,,,,2.0,,,,,,2.0,3.0,,,,3.0,2.0,3.0,,6.0,6.0,,1.0,,3.0,,,,,,,,,6.0,,,3.0,2.0,,2.0,2.0,,,,6.0,1.0,1.0,1.0,,1.0,2.0,3.0,,,,1.0,2.0,2.0,,,,1.0,,,,1.0,1.0,3.0,,,,,,1.0,0.6666666666666666,,0.6666666666666666,,,,0.5,0.75,,0.5,0.75,,0.5,,0.3333333333333333,1.0,1.0,0.5,0.5,,1.0,,,,1.0,,81.64948453608247,19.0,16.5,16.2,16.333333333333332,0.16666666666666666,,,,0.3333333333333333,,,,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,,,0.6666666666666666,0.6666666666666666,0.521425,0.6404,,,,0.5,,5.466666666666666,25.566666666666666,,1.0,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,0.5,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,1.0,1610612739,2023,2022-23,True
1627747-1628378-1630171-1630596-201980,1610612739,"Caris LeVert, Donovan Mitchell, Isaac Okoro, Evan Mobley, Danny Green","LeVert, Mitchell, Okoro, Mobley, Green",1627747-1628378-1630171-1630596-201980,CLE,9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1627747-1628386-1629636-1630171-1630596,1610612739,"Caris LeVert, Jarrett Allen, Darius Garland, Isaac Okoro, Evan Mobley","LeVert, Allen, Garland, Okoro, Mobley",1627747-1628386-1629636-1630171-1630596,CLE,112.0,1,2.0,,4.0,3.0,1.0,,,7.0,,,,,,,,,,1.0,,,,1.0,3.0,,1.0,,1.0,1.0,3.0,,3.0,3.0,,,,,,,,1.0,,,,,3.0,,,3.0,1.0,,1.0,1.0,,,,3.0,,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,3.0,,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.375,,,0.375,,,0.75,1.0,,,,1.0,,,,,1.0,,,,90.0,19.75,11.0,19.75,11.0,,,,,,,,0.25,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,,,,,,1.0,,0.75,0.3333333333333333,0.4443,,0.30645,,,,,18.1,26.03333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1627747-1628386-1629636-1630596-201937,1610612739,"Caris LeVert, Jarrett Allen, Darius Garland, Evan Mobley, Ricky Rubio","LeVert, Allen, Garland, Mobley, Rubio",1627747-1628386-1629636-1630596-201937,CLE,141.0,1,2.0,,4.0,5.0,4.0,,,9.0,1.0,2.0,,,1.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,2.0,3.0,,1.0,1.0,5.0,5.0,,,,,2.0,3.0,,1.0,1.0,5.0,2.0,2.0,,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,2.0,3.0,,3.0,,,,,,1.0,2.0,1.0,,1.0,,,,1.0,1.0,5.0,5.0,4.0,,0.5,0.5,,,,,0.6666666666666666,,0.6666666666666666,0.5,,0.5,0.5,,0.5,0.25,0.5,,1.0,,0.6,,,,,0.5,1.0,,,91.91489361702128,14.25,16.8,14.25,13.8,0.5,0.5,1.0,1.0,,,,0.25,1.0,1.0,,0.25,,,,,,,,,0.5,0.5,0.25,,,0.75,,0.6464125,,0.6464125,0.2,0.25,,1.0,7.066666666666666,23.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.5,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1627747-1628386-1629636-1630596-201980,1610612739,"Caris LeVert, Jarrett Allen, Darius Garland, Evan Mobley, Danny Green","LeVert, Allen, Garland, Mobley, Green",1627747-1628386-1629636-1630596-201980,CLE,139.0,1,2.0,2.0,6.0,5.0,,,1.0,11.0,,,,,,,,1.0,,1.0,,,,,2.0,,,,2.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,5.0,5.0,1.0,6.0,,,,,,1.0,2.0,1.0,,2.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,0.2,,,0.5,0.7142857142857143,,,0.5,0.7142857142857143,0.25,,0.5,,1.0,,,,113.95683453237409,11.0,14.6,9.666666666666666,14.2,,,,,0.25,,,0.25,,,,,,,,0.5,,,,,,,,,,0.5,,0.4627875,,,0.2,0.3333333333333333,,,14.15,25.9,,1.0,,2.0,1.0,,,0.5,,,,,,,1.0,,0.5,,,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1627747-1629636-1629731-1630596-201937,1610612739,"Caris LeVert, Darius Garland, Dean Wade, Evan Mobley, Ricky Rubio","LeVert, Garland, Wade, Mobley, Rubio",1627747-1629636-1629731-1630596-201937,CLE,262.0,1,4.0,6.0,10.0,9.0,4.0,4.0,1.0,19.0,1.0,2.0,,,1.0,2.0,2.0,4.0,,,,,,,1.0,,,3.0,6.0,,1.0,4.0,10.0,4.0,,,2.0,2.0,1.0,3.0,,,2.0,4.0,2.0,4.0,,,,1.0,,1.0,,1.0,,,,2.0,,1.0,1.0,4.0,5.0,1.0,6.0,,2.0,1.0,,1.0,2.0,4.0,1.0,1.0,,,,,,,8.0,4.0,4.0,,0.3333333333333333,0.3333333333333333,,,,,0.5,,0.3333333333333333,0.42857142857142855,,0.3333333333333333,0.5555555555555556,1.0,0.5,0.14285714285714285,1.0,0.3333333333333333,1.0,,1.0,0.25,1.0,,,1.0,1.0,,,104.42748091603055,12.3,15.444444444444445,12.3,15.444444444444445,0.2857142857142857,0.5,0.5,,0.5714285714285714,0.5,0.5,,,,,,,,,0.14285714285714285,,,,,0.6666666666666666,0.5,,,,0.42857142857142855,,0.50735,,0.5834,0.125,0.14285714285714285,0.2,0.4,8.950000000000001,32.8,0.4,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,1610612739,2023,2022-23,True
1627747-1629636-1630171-1630596-201937,1610612739,"Caris LeVert, Darius Garland, Isaac Okoro, Evan Mobley, Ricky Rubio","LeVert, Garland, Okoro, Mobley, Rubio",1627747-1629636-1630171-1630596-201937,CLE,31.0,1,1.0,-2.0,2.0,1.0,2.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.3548387096774,5.5,20.0,5.5,20.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3326,,0.3326,,,,,13.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1627747-1629636-1630171-1630596-201980,1610612739,"Caris LeVert, Darius Garland, Isaac Okoro, Evan Mobley, Danny Green","LeVert, Garland, Okoro, Mobley, Green",1627747-1629636-1630171-1630596-201980,CLE,53.0,1,1.0,1.0,1.0,2.0,,,,3.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,3.0,,,,,,,,,,1.0,,,1.0,,,0.75,,,,,,,,,,,,,,,,,81.50943396226415,28.0,12.5,28.0,12.5,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.4387,,,0.5,0.5,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1628378-1628386-1629636-1630171-1630596,1610612739,"Donovan Mitchell, Jarrett Allen, Darius Garland, Isaac Okoro, Evan Mobley","Mitchell, Allen, Garland, Okoro, Mobley",1628378-1628386-1629636-1630171-1630596,CLE,1308.0,2,22.0,-6.0,43.0,44.0,5.0,4.0,8.0,87.0,7.0,11.0,2.0,2.0,2.0,3.0,4.0,7.0,2.0,6.0,,4.0,,2.0,12.0,,3.0,13.0,24.0,2.0,16.0,6.0,38.0,44.0,2.0,3.0,2.0,6.0,2.0,3.0,,3.0,,4.0,12.0,14.0,6.0,,4.0,12.0,2.0,6.0,2.0,8.0,,4.0,,18.0,5.0,3.0,4.0,11.0,17.0,8.0,25.0,2.0,8.0,4.0,4.0,10.0,6.0,8.0,4.0,,,,,,,,32.0,4.0,5.0,,0.46153846153846156,0.5454545454545454,1.0,0.125,,0.125,0.5416666666666666,0.6666666666666666,0.6666666666666666,0.4,0.2857142857142857,0.3333333333333333,0.4318181818181818,0.375,0.3333333333333333,0.4,0.7333333333333333,0.2727272727272727,0.5,0.38461538461538464,0.6521739130434783,0.3333333333333333,0.5,0.2222222222222222,0.75,0.7142857142857143,0.25,0.75,0.08333333333333333,95.77981651376146,14.86046511627907,15.204545454545455,13.767441860465116,14.522727272727273,0.275,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.175,0.5714285714285714,0.5714285714285714,0.15,0.3333333333333333,0.3333333333333333,,0.1,,,,0.3,0.16666666666666666,0.16666666666666666,0.2857142857142857,1.0,0.5,0.6666666666666666,,0.5,,0.675,0.16666666666666666,0.5678425,0.54565,0.6598916666666667,0.09090909090909091,0.14285714285714285,0.15789473684210525,0.10526315789473684,8.4375,25.7,0.11627906976744186,5.0,,8.0,2.0,1.0,,0.8333333333333334,4.0,,0.3333333333333333,2.0,,2.0,3.0,2.0,0.375,1.0,,,1.0,,,,,,0.5,,,,,,4.0,,4.0,2.0,,,,1.0,0.5714285714285714,,,,,2.0,1.0,,,0.5,,,,,,,,,,,,,1610612739,2023,2022-23,True
1628378-1628386-1629636-1630171-201980,1610612739,"Donovan Mitchell, Jarrett Allen, Darius Garland, Isaac Okoro, Danny Green","Mitchell, Allen, Garland, Okoro, Green",1628378-1628386-1629636-1630171-201980,CLE,38.0,1,1.0,2.0,1.0,2.0,,2.0,,3.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,2.0,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,113.6842105263158,15.0,11.5,15.0,11.5,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.3932,,,,,,,6.5,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1610612739,2023,2022-23,True
1628378-1629636-1630171-1630596-201980,1610612739,"Donovan Mitchell, Darius Garland, Isaac Okoro, Evan Mobley, Danny Green","Mitchell, Garland, Okoro, Mobley, Green",1628378-1629636-1630171-1630596-201980,CLE,60.0,1,1.0,3.0,2.0,1.0,1.0,,,3.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,3.0,,,,,,,,1.0,1.0,,3.0,,,3.0,,,,,,1.0,1.0,1.0,,,3.0,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,3.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,,,,,,,,,72.0,5.0,50.0,5.0,50.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,0.5802,,0.5802,,,,1.0,,24.4,0.5,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
