EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceCorner3FGA,SecondChanceFG3A,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,LongMidRangePctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceCorner3Frequency,PenaltyOffPoss,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,DefThreePtRebounds,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,PtsUnassisted3s,PtsPutbacks,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,DefAtRimReboundPct,BlocksRecoveredPct,SelfOReb,OffLongMidRangeReboundPct,SelfORebPct,BlockedShortMidRange,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,SecondChanceTurnovers,PenaltyFg3Pct,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,HeaveAttempts,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffFTReboundPct,DefCorner3ReboundPct,PenaltyAtRimFGM,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGA,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Frequency,SecondChanceFtPoints,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedArc3,Charge Fouls,Corner3PctBlocked,Travels,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,DefensiveGoaltends,3pt And 1 Free Throw Trips,Clear Path Fouls,OffensiveGoaltends,Transition Take Fouls,team_id,year,season,team_vs
1628449-1630534-1630558-1641711-203482,1610612761,"Chris Boucher, Ochai Agbaji, Davion Mitchell, Gradey Dick, Kelly Olynyk","Boucher, Agbaji, Mitchell, Dick, Olynyk",1628449-1630534-1630558-1641711-203482,TOR,492.0,2,8.0,-11.0,18.0,17.0,,1.0,35.0,1.0,1.0,,,1.0,4.0,,2.0,,1.0,4.0,2.0,7.0,,5.0,14.0,25.0,,1.0,,4.0,,,4.0,,2.0,,2.0,,1.0,1.0,4.0,1.0,3.0,,5.0,2.0,7.0,1.0,,1.0,3.0,4.0,1.0,6.0,,14.0,1.0,1.0,,,,0.2857142857142857,,0.16666666666666666,,0.38235294117647056,,0.4166666666666667,,,,1.0,0.2,0.8333333333333334,0.2,,,102.43902439024392,16.5,11.470588235294118,15.5,11.235294117647058,0.08333333333333333,1.0,1.0,1.0,0.3333333333333333,0.25,0.25,1.0,0.16666666666666666,,,0.08333333333333333,,,,0.3333333333333333,,,,0.5,0.48665,,,9.6,25.52,,,1.0,2.0,2.0,2.0,,0.6666666666666666,,1.0,,7.0,,,,10.0,,,1.0,2.0,,,,2.0,12.0,3.0,2.0,7.0,,,,0.14285714285714285,,0.6666666666666666,0.6666666666666666,,,,,,,,,0.52042,0.25,0.3,0.14285714285714285,0.3888888888888889,1.0,0.2,0.25,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,0.5,,,,,3.0,,4.0,2.0,1.0,,,0.6,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.2,,,,1.0,,0.16666666666666666,,,,,,,,,,,,1610612761,2025,2024-25,False
1628449-1630534-1630558-1642266-203482,1610612761,"Chris Boucher, Ochai Agbaji, Davion Mitchell, Ja'Kobe Walter, Kelly Olynyk","Boucher, Agbaji, Mitchell, Walter, Olynyk",1628449-1630534-1630558-1642266-203482,TOR,67.0,1,1.0,-2.0,2.0,3.0,,1.0,5.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,2.0,3.0,5.0,,,3.0,,,3.0,1.0,,,1.0,1.0,,,,3.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,0.5,0.5,,,0.5,1.5,0.5,1.5,0.6666666666666666,,,,,1.0,1.0,0.5,,,107.46268656716417,20.0,9.0,18.5,9.0,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,,,,0.6666666666666666,0.5066,0.564,1.0,18.6,25.2,,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1628449-1630534-1630567-1641711-203482,1610612761,"Chris Boucher, Ochai Agbaji, Scottie Barnes, Gradey Dick, Kelly Olynyk","Boucher, Agbaji, Barnes, Dick, Olynyk",1628449-1630534-1630567-1641711-203482,TOR,52.0,1,1.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,1.0,,,,,3.0,1.0,2.0,1.0,3.0,5.0,,,,3.0,,2.0,3.0,3.0,1.0,,1.0,1.0,,,,3.0,1.0,,,,3.0,3.0,1.0,,,,,,,,2.0,,,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,0.5,0.5,0.5,0.6,0.5,,,,1.0,,1.0,,,83.07692307692308,16.5,19.0,9.0,19.0,0.2,1.0,1.0,,0.2,,,,,,,,,,,0.6,,,,0.8,0.56154,0.54285,0.6,4.1,26.3,,3.0,1.0,,,,,,1.0,,,,1.0,1.0,3.0,,1.0,,,,1.0,1.0,,,,,,,0.3333333333333333,,,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1628449-1630534-1630567-1642266-1642367,1610612761,"Chris Boucher, Ochai Agbaji, Scottie Barnes, Ja'Kobe Walter, Jonathan Mogbo","Boucher, Agbaji, Barnes, Walter, Mogbo",1628449-1630534-1630567-1642266-1642367,TOR,51.0,1,1.0,-3.0,1.0,2.0,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,2.0,5.0,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,0.5,1.0,0.5,1.0,0.5,,,,,,,1.0,,,84.70588235294117,27.0,12.0,19.0,12.0,0.5,1.0,1.0,,,,,,,,,0.5,,,,,1.0,1.0,,1.0,0.573625,,1.0,2.8,23.7,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1628449-1630534-1630567-1642266-203482,1610612761,"Chris Boucher, Ochai Agbaji, Scottie Barnes, Ja'Kobe Walter, Kelly Olynyk","Boucher, Agbaji, Barnes, Walter, Olynyk",1628449-1630534-1630567-1642266-203482,TOR,281.0,2,5.0,-5.0,8.0,7.0,,,15.0,1.0,1.0,,,,3.0,,,,,2.0,1.0,4.0,1.0,2.0,6.0,11.0,,,,2.0,,3.0,2.0,,1.0,1.0,2.0,,1.0,,5.0,,1.0,,1.0,,1.0,,,1.0,1.0,4.0,,3.0,,6.0,1.0,1.0,1.0,0.5,0.5,0.25,,0.4166666666666667,,0.42857142857142855,,0.3333333333333333,,,,1.0,,0.5,,,1.0,76.86832740213522,20.75,16.428571428571427,20.75,15.285714285714286,0.16666666666666666,1.0,1.0,1.0,0.5,,,,,,,,,,,0.3333333333333333,,,,0.5,0.5319333333333334,,,5.175,25.85,,,,,,2.0,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,0.5,0.5,1.0,,,,0.5,,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612761,2025,2024-25,False
1628449-1630534-1630567-1642347-1642367,1610612761,"Chris Boucher, Ochai Agbaji, Scottie Barnes, Jamal Shead, Jonathan Mogbo","Boucher, Agbaji, Barnes, Shead, Mogbo",1628449-1630534-1630567-1642347-1642367,TOR,238.0,3,4.0,-2.0,7.0,8.0,8.0,3.0,15.0,,1.0,,,1.0,2.0,,1.0,1.0,5.0,,1.0,4.0,1.0,5.0,6.0,8.0,,1.0,4.0,2.0,,3.0,,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,1.0,,2.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,,2.0,,2.0,1.0,1.0,1.0,0.2,0.2,0.25,,0.2777777777777778,0.75,0.3,0.6666666666666666,0.5555555555555556,0.25,1.0,,1.0,0.3333333333333333,1.0,0.5714285714285714,,,90.7563025210084,20.285714285714285,12.0,16.571428571428573,12.0,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,,,0.5555555555555556,0.2,0.2,1.0,,,,,0.6666666666666666,0.5501,0.59445,0.6666666666666666,9.825,23.56,1.0,1.0,,,,1.0,,,,1.0,0.5,,,,,1.0,1.0,,,,,,,1.0,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,0.1,0.2,,,3.0,0.75,,0.75,,,,,,,,,,,1.0,1.0,0.16666666666666666,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1628449-1630534-1630567-1642347-1642419,1610612761,"Chris Boucher, Ochai Agbaji, Scottie Barnes, Jamal Shead, Jamison Battle","Boucher, Agbaji, Barnes, Shead, Battle",1628449-1630534-1630567-1642347-1642419,TOR,125.0,1,2.0,-2.0,5.0,5.0,5.0,1.0,10.0,1.0,1.0,,,,1.0,,,,1.0,2.0,1.0,2.0,,3.0,4.0,6.0,,,2.0,2.0,,,2.0,,1.0,,1.0,,1.0,,2.0,,2.0,,2.0,1.0,3.0,,,,,1.0,,1.0,,2.0,1.0,1.0,,,,0.5,,0.2,,0.3333333333333333,1.0,0.6,,,,0.6666666666666666,,0.6666666666666666,0.25,,1.0,115.19999999999999,15.4,9.6,15.4,9.6,0.2,1.0,1.0,1.0,0.2,,,,,,,0.2,,,,0.4,,,,0.8,0.57478,,0.5,6.3,25.366666666666664,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.3333333333333333,,,1.0,0.3333333333333333,0.5,,,,,1.0,1.0,1.0,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1628449-1630534-1630567-1642419-203482,1610612761,"Chris Boucher, Ochai Agbaji, Scottie Barnes, Jamison Battle, Kelly Olynyk","Boucher, Agbaji, Barnes, Battle, Olynyk",1628449-1630534-1630567-1642419-203482,TOR,194.0,1,3.0,3.0,6.0,5.0,,,11.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,8.0,5.0,,,,2.0,2.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,3.0,,3.0,,3.0,,,,,2.0,,,,8.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.5833333333333334,,0.5833333333333334,,0.5,,,,1.0,,0.75,,,1.0,81.64948453608247,14.5,21.4,14.5,20.8,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,0.6666666666666666,0.5186000000000001,,,8.166666666666666,24.266666666666666,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1610612761,2025,2024-25,False
1628449-1630534-1641711-1642347-1642367,1610612761,"Chris Boucher, Ochai Agbaji, Gradey Dick, Jamal Shead, Jonathan Mogbo","Boucher, Agbaji, Dick, Shead, Mogbo",1628449-1630534-1641711-1642347-1642367,TOR,330.0,4,6.0,-6.0,10.0,9.0,1.0,1.0,19.0,2.0,3.0,,,,,1.0,1.0,,3.0,2.0,3.0,4.0,1.0,5.0,9.0,15.0,,,3.0,6.0,,3.0,2.0,,3.0,1.0,4.0,,2.0,,9.0,,,,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,1.0,,6.0,1.0,1.0,1.0,0.2,0.2,0.75,,0.5,1.5,0.5,1.5,0.5555555555555556,,,,,,0.2857142857142857,0.25,,,82.9090909090909,17.5,17.22222222222222,16.9,16.444444444444443,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,0.1111111111111111,1.0,1.0,0.3333333333333333,,,,0.2222222222222222,,,,0.8888888888888888,0.56305,,0.3333333333333333,4.9,24.56,,1.0,,1.0,,1.0,,0.5,,,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,0.2,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,1610612761,2025,2024-25,False
1628449-1630534-1641711-1642347-203482,1610612761,"Chris Boucher, Ochai Agbaji, Gradey Dick, Jamal Shead, Kelly Olynyk","Boucher, Agbaji, Dick, Shead, Olynyk",1628449-1630534-1641711-1642347-203482,TOR,194.0,2,3.0,1.0,6.0,8.0,4.0,,14.0,1.0,2.0,,,2.0,2.0,,,,,1.0,3.0,4.0,,1.0,6.0,5.0,,,,4.0,2.0,,1.0,,2.0,,2.0,,1.0,1.0,4.0,,1.0,,3.0,,3.0,,,1.0,1.0,2.0,,2.0,2.0,6.0,0.6666666666666666,0.6666666666666666,,,,0.75,,0.6,,0.6,,0.2,,,,1.0,,0.75,,,,103.91752577319588,13.5,14.125,13.5,11.875,0.4,0.5,0.5,1.0,0.4,1.0,1.0,0.5,,,,,,,,0.2,,,,0.6,0.57909,,,3.6,29.8,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1628449-1630534-1642266-1642347-1642367,1610612761,"Chris Boucher, Ochai Agbaji, Ja'Kobe Walter, Jamal Shead, Jonathan Mogbo","Boucher, Agbaji, Walter, Shead, Mogbo",1628449-1630534-1642266-1642347-1642367,TOR,182.0,1,3.0,-1.0,6.0,6.0,5.0,3.0,12.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,4.0,,2.0,7.0,8.0,1.0,2.0,3.0,2.0,2.0,,1.0,2.0,1.0,,1.0,,,1.0,2.0,2.0,,,2.0,3.0,5.0,,,1.0,1.0,3.0,,2.0,,4.0,0.5,0.5,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.4375,0.375,0.3333333333333333,0.5,1.0,,,1.0,0.5,0.75,1.0,,94.94505494505495,15.5,14.833333333333334,10.333333333333334,13.5,0.16666666666666666,,,,0.3333333333333333,0.5,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,,,0.5,0.5164083333333334,0.52045,0.42857142857142855,6.975,24.6,1.0,1.0,,,,2.0,,,1.0,,0.3333333333333333,5.0,,,,3.0,,2.0,4.0,6.0,,,,2.0,4.0,2.0,6.0,5.0,,0.5,0.3333333333333333,0.42857142857142855,0.5,0.6666666666666666,0.6666666666666666,,,,,,,,,0.5164083333333334,0.25,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.5,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,2.0,,,0.16666666666666666,0.16666666666666666,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1628449-1630534-1642347-1642367-1642419,1610612761,"Chris Boucher, Ochai Agbaji, Jamal Shead, Jonathan Mogbo, Jamison Battle","Boucher, Agbaji, Shead, Mogbo, Battle",1628449-1630534-1642347-1642367-1642419,TOR,267.0,2,4.0,-8.0,8.0,10.0,10.0,1.0,18.0,1.0,1.0,,,,2.0,,,1.0,2.0,1.0,1.0,3.0,1.0,3.0,7.0,15.0,,,2.0,2.0,,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,1.0,,2.0,1.0,3.0,,,,2.0,2.0,,2.0,,5.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.4166666666666667,,0.5,1.0,0.5,,,,1.0,,0.6666666666666666,0.25,,1.0,97.07865168539325,17.625,12.6,16.875,11.2,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,0.6666666666666666,0.5374166666666667,,0.2857142857142857,3.9,23.866666666666664,,,,2.0,1.0,1.0,,1.0,,,,4.0,,,,2.0,,,1.0,2.0,,,,1.0,3.0,,2.0,4.0,,,,0.5,,0.5,0.5,,,,,,,,,0.4539,0.14285714285714285,,0.2857142857142857,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,1.0,,0.25,,,,,,,,,,,,1610612761,2025,2024-25,False
1628449-1630534-1642347-1642419-203482,1610612761,"Chris Boucher, Ochai Agbaji, Jamal Shead, Jamison Battle, Kelly Olynyk","Boucher, Agbaji, Shead, Battle, Olynyk",1628449-1630534-1642347-1642419-203482,TOR,58.0,1,1.0,4.0,3.0,2.0,2.0,,5.0,3.0,3.0,,,,,,,,,,3.0,3.0,,,6.0,2.0,,,,6.0,,,,,3.0,,3.0,,3.0,,6.0,,,,,,,1.0,1.0,,,,,,,6.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,124.13793103448276,6.666666666666667,19.0,6.666666666666667,17.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,0.5933,,,2.566666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1628449-1630558-1630567-1630618-1642367,1610612761,"Chris Boucher, Davion Mitchell, Scottie Barnes, D.J. Carton, Jonathan Mogbo","Boucher, Mitchell, Barnes, Carton, Mogbo",1628449-1630558-1630567-1630618-1642367,TOR,39.0,1,1.0,,2.0,2.0,,,4.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,147.69230769230768,4.5,15.0,4.5,15.0,,,,,,,,,,,,,,,,1.0,,,,1.0,0.5859,,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1628449-1630558-1630567-1630618-1642419,1610612761,"Chris Boucher, Davion Mitchell, Scottie Barnes, D.J. Carton, Jamison Battle","Boucher, Mitchell, Barnes, Carton, Battle",1628449-1630558-1630567-1630618-1642419,TOR,5.0,1,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,288.0,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.5076,0.5076,,,25.6,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1628449-1630558-1630567-1631115-1641711,1610612761,"Chris Boucher, Davion Mitchell, Scottie Barnes, Orlando Robinson, Gradey Dick","Boucher, Mitchell, Barnes, Robinson, Dick",1628449-1630558-1630567-1631115-1641711,TOR,116.0,1,2.0,-7.0,4.0,5.0,,,9.0,,,,,1.0,1.0,,,,,3.0,1.0,1.0,,3.0,2.0,9.0,,,,2.0,,,3.0,,1.0,,1.0,,,1.0,2.0,,,,1.0,,1.0,,,,,2.0,,,,2.0,1.0,1.0,,,,1.0,,0.25,,0.25,,0.75,,,,,,0.5,,,,111.72413793103448,14.25,11.8,14.25,11.6,,,,,0.25,1.0,1.0,1.0,,,,,,,,0.75,,,,0.75,0.5280125,,,11.0,25.066666666666666,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1628449-1630558-1630567-1631115-1642266,1610612761,"Chris Boucher, Davion Mitchell, Scottie Barnes, Orlando Robinson, Ja'Kobe Walter","Boucher, Mitchell, Barnes, Robinson, Walter",1628449-1630558-1630567-1631115-1642266,TOR,359.0,2,6.0,4.0,13.0,13.0,,,26.0,1.0,1.0,,,1.0,2.0,1.0,2.0,,,7.0,3.0,5.0,2.0,7.0,12.0,8.0,,,,2.0,4.0,6.0,7.0,,1.0,2.0,3.0,,1.0,,8.0,,3.0,1.0,6.0,,6.0,1.0,1.0,,1.0,3.0,,3.0,1.0,12.0,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.2857142857142857,0.6,,0.5,,0.5,,0.5833333333333334,,,1.0,0.75,,0.8333333333333334,,,,104.28969359331477,14.153846153846153,13.461538461538462,14.153846153846153,13.307692307692308,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,,0.16666666666666666,0.5,0.5,,,,,0.5833333333333334,,,,0.6666666666666666,0.5323583333333334,,,10.36,25.514285714285712,,,,1.0,1.0,2.0,,1.0,,1.0,,,2.0,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,1.0,,,0.2857142857142857,0.2857142857142857,1.0,,,,0.2857142857142857,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1628449-1630558-1630567-1641711-1642266,1610612761,"Chris Boucher, Davion Mitchell, Scottie Barnes, Gradey Dick, Ja'Kobe Walter","Boucher, Mitchell, Barnes, Dick, Walter",1628449-1630558-1630567-1641711-1642266,TOR,40.0,1,1.0,-2.0,1.0,1.0,1.0,,2.0,,,,,,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,72.0,21.0,19.0,21.0,19.0,,,,,1.0,,,,,,,,,,,,,,,,0.3961,,,10.0,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3961,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
