EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,SecondChanceFg3Pct,LiveBallTurnoverPct,OffAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeAssists,DefLongMidRangeReboundPct,LongMidRangePctAssisted,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,Fg3aBlocked,FTOffRebounds,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,Transition Take Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Technical Free Throw Trips,Blocked3s,BlockedArc3,HeaveAttempts,OffensiveGoaltends,Arc3PctBlocked,Charge Fouls,Clear Path Fouls,BlockedCorner3,team_id,year,season,team_vs
1626181-1629645-1630538-1630539-1641757,1610612746,"Norman Powell, Kevin Porter Jr., Bones Hyland, Kai Jones, Jordan Miller","Powell, Porter Jr., Hyland, Jones, Miller",1626181-1629645-1630538-1630539-1641757,LAC,230.0,1,4.0,,8.0,8.0,8.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,3.0,4.0,,2.0,6.0,12.0,12.0,1.0,1.0,2.0,,6.0,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,2.0,3.0,1.0,,1.0,,,,,,,,4.0,,8.0,,2.0,10.0,,,,,,0.75,1.0,0.5,1.0,0.6,0.5,0.3333333333333333,,1.0,1.0,,0.5,0.5,0.6666666666666666,1.0,,,1.0,,,100.17391304347825,14.375,14.375,14.0,13.75,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,0.16666666666666666,,,,1.0,1.0,,0.5,,0.49745833333333334,0.6243,0.25,0.3333333333333333,0.16666666666666666,6.85,24.65,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,8.0,1.0,1.0,,1.0,,1.0,,3.0,4.0,,2.0,6.0,12.0,,,,,,,,,,,2.0,,,12.0,8.0,,2.0,,0.75,0.5,0.6,,,,,,,,,1.0,,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,,0.49745833333333334,,1.0,1.0,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,True
1626181-1629645-1630539-1641757-201587,1610612746,"Norman Powell, Kevin Porter Jr., Kai Jones, Jordan Miller, Nicolas Batum","Powell, Porter Jr., Jones, Miller, Batum",1626181-1629645-1630539-1641757-201587,LAC,9.0,1,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,True
1627739-1627826-1627884-1629599-1629645,1610612746,"Kris Dunn, Ivica Zubac, Derrick Jones Jr., Amir Coffey, Kevin Porter Jr.","Dunn, Zubac, Jones Jr., Coffey, Porter Jr.",1627739-1627826-1627884-1629599-1629645,LAC,308.0,3,5.0,5.0,9.0,10.0,2.0,,19.0,,,,,4.0,4.0,1.0,1.0,,,1.0,3.0,5.0,5.0,1.0,3.0,,13.0,8.0,,,,4.0,6.0,3.0,,3.0,1.0,2.0,1.0,3.0,1.0,,,2.0,7.0,,,,4.0,,4.0,,4.0,1.0,,1.0,,,,1.0,,2.0,,2.0,,,,,13.0,0.4,0.4,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.8125,,0.8125,,0.375,,0.8,,,,0.8,,,,,1.0,,,88.83116883116882,14.0,18.2,14.0,18.0,,,,,0.5,1.0,1.0,0.5,0.125,1.0,1.0,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,0.375,0.3333333333333333,0.4939875,,,,,10.1,25.666666666666668,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,0.5,,2.0,,,,,,,,2.0,2.0,,,,4.0,,,,,,,,,,,,,,4.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.4468,,0.3076923076923077,0.2222222222222222,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,True
1627739-1627826-1627884-1629599-201935,1610612746,"Kris Dunn, Ivica Zubac, Derrick Jones Jr., Amir Coffey, James Harden","Dunn, Zubac, Jones Jr., Coffey, Harden",1627739-1627826-1627884-1629599-201935,LAC,8307.0,16,138.0,-24.0,270.0,269.0,25.0,25.0,539.0,44.0,66.0,5.0,10.0,26.0,54.0,11.0,23.0,7.0,24.0,21.0,75.0,81.0,143.0,28.0,99.0,41.0,287.0,311.0,8.0,17.0,28.0,110.0,52.0,72.0,12.0,75.0,21.0,55.0,24.0,79.0,17.0,7.0,31.0,17.0,182.0,16.0,13.0,43.0,41.0,3.0,87.0,29.0,116.0,26.0,16.0,10.0,3.0,9.0,1.0,39.0,26.0,49.0,2.0,42.0,5.0,46.0,5.0,22.0,259.0,0.6790123456790124,0.7236842105263158,0.8571428571428571,0.2828282828282828,0.2828282828282828,0.5664335664335665,0.47058823529411764,0.5082644628099173,0.5434782608695652,0.5458015267175572,0.56,0.4090909090909091,1.0,0.5540540540540541,0.20967741935483872,0.8113207547169812,0.22535211267605634,0.6614173228346457,0.21804511278195488,0.25,0.2037037037037037,0.4,0.6222222222222222,0.8529411764705882,0.7368421052631579,93.4344528710726,15.433333333333334,15.390334572490707,14.988888888888889,14.855018587360595,0.2727272727272727,0.6666666666666666,0.7096774193548387,0.7045454545454546,0.2231404958677686,0.48148148148148145,0.5098039215686274,0.6538461538461539,0.09504132231404959,0.4782608695652174,0.4782608695652174,0.09917355371900827,0.2916666666666667,0.2916666666666667,1.0,0.30991735537190085,0.28,0.28,0.8095238095238095,0.43478260869565216,0.5,,0.6818181818181818,0.28,0.5406789256198348,0.5577535714285714,0.0888030888030888,0.1375,0.0975609756097561,6.618881118881119,25.610101010101012,2.0,4.0,3.0,6.0,10.0,6.0,30.0,19.0,11.0,,3.0,17.0,8.0,8.0,18.0,8.0,,0.5,0.7692307692307693,0.22727272727272727,0.047619047619047616,0.4444444444444444,0.17391304347826086,0.5,0.5,7.0,0.75,0.6363636363636364,17.0,4.0,5.0,2.0,,1.0,2.0,3.0,6.0,10.0,1.0,2.0,7.0,22.0,7.0,,,1.0,4.0,2.0,3.0,,1.0,1.0,3.0,2.0,,22.0,17.0,,2.0,0.5,0.6,0.625,0.7333333333333333,,0.04895104895104895,0.06060606060606061,0.05555555555555555,,,,0.08333333333333333,0.29411764705882354,0.08695652173913043,0.4166666666666667,0.8,,0.16666666666666666,0.5,0.5200125,0.010101010101010102,0.07665505226480836,0.06296296296296296,1.0,1.0,0.5,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1610612746,2025,2024-25,True
1627739-1627826-1627884-1629645-201935,1610612746,"Kris Dunn, Ivica Zubac, Derrick Jones Jr., Kevin Porter Jr., James Harden","Dunn, Zubac, Jones Jr., Porter Jr., Harden",1627739-1627826-1627884-1629645-201935,LAC,376.0,4,6.0,3.0,14.0,13.0,3.0,1.0,27.0,1.0,1.0,,,2.0,4.0,1.0,1.0,1.0,4.0,,1.0,4.0,6.0,1.0,5.0,3.0,14.0,11.0,,,3.0,6.0,2.0,3.0,,1.0,,3.0,1.0,4.0,,1.0,1.0,2.0,9.0,,1.0,2.0,2.0,1.0,5.0,1.0,6.0,1.0,1.0,,,,,2.0,2.0,2.0,,6.0,1.0,4.0,,1.0,11.0,0.75,0.75,1.0,0.2,0.2,0.6666666666666666,,0.5,1.5,0.5384615384615384,1.5,0.45454545454545453,1.0,1.0,0.5,0.6666666666666666,,0.8,0.16666666666666666,0.5,,,1.0,0.6666666666666666,,103.40425531914893,12.285714285714286,15.692307692307692,11.428571428571429,14.615384615384615,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,0.5,0.6666666666666666,1.0,0.09090909090909091,1.0,1.0,0.36363636363636365,0.25,0.25,1.0,0.09090909090909091,,,,,,,0.5454545454545454,,0.5191,0.53565,0.08333333333333333,0.14285714285714285,0.21428571428571427,8.483333333333333,25.56,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,10.0,1.0,1.0,1.0,3.0,,1.0,,2.0,3.0,1.0,4.0,3.0,10.0,1.0,,,,,1.0,,1.0,,,1.0,,,10.0,10.0,,1.0,0.25,0.6666666666666666,0.5,0.5555555555555556,,0.16666666666666666,,0.25,,,,,,1.0,0.14285714285714285,1.0,0.42857142857142855,0.14285714285714285,,0.5418571428571429,,0.7142857142857143,0.7142857142857143,,1.0,1.0,1.0,,1.0,0.3333333333333333,,,,,,,,,,1610612746,2025,2024-25,True
1627739-1627826-1627884-1630538-201587,1610612746,"Kris Dunn, Ivica Zubac, Derrick Jones Jr., Bones Hyland, Nicolas Batum","Dunn, Zubac, Jones Jr., Hyland, Batum",1627739-1627826-1627884-1630538-201587,LAC,156.0,1,3.0,4.0,6.0,5.0,,,11.0,1.0,2.0,,,,,,,,,1.0,3.0,1.0,2.0,1.0,3.0,2.0,7.0,3.0,,,,,2.0,3.0,,3.0,1.0,,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,,2.0,,2.0,2.0,2.0,,,,,,,,,1.0,,2.0,,1.0,7.0,,,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,,0.5833333333333334,,0.6,,1.0,,1.0,,1.0,,,,1.0,,,1.0,101.53846153846153,16.5,11.4,16.5,11.4,0.4,0.5,0.5,,,,,,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,0.3333333333333333,0.50584,,0.16666666666666666,0.3333333333333333,,3.45,27.099999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,True
1627739-1627826-1627884-1630538-201935,1610612746,"Kris Dunn, Ivica Zubac, Derrick Jones Jr., Bones Hyland, James Harden","Dunn, Zubac, Jones Jr., Hyland, Harden",1627739-1627826-1627884-1630538-201935,LAC,38.0,1,1.0,,2.0,1.0,,,3.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,113.6842105263158,14.0,10.0,14.0,10.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,0.60795,,,,,,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,True
1627739-1627826-1627884-1641757-201935,1610612746,"Kris Dunn, Ivica Zubac, Derrick Jones Jr., Jordan Miller, James Harden","Dunn, Zubac, Jones Jr., Miller, Harden",1627739-1627826-1627884-1641757-201935,LAC,77.0,1,1.0,-3.0,2.0,3.0,,,5.0,,,,,,,,,,,,1.0,,,,1.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,0.5,,,,1.0,,,,93.5064935064935,12.0,17.666666666666668,12.0,17.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.5652,,,,,,25.3,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,True
1627739-1627826-1627884-201587-201935,1610612746,"Kris Dunn, Ivica Zubac, Derrick Jones Jr., Nicolas Batum, James Harden","Dunn, Zubac, Jones Jr., Batum, Harden",1627739-1627826-1627884-201587-201935,LAC,36.0,1,1.0,,2.0,1.0,,,3.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,120.0,7.0,22.0,7.0,22.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.5556,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,0.5556,,,1.0,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,True
1627739-1627826-1629599-1629611-1629645,1610612746,"Kris Dunn, Ivica Zubac, Amir Coffey, Terance Mann, Kevin Porter Jr.","Dunn, Zubac, Coffey, Mann, Porter Jr.",1627739-1627826-1629599-1629611-1629645,LAC,92.0,1,2.0,-4.0,2.0,3.0,,,5.0,,,,,,,,1.0,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,78.26086956521739,27.0,12.666666666666666,27.0,12.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.4186,,0.5,0.5,,17.2,,,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,True
1627739-1627826-1629599-1629645-201587,1610612746,"Kris Dunn, Ivica Zubac, Amir Coffey, Kevin Porter Jr., Nicolas Batum","Dunn, Zubac, Coffey, Porter Jr., Batum",1627739-1627826-1629599-1629645-201587,LAC,3214.0,12,54.0,-10.0,107.0,107.0,7.0,9.0,214.0,14.0,20.0,2.0,5.0,5.0,19.0,2.0,5.0,4.0,7.0,14.0,41.0,21.0,44.0,18.0,48.0,12.0,108.0,118.0,2.0,7.0,7.0,24.0,18.0,30.0,24.0,41.0,14.0,12.0,10.0,22.0,7.0,3.0,8.0,3.0,54.0,5.0,4.0,13.0,19.0,3.0,35.0,9.0,44.0,12.0,8.0,4.0,2.0,8.0,1.0,20.0,3.0,14.0,,16.0,3.0,13.0,3.0,8.0,101.0,0.5714285714285714,0.631578947368421,0.5555555555555556,0.375,0.375,0.4772727272727273,0.2857142857142857,0.5217391304347826,0.3888888888888889,0.5567010309278351,0.3888888888888889,0.5217391304347826,1.0,0.5757575757575758,0.17391304347826086,0.8125,0.1724137931034483,0.6530612244897959,0.17307692307692307,0.07142857142857142,0.15384615384615385,0.5,0.5294117647058824,0.8461538461538461,0.6666666666666666,95.88052271313005,14.728971962616823,15.30841121495327,14.383177570093459,14.626168224299066,0.21739130434782608,0.7,0.7368421052631579,0.5714285714285714,0.20652173913043478,0.2631578947368421,0.3125,0.6,0.05434782608695652,0.4,0.4,0.07608695652173914,0.5714285714285714,0.5714285714285714,0.75,0.44565217391304346,0.34146341463414637,0.34146341463414637,0.5,0.5555555555555556,0.4,,0.7391304347826086,0.34146341463414637,0.5236603260869565,0.608525,0.08247422680412371,0.16326530612244897,0.06481481481481481,6.161363636363637,25.685416666666665,,1.0,1.0,2.0,4.0,1.0,12.0,7.0,5.0,,,4.0,,3.0,4.0,2.0,,0.5,0.6,0.5,0.020833333333333332,0.5,0.1111111111111111,,,1.0,0.75,0.5,14.0,2.0,3.0,1.0,1.0,,5.0,,3.0,10.0,,6.0,1.0,7.0,4.0,,,,2.0,3.0,1.0,,,,,,,7.0,14.0,,,,0.3,0.1875,0.21875,,0.09090909090909091,0.05,0.15789473684210525,,,,,0.3333333333333333,0.1111111111111111,0.1875,0.6666666666666666,0.0625,0.3125,,0.465609375,,0.06481481481481481,0.1308411214953271,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,1610612746,2025,2024-25,True
1627739-1627826-1629599-1629645-201935,1610612746,"Kris Dunn, Ivica Zubac, Amir Coffey, Kevin Porter Jr., James Harden","Dunn, Zubac, Coffey, Porter Jr., Harden",1627739-1627826-1629599-1629645-201935,LAC,107.0,2,2.0,8.0,3.0,3.0,2.0,1.0,6.0,,,,,2.0,2.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,8.0,,1.0,1.0,3.0,2.0,2.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,5.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.875,1.0,1.0,1.5,0.5,,0.3333333333333333,,,1.0,0.3333333333333333,1.0,,,,0.5,,,80.74766355140187,12.666666666666666,23.0,12.666666666666666,17.666666666666668,,,,,0.5,1.0,1.0,0.5,,,,0.25,,,,0.25,1.0,1.0,1.0,,,,0.5,1.0,0.5052125,,0.25,0.5,0.375,5.15,25.0,,,,,2.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,True
1627739-1627826-1629599-201587-201935,1610612746,"Kris Dunn, Ivica Zubac, Amir Coffey, Nicolas Batum, James Harden","Dunn, Zubac, Coffey, Batum, Harden",1627739-1627826-1629599-201587-201935,LAC,670.0,11,11.0,4.0,23.0,23.0,1.0,2.0,46.0,2.0,4.0,,1.0,3.0,3.0,,,1.0,3.0,3.0,9.0,5.0,7.0,4.0,12.0,2.0,24.0,20.0,,1.0,3.0,4.0,6.0,12.0,,8.0,3.0,2.0,4.0,6.0,3.0,1.0,1.0,1.0,16.0,2.0,1.0,4.0,2.0,,6.0,3.0,9.0,3.0,2.0,1.0,,2.0,1.0,6.0,5.0,6.0,,2.0,,2.0,,,21.0,0.4,0.4,1.0,0.3333333333333333,0.36363636363636365,0.7142857142857143,,0.5789473684210527,0.75,0.6,0.75,0.631578947368421,,0.4,0.5,0.8,0.2857142857142857,0.6,0.3333333333333333,,0.4,0.5,,0.6666666666666666,1.0,98.86567164179105,15.521739130434783,13.608695652173912,15.0,13.478260869565217,0.21052631578947367,0.5,0.5,0.5,0.15789473684210525,1.0,1.0,0.3333333333333333,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.47368421052631576,0.3333333333333333,0.3333333333333333,1.0,0.5,,,0.8421052631578947,0.375,0.5562833333333335,,,,0.125,5.1571428571428575,28.691666666666666,1.0,1.0,1.0,1.0,,,4.0,2.0,2.0,,1.0,2.0,2.0,,2.0,1.0,,1.0,0.6666666666666666,0.5,,0.5,0.5,1.0,1.0,,1.0,,5.0,,1.0,,1.0,,2.0,,,1.0,,3.0,2.0,2.0,,,,,,2.0,1.0,,,,1.0,,,2.0,5.0,,1.0,,,,0.2,,,,,,,,,,,0.25,,0.25,0.5,,0.6088833333333333,,0.08333333333333333,0.21739130434782608,,,,,,,,,,,1.0,,,,,,1610612746,2025,2024-25,True
1627739-1627826-1629611-1629645-201587,1610612746,"Kris Dunn, Ivica Zubac, Terance Mann, Kevin Porter Jr., Nicolas Batum","Dunn, Zubac, Mann, Porter Jr., Batum",1627739-1627826-1629611-1629645-201587,LAC,31.0,1,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4516129032258,,28.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,True
1627739-1627826-1629611-1629645-201935,1610612746,"Kris Dunn, Ivica Zubac, Terance Mann, Kevin Porter Jr., James Harden","Dunn, Zubac, Mann, Porter Jr., Harden",1627739-1627826-1629611-1629645-201935,LAC,65.0,1,1.0,-2.0,3.0,3.0,,,6.0,1.0,2.0,,,,,,,,,,1.0,1.0,2.0,,1.0,,2.0,4.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,2.0,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,132.92307692307693,11.333333333333334,10.333333333333334,11.333333333333334,10.333333333333334,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,0.6551,,,,,2.25,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,True
1627739-1627826-1629611-1641757-201587,1610612746,"Kris Dunn, Ivica Zubac, Terance Mann, Jordan Miller, Nicolas Batum","Dunn, Zubac, Mann, Miller, Batum",1627739-1627826-1629611-1641757-201587,LAC,211.0,2,4.0,1.0,8.0,6.0,,1.0,14.0,1.0,1.0,,,1.0,1.0,2.0,2.0,,,1.0,3.0,4.0,4.0,1.0,3.0,,11.0,10.0,,,3.0,6.0,2.0,3.0,,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,9.0,1.0,,1.0,1.0,,2.0,1.0,3.0,,,,,1.0,1.0,1.0,,,,2.0,,1.0,1.0,1.0,8.0,0.75,0.75,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.7857142857142857,1.5,0.7857142857142857,1.5,0.42857142857142855,,1.0,,1.0,0.5,1.0,0.5,,0.5,,1.0,1.0,,95.54502369668246,14.0,16.5,13.5,16.5,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,1.0,1.0,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,0.5714285714285714,0.3333333333333333,0.5222142857142857,0.5526,0.14285714285714285,0.25,0.2727272727272727,9.6,27.066666666666666,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,True
