EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2A,AtRimAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallTurnovers,FTA,TwoPtShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,SecondChanceArc3FGA,SecondChanceFG3A,ShootingFouls,BlockedShortMidRange,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChancePoints,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,SecondChanceAtRimFGA,Fg2aBlocked,FTDefRebounds,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,SecondChanceAtRimFrequency,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFg3Pct,OffAtRimReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFtPoints,PtsUnassisted3s,SelfOReb,SecondChanceTurnovers,PenaltyTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,DefAtRimReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,SecondChanceFtPoints,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,OffCorner3ReboundPct,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls,Fg3aBlocked,FTOffRebounds,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,HeaveAttempts,LongMidRangeAssists,LongMidRangePctAssisted,3SecondViolations,Arc3PctBlocked,Charge Fouls Drawn,OffensiveGoaltends,BlockedCorner3,3pt And 1 Free Throw Trips,DefensiveGoaltends,Transition Take Fouls,Transition Take Fouls Drawn,team_id,year,season,team_vs
1628449-1628971-1630567-1642347-203482,1610612761,"Chris Boucher, Bruce Brown, Scottie Barnes, Jamal Shead, Kelly Olynyk","Boucher, Brown, Barnes, Shead, Olynyk",1628449-1628971-1630567-1642347-203482,TOR,1531.0,8,26.0,-5.0,53.0,51.0,17.0,104.0,6.0,11.0,3.0,5.0,2.0,7.0,7.0,15.0,11.0,22.0,9.0,22.0,58.0,63.0,3.0,7.0,17.0,6.0,16.0,27.0,15.0,7.0,3.0,9.0,12.0,7.0,2.0,1.0,33.0,3.0,8.0,4.0,12.0,7.0,19.0,5.0,4.0,5.0,,,10.0,10.0,1.0,12.0,,3.0,2.0,4.0,50.0,17.0,17.0,0.2727272727272727,0.3333333333333333,1.0,0.4090909090909091,0.4090909090909091,0.5,0.42857142857142855,0.5568181818181818,0.4090909090909091,0.58,0.5666666666666667,0.5,0.5,0.4,0.3333333333333333,0.7272727272727273,0.5714285714285714,0.3333333333333333,1.0,0.6,,1.0,97.81841933376879,14.60377358490566,14.843137254901961,13.660377358490566,14.156862745098039,0.25,0.5454545454545454,0.6,0.11363636363636363,0.6,0.6,0.3333333333333333,0.1590909090909091,0.2857142857142857,0.2857142857142857,1.0,0.3409090909090909,0.4666666666666667,0.4666666666666667,1.0,0.75,0.4666666666666667,0.5207534090909092,0.530390909090909,0.29310344827586204,8.177272727272728,26.13181818181818,0.32075471698113206,6.0,2.0,6.0,9.0,5.0,1.0,4.0,6.0,4.0,1.0,13.0,5.0,,2.0,0.3333333333333333,0.14285714285714285,,0.5,0.16666666666666666,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.10416666666666667,0.19230769230769232,32.0,,1.0,5.0,1.0,,,,8.0,,0.5,0.5,,,0.13793103448275862,4.0,1.0,,0.045454545454545456,0.09090909090909091,,0.6666666666666666,1.0,3.0,1.0,3.0,1.0,4.0,0.25,0.2,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.5728,,,1.0,,1.0,8.0,,1.0,,2.0,,2.0,0.2,0.05,0.16666666666666666,,,0.09090909090909091,,3.0,3.0,4.0,0.6,0.75,2.0,2.0,1.0,,1.0,1.0,,0.6,1.0,,,2.0,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,,,,2.0,,,1.0,0.5,,,,,,,,,,1610612761,2025,2024-25,True
1628449-1628971-1630567-1642419-203482,1610612761,"Chris Boucher, Bruce Brown, Scottie Barnes, Jamison Battle, Kelly Olynyk","Boucher, Brown, Barnes, Battle, Olynyk",1628449-1628971-1630567-1642419-203482,TOR,195.0,1,3.0,-2.0,6.0,6.0,,12.0,1.0,1.0,,1.0,,,1.0,3.0,1.0,2.0,1.0,3.0,5.0,7.0,,,,,2.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,3.0,,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,,,2.0,,,3.0,,,,,5.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,,0.5,,0.6,0.5,1.0,,1.0,1.0,0.3333333333333333,,1.0,,1.0,88.61538461538461,19.333333333333332,13.166666666666666,16.666666666666668,13.166666666666666,0.2,1.0,1.0,0.2,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.8,0.3333333333333333,0.52325,,,7.65,25.233333333333334,,1.0,,,,1.0,,1.0,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628449-1628971-1631115-1642266-1642347,1610612761,"Chris Boucher, Bruce Brown, Orlando Robinson, Ja'Kobe Walter, Jamal Shead","Boucher, Brown, Robinson, Walter, Shead",1628449-1628971-1631115-1642266-1642347,TOR,41.0,1,1.0,-1.0,2.0,2.0,2.0,4.0,1.0,1.0,,1.0,,,,,1.0,2.0,,,2.0,3.0,1.0,2.0,2.0,2.0,,,,,1.0,,1.0,,,,2.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,2.0,2.0,2.0,1.0,1.0,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,1.0,,,1.0,,,,,,140.4878048780488,8.5,12.0,8.5,12.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,0.5,,0.63715,0.63715,1.0,2.85,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,0.5,,,,1.0,1.0,,,,,,,0.5,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628449-1628971-1642266-1642347-203482,1610612761,"Chris Boucher, Bruce Brown, Ja'Kobe Walter, Jamal Shead, Kelly Olynyk","Boucher, Brown, Walter, Shead, Olynyk",1628449-1628971-1642266-1642347-203482,TOR,189.0,1,3.0,-7.0,6.0,6.0,,12.0,,1.0,,,,1.0,1.0,4.0,,1.0,1.0,5.0,3.0,10.0,,,,,,,4.0,1.0,,,,,,,,,1.0,1.0,2.0,1.0,3.0,1.0,,,,,1.0,1.0,,,,,,,3.0,,,,,,0.2,0.2,,,0.25,,0.25,,0.8333333333333334,1.0,1.0,,1.0,1.0,0.2,,,,1.0,91.42857142857143,17.0,14.5,14.5,14.5,0.16666666666666666,,,,,,,0.16666666666666666,,,,0.6666666666666666,0.25,0.25,,1.0,0.25,0.5802583333333333,,,2.3,25.380000000000003,,1.0,,,,,,1.0,,,1.0,,,,,0.25,0.3333333333333333,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628449-1628981-1629628-1630193-1630534,1610612761,"Chris Boucher, Bruno Fernando, RJ Barrett, Immanuel Quickley, Ochai Agbaji","Boucher, Fernando, Barrett, Quickley, Agbaji",1628449-1628981-1629628-1630193-1630534,TOR,95.0,1,2.0,4.0,4.0,4.0,4.0,8.0,2.0,3.0,,1.0,,,,,2.0,4.0,,,7.0,3.0,2.0,4.0,7.0,2.0,2.0,,,,1.0,,1.0,,,,2.0,2.0,,2.0,3.0,2.0,5.0,,,,,,,,,2.0,,,,,3.0,7.0,4.0,0.5,1.0,,,,0.5,0.5,0.5,0.5,0.5833333333333334,0.5833333333333334,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,121.26315789473685,13.75,10.0,13.75,10.0,0.75,0.6666666666666666,0.6666666666666666,0.25,,,,,,,,,,,,0.75,,0.484425,0.484425,1.0,2.95,,1.0,2.0,,,3.0,1.0,1.0,,,,,4.0,1.0,,,,,,,0.5,,,,0.2,0.2,3.0,,,,,,,,4.0,,1.0,1.0,,,0.5714285714285714,1.0,1.0,1.0,0.25,,1.0,1.0,2.0,3.0,,,,,,1.0,0.75,0.6666666666666666,,,0.4323,1.0,,,,,3.0,,,,,,1.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628449-1628981-1629628-1630193-1630558,1610612761,"Chris Boucher, Bruno Fernando, RJ Barrett, Immanuel Quickley, Davion Mitchell","Boucher, Fernando, Barrett, Quickley, Mitchell",1628449-1628981-1629628-1630193-1630558,TOR,102.0,1,2.0,5.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,7.0,2.0,2.0,2.0,7.0,,4.0,3.0,1.0,,,1.0,1.0,,1.0,,3.0,,1.0,1.0,2.0,1.0,3.0,,,,,,,1.0,,,,,,,5.0,7.0,3.0,,,1.0,0.5,0.5,1.0,1.0,0.875,0.875,0.875,0.875,0.5,,1.0,,1.0,1.0,1.0,,,1.0,,70.58823529411765,12.0,33.0,11.333333333333334,33.0,0.25,1.0,1.0,0.25,1.0,1.0,,0.25,1.0,1.0,1.0,0.25,,,,0.75,,0.5661625,0.5661625,1.0,4.85,23.35,1.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,2.0,,1.0,1.0,,,0.2857142857142857,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,2.0,0.5,,0.25,1.0,0.25,,,,,,1.0,1.0,,,,,,,,,,,,,0.25,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628449-1628981-1629628-1630534-1630558,1610612761,"Chris Boucher, Bruno Fernando, RJ Barrett, Ochai Agbaji, Davion Mitchell","Boucher, Fernando, Barrett, Agbaji, Mitchell",1628449-1628981-1629628-1630534-1630558,TOR,128.0,1,2.0,4.0,4.0,4.0,,8.0,,,,,1.0,1.0,1.0,2.0,,,2.0,3.0,8.0,4.0,,,,,,6.0,2.0,1.0,,2.0,2.0,1.0,1.0,,6.0,,1.0,1.0,2.0,,2.0,,,,,,,,,1.0,,,,,8.0,,,,,1.0,0.6666666666666666,0.6666666666666666,,,1.0,,1.0,,1.0,,1.0,,0.5,0.6666666666666666,,,1.0,,0.5,90.0,15.5,16.5,15.5,15.5,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,0.5,0.56665,,,,26.133333333333336,,,,,2.0,,,,,,,2.0,1.0,,,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628449-1628981-1629628-1630534-1641711,1610612761,"Chris Boucher, Bruno Fernando, RJ Barrett, Ochai Agbaji, Gradey Dick","Boucher, Fernando, Barrett, Agbaji, Dick",1628449-1628981-1629628-1630534-1641711,TOR,150.0,1,2.0,-3.0,4.0,5.0,,9.0,,,,,,,1.0,3.0,,1.0,1.0,3.0,3.0,6.0,,,,,,3.0,3.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,2.0,,,,,,,3.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,0.375,,0.375,,0.75,,,,,,,,,,,86.4,20.25,13.8,20.25,12.2,,,,,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,0.517225,,,18.9,25.066666666666666,,,,1.0,,,,,,,,,,,,,,,,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628449-1628981-1629628-1630534-1642347,1610612761,"Chris Boucher, Bruno Fernando, RJ Barrett, Ochai Agbaji, Jamal Shead","Boucher, Fernando, Barrett, Agbaji, Shead",1628449-1628981-1629628-1630534-1642347,TOR,179.0,2,3.0,,6.0,5.0,,11.0,,,,1.0,,2.0,1.0,2.0,,1.0,1.0,4.0,4.0,4.0,,,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,1.0,2.0,1.0,3.0,,,1.0,,,1.0,1.0,,2.0,,1.0,,1.0,1.0,,,,,1.0,0.25,0.25,,,0.3,,0.3333333333333333,,0.8,,0.3333333333333333,,1.0,0.5,0.25,,0.3333333333333333,,1.0,88.49162011173185,17.166666666666668,15.2,15.166666666666666,12.4,,,,0.2,,,,0.4,,,,0.4,0.5,0.5,1.0,0.8,0.5,0.53642,,,12.0,25.7,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,0.3333333333333333,,,1.0,,,,,0.16666666666666666,0.5,1.0,1.0,1.0,,1.0,0.5,1.0,1.0,3.0,1.0,0.75,0.75,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628449-1628981-1629628-1630558-1642419,1610612761,"Chris Boucher, Bruno Fernando, RJ Barrett, Davion Mitchell, Jamison Battle","Boucher, Fernando, Barrett, Mitchell, Battle",1628449-1628981-1629628-1630558-1642419,TOR,248.0,2,4.0,-7.0,8.0,9.0,2.0,17.0,1.0,1.0,,1.0,1.0,2.0,,3.0,1.0,2.0,1.0,5.0,5.0,12.0,,1.0,,2.0,,3.0,3.0,,1.0,1.0,2.0,,1.0,,5.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,,,1.0,,1.0,5.0,,2.0,1.0,1.0,1.0,0.2,0.2,0.5,,0.35714285714285715,,0.35714285714285715,,0.7142857142857143,1.0,0.25,1.0,,0.25,0.2,1.0,,0.5,,98.70967741935483,18.25,11.333333333333334,18.25,10.333333333333334,0.14285714285714285,1.0,1.0,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,0.42857142857142855,,,,0.8571428571428571,,0.5241928571428571,0.4899,,4.25,24.44,0.25,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,1.0,,0.5,,,,,,,2.0,,2.0,,,,,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628449-1628981-1629628-1641711-1642367,1610612761,"Chris Boucher, Bruno Fernando, RJ Barrett, Gradey Dick, Jonathan Mogbo","Boucher, Fernando, Barrett, Dick, Mogbo",1628449-1628981-1629628-1641711-1642367,TOR,156.0,1,3.0,3.0,5.0,5.0,,10.0,2.0,2.0,1.0,1.0,,2.0,,1.0,3.0,3.0,,3.0,6.0,3.0,,,,4.0,2.0,,1.0,,2.0,,2.0,,,1.0,4.0,,2.0,1.0,3.0,1.0,4.0,,,,,,,,,,,1.0,1.0,1.0,4.0,,,0.6666666666666666,1.0,,,,1.0,,0.5,,0.5,,0.5,,0.25,,1.0,0.5,0.3333333333333333,,,,1.0,92.3076923076923,19.4,11.8,19.2,10.4,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,0.16666666666666666,,,,0.8333333333333334,,0.5276083333333333,,,3.233333333333333,24.866666666666664,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,0.3333333333333333,,1.0,1.0,0.5,,,,,,5.0,,,,,,,,2.0,,1.0,1.0,,,0.3333333333333333,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628449-1628981-1629628-1642347-1642367,1610612761,"Chris Boucher, Bruno Fernando, RJ Barrett, Jamal Shead, Jonathan Mogbo","Boucher, Fernando, Barrett, Shead, Mogbo",1628449-1628981-1629628-1642347-1642367,TOR,134.0,1,2.0,2.0,3.0,3.0,,6.0,,,,2.0,,,,1.0,1.0,3.0,,1.0,2.0,,,,,,2.0,,1.0,,,,,,,,,1.0,,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,2.0,,,,,,,,0.3333333333333333,,0.25,,0.25,,0.25,,0.5,0.5,,0.5,0.3333333333333333,0.5,1.0,,,64.4776119402985,19.666666666666668,25.0,19.666666666666668,20.0,,,,0.5,,,,,,,,0.25,,,,0.25,,0.45835,,,9.533333333333333,25.6,,,1.0,1.0,,,,,,,,,,,,,,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628449-1628981-1629628-1642347-1642419,1610612761,"Chris Boucher, Bruno Fernando, RJ Barrett, Jamal Shead, Jamison Battle","Boucher, Fernando, Barrett, Shead, Battle",1628449-1628981-1629628-1642347-1642419,TOR,441.0,2,7.0,,16.0,13.0,6.0,29.0,,,2.0,3.0,,1.0,2.0,6.0,3.0,5.0,2.0,7.0,15.0,15.0,,,4.0,6.0,,6.0,6.0,2.0,3.0,2.0,5.0,2.0,,2.0,12.0,,2.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,,,2.0,,,3.0,,,,,15.0,4.0,6.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.6,,0.5,0.375,0.5357142857142857,0.4,0.5833333333333334,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.16666666666666666,,1.0,,0.5,94.6938775510204,13.75,17.0,13.5,16.384615384615383,,,,0.25,0.6666666666666666,0.6666666666666666,1.0,0.08333333333333333,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5833333333333334,0.3333333333333333,0.45895454545454545,0.49905,0.26666666666666666,12.68,27.74285714285714,0.375,1.0,1.0,2.0,3.0,1.0,,1.0,2.0,1.0,,4.0,2.0,,,0.25,0.3333333333333333,1.0,,,0.16666666666666666,0.5,0.5,0.14285714285714285,0.2857142857142857,11.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,4.0,0.25,,,,1.0,0.25,,,,,,,1.0,,,,1.0,,,0.5,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,0.14285714285714285,1.0,,,,,1.0,1.0,,,,,,,,,,1610612761,2025,2024-25,True
1628449-1628981-1630193-1630534-1641711,1610612761,"Chris Boucher, Bruno Fernando, Immanuel Quickley, Ochai Agbaji, Gradey Dick","Boucher, Fernando, Quickley, Agbaji, Dick",1628449-1628981-1630193-1630534-1641711,TOR,284.0,2,5.0,-3.0,9.0,8.0,9.0,17.0,,,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,2.0,11.0,14.0,1.0,4.0,11.0,,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,,1.0,1.0,2.0,3.0,2.0,1.0,,,,2.0,1.0,,3.0,,1.0,,1.0,7.0,11.0,9.0,,,1.0,0.5,0.5,0.25,0.25,0.4166666666666667,0.4166666666666667,0.6111111111111112,0.6111111111111112,0.3333333333333333,1.0,1.0,0.3333333333333333,,1.0,0.5,0.3333333333333333,1.0,,,86.19718309859155,19.444444444444443,13.625,17.666666666666668,13.625,,,,0.6666666666666666,0.25,0.3333333333333333,,,,,,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.5,0.4527583333333333,0.4527583333333333,1.0,6.75,25.55,1.0,2.0,,,6.0,,,1.0,,,1.0,6.0,3.0,,1.0,1.0,1.0,,1.0,,,,,0.3333333333333333,0.42857142857142855,,,,1.0,1.0,,,,4.0,,,1.0,,,0.36363636363636365,,1.0,,0.25,,,,,,1.0,2.0,1.0,2.0,0.5,,,,0.3333333333333333,0.5,,0.25,,,,,6.0,,,,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628449-1628981-1630193-1630558-1642419,1610612761,"Chris Boucher, Bruno Fernando, Immanuel Quickley, Davion Mitchell, Jamison Battle","Boucher, Fernando, Quickley, Mitchell, Battle",1628449-1628981-1630193-1630558-1642419,TOR,26.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,55.38461538461538,,26.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628449-1628981-1630534-1630558-1641711,1610612761,"Chris Boucher, Bruno Fernando, Ochai Agbaji, Davion Mitchell, Gradey Dick","Boucher, Fernando, Agbaji, Mitchell, Dick",1628449-1628981-1630534-1630558-1641711,TOR,369.0,2,6.0,-13.0,10.0,12.0,,22.0,,3.0,1.0,1.0,1.0,2.0,,3.0,1.0,4.0,1.0,5.0,7.0,20.0,,,,2.0,,3.0,3.0,,1.0,1.0,2.0,,1.0,1.0,5.0,,2.0,1.0,4.0,1.0,5.0,1.0,1.0,,,,1.0,3.0,,4.0,,1.0,,1.0,7.0,,,1.0,1.0,1.0,0.2,0.2,0.25,,0.2777777777777778,,0.35,,0.5555555555555556,1.0,0.5,,0.4,0.42857142857142855,0.14285714285714285,,,,0.5,85.85365853658536,20.3,13.833333333333334,20.0,12.75,0.3333333333333333,,,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,,,,0.8888888888888888,,0.5475166666666667,,,4.35,24.86,,1.0,,,2.0,1.0,,1.0,,,,2.0,1.0,,,0.25,0.3333333333333333,,,,,,,0.1,0.2,,,,2.0,1.0,,,,,,,,,,,1.0,2.0,1.0,0.5,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
