EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Transition Take Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,OffensiveGoaltends,team_id,year,season,team_vs
1627783-1629614-1630167-1641767-204456,1610612754,"Pascal Siakam, Andrew Nembhard, Obi Toppin, Ben Sheppard, T.J. McConnell","Siakam, Nembhard, Toppin, Sheppard, McConnell",1627783-1629614-1630167-1641767-204456,IND,225.0,2,4.0,7.0,8.0,9.0,2.0,,17.0,1.0,1.0,,,,,3.0,1.0,,,,,4.0,5.0,2.0,2.0,,14.0,7.0,,,,,1.0,1.0,1.0,1.0,5.0,4.0,4.0,6.0,,,,2.0,2.0,4.0,,1.0,10.0,,,1.0,4.0,5.0,,5.0,,,,,,14.0,5.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,0.8,,1.0,1.0,,1.25,1.0,,1.25,0.2857142857142857,0.8,,1.0,,0.8333333333333334,,,,1.0,1.0,1.0,108.8,14.375,12.222222222222221,14.375,12.0,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.14285714285714285,,,,,,,,,,,,0.42857142857142855,,0.48106428571428567,,0.50215,,,,0.35714285714285715,7.94,24.15,0.25,2.0,2.0,1.0,2.0,2.0,,1.0,,,,,,,,,2.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.2857142857142857,1.0,1.0,1.0,,,,,0.5,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,1610612754,2025,2024-25,True
1627783-1629614-1630169-1630174-1630543,1610612754,"Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Aaron Nesmith, Isaiah Jackson","Siakam, Nembhard, Haliburton, Nesmith, Jackson",1627783-1629614-1630169-1630174-1630543,IND,426.0,2,7.0,-8.0,14.0,16.0,3.0,,30.0,2.0,3.0,,,,,4.0,,2.0,3.0,1.0,2.0,5.0,7.0,2.0,4.0,,16.0,24.0,,,,,,,1.0,2.0,3.0,8.0,2.0,6.0,,3.0,2.0,4.0,2.0,6.0,2.0,2.0,14.0,,,1.0,2.0,3.0,,3.0,4.0,,,,,16.0,3.0,3.0,0.8,0.8,1.0,0.5,0.5,0.5,0.7142857142857143,,,0.7272727272727273,,0.75,0.7272727272727273,,0.75,0.36363636363636365,0.6666666666666666,,0.5,,0.6,,,,,,0.5,101.40845070422536,16.142857142857142,12.5,16.142857142857142,11.875,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.36363636363636365,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,,,,1.0,0.5,0.6363636363636364,0.6666666666666666,0.5470363636363637,,0.5256,,,,0.1875,4.7,25.225,0.21428571428571427,4.0,3.0,,,1.0,,,,,,,,,,,,2.0,,,1.0,1.0,,1.0,1.0,2.0,,,,3.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,0.75,0.75,0.6666666666666666,,,0.09090909090909091,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1629614-1630169-1630174-1631097,1610612754,"Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Aaron Nesmith, Bennedict Mathurin","Siakam, Nembhard, Haliburton, Nesmith, Mathurin",1627783-1629614-1630169-1630174-1631097,IND,12.0,1,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,2.0,,2.0,,1.0,1.0,,2.0,1.0,1.0,,2.0,2.0,,2.0,,2.0,1.0,,,,,,,,2.0,,,,,2.0,2.0,,,,,,,2.0,1.0,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,,,,1.0,,1.0,,1.0,,,,120.0,12.0,,8.0,,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,,,,0.5,1.0,,0.3333333333333333,1.0,0.3333333333333333,,1.0,,0.4969333333333333,,0.4969333333333333,,,1.0,1.0,1.3,25.1,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,0.5,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1629614-1630169-1630174-1641767,1610612754,"Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Aaron Nesmith, Ben Sheppard","Siakam, Nembhard, Haliburton, Nesmith, Sheppard",1627783-1629614-1630169-1630174-1641767,IND,1.0,1,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1629614-1630169-1630174-1642402,1610612754,"Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Aaron Nesmith, Enrique Freeman","Siakam, Nembhard, Haliburton, Nesmith, Freeman",1627783-1629614-1630169-1630174-1642402,IND,147.0,1,2.0,-1.0,5.0,4.0,,1.0,9.0,,,,,,,2.0,1.0,,2.0,,,1.0,3.0,,2.0,1.0,3.0,4.0,,,,,,,,,,2.0,,,,2.0,,1.0,,1.0,,,2.0,1.0,,,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,,0.3333333333333333,,,0.2,,,0.3,,,0.4,1.0,,,0.5,0.5,0.25,,0.5,1.0,,,88.16326530612244,17.0,15.5,16.6,11.5,,,,,0.4,0.2,0.4,,,,,,,,,,,0.4,,0.44851,,,0.2,0.3333333333333333,,,10.1,27.7,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1629614-1630169-1631097-1641716,1610612754,"Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Bennedict Mathurin, Jarace Walker","Siakam, Nembhard, Haliburton, Mathurin, Walker",1627783-1629614-1630169-1631097-1641716,IND,314.0,1,5.0,2.0,12.0,12.0,2.0,2.0,24.0,2.0,2.0,,,,,2.0,,1.0,2.0,,,3.0,4.0,2.0,3.0,2.0,14.0,12.0,,,2.0,2.0,,,,,,2.0,4.0,6.0,,2.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,,1.0,5.0,1.0,7.0,1.0,8.0,2.0,2.0,2.0,,1.0,12.0,,2.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,0.6666666666666666,0.75,,,0.8571428571428571,,,0.875,1.0,,0.42857142857142855,1.0,1.0,1.0,,1.0,0.5,1.0,,1.0,,1.0,110.06369426751593,14.166666666666666,12.0,13.75,11.833333333333334,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,0.7142857142857143,0.5,0.5192785714285714,,,0.125,0.2,0.14285714285714285,,3.8,24.96666666666667,0.16666666666666666,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,3.0,3.0,2.0,,,,5.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,0.25,,0.5,0.6,1.0,,,,,,,0.5,1.0,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1629614-1630169-1631097-204456,1610612754,"Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Bennedict Mathurin, T.J. McConnell","Siakam, Nembhard, Haliburton, Mathurin, McConnell",1627783-1629614-1630169-1631097-204456,IND,265.0,3,4.0,-6.0,10.0,12.0,2.0,1.0,22.0,3.0,3.0,,,,,2.0,,,2.0,,,4.0,5.0,,2.0,1.0,9.0,15.0,,,,,,,,,1.0,4.0,4.0,,,2.0,,2.0,,2.0,,2.0,4.0,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,,,9.0,1.0,2.0,0.5,0.5,,,,,0.8,,,0.5714285714285714,,,0.5625,,0.5,0.2857142857142857,1.0,,1.0,0.5,1.0,0.3333333333333333,,0.5,,,1.0,119.54716981132074,17.9,7.166666666666667,17.9,7.166666666666667,0.42857142857142855,1.0,1.0,0.6666666666666666,0.2857142857142857,,0.2857142857142857,,,,,,,,,,,0.7142857142857143,,0.4865785714285714,,,,,,0.1111111111111111,3.38,26.0,0.2,11.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,2.0,1.0,2.0,1.0,,,4.0,1.0,2.0,,,,,,1.0,,,1.0,,,,,,,1.0,,0.2,,0.5,0.5,,,,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1629614-1630169-1641716-204456,1610612754,"Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Jarace Walker, T.J. McConnell","Siakam, Nembhard, Haliburton, Walker, McConnell",1627783-1629614-1630169-1641716-204456,IND,56.0,1,1.0,4.0,2.0,2.0,,,4.0,,,,,,,,,,,,,,,2.0,2.0,,6.0,2.0,,,,,,,,,,,,6.0,,,,,2.0,2.0,,,6.0,,,1.0,,1.0,,1.0,1.0,,,,,6.0,,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,,1.0,,1.0,,,,,,1.0,102.85714285714286,12.0,16.0,12.0,16.0,,,,,,,,,,,,,,,,,,1.0,,0.5856,,,,,,,,23.1,,2.0,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1629614-1630174-1630543-1631097,1610612754,"Pascal Siakam, Andrew Nembhard, Aaron Nesmith, Isaiah Jackson, Bennedict Mathurin","Siakam, Nembhard, Nesmith, Jackson, Mathurin",1627783-1629614-1630174-1630543-1631097,IND,55.0,2,1.0,3.0,2.0,2.0,,1.0,4.0,,,,,,,,,,,,,,,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,2.0,4.0,,2.0,3.0,,,,,,,,,,,,,,,0.5,,,1.0,0.6666666666666666,,,,0.6666666666666666,,,,,0.5,,104.72727272727273,9.5,18.0,8.5,17.5,,,,,,,,,,,,,,,,,,1.0,,0.4335,0.4335,,0.6666666666666666,1.0,,,,22.5,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1629614-1630174-1631097-1641767,1610612754,"Pascal Siakam, Andrew Nembhard, Aaron Nesmith, Bennedict Mathurin, Ben Sheppard","Siakam, Nembhard, Nesmith, Mathurin, Sheppard",1627783-1629614-1630174-1631097-1641767,IND,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1629614-1630543-1631097-1641767,1610612754,"Pascal Siakam, Andrew Nembhard, Isaiah Jackson, Bennedict Mathurin, Ben Sheppard","Siakam, Nembhard, Jackson, Mathurin, Sheppard",1627783-1629614-1630543-1631097-1641767,IND,177.0,1,3.0,-3.0,6.0,7.0,,1.0,13.0,,2.0,,1.0,,,1.0,,1.0,2.0,,,,3.0,1.0,3.0,,3.0,6.0,,1.0,,,,,,,,,,3.0,,2.0,1.0,,1.0,1.0,1.0,,3.0,1.0,1.0,,2.0,2.0,2.0,4.0,1.0,2.0,,,,3.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.25,,,0.25,,,0.5,1.0,0.3333333333333333,,0.5,0.6666666666666666,0.4,,,,1.0,,105.76271186440677,13.333333333333334,13.857142857142858,13.0,13.571428571428571,0.3333333333333333,,,,0.16666666666666666,,0.3333333333333333,0.5,0.5,1.0,1.0,,,,,,,0.8333333333333334,0.5,0.5986666666666667,0.6483,,,,,,2.3000000000000003,24.900000000000002,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,0.5,,0.5,1.0,1.0,,,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1629614-1630543-1631097-204456,1610612754,"Pascal Siakam, Andrew Nembhard, Isaiah Jackson, Bennedict Mathurin, T.J. McConnell","Siakam, Nembhard, Jackson, Mathurin, McConnell",1627783-1629614-1630543-1631097-204456,IND,47.0,1,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,61.276595744680854,25.0,22.0,25.0,22.0,,,,,,,,,,,,,,,,,,1.0,,0.54975,,,,,,,,23.2,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1629650-1630169-1631097-1631245,1610612754,"Pascal Siakam, Moses Brown, Tyrese Haliburton, Bennedict Mathurin, Quenton Jackson","Siakam, Brown, Haliburton, Mathurin, Jackson",1627783-1629650-1630169-1631097-1631245,IND,147.0,1,2.0,-6.0,5.0,6.0,,2.0,11.0,,,,,,,2.0,1.0,,1.0,,,2.0,3.0,,3.0,,4.0,10.0,1.0,1.0,,2.0,,,,,,,4.0,,2.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,2.0,3.0,3.0,,,,,2.0,,,,,,,,,0.6666666666666666,1.0,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.5,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,,,1.0,107.75510204081633,13.6,13.166666666666666,12.4,12.833333333333334,,,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,,,,,,,,,,,0.5,,0.5255583333333333,0.4611,,,,0.5,,12.466666666666667,25.666666666666668,,,1.0,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,0.5,0.5,,1.0,1.0,0.3333333333333333,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1629650-1630169-1631245-1641716,1610612754,"Pascal Siakam, Moses Brown, Tyrese Haliburton, Quenton Jackson, Jarace Walker","Siakam, Brown, Haliburton, Jackson, Walker",1627783-1629650-1630169-1631245-1641716,IND,128.0,1,2.0,-5.0,5.0,5.0,,,10.0,,,,,,,1.0,1.0,,2.0,,,2.0,2.0,,3.0,,4.0,9.0,,,,,,,,,,4.0,,,,2.0,,2.0,,2.0,,,4.0,,,,,,,,,1.0,,,,4.0,,,1.0,1.0,,,,,1.0,,,0.4,,,0.4,,,0.6,,,,,,,,,,,,112.5,15.4,10.2,15.4,10.2,,,,,0.2,0.2,0.4,,,,,,,,,,,0.6,,0.52294,,,,,,,14.3,26.433333333333334,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1629650-1631097-1641716-204456,1610612754,"Pascal Siakam, Moses Brown, Bennedict Mathurin, Jarace Walker, T.J. McConnell","Siakam, Brown, Mathurin, Walker, McConnell",1627783-1629650-1631097-1641716-204456,IND,691.0,5,12.0,10.0,24.0,23.0,2.0,1.0,47.0,3.0,4.0,1.0,1.0,,,2.0,3.0,3.0,9.0,,,5.0,9.0,4.0,10.0,4.0,26.0,16.0,1.0,1.0,,2.0,,,,,,8.0,2.0,12.0,,9.0,3.0,4.0,4.0,8.0,3.0,2.0,20.0,1.0,,2.0,9.0,12.0,1.0,13.0,1.0,4.0,4.0,,2.0,24.0,,2.0,0.8,0.8,1.0,0.4,,0.4,0.5555555555555556,1.0,,0.5789473684210527,1.0,,0.6190476190476191,1.0,,0.5263157894736842,0.75,,0.5,0.16666666666666666,0.6875,0.1,,0.16666666666666666,0.7777777777777778,1.0,0.5,97.94500723589,12.583333333333334,16.91304347826087,12.25,14.956521739130435,0.21052631578947367,0.75,0.75,0.6666666666666666,0.10526315789473684,0.15789473684210525,0.47368421052631576,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,0.7368421052631579,0.3333333333333333,0.5392315789473684,,,0.09523809523809523,0.18181818181818182,0.07692307692307693,,7.644444444444444,27.15,0.08333333333333333,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,3.0,2.0,1.0,2.0,2.0,2.0,,,,4.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,0.5,,,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.05263157894736842,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1629650-1641716-1642277-204456,1610612754,"Pascal Siakam, Moses Brown, Jarace Walker, Johnny Furphy, T.J. McConnell","Siakam, Brown, Walker, Furphy, McConnell",1627783-1629650-1641716-1642277-204456,IND,,1,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,0.21,,0.21,,,,,,31.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1630164-1630169-1630174-204456,1610612754,"Pascal Siakam, James Wiseman, Tyrese Haliburton, Aaron Nesmith, T.J. McConnell","Siakam, Wiseman, Haliburton, Nesmith, McConnell",1627783-1630164-1630169-1630174-204456,IND,84.0,1,1.0,,3.0,3.0,,,6.0,2.0,2.0,,,,,,,,,,,2.0,2.0,,,,4.0,4.0,,,,,,,,,,4.0,,,,,,2.0,,2.0,,2.0,4.0,,,,1.0,1.0,,1.0,,,,,,4.0,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,1.0,,102.85714285714286,14.666666666666666,13.333333333333334,14.666666666666666,13.333333333333334,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,0.7835,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1627783-1630167-1630169-1630174-1631097,1610612754,"Pascal Siakam, Obi Toppin, Tyrese Haliburton, Aaron Nesmith, Bennedict Mathurin","Siakam, Toppin, Haliburton, Nesmith, Mathurin",1627783-1630167-1630169-1630174-1631097,IND,109.0,1,2.0,4.0,4.0,4.0,,,8.0,2.0,2.0,,,,,,,1.0,2.0,,,2.0,2.0,1.0,2.0,2.0,9.0,5.0,,,,,,,,,,,4.0,3.0,,2.0,1.0,,1.0,1.0,1.0,,3.0,1.0,,,,,1.0,1.0,1.0,2.0,2.0,,1.0,9.0,,,,,1.0,0.5,,0.5,1.0,,,0.875,,,0.9,,,0.5,,,,1.0,,1.0,,1.0,,,,105.68807339449542,15.0,12.25,15.0,12.25,0.5,1.0,1.0,,,,0.5,0.5,0.5,1.0,,,,,,,,1.0,0.5,0.5852625,,,0.2,0.3333333333333333,,,2.2,25.8,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
