EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,PenaltyFtPoints,LostBallSteals,LostBallTurnovers,PenaltyAtRimFrequency,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsAssisted3s,ThreePtAssists,Arc3Assists,AtRimAssists,2pt And 1 Free Throw Trips,Assisted3sPct,AtRimPctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceTurnovers,Charge Fouls,OffLongMidRangeReboundPct,Corner3FGM,Corner3Assists,Charge Fouls Drawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,BlockedAtRim,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,PenaltyCorner3FGM,PenaltyCorner3FGA,FTDefRebounds,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,LongMidRangePctAssisted,FTOffRebounds,OffFTReboundPct,Loose Ball Fouls,Blocked3s,BlockedArc3,Offensive Fouls,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Corner3PctBlocked,BlockedCorner3,Transition Take Fouls,3pt And 1 Free Throw Trips,3SecondViolations,Clear Path Fouls,Transition Take Fouls Drawn,team_id,year,season,team_vs
1628991-1629630-1630217-1641744-203935,1610612763,"Jaren Jackson Jr., Ja Morant, Desmond Bane, Zach Edey, Marcus Smart","Jackson Jr., Morant, Bane, Edey, Smart",1628991-1629630-1630217-1641744-203935,MEM,995.0,3,17.0,1.0,37.0,35.0,2.0,,4.0,72.0,9.0,1.0,1.0,12.0,,1.0,9.0,16.0,15.0,6.0,42.0,41.0,,1.0,5.0,,,1.0,5.0,6.0,12.0,1.0,2.0,3.0,2.0,8.0,12.0,5.0,17.0,2.0,1.0,2.0,,6.0,1.0,8.0,,5.0,11.0,12.0,7.0,4.0,,,,,37.0,5.0,2.0,0.5625,,0.5806451612903226,1.5,0.6176470588235294,0.625,1.25,0.4838709677419355,0.0625,0.1111111111111111,0.25,0.7272727272727273,0.42857142857142855,0.4,0.2222222222222222,0.625,0.3125,0.3333333333333333,0.25,0.75,1.0,0.6666666666666666,,104.20100502512564,,15.378378378378379,12.17142857142857,14.432432432432432,11.714285714285714,0.2903225806451613,0.03225806451612903,1.0,1.0,0.3870967741935484,,1.0,0.7741935483870968,0.551182258064516,0.65055,0.53475,0.11764705882352941,0.21052631578947367,0.11904761904761904,0.11904761904761904,5.20625,25.573333333333334,0.05405405405405406,,2.0,1.0,2.0,,6.0,2.0,3.0,2.0,6.0,3.0,2.0,3.0,12.0,2.0,6.0,12.0,2.0,30.0,,,2.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,,0.5,,,,0.6666666666666666,0.75,0.1935483870967742,0.3333333333333333,0.3333333333333333,1.0,0.0967741935483871,1.0,0.6666666666666666,,4.0,1.0,6.0,1.0,,4.0,0.4,1.0,0.4,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,18.0,6.0,4.0,4.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,,,2.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,2.0,,,,1.0,,,,,3.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630583-1630590-1630643,1610612763,"Jaren Jackson Jr., Ja Morant, Santi Aldama, Scotty Pippen Jr., Jay Huff","Jackson Jr., Morant, Aldama, Pippen Jr., Huff",1628991-1629630-1630583-1630590-1630643,MEM,22.0,1,,2.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,65.45454545454545,,8.0,,8.0,,,,,,,,,,0.4107,,,,,,,7.2,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630583-1630590-1631222,1610612763,"Jaren Jackson Jr., Ja Morant, Santi Aldama, Scotty Pippen Jr., Jake LaRavia","Jackson Jr., Morant, Aldama, Pippen Jr., LaRavia",1628991-1629630-1630583-1630590-1631222,MEM,154.0,1,3.0,1.0,6.0,5.0,,,,11.0,3.0,,1.0,2.0,,,3.0,4.0,2.0,,6.0,5.0,,,,,,,,2.0,2.0,,,,2.0,1.0,3.0,,3.0,,,,,,,,,1.0,2.0,,,,,,,,6.0,,,0.75,,0.5,,0.5,,,0.3333333333333333,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,102.85714285714285,,11.0,17.6,11.0,17.6,0.5,0.16666666666666666,,,0.3333333333333333,,,0.8333333333333334,0.5175166666666667,,,,,,,6.85,27.05,,,,,,,3.0,,,,,,,,4.0,,2.0,2.0,,4.0,,,,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630583-1630590-1642377,1610612763,"Jaren Jackson Jr., Ja Morant, Santi Aldama, Scotty Pippen Jr., Jaylen Wells","Jackson Jr., Morant, Aldama, Pippen Jr., Wells",1628991-1629630-1630583-1630590-1642377,MEM,173.0,3,3.0,2.0,5.0,5.0,1.0,,1.0,10.0,3.0,,,,,,2.0,4.0,1.0,,4.0,2.0,1.0,,,,,1.0,,2.0,,,,,1.0,3.0,4.0,,4.0,,,,,,,,,,,1.0,,,,,,,4.0,,1.0,0.5,,0.4,,0.4,,,0.2,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,83.23699421965318,,14.6,20.0,11.8,20.0,0.6,,,,,,,0.8,0.6293200000000001,0.57,0.57,,,,,4.6000000000000005,22.9,0.2,,,,,,2.0,,,,1.0,1.0,,,2.0,,1.0,1.0,,2.0,,,,0.5,0.5,,,,,,1.0,,0.6666666666666666,0.6666666666666666,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630583-1630590-203935,1610612763,"Jaren Jackson Jr., Ja Morant, Santi Aldama, Scotty Pippen Jr., Marcus Smart","Jackson Jr., Morant, Aldama, Pippen Jr., Smart",1628991-1629630-1630583-1630590-203935,MEM,125.0,1,2.0,,5.0,5.0,,,,10.0,1.0,,,1.0,,,1.0,2.0,1.0,,2.0,2.0,,,,,,,,,1.0,,,,3.0,,3.0,,3.0,1.0,1.0,,,2.0,,2.0,,,2.0,1.0,,,,,,,2.0,,,0.5,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,,,0.75,,0.6,,,,,,1.0,0.6666666666666666,115.19999999999999,,9.8,15.2,9.8,12.4,0.3333333333333333,,,,0.3333333333333333,,,0.6666666666666666,0.5387833333333333,,,,,,,6.35,24.9,,,,,,,1.0,,,,1.0,,,,2.0,,1.0,1.0,,2.0,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630583-1630643-1631222,1610612763,"Jaren Jackson Jr., Ja Morant, Santi Aldama, Jay Huff, Jake LaRavia","Jackson Jr., Morant, Aldama, Huff, LaRavia",1628991-1629630-1630583-1630643-1631222,MEM,57.0,1,1.0,,2.0,2.0,2.0,2.0,,4.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,2.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.5,1.0,1.0,,,1.0,1.0,,1.0,0.5,1.0,,,,1.0,1.0,101.05263157894737,,7.0,21.5,7.0,21.5,0.5,,,,0.5,,0.5,1.0,0.463675,,0.463675,,,,,2.1,29.8,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630583-1631222-1641744,1610612763,"Jaren Jackson Jr., Ja Morant, Santi Aldama, Jake LaRavia, Zach Edey","Jackson Jr., Morant, Aldama, LaRavia, Edey",1628991-1629630-1630583-1631222-1641744,MEM,4.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630583-1631222-1642377,1610612763,"Jaren Jackson Jr., Ja Morant, Santi Aldama, Jake LaRavia, Jaylen Wells","Jackson Jr., Morant, Aldama, LaRavia, Wells",1628991-1629630-1630583-1631222-1642377,MEM,47.0,2,1.0,5.0,2.0,3.0,,1.0,,5.0,,,,1.0,,,,,1.0,2.0,5.0,,,,,,,,,,1.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,1.0,2.0,1.0,,,,,5.0,,,,,1.5,,1.25,,,1.0,,,,0.5,,1.0,,0.6666666666666666,,,,1.0,,1.0,,153.19148936170214,,9.0,9.666666666666666,9.0,8.0,,,,,1.0,,,1.0,0.5577,,,0.5,1.0,,,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630583-1641713-1642377,1610612763,"Jaren Jackson Jr., Ja Morant, Santi Aldama, GG Jackson, Jaylen Wells","Jackson Jr., Morant, Aldama, Jackson, Wells",1628991-1629630-1630583-1641713-1642377,MEM,93.0,1,2.0,-1.0,4.0,4.0,1.0,4.0,,8.0,1.0,,,2.0,,1.0,1.0,1.0,2.0,,2.0,3.0,,,,,,1.0,,2.0,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,2.0,,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,,0.6666666666666666,,,1.0,1.0,,,,1.0,,,,,,,,123.87096774193547,,11.25,12.0,11.25,12.0,0.3333333333333333,,,,0.6666666666666666,,1.0,1.0,0.6417666666666667,,0.4236,,,,,0.4,24.85,0.25,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630583-1641744-1642377,1610612763,"Jaren Jackson Jr., Ja Morant, Santi Aldama, Zach Edey, Jaylen Wells","Jackson Jr., Morant, Aldama, Edey, Wells",1628991-1629630-1630583-1641744-1642377,MEM,2032.0,4,34.0,-18.0,72.0,73.0,,,6.0,145.0,22.0,,3.0,28.0,3.0,,14.0,35.0,34.0,9.0,70.0,88.0,3.0,,3.0,,,,,10.0,28.0,4.0,2.0,3.0,9.0,12.0,21.0,6.0,27.0,8.0,5.0,5.0,3.0,,,5.0,,4.0,10.0,17.0,12.0,8.0,1.0,,1.0,,67.0,,,0.4,,0.4420289855072464,,0.4794520547945205,0.3,,0.4927536231884058,0.11428571428571428,0.18181818181818182,1.0,0.631578947368421,0.14285714285714285,0.6923076923076923,0.08695652173913043,0.65625,0.11363636363636363,0.18181818181818182,0.1111111111111111,0.5714285714285714,1.0,0.6,1.0,102.75590551181102,,16.083333333333332,11.972602739726028,15.597222222222221,11.493150684931507,0.3188405797101449,0.043478260869565216,,,0.4057971014492754,0.6,,0.8115942028985508,0.5772282608695652,0.5405166666666666,,0.1095890410958904,0.20512820512820512,0.04285714285714286,,4.8428571428571425,25.314705882352943,,,,3.0,2.0,,11.0,,1.0,3.0,10.0,6.0,,2.0,18.0,,9.0,18.0,1.0,45.0,,,2.0,0.6428571428571429,0.6428571428571429,,0.3,,0.14285714285714285,,0.42857142857142855,,0.5,0.6111111111111112,0.14492753623188406,0.3,0.3,0.3333333333333333,0.08695652173913043,0.2,,,10.0,,11.0,,6.0,10.0,0.3235294117647059,,0.3235294117647059,0.35714285714285715,0.35714285714285715,,,0.35714285714285715,27.0,9.0,9.0,8.0,4.0,0.8181818181818182,0.7272727272727273,0.9,,1.0,,,1.0,,1.0,0.16666666666666666,0.16666666666666666,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,2.0,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630583-1642377-203935,1610612763,"Jaren Jackson Jr., Ja Morant, Santi Aldama, Jaylen Wells, Marcus Smart","Jackson Jr., Morant, Aldama, Wells, Smart",1628991-1629630-1630583-1642377-203935,MEM,77.0,1,1.0,1.0,3.0,3.0,3.0,,,6.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,0.25,,0.25,,,,1.0,1.0,,,,1.0,,,,1.0,,,,112.2077922077922,1.0,16.333333333333332,9.333333333333334,16.333333333333332,9.333333333333334,,,,,,,,,0.3554,,0.3554,,,,1.0,13.3,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630590-1630643-1631222,1610612763,"Jaren Jackson Jr., Ja Morant, Scotty Pippen Jr., Jay Huff, Jake LaRavia","Jackson Jr., Morant, Pippen Jr., Huff, LaRavia",1628991-1629630-1630590-1630643-1631222,MEM,259.0,4,4.0,1.0,12.0,10.0,,,,22.0,3.0,,,2.0,,,2.0,3.0,2.0,4.0,11.0,10.0,,,,,,,,2.0,2.0,,,,2.0,3.0,5.0,,5.0,,,3.0,,1.0,,4.0,,1.0,3.0,4.0,5.0,3.0,1.0,,1.0,,11.0,,,0.6666666666666666,,0.7,,0.7857142857142857,,,0.4,,,0.75,0.5,,1.0,,0.625,,,,,1.0,1.0,,122.31660231660233,,10.416666666666666,13.4,10.416666666666666,12.0,0.6,,,,0.4,,,1.0,0.5778,,,0.42857142857142855,0.6,,,2.1666666666666665,26.6,,,,,3.0,,2.0,,,,,,,,2.0,,1.0,2.0,,5.0,,1.0,,0.5,0.5,,,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,,,,,,,1.0,,1.0,,,1.0,0.5,,0.5,0.5,0.5,,,0.5,3.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630590-1631222-1641744,1610612763,"Jaren Jackson Jr., Ja Morant, Scotty Pippen Jr., Jake LaRavia, Zach Edey","Jackson Jr., Morant, Pippen Jr., LaRavia, Edey",1628991-1629630-1630590-1631222-1641744,MEM,729.0,8,12.0,11.0,25.0,22.0,5.0,1.0,5.0,47.0,6.0,,1.0,10.0,3.0,2.0,5.0,10.0,14.0,4.0,26.0,15.0,3.0,,5.0,1.0,2.0,2.0,5.0,8.0,10.0,2.0,4.0,1.0,,6.0,7.0,5.0,12.0,5.0,4.0,4.0,3.0,2.0,,6.0,3.0,1.0,2.0,8.0,9.0,2.0,,,,,21.0,5.0,5.0,0.5,0.5,0.4583333333333333,0.625,0.4642857142857143,0.625,0.5,0.5833333333333334,0.2,,0.6666666666666666,0.6,0.25,,0.4444444444444444,0.5,0.38461538461538464,,0.3333333333333333,0.5714285714285714,,,,92.8395061728395,,17.2,13.590909090909092,16.52,11.772727272727273,0.25,0.041666666666666664,,,0.4166666666666667,0.75,0.5,0.8333333333333334,0.55238125,0.6172,0.4694625,0.1111111111111111,0.16666666666666666,0.19230769230769232,0.19230769230769232,5.9399999999999995,25.364285714285717,0.2,1.0,,1.0,1.0,0.25,5.0,1.0,1.0,,3.0,4.0,1.0,1.0,2.0,,1.0,4.0,,11.0,,,,0.2,0.2,1.0,0.625,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.8333333333333334,0.8333333333333334,0.125,,,,0.16666666666666666,0.25,1.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,0.2857142857142857,0.5,0.2857142857142857,0.3,0.3,1.0,0.5,0.3,9.0,3.0,2.0,1.0,,0.75,0.2,0.6666666666666666,1.0,1.0,,1.0,1.0,1.0,,0.25,0.25,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630590-1631222-1642377,1610612763,"Jaren Jackson Jr., Ja Morant, Scotty Pippen Jr., Jake LaRavia, Jaylen Wells","Jackson Jr., Morant, Pippen Jr., LaRavia, Wells",1628991-1629630-1630590-1631222-1642377,MEM,4.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,720.0,,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630590-1641713-1641744,1610612763,"Jaren Jackson Jr., Ja Morant, Scotty Pippen Jr., GG Jackson, Zach Edey","Jackson Jr., Morant, Pippen Jr., Jackson, Edey",1628991-1629630-1630590-1641713-1641744,MEM,173.0,2,3.0,-2.0,5.0,6.0,2.0,2.0,1.0,11.0,2.0,,,1.0,,,1.0,4.0,2.0,,5.0,7.0,,,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,5.0,3.0,2.0,0.25,,0.4166666666666667,0.75,0.4166666666666667,,0.75,0.3333333333333333,0.25,0.5,,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,1.0,,91.5606936416185,1.0,18.2,13.666666666666666,17.4,13.666666666666666,0.3333333333333333,,,,0.16666666666666666,,,0.6666666666666666,0.5518500000000001,,0.7062,,,,0.6,5.4,24.85,0.4,1.0,,,,0.5,,,1.0,1.0,2.0,1.0,,1.0,,,,1.0,,3.0,,,1.0,,,,,,,,,,,,0.3333333333333333,0.5,0.5,,0.16666666666666666,1.0,,,,,1.0,1.0,,,0.5,1.0,0.5,,,,,,3.0,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630590-1641744-1642377,1610612763,"Jaren Jackson Jr., Ja Morant, Scotty Pippen Jr., Zach Edey, Jaylen Wells","Jackson Jr., Morant, Pippen Jr., Edey, Wells",1628991-1629630-1630590-1641744-1642377,MEM,405.0,2,7.0,-4.0,15.0,14.0,4.0,3.0,2.0,29.0,4.0,,1.0,5.0,,,1.0,9.0,5.0,,11.0,15.0,,,2.0,,3.0,,,2.0,5.0,1.0,1.0,1.0,2.0,,4.0,2.0,6.0,3.0,1.0,1.0,1.0,2.0,,3.0,1.0,3.0,7.0,3.0,,,,,,,9.0,,4.0,0.1111111111111111,,0.39285714285714285,,0.39285714285714285,1.0,,0.35714285714285715,0.1111111111111111,0.25,0.3333333333333333,,0.125,1.0,0.5,0.6666666666666666,0.2,,0.5,,,1.0,1.0,103.11111111111111,,14.866666666666667,13.0,14.6,13.0,0.2857142857142857,0.07142857142857142,,,0.35714285714285715,,,0.6428571428571429,0.5292642857142857,0.888,0.41683333333333333,,,0.18181818181818182,,6.766666666666667,25.98,0.26666666666666666,,,2.0,,,1.0,1.0,1.0,,4.0,,1.0,1.0,,,,3.0,,9.0,,,1.0,,,1.0,1.0,,,,,,0.25,0.3333333333333333,0.2857142857142857,,,,,1.0,1.0,,3.0,,3.0,,,3.0,0.6,,0.6,0.6,0.6,,,0.6,9.0,3.0,3.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
1628991-1629630-1630590-1641744-203935,1610612763,"Jaren Jackson Jr., Ja Morant, Scotty Pippen Jr., Zach Edey, Marcus Smart","Jackson Jr., Morant, Pippen Jr., Edey, Smart",1628991-1629630-1630590-1641744-203935,MEM,61.0,1,1.0,-2.0,2.0,3.0,,3.0,,5.0,,1.0,2.0,,,,1.0,2.0,,,2.0,4.0,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,2.0,,,0.5,,0.5,,0.5,,,,,,,,,,,,,,,,,,,118.03278688524591,,11.5,12.666666666666666,11.5,8.0,,1.0,0.5,0.5,,,,,0.46045,,,,,,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2025,2024-25,True
