EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,BadPassSteals,DeadBallTurnovers,Charge Fouls,BlockingFoulsDrawn,LostBallTurnovers,BlockingFouls,LongMidRangeFGM,LongMidRangeAssists,Charge Fouls Drawn,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceTurnovers,Offensive Fouls,ShortMidRangePctBlocked,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsPutbacks,SecondChanceFg3Pct,PenaltyFg3Pct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,Blocked2s,BlockedAtRim,Blocks,ShortMidRangeAssists,ThreePtShootingFoulsDrawn,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,Travels,SecondChanceCorner3PctAssisted,3SecondViolations,Technical Free Throw Trips,DefensiveGoaltends,BlockedLongMidRange,Blocked3s,BlockedArc3,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,BlockedCorner3,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Clear Path Fouls,LongMidRangePctBlocked,HeaveAttempts,Corner3PctBlocked,team_id,year,season,team_vs
201566-201586-202713-203460-2555,1610612760,"Russell Westbrook, Serge Ibaka, Kyle Singler, Andre Roberson, Nick Collison","Westbrook, Ibaka, Singler, Roberson, Collison",201566-201586-202713-203460-2555,OKC,523.0,1,9.0,-9.0,18.0,19.0,,1.0,2.0,37.0,3.0,5.0,,1.0,,,1.0,1.0,,2.0,6.0,13.0,1.0,3.0,2.0,17.0,26.0,,1.0,,,,,,6.0,3.0,2.0,,,,1.0,4.0,,1.0,9.0,1.0,4.0,,5.0,2.0,7.0,,,1.0,1.0,3.0,,3.0,6.0,1.0,,2.0,1.0,,17.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.46153846153846156,,,0.46875,,,0.5,,,0.1875,,,,,0.3333333333333333,,0.8,0.14285714285714285,0.8333333333333334,0.2222222222222222,0.5,,101.87380497131932,13.5,14.736842105263158,13.0,14.68421052631579,0.3125,0.6,0.6,0.0625,1.0,1.0,1.0,0.125,,,,0.5,,,,0.5,,0.51856875,0.5296,,0.058823529411764705,0.07142857142857142,,,10.238461538461538,25.333333333333332,,1.0,7.0,1.0,1.0,6.0,,3.0,2.0,1.0,1.0,,0.5,0.5,1.0,0.5,,,0.5,1.0,1.0,,,0.6666666666666666,0.0625,0.4375,,0.5,,2.0,1.0,,,2.0,2.0,1.0,,,0.2857142857142857,0.2857142857142857,0.5,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201566-201586-203079-203103-203460,1610612760,"Russell Westbrook, Serge Ibaka, Dion Waiters, Perry Jones III, Andre Roberson","Westbrook, Ibaka, Waiters, Jones III, Roberson",201566-201586-203079-203103-203460,OKC,2.0,1,,-3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201566-201586-203079-203103-203500,1610612760,"Russell Westbrook, Serge Ibaka, Dion Waiters, Perry Jones III, Steven Adams","Westbrook, Ibaka, Waiters, Jones III, Adams",201566-201586-203079-203103-203500,OKC,356.0,2,6.0,1.0,11.0,12.0,,,1.0,23.0,2.0,5.0,1.0,1.0,,,,,,2.0,4.0,8.0,,2.0,1.0,9.0,8.0,1.0,1.0,2.0,,,,,6.0,,2.0,,,,,1.0,,,2.0,1.0,6.0,,7.0,2.0,9.0,,,,,2.0,,1.0,3.0,2.0,1.0,2.0,1.0,,7.0,,,,,,,,0.5,1.0,,0.4,1.0,,0.4090909090909091,1.0,,0.2,,,,,,,0.75,0.25,0.7777777777777778,0.3333333333333333,,0.75,93.03370786516854,12.636363636363637,18.083333333333332,12.636363636363637,17.75,0.5,0.4,0.4,,,,,0.2,,,,1.0,1.0,,,0.7,,0.580865,0.6738,,0.09090909090909091,0.1111111111111111,0.2222222222222222,,6.6125,24.7,,,3.0,,,2.0,,1.0,,1.0,1.0,,0.25,0.3333333333333333,1.0,0.5,,1.0,0.5,1.0,1.0,,,,,0.3,,,,2.0,,,,,2.0,1.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,2.0,,,,,,,,,1.0,,2.0,1.0,0.5,,,,,,,,,,,,,1.0,,,,,,,,,1610612760,2015,2014-15,False
201566-201586-203079-203460-203500,1610612760,"Russell Westbrook, Serge Ibaka, Dion Waiters, Andre Roberson, Steven Adams","Westbrook, Ibaka, Waiters, Roberson, Adams",201566-201586-203079-203460-203500,OKC,1966.0,6,33.0,-3.0,63.0,64.0,4.0,4.0,7.0,127.0,11.0,20.0,,4.0,1.0,1.0,1.0,5.0,2.0,8.0,22.0,45.0,3.0,13.0,9.0,62.0,65.0,1.0,7.0,2.0,3.0,3.0,2.0,8.0,16.0,6.0,8.0,2.0,1.0,,2.0,16.0,1.0,1.0,34.0,6.0,18.0,1.0,25.0,8.0,33.0,6.0,3.0,5.0,4.0,7.0,,5.0,14.0,12.0,,13.0,7.0,,60.0,8.0,4.0,1.0,,0.6666666666666666,0.23076923076923078,0.23076923076923078,0.4888888888888889,0.14285714285714285,1.0,0.45689655172413796,0.1111111111111111,1.0,0.484375,0.1111111111111111,1.0,0.22413793103448276,,0.022222222222222223,0.05,,0.7142857142857143,1.0,0.6206896551724138,0.2608695652173913,0.6857142857142857,0.24242424242424243,0.3333333333333333,0.5,93.02136317395728,15.015873015873016,15.9375,14.11111111111111,15.296875,0.3448275862068966,0.55,0.5789473684210527,0.08620689655172414,0.2,0.2,1.0,0.13793103448275862,0.25,0.25,0.5,0.4444444444444444,,0.3333333333333333,1.0,0.5689655172413793,0.25,0.52765,0.5143928571428572,0.5084666666666667,0.109375,0.13725490196078433,0.03225806451612903,0.12903225806451613,8.022222222222222,23.93846153846154,0.06349206349206349,11.0,14.0,1.0,2.0,28.0,3.0,14.0,7.0,2.0,6.0,1.0,0.6363636363636364,0.6363636363636364,1.0,0.2,0.125,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.03125,0.6363636363636364,0.1896551724137931,0.2413793103448276,,0.1111111111111111,3.0,2.0,,,1.0,,8.0,4.0,,0.5625,0.5714285714285714,0.5714285714285714,0.5,,1.0,,3.0,,1.0,,,,,,,,,,,,,0.2727272727272727,0.2727272727272727,0.1111111111111111,,,,,,5.0,5.0,5.0,3.0,,1.0,,2.0,,,,1.0,1.0,,3.0,0.6,,,,,,,,,1.0,,,,,,,,,,,,,1610612760,2015,2014-15,False
201566-201586-203079-203460-203956,1610612760,"Russell Westbrook, Serge Ibaka, Dion Waiters, Andre Roberson, Mitch McGary","Westbrook, Ibaka, Waiters, Roberson, McGary",201566-201586-203079-203460-203956,OKC,11.0,2,,-2.0,1.0,2.0,,1.0,,3.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.72727272727275,4.0,3.5,4.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201566-201586-203079-203460-2555,1610612760,"Russell Westbrook, Serge Ibaka, Dion Waiters, Andre Roberson, Nick Collison","Westbrook, Ibaka, Waiters, Roberson, Collison",201566-201586-203079-203460-2555,OKC,238.0,3,4.0,2.0,8.0,9.0,8.0,5.0,1.0,17.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,3.0,7.0,,,,6.0,4.0,1.0,1.0,2.0,3.0,7.0,,6.0,4.0,,,,,,,1.0,,,2.0,1.0,3.0,1.0,6.0,1.0,7.0,1.0,,,,2.0,2.0,1.0,2.0,,,,,,4.0,6.0,8.0,,,,,,0.42857142857142855,1.0,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,,,,,,,1.0,1.0,0.25,1.0,0.25,,1.0,102.85714285714285,12.5,15.333333333333334,11.0,15.333333333333334,0.2857142857142857,1.0,1.0,,,,,,,,,1.0,1.0,0.2857142857142857,1.0,0.2857142857142857,,0.46104285714285714,0.5559,0.46104285714285714,,,0.3333333333333333,1.0,10.928571428571429,,1.0,1.0,4.0,,,2.0,,1.0,,,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.25,,1.0,1.0,,0.25,,0.14285714285714285,0.5714285714285714,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612760,2015,2014-15,False
201566-201586-203079-203460-2570,1610612760,"Russell Westbrook, Serge Ibaka, Dion Waiters, Andre Roberson, Kendrick Perkins","Westbrook, Ibaka, Waiters, Roberson, Perkins",201566-201586-203079-203460-2570,OKC,202.0,3,3.0,,8.0,6.0,,,,14.0,,1.0,,,,,,,,,,4.0,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,3.0,,,1.0,,3.0,,,4.0,1.0,,2.0,1.0,,2.0,,,,,,,,,,,,,,0.2,,,,,,,,0.3333333333333333,,1.0,,0.75,,,,99.8019801980198,13.625,15.5,13.625,14.0,0.25,,,,,,,,,,,,,,,0.25,,0.4426,,,0.2,0.2,,,12.25,,,,3.0,,,,,,,,1.0,,,,0.5,,,,,1.0,0.5,,,,,0.75,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1610612760,2015,2014-15,False
201566-201586-203079-203956-2555,1610612760,"Russell Westbrook, Serge Ibaka, Dion Waiters, Mitch McGary, Nick Collison","Westbrook, Ibaka, Waiters, McGary, Collison",201566-201586-203079-203956-2555,OKC,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201566-201586-203087-203460-203500,1610612760,"Russell Westbrook, Serge Ibaka, Jeremy Lamb, Andre Roberson, Steven Adams","Westbrook, Ibaka, Lamb, Roberson, Adams",201566-201586-203087-203460-203500,OKC,234.0,3,4.0,-1.0,8.0,9.0,3.0,,1.0,17.0,1.0,1.0,1.0,1.0,,,,1.0,,,3.0,4.0,,1.0,4.0,10.0,11.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,6.0,,,,,,,,,,,,,,2.0,1.0,3.0,,,,,2.0,,1.0,1.0,2.0,,5.0,1.0,1.0,8.0,5.0,3.0,,1.0,,,,0.75,1.0,0.5,0.6,1.0,0.5,0.6428571428571429,1.0,0.6666666666666666,0.2,,,,,,,,,0.6666666666666666,0.5,,,104.61538461538461,13.5,14.0,13.25,13.777777777777779,0.2,1.0,1.0,0.2,,,,,,,,1.0,1.0,,,0.4,,0.52113,,0.4171,0.16666666666666666,0.2,0.2,0.5,8.825,23.0,0.375,2.0,1.0,,,,,,,1.0,2.0,,,,0.6666666666666666,1.0,,,,,1.0,,,,0.4,0.2,,,,2.0,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,2.0,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,1610612760,2015,2014-15,False
201566-201586-203087-203460-2570,1610612760,"Russell Westbrook, Serge Ibaka, Jeremy Lamb, Andre Roberson, Kendrick Perkins","Westbrook, Ibaka, Lamb, Roberson, Perkins",201566-201586-203087-203460-2570,OKC,154.0,1,3.0,,5.0,5.0,,,,10.0,,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,7.0,7.0,,,,,,,,2.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,2.0,1.0,,2.0,1.0,,7.0,,,,,1.0,0.5,0.5,0.5,,,0.625,,,0.7,,,0.5,,,,,,,0.5,,0.5,,,,93.5064935064935,11.4,19.4,11.4,17.8,,,,,,,,0.5,0.5,0.5,1.0,,,,,0.5,0.5,0.48875,,,0.2,0.3333333333333333,,,5.85,24.95,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,0.5,0.5,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201566-201586-203103-203460-203500,1610612760,"Russell Westbrook, Serge Ibaka, Perry Jones III, Andre Roberson, Steven Adams","Westbrook, Ibaka, Jones III, Roberson, Adams",201566-201586-203103-203460-203500,OKC,7753.0,14,129.0,12.0,249.0,253.0,35.0,22.0,34.0,502.0,41.0,74.0,11.0,16.0,7.0,12.0,3.0,6.0,10.0,37.0,88.0,177.0,13.0,43.0,56.0,271.0,259.0,13.0,23.0,46.0,11.0,25.0,11.0,48.0,94.0,36.0,37.0,10.0,17.0,,12.0,53.0,9.0,3.0,118.0,32.0,65.0,3.0,107.0,38.0,145.0,12.0,2.0,27.0,13.0,38.0,4.0,22.0,50.0,57.0,3.0,71.0,35.0,4.0,225.0,48.0,35.0,1.0,4.0,0.9230769230769231,0.3023255813953488,0.3023255813953488,0.4971751412429379,0.5652173913043478,0.44,0.48863636363636365,0.625,0.5285714285714286,0.542,0.6764705882352942,0.5853658536585366,0.19545454545454546,,0.096045197740113,0.14864864864864866,,0.7105263157894737,0.75,0.6632653061224489,0.3595505617977528,0.7172413793103448,0.29411764705882354,0.36363636363636365,0.7058823529411765,93.23874629175803,14.919678714859439,15.960474308300395,14.34136546184739,15.130434782608695,0.33636363636363636,0.5540540540540541,0.6507936507936508,0.02727272727272727,0.5,0.5,1.0,0.16818181818181818,0.2702702702702703,0.2702702702702703,0.9,0.5714285714285714,0.6875,0.34285714285714286,0.5833333333333334,0.5318181818181819,0.2702702702702703,0.5135938636363636,0.561198,0.54204,0.14634146341463414,0.17326732673267325,0.16974169741697417,0.17712177121771217,7.791525423728813,24.613953488372093,0.14056224899598393,54.0,49.0,4.0,5.0,82.0,3.0,41.0,21.0,3.0,39.0,3.0,0.4659090909090909,0.5061728395061729,0.8297872340425532,0.1,0.37037037037037035,0.3448275862068966,0.1111111111111111,0.7333333333333333,0.8333333333333334,0.8181818181818182,0.029411764705882353,0.5121951219512195,0.24545454545454545,0.22272727272727272,0.18181818181818182,0.14285714285714285,10.0,11.0,1.0,2.0,14.0,1.0,20.0,12.0,,0.5588235294117647,0.40816326530612246,0.4166666666666667,0.6,4.0,3.0,0.09259259259259259,27.0,1.0,1.0,2.0,3.0,3.0,7.0,3.0,11.0,5.0,10.0,14.0,0.6,0.5,,0.5,0.5510204081632653,0.03571428571428571,1.0,0.08571428571428572,0.6666666666666666,0.2,0.42857142857142855,25.0,18.0,25.0,8.0,1.0,0.2962962962962963,0.022727272727272728,6.0,,3.0,2.0,4.0,10.0,7.0,15.0,0.6,0.5,1.0,3.0,0.375,2.0,1.0,,,,,,,1.0,,,,,,0.02040816326530612,,,1610612760,2015,2014-15,False
201566-201586-203103-203460-2570,1610612760,"Russell Westbrook, Serge Ibaka, Perry Jones III, Andre Roberson, Kendrick Perkins","Westbrook, Ibaka, Jones III, Roberson, Perkins",201566-201586-203103-203460-2570,OKC,9.0,1,,-3.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,160.0,,9.0,,9.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1610612760,2015,2014-15,False
201566-201627-202683-202713-203079,1610612760,"Russell Westbrook, Anthony Morrow, Enes Kanter, Kyle Singler, Dion Waiters","Westbrook, Morrow, Kanter, Singler, Waiters",201566-201627-202683-202713-203079,OKC,578.0,4,10.0,-3.0,21.0,23.0,11.0,11.0,3.0,44.0,2.0,7.0,1.0,1.0,2.0,5.0,,1.0,4.0,7.0,3.0,11.0,4.0,8.0,4.0,22.0,25.0,1.0,2.0,2.0,3.0,8.0,2.0,17.0,2.0,9.0,6.0,4.0,4.0,,3.0,5.0,3.0,,13.0,3.0,3.0,2.0,10.0,3.0,13.0,,,3.0,1.0,3.0,,2.0,5.0,6.0,1.0,7.0,3.0,1.0,20.0,17.0,11.0,1.0,1.0,0.75,0.5,0.5714285714285714,0.2727272727272727,0.5,0.375,0.47368421052631576,0.5,0.625,0.5,0.5,0.6071428571428571,0.42105263157894735,,0.36363636363636365,0.42857142857142855,,1.0,1.0,0.6,0.375,0.8,0.2727272727272727,0.4,1.0,109.61937716262976,11.80952380952381,14.347826086956522,11.380952380952381,12.695652173913043,0.3684210526315789,0.2857142857142857,0.5,0.05263157894736842,,,,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.75,0.5,1.0,0.4166666666666667,0.4,0.7894736842105263,0.6666666666666666,0.5573944444444445,0.49175,0.537809090909091,0.14285714285714285,0.23076923076923078,0.09090909090909091,0.7727272727272727,6.2727272727272725,27.2875,0.5238095238095238,1.0,3.0,,,4.0,3.0,2.0,1.0,,5.0,,0.6666666666666666,1.0,1.0,,,0.5,,1.0,1.0,1.0,,0.5,0.05263157894736842,0.15789473684210525,,,,,,,2.0,,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,,,,,,,,3.0,4.0,,,3.0,4.0,2.0,,0.75,,,,,,,,0.3333333333333333,0.75,2.0,1.0,2.0,,,,,,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,1610612760,2015,2014-15,False
201566-201627-202683-202713-203500,1610612760,"Russell Westbrook, Anthony Morrow, Enes Kanter, Kyle Singler, Steven Adams","Westbrook, Morrow, Kanter, Singler, Adams",201566-201627-202683-202713-203500,OKC,459.0,3,8.0,-7.0,14.0,14.0,,9.0,1.0,28.0,2.0,5.0,,1.0,,,,,,1.0,3.0,9.0,,1.0,4.0,10.0,17.0,,1.0,,,,,,6.0,,1.0,,,,,,,,,2.0,2.0,,2.0,2.0,4.0,,,3.0,2.0,4.0,,3.0,4.0,3.0,,4.0,2.0,,10.0,,,,,,,,0.3333333333333333,,,0.3,,,0.4166666666666667,,,0.1,,,,,0.75,,0.2857142857142857,0.3333333333333333,0.25,0.2857142857142857,0.3333333333333333,,87.84313725490196,16.714285714285715,16.071428571428573,16.214285714285715,14.428571428571429,0.5,0.4,0.4,,,,,0.1,,,,1.0,,,,0.6,,0.48646,0.5801,,0.16666666666666666,0.18181818181818182,,,7.322222222222223,24.8,,2.0,2.0,,,,,,,,,,,,,,0.5,,,1.0,,,,,0.2,0.2,,,,1.0,,1.0,1.0,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201566-201627-202683-202713-203956,1610612760,"Russell Westbrook, Anthony Morrow, Enes Kanter, Kyle Singler, Mitch McGary","Westbrook, Morrow, Kanter, Singler, McGary",201566-201627-202683-202713-203956,OKC,229.0,1,4.0,,7.0,7.0,,7.0,1.0,14.0,1.0,3.0,1.0,1.0,,,,,,1.0,3.0,5.0,,1.0,2.0,8.0,8.0,1.0,1.0,2.0,,,,,4.0,,1.0,,2.0,,,1.0,,,2.0,1.0,1.0,1.0,5.0,1.0,6.0,,,,,1.0,,1.0,2.0,2.0,1.0,2.0,,1.0,6.0,,,1.0,,,,,0.6,1.0,,0.5,1.0,,0.5714285714285714,1.0,,0.16666666666666666,,0.4,0.6666666666666666,,,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,,88.0349344978166,16.571428571428573,16.142857142857142,15.857142857142858,16.142857142857142,0.5,0.3333333333333333,1.0,,,,,0.16666666666666666,,,,1.0,1.0,,,0.6666666666666666,,0.47980833333333334,0.4632,,,,0.25,,7.24,26.5,,1.0,1.0,,,2.0,,1.0,,,3.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,1.0,,,,0.16666666666666666,0.16666666666666666,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612760,2015,2014-15,False
201566-201627-202683-202713-2555,1610612760,"Russell Westbrook, Anthony Morrow, Enes Kanter, Kyle Singler, Nick Collison","Westbrook, Morrow, Kanter, Singler, Collison",201566-201627-202683-202713-2555,OKC,192.0,1,3.0,6.0,6.0,5.0,6.0,3.0,1.0,11.0,3.0,3.0,1.0,1.0,3.0,3.0,,,,,5.0,6.0,,,1.0,11.0,5.0,1.0,1.0,2.0,5.0,6.0,1.0,11.0,10.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,2.0,1.0,,2.0,,1.0,9.0,11.0,6.0,,1.0,,,,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.7857142857142857,1.0,0.7857142857142857,,,,,,,1.0,,,,,,,82.5,12.666666666666666,23.2,12.666666666666666,22.2,0.5,1.0,1.0,,,,,,,,,1.0,1.0,0.5,1.0,0.5,,0.45198333333333335,0.3871,0.45198333333333335,,,0.18181818181818182,1.0,8.566666666666666,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,2.0,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
