EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsUnassisted3s,FTOffRebounds,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,RecoveredBlocks,DefensiveGoaltends,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,ThreePtShootingFoulsDrawnPct,BlockingFouls,Technical Free Throw Trips,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Offensive Fouls,BlockedShortMidRange,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,LostBallOutOfBoundsTurnovers,Travels,BlockedLongMidRange,SelfOReb,StepOutOfBoundsTurnovers,3SecondViolations,SelfORebPct,Blocked3s,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Clear Path Fouls,Corner3PctBlocked,BlockedArc3,OffensiveGoaltends,team_id,year,season,team_vs
101139-201228-201579-202730-203524,1610612754,"CJ Miles, C.J. Watson, Roy Hibbert, Lavoy Allen, Solomon Hill","Miles, Watson, Hibbert, Allen, Hill",101139-201228-201579-202730-203524,IND,172.0,1,3.0,,5.0,6.0,,,,11.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,1.0,2.0,,2.0,,2.0,2.0,,,,,,,,,,2.0,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,,5.0,5.0,,5.0,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,0.5,,,0.25,,,0.25,,,0.5,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,92.09302325581395,15.4,15.833333333333334,15.4,15.833333333333334,0.25,1.0,1.0,1.0,,,,,0.25,,,,0.25,,,,0.25,,,,,,,,,,,,,0.75,,0.572775,,,,,,,10.25,25.7,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201228-201579-202730-204014,1610612754,"CJ Miles, C.J. Watson, Roy Hibbert, Lavoy Allen, Damjan Rudez","Miles, Watson, Hibbert, Allen, Rudez",101139-201228-201579-202730-204014,IND,297.0,3,5.0,-10.0,10.0,10.0,3.0,6.0,1.0,20.0,,,,,,,,1.0,,5.0,1.0,1.0,,,,1.0,,,,6.0,1.0,2.0,,3.0,13.0,,,3.0,,1.0,,,,,,,3.0,,1.0,,,,1.0,1.0,,1.0,,,,3.0,,1.0,1.0,3.0,4.0,1.0,5.0,,,,1.0,,,2.0,1.0,3.0,2.0,,2.0,1.0,,,,,,,,,,,,,3.0,1.0,,,,1.0,0.5,,0.5,,,,0.1875,1.5,,0.1875,1.5,,0.25,,,0.3333333333333333,1.0,0.16666666666666666,1.0,,1.0,0.14285714285714285,,,,,1.0,1.0,1.0,,96.96969696969697,16.1,13.6,15.7,12.8,,,,,0.125,,,,0.625,,,,0.125,1.0,1.0,1.0,0.125,,,,,,,,,,,,,0.25,,0.4384875,0.60165,0.4389,,,1.0,,15.75,24.7,0.3,,,,,,,,,,,,,,,,0.2,,,,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201228-201579-203142-2449,1610612754,"CJ Miles, C.J. Watson, Roy Hibbert, Chris Copeland, Luis Scola","Miles, Watson, Hibbert, Copeland, Scola",101139-201228-201579-203142-2449,IND,663.0,4,11.0,2.0,22.0,23.0,17.0,18.0,1.0,45.0,1.0,3.0,,,1.0,3.0,2.0,4.0,5.0,8.0,,,,,1.0,1.0,1.0,1.0,8.0,15.0,1.0,1.0,13.0,32.0,30.0,,,3.0,6.0,12.0,1.0,1.0,11.0,26.0,12.0,4.0,3.0,,1.0,1.0,1.0,6.0,1.0,7.0,1.0,,1.0,,5.0,15.0,,2.0,1.0,3.0,5.0,2.0,7.0,1.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,3.0,4.0,,9.0,,1.0,,14.0,4.0,3.0,,,,29.0,26.0,17.0,,2.0,0.75,0.75,1.0,1.0,1.0,1.0,0.5333333333333333,,0.5,0.59375,1.5,0.5769230769230769,0.6956521739130435,1.5,0.6842105263157895,0.0625,0.06666666666666667,0.3333333333333333,0.5,0.75,0.2857142857142857,0.5,,0.6666666666666666,0.2857142857142857,,0.5,,,1.0,0.6666666666666666,1.0,,97.73755656108597,16.136363636363637,13.391304347826088,16.0,13.173913043478262,0.1875,0.3333333333333333,0.5,1.0,0.25,0.5,0.5,,0.5,0.625,0.625,1.0,,,,,0.0625,1.0,1.0,1.0,,,,0.23076923076923078,0.3333333333333333,,,0.07692307692307693,1.0,0.25,1.0,0.416046875,0.57345,0.41349615384615385,0.2,0.21052631578947367,0.09375,0.8125,13.06,25.0,0.7727272727272727,,,,1.0,,,,,,,,,,1.0,,0.3333333333333333,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201228-201579-203142-2561,1610612754,"CJ Miles, C.J. Watson, Roy Hibbert, Chris Copeland, David West","Miles, Watson, Hibbert, Copeland, West",101139-201228-201579-203142-2561,IND,71.0,1,1.0,-2.0,2.0,1.0,,,1.0,3.0,,2.0,,2.0,,,,3.0,,,,,,,,,,,,5.0,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,0.6,0.5,0.6666666666666666,,,,,,,60.84507042253521,27.0,17.0,20.0,17.0,0.4,,,,0.6,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,0.4,,0.4772,0.5215333333333333,,,,,,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201228-201579-203524-2449,1610612754,"CJ Miles, C.J. Watson, Roy Hibbert, Solomon Hill, Luis Scola","Miles, Watson, Hibbert, Hill, Scola",101139-201228-201579-203524-2449,IND,763.0,11,13.0,10.0,22.0,22.0,8.0,8.0,2.0,44.0,3.0,8.0,1.0,3.0,1.0,6.0,1.0,2.0,4.0,6.0,,,,,4.0,5.0,1.0,1.0,8.0,16.0,4.0,5.0,8.0,36.0,26.0,1.0,5.0,2.0,2.0,9.0,1.0,1.0,4.0,11.0,10.0,6.0,9.0,2.0,5.0,4.0,3.0,5.0,3.0,8.0,3.0,,2.0,,3.0,19.0,,5.0,3.0,3.0,7.0,5.0,12.0,1.0,,1.0,,,,2.0,,2.0,1.0,2.0,7.0,,6.0,,,1.0,8.0,1.0,3.0,1.0,1.0,1.0,34.0,11.0,8.0,1.0,2.0,0.625,0.7142857142857143,0.75,0.8,1.0,0.8,0.5,0.2,0.2222222222222222,0.6666666666666666,0.2,0.35,0.72,0.2,0.4583333333333333,0.23809523809523808,0.1875,0.375,,0.6,0.625,0.75,,0.6666666666666666,0.5555555555555556,0.8,,,0.3333333333333333,1.0,1.0,1.0,,83.04062909567497,17.40909090909091,17.272727272727273,16.227272727272727,17.0,0.38095238095238093,0.375,0.6,0.6666666666666666,0.09523809523809523,0.5,0.5,,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.75,,,,,0.23809523809523808,0.8,0.8,0.75,0.6,0.3333333333333333,,0.6,0.16666666666666666,,,0.1,1.0,0.6190476190476191,0.8,0.5076880952380952,0.54366,0.58338,0.045454545454545456,0.058823529411764705,0.05555555555555555,0.3055555555555556,8.793750000000001,25.639999999999997,0.36363636363636365,,3.0,,1.0,,,,,,,,,,1.0,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,0.16666666666666666,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201228-201579-203524-2561,1610612754,"CJ Miles, C.J. Watson, Roy Hibbert, Solomon Hill, David West","Miles, Watson, Hibbert, Hill, West",101139-201228-201579-203524-2561,IND,4327.0,20,72.0,10.0,139.0,138.0,15.0,23.0,20.0,277.0,17.0,31.0,5.0,10.0,3.0,4.0,18.0,39.0,19.0,36.0,2.0,5.0,,,7.0,18.0,,2.0,54.0,106.0,9.0,23.0,18.0,153.0,143.0,9.0,20.0,23.0,7.0,16.0,,2.0,6.0,20.0,56.0,52.0,27.0,6.0,18.0,7.0,6.0,28.0,9.0,37.0,7.0,2.0,9.0,6.0,13.0,83.0,4.0,20.0,17.0,38.0,59.0,24.0,83.0,11.0,8.0,3.0,15.0,4.0,13.0,10.0,2.0,25.0,2.0,17.0,33.0,,24.0,3.0,,,21.0,7.0,3.0,7.0,6.0,7.0,130.0,20.0,15.0,3.0,3.0,0.5185185185185185,0.5490196078431373,1.0,0.391304347826087,,0.391304347826087,0.5094339622641509,0.45,0.4375,0.5232558139534884,0.4772727272727273,0.3888888888888889,0.5503597122302158,0.5,0.45454545454545453,0.17829457364341086,0.05660377358490566,0.0967741935483871,0.6,0.7037037037037037,0.38461538461538464,0.7083333333333334,0.2857142857142857,0.7051282051282052,0.36363636363636365,0.6428571428571429,0.2857142857142857,0.2727272727272727,0.6,0.625,0.8260869565217391,0.65,1.0,92.18396117402358,15.755395683453237,15.485507246376812,14.877697841726619,14.565217391304348,0.24031007751937986,0.5483870967741935,0.6071428571428571,0.5294117647058824,0.3023255813953488,0.46153846153846156,0.5,0.3333333333333333,0.27906976744186046,0.5277777777777778,0.5277777777777778,0.6842105263157895,0.03875968992248062,0.4,0.4,1.0,0.13953488372093023,0.3888888888888889,0.3888888888888889,1.0,0.45454545454545453,0.5,,0.2222222222222222,0.75,,,0.1111111111111111,,0.4186046511627907,0.3888888888888889,0.47553953488372097,0.507775,0.46521944444444446,0.058823529411764705,0.061946902654867256,0.1503267973856209,0.13071895424836602,9.667924528301887,25.313043478260866,0.1079136690647482,2.0,,,4.0,2.0,2.0,2.0,,1.0,1.0,1.0,,0.07692307692307693,0.6666666666666666,,0.29411764705882354,0.14285714285714285,0.043478260869565216,,,,1.0,2.0,1.0,2.0,6.0,1.0,0.5,0.3333333333333333,,0.09090909090909091,0.5,1.0,,,,,,,,5.0,,,0.08333333333333333,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201228-201579-204014-2449,1610612754,"CJ Miles, C.J. Watson, Roy Hibbert, Damjan Rudez, Luis Scola","Miles, Watson, Hibbert, Rudez, Scola",101139-201228-201579-204014-2449,IND,66.0,2,1.0,4.0,2.0,2.0,1.0,1.0,,4.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,4.0,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,2.0,1.0,,,2.0,1.0,,,,,4.0,2.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,87.27272727272727,13.5,19.5,13.5,19.5,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3985,,,0.5,0.5,,0.5,6.7,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201228-201579-204014-2561,1610612754,"CJ Miles, C.J. Watson, Roy Hibbert, Damjan Rudez, David West","Miles, Watson, Hibbert, Rudez, West",101139-201228-201579-204014-2561,IND,39.0,1,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,73.84615384615384,10.0,29.0,10.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201228-201588-202730-2449,1610612754,"CJ Miles, C.J. Watson, George Hill, Lavoy Allen, Luis Scola","Miles, Watson, Hill, Allen, Scola",101139-201228-201588-202730-2449,IND,458.0,3,8.0,3.0,14.0,14.0,9.0,5.0,4.0,28.0,3.0,6.0,1.0,3.0,1.0,2.0,,4.0,1.0,2.0,,1.0,,1.0,,2.0,,2.0,4.0,12.0,,3.0,6.0,14.0,11.0,1.0,3.0,4.0,2.0,6.0,,3.0,4.0,8.0,6.0,2.0,,2.0,2.0,,3.0,3.0,,3.0,,,2.0,,1.0,6.0,1.0,4.0,1.0,3.0,4.0,5.0,9.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,,,6.0,2.0,1.0,1.0,1.0,1.0,10.0,8.0,9.0,,1.0,0.75,1.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.25,0.2222222222222222,0.3888888888888889,0.4,0.36363636363636365,0.2,0.25,0.16666666666666666,1.0,1.0,0.5,0.5,0.3333333333333333,0.8,0.45454545454545453,0.3333333333333333,0.75,0.5,1.0,1.0,1.0,1.0,,88.0349344978166,17.928571428571427,14.785714285714286,17.142857142857142,14.714285714285714,0.4,0.5,0.6,0.6666666666666666,0.26666666666666666,,,,0.13333333333333333,0.5,0.5,1.0,0.06666666666666667,,,,0.13333333333333333,,,,0.75,0.3333333333333333,,0.2222222222222222,0.5,0.1111111111111111,,0.2222222222222222,,0.6,,0.5255500000000001,0.5777375,0.4910833333333333,0.11764705882352941,0.14285714285714285,0.2857142857142857,0.5714285714285714,6.675,25.433333333333334,0.6428571428571429,2.0,,,,,,,,,,1.0,,0.5,,,,1.0,,,,,,1.0,,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201228-201588-202730-2561,1610612754,"CJ Miles, C.J. Watson, George Hill, Lavoy Allen, David West","Miles, Watson, Hill, Allen, West",101139-201228-201588-202730-2561,IND,206.0,3,3.0,-6.0,6.0,8.0,3.0,7.0,,14.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,2.0,6.0,,,,4.0,10.0,,,,1.0,2.0,,,,2.0,4.0,,,,,,,2.0,,2.0,,,1.0,,1.0,4.0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,4.0,2.0,3.0,,,1.0,1.0,,,,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.5,,,,0.5,1.0,0.25,,,0.5,0.25,,0.5,,,,1.0,,,97.86407766990291,16.0,13.75,16.0,11.375,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,0.5,1.0,,,,,0.16666666666666666,,0.42635,,0.50645,,,,0.5,12.200000000000001,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201228-201588-204014-2449,1610612754,"CJ Miles, C.J. Watson, George Hill, Damjan Rudez, Luis Scola","Miles, Watson, Hill, Rudez, Scola",101139-201228-201588-204014-2449,IND,12.0,3,,-1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,3.0,,3.0,,,,3.0,,,1.0,,,,,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,240.0,11.0,1.0,11.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,0.183,,0.183,,,,,,48.4,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201228-201588-204014-2561,1610612754,"CJ Miles, C.J. Watson, George Hill, Damjan Rudez, David West","Miles, Watson, Hill, Rudez, West",101139-201228-201588-204014-2561,IND,42.0,3,1.0,,4.0,3.0,4.0,3.0,,7.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,,5.0,5.0,,,,1.0,1.0,1.0,3.0,,5.0,,2.0,3.0,,3.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,5.0,5.0,4.0,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,1.0,0.625,,0.625,0.625,,0.625,0.75,,,,,,,,,,,,,,,,,,240.00000000000003,5.5,6.666666666666667,5.5,6.666666666666667,0.25,1.0,1.0,,,,,,,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,0.25,1.0,,,0.75,0.3333333333333333,1.0,0.3333333333333333,0.4830375,,0.4830375,,,,1.0,0.8,26.333333333333332,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201228-201588-2449-2561,1610612754,"CJ Miles, C.J. Watson, George Hill, Luis Scola, David West","Miles, Watson, Hill, Scola, West",101139-201228-201588-2449-2561,IND,54.0,4,1.0,11.0,5.0,2.0,5.0,2.0,1.0,7.0,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,6.0,11.0,,,,3.0,1.0,1.0,1.0,1.0,6.0,11.0,,2.0,3.0,,,,,,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,6.0,1.0,2.0,,,,8.0,9.0,4.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.25,1.5,1.25,1.1,1.5,1.1,0.5,,,,,,,,,,,,,,,,,,186.66666666666666,7.0,9.5,4.2,9.5,0.5,1.0,1.0,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,0.5,1.0,0.5,1.0,,,1.0,,0.47195,0.5205,0.47195,0.3333333333333333,0.5,0.2727272727272727,1.0,2.6,23.5,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201228-202388-204014-2561,1610612754,"CJ Miles, C.J. Watson, Donald Sloan, Damjan Rudez, David West","Miles, Watson, Sloan, Rudez, West",101139-201228-202388-204014-2561,IND,55.0,1,1.0,-5.0,3.0,3.0,,3.0,,6.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,,1.0,,2.0,,,5.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,157.0909090909091,16.666666666666668,1.6666666666666667,16.666666666666668,1.6666666666666667,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,0.5832833333333333,,,,,,,1.6,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201228-202388-2449-2561,1610612754,"CJ Miles, C.J. Watson, Donald Sloan, Luis Scola, David West","Miles, Watson, Sloan, Scola, West",101139-201228-202388-2449-2561,IND,6.0,1,,1.0,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,2.0,,1.0,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,0.5,,0.5,,,,1.0,,,,,,,,,,,,,,,480.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201228-202730-203142-2449,1610612754,"CJ Miles, C.J. Watson, Lavoy Allen, Chris Copeland, Luis Scola","Miles, Watson, Allen, Copeland, Scola",101139-201228-202730-203142-2449,IND,2237.0,8,37.0,24.0,74.0,69.0,15.0,18.0,12.0,143.0,9.0,14.0,3.0,5.0,1.0,2.0,9.0,16.0,4.0,13.0,1.0,7.0,,2.0,5.0,15.0,,2.0,22.0,43.0,6.0,22.0,15.0,77.0,53.0,6.0,10.0,14.0,4.0,7.0,,4.0,9.0,17.0,24.0,20.0,15.0,2.0,15.0,5.0,5.0,12.0,5.0,17.0,4.0,1.0,5.0,4.0,3.0,39.0,5.0,7.0,7.0,26.0,33.0,14.0,47.0,4.0,2.0,2.0,7.0,4.0,3.0,7.0,4.0,14.0,1.0,10.0,19.0,,21.0,5.0,,,22.0,9.0,3.0,5.0,2.0,6.0,63.0,17.0,15.0,2.0,3.0,0.5454545454545454,0.5714285714285714,0.8333333333333334,0.2727272727272727,,0.2727272727272727,0.5116279069767442,0.6,0.5714285714285714,0.47692307692307695,0.5454545454545454,0.36363636363636365,0.5202702702702703,0.5833333333333334,0.53125,0.3384615384615385,0.11627906976744186,0.21428571428571427,0.5,0.7428571428571429,0.3333333333333333,1.0,0.3333333333333333,0.7857142857142857,0.3333333333333333,0.6,0.2857142857142857,0.4,0.7692307692307693,0.6923076923076923,0.7777777777777778,1.0,1.0,92.05185516316496,15.527027027027026,15.768115942028986,14.324324324324325,15.289855072463768,0.2153846153846154,0.6428571428571429,0.8181818181818182,0.5555555555555556,0.24615384615384617,0.5625,0.6428571428571429,0.4444444444444444,0.2,0.3076923076923077,0.3076923076923077,0.75,0.1076923076923077,0.14285714285714285,0.14285714285714285,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.8,0.45454545454545453,0.6,0.3333333333333333,0.18181818181818182,0.5,0.18181818181818182,,0.18181818181818182,,0.5538461538461539,0.3333333333333333,0.48696538461538463,0.45803333333333335,0.4336590909090909,0.1267605633802817,0.1836734693877551,0.18181818181818182,0.22077922077922077,9.0,25.213636363636365,0.20270270270270271,2.0,3.0,2.0,,1.0,1.0,1.0,3.0,,,3.0,,0.125,,0.6666666666666666,0.2222222222222222,0.5,,2.0,1.0,,,1.0,,1.0,1.0,3.0,,0.2,,0.09090909090909091,,,,,,,,,,2.0,1.0,,0.06451612903225806,1.0,,,,,,,,,1.0,,1610612754,2015,2014-15,False
