EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PtsUnassisted2s,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,DefTwoPtRebounds,LiveBallTurnovers,LostBallTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,LiveBallTurnoverPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,BadPassTurnovers,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,PenaltyOffPoss,PenaltyDefPoss,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,Steals,LostBallSteals,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,BadPassSteals,PenaltyFg2Pct,PenaltyEfgPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyCorner3FGA,PenaltyFG3A,PenaltyCorner3Frequency,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyArc3FGA,LongMidRangeAssists,SecondChanceTurnovers,Loose Ball Fouls,LongMidRangePctAssisted,PenaltyArc3Frequency,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,OffThreePtRebounds,Loose Ball Fouls Drawn,PenaltyFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyArc3Accuracy,FTDefRebounds,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,Travels,BlockedShortMidRange,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
201229-201945-202390-202689-2744,1610612766,"Anthony Tolliver, Gerald Henderson, Gary Neal, Kemba Walker, Al Jefferson","Tolliver, Henderson, Neal, Walker, Jefferson",201229-201945-202390-202689-2744,CHA,107.0,1,2.0,3.0,4.0,4.0,8.0,,,,,,1.0,3.0,,,5.0,7.0,4.0,2.0,,,1.0,,1.0,,,2.0,,1.0,2.0,,,1.0,2.0,,2.0,5.0,1.0,5.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.7,,,,,,107.66355140186916,12.75,14.0,12.0,14.0,,,,,,,,,,0.3333333333333333,0.3920333333333333,0.4,0.25,13.1,,,1.0,1.0,2.0,,,,,,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,,,,,,,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,,,,1.0,1.0,1.0,0.5,0.5,,,,,,0.3344,0.2857142857142857,,,,,4.0,4.0,,,,,5.0,7.0,1.0,1.0,,,7.0,4.0,,,0.7,0.3333333333333333,1.0,1.0,,,,1.0,1.0,,1.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3920333333333333,,,,,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1610612766,2014,2013-14,True
201229-201945-202689-203077-2744,1610612766,"Anthony Tolliver, Gerald Henderson, Kemba Walker, Michael Kidd-Gilchrist, Al Jefferson","Tolliver, Henderson, Walker, Kidd-Gilchrist, Jefferson",201229-201945-202689-203077-2744,CHA,104.0,2,2.0,4.0,3.0,4.0,7.0,,,,,,2.0,2.0,,,2.0,6.0,2.0,4.0,,,2.0,,2.0,,,4.0,,3.0,3.0,,,,,,3.0,2.0,,6.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,96.92307692307692,22.0,9.5,22.0,9.5,,,,,,,,,,0.5,0.55965,,,9.55,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,2.0,2.0,,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,1610612766,2014,2013-14,True
201229-202390-202689-203077-2744,1610612766,"Anthony Tolliver, Gary Neal, Kemba Walker, Michael Kidd-Gilchrist, Al Jefferson","Tolliver, Neal, Walker, Kidd-Gilchrist, Jefferson",201229-202390-202689-203077-2744,CHA,119.0,1,2.0,5.0,4.0,3.0,7.0,,,,,1.0,2.0,3.0,1.0,1.0,1.0,8.0,3.0,,3.0,1.0,,1.0,1.0,,,3.0,,2.0,2.0,,,,,,1.0,1.0,1.0,8.0,,,1.0,1.0,1.0,0.6666666666666666,0.875,1.0,0.25,,0.5,,,84.70588235294117,8.25,28.666666666666668,8.25,24.0,,,,,,,,,0.25,0.75,0.542375,0.25,0.3333333333333333,7.3,24.3,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,,2.0,,,,1.0,,0.6666666666666666,1.0,,0.5,0.5,0.5,,0.25,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201604-201945-202689-203469-2744,1610612766,"Chris Douglas-Roberts, Gerald Henderson, Kemba Walker, Cody Zeller, Al Jefferson","Douglas-Roberts, Henderson, Walker, Zeller, Jefferson",201604-201945-202689-203469-2744,CHA,90.0,1,2.0,,3.0,2.0,5.0,,,,,1.0,1.0,1.0,,1.0,,2.0,2.0,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,1.0,0.5,0.5,0.5,,1.0,,,80.0,16.333333333333332,20.5,16.333333333333332,20.5,,,,,,,,,0.5,1.0,0.545125,,,1.5,25.9,1.0,1.0,,,,2.0,,,,1.0,,,,,,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201604-202390-202687-203469-2557,1610612766,"Chris Douglas-Roberts, Gary Neal, Bismack Biyombo, Cody Zeller, Luke Ridnour","Douglas-Roberts, Neal, Biyombo, Zeller, Ridnour",201604-202390-202687-203469-2557,CHA,130.0,1,2.0,3.0,4.0,5.0,9.0,,,,1.0,,1.0,1.0,,1.0,3.0,5.0,2.0,,,,,,,,,,1.0,3.0,3.0,,,,1.0,,2.0,4.0,2.0,5.0,,,,,,1.0,0.5,0.625,0.5,1.0,1.0,1.0,,99.6923076923077,16.5,12.8,16.5,12.8,,,,,0.5,,,,,0.5,0.519675,0.5,0.6666666666666666,16.4,22.6,,,1.0,1.0,,2.0,,,,2.0,,,,,,1.0,1.0,1.0,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,1.0,3.0,,,,,3.0,3.0,,,0.5,,,,,,,0.6,0.75,,,1.0,1.0,,1.0,0.5,,,0.519675,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201604-202390-202689-203469-2744,1610612766,"Chris Douglas-Roberts, Gary Neal, Kemba Walker, Cody Zeller, Al Jefferson","Douglas-Roberts, Neal, Walker, Zeller, Jefferson",201604-202390-202689-203469-2744,CHA,151.0,1,3.0,5.0,3.0,3.0,6.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,,7.0,2.0,2.0,,1.0,1.0,,1.0,,,2.0,1.0,1.0,2.0,,,,,,,,,4.0,0.5,0.5,,0.5,0.5,1.0,0.875,0.875,0.5,1.0,1.0,1.0,,57.21854304635762,21.333333333333332,29.0,16.666666666666668,29.0,,,,,0.25,,,,0.25,1.0,0.5584875,,,1.5,24.85,2.0,2.0,,,1.0,2.0,1.0,,1.0,,,,,,,,,,0.5,1.0,1.0,0.5,,,,1.0,1.0,,1.0,,,1.0,,,,,3.0,,,1.0,,,,,,,1.5,1.5,,1.0,,,,,,,0.42857142857142855,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,1610612766,2014,2013-14,True
201604-202390-203469-2557-2744,1610612766,"Chris Douglas-Roberts, Gary Neal, Cody Zeller, Luke Ridnour, Al Jefferson","Douglas-Roberts, Neal, Zeller, Ridnour, Jefferson",201604-202390-203469-2557-2744,CHA,132.0,1,2.0,2.0,3.0,3.0,6.0,,,,,2.0,1.0,2.0,2.0,2.0,,8.0,6.0,2.0,3.0,2.0,1.0,1.0,2.0,,,5.0,,,1.0,,,,,,1.0,,,6.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,,,,,65.45454545454545,21.666666666666668,22.333333333333332,16.333333333333332,22.0,,,,,,,,,0.5,0.75,0.4748,,,8.55,25.85,1.0,1.0,,1.0,2.0,,2.0,1.0,1.0,,,,,,,,,,0.25,1.0,1.0,1.0,0.25,,,1.0,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.6688,0.25,,,,,1.0,,,,,,,3.0,,,,,3.0,1.0,,,1.5,,,,,,,0.375,0.3333333333333333,,,,,,,1.5,,,0.29835,,1.0,,,,1.0,,,,,1.0,,,,1.0,,1.0,3.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,1610612766,2014,2013-14,True
201945-202390-202689-203469-2744,1610612766,"Gerald Henderson, Gary Neal, Kemba Walker, Cody Zeller, Al Jefferson","Henderson, Neal, Walker, Zeller, Jefferson",201945-202390-202689-203469-2744,CHA,128.0,1,2.0,4.0,5.0,4.0,9.0,,,,,1.0,2.0,3.0,,1.0,,4.0,,2.0,,1.0,1.0,,1.0,,,2.0,1.0,3.0,3.0,,1.0,,,,,,,4.0,0.5,0.5,,,,0.6666666666666666,0.5,0.5,0.25,1.0,0.75,1.0,,101.25,9.6,20.0,9.6,18.5,,,,,,,,,0.25,0.5,0.493525,,,11.166666666666666,25.9,1.0,1.0,1.0,2.0,,2.0,,,,2.0,1.0,,,,1.0,0.6666666666666666,,1.0,0.25,1.0,1.0,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201945-202390-203469-2557-2744,1610612766,"Gerald Henderson, Gary Neal, Cody Zeller, Luke Ridnour, Al Jefferson","Henderson, Neal, Zeller, Ridnour, Jefferson",201945-202390-203469-2557-2744,CHA,70.0,1,1.0,5.0,3.0,4.0,7.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,,5.0,,1.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.0,0.5,,1.0,,,144.0,9.333333333333334,10.5,9.333333333333334,10.5,,,,,,,,,0.5,1.0,0.66775,0.3333333333333333,0.5,0.1,25.2,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,0.5,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201945-202689-203077-203469-2744,1610612766,"Gerald Henderson, Kemba Walker, Michael Kidd-Gilchrist, Cody Zeller, Al Jefferson","Henderson, Walker, Kidd-Gilchrist, Zeller, Jefferson",201945-202689-203077-203469-2744,CHA,189.0,2,3.0,6.0,7.0,6.0,13.0,,,,,1.0,2.0,3.0,1.0,1.0,1.0,8.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,,,5.0,1.0,3.0,3.0,1.0,1.0,,,,1.0,2.0,1.0,8.0,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.875,0.8,0.25,1.0,1.0,1.0,,99.04761904761905,10.571428571428571,19.166666666666668,10.571428571428571,19.166666666666668,,,,,,,,,0.25,0.75,0.5487625,0.2,0.25,6.333333333333333,26.7,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,1.0,,1.0,0.5,0.5,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
202390-202689-203077-203469-2744,1610612766,"Gary Neal, Kemba Walker, Michael Kidd-Gilchrist, Cody Zeller, Al Jefferson","Neal, Walker, Kidd-Gilchrist, Zeller, Jefferson",202390-202689-203077-203469-2744,CHA,102.0,2,2.0,-3.0,3.0,4.0,7.0,,,,,1.0,,2.0,,1.0,,,3.0,,,1.0,,,,,,,,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,0.3333333333333333,,0.5,,,98.82352941176471,17.333333333333332,12.5,17.333333333333332,12.5,,,,,,,,,0.3333333333333333,0.6666666666666666,0.50725,,,10.45,24.9,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,1.0,0.5,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,0.5,0.3333333333333333,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
202390-203077-203469-2557-2744,1610612766,"Gary Neal, Michael Kidd-Gilchrist, Cody Zeller, Luke Ridnour, Al Jefferson","Neal, Kidd-Gilchrist, Zeller, Ridnour, Jefferson",202390-203077-203469-2557-2744,CHA,201.0,2,3.0,-2.0,8.0,6.0,14.0,,1.0,,,1.0,1.0,3.0,,1.0,5.0,7.0,9.0,2.0,,1.0,1.0,,1.0,,,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,,3.0,6.0,3.0,6.0,1.0,1.0,,,,0.3333333333333333,0.25,0.5,0.25,,1.0,,,100.29850746268656,12.375,17.0,11.375,17.0,0.25,,,,,,,,0.25,0.5,0.4583875,0.42857142857142855,0.5,7.966666666666666,25.0,1.0,1.0,,1.0,,,,,1.0,2.0,,,,,,1.0,,1.0,0.25,1.0,1.0,1.0,0.25,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,0.14285714285714285,,,1.0,,5.0,2.0,,,,,,2.0,,,,,2.0,5.0,,,0.25,,,,,,,0.2857142857142857,0.625,1.0,1.0,1.0,3.0,,0.3333333333333333,0.25,0.25,1.0,0.4583875,,1.0,,1.0,,1.0,,,,,0.25,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
