EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,Steals,LostBallSteals,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,Corner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,FG3M,SecondChanceFG2A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,DefTwoPtRebounds,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Fg3aBlocked,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,FG3APctBlocked,Corner3PctBlocked,DefShortMidRangeReboundPct,BlocksRecoveredPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG3M,Corner3Assists,OffThreePtRebounds,BadPassSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,PenaltyFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,OffLongMidRangeReboundPct,Technical Free Throw Trips,SecondChanceAtRimFGM,PenaltyArc3FGM,SecondChanceFG2M,PtsPutbacks,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,LongMidRangePctBlocked,OffAtRimReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,OffCorner3ReboundPct,SelfOReb,SelfORebPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls,3SecondViolations,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,3pt And 1 Free Throw Trips,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,Charge Fouls,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,DefensiveGoaltends,Blocked3s,BlockedArc3,Arc3PctBlocked,team_id,year,season,team_vs
1495-1938-201988-202695-2225,1610612759,"Tim Duncan, Manu Ginobili, Patty Mills, Kawhi Leonard, Tony Parker","Duncan, Ginobili, Mills, Leonard, Parker",1495-1938-201988-202695-2225,SAS,117.0,1,2.0,4.0,3.0,,7.0,1.0,1.0,,,,,2.0,2.0,2.0,7.0,,,,,,,4.0,,,1.0,,3.0,,,,,,5.0,,,,,1.0,,0.875,,0.875,,0.5,86.15384615384616,17.5,15.666666666666666,17.0,15.666666666666666,0.25,1.0,1.0,,,,,,,0.75,0.549625,,,5.75,23.7,,7.0,3.0,1.0,1.0,1.0,2.0,,,,2.0,,,,,,,2.0,1.0,3.0,1.0,,,1.0,,,,,1.0,,,,1.0,1.0,,,,0.6666666666666666,1.0,,,0.25,1.0,1.0,,,0.5,,,,0.2857142857142857,1.0,,,,1.0,1.0,3.0,,,,1.0,,2.0,,1.0,0.5,0.5,,,0.6666666666666666,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,0.5,0.5,1.0,,,,,1.0,,1.0,2.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-1938-201988-202695-2564,1610612759,"Tim Duncan, Manu Ginobili, Patty Mills, Kawhi Leonard, Boris Diaw","Duncan, Ginobili, Mills, Leonard, Diaw",1495-1938-201988-202695-2564,SAS,1152.0,11,19.0,41.0,39.0,15.0,80.0,2.0,7.0,,2.0,8.0,5.0,10.0,21.0,12.0,40.0,28.0,5.0,9.0,7.0,24.0,8.0,12.0,7.0,4.0,8.0,,20.0,4.0,3.0,,,,36.0,24.0,15.0,0.4,0.5,0.47619047619047616,0.5555555555555556,0.5303030303030303,0.6875,0.5405405405405406,0.7058823529411765,0.36363636363636365,100.0,13.0,15.871794871794872,12.78048780487805,14.461538461538462,0.21212121212121213,0.2857142857142857,0.2857142857142857,0.06060606060606061,,,,0.24242424242424243,0.3125,0.7272727272727273,0.5214015625,0.5159566666666666,0.6,5.904761904761905,28.333333333333332,0.36585365853658536,12.0,5.0,4.0,8.0,12.0,4.0,2.0,5.0,,4.0,2.0,4.0,,1.0,6.0,,17.0,3.0,20.0,3.0,4.0,2.0,7.0,1.0,6.0,,8.0,12.0,1.0,9.0,5.0,0.5,0.42857142857142855,,0.09090909090909091,0.75,0.7727272727272727,0.17647058823529413,0.2,0.6666666666666666,0.36363636363636365,0.6666666666666666,0.8,0.5,,0.12121212121212122,0.125,0.13513513513513514,0.2,0.1,1.0,3.0,5.0,4.0,5.0,4.0,12.0,3.0,4.0,2.0,4.0,3.0,11.0,,0.8,0.4166666666666667,0.45454545454545453,0.09523809523809523,0.16666666666666666,0.7857142857142857,0.6666666666666666,0.8571428571428571,0.5,0.5,0.75,0.25,0.3125,0.6,0.5714285714285714,0.5011,,,,,,,1.0,,,,1.0,,1.0,,,1.0,1.0,,,4.0,1.0,2.0,1.0,1.0,1.0,,4.0,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.25,0.25,1.0,,0.5,,,1.0,3.0,2.0,4.0,1.0,,0.5,0.5,,,1.0,,0.6,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-1938-201988-202695-2588,1610612759,"Tim Duncan, Manu Ginobili, Patty Mills, Kawhi Leonard, Matt Bonner","Duncan, Ginobili, Mills, Leonard, Bonner",1495-1938-201988-202695-2588,SAS,85.0,3,1.0,3.0,2.0,1.0,5.0,,,,,1.0,,1.0,1.0,1.0,7.0,5.0,,,,2.0,,2.0,1.0,,,,,,,,,,7.0,2.0,1.0,,,1.0,,1.25,,1.1666666666666667,1.0,0.5,84.70588235294117,15.0,20.0,15.0,20.0,,,,,,,,0.5,,1.0,0.437025,,0.2857142857142857,2.8,25.0,0.3333333333333333,2.0,1.0,,1.0,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,2.0,1.0,,2.0,1.0,,,,,,,,,,0.5,1.0,1.0,,,,,0.3333333333333333,0.5,,,,,1.0,1.0,,,3.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-1938-201988-2225-2564,1610612759,"Tim Duncan, Manu Ginobili, Patty Mills, Tony Parker, Boris Diaw","Duncan, Ginobili, Mills, Parker, Diaw",1495-1938-201988-2225-2564,SAS,81.0,2,1.0,3.0,3.0,,6.0,,,,,,,,,1.0,3.0,4.0,,,,,,,,,1.0,,3.0,,,,,,3.0,,,,,,,1.5,,1.5,,1.0,106.66666666666666,16.666666666666668,10.333333333333334,16.666666666666668,10.333333333333334,,,,,,,,,,1.0,0.5226,,,,23.4,,-1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,,,,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,3.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-1938-202695-202709-2564,1610612759,"Tim Duncan, Manu Ginobili, Kawhi Leonard, Cory Joseph, Boris Diaw","Duncan, Ginobili, Leonard, Joseph, Diaw",1495-1938-202695-202709-2564,SAS,114.0,1,2.0,4.0,3.0,,7.0,,2.0,1.0,1.0,,,1.0,3.0,1.0,2.0,2.0,,,,,,2.0,,,,,,,,,,,2.0,,,,,0.3333333333333333,,0.25,,0.25,,0.25,88.42105263157895,16.0,16.666666666666668,16.0,16.666666666666668,0.5,,,0.25,1.0,1.0,,,,0.25,0.4700875,,,7.8,22.3,,,,,,,1.0,,,,,,,,,2.0,,2.0,,2.0,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-1938-202695-2225-2564,1610612759,"Tim Duncan, Manu Ginobili, Kawhi Leonard, Tony Parker, Boris Diaw","Duncan, Ginobili, Leonard, Parker, Diaw",1495-1938-202695-2225-2564,SAS,7407.0,30,123.0,236.0,235.0,70.0,471.0,18.0,53.0,18.0,37.0,36.0,10.0,79.0,151.0,51.0,301.0,262.0,22.0,40.0,17.0,98.0,78.0,80.0,36.0,39.0,65.0,8.0,156.0,17.0,5.0,10.0,7.0,10.0,275.0,95.0,68.0,0.4936708860759494,0.5131578947368421,0.5231788079470199,0.55,0.6138613861386139,0.7017543859649122,0.6493506493506493,0.7313432835820896,0.2524752475247525,91.5674362089915,15.85593220338983,15.595744680851064,15.203389830508474,14.774468085106383,0.2623762376237624,0.33962264150943394,0.36,0.18316831683168316,0.4864864864864865,0.4864864864864865,0.4444444444444444,0.1782178217821782,0.17543859649122806,0.5544554455445545,0.5011539603960395,0.5021859649122807,0.32558139534883723,7.924503311258279,24.58235294117647,0.2966101694915254,39.0,71.0,21.0,43.0,61.0,15.0,7.0,53.0,4.0,26.0,18.0,23.0,8.0,19.0,27.0,9.0,87.0,24.0,111.0,11.0,20.0,4.0,31.0,7.0,30.0,3.0,59.0,60.0,1.0,65.0,27.0,0.5652173913043478,0.3548387096774194,0.75,0.2676056338028169,0.7714285714285715,0.7572815533980582,0.25,0.3142857142857143,0.72,0.30198019801980197,0.7049180327868853,0.7818181818181819,0.5348837209302325,0.4444444444444444,0.07425742574257425,0.12280701754385964,0.1210762331838565,0.1569767441860465,0.08637873754152824,10.0,15.0,17.0,19.0,30.0,16.0,78.0,12.0,19.0,9.0,26.0,15.0,51.0,2.0,0.8666666666666667,0.5882352941176471,0.5882352941176471,0.059602649006622516,0.09836065573770492,0.75,0.5238095238095238,0.9259259259259259,0.5277777777777778,0.5277777777777778,0.7894736842105263,0.47619047619047616,0.2982456140350877,0.8823529411764706,0.5277777777777778,0.5195472222222223,,,3.0,6.0,,,0.75,0.6,8.0,5.0,0.9,2.0,6.0,6.0,0.05660377358490566,11.0,5.0,4.0,5.0,12.0,11.0,4.0,12.0,7.0,1.0,3.0,7.0,0.7058823529411765,0.19047619047619047,0.23529411764705882,0.7333333333333333,0.7333333333333333,1.0,0.19047619047619047,0.7142857142857143,0.15789473684210525,1.0,3.0,7.0,5.0,6.0,8.0,3.0,0.3125,0.5238095238095238,,0.29411764705882354,0.3,,0.7,,1.0,0.012048192771084338,,,1.0,0.16666666666666666,1.0,4.0,4.0,1.0,,0.8,0.047619047619047616,1.0,1.0,,,,2.0,,,,,,,,,,,1610612759,2014,2013-14,False
1495-1938-202695-2225-2588,1610612759,"Tim Duncan, Manu Ginobili, Kawhi Leonard, Tony Parker, Matt Bonner","Duncan, Ginobili, Leonard, Parker, Bonner",1495-1938-202695-2225-2588,SAS,671.0,6,11.0,21.0,20.0,8.0,41.0,3.0,6.0,1.0,3.0,2.0,1.0,9.0,17.0,2.0,26.0,21.0,1.0,3.0,1.0,9.0,12.0,6.0,2.0,6.0,6.0,1.0,12.0,2.0,1.0,,,,22.0,9.0,8.0,0.6666666666666666,0.75,0.5294117647058824,0.3333333333333333,0.5526315789473685,0.625,0.5652173913043478,0.6428571428571429,0.10526315789473684,87.98807749627422,14.714285714285714,18.1,13.666666666666666,17.65,0.3157894736842105,0.5,0.5,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.10526315789473684,0.25,0.5263157894736842,0.5024342105263159,0.5160375,0.34615384615384615,6.958823529411765,24.95,0.38095238095238093,5.0,1.0,3.0,5.0,8.0,,,5.0,,4.0,4.0,4.0,1.0,3.0,4.0,1.0,10.0,3.0,13.0,1.0,,1.0,1.0,,2.0,,5.0,7.0,,10.0,5.0,0.6666666666666666,1.0,1.0,0.375,0.6666666666666666,0.75,0.3333333333333333,0.3333333333333333,0.6,0.42105263157894735,0.625,0.7142857142857143,0.8,0.3333333333333333,,,0.22727272727272727,0.25,0.15384615384615385,1.0,1.0,2.0,1.0,1.0,3.0,,3.0,1.0,1.0,,,5.0,,,0.5,0.5,0.058823529411764705,0.125,0.8333333333333334,0.5,1.0,0.5,0.5,,0.3333333333333333,0.5,0.5,0.5,0.4452,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,0.5,,1.0,1.0,2.0,2.0,,1.0,0.6666666666666666,0.6666666666666666,,0.3333333333333333,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201158-201168-201980-201988,1610612759,"Tim Duncan, Marco Belinelli, Tiago Splitter, Danny Green, Patty Mills","Duncan, Belinelli, Splitter, Green, Mills",1495-201158-201168-201980-201988,SAS,16.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201158-201168-201980-2225,1610612759,"Tim Duncan, Marco Belinelli, Tiago Splitter, Danny Green, Tony Parker","Duncan, Belinelli, Splitter, Green, Parker",1495-201158-201168-201980-2225,SAS,730.0,5,12.0,22.0,23.0,3.0,45.0,1.0,2.0,2.0,5.0,3.0,1.0,7.0,14.0,5.0,26.0,26.0,,2.0,1.0,,10.0,4.0,3.0,5.0,8.0,2.0,19.0,1.0,,2.0,2.0,2.0,21.0,,3.0,0.7142857142857143,0.8333333333333334,0.5,,0.6052631578947368,,0.5652173913043478,,0.2631578947368421,88.76712328767124,18.363636363636363,14.173913043478262,16.727272727272727,13.043478260869565,0.10526315789473684,0.5,0.5,0.2631578947368421,0.4,0.4,1.0,0.15789473684210525,0.3333333333333333,0.631578947368421,0.5093973684210527,0.4920166666666667,,8.671428571428573,24.66,0.13636363636363635,,8.0,4.0,4.0,7.0,2.0,,3.0,,5.0,,2.0,1.0,5.0,1.0,,10.0,6.0,16.0,4.0,1.0,1.0,5.0,1.0,2.0,,2.0,4.0,,9.0,4.0,0.625,0.8,,0.7142857142857143,1.0,0.7692307692307693,0.5555555555555556,,1.0,0.3684210526315789,0.5714285714285714,0.6666666666666666,0.5,1.0,0.10526315789473684,,0.17391304347826086,0.2222222222222222,0.19230769230769232,1.0,,1.0,1.0,3.0,1.0,9.0,,1.0,1.0,3.0,1.0,9.0,1.0,1.0,0.6,0.6,0.07142857142857142,0.14285714285714285,0.75,0.5714285714285714,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.5781166666666667,,,,,,,1.0,,,,,,,,,2.0,,2.0,2.0,,2.0,,1.0,3.0,,,,,,,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,1.0,1.0,,1.0,2.0,1.0,,1.0,0.8333333333333334,,1.0,1.0,,,,1.0,0.125,,,1.0,1.0,,1.0,1.0,,,0.5,,0.5,1.0,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201158-201168-202695-2225,1610612759,"Tim Duncan, Marco Belinelli, Tiago Splitter, Kawhi Leonard, Tony Parker","Duncan, Belinelli, Splitter, Leonard, Parker",1495-201158-201168-202695-2225,SAS,813.0,8,14.0,27.0,22.0,2.0,49.0,5.0,8.0,1.0,4.0,4.0,,10.0,21.0,5.0,28.0,28.0,1.0,1.0,,2.0,12.0,8.0,4.0,6.0,8.0,,18.0,3.0,1.0,1.0,1.0,1.0,23.0,2.0,2.0,0.6,0.6666666666666666,0.47619047619047616,1.0,0.5,1.0,0.5,1.0,0.19230769230769232,86.78966789667896,17.037037037037038,16.045454545454547,15.185185185185185,16.045454545454547,0.3076923076923077,0.625,0.625,0.15384615384615385,0.25,0.25,,0.15384615384615385,,0.5384615384615384,0.5322384615384615,0.3768,0.07142857142857142,7.147619047619047,24.580000000000002,0.07407407407407407,,1.0,4.0,4.0,9.0,1.0,,2.0,,5.0,,3.0,3.0,3.0,1.0,,5.0,5.0,10.0,3.0,,2.0,3.0,,2.0,,7.0,2.0,,4.0,2.0,0.5,1.0,,0.2727272727272727,1.0,0.8333333333333334,0.2857142857142857,,,0.34615384615384615,0.4444444444444444,0.5,0.75,0.6,0.038461538461538464,,0.07142857142857142,0.08695652173913043,0.17857142857142858,1.0,,,2.0,2.0,2.0,6.0,,2.0,1.0,2.0,2.0,4.0,,1.0,0.4,0.4,0.047619047619047616,0.1111111111111111,0.8,1.0,1.0,0.5,0.5,1.0,0.2,,,0.5,0.563275,,,,1.0,,,0.5,1.0,,,1.0,,,,,,,2.0,3.0,,,1.0,2.0,1.0,,,,,0.3333333333333333,,,,,0.4,,0.3333333333333333,,1.0,,1.0,2.0,,1.0,0.5,0.5,,0.4,1.0,,,1.0,1.0,0.07692307692307693,,,1.0,0.3333333333333333,1.0,1.0,1.0,,,0.3333333333333333,0.2,0.5,1.0,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201158-201980-201988-202695,1610612759,"Tim Duncan, Marco Belinelli, Danny Green, Patty Mills, Kawhi Leonard","Duncan, Belinelli, Green, Mills, Leonard",1495-201158-201980-201988-202695,SAS,198.0,3,3.0,7.0,7.0,3.0,14.0,,,,1.0,4.0,1.0,,3.0,4.0,6.0,9.0,,1.0,1.0,3.0,,,4.0,,1.0,,3.0,1.0,,,,,6.0,3.0,3.0,,,,,0.42857142857142855,0.75,0.375,0.5,0.5714285714285714,101.81818181818183,13.142857142857142,15.142857142857142,12.714285714285714,13.428571428571429,,,,0.14285714285714285,,,,0.5714285714285714,0.5,0.8571428571428571,0.5521357142857143,0.41200000000000003,0.5,6.933333333333334,24.65,0.42857142857142855,-3.0,3.0,1.0,,2.0,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,1.0,,2.0,1.0,,2.0,1.0,,,1.0,0.3333333333333333,,,0.2,,,0.2857142857142857,,,,,,,0.125,0.25,,1.0,,,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,,,0.5,0.5,0.5,0.3333333333333333,0.5,,,,0.5,0.5,0.5,1.0,,,0.5,0.7818,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201158-201980-201988-2225,1610612759,"Tim Duncan, Marco Belinelli, Danny Green, Patty Mills, Tony Parker","Duncan, Belinelli, Green, Mills, Parker",1495-201158-201980-201988-2225,SAS,90.0,1,2.0,2.0,3.0,,5.0,,,,,,,1.0,1.0,,4.0,6.0,,,,,2.0,,,1.0,1.0,,2.0,,,,,,4.0,,,1.0,1.0,1.0,,1.0,,1.0,,,80.0,21.5,15.666666666666666,21.5,15.666666666666666,,,,,,,,,,1.0,0.7357,,,0.8,,,-2.0,,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,1.0,,1.0,2.0,,2.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201158-201980-201988-2564,1610612759,"Tim Duncan, Marco Belinelli, Danny Green, Patty Mills, Boris Diaw","Duncan, Belinelli, Green, Mills, Diaw",1495-201158-201980-201988-2564,SAS,226.0,1,4.0,6.0,6.0,,12.0,1.0,2.0,,,2.0,,3.0,5.0,2.0,10.0,9.0,,,,,2.0,4.0,2.0,1.0,2.0,,5.0,1.0,,,,,7.0,,,0.3333333333333333,0.3333333333333333,0.6,,0.6428571428571429,,0.7142857142857143,,0.2857142857142857,76.46017699115045,18.166666666666668,19.5,18.166666666666668,19.333333333333332,0.2857142857142857,0.5,0.5,,,,,0.2857142857142857,,0.7142857142857143,0.5414357142857142,,,3.56,24.5,,1.0,,1.0,2.0,3.0,,,1.0,1.0,3.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,1.0,,1.0,1.0,1.5,,,,,0.3333333333333333,0.3333333333333333,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,,,,0.14285714285714285,0.2,0.3,1.0,,,1.0,1.0,1.0,3.0,,1.0,,1.0,1.0,1.0,,1.0,0.5,0.5,,,0.5,1.0,,0.5,0.5,1.0,1.0,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201158-201980-202695-2225,1610612759,"Tim Duncan, Marco Belinelli, Danny Green, Kawhi Leonard, Tony Parker","Duncan, Belinelli, Green, Leonard, Parker",1495-201158-201980-202695-2225,SAS,42.0,1,1.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,14.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201158-201980-2225-2564,1610612759,"Tim Duncan, Marco Belinelli, Danny Green, Tony Parker, Boris Diaw","Duncan, Belinelli, Green, Parker, Diaw",1495-201158-201980-2225-2564,SAS,722.0,4,12.0,24.0,22.0,3.0,46.0,2.0,4.0,2.0,6.0,2.0,,10.0,20.0,4.0,20.0,22.0,1.0,4.0,1.0,2.0,14.0,6.0,2.0,7.0,7.0,2.0,14.0,2.0,,,,,20.0,2.0,3.0,0.7,0.7,0.5,0.25,0.4166666666666667,0.2,0.4,0.2,0.16666666666666666,91.74515235457064,16.583333333333332,14.727272727272727,14.708333333333334,14.0,0.16666666666666666,0.5,0.5,0.25,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,,0.5833333333333334,0.5038625,0.48627000000000004,0.1,7.555,24.75,0.125,-2.0,10.0,3.0,6.0,10.0,2.0,1.0,,,,,4.0,1.0,4.0,3.0,1.0,10.0,5.0,15.0,2.0,1.0,1.0,3.0,,2.0,,3.0,2.0,,2.0,1.0,,0.6666666666666666,1.0,0.4,0.6,0.6923076923076923,0.35714285714285715,,0.75,0.4166666666666667,0.6,0.6,0.6666666666666666,0.5,0.08333333333333333,0.2,0.04,0.047619047619047616,,1.0,1.0,2.0,,,3.0,,,,,,,6.0,,,,,,,0.75,0.5,1.0,,,,0.25,0.4,0.5,,0.39395,,,,,,,0.8,,,,,,,,,,,,1.0,,,1.0,2.0,1.0,1.0,,,,0.25,0.5,,,,,,0.5,,,,,,,,,,,0.5,,,,,1.0,0.07142857142857142,,,,,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
