EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,PenaltyArc3Frequency,PenaltyOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2A,Fg2aBlocked,Corner3Assists,OffTwoPtRebounds,SelfOReb,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,SecondChanceFg3Pct,SecondChanceEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,PtsPutbacks,ShortMidRangeAssists,Loose Ball Fouls,BlockingFoulsDrawn,SecondChanceFg2Pct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,Offensive Fouls Drawn,BlockedShortMidRange,PenaltyAtRimFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,LongMidRangeAssists,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyPointsPct,AtRimPctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedCorner3,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,StepOutOfBoundsTurnovers,BlockingFouls,NonShootingPenaltyNonTakeFouls,PenaltyArc3Accuracy,3SecondViolations,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,Clear Path Fouls,Arc3PctBlocked,HeaveMakes,team_id,year,season,team_vs
201149-201571-203503-2399-2550,1610612741,"Joakim Noah, D.J. Augustin, Tony Snell, Mike Dunleavy, Kirk Hinrich","Noah, Augustin, Snell, Dunleavy, Hinrich",201149-201571-203503-2399-2550,CHI,9.0,2,,2.0,2.0,1.0,1.0,,3.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,2.0,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,480.0,1.5,6.0,1.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
201149-201571-203503-2399-2736,1610612741,"Joakim Noah, D.J. Augustin, Tony Snell, Mike Dunleavy, Luol Deng","Noah, Augustin, Snell, Dunleavy, Deng",201149-201571-203503-2399-2736,CHI,250.0,1,4.0,1.0,8.0,7.0,,1.0,15.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,,9.0,8.0,,,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,,,3.0,3.0,1.0,4.0,1.0,,1.0,1.0,,3.0,,,1.0,,,9.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6,0.75,0.75,,0.16666666666666666,0.3333333333333333,0.75,,,0.6,0.5,,1.0,,86.39999999999999,14.375,19.285714285714285,13.25,18.571428571428573,0.5,0.6666666666666666,1.0,,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.545,,,,8.14,25.2,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,0.2,,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,0.3333333333333333,,,,,,,1.0,2.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
201149-201571-203503-2430-2550,1610612741,"Joakim Noah, D.J. Augustin, Tony Snell, Carlos Boozer, Kirk Hinrich","Noah, Augustin, Snell, Boozer, Hinrich",201149-201571-203503-2430-2550,CHI,434.0,2,7.0,10.0,12.0,12.0,3.0,2.0,24.0,5.0,6.0,,2.0,1.0,1.0,6.0,11.0,2.0,2.0,,18.0,8.0,,,6.0,6.0,3.0,1.0,1.0,3.0,1.0,4.0,,3.0,9.0,,1.0,2.0,3.0,2.0,5.0,1.0,1.0,,,,1.0,,5.0,3.0,1.0,,18.0,0.5,0.5,0.5,1.0,1.0,0.5454545454545454,0.6923076923076923,0.6923076923076923,,0.15384615384615385,,0.2857142857142857,0.3333333333333333,,0.3,0.4,,,0.5,79.63133640552995,16.25,19.916666666666668,15.916666666666666,16.916666666666668,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.6,0.15384615384615385,,,0.07692307692307693,1.0,1.0,,0.6153846153846154,1.0,0.5091615384615384,,,,6.445454545454546,23.6,,,,,3.0,,2.0,3.0,1.0,1.0,,,1.0,,,3.0,1.0,1.0,2.0,,1.0,,,,,,,3.0,,,0.09090909090909091,0.3333333333333333,0.4,,0.5,,0.23076923076923078,0.07692307692307693,1.0,1.0,1.0,,,,,0.6666666666666666,0.4535,0.6436000000000001,0.25,,1.0,,,,2.0,,,0.5,0.25,0.5,0.3333333333333333,0.5,,,2.0,,1.0,,,1.0,,,2.0,,2.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,,,0.1111111111111111,,,,3.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
201149-201571-2399-2430-2550,1610612741,"Joakim Noah, D.J. Augustin, Mike Dunleavy, Carlos Boozer, Kirk Hinrich","Noah, Augustin, Dunleavy, Boozer, Hinrich",201149-201571-2399-2430-2550,CHI,1104.0,9,18.0,-6.0,35.0,34.0,14.0,5.0,69.0,3.0,6.0,6.0,13.0,1.0,5.0,9.0,21.0,1.0,9.0,13.0,34.0,40.0,3.0,7.0,14.0,4.0,3.0,5.0,1.0,7.0,1.0,8.0,1.0,2.0,17.0,3.0,4.0,6.0,11.0,7.0,18.0,4.0,1.0,2.0,2.0,,4.0,5.0,9.0,11.0,16.0,4.0,27.0,0.7777777777777778,0.875,1.0,0.1111111111111111,0.1111111111111111,0.42857142857142855,0.35,0.4473684210526316,0.5,0.3,0.5,0.8571428571428571,1.0,0.375,0.9090909090909091,0.35,0.5,1.0,1.0,90.0,17.285714285714285,14.676470588235293,16.34285714285714,14.558823529411764,0.2,0.5,0.5,0.6666666666666666,0.43333333333333335,0.46153846153846156,0.46153846153846156,0.16666666666666666,0.2,0.2,1.0,0.5,0.2,0.4998283333333333,0.11764705882352941,0.16,0.20588235294117646,12.8,24.1,2.0,6.0,,0.125,22.0,2.0,2.0,2.0,,4.0,,1.0,4.0,,1.0,10.0,,,4.0,,2.0,3.0,1.0,4.0,2.0,2.0,2.0,22.0,,0.4,,,0.3333333333333333,0.6666666666666666,0.2857142857142857,,0.06666666666666667,0.13333333333333333,,,,0.4,0.2,,,0.125,0.5728,0.489259375,0.6285714285714286,1.0,,2.0,2.0,,,,0.5,,1.0,,,,,0.5,,,2.0,,4.0,5.0,1.0,9.0,22.0,5.0,22.0,0.16666666666666666,0.5,0.40625,0.5,0.8333333333333334,1.0,0.25,,0.6470588235294118,,,,,,,1.0,3.0,,,,,,2.0,,,,,2.0,,4.0,,,,1.0,,0.25,1.0,1.0,,,,,,,,,,1.0,,,,0.5,,,,,,,,1610612741,2014,2013-14,False
201149-201571-2399-2430-2736,1610612741,"Joakim Noah, D.J. Augustin, Mike Dunleavy, Carlos Boozer, Luol Deng","Noah, Augustin, Dunleavy, Boozer, Deng",201149-201571-2399-2430-2736,CHI,352.0,3,6.0,9.0,13.0,12.0,12.0,1.0,25.0,2.0,6.0,,1.0,2.0,2.0,2.0,8.0,2.0,2.0,5.0,15.0,6.0,2.0,2.0,4.0,,6.0,,1.0,2.0,2.0,4.0,2.0,2.0,10.0,,,8.0,8.0,1.0,9.0,1.0,1.0,1.0,,1.0,1.0,,2.0,3.0,6.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.5769230769230769,1.0,0.2,1.0,1.0,,,1.0,0.16666666666666666,,1.0,,102.27272727272728,11.615384615384615,16.75,11.538461538461538,16.75,0.6,0.3333333333333333,0.3333333333333333,1.0,0.1,,,0.2,1.0,1.0,1.0,0.8,,0.4924333333333333,0.09090909090909091,0.1111111111111111,0.13333333333333333,4.4875,35.0,2.0,2.0,1.0,0.2,13.0,,6.0,1.0,,,,,,,,8.0,,,1.0,1.0,,1.0,,2.0,,,,13.0,,,,,0.16666666666666666,0.25,,0.16666666666666666,0.1,,,,,,,,,0.6,,0.4924333333333333,1.0,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,2.0,2.0,5.0,15.0,,15.0,1.0,0.25,0.5,0.5769230769230769,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,1.0,1610612741,2014,2013-14,False
201149-201858-201959-202710-2550,1610612741,"Joakim Noah, Cartier Martin, Taj Gibson, Jimmy Butler, Kirk Hinrich","Noah, Martin, Gibson, Butler, Hinrich",201149-201858-201959-202710-2550,CHI,13.0,1,,-2.0,1.0,1.0,1.0,,2.0,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,221.53846153846152,3.0,10.0,3.0,10.0,,,,,1.0,,,,,,,,,0.2281,,,,21.1,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.2281,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
201149-201858-201959-2399-2550,1610612741,"Joakim Noah, Cartier Martin, Taj Gibson, Mike Dunleavy, Kirk Hinrich","Noah, Martin, Gibson, Dunleavy, Hinrich",201149-201858-201959-2399-2550,CHI,10.0,1,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,2.0,,1.0,,,,,,,,0.5,,,,,1.0,,1.0,,,,1.0,288.0,2.0,8.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
201149-201959-202690-203503-2399,1610612741,"Joakim Noah, Taj Gibson, Jimmer Fredette, Tony Snell, Mike Dunleavy","Noah, Gibson, Fredette, Snell, Dunleavy",201149-201959-202690-203503-2399,CHI,296.0,1,5.0,6.0,10.0,9.0,,3.0,19.0,3.0,3.0,1.0,2.0,1.0,4.0,4.0,7.0,1.0,4.0,2.0,13.0,7.0,,7.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,,4.0,5.0,4.0,9.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,3.0,4.0,2.0,6.0,0.5,1.0,1.0,0.25,0.25,0.5714285714285714,0.5,0.5,0.875,0.36363636363636365,1.0,0.8,,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,1.0,,92.43243243243242,16.7,14.333333333333334,15.0,13.444444444444445,0.2727272727272727,1.0,1.0,0.3333333333333333,0.18181818181818182,0.5,0.5,0.36363636363636365,0.25,0.25,1.0,0.6363636363636364,0.25,0.5091227272727272,0.15384615384615385,0.2222222222222222,0.5384615384615384,7.871428571428572,25.275,,,,,,2.0,,2.0,,,,,3.0,1.0,1.0,,,,2.0,1.0,,,,,2.0,1.0,2.0,,1.0,0.875,,,0.6666666666666666,,1.0,0.16666666666666666,0.18181818181818182,,,,,0.5,,,,,0.48145,,,2.0,,2.0,4.0,,,,0.6666666666666666,0.5,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,0.5,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
201149-201959-202710-203104-2399,1610612741,"Joakim Noah, Taj Gibson, Jimmy Butler, Marquis Teague, Mike Dunleavy","Noah, Gibson, Butler, Teague, Dunleavy",201149-201959-202710-203104-2399,CHI,453.0,3,8.0,7.0,14.0,14.0,7.0,,28.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,3.0,9.0,19.0,12.0,,,4.0,,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,7.0,,,5.0,5.0,,5.0,1.0,1.0,,,,2.0,,2.0,7.0,9.0,4.0,19.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.4,0.625,0.75,,0.375,,1.0,,,0.8333333333333334,,,1.0,,89.00662251655629,16.357142857142858,16.0,16.357142857142858,15.214285714285714,0.25,0.5,0.5,1.0,0.375,0.3333333333333333,0.3333333333333333,0.375,0.6666666666666666,0.6666666666666666,0.5,0.625,0.6666666666666666,0.48561875,0.3333333333333333,0.4444444444444444,,12.9,25.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,0.53955,0.14285714285714285,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,3.0,1.0,3.0,1.0,,1.5,1.5,1.0,,,,0.15789473684210525,,,,3.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,1610612741,2014,2013-14,False
201149-201959-202710-203104-2736,1610612741,"Joakim Noah, Taj Gibson, Jimmy Butler, Marquis Teague, Luol Deng","Noah, Gibson, Butler, Teague, Deng",201149-201959-202710-203104-2736,CHI,30.0,1,,-3.0,1.0,2.0,1.0,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,144.0,14.0,8.0,14.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
201149-201959-202710-203503-2229,1610612741,"Joakim Noah, Taj Gibson, Jimmy Butler, Tony Snell, Mike James","Noah, Gibson, Butler, Snell, James",201149-201959-202710-203503-2229,CHI,475.0,2,8.0,,14.0,13.0,,3.0,27.0,3.0,6.0,2.0,4.0,1.0,2.0,5.0,11.0,1.0,2.0,3.0,16.0,16.0,,2.0,6.0,4.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,9.0,,2.0,4.0,6.0,3.0,9.0,,,,,,1.0,1.0,2.0,5.0,6.0,3.0,14.0,0.6,0.75,1.0,0.5,0.5,0.45454545454545453,0.5,0.5,0.3333333333333333,0.15384615384615385,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.42857142857142855,,0.6666666666666666,1.0,81.85263157894737,16.285714285714285,19.0,15.928571428571429,18.384615384615383,0.46153846153846156,0.5,0.5,0.6666666666666666,0.3076923076923077,0.5,0.5,0.15384615384615385,0.5,0.5,1.0,0.6153846153846154,0.5,0.49845384615384614,0.1875,0.21428571428571427,0.125,8.481818181818182,24.85,,,,,2.0,2.0,2.0,1.0,,,,,2.0,,1.0,3.0,,,3.0,2.0,1.0,,1.0,,,,,2.0,,0.3333333333333333,,,0.5,0.3333333333333333,0.5,0.2857142857142857,0.07692307692307693,,,,,0.6666666666666666,,,,0.6666666666666666,0.50395,0.5396,0.14285714285714285,1.0,,1.0,2.0,,,,0.5,1.0,0.6666666666666666,,,,,0.5,,,1.0,,,1.0,,,2.0,1.0,2.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,,,0.125,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
201149-201959-202710-203503-2399,1610612741,"Joakim Noah, Taj Gibson, Jimmy Butler, Tony Snell, Mike Dunleavy","Noah, Gibson, Butler, Snell, Dunleavy",201149-201959-202710-203503-2399,CHI,5.0,1,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
201149-201959-202710-203503-2550,1610612741,"Joakim Noah, Taj Gibson, Jimmy Butler, Tony Snell, Kirk Hinrich","Noah, Gibson, Butler, Snell, Hinrich",201149-201959-202710-203503-2550,CHI,1182.0,16,20.0,-13.0,35.0,49.0,22.0,7.0,84.0,5.0,6.0,5.0,14.0,2.0,5.0,11.0,24.0,2.0,6.0,5.0,33.0,46.0,,7.0,8.0,14.0,6.0,5.0,2.0,4.0,2.0,6.0,2.0,2.0,14.0,3.0,9.0,7.0,17.0,7.0,24.0,4.0,3.0,4.0,2.0,2.0,6.0,6.0,7.0,8.0,6.0,1.0,26.0,0.36363636363636365,0.4444444444444444,1.0,0.3333333333333333,0.3333333333333333,0.4583333333333333,0.4666666666666667,0.5,0.7,0.2,0.6666666666666666,0.4666666666666667,1.0,0.75,0.6666666666666666,0.35294117647058826,0.6666666666666666,0.25,1.0,102.33502538071066,16.4,12.408163265306122,15.914285714285715,11.612244897959183,0.2,0.8333333333333334,0.8333333333333334,0.4,0.4666666666666667,0.35714285714285715,0.35714285714285715,0.16666666666666666,0.4,0.4,1.0,0.4,0.4,0.4267466666666666,0.03225806451612903,0.04,0.21212121212121213,13.025,25.183333333333334,3.0,4.0,,0.23076923076923078,15.0,3.0,3.0,4.0,,1.0,,,3.0,1.0,2.0,9.0,,,3.0,,2.0,1.0,,2.0,5.0,1.0,6.0,13.0,0.5,0.7,,,0.23076923076923078,,0.2222222222222222,,0.13333333333333333,0.03333333333333333,,,,0.6,,,,0.23076923076923078,0.5229333333333334,0.42762307692307694,0.42857142857142855,2.0,1.0,2.0,4.0,,,,0.6666666666666666,0.3333333333333333,0.8,0.3333333333333333,0.25,0.25,,0.6666666666666666,,3.0,2.0,,1.0,3.0,1.0,3.0,12.0,2.0,9.0,0.25,0.3333333333333333,0.34615384615384615,0.4,0.4,0.6666666666666666,0.07692307692307693,,0.36363636363636365,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,2.0,,,,,1.0,1.0,2.0,,,,,,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,0.4,0.5,1.0,,,,1.0,,1.0,1.0,,,0.3333333333333333,,,,,,,,1610612741,2014,2013-14,False
201149-201959-202710-2229-2399,1610612741,"Joakim Noah, Taj Gibson, Jimmy Butler, Mike James, Mike Dunleavy","Noah, Gibson, Butler, James, Dunleavy",201149-201959-202710-2229-2399,CHI,144.0,1,2.0,-9.0,3.0,4.0,,,7.0,,1.0,,2.0,,,,3.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,70.0,28.666666666666668,14.5,28.666666666666668,14.5,0.3333333333333333,,,,0.6666666666666666,,,,,,,0.3333333333333333,,0.45986666666666665,,,,12.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
201149-201959-202710-2399-2550,1610612741,"Joakim Noah, Taj Gibson, Jimmy Butler, Mike Dunleavy, Kirk Hinrich","Noah, Gibson, Butler, Dunleavy, Hinrich",201149-201959-202710-2399-2550,CHI,6226.0,26,104.0,35.0,196.0,196.0,28.0,29.0,392.0,40.0,68.0,25.0,53.0,7.0,21.0,81.0,150.0,10.0,28.0,33.0,225.0,190.0,6.0,33.0,104.0,58.0,30.0,20.0,7.0,52.0,10.0,62.0,7.0,23.0,134.0,7.0,22.0,57.0,83.0,31.0,114.0,20.0,9.0,15.0,11.0,4.0,30.0,15.0,31.0,45.0,45.0,19.0,192.0,0.6419753086419753,0.7123287671232876,1.0,0.35714285714285715,0.37037037037037035,0.54,0.5393258426966292,0.5656565656565656,0.55,0.15730337078651685,0.5,0.7307692307692307,0.7857142857142857,0.4117647058823529,0.7452830188679245,0.37349397590361444,0.38461538461538464,0.7419354838709677,0.7727272727272727,90.66495342113717,16.591836734693878,15.173469387755102,16.040816326530614,14.627551020408163,0.38202247191011235,0.5882352941176471,0.7017543859649122,0.575,0.29775280898876405,0.4716981132075472,0.49019607843137253,0.11797752808988764,0.3333333333333333,0.3333333333333333,1.0,0.5393258426966292,0.35,0.48485141242937857,0.09844559585492228,0.11515151515151516,0.14666666666666667,9.091333333333331,25.803571428571427,5.0,9.0,1.0,0.11363636363636363,49.0,21.0,20.0,29.0,3.0,7.0,,,25.0,1.0,2.0,35.0,13.0,3.0,24.0,3.0,15.0,6.0,2.0,5.0,13.0,7.0,13.0,45.0,0.5,0.5,0.08666666666666667,,0.36363636363636365,0.4642857142857143,0.3076923076923077,0.04285714285714286,0.16292134831460675,0.03932584269662921,0.42857142857142855,0.5,1.0,0.7777777777777778,,,,0.45454545454545453,0.514245652173913,0.5081348837209302,0.25,9.0,16.0,12.0,16.0,10.0,1.0,1.0,0.48,0.25,0.65,0.7777777777777778,0.5517241379310345,0.5517241379310345,0.625,0.42857142857142855,1.0,5.0,12.0,2.0,4.0,14.0,4.0,11.0,51.0,19.0,45.0,0.4444444444444444,0.4,0.45454545454545453,0.51,0.76,0.6,0.09090909090909091,0.5,0.22666666666666666,0.16176470588235295,1.0,2.0,,1.0,,4.0,11.0,4.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,,,8.0,,1.0,0.03571428571428571,0.03773584905660377,0.14285714285714285,1.0,,0.5,0.8333333333333334,0.6153846153846154,0.1111111111111111,0.07407407407407407,0.5,1.0,,,,1.0,,2.0,2.0,,3.0,0.4,,,,,,,,1610612741,2014,2013-14,False
