EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,LongMidRangeAssists,Charge Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,HeaveAttempts,Arc3Assists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
200746-201587-203080-2590-2748,1610612757,"LaMarcus Aldridge, Nicolas Batum, Thomas Robinson, Mo Williams, Dorell Wright","Aldridge, Batum, Robinson, Williams, Wright",200746-201587-203080-2590-2748,POR,70.0,1,1.0,,2.0,3.0,,3.0,2.0,5,1.0,3.0,1.0,3.0,,,,1.0,,1.0,4.0,1.0,,2.0,2.0,1.0,3.0,2.0,,,,,,2.0,2.0,1.0,1.0,3.0,5.0,,,2.0,,,,,,,,,,,,0.25,0.3333333333333333,,0.2,0.3333333333333333,,0.2,0.3333333333333333,,0.2,1.0,0.75,1.0,102.85714285714285,20.5,9.666666666666666,19.5,4.666666666666667,0.6,0.3333333333333333,0.3333333333333333,,0.2,1.0,0.3333333333333333,,,,0.8,0.50194,,1.0,,3.25,25.6,,1.0,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,0.6666666666666666,,1.0,,0.2,,,,,,,,,0.5464,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,False
200746-201587-203081-203115-2590,1610612757,"LaMarcus Aldridge, Nicolas Batum, Damian Lillard, Will Barton, Mo Williams","Aldridge, Batum, Lillard, Barton, Williams",200746-201587-203081-203115-2590,POR,180.0,1,3.0,-1.0,7.0,6.0,1.0,,,13,2.0,2.0,,,,,1.0,,,4.0,5.0,1.0,,8.0,9.0,,,,1.0,1.0,,,2.0,4.0,,,,,2.0,,,1.0,1.0,,,,,,,8.0,2.0,1.0,,0.8,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.16666666666666666,,,,104.0,14.714285714285714,12.833333333333334,14.714285714285714,12.833333333333334,0.3333333333333333,1.0,1.0,0.16666666666666666,,,,,,,0.5,0.49315833333333337,0.3544,,0.25,7.74,22.5,0.14285714285714285,2.0,,,,,,,,,,,,2.0,,4.0,,2.0,2.0,,,1.0,,,,,,,1.0,,1.0,,1.0,0.3333333333333333,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,4.0,,,,2.0,,,0.5,0.5,,,,0.16666666666666666,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,False
200746-201587-203081-2590-2748,1610612757,"LaMarcus Aldridge, Nicolas Batum, Damian Lillard, Mo Williams, Dorell Wright","Aldridge, Batum, Lillard, Williams, Wright",200746-201587-203081-2590-2748,POR,651.0,5,11.0,2.0,24.0,21.0,21.0,12.0,1.0,45,2.0,2.0,,,2.0,2.0,2.0,8.0,6.0,5.0,10.0,10.0,7.0,23.0,21.0,,,2.0,5.0,9.0,8.0,7.0,23.0,6.0,,7.0,,1.0,10.0,1.0,,2.0,7.0,1.0,9.0,3.0,3.0,2.0,4.0,21.0,23.0,21.0,2.0,0.5,,0.5555555555555556,0.4,,0.47058823529411764,0.4791666666666667,1.0,0.5476190476190477,0.5,,0.08333333333333333,,99.53917050691244,13.375,15.714285714285714,13.375,14.666666666666666,0.1,1.0,1.0,0.1,0.4,,,0.11764705882352941,1.0,0.35294117647058826,0.6,0.45204210526315797,0.460084375,0.08695652173913043,1.0,12.4,29.689999999999998,0.875,3.0,1.0,,,1.0,2.0,2.0,,,2.0,3.0,1.0,3.0,1.0,7.0,1.0,7.0,9.0,,1.0,2.0,2.0,0.5,0.2,,0.25,0.2222222222222222,0.7,0.2,0.6,0.3333333333333333,1.0,0.15,0.5,0.5,1.0,,,,0.11764705882352941,0.5,,2.0,1.0,,,0.5,0.4,0.4,,3.0,5.0,1.0,1.0,4.0,3.0,1.0,,2.0,2.0,,0.4,0.4,,,,0.25,0.6,0.6,0.6666666666666666,0.125,0.125,0.16666666666666666,0.14285714285714285,,,,2.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,2.0,,2.0,,,,,,,0.5,0.6,,0.5,,,,,,,,,,0.09523809523809523,0.09090909090909091,0.1,,,,,1.0,1.0,,,,1610612757,2014,2013-14,False
200746-202083-203080-203081-203115,1610612757,"LaMarcus Aldridge, Wesley Matthews, Thomas Robinson, Damian Lillard, Will Barton","Aldridge, Matthews, Robinson, Lillard, Barton",200746-202083-203080-203081-203115,POR,101.0,1,2.0,-2.0,3.0,3.0,,,,6,1.0,1.0,,,,,,1.0,,1.0,2.0,1.0,,2.0,4.0,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,85.54455445544555,12.333333333333334,21.333333333333332,12.333333333333334,21.333333333333332,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,0.6666666666666666,0.50115,,,,7.6,24.8,,1.0,,,,,,,,,,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,1610612757,2014,2013-14,False
200746-202083-203080-203081-2590,1610612757,"LaMarcus Aldridge, Wesley Matthews, Thomas Robinson, Damian Lillard, Mo Williams","Aldridge, Matthews, Robinson, Lillard, Williams",200746-202083-203080-203081-2590,POR,918.0,5,15.0,1.0,30.0,30.0,4.0,14.0,3.0,60,2.0,5.0,,,,,2.0,10.0,2.0,4.0,13.0,12.0,5.0,31.0,30.0,1.0,2.0,2.0,,,2.0,3.0,9.0,4.0,,10.0,3.0,4.0,12.0,5.0,3.0,6.0,7.0,,7.0,1.0,4.0,2.0,4.0,29.0,9.0,4.0,1.0,0.3076923076923077,0.5,,0.52,0.5,1.5,0.5535714285714286,0.5,1.125,0.48,0.5,0.26666666666666666,0.6,94.11764705882352,15.366666666666667,15.233333333333333,14.6,13.666666666666666,0.2,0.4,0.6666666666666666,0.08,0.4,,,,,1.0,0.68,0.50812,0.578325,0.06451612903225806,0.2903225806451613,9.8,24.7,0.13333333333333333,3.0,1.0,,,,,6.0,,,2.0,15.0,5.0,7.0,1.0,19.0,1.0,4.0,8.0,1.0,2.0,6.0,,0.8333333333333334,0.5,,1.0,0.5,0.4,0.1111111111111111,0.4375,,0.6,0.12,0.5,0.5,1.0,,,,,,0.3743,3.0,4.0,2.0,4.0,0.6666666666666666,0.5,0.4,1.0,1.0,5.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,,,0.5,0.5,0.15384615384615385,0.4,0.3333333333333333,0.2,0.2,0.2,,0.5,0.5,1.0,0.5,1.0,,,,,4.0,2.0,,,1.0,,2.0,2.0,,,1.0,1.0,,,2.0,,,1.0,,2.0,1.0,2.0,1.0,,,,,1.0,,,,0.2,,,0.25,1.0,0.3333333333333333,0.3333333333333333,,0.8,,,,,0.1111111111111111,0.13333333333333333,0.08333333333333333,,,,,,,,1.0,,1610612757,2014,2013-14,False
200746-202083-203080-203115-2248,1610612757,"LaMarcus Aldridge, Wesley Matthews, Thomas Robinson, Will Barton, Earl Watson","Aldridge, Matthews, Robinson, Barton, Watson",200746-202083-203080-203115-2248,POR,35.0,1,1.0,-2.0,1.0,1.0,,,1.0,2,,1.0,,1.0,,,,,,,2.0,,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,82.28571428571428,29.0,6.0,17.0,6.0,0.5,,,,,1.0,,,,,0.5,0.4798,,,,3.75,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,1.0,,0.5,,,,,,,,,0.5673,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,False
200746-202083-203080-2590-2748,1610612757,"LaMarcus Aldridge, Wesley Matthews, Thomas Robinson, Mo Williams, Dorell Wright","Aldridge, Matthews, Robinson, Williams, Wright",200746-202083-203080-2590-2748,POR,354.0,2,6.0,-6.0,12.0,14.0,7.0,9.0,1.0,26,2.0,2.0,,,2.0,2.0,,2.0,2.0,4.0,7.0,2.0,,11.0,17.0,1.0,1.0,2.0,4.0,5.0,2.0,,11.0,6.0,,2.0,1.0,1.0,2.0,2.0,,6.0,2.0,,,,,,,9.0,11.0,7.0,,0.5714285714285714,1.0,0.8,0.6111111111111112,1.0,0.7857142857142857,0.6111111111111112,1.0,0.7857142857142857,0.2222222222222222,1.0,0.25,1.0,105.76271186440677,16.0,11.571428571428571,14.25,9.0,0.2222222222222222,1.0,1.0,,0.2222222222222222,,,0.2857142857142857,1.0,0.2857142857142857,0.4444444444444444,0.46553333333333335,0.4851571428571429,0.18181818181818182,1.0,10.728571428571428,25.05,0.5833333333333334,2.0,,,,,,1.0,,,1.0,3.0,1.0,2.0,,5.0,,,1.0,1.0,2.0,4.0,1.0,1.0,0.5,,0.5,0.5,,,0.16666666666666666,,,0.2222222222222222,,,,,,,,,,1.0,2.0,1.0,5.0,0.5,0.25,0.25,,1.0,3.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,0.25,0.25,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,0.5,1.0,,,,,1.0,,,,,,2.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,False
200746-202083-203081-203115-2748,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, Will Barton, Dorell Wright","Aldridge, Matthews, Lillard, Barton, Wright",200746-202083-203081-203115-2748,POR,9.0,1,,1.0,1.0,,1.0,,,1,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,0.5,,0.5,,,,,160.0,7.0,,7.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1610612757,2014,2013-14,False
200746-202083-203081-2590-2748,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, Mo Williams, Dorell Wright","Aldridge, Matthews, Lillard, Williams, Wright",200746-202083-203081-2590-2748,POR,109.0,2,2.0,,2.0,2.0,1.0,1.0,,4,,,,,,,,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,,,,,,1.0,,,,,1.0,,,,,,,3.0,,,,1.0,,1.0,2.0,,1.0,,1.0,,,0.5,,,0.5,,,0.5,,,,52.84403669724771,35.0,19.5,35.0,15.0,,,,,0.5,,,,,1.0,0.5,0.34815,0.3315,,,15.0,24.9,0.5,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,1.0,1.0,,1.0,1.0,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,False
200746-202083-203115-2248-2748,1610612757,"LaMarcus Aldridge, Wesley Matthews, Will Barton, Earl Watson, Dorell Wright","Aldridge, Matthews, Barton, Watson, Wright",200746-202083-203115-2248-2748,POR,32.0,1,1.0,-2.0,1.0,1.0,,1.0,,2,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,90.0,14.0,18.0,14.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,False
200777-201577-201587-203081-2590,1610612757,"Joel Freeland, Robin Lopez, Nicolas Batum, Damian Lillard, Mo Williams","Freeland, Lopez, Batum, Lillard, Williams",200777-201577-201587-203081-2590,POR,8.0,1,,,1.0,1.0,1.0,1.0,,2,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,360.0,6.0,2.0,6.0,2.0,,,,,1.0,,,,,1.0,1.0,,,,,,35.3,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,False
200777-201587-202083-203080-203081,1610612757,"Joel Freeland, Nicolas Batum, Wesley Matthews, Thomas Robinson, Damian Lillard","Freeland, Batum, Matthews, Robinson, Lillard",200777-201587-202083-203080-203081,POR,1.0,1,,-1.0,,1.0,,1.0,,1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,False
200777-201587-202083-203081-2590,1610612757,"Joel Freeland, Nicolas Batum, Wesley Matthews, Damian Lillard, Mo Williams","Freeland, Batum, Matthews, Lillard, Williams",200777-201587-202083-203081-2590,POR,11.0,1,,-2.0,,1.0,,1.0,,1,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,False
200777-201587-202083-203081-2748,1610612757,"Joel Freeland, Nicolas Batum, Wesley Matthews, Damian Lillard, Dorell Wright","Freeland, Batum, Matthews, Lillard, Wright",200777-201587-202083-203081-2748,POR,36.0,1,1.0,,1.0,2.0,1.0,2.0,,3,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,0.5,,0.5,,,,,120.0,,18.0,,15.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,False
200777-201587-202083-2590-2748,1610612757,"Joel Freeland, Nicolas Batum, Wesley Matthews, Mo Williams, Dorell Wright","Freeland, Batum, Matthews, Williams, Wright",200777-201587-202083-2590-2748,POR,147.0,2,2.0,-2.0,4.0,4.0,,,,8,,,,,,,,2.0,,,1.0,2.0,,,2.0,,,,,,,,,,,2.0,,,3.0,,,5.0,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,78.3673469387755,18.75,18.0,18.75,17.5,,,,,0.6666666666666666,,,,,,0.6666666666666666,0.46645000000000003,,,,6.9,25.6,,1.0,,,,,,,,,,,,,,,,1.0,3.0,,1.0,1.0,,,,,,,0.5,,0.75,,0.5,0.3333333333333333,,,,,,,,,,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,False
200777-201587-203081-2590-2748,1610612757,"Joel Freeland, Nicolas Batum, Damian Lillard, Mo Williams, Dorell Wright","Freeland, Batum, Lillard, Williams, Wright",200777-201587-203081-2590-2748,POR,148.0,1,2.0,-5.0,4.0,4.0,4.0,2.0,,8,,1.0,,,,1.0,,2.0,2.0,,1.0,2.0,1.0,4.0,9.0,,,,,1.0,2.0,1.0,4.0,,,2.0,,,1.0,,,2.0,,,1.0,,,,,4.0,4.0,4.0,,,,,0.5,,0.5,0.5,,0.5,0.6666666666666666,,,,77.83783783783784,17.75,19.25,17.75,19.25,0.3333333333333333,,,,0.6666666666666666,,,0.3333333333333333,,0.6666666666666666,1.0,0.4782666666666667,0.4782666666666667,,1.0,3.9,25.1,1.0,,,,,,,1.0,,,1.0,3.0,1.0,1.0,,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,False
201577-201587-201964-202083-203081,1610612757,"Robin Lopez, Nicolas Batum, Victor Claver, Wesley Matthews, Damian Lillard","Lopez, Batum, Claver, Matthews, Lillard",201577-201587-201964-202083-203081,POR,136.0,1,2.0,,3.0,4.0,3.0,,2.0,7,,,,,,,1.0,2.0,2.0,1.0,2.0,3.0,,5.0,5.0,,,3.0,1.0,2.0,3.0,,5.0,2.0,,2.0,1.0,3.0,5.0,,,,1.0,1.0,2.0,1.0,,,,2.0,5.0,3.0,1.0,0.5,,0.5,0.5,0.75,0.5,0.4166666666666667,0.5,0.4166666666666667,0.6,0.5,0.6666666666666666,0.5,74.11764705882354,18.333333333333332,20.25,13.0,20.25,,,,0.2,0.4,,,,,0.4,0.6,0.5124799999999999,0.5124799999999999,0.6,1.0,14.95,24.599999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,0.2,1.0,1.0,1.0,0.5,1.0,1.0,0.2,1.0,0.519,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,0.2,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,1610612757,2014,2013-14,False
201577-201587-201964-203115-2248,1610612757,"Robin Lopez, Nicolas Batum, Victor Claver, Will Barton, Earl Watson","Lopez, Batum, Claver, Barton, Watson",201577-201587-201964-203115-2248,POR,44.0,1,1.0,,2.0,2.0,2.0,2.0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,130.9090909090909,7.0,15.0,7.0,13.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,1.0,,,,,,1.0,,0.6666666666666666,,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,False
201577-201587-202083-203080-203081,1610612757,"Robin Lopez, Nicolas Batum, Wesley Matthews, Thomas Robinson, Damian Lillard","Lopez, Batum, Matthews, Robinson, Lillard",201577-201587-202083-203080-203081,POR,106.0,3,2.0,-3.0,3.0,5.0,,,,8,1.0,2.0,,,,,,1.0,,1.0,2.0,1.0,,2.0,5.0,,,,,,,,,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,2.0,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,108.67924528301887,17.0,11.0,17.0,11.0,0.6666666666666666,0.5,1.0,,0.3333333333333333,,,,,,1.0,0.5805833333333333,,,,1.65,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,False
201577-201587-202083-203080-2590,1610612757,"Robin Lopez, Nicolas Batum, Wesley Matthews, Thomas Robinson, Mo Williams","Lopez, Batum, Matthews, Robinson, Williams",201577-201587-202083-203080-2590,POR,62.0,1,1.0,4.0,2.0,1.0,,,,3,,,,,,,,,,1.0,1.0,,2.0,4.0,,,,,,,,,,,,,,,1.0,,,,1.0,,2.0,,1.0,,1.0,4.0,,,,1.0,,,1.0,,,1.0,,,,,,,69.6774193548387,13.0,36.0,13.0,36.0,,,,,,,,,,,,0.4172,,,,16.4,,,,,,,,,,,,,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,0.5,,0.5,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,1610612757,2014,2013-14,False
