EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,Fg2aBlocked,Fouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Minutes,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,PtsAssisted2s,TwoPtAssists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,HeaveAttempts,AtRimAssists,Steals,BadPassSteals,LostBallSteals,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LostBallOutOfBoundsTurnovers,3SecondViolations,OffLongMidRangeReboundPct,PenaltyAtRimFGM,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,SelfOReb,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,BlockedAtRim,StepOutOfBoundsTurnovers,Loose Ball Fouls,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,Travels,Defensive 3 Seconds Violations,Loose Ball Fouls Drawn,BlockingFoulsDrawn,OffensiveGoaltends,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,HeaveMakes,BlockedArc3,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
101154-101187-1718-1891-203486,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Jason Terry, Mason Plumlee","Blatche, Anderson, Pierce, Terry, Plumlee",101154-101187-1718-1891-203486,BKN,104.0,1,1.0,4.0,4.0,4.0,8.0,2.0,3.0,5.0,,2.0,,,,110.76923076923076,16.0,10.0,16.0,10.0,0.5,0.75,0.5507,4.0,2.0,4.0,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,3.0,,1.0,6.0,,,,,3.0,3.0,,1.0,6.0,4.0,,,1.0,,,,1.0,,,2.0,,1.0,,1.0,,1.0,,,,,,2.0,,,,,6.0,6.0,4.0,,,,,,1.0,1.0,0.75,,0.75,0.75,,0.75,0.25,,,,,,,1.0,1.0,,,,,,1.0,0.25,1.0,1.0,,,,,,,,0.25,,,,,,,,,0.5,,,0.25,,,,0.5507,,1.0,25.0,1.0,,,2.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,2.0,,1.0,1.0,,1.0,,,,1.0,1.0,0.5,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101154-101187-1718-1891-2501,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Jason Terry, Reggie Evans","Blatche, Anderson, Pierce, Terry, Evans",101154-101187-1718-1891-2501,BKN,139.0,1,5.0,5.0,5.0,5.0,10.0,1.0,3.0,2.0,1.0,,,0.3333333333333333,1.0,103.59712230215827,12.8,15.0,12.2,15.0,0.25,0.5,0.5376125,8.700000000000001,2.0,5.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,7.0,,,,,1.0,3.0,1.0,1.0,7.0,,3.0,,1.0,1.0,,1.0,2.0,1.0,,5.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,,1.0,,1.0,,,,1.0,,7.0,7.0,5.0,1.0,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.625,,0.625,0.7,,0.7,0.25,,,,1.0,1.0,0.5,1.0,1.0,0.5,,1.0,,,1.0,0.25,1.0,1.0,0.25,,,,,,,0.25,1.0,1.0,1.0,,,,,,0.25,,,0.25,1.0,1.0,,0.5376125,,1.0,24.7,1.0,2.0,2.0,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,1.0,,0.2,0.25,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101154-101187-1718-1891-2733,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Jason Terry, Shaun Livingston","Blatche, Anderson, Pierce, Terry, Livingston",101154-101187-1718-1891-2733,BKN,187.0,2,2.0,7.0,5.0,5.0,12.0,2.0,2.0,6.0,1.0,1.0,1.0,0.5,0.5,92.40641711229947,12.285714285714286,20.2,12.285714285714286,14.4,0.6666666666666666,1.0,0.56925,1.65,3.0,5.0,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,8.0,,,,,1.0,2.0,1.0,1.0,8.0,,3.0,,1.0,1.0,,1.0,2.0,1.0,,5.0,,,1.0,1.0,,1.0,2.0,,,,2.0,,,,3.0,,8.0,8.0,5.0,1.0,1.0,,1.0,1.0,0.5,0.5,0.8333333333333334,,0.8333333333333334,0.8,,0.8,0.3333333333333333,,,,1.0,0.5,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.6666666666666666,,,0.3333333333333333,1.0,1.0,,0.56925,,1.0,26.8,0.7142857142857143,3.0,3.0,2.0,1.0,,,,,4.0,1.0,1.0,1.0,,,,0.25,0.3333333333333333,1.0,,1.0,1.0,,1.0,,1.0,1.0,0.5,1.0,1.0,,,,1.0,0.5,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101154-101187-1718-1905-203116,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Andrei Kirilenko, Tyshawn Taylor","Blatche, Anderson, Pierce, Kirilenko, Taylor",101154-101187-1718-1905-203116,BKN,256.0,1,5.0,9.0,8.0,,17.0,6.0,8.0,5.0,,2.0,,,,95.625,13.444444444444445,16.875,11.444444444444445,15.875,0.6666666666666666,0.7777777777777778,0.5865222222222222,4.2,4.0,,3.0,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,4.0,,1.0,10.0,3.0,,,4.0,,,,,,8.0,,,,,,,,,,,2.0,,1.0,1.0,3.0,4.0,1.0,,1.0,1.0,2.0,,,1.0,2.0,,6.0,,,,,,,,0.5,,0.4444444444444444,0.6666666666666666,,0.5,0.6666666666666666,,0.1111111111111111,,,,0.5,0.3333333333333333,0.5,,0.3333333333333333,0.6,0.6666666666666666,,0.5,,,0.1111111111111111,1.0,1.0,0.1111111111111111,,,0.1111111111111111,,,,,,,,0.6666666666666666,,,,,,,,,,,0.62105,,0.4,,23.4,,2.0,,,,,,,,2.0,1.0,,,,,,0.1,0.1111111111111111,3.0,,,5.0,3.0,2.0,,,,0.5,0.5,,,,,,,1.0,2.0,,2.0,1.0,2.0,,,,,,,,,,0.6666666666666666,,1.0,,,,0.4,,0.5,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101154-101187-1718-1905-203141,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Andrei Kirilenko, Mirza Teletovic","Blatche, Anderson, Pierce, Kirilenko, Teletovic",101154-101187-1718-1905-203141,BKN,239.0,1,-6.0,7.0,7.0,,14.0,,5.0,11.0,,3.0,,,,84.35146443514644,15.571428571428571,18.571428571428573,15.571428571428571,18.571428571428573,,0.16666666666666666,0.4417,12.16,4.0,,,,,2.0,4.0,,1.0,,1.0,,,,,,,,,,2.0,,1.0,5.0,,,,,,,,,,2.0,,,,,,,1.0,,,2.0,,,1.0,2.0,,2.0,,,,,,2.0,,,1.0,,5.0,,,,,,,,0.4,,0.3333333333333333,,,0.35714285714285715,,,0.16666666666666666,,,,,1.0,,,1.0,,,1.0,,,,0.6666666666666666,0.5,0.5,0.16666666666666666,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,23.6,,1.0,,2.0,1.0,1.0,,1.0,,2.0,1.0,0.5,0.5,1.0,0.5,,0.14285714285714285,0.16666666666666666,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101154-101187-1718-1905-2207,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Andrei Kirilenko, Joe Johnson","Blatche, Anderson, Pierce, Kirilenko, Johnson",101154-101187-1718-1905-2207,BKN,30.0,1,2.0,1.0,1.0,,2.0,,,,,,,,,96.0,11.0,19.0,11.0,19.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,2.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101154-101187-1718-1905-2733,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Andrei Kirilenko, Shaun Livingston","Blatche, Anderson, Pierce, Kirilenko, Livingston",101154-101187-1718-1905-2733,BKN,199.0,1,-1.0,6.0,6.0,,12.0,,1.0,8.0,,2.0,,,,86.83417085427135,13.5,19.666666666666668,13.5,19.666666666666668,,0.75,0.523875,18.9,3.0,,,,,,,,1.0,,1.0,,,,,2.0,2.0,,,,,2.0,3.0,7.0,,,,,,,,,,,3.0,3.0,2.0,2.0,,1.0,1.0,1.0,,3.0,,,2.0,2.0,,2.0,1.0,,,,1.0,,,,1.0,,7.0,,,0.5,0.6666666666666666,,,0.6666666666666666,,,0.75,,,0.7,,,0.75,,,,1.0,0.6666666666666666,,,0.6666666666666666,,,,1.0,1.0,,,,,0.25,,,0.25,,,,0.5,1.0,1.0,0.5,,,,,,,,,,,1.0,,,,,25.2,,1.0,,,,,,,,2.0,1.0,,,,,,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101154-101187-1718-201572-2207,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Brook Lopez, Joe Johnson","Blatche, Anderson, Pierce, Lopez, Johnson",101154-101187-1718-201572-2207,BKN,45.0,1,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,64.0,18.0,27.0,18.0,27.0,0.5,1.0,0.6513,0.7,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,2.0,,,,,1.0,1.0,,1.0,2.0,,,,,,,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,,2.0,2.0,1.0,,,,,,1.0,1.0,0.5,,0.5,0.5,,0.5,0.5,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,0.5,,,,0.6513,,1.0,49.5,1.0,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,0.5,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101154-101187-1718-201572-2733,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Brook Lopez, Shaun Livingston","Blatche, Anderson, Pierce, Lopez, Livingston",101154-101187-1718-201572-2733,BKN,220.0,1,1.0,7.0,7.0,,14.0,4.0,7.0,6.0,1.0,,,0.14285714285714285,,91.63636363636364,16.857142857142858,14.571428571428571,16.857142857142858,14.571428571428571,0.5,0.625,0.50038125,5.557142857142857,4.0,7.0,1.0,1.0,4.0,,2.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,7.0,1.0,,,2.0,2.0,7.0,1.0,1.0,7.0,2.0,3.0,,1.0,1.0,,1.0,2.0,1.0,,5.0,1.0,,2.0,2.0,1.0,3.0,,,,,,,,,1.0,,5.0,7.0,7.0,1.0,1.0,,1.0,1.0,0.2857142857142857,0.2857142857142857,0.4375,1.0,0.4375,0.4375,1.0,0.4375,0.125,,,,,1.0,0.2,,1.0,0.2,,,,1.0,,0.25,,,0.125,1.0,1.0,,,,,0.125,1.0,1.0,1.0,1.0,,,,,0.5,,,0.125,1.0,1.0,0.5642,0.50038125,0.2857142857142857,1.0,24.8,1.0,,,2.0,1.0,,1.0,,,,,0.5,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,0.25,0.25,,,,,1.0,0.25,1.0,1.0,,2.0,,,,,,1.0,,,,,,1.0,0.5,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101154-101187-1718-203116-203141,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Tyshawn Taylor, Mirza Teletovic","Blatche, Anderson, Pierce, Taylor, Teletovic",101154-101187-1718-203116-203141,BKN,58.0,1,1.0,2.0,1.0,1.0,3.0,,1.0,3.0,,1.0,1.0,,,74.48275862068965,12.0,34.0,12.0,34.0,,,0.443,6.4,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,4.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101154-101187-1718-203116-203486,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Tyshawn Taylor, Mason Plumlee","Blatche, Anderson, Pierce, Taylor, Plumlee",101154-101187-1718-203116-203486,BKN,186.0,2,7.0,6.0,5.0,3.0,11.0,,3.0,2.0,,1.0,,,,85.16129032258064,17.666666666666668,16.0,17.666666666666668,15.4,,0.4,0.39649,16.333333333333332,3.0,5.0,,,,,,2.0,3.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,9.0,,,,,1.0,2.0,1.0,2.0,7.0,4.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,2.0,3.0,,3.0,,,,,,1.0,,,2.0,,9.0,7.0,5.0,1.0,0.5,,0.5,0.5,0.6666666666666666,0.5,0.7,,0.625,0.75,,0.7,0.4,,,,,0.6666666666666666,,1.0,0.75,,,0.5,1.0,,1.0,,,,0.6,0.6666666666666666,0.6666666666666666,0.2,,,,0.2,1.0,1.0,1.0,,,,,,,0.25,,0.25,1.0,1.0,,0.4046875,,0.7777777777777778,24.65,0.8333333333333334,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101154-101187-1718-203141-2733,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Mirza Teletovic, Shaun Livingston","Blatche, Anderson, Pierce, Teletovic, Livingston",101154-101187-1718-203141-2733,BKN,455.0,3,2.0,13.0,15.0,,28.0,3.0,7.0,15.0,1.0,4.0,,0.14285714285714285,0.3333333333333333,88.61538461538461,17.0,15.6,15.076923076923077,15.266666666666667,0.2727272727272727,0.6363636363636364,0.48707272727272727,10.357142857142858,8.0,,2.0,1.0,,1.0,1.0,,3.0,2.0,2.0,,,,,2.0,2.0,,,,2.0,4.0,4.0,17.0,1.0,,,,,,,,,2.0,12.0,,2.0,2.0,,4.0,5.0,2.0,2.0,14.0,2.0,3.0,4.0,8.0,2.0,10.0,1.0,,1.0,2.0,3.0,2.0,1.0,,2.0,,17.0,,,1.0,1.0,,,1.0,0.2857142857142857,,0.7272727272727273,,,0.7083333333333334,,,0.36363636363636365,,,,0.3333333333333333,0.8,0.4,1.0,0.875,0.4,0.5,1.0,0.5,1.0,1.0,0.09090909090909091,1.0,1.0,0.2727272727272727,,,0.18181818181818182,1.0,1.0,1.0,0.18181818181818182,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.3467,,,,24.775,,1.0,,2.0,1.0,,,1.0,,2.0,1.0,0.5,0.5,1.0,,,0.08333333333333333,0.125,1.0,,1.0,,,,,,,0.3333333333333333,0.5,1.0,1.0,,0.3333333333333333,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101154-101187-1718-203268-2207,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Jorge Gutierrez, Joe Johnson","Blatche, Anderson, Pierce, Gutierrez, Johnson",101154-101187-1718-203268-2207,BKN,201.0,2,2.0,6.0,6.0,,12.0,2.0,5.0,4.0,,,,,,85.97014925373134,15.666666666666666,17.833333333333332,14.5,16.166666666666668,0.3333333333333333,0.5,0.5157833333333334,6.36,3.0,,3.0,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,1.0,,1.0,6.0,1.0,,,2.0,,,,,,,,,,,,,1.0,,,2.0,2.0,1.0,2.0,3.0,3.0,6.0,,,,1.0,1.0,,,,2.0,,4.0,,,,,,,,0.2,,0.16666666666666666,,,0.375,0.5,,0.16666666666666666,,,,,0.6666666666666666,0.5,1.0,0.75,0.6,,,1.0,,,0.3333333333333333,,,0.16666666666666666,,,0.16666666666666666,,,,,,,,1.0,,,,,,,,,,,0.5696,,0.3333333333333333,,23.8,,4.0,,2.0,1.0,,,,,4.0,2.0,1.0,1.0,,,,0.25,0.2857142857142857,1.0,,1.0,,,,,,,0.5,0.5,1.0,,,1.0,,,,,2.0,,1.0,,,1.0,,,1.0,,,2.0,1.0,,,1.0,0.5,,1.0,,0.5,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1610612751,2014,2013-14,True
101154-101187-1718-203268-2733,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Jorge Gutierrez, Shaun Livingston","Blatche, Anderson, Pierce, Gutierrez, Livingston",101154-101187-1718-203268-2733,BKN,160.0,1,-8.0,4.0,5.0,,9.0,,2.0,8.0,,1.0,,,,81.0,20.5,15.6,20.5,15.6,,0.3333333333333333,0.4746666666666666,18.7,3.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,1.0,,,,,,1.0,,,,0.6666666666666666,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101154-101187-1718-203486-2733,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Mason Plumlee, Shaun Livingston","Blatche, Anderson, Pierce, Plumlee, Livingston",101154-101187-1718-203486-2733,BKN,1496.0,6,4.0,48.0,47.0,12.0,95.0,15.0,34.0,52.0,1.0,13.0,,0.029411764705882353,,91.44385026737967,14.541666666666666,16.97872340425532,13.520833333333334,16.148936170212767,0.3409090909090909,0.5681818181818182,0.5000772727272728,8.397058823529411,25.0,11.0,6.0,3.0,4.0,5.0,10.0,5.0,9.0,1.0,2.0,1.0,1.0,1.0,2.0,,8.0,1.0,,1.0,21.0,1.0,10.0,56.0,6.0,1.0,2.0,9.0,2.0,6.0,1.0,3.0,9.0,22.0,3.0,,8.0,,,1.0,11.0,,1.0,23.0,5.0,3.0,9.0,13.0,8.0,21.0,4.0,1.0,3.0,4.0,8.0,9.0,,1.0,12.0,2.0,47.0,9.0,11.0,1.0,0.1,0.5,0.3333333333333333,0.1,0.6176470588235294,0.3333333333333333,0.5113636363636364,0.5625,0.3888888888888889,0.5714285714285714,0.5625,0.45,0.22727272727272727,,,,0.5,0.8181818181818182,0.4166666666666667,0.6,0.75,0.38095238095238093,0.6666666666666666,0.5,1.0,1.0,0.75,0.22727272727272727,0.5,0.5555555555555556,0.20454545454545456,0.5555555555555556,0.5555555555555556,0.045454545454545456,0.5,0.5,1.0,0.18181818181818182,,,,0.375,0.125,1.0,1.0,0.125,0.4444444444444444,0.2222222222222222,0.5,0.1111111111111111,,,0.4947916666666667,0.5324055555555556,0.16071428571428573,0.16071428571428573,25.169999999999998,0.22916666666666666,11.0,2.0,20.0,10.0,1.0,3.0,1.0,3.0,14.0,7.0,0.47619047619047616,0.5,1.0,0.2,0.6,0.16326530612244897,0.18421052631578946,11.0,,6.0,5.0,2.0,3.0,3.0,,,0.7333333333333333,0.7333333333333333,0.5454545454545454,2.0,,0.25,1.0,0.25,2.0,3.0,,2.0,3.0,1.0,1.0,,,,2.0,,,2.0,1.0,0.5,0.1,0.3333333333333333,0.4,0.375,,0.05,0.5,0.6666666666666666,0.5,2.0,,2.0,,,,,,1.0,,,,,,,,,1.0,0.09090909090909091,,,,,,,1610612751,2014,2013-14,True
101154-101187-1718-2207-2733,1610612751,"Andray Blatche, Alan Anderson, Paul Pierce, Joe Johnson, Shaun Livingston","Blatche, Anderson, Pierce, Johnson, Livingston",101154-101187-1718-2207-2733,BKN,2671.0,18,7.0,81.0,86.0,24.0,167.0,26.0,49.0,84.0,3.0,15.0,2.0,0.061224489795918366,0.038461538461538464,90.03369524522651,16.839506172839506,15.19767441860465,15.185185185185185,14.488372093023257,0.3466666666666667,0.6933333333333334,0.5134114864864866,7.618367346938775,45.0,25.0,11.0,5.0,7.0,2.0,11.0,4.0,12.0,3.0,6.0,,,,,6.0,20.0,1.0,3.0,8.0,22.0,9.0,26.0,91.0,8.0,1.0,1.0,15.0,6.0,13.0,3.0,8.0,29.0,18.0,18.0,9.0,19.0,6.0,,6.0,19.0,3.0,3.0,44.0,9.0,6.0,28.0,38.0,12.0,50.0,7.0,1.0,4.0,5.0,12.0,9.0,,,20.0,,76.0,29.0,25.0,0.6666666666666666,0.34615384615384615,1.0,0.375,0.36,0.4489795918367347,0.46153846153846156,0.47333333333333333,0.7222222222222222,0.5,0.5357142857142857,0.75,0.5833333333333334,0.3466666666666667,,0.08333333333333333,,0.5833333333333334,0.7567567567567568,0.3333333333333333,0.75,0.7555555555555555,0.2857142857142857,0.3,0.6875,0.8181818181818182,0.8,0.8,0.14666666666666667,0.18181818181818182,0.2,0.16,0.3333333333333333,0.36363636363636365,0.08,0.5,0.5,1.0,0.26666666666666666,0.3,0.3,0.5,0.5555555555555556,,,,0.1111111111111111,0.3333333333333333,,,0.38095238095238093,0.375,0.3157894736842105,0.46680000000000005,0.4972452380952381,0.16483516483516483,0.31868131868131866,26.946153846153848,0.30864197530864196,20.0,8.0,26.0,13.0,,3.0,4.0,4.0,22.0,10.0,0.5909090909090909,0.6190476190476191,1.0,,0.75,0.13414634146341464,0.17857142857142858,16.0,1.0,10.0,5.0,3.0,2.0,3.0,2.0,2.0,0.6153846153846154,0.64,0.625,1.0,,0.375,6.0,0.8571428571428571,3.0,5.0,2.0,2.0,3.0,,3.0,3.0,,,7.0,1.0,,7.0,5.0,0.625,0.09090909090909091,0.2,0.3333333333333333,0.16666666666666666,0.6666666666666666,,0.7142857142857143,0.6,0.3333333333333333,6.0,,,,,0.3333333333333333,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,0.038461538461538464,,,,,1.0,,1610612751,2014,2013-14,True
