EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,Minutes,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Charge Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,BlockedAtRim,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Travels,Charge Fouls Drawn,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,LostBallOutOfBoundsTurnovers,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,Loose Ball Fouls,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,FTDefRebounds,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,BlockingFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFtPoints,FTOffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,LiveBallTurnoverPct,OffFTReboundPct,SelfORebPct,Technical Free Throw Trips,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,PenaltyArc3FGM,PtsUnassisted3s,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,Blocked3s,BlockedArc3,OffensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
201196-203089-203114-203489-203507,1610612749,"Ramon Sessions, John Henson, Khris Middleton, Nate Wolters, Giannis Antetokounmpo","Sessions, Henson, Middleton, Wolters, Antetokounmpo",201196-203089-203114-203489-203507,MIL,255.0,1,-5.0,8.0,8.0,16.0,2.0,3.0,10.0,1.0,1.0,3.0,3.0,,1.0,,,,,0.5,0.5,0.6,,90.3529411764706,,16.0,15.875,16.0,14.5,0.3333333333333333,0.8333333333333334,0.52409,33.333333333333336,4.0,2.0,7.0,,1.0,2.0,,,,1.0,,,1.0,,1.0,3.0,3.0,5.0,,,,,,2.0,,2.0,,,1.0,1.0,,,2.0,,,,1.0,1.0,,2.0,4.0,,,5.0,,2.0,,1.0,1.0,0.3333333333333333,,,0.16666666666666666,,,0.3125,,,,,,,0.3333333333333333,0.5,0.5,0.16666666666666666,,,,,,,,0.16666666666666666,,,,,0.3963,,,4.433333333333334,0.25,2.0,0.25,0.4,,,1.0,,2.0,,0.6666666666666666,,,0.6666666666666666,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201196-203089-203114-203489-2585,1610612749,"Ramon Sessions, John Henson, Khris Middleton, Nate Wolters, Zaza Pachulia","Sessions, Henson, Middleton, Wolters, Pachulia",201196-203089-203114-203489-2585,MIL,134.0,1,,5.0,4.0,9.0,,,2.0,,1.0,1.0,2.0,,1.0,,,,,,1.0,1.0,,96.71641791044776,,15.4,14.25,13.2,14.25,,0.5,0.53435,,2.0,5.0,1.0,1.0,1.0,2.0,,,,,,2.0,,,1.0,4.0,,2.0,,,,1.0,4.0,,2.0,,2.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,2.0,2.0,5.0,,,,0.25,,0.25,0.25,,0.25,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,0.5,0.5,,,,,0.5,,,,,,,,,0.53435,,1.0,10.225,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201196-203089-203114-203507-203545,1610612749,"Ramon Sessions, John Henson, Khris Middleton, Giannis Antetokounmpo, Miroslav Raduljica","Sessions, Henson, Middleton, Antetokounmpo, Raduljica",201196-203089-203114-203507-203545,MIL,84.0,1,-2.0,2.0,2.0,4.0,,,4.0,,,,,,,,,,,,,,,68.57142857142857,,23.5,18.5,23.5,18.5,,,0.35635,,1.0,,,,,,,,1.0,1.0,,1.0,,,1.0,2.0,,2.0,,,,,,,,2.0,,,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,,2.0,,,,1.0,1.0,0.5,,,0.5,,,0.5,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201196-203089-203114-203507-2585,1610612749,"Ramon Sessions, John Henson, Khris Middleton, Giannis Antetokounmpo, Zaza Pachulia","Sessions, Henson, Middleton, Antetokounmpo, Pachulia",201196-203089-203114-203507-2585,MIL,257.0,2,3.0,9.0,7.0,16.0,1.0,1.0,10.0,1.0,2.0,4.0,9.0,1.0,1.0,,,,,0.08333333333333333,1.0,1.0,1.0,89.64980544747083,,13.555555555555555,19.285714285714285,13.0,19.285714285714285,0.08333333333333333,0.8333333333333334,0.5892208333333333,24.8,4.0,1.0,1.0,4.0,4.0,9.0,3.0,5.0,1.0,1.0,,1.0,,,5.0,11.0,3.0,13.0,3.0,5.0,6.0,,1.0,,,2.0,8.0,6.0,1.0,1.0,1.0,,2.0,4.0,5.0,,,,,2.0,4.0,,,7.0,,1.0,,0.2,0.5,0.45454545454545453,0.6,,0.4166666666666667,0.6,,0.4642857142857143,0.6,,0.6666666666666666,0.7142857142857143,1.0,,0.75,0.4444444444444444,0.4444444444444444,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,,,,,1.0,0.6,,0.592575,0.6522,0.46153846153846156,,4.0181818181818185,0.1111111111111111,2.0,0.14285714285714285,0.15384615384615385,,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.6,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201196-203114-203489-203507-2585,1610612749,"Ramon Sessions, Khris Middleton, Nate Wolters, Giannis Antetokounmpo, Zaza Pachulia","Sessions, Middleton, Wolters, Antetokounmpo, Pachulia",201196-203114-203489-203507-2585,MIL,197.0,1,-2.0,5.0,5.0,10.0,3.0,3.0,7.0,3.0,,1.0,1.0,1.0,1.0,,,,,0.6,,,,73.09644670050761,,17.6,21.8,17.6,21.6,0.6,0.6,0.49198000000000003,25.766666666666666,3.0,3.0,,,,,,,1.0,2.0,,,,,1.0,2.0,,5.0,,,,1.0,2.0,1.0,5.0,,2.0,,,1.0,,,3.0,,,,,,,1.0,,,,5.0,5.0,3.0,,,,0.5,,0.5,0.5,,0.8333333333333334,0.5,,0.8333333333333334,,,,,,,,0.4,0.5,0.5,,,,,,,,,,,0.4432666666666667,,1.0,8.3,0.6,,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,1.0,,1.0,,3.0,,1.0,,1.0,,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201564-202327-202336-2406-2557,1610612749,"O.J. Mayo, Ekpe Udoh, Larry Sanders, Caron Butler, Luke Ridnour","Mayo, Udoh, Sanders, Butler, Ridnour",201564-202327-202336-2406-2557,MIL,126.0,1,-4.0,4.0,3.0,7.0,,,4.0,,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,,80.0,,20.0,15.333333333333334,20.0,15.333333333333334,,0.3333333333333333,0.3912,,2.0,,,,,1.0,,,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,9.633333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201564-202327-202390-202688-203089,1610612749,"O.J. Mayo, Ekpe Udoh, Gary Neal, Brandon Knight, John Henson","Mayo, Udoh, Neal, Knight, Henson",201564-202327-202390-202688-203089,MIL,16.0,2,-3.0,2.0,1.0,3.0,,,3.0,,,,,,,,,,,,,,,270.0,,2.5,11.0,2.5,11.0,,,0.2454,,,2.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.2454,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201564-202327-202390-202688-203114,1610612749,"O.J. Mayo, Ekpe Udoh, Gary Neal, Brandon Knight, Khris Middleton","Mayo, Udoh, Neal, Knight, Middleton",201564-202327-202390-202688-203114,MIL,114.0,2,-3.0,3.0,4.0,7.0,,,3.0,,,,,1.0,3.0,,,,,,,,,88.42105263157895,,17.333333333333332,15.5,17.333333333333332,15.25,,0.3333333333333333,0.41686666666666666,,2.0,,,,,1.0,,,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201564-202327-202390-202688-2406,1610612749,"O.J. Mayo, Ekpe Udoh, Gary Neal, Brandon Knight, Caron Butler","Mayo, Udoh, Neal, Knight, Butler",201564-202327-202390-202688-2406,MIL,126.0,1,-1.0,5.0,5.0,10.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,0.4,1.0,1.0,1.0,114.28571428571428,,15.6,9.6,12.0,9.6,0.4,0.4,0.47687999999999997,25.1,2.0,,,1.0,,,,,,1.0,1.0,2.0,,,1.0,3.0,,5.0,,1.0,,,,,,,2.0,,,1.0,,,3.0,,,,,,,1.0,,,,5.0,,,,,,0.3333333333333333,,,0.5,,,0.5,,,,,,,,,,0.2,,,,0.4,0.5,0.5,,,,,,0.4161,,,,15.533333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,1.0,,,,1.0,0.5,,0.5,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,0.5,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201564-202327-202390-203089-203114,1610612749,"O.J. Mayo, Ekpe Udoh, Gary Neal, John Henson, Khris Middleton","Mayo, Udoh, Neal, Henson, Middleton",201564-202327-202390-203089-203114,MIL,182.0,1,4.0,6.0,5.0,11.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,,,,,0.6666666666666666,0.6666666666666666,0.75,,87.03296703296704,,11.333333333333334,22.8,11.333333333333334,20.4,0.6666666666666666,1.0,0.6204999999999999,25.4,3.0,3.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,8.0,,,,,,1.0,3.0,,2.0,,,1.0,,,3.0,,,1.0,3.0,2.0,,,,,,8.0,3.0,3.0,,,,1.0,,,1.3333333333333333,,1.5,1.3333333333333333,,1.5,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,0.5907,,0.375,1.1,0.5,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,2.0,,1.0,,3.0,,1.0,,,,0.5,1.0,1.0,1.0,,,,,,,1.0,,,,,,2.0,2.0,1.0,,,,,,,,,1.0,1.0,0.5,1.0,,,,,,2.0,2.0,,,,,,0.6666666666666666,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201564-202327-202390-203089-203489,1610612749,"O.J. Mayo, Ekpe Udoh, Gary Neal, John Henson, Nate Wolters","Mayo, Udoh, Neal, Henson, Wolters",201564-202327-202390-203089-203489,MIL,77.0,1,1.0,3.0,2.0,5.0,,,2.0,,,,,,,,,,,,,,,93.5064935064935,,13.333333333333334,18.5,13.333333333333334,18.5,,,0.39545,,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,2.0,1.0,3.0,,,,,,,,2.0,,,1.0,1.0,,1.0,2.0,,,,,,,1.0,2.0,,,3.0,,,,1.0,1.0,0.5,,,0.5,,,0.5,,,,,,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,,,11.5,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201564-202327-202390-203089-2406,1610612749,"O.J. Mayo, Ekpe Udoh, Gary Neal, John Henson, Caron Butler","Mayo, Udoh, Neal, Henson, Butler",201564-202327-202390-203089-2406,MIL,76.0,1,,2.0,3.0,5.0,2.0,2.0,3.0,2.0,,1.0,2.0,,,,,,,1.0,,1.0,,94.73684210526316,,22.0,10.666666666666666,12.0,10.666666666666666,1.0,1.0,0.520575,27.45,1.0,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,3.0,,1.0,,1.0,,,,,,,3.0,,,,,,,,,0.75,,,0.75,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,3.0,,1.0,,,,1.0,0.5,,0.5,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,0.5,0.5,1.0,0.5,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201564-202327-202390-203089-2557,1610612749,"O.J. Mayo, Ekpe Udoh, Gary Neal, John Henson, Luke Ridnour","Mayo, Udoh, Neal, Henson, Ridnour",201564-202327-202390-203089-2557,MIL,305.0,2,-12.0,9.0,9.0,18.0,2.0,2.0,15.0,2.0,,1.0,3.0,3.0,6.0,,,,,0.2222222222222222,,,,84.98360655737706,,22.555555555555557,11.333333333333334,20.333333333333332,11.11111111111111,0.2222222222222222,0.2222222222222222,0.41125,26.5,5.0,1.0,4.0,2.0,,,,,1.0,3.0,,4.0,,,1.0,7.0,1.0,3.0,,2.0,,,,1.0,,,2.0,,,,,,,2.0,2.0,1.0,1.0,,,2.0,2.0,,,3.0,,1.0,2.0,,,0.14285714285714285,,,0.1111111111111111,,,0.15,,,0.3333333333333333,0.25,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.4444444444444444,,,,,,,,0.4152,0.3618,,,13.428571428571429,0.1111111111111111,1.0,0.1,0.125,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201564-202327-202390-203114-2406,1610612749,"O.J. Mayo, Ekpe Udoh, Gary Neal, Khris Middleton, Caron Butler","Mayo, Udoh, Neal, Middleton, Butler",201564-202327-202390-203114-2406,MIL,374.0,1,-8.0,12.0,12.0,24.0,2.0,2.0,19.0,2.0,3.0,4.0,4.0,1.0,3.0,,,,,0.2,1.0,0.8,1.0,92.40641711229947,,15.666666666666666,15.5,15.666666666666666,15.5,0.2,0.3,0.402035,25.35,6.0,2.0,1.0,,1.0,1.0,,,,1.0,3.0,6.0,,,4.0,8.0,,11.0,,,,1.0,1.0,1.0,5.0,2.0,6.0,,1.0,2.0,,1.0,5.0,,,2.0,2.0,,,,,,,11.0,5.0,2.0,,0.25,0.25,0.5,,1.0,0.55,,1.25,0.55,,1.25,,,,1.0,0.1,1.0,1.0,0.1,,,,0.6,0.5,0.5,0.3333333333333333,,,,,,0.4067,,0.45454545454545453,18.1125,0.16666666666666666,,,,1.0,,,,1.0,1.0,0.5,,,0.5,,,1.0,1.0,1.0,,,0.5,1.0,0.5,,,,1.0,,1.0,,3.0,,1.0,,,,1.0,0.5,1.0,0.5,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201564-202327-202390-203114-2585,1610612749,"O.J. Mayo, Ekpe Udoh, Gary Neal, Khris Middleton, Zaza Pachulia","Mayo, Udoh, Neal, Middleton, Pachulia",201564-202327-202390-203114-2585,MIL,322.0,1,6.0,11.0,11.0,22.0,2.0,3.0,10.0,2.0,4.0,5.0,6.0,,,1.0,,1.0,,0.42857142857142855,0.6666666666666666,0.5714285714285714,1.0,98.38509316770187,,14.272727272727273,15.0,13.909090909090908,14.090909090909092,0.2857142857142857,0.5714285714285714,0.5264071428571429,25.03333333333333,5.0,6.0,5.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,16.0,,1.0,,1.0,1.0,3.0,12.0,4.0,,,2.0,3.0,,1.0,7.0,1.0,1.0,1.0,2.0,,,3.0,6.0,2.0,1.0,16.0,12.0,6.0,,1.0,1.0,0.5,,1.0,0.7142857142857143,,1.0,0.8,,1.0,0.5,0.3333333333333333,,1.0,0.14285714285714285,1.0,1.0,0.2857142857142857,,,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,0.25,0.4531,0.5374375,,0.75,7.9,0.5454545454545454,1.0,0.125,0.2,1.0,,1.0,,,,,,,,1.0,,,,2.0,,,,,0.5,1.0,1.0,,2.0,,2.0,4.0,3.0,1.0,1.0,,1.0,,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,,0.5,1.0,,0.5,0.3333333333333333,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,,,0.5,0.5,1.0,0.5,,2.0,,,,1.0,1.0,,,,,,0.5,,,,,,,,,1.0,3.0,0.5,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201564-202327-202390-203489-203507,1610612749,"O.J. Mayo, Ekpe Udoh, Gary Neal, Nate Wolters, Giannis Antetokounmpo","Mayo, Udoh, Neal, Wolters, Antetokounmpo",201564-202327-202390-203489-203507,MIL,154.0,1,,6.0,5.0,11.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,,2.0,1.0,0.16666666666666666,0.6666666666666666,0.4,,102.85714285714285,0.5,11.833333333333334,16.6,8.166666666666666,12.6,0.16666666666666666,0.6666666666666666,0.6137416666666666,26.9,3.0,6.0,,2.0,1.0,3.0,,,,1.0,,1.0,,,1.0,5.0,1.0,3.0,,1.0,,1.0,5.0,1.0,3.0,,2.0,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,2.0,3.0,3.0,6.0,,,,0.2,,0.2,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.25,0.2,,,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,,0.16666666666666666,,,,,,,,0.467475,0.6137416666666666,,1.0,6.0,1.0,,,,,,,,,,,,,,,,1.0,3.0,1.0,,,0.5,0.3333333333333333,0.16666666666666666,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,0.5,,0.6666666666666666,,,,0.5,,,,,2.0,,2.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201564-202327-202390-203489-2585,1610612749,"O.J. Mayo, Ekpe Udoh, Gary Neal, Nate Wolters, Zaza Pachulia","Mayo, Udoh, Neal, Wolters, Pachulia",201564-202327-202390-203489-2585,MIL,105.0,1,-7.0,4.0,5.0,9.0,2.0,2.0,7.0,2.0,1.0,1.0,1.0,,,,,,,0.5,1.0,1.0,,123.42857142857143,,13.75,10.0,13.75,10.0,0.5,0.75,0.5583,24.9,2.0,,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,0.25,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612749,2014,2013-14,False
201564-202327-202390-2406-2585,1610612749,"O.J. Mayo, Ekpe Udoh, Gary Neal, Caron Butler, Zaza Pachulia","Mayo, Udoh, Neal, Butler, Pachulia",201564-202327-202390-2406-2585,MIL,144.0,1,-4.0,4.0,5.0,9.0,,,8.0,,,,,1.0,1.0,,,,,,,,,90.0,,20.25,12.6,20.25,12.6,,,0.3751,,2.0,,,,,,,,1.0,2.0,1.0,1.0,,,2.0,3.0,,4.0,,,,,,,,4.0,,,2.0,2.0,1.0,1.0,4.0,,,,1.0,,,1.0,,,,4.0,,,,1.0,1.0,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
201564-202327-202390-2557-2585,1610612749,"O.J. Mayo, Ekpe Udoh, Gary Neal, Luke Ridnour, Zaza Pachulia","Mayo, Udoh, Neal, Ridnour, Pachulia",201564-202327-202390-2557-2585,MIL,213.0,1,,6.0,7.0,13.0,2.0,2.0,5.0,1.0,2.0,4.0,4.0,1.0,2.0,,,,,0.4,0.5,0.6,,87.88732394366198,,15.833333333333334,16.857142857142858,15.833333333333334,12.285714285714286,0.4,0.6,0.5152625,33.8,4.0,6.0,3.0,,,1.0,,,1.0,2.0,,,,,1.0,3.0,,5.0,,,,1.0,3.0,2.0,5.0,2.0,,,1.0,2.0,1.0,,5.0,,,1.0,2.0,2.0,,,,,,5.0,5.0,6.0,,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,0.5,,0.5,,,,,0.2,,,0.4,0.5,0.5,1.0,,,,,,,,,,0.5152625,,1.0,7.233333333333333,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,2.0,1.0,,0.2,,0.4,,,,1.0,,1.0,,3.0,1.0,1.0,,1.0,,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,,0.5,,,0.6666666666666666,,,,,,1.0,1.0,1.0,,,,1.0,,,,,0.5,0.5,1.0,1.0,,,,,,1.0,1.0,,,,,,0.5,,,,,,,,,1.0,,0.5,,,1.0,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
