EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,Charge Fouls,2pt And 1 Free Throw Trips,OffShortMidRangeReboundPct,PenaltyOffPoss,Corner3FGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,ShortMidRangeAssists,OffThreePtRebounds,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,Corner3Assists,BadPassSteals,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassOutOfBoundsTurnovers,PenaltyAtRimFGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,OffArc3ReboundPct,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Technical Free Throw Trips,PenaltyAtRimFGM,StepOutOfBoundsTurnovers,PenaltyTurnovers,BlockingFouls,ShortMidRangePctBlocked,PenaltyAtRimAccuracy,OffensiveGoaltends,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,LostBallTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFoulsDrawn,Clear Path Fouls,HeaveMakes,3SecondViolations,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
201196-201229-201945-203469-2744,1610612766,"Ramon Sessions, Anthony Tolliver, Gerald Henderson, Cody Zeller, Al Jefferson","Sessions, Tolliver, Henderson, Zeller, Jefferson",201196-201229-201945-203469-2744,CHA,1078.0,14,18.0,-1.0,34.0,38.0,2.0,72.0,5.0,8.0,1.0,1.0,1.0,6.0,4.0,10.0,2.0,7.0,10.0,24.0,2.0,7.0,4.0,30.0,31.0,1.0,2.0,2.0,12.0,8.0,3.0,2.0,7.0,2.0,1.0,6.0,1.0,7.0,1.0,2.0,3.0,15.0,1.0,3.0,14.0,,17.0,3.0,20.0,,2.0,,3.0,2.0,,,3.0,4.0,7.0,1.0,,9.0,7.0,3.0,,,,,,,28.0,0.6,0.6666666666666666,0.5,0.2857142857142857,0.2857142857142857,0.4166666666666667,0.5,0.41935483870967744,0.5,0.4411764705882353,0.5,0.22580645161290322,0.041666666666666664,,1.0,,0.7777777777777778,0.07142857142857142,1.0,0.8095238095238095,0.15789473684210525,,0.16666666666666666,0.6666666666666666,0.7142857142857143,1.0,1.0,1.0,,96.17810760667905,,15.529411764705882,14.473684210526315,15.205882352941176,13.5,0.25806451612903225,0.625,0.625,0.4,0.1935483870967742,0.16666666666666666,0.2,0.3225806451612903,0.4,0.4,0.75,0.22580645161290322,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,0.4838709677419355,0.2857142857142857,0.48903709677419355,0.4214,0.09090909090909091,0.11538461538461539,0.06666666666666667,9.8875,25.214285714285715,13.0,,1.0,,8.0,,1.0,1.0,5.0,1.0,3.0,5.0,1.0,2.0,1.0,5.0,8.0,,1.0,0.2,0.16666666666666666,0.3125,0.4,,1.0,,0.16666666666666666,0.48842500000000005,0.16666666666666666,0.23529411764705882,,,,,,,,,3.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,0.4,0.3333333333333333,,,,1.0,,1.0,,0.16666666666666666,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201196-201229-202399-202689-203106,1610612766,"Ramon Sessions, Anthony Tolliver, Jeff Adrien, Kemba Walker, Jeffery Taylor","Sessions, Tolliver, Adrien, Walker, Taylor",201196-201229-202399-202689-203106,CHA,40.0,1,1.0,3.0,2.0,1.0,,3.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,2.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,5.0,,,,1.0,1.0,1.0,,1.25,,1.25,,0.5,,,,,,,,,,,,,,,,,,108.0,,9.0,22.0,9.0,22.0,,,,,0.5,1.0,1.0,,,,,0.5,1.0,1.0,,,,0.5,1.0,0.315975,,,,,6.4,28.9,1.0,,,,2.0,,1.0,1.0,1.0,1.0,,5.0,,,,5.0,2.0,1.0,,1.0,1.25,1.25,,,,,0.5,0.315975,1.0,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201196-201229-202399-202689-203469,1610612766,"Ramon Sessions, Anthony Tolliver, Jeff Adrien, Kemba Walker, Cody Zeller","Sessions, Tolliver, Adrien, Walker, Zeller",201196-201229-202399-202689-203469,CHA,608.0,3,10.0,-9.0,23.0,23.0,2.0,46.0,2.0,6.0,1.0,2.0,,1.0,2.0,6.0,,2.0,4.0,13.0,,2.0,6.0,14.0,23.0,1.0,2.0,2.0,2.0,6.0,,2.0,2.0,,2.0,1.0,,1.0,,,1.0,2.0,3.0,2.0,2.0,2.0,6.0,3.0,9.0,,3.0,2.0,2.0,2.0,6.0,1.0,8.0,1.0,7.0,1.0,,4.0,7.0,3.0,2.0,,,1.0,2.0,,12.0,0.25,0.3333333333333333,,,,0.3076923076923077,0.5,0.26666666666666666,0.5,0.3888888888888889,0.5,0.13333333333333333,0.15384615384615385,0.3333333333333333,0.25,1.0,0.3333333333333333,0.3333333333333333,0.5,0.4,0.2727272727272727,0.5,0.25,,,0.4,0.6666666666666666,,,108.94736842105263,,12.043478260869565,14.391304347826088,12.0,12.347826086956522,0.4,0.3333333333333333,0.5,,0.06666666666666667,,,0.4,0.3333333333333333,0.3333333333333333,0.5,0.13333333333333333,,,,1.0,0.5,0.5333333333333333,,0.47749,0.67215,0.17647058823529413,0.2,0.14285714285714285,9.36923076923077,25.15,9.0,,1.0,,12.0,,2.0,1.0,6.0,2.0,4.0,6.0,,,1.0,6.0,12.0,4.0,1.0,0.16666666666666666,0.125,0.3,,,,,0.25,0.43536875,0.42857142857142855,0.5217391304347826,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,4.0,2.0,,,,,,0.25,,,,,1.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201196-201229-202399-203077-203106,1610612766,"Ramon Sessions, Anthony Tolliver, Jeff Adrien, Michael Kidd-Gilchrist, Jeffery Taylor","Sessions, Tolliver, Adrien, Kidd-Gilchrist, Taylor",201196-201229-202399-203077-203106,CHA,503.0,3,8.0,-6.0,16.0,17.0,2.0,33.0,3.0,5.0,1.0,1.0,,1.0,2.0,4.0,1.0,1.0,5.0,10.0,2.0,3.0,3.0,19.0,25.0,2.0,2.0,4.0,2.0,8.0,6.0,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,6.0,7.0,,,3.0,4.0,2.0,2.0,,,1.0,2.0,2.0,15.0,0.2,0.2,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6153846153846154,1.0,0.6333333333333333,1.0,0.23076923076923078,0.2,0.4,0.5,0.5,0.5,0.2,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,,1.0,0.5,,0.3333333333333333,,0.25,94.47316103379723,1.0,15.3125,15.176470588235293,14.5,13.588235294117647,0.38461538461538464,0.6,1.0,,0.07692307692307693,,,0.3076923076923077,0.5,0.5,0.5,0.07692307692307693,1.0,1.0,1.0,0.5,1.0,0.6153846153846154,1.0,0.5353884615384615,0.5213,0.13333333333333333,0.16666666666666666,0.21052631578947367,9.43,24.03333333333333,,,,,,2.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,0.15384615384615385,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1610612766,2014,2013-14,True
201196-201229-202399-203077-203469,1610612766,"Ramon Sessions, Anthony Tolliver, Jeff Adrien, Michael Kidd-Gilchrist, Cody Zeller","Sessions, Tolliver, Adrien, Kidd-Gilchrist, Zeller",201196-201229-202399-203077-203469,CHA,256.0,1,4.0,-3.0,7.0,8.0,,15.0,2.0,2.0,,,,1.0,1.0,2.0,,1.0,3.0,5.0,,1.0,1.0,7.0,10.0,,,,4.0,2.0,,,1.0,,,2.0,,2.0,,1.0,1.0,4.0,,,2.0,1.0,3.0,,3.0,,1.0,1.0,,,,,,1.0,2.0,,,2.0,2.0,,1.0,,,1.0,1.0,1.0,7.0,0.6666666666666666,0.6666666666666666,,,,0.6,,0.5,,0.5,,0.16666666666666666,,,,0.5,0.6666666666666666,,,0.6666666666666666,,,,1.0,,1.0,,,,84.375,1.0,18.142857142857142,16.125,18.142857142857142,16.125,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,,,0.5,,0.4893416666666666,,,,,10.3,24.6,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201196-201229-202399-203106-203469,1610612766,"Ramon Sessions, Anthony Tolliver, Jeff Adrien, Jeffery Taylor, Cody Zeller","Sessions, Tolliver, Adrien, Taylor, Zeller",201196-201229-202399-203106-203469,CHA,90.0,1,2.0,2.0,3.0,4.0,,7.0,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,4.0,2.0,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,1.0,,,,1.0,,,,,2.0,2.0,1.0,,,,,,,4.0,,,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,112.0,,12.666666666666666,13.0,12.666666666666666,13.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,0.6956,,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201196-201229-202399-203106-2732,1610612766,"Ramon Sessions, Anthony Tolliver, Jeff Adrien, Jeffery Taylor, Ben Gordon","Sessions, Tolliver, Adrien, Taylor, Gordon",201196-201229-202399-203106-2732,CHA,308.0,1,5.0,-3.0,11.0,11.0,,22.0,2.0,3.0,,,,,2.0,3.0,,2.0,4.0,6.0,,2.0,,8.0,11.0,,,,6.0,2.0,,,2.0,,,3.0,,3.0,,1.0,2.0,6.0,,3.0,1.0,2.0,6.0,,6.0,,,,1.0,1.0,2.0,,3.0,5.0,7.0,,1.0,1.0,,,4.0,2.0,1.0,2.0,6.0,3.0,8.0,0.75,0.75,,,,0.6666666666666666,,0.5,,0.5,,0.25,,,0.3333333333333333,1.0,0.2,,0.75,0.4444444444444444,,,,,,1.0,0.5,1.0,,102.85714285714285,0.5,12.090909090909092,15.909090909090908,12.090909090909092,14.272727272727273,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,0.25,,,,,,0.625,,0.47488125,,,,,10.666666666666666,25.65,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,1610612766,2014,2013-14,True
201196-201229-202687-202689-203077,1610612766,"Ramon Sessions, Anthony Tolliver, Bismack Biyombo, Kemba Walker, Michael Kidd-Gilchrist","Sessions, Tolliver, Biyombo, Walker, Kidd-Gilchrist",201196-201229-202687-202689-203077,CHA,195.0,1,3.0,-1.0,8.0,7.0,2.0,15.0,1.0,3.0,1.0,1.0,,,,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,6.0,7.0,1.0,1.0,2.0,,2.0,,2.0,2.0,1.0,1.0,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,1.0,,,,,,,,4.0,,,,0.5,0.5,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,0.5,,0.5,0.3333333333333333,0.5,,0.5,,1.0,,,0.5,110.76923076923077,,11.75,14.428571428571429,11.75,13.0,0.6,0.3333333333333333,0.5,,,,,,,,,0.4,0.5,0.5,,1.0,1.0,1.0,0.5,0.57176,0.6555,,,0.3333333333333333,1.0,26.15,3.0,,,,3.0,,1.0,,,1.0,,,,,,,3.0,,,,,,,,,,1.0,0.44775,,0.375,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201196-201229-202687-202689-203106,1610612766,"Ramon Sessions, Anthony Tolliver, Bismack Biyombo, Kemba Walker, Jeffery Taylor","Sessions, Tolliver, Biyombo, Walker, Taylor",201196-201229-202687-202689-203106,CHA,381.0,3,6.0,4.0,13.0,14.0,1.0,27.0,1.0,4.0,,,1.0,2.0,,2.0,,3.0,2.0,8.0,,3.0,6.0,10.0,6.0,,,1.0,2.0,2.0,,,3.0,,,1.0,,1.0,,1.0,,2.0,1.0,3.0,6.0,1.0,10.0,2.0,12.0,,,,,,1.0,,1.0,,2.0,,1.0,4.0,7.0,2.0,,,,,,,9.0,0.5,0.5,,,,0.25,,0.18181818181818182,,0.3333333333333333,0.25,0.2727272727272727,,,,1.0,1.0,0.16666666666666666,1.0,1.0,0.2222222222222222,,0.5,,1.0,1.0,1.0,1.0,,102.04724409448819,,13.0,15.142857142857142,12.692307692307692,14.857142857142858,0.36363636363636365,0.25,0.25,1.0,0.18181818181818182,0.5,0.5,0.18181818181818182,,,,0.2727272727272727,,,,,,0.6363636363636364,,0.4927045454545454,0.20775,0.15384615384615385,0.2,0.1,6.7375,28.400000000000002,7.0,,,,11.0,,2.0,2.0,8.0,2.0,4.0,8.0,,1.0,2.0,8.0,11.0,,2.0,0.25,0.2,0.3076923076923077,0.3333333333333333,,,,0.2,0.488965,0.8,0.8461538461538461,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,4.0,,,,,0.3333333333333333,0.4,,,,1.0,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201196-201229-202687-202689-203469,1610612766,"Ramon Sessions, Anthony Tolliver, Bismack Biyombo, Kemba Walker, Cody Zeller","Sessions, Tolliver, Biyombo, Walker, Zeller",201196-201229-202687-202689-203469,CHA,1718.0,13,29.0,,59.0,59.0,9.0,118.0,10.0,20.0,2.0,7.0,4.0,11.0,9.0,17.0,2.0,8.0,23.0,48.0,3.0,10.0,16.0,71.0,71.0,3.0,11.0,8.0,26.0,20.0,6.0,4.0,8.0,2.0,5.0,13.0,2.0,15.0,1.0,6.0,6.0,32.0,10.0,6.0,13.0,4.0,23.0,12.0,35.0,2.0,4.0,2.0,1.0,,3.0,1.0,4.0,6.0,12.0,,1.0,17.0,21.0,9.0,7.0,,,2.0,7.0,4.0,63.0,0.5652173913043478,0.6190476190476191,0.6666666666666666,0.3,0.3,0.4791666666666667,0.2727272727272727,0.47413793103448276,0.2727272727272727,0.5303030303030303,0.3333333333333333,0.1724137931034483,0.10416666666666667,0.2,0.25,0.8,0.5909090909090909,0.4166666666666667,0.8571428571428571,0.6551724137931034,0.3870967741935484,0.6,0.25,0.6,0.5454545454545454,0.6666666666666666,0.75,1.0,0.07692307692307693,98.9057043073341,0.5714285714285714,14.322033898305085,14.796610169491526,13.525423728813559,14.101694915254237,0.3448275862068966,0.5,0.625,0.6,0.1896551724137931,0.36363636363636365,0.4,0.29310344827586204,0.5294117647058824,0.5294117647058824,0.6666666666666666,0.13793103448275862,0.25,0.25,0.5,0.6363636363636364,0.2857142857142857,0.5172413793103449,0.25,0.47199482758620687,0.47235555555555553,0.15384615384615385,0.16666666666666666,0.11267605633802817,9.0375,26.03,22.0,,3.0,0.3333333333333333,22.0,2.0,2.0,6.0,18.0,2.0,7.0,22.0,1.0,2.0,1.0,22.0,22.0,2.0,1.0,0.3333333333333333,0.375,0.4583333333333333,0.2857142857142857,,0.25,0.034482758620689655,0.1,0.43613,0.30985915492957744,0.3728813559322034,1.0,,,,,,,2.0,3.0,1.0,2.0,,,1.0,1.0,4.0,1.0,,,0.5,0.5,1.0,,,,,,,,9.0,,1.0,1.0,0.5,0.3333333333333333,0.45,,0.5,1.0,2.0,,1.0,,0.09090909090909091,0.2222222222222222,,,,,1.0,,,,,1.0,,,,1.0,,1.0,0.09090909090909091,,,,,,,1610612766,2014,2013-14,True
201196-201229-202687-203106-2732,1610612766,"Ramon Sessions, Anthony Tolliver, Bismack Biyombo, Jeffery Taylor, Ben Gordon","Sessions, Tolliver, Biyombo, Taylor, Gordon",201196-201229-202687-203106-2732,CHA,61.0,1,1.0,2.0,2.0,2.0,,4.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,3.0,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,2.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,3.0,,,,,,1.0,,1.0,,1.5,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,94.42622950819673,,12.0,18.5,12.0,18.5,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,0.6437,,1.0,1.0,,1.5,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201196-201229-202687-203469-2732,1610612766,"Ramon Sessions, Anthony Tolliver, Bismack Biyombo, Cody Zeller, Ben Gordon","Sessions, Tolliver, Biyombo, Zeller, Gordon",201196-201229-202687-203469-2732,CHA,137.0,2,2.0,7.0,5.0,4.0,1.0,9.0,1.0,5.0,,3.0,1.0,1.0,,,1.0,1.0,2.0,6.0,1.0,1.0,,7.0,,,3.0,,,4.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,4.0,1.0,,,1.0,4.0,5.0,3.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,7.0,,,1.0,1.0,1.0,0.3333333333333333,,0.5,,0.5,,0.14285714285714285,,,0.5,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.75,94.59854014598541,,12.4,18.75,11.6,18.75,0.7142857142857143,0.2,0.2,,0.14285714285714285,1.0,1.0,,,,,0.14285714285714285,1.0,1.0,1.0,1.0,,0.8571428571428571,1.0,0.6370142857142858,0.6459333333333334,,,,1.95,24.5,2.0,,,,2.0,,,1.0,5.0,,,2.0,,,,2.0,2.0,,,0.2,0.2,0.2,,,,,,0.70438,0.2857142857142857,0.4,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,5.0,,,,,,1.0,,,,1.0,,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201196-201229-202689-203077-203106,1610612766,"Ramon Sessions, Anthony Tolliver, Kemba Walker, Michael Kidd-Gilchrist, Jeffery Taylor","Sessions, Tolliver, Walker, Kidd-Gilchrist, Taylor",201196-201229-202689-203077-203106,CHA,10.0,1,,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,144.0,,9.0,,9.0,,,,,,1.0,,,,,,,,,,,,,,,0.2314,,,,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201196-201229-202689-203077-203469,1610612766,"Ramon Sessions, Anthony Tolliver, Kemba Walker, Michael Kidd-Gilchrist, Cody Zeller","Sessions, Tolliver, Walker, Kidd-Gilchrist, Zeller",201196-201229-202689-203077-203469,CHA,35.0,1,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,2.0,3.0,,,,4.0,2.0,1.0,2.0,2.0,2.0,2.0,,2.0,,,,1.0,,1.0,,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,2.0,0.5,1.0,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,,,,,,,1.0,,,1.0,,1.0,,,,,,,123.42857142857142,,8.0,19.0,5.0,19.0,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.5,1.0,0.3333333333333333,,0.44156666666666666,0.51875,,,0.5,13.633333333333333,,,,,,1.0,,,1.0,1.0,,,2.0,,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,0.2872,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,True
201196-201229-202689-203106-203469,1610612766,"Ramon Sessions, Anthony Tolliver, Kemba Walker, Jeffery Taylor, Cody Zeller","Sessions, Tolliver, Walker, Taylor, Zeller",201196-201229-202689-203106-203469,CHA,738.0,5,12.0,-3.0,24.0,27.0,1.0,51.0,2.0,3.0,,,3.0,4.0,5.0,6.0,1.0,3.0,10.0,13.0,1.0,5.0,5.0,28.0,31.0,,,1.0,12.0,8.0,,,3.0,1.0,,6.0,,6.0,,2.0,2.0,12.0,1.0,2.0,6.0,,8.0,2.0,10.0,,3.0,1.0,5.0,3.0,,,5.0,3.0,4.0,,,7.0,8.0,2.0,4.0,,,3.0,4.0,1.0,27.0,0.6,0.6,,0.2,0.2,0.7692307692307693,,0.6388888888888888,,0.6666666666666666,0.5,0.2777777777777778,,,1.0,,0.5454545454545454,0.3333333333333333,1.0,0.6153846153846154,0.2857142857142857,1.0,,0.5,0.5,1.0,1.0,1.0,,99.51219512195121,0.25,14.958333333333334,14.037037037037036,14.583333333333334,12.962962962962964,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.75,0.75,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.4,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,,0.4444444444444444,0.3333333333333333,0.48311944444444443,,0.1111111111111111,0.15384615384615385,0.03571428571428571,10.707692307692307,24.740000000000002,20.0,,2.0,,13.0,2.0,1.0,4.0,5.0,3.0,4.0,12.0,2.0,1.0,3.0,12.0,13.0,,3.0,0.8,0.5,0.5454545454545454,0.25,0.5,0.6666666666666666,0.1111111111111111,0.125,0.4356125,0.42857142857142855,0.5416666666666666,,,,,,,,1.0,3.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,0.25,,,,,3.0,1.0,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,1610612766,2014,2013-14,True
