EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,Avg3ptShotDistance,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,ShootingFouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PtsAssisted3s,ThreePtAssists,Arc3Assists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3PctAssisted,Offensive Fouls,Charge Fouls,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,HeaveAttempts,BlockedAtRim,OffLongMidRangeReboundPct,Loose Ball Fouls Drawn,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,3SecondViolations,3pt And 1 Free Throw Trips,BlockingFouls,BlockedCorner3,team_id,year,season,team_vs
200756-201939-202691-203084-2738,1610612744,"Hilton Armstrong, Stephen Curry, Klay Thompson, Harrison Barnes, Andre Iguodala","Armstrong, Curry, Thompson, Barnes, Iguodala",200756-201939-202691-203084-2738,GSW,36.0,1,1.0,,2.0,3.0,2.0,3.0,5.0,,,,,,,,,2.0,2.0,,,2.0,,,,,,,,2.0,2.0,,,,,2.0,,2.0,2.0,2.0,,,,,,,,0.5,0.5,,,,200.0,9.5,5.666666666666667,9.5,5.666666666666667,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,2.0,1.0,2.0,4.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
200756-201939-202691-203110-2738,1610612744,"Hilton Armstrong, Stephen Curry, Klay Thompson, Draymond Green, Andre Iguodala","Armstrong, Curry, Thompson, Green, Iguodala",200756-201939-202691-203110-2738,GSW,27.0,1,,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,0.5,0.3333333333333333,,53.33333333333333,,26.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
200756-201939-203084-203110-2738,1610612744,"Hilton Armstrong, Stephen Curry, Harrison Barnes, Draymond Green, Andre Iguodala","Armstrong, Curry, Barnes, Green, Iguodala",200756-201939-203084-203110-2738,GSW,19.0,1,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,151.57894736842107,1.0,18.0,1.0,18.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
200756-201939-203084-2581-2738,1610612744,"Hilton Armstrong, Stephen Curry, Harrison Barnes, Steve Blake, Andre Iguodala","Armstrong, Curry, Barnes, Blake, Iguodala",200756-201939-203084-2581-2738,GSW,14.0,1,,-5.0,1.0,2.0,1.0,2.0,3.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,308.57142857142856,10.0,2.0,10.0,2.0,,,,,,,,,,,1.0,0.54585,0.54585,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,1.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
200756-202691-203084-203110-2738,1610612744,"Hilton Armstrong, Klay Thompson, Harrison Barnes, Draymond Green, Andre Iguodala","Armstrong, Thompson, Barnes, Green, Iguodala",200756-202691-203084-203110-2738,GSW,19.0,1,,,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,151.57894736842107,2.0,17.0,1.0,17.0,1.0,,,,,,,,1.0,,1.0,0.4805,0.4805,,0.9,1.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1610612744,2014,2013-14,False
200756-202691-203110-203517-2738,1610612744,"Hilton Armstrong, Klay Thompson, Draymond Green, Nemanja Nedovic, Andre Iguodala","Armstrong, Thompson, Green, Nedovic, Iguodala",200756-202691-203110-203517-2738,GSW,,1,,-2.0,,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
200756-203084-203110-2581-2738,1610612744,"Hilton Armstrong, Harrison Barnes, Draymond Green, Steve Blake, Andre Iguodala","Armstrong, Barnes, Green, Blake, Iguodala",200756-203084-203110-2581-2738,GSW,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
201578-201939-202348-202691-203084,1610612744,"Marreese Speights, Stephen Curry, Jordan Crawford, Klay Thompson, Harrison Barnes","Speights, Curry, Crawford, Thompson, Barnes",201578-201939-202348-202691-203084,GSW,265.0,2,4.0,4.0,9.0,9.0,,,18.0,3.0,3.0,,,,4.0,3.0,7.0,14.0,10.0,,,,6.0,3.0,4.0,3.0,,9.0,2.0,4.0,5.0,,,,,,,14.0,,,,1.0,1.0,0.42857142857142855,,0.5625,,0.7,,1.0,1.0,,97.81132075471697,14.666666666666666,14.777777777777779,14.11111111111111,14.777777777777779,0.375,1.0,1.0,1.0,0.5,,,,,,0.5,0.46578125,,,6.671428571428572,,1.0,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,,,0.125,,,0.25,,0.125,,,,,25.6,5.0,,,,1.0,,,3.0,5.0,3.0,,,,0.25,,0.4492,0.3,0.3333333333333333,1.0,,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,3.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,0.25,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.25,,,,,,,1610612744,2014,2013-14,False
201578-201939-202348-203084-203110,1610612744,"Marreese Speights, Stephen Curry, Jordan Crawford, Harrison Barnes, Draymond Green","Speights, Curry, Crawford, Barnes, Green",201578-201939-202348-203084-203110,GSW,163.0,1,3.0,3.0,7.0,6.0,4.0,5.0,13.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,8.0,10.0,7.0,3.0,5.0,6.0,2.0,1.0,1.0,1.0,,2.0,3.0,3.0,8.0,,,,,2.0,,3.0,6.0,4.0,1.0,0.3333333333333333,0.5,0.375,0.6,0.4090909090909091,0.42857142857142855,0.4166666666666667,0.42857142857142855,1.0,1.0,1.0,114.84662576687116,13.714285714285714,11.166666666666666,11.714285714285714,11.166666666666666,0.36363636363636365,0.5,0.5,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.42857142857142855,0.6666666666666666,0.6363636363636364,0.45636818181818184,0.46709285714285714,0.6,6.3625,0.5714285714285714,3.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,7.0,2.0,4.0,2.0,2.0,1.0,5.0,,,0.5,0.7,0.7,0.2727272727272727,,0.5,0.7142857142857143,0.5,0.18181818181818182,0.6,0.3333333333333333,0.2857142857142857,0.7,25.7,1.0,,,,4.0,,1.0,1.0,2.0,1.0,,,,0.8,1.0,0.433425,0.08333333333333333,0.1111111111111111,,,1.0,,3.0,,,,0.3333333333333333,,0.3333333333333333,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,0.09090909090909091,,,,0.09090909090909091,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
201578-201939-202348-203084-979,1610612744,"Marreese Speights, Stephen Curry, Jordan Crawford, Harrison Barnes, Jermaine O'Neal","Speights, Curry, Crawford, Barnes, O'Neal",201578-201939-202348-203084-979,GSW,141.0,1,2.0,3.0,5.0,5.0,,,10.0,,2.0,,,,1.0,1.0,5.0,3.0,,,,,,,,,,,3.0,4.0,8.0,,,1.0,,,,,,,,,,0.2,,0.14285714285714285,,0.1875,,0.75,0.8,1.0,102.12765957446808,15.2,13.0,13.4,11.0,0.2857142857142857,,,,0.14285714285714285,,,,,,0.5714285714285714,0.4656571428571428,,,8.4,,3.0,,1.0,,,2.0,1.0,2.0,3.0,,2.0,2.0,,1.0,4.0,1.0,1.0,0.5,0.5,0.5,0.2857142857142857,1.0,0.5,0.6666666666666666,,,0.5,,,1.0,23.35,1.0,1.0,,,3.0,,,2.0,2.0,1.0,,,,0.75,1.0,0.5139,0.125,0.16666666666666666,,,,,,,,,,,,0.5,,,,,1.0,2.0,2.0,,,,,1.0,1.0,,,,,2.0,1.0,2.0,1.0,,,,1.0,0.5,0.2857142857142857,0.5,0.5,,0.2857142857142857,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,1610612744,2014,2013-14,False
201578-201939-202691-203084-203110,1610612744,"Marreese Speights, Stephen Curry, Klay Thompson, Harrison Barnes, Draymond Green","Speights, Curry, Thompson, Barnes, Green",201578-201939-202691-203084-203110,GSW,44.0,1,1.0,2.0,2.0,2.0,2.0,2.0,4.0,,1.0,,1.0,,,,2.0,2.0,,,2.0,2.0,,,,,,,,1.0,4.0,1.0,,1.0,1.0,,,,2.0,2.0,,,,,,,,0.25,0.25,,,,130.9090909090909,18.0,4.0,14.5,4.0,0.3333333333333333,,,,,,,,0.3333333333333333,,0.6666666666666666,0.4458166666666667,0.4458166666666667,1.0,10.7,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,1.0,1.0,3.0,,,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,0.3333333333333333,0.5,,0.3333333333333333,1.0,25.9,2.0,2.0,2.0,,2.0,1.0,,1.0,2.0,1.0,,,1.0,1.0,1.0,0.4722,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,1610612744,2014,2013-14,False
201578-201939-202691-203084-2738,1610612744,"Marreese Speights, Stephen Curry, Klay Thompson, Harrison Barnes, Andre Iguodala","Speights, Curry, Thompson, Barnes, Iguodala",201578-201939-202691-203084-2738,GSW,188.0,1,3.0,,5.0,6.0,3.0,,11.0,1.0,2.0,1.0,2.0,,,1.0,3.0,7.0,7.0,1.0,3.0,5.0,,,1.0,,,3.0,2.0,2.0,4.0,1.0,,1.0,,2.0,,2.0,5.0,3.0,,,,0.3333333333333333,0.3333333333333333,0.5,0.625,0.5833333333333334,0.625,0.6666666666666666,0.5,0.5,84.25531914893617,15.8,18.166666666666668,13.6,17.166666666666668,0.4,0.5,0.5,,,,,,0.5,0.5,0.8,0.50898,0.4993125,0.7142857142857143,7.866666666666667,0.6,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,,,1.0,1.25,1.25,0.4,,1.0,0.6666666666666666,1.0,0.2,0.5,1.0,,0.7142857142857143,25.1,2.0,,,,1.0,,2.0,3.0,2.0,1.0,,,,0.5,1.0,0.545925,0.16666666666666666,0.25,,,1.0,1.0,,,,,0.5,1.0,0.5,1.0,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,2.0,1.0,2.0,1.0,1.0,,,,0.5,0.2,,,,0.2,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,0.25,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1610612744,2014,2013-14,False
201578-201939-202691-203110-2738,1610612744,"Marreese Speights, Stephen Curry, Klay Thompson, Draymond Green, Andre Iguodala","Speights, Curry, Thompson, Green, Iguodala",201578-201939-202691-203110-2738,GSW,447.0,3,7.0,-9.0,12.0,11.0,,5.0,23.0,1.0,2.0,,,1.0,3.0,4.0,7.0,9.0,18.0,,,,4.0,2.0,2.0,,1.0,4.0,,1.0,2.0,,,2.0,,4.0,1.0,9.0,,,1.0,0.5,0.5,0.5714285714285714,,0.4,,0.4090909090909091,,,0.3333333333333333,,74.09395973154362,18.333333333333332,20.636363636363637,17.916666666666668,17.454545454545453,0.2,0.5,0.5,,0.3,0.3333333333333333,0.5,1.0,,,0.5,0.490935,,,8.685714285714285,,1.0,,1.0,2.0,,3.0,,1.0,,,4.0,,2.0,1.0,1.0,2.0,1.0,,,,0.3,1.0,0.3333333333333333,0.16666666666666666,,0.2,1.0,,,,24.96666666666667,1.0,,,1.0,,,1.0,4.0,3.0,,0.14285714285714285,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,0.3333333333333333,,,,0.2,1.0,1.0,0.5,0.1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,0.25,,,,1.0,,1610612744,2014,2013-14,False
201578-201939-202691-2738-979,1610612744,"Marreese Speights, Stephen Curry, Klay Thompson, Andre Iguodala, Jermaine O'Neal","Speights, Curry, Thompson, Iguodala, O'Neal",201578-201939-202691-2738-979,GSW,138.0,1,2.0,,4.0,4.0,,4.0,8.0,1.0,1.0,,,,1.0,1.0,2.0,2.0,2.0,,,,2.0,1.0,1.0,1.0,,2.0,1.0,3.0,4.0,,,1.0,,,,2.0,,,,1.0,1.0,0.5,,0.5,,0.3333333333333333,,0.5,0.75,1.0,83.47826086956522,19.75,14.75,15.75,13.25,0.5,1.0,1.0,1.0,0.5,,,,,,0.5,0.44545,,,8.05,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,0.5,,,,,,,,,,1610612744,2014,2013-14,False
201578-201939-203084-203110-2738,1610612744,"Marreese Speights, Stephen Curry, Harrison Barnes, Draymond Green, Andre Iguodala","Speights, Curry, Barnes, Green, Iguodala",201578-201939-203084-203110-2738,GSW,29.0,1,,2.0,1.0,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,2.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,99.3103448275862,12.0,17.0,12.0,17.0,,,,,1.0,1.0,1.0,1.0,,,,0.4366,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
201578-201939-203084-2581-2738,1610612744,"Marreese Speights, Stephen Curry, Harrison Barnes, Steve Blake, Andre Iguodala","Speights, Curry, Barnes, Blake, Iguodala",201578-201939-203084-2581-2738,GSW,26.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,55.38461538461538,26.0,,14.0,,,,,,,,,,,,1.0,0.44655,0.44655,,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,1610612744,2014,2013-14,False
201578-202348-202691-203084-203110,1610612744,"Marreese Speights, Jordan Crawford, Klay Thompson, Harrison Barnes, Draymond Green","Speights, Crawford, Thompson, Barnes, Green",201578-202348-202691-203084-203110,GSW,118.0,1,2.0,-1.0,4.0,4.0,,,8.0,1.0,2.0,,,1.0,1.0,2.0,3.0,4.0,5.0,,,,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,,1.0,,1.0,,4.0,,,,0.5,0.5,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,1.0,1.0,,97.6271186440678,16.75,12.75,16.75,12.75,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,0.5224,,,2.8333333333333335,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
201578-202348-202691-203110-2738,1610612744,"Marreese Speights, Jordan Crawford, Klay Thompson, Draymond Green, Andre Iguodala","Speights, Crawford, Thompson, Green, Iguodala",201578-202348-202691-203110-2738,GSW,33.0,1,1.0,-2.0,1.0,,,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,43.63636363636363,21.0,,21.0,,,,,,,,,,,,,0.401,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
201578-202348-203084-203110-2581,1610612744,"Marreese Speights, Jordan Crawford, Harrison Barnes, Draymond Green, Steve Blake","Speights, Crawford, Barnes, Green, Blake",201578-202348-203084-203110-2581,GSW,464.0,3,8.0,-4.0,16.0,15.0,3.0,6.0,31.0,2.0,6.0,1.0,2.0,1.0,4.0,4.0,12.0,8.0,12.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,5.0,9.0,16.0,1.0,,4.0,,2.0,,4.0,4.0,3.0,,0.5,1.0,0.3333333333333333,0.6666666666666666,0.23529411764705882,0.5,0.2222222222222222,0.5,0.625,0.75,0.75,96.20689655172414,15.6875,14.2,14.25,12.933333333333334,0.35294117647058826,0.3333333333333333,0.4,0.5,0.23529411764705882,0.25,0.25,1.0,0.5,0.5,0.6470588235294118,0.48615294117647057,0.4735875,0.5,5.316666666666666,0.1875,4.0,1.0,3.0,5.0,1.0,5.0,2.0,5.0,4.0,1.0,4.0,4.0,5.0,3.0,7.0,3.0,1.0,0.4,0.2857142857142857,0.2857142857142857,0.29411764705882354,0.75,0.6,0.46153846153846156,0.6,0.29411764705882354,0.42857142857142855,0.3333333333333333,0.25,0.5,27.060000000000002,,,,1.0,3.0,,1.0,3.0,2.0,1.0,0.08333333333333333,0.16666666666666666,,0.375,0.25,0.6133,0.05555555555555555,0.07692307692307693,,,,,,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,2.0,,2.0,,2.0,,,,0.3333333333333333,0.3333333333333333,,0.11764705882352941,0.5,0.5,,,,1.0,,4.0,1.0,1.0,,2.0,1.0,,,,,,,,2.0,,2.0,,,,,,,,,0.2857142857142857,,,,,1.0,,,1.0,2.0,,,,,,,,,,0.5,,1.0,0.16666666666666666,,,,,,,1610612744,2014,2013-14,False
201578-202691-203084-2581-2738,1610612744,"Marreese Speights, Klay Thompson, Harrison Barnes, Steve Blake, Andre Iguodala","Speights, Thompson, Barnes, Blake, Iguodala",201578-202691-203084-2581-2738,GSW,5.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
201578-202691-203084-2581-979,1610612744,"Marreese Speights, Klay Thompson, Harrison Barnes, Steve Blake, Jermaine O'Neal","Speights, Thompson, Barnes, Blake, O'Neal",201578-202691-203084-2581-979,GSW,72.0,1,1.0,-4.0,3.0,2.0,3.0,2.0,5.0,,1.0,,1.0,,2.0,,3.0,1.0,5.0,,3.0,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,3.0,,,,,,,,0.125,0.125,,,,100.0,20.0,6.0,19.0,6.0,0.3333333333333333,,,,0.6666666666666666,,,,0.3333333333333333,,0.3333333333333333,0.42616666666666664,0.42616666666666664,1.0,9.066666666666666,1.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,1.0,,,,,1.0,,1.0,,1.0,,,1.0,2.0,1.0,,,,0.3333333333333333,,0.5073,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
