EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,PenaltyFg3Pct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,BadPassTurnovers,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,LongMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,LongMidRangeAssists,DefThreePtRebounds,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,2pt And 1 Free Throw Trips,DefArc3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceFg3Pct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SelfOReb,Charge Fouls Drawn,Technical Free Throw Trips,OffensiveGoaltends,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,BlockedLongMidRange,HeaveAttempts,Fg3aBlocked,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Charge Fouls,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1626220-202711-203497-203903-204060,1610612762,"Royce O'Neale, Bojan Bogdanovic, Rudy Gobert, Jordan Clarkson, Joe Ingles","O'Neale, Bogdanovic, Gobert, Clarkson, Ingles",1626220-202711-203497-203903-204060,UTA,485.0,6,8.0,20.0,18.0,15.0,,33.0,2.0,2.0,5.0,,2.0,5.0,8.0,30.0,10.0,,,5.0,2.0,,,,8.0,3.0,4.0,30.0,0.625,0.625,0.95,0.9375,0.8,,,,,,97.97938144329896,11.777777777777779,18.2,11.777777777777779,16.2,0.2,0.5,0.4,0.4,,0.8,0.4,0.512265,,6.55,25.375,8.0,6.0,,,,,2.0,,,2.0,2.0,11.0,,,1.0,3.0,7.0,10.0,,4.0,15.0,,5.0,5.0,2.0,,15.0,4.0,,8.0,1.0,,,,1.0,,6.0,12.0,3.0,10.0,8.0,,,,1.0,0.3333333333333333,1.0,,0.5,0.7142857142857143,1.0,,0.5714285714285714,0.7272727272727273,0.5,1.0,,,,,1.0,1.0,,1.0,,,0.6666666666666666,,0.527,0.23076923076923078,0.6,0.3333333333333333,0.4444444444444444,,,,,,,,,,1.0,,3.0,,3.0,3.0,2.0,,,,,,,0.6666666666666666,,,,,,3.0,,1.0,,4.0,,3.0,3.0,,1.0,,1.0,,,,0.3,,0.3333333333333333,,1.0,3.0,,1.0,,,3.0,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-1628378-201144-203497-203903,1610612762,"Georges Niang, Donovan Mitchell, Mike Conley, Rudy Gobert, Jordan Clarkson","Niang, Mitchell, Conley, Gobert, Clarkson",1627777-1628378-201144-203497-203903,UTA,110.0,1,2.0,5.0,3.0,3.0,1.0,6.0,1.0,,1.0,1.0,4.0,,1.0,7.0,2.0,1.0,,1.0,,,1.0,2.0,4.0,1.0,2.0,5.0,,,0.6,0.7,0.2,,,1.0,1.0,,78.54545454545455,16.666666666666668,20.0,9.333333333333334,20.0,0.2,0.2,,,0.5,0.8,,0.50998,0.6211,3.5,25.4,,,2.0,3.0,,,1.0,,,,3.0,1.0,,,,,,,4.0,2.0,,2.0,,2.0,,2.0,4.0,2.0,,2.0,,,,,,,2.0,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,,,0.75,,,,,,1.0,1.0,1.0,,0.6,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,,,,,,,0.2,0.25,,,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,1.0,,0.5,1.0,0.2857142857142857,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-1628378-202324-202711-203903,1610612762,"Georges Niang, Donovan Mitchell, Derrick Favors, Bojan Bogdanovic, Jordan Clarkson","Niang, Mitchell, Favors, Bogdanovic, Clarkson",1627777-1628378-202324-202711-203903,UTA,178.0,2,3.0,-6.0,6.0,7.0,1.0,13.0,1.0,1.0,2.0,,2.0,1.0,2.0,7.0,13.0,,3.0,2.0,1.0,,,,2.0,2.0,2.0,7.0,0.5,0.5,0.625,0.7,0.5,,,,,,105.16853932584269,12.5,14.714285714285714,11.5,12.0,0.25,0.5,0.5,0.5,,0.75,0.5,0.472275,,5.9,25.05,,,,1.0,,,1.0,,,,1.0,2.0,,,,,,,,2.0,,,,,,,,1.0,,2.0,,1.0,,,1.0,,2.0,2.0,1.0,,,,,,,,0.5,,,,,,1.0,1.0,,,0.25,,,,1.0,1.0,,,,,,,,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-1628378-202711-203497-203903,1610612762,"Georges Niang, Donovan Mitchell, Bojan Bogdanovic, Rudy Gobert, Jordan Clarkson","Niang, Mitchell, Bogdanovic, Gobert, Clarkson",1627777-1628378-202711-203497-203903,UTA,152.0,3,3.0,-4.0,6.0,5.0,,11.0,1.0,,,,3.0,,,4.0,8.0,,,,,,,,2.0,,1.0,4.0,,,0.6666666666666666,0.6666666666666666,,,,,,,104.21052631578948,12.5,15.4,12.5,13.0,0.3333333333333333,,,,,0.6666666666666666,,0.5874,,4.066666666666666,,,,2.0,2.0,,,,,,,2.0,,,,,,,,,4.0,,,,,,,,2.0,,2.0,2.0,1.0,,,3.0,,,,,,,,,,,,0.6666666666666666,,,,0.6666666666666666,,0.6666666666666666,0.5,1.0,,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-1628378-203497-203903-204060,1610612762,"Georges Niang, Donovan Mitchell, Rudy Gobert, Jordan Clarkson, Joe Ingles","Niang, Mitchell, Gobert, Clarkson, Ingles",1627777-1628378-203497-203903-204060,UTA,582.0,6,10.0,8.0,18.0,17.0,1.0,35.0,2.0,2.0,4.0,,12.0,2.0,5.0,22.0,14.0,,3.0,4.0,2.0,2.0,1.0,1.0,12.0,3.0,10.0,22.0,0.4,0.4,0.5294117647058824,0.6111111111111112,0.29411764705882354,0.16666666666666666,0.5,0.16666666666666666,0.1111111111111111,1.0,86.5979381443299,12.666666666666666,20.823529411764707,12.444444444444445,19.294117647058822,0.11764705882352941,0.23529411764705882,0.5,0.5,,0.7647058823529411,0.5,0.5227823529411765,0.554,5.308333333333334,25.72,2.0,,5.0,8.0,,2.0,1.0,2.0,,,6.0,4.0,,3.0,,,,,4.0,8.0,3.0,2.0,1.0,3.0,1.0,2.0,7.0,8.0,,11.0,,1.0,,,1.0,,4.0,4.0,2.0,,2.0,,0.3333333333333333,0.3333333333333333,0.5,,0.5,,,,,,0.8888888888888888,0.7857142857142857,1.0,0.8333333333333334,0.47058823529411764,0.625,0.7142857142857143,0.4,0.5,1.0,0.11764705882352941,0.5,0.6666666666666666,,,,0.503,0.16666666666666666,0.15384615384615385,,0.1111111111111111,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,1.0,,,,3.0,,,,0.125,0.6,,1.0,,,,0.058823529411764705,,,1.0,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,0.2,,,,,,,,1.0,,,1.0,,,,0.2,,,1.0,1.0,,,1610612762,2021,2020-21,False
1627777-1629671-201144-202324-203903,1610612762,"Georges Niang, Miye Oni, Mike Conley, Derrick Favors, Jordan Clarkson","Niang, Oni, Conley, Favors, Clarkson",1627777-1629671-201144-202324-203903,UTA,70.0,1,1.0,-2.0,2.0,2.0,,4.0,,,,,,,1.0,,2.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,82.28571428571428,19.0,16.0,19.0,16.0,,,,,,1.0,,0.60945,,,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-1629671-201144-203497-203903,1610612762,"Georges Niang, Miye Oni, Mike Conley, Rudy Gobert, Jordan Clarkson","Niang, Oni, Conley, Gobert, Clarkson",1627777-1629671-201144-203497-203903,UTA,591.0,2,10.0,7.0,20.0,20.0,4.0,40.0,3.0,2.0,11.0,2.0,8.0,2.0,11.0,23.0,16.0,2.0,6.0,11.0,2.0,1.0,,5.0,14.0,2.0,4.0,21.0,0.18181818181818182,0.18181818181818182,0.47368421052631576,0.5227272727272727,0.5789473684210527,0.125,0.3333333333333333,,0.45454545454545453,,97.46192893401016,14.3,15.25,12.8,14.65,0.15789473684210525,0.5789473684210527,0.18181818181818182,0.2,0.6666666666666666,0.8421052631578947,0.18181818181818182,0.5248052631578947,0.406425,3.7375,25.872727272727275,7.0,5.0,5.0,5.0,3.0,3.0,1.0,,,3.0,6.0,5.0,4.0,4.0,,3.0,2.0,10.0,10.0,2.0,,5.0,,5.0,,4.0,10.0,5.0,,9.0,2.0,1.0,2.0,,3.0,2.0,7.0,6.0,2.0,10.0,7.0,,0.8333333333333334,0.8333333333333334,,,0.75,1.0,0.5714285714285714,0.625,0.6666666666666666,,0.7142857142857143,0.6923076923076923,0.6,1.0,0.2631578947368421,1.0,1.0,0.8,0.3333333333333333,0.5,,,0.42857142857142855,1.0,0.42857142857142855,,0.4991214285714286,0.09523809523809523,0.2,0.43478260869565216,0.35,1.0,1.0,1.0,1.0,,2.0,,1.0,5.0,,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.5555555555555556,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.08695652173913043,,,,,,4.0,,1.0,1.0,,0.6666666666666666,,0.6666666666666666,,,,,,,,0.6666666666666666,,,,,,,1.0,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,0.09090909090909091,0.09090909090909091,,,,,,1610612762,2021,2020-21,False
1627777-1629671-202324-203903-204060,1610612762,"Georges Niang, Miye Oni, Derrick Favors, Jordan Clarkson, Joe Ingles","Niang, Oni, Favors, Clarkson, Ingles",1627777-1629671-202324-203903-204060,UTA,319.0,2,5.0,-3.0,10.0,12.0,1.0,22.0,,3.0,7.0,1.0,,3.0,7.0,10.0,13.0,1.0,6.0,7.0,3.0,,,1.0,3.0,1.0,3.0,7.0,0.42857142857142855,0.42857142857142855,0.6428571428571429,0.625,1.0,,,,0.25,,99.3103448275862,17.4,12.083333333333334,16.8,11.666666666666666,,1.0,0.42857142857142855,0.42857142857142855,1.0,1.0,0.42857142857142855,0.5349428571428572,,,25.714285714285715,4.0,2.0,,,,,,,1.0,3.0,,1.0,,,1.0,3.0,1.0,4.0,,,3.0,,1.0,1.0,1.0,,3.0,1.0,,2.0,1.0,2.0,,,3.0,1.0,3.0,2.0,,4.0,4.0,1.0,,,0.3333333333333333,0.3333333333333333,,,0.5,0.5,0.3333333333333333,,1.0,0.5,1.0,,,,,,,,,0.3333333333333333,,,1.0,0.3333333333333333,0.5312,,,0.4,0.4,,,,,,3.0,,,1.0,1.0,1.0,,,,,,,1.5,1.5,0.25,0.25,,,,,,0.3,,,,,,1.0,1.0,1.0,1.0,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,1.0,1.0,,2.0,2.0,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-1629671-203497-203903-204060,1610612762,"Georges Niang, Miye Oni, Rudy Gobert, Jordan Clarkson, Joe Ingles","Niang, Oni, Gobert, Clarkson, Ingles",1627777-1629671-203497-203903-204060,UTA,1022.0,4,17.0,-2.0,32.0,33.0,6.0,65.0,8.0,7.0,15.0,2.0,11.0,9.0,23.0,37.0,39.0,4.0,9.0,14.0,7.0,4.0,2.0,6.0,23.0,2.0,10.0,34.0,0.391304347826087,0.4090909090909091,0.5147058823529411,0.5138888888888888,0.6764705882352942,0.36363636363636365,0.5,0.2857142857142857,0.25,0.16666666666666666,91.58512720156556,16.78125,14.696969696969697,15.1875,13.787878787878787,0.23529411764705882,0.4411764705882353,0.4666666666666667,0.4666666666666667,0.4,0.7352941176470589,0.5,0.504380303030303,0.504925,8.481818181818182,25.991304347826084,9.0,15.0,1.0,2.0,,,2.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,5.0,2.0,10.0,2.0,6.0,18.0,1.0,6.0,7.0,4.0,1.0,20.0,8.0,2.0,17.0,1.0,2.0,,,3.0,1.0,9.0,4.0,1.0,10.0,9.0,3.0,0.25,0.25,0.6666666666666666,0.4,0.36363636363636365,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,0.6153846153846154,0.7142857142857143,0.625,1.0,0.058823529411764705,0.5,0.5,1.0,0.25,0.5,0.029411764705882353,0.5714285714285714,,,0.5,0.25,0.4413571428571429,0.02857142857142857,0.08333333333333333,0.2702702702702703,0.28125,,,,1.0,,3.0,,,3.0,1.0,,1.0,,1.0,1.0,1.0,,0.3,0.3,0.23076923076923078,0.14285714285714285,0.5,1.0,,,,0.08108108108108109,1.0,8.0,2.0,1.0,,7.0,,1.0,1.0,,0.875,1.0,1.0,1.0,1.0,,0.23529411764705882,0.4,0.125,,0.8571428571428571,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,3.0,3.0,,,0.25,0.3333333333333333,0.25,0.25,1.0,,,,0.5,1.0,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,1.0,0.5,1610612762,2021,2020-21,False
1627777-201144-202324-202711-203903,1610612762,"Georges Niang, Mike Conley, Derrick Favors, Bojan Bogdanovic, Jordan Clarkson","Niang, Conley, Favors, Bogdanovic, Clarkson",1627777-201144-202324-202711-203903,UTA,43.0,1,1.0,3.0,2.0,2.0,,4.0,,,,,1.0,,,5.0,2.0,,,,,,,,1.0,,,5.0,,,1.0,1.25,,,,,,,133.95348837209303,8.0,13.5,8.0,13.5,,,,,,1.0,,0.5521,,2.6,,,,1.0,1.0,,,,,,,1.0,3.0,,,,,,,2.0,,,1.0,,1.0,,1.0,2.0,1.0,,1.0,,,,,,,1.0,3.0,,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-201144-202324-202711-204060,1610612762,"Georges Niang, Mike Conley, Derrick Favors, Bojan Bogdanovic, Joe Ingles","Niang, Conley, Favors, Bogdanovic, Ingles",1627777-201144-202324-202711-204060,UTA,8.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,8.0,,8.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-201144-202324-203903-204060,1610612762,"Georges Niang, Mike Conley, Derrick Favors, Jordan Clarkson, Joe Ingles","Niang, Conley, Favors, Clarkson, Ingles",1627777-201144-202324-203903-204060,UTA,114.0,1,2.0,,5.0,4.0,,9.0,,,1.0,,1.0,1.0,2.0,3.0,3.0,,,1.0,,,,,2.0,,1.0,3.0,0.5,0.5,0.5,0.5,0.6666666666666666,,,,,,113.6842105263158,13.0,12.25,13.0,12.25,,0.3333333333333333,,,,1.0,,0.6173833333333333,,1.2,24.65,,,,1.0,,,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,3.0,1.0,,2.0,2.0,,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,0.3333333333333333,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-201144-202711-203497-203903,1610612762,"Georges Niang, Mike Conley, Bojan Bogdanovic, Rudy Gobert, Jordan Clarkson","Niang, Conley, Bogdanovic, Gobert, Clarkson",1627777-201144-202711-203497-203903,UTA,41.0,1,1.0,-2.0,1.0,2.0,,3.0,1.0,,,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,105.36585365853658,17.0,12.0,17.0,7.0,1.0,,,,,,,0.4313,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-201144-202711-203497-204060,1610612762,"Georges Niang, Mike Conley, Bojan Bogdanovic, Rudy Gobert, Joe Ingles","Niang, Conley, Bogdanovic, Gobert, Ingles",1627777-201144-202711-203497-204060,UTA,154.0,1,3.0,5.0,7.0,7.0,,14.0,,1.0,1.0,,1.0,2.0,2.0,9.0,4.0,,,1.0,1.0,,,,3.0,,1.0,9.0,1.0,1.0,1.0,0.75,0.6666666666666666,,,,,,130.9090909090909,9.428571428571429,12.571428571428571,9.428571428571429,12.571428571428571,,0.3333333333333333,1.0,1.0,,0.6666666666666666,1.0,0.48946666666666666,,14.1,24.7,7.0,7.0,,,,,,1.0,1.0,1.0,,3.0,,1.0,2.0,2.0,3.0,9.0,,,6.0,,2.0,2.0,1.0,,6.0,,1.0,3.0,,1.0,,1.0,1.0,1.0,3.0,6.0,1.0,9.0,7.0,1.0,,,1.0,1.0,,,1.0,0.75,,1.0,,1.0,,,,,,,,,0.3333333333333333,1.0,,,0.3333333333333333,1.0,0.48946666666666666,0.25,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,,2.0,2.0,,1.0,,1.0,,,,0.3333333333333333,,0.3333333333333333,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-201144-203497-203903-204060,1610612762,"Georges Niang, Mike Conley, Rudy Gobert, Jordan Clarkson, Joe Ingles","Niang, Conley, Gobert, Clarkson, Ingles",1627777-201144-203497-203903-204060,UTA,2164.0,5,36.0,11.0,76.0,75.0,6.0,151.0,13.0,11.0,27.0,2.0,33.0,15.0,36.0,98.0,87.0,2.0,12.0,26.0,11.0,,3.0,6.0,40.0,5.0,15.0,89.0,0.4166666666666667,0.42857142857142855,0.6014492753623188,0.6381578947368421,0.5217391304347826,,,0.21428571428571427,0.1875,0.2857142857142857,100.48059149722735,13.868421052631579,14.8,13.460526315789474,14.32,0.18840579710144928,0.391304347826087,0.4074074074074074,0.44,0.3333333333333333,0.782608695652174,0.4230769230769231,0.5305154411764705,0.636925,5.2,25.922222222222224,18.0,26.0,12.0,18.0,4.0,5.0,6.0,2.0,3.0,4.0,19.0,15.0,6.0,8.0,6.0,8.0,5.0,35.0,16.0,22.0,33.0,8.0,11.0,19.0,7.0,7.0,49.0,14.0,1.0,34.0,4.0,5.0,1.0,,9.0,,10.0,17.0,2.0,35.0,18.0,1.0,0.42105263157894735,0.47058823529411764,0.7333333333333333,0.75,0.5757575757575758,0.75,0.9375,0.9210526315789473,0.4444444444444444,1.0,0.7,0.8461538461538461,0.8181818181818182,0.5,0.2608695652173913,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.46153846153846156,0.46153846153846156,0.028985507246376812,0.6363636363636364,0.3125,0.8,0.25,0.75,0.5016266666666667,0.0547945205479452,0.05714285714285714,0.35714285714285715,0.23684210526315788,3.0,4.0,3.0,4.0,,9.0,4.0,,3.0,3.0,,6.0,5.0,1.0,6.0,4.0,0.75,0.75,0.75,0.16666666666666666,0.15384615384615385,0.5714285714285714,0.6666666666666666,,0.6666666666666666,0.75,0.09183673469387756,1.0,9.0,,4.0,1.0,19.0,1.0,3.0,3.0,,1.0,,1.0,0.5,0.5,1.0,0.13043478260869565,,0.25,,1.0,4.0,,3.0,1.0,1.0,4.0,1.0,1.0,,1.0,2.0,,,2.0,2.0,,0.5,0.2,0.4444444444444444,0.5,1.0,0.3333333333333333,,,0.5,0.75,0.05263157894736842,,,1.0,,1.0,,1.0,,,1.0,3.0,,,,0.08333333333333333,0.07407407407407407,,,0.1111111111111111,,,1610612762,2021,2020-21,False
1627777-202324-202711-203903-204060,1610612762,"Georges Niang, Derrick Favors, Bojan Bogdanovic, Jordan Clarkson, Joe Ingles","Niang, Favors, Bogdanovic, Clarkson, Ingles",1627777-202324-202711-203903-204060,UTA,13.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
