EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,FoulsDrawn,FTA,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyArc3FGA,PenaltyFG3A,SelfOReb,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,PenaltyArc3Frequency,PenaltyAtRimFGM,LongMidRangeFGM,PenaltyCorner3FGA,PenaltyFtPoints,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Offensive Fouls,Blocked3s,BlockedCorner3,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,LostBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Corner3Assists,Corner3PctAssisted,SecondChanceFtPoints,BlockedArc3,OffCorner3ReboundPct,Charge Fouls Drawn,Offensive Fouls Drawn,AtRimPctBlocked,DefLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,OffensiveGoaltends,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,SecondChanceArc3Accuracy,DefensiveGoaltends,SecondChanceTurnovers,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3PctAssisted,Travels,LongMidRangePctBlocked,Charge Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
1626171-200782-201572-203114-203507,1610612749,"Bobby Portis, P.J. Tucker, Brook Lopez, Khris Middleton, Giannis Antetokounmpo","Portis, Tucker, Lopez, Middleton, Antetokounmpo",1626171-200782-201572-203114-203507,MIL,57.0,1,2.0,4.0,,,1.0,,,,,,,,101.05263157894737,,9.0,9.0,1.0,-1.0,2.0,,,1.0,,1.0,,,,,1.0,,,,,,2.0,,,2.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,2.0,2.0,,,,,,,,,,,,,0.3333333333333333,,,,0.5,,,0.5,,,,,19.5,15.0,0.5,,,,0.5,,,,,,,,,,,0.5,,0.4522,0.4379,,,,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-200782-201950-201952-203507,1610612749,"Bobby Portis, P.J. Tucker, Jrue Holiday, Jeff Teague, Giannis Antetokounmpo","Portis, Tucker, Holiday, Teague, Antetokounmpo",1626171-200782-201950-201952-203507,MIL,90.0,1,3.0,7.0,,1.0,1.0,,,,,,1.0,,112.0,,13.333333333333334,13.333333333333334,2.0,-3.0,4.0,,3.0,,,,,,,,,,,3.0,,,,,3.0,,,3.0,,,,,,,,,,,,3.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,12.5,12.5,,,,,,,,,1.0,,,,,,,1.0,,0.46659999999999996,,,,,,26.2,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-200782-201950-203114-203507,1610612749,"Bobby Portis, P.J. Tucker, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo","Portis, Tucker, Holiday, Middleton, Antetokounmpo",1626171-200782-201950-203114-203507,MIL,1369.0,12,43.0,85.0,10.0,14.0,19.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.7222222222222222,1.0,89.40832724616509,1.0,14.55813953488372,13.906976744186046,23.0,-14.0,42.0,6.0,18.0,5.0,6.0,8.0,2.0,2.0,,1.0,7.0,9.0,2.0,14.0,2.0,10.0,24.0,4.0,17.0,5.0,37.0,51.0,2.0,2.0,2.0,10.0,1.0,2.0,8.0,6.0,14.0,3.0,2.0,14.0,2.0,3.0,6.0,3.0,15.0,2.0,3.0,3.0,5.0,3.0,1.0,7.0,5.0,27.0,8.0,6.0,0.3,0.3333333333333333,0.23529411764705882,0.23529411764705882,0.4166666666666667,1.0,0.5,0.3902439024390244,0.875,0.4166666666666667,0.43023255813953487,1.0,0.5714285714285714,0.4146341463414634,0.21428571428571427,0.75,0.15384615384615385,0.18518518518518517,0.3333333333333333,,0.16666666666666666,0.6666666666666666,17.69047619047619,16.952380952380953,0.1951219512195122,0.75,1.0,0.5,0.17073170731707318,0.14285714285714285,0.2,0.21951219512195122,0.34146341463414637,0.14285714285714285,0.14285714285714285,0.5,1.0,0.5,,0.6097560975609756,0.14285714285714285,0.471105,0.5072,0.4442916666666667,0.2702702702702703,0.21621621621621623,9.75,27.158823529411762,0.14285714285714285,3.0,4.0,4.0,,2.0,1.0,4.0,,5.0,9.0,,1.0,,0.07317073170731707,0.6666666666666666,,3.0,,3.0,9.0,4.0,3.0,1.0,,,1.0,2.0,2.0,,1.0,,,,0.75,0.16666666666666666,0.2857142857142857,0.5,1.0,0.5,0.5,,0.3333333333333333,0.3333333333333333,,0.5,0.5,,,0.046511627906976744,0.04,2.0,,1.0,1.0,,,,0.25,0.6666666666666666,0.6666666666666666,,0.25,2.0,,,2.0,1.0,3.0,,,,1.0,0.25,1.0,,,1.0,,,,0.5,,,,1.0,,0.5,,,,,1.0,0.05555555555555555,1.0,,,1.0,,,,,,,,,1610612749,2021,2020-21,True
1626171-201572-201950-201952-203114,1610612749,"Bobby Portis, Brook Lopez, Jrue Holiday, Jeff Teague, Khris Middleton","Portis, Lopez, Holiday, Teague, Middleton",1626171-201572-201950-201952-203114,MIL,83.0,1,2.0,5.0,1.0,1.0,2.0,,,,,1.0,1.0,,86.74698795180723,,18.5,18.5,1.0,4.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,2.0,2.0,,1.0,2.0,6.0,2.0,1.0,1.0,,2.0,,,,2.0,2.0,,2.0,1.0,,1.0,1.0,,2.0,1.0,,,1.0,,,1.0,2.0,4.0,,,0.5,1.0,,,1.0,1.0,,0.6666666666666666,1.0,,0.75,1.0,,0.3333333333333333,,,1.0,1.0,,,1.0,,15.333333333333334,14.666666666666666,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,,1.0,1.0,,,0.6666666666666666,,0.45875,0.4082,,0.3333333333333333,,10.25,24.2,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1610612749,2021,2020-21,True
1626171-201572-201950-203114-203507,1610612749,"Bobby Portis, Brook Lopez, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo","Portis, Lopez, Holiday, Middleton, Antetokounmpo",1626171-201572-201950-203114-203507,MIL,5.0,1,1.0,1.0,,,,,,,,,,,288.0,,5.0,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-201572-201952-203114-203507,1610612749,"Bobby Portis, Brook Lopez, Jeff Teague, Khris Middleton, Giannis Antetokounmpo","Portis, Lopez, Teague, Middleton, Antetokounmpo",1626171-201572-201952-203114-203507,MIL,169.0,1,6.0,12.0,,2.0,2.0,,,,,,0.5,,102.24852071005917,,14.5,14.5,3.0,-1.0,6.0,,,,1.0,1.0,,,,2.0,4.0,,1.0,1.0,,3.0,5.0,1.0,1.0,,9.0,10.0,,,,,,,,2.0,4.0,,,1.0,1.0,1.0,2.0,1.0,5.0,,,1.0,,,,1.0,1.0,9.0,,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6,,,0.75,,,0.75,,,0.16666666666666666,,1.0,,,,,,1.0,13.666666666666666,13.666666666666666,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,,0.16666666666666666,1.0,1.0,,,,,0.3333333333333333,1.0,0.48373333333333335,,,,,7.24,25.2,,,,,,,,,,2.0,3.0,,,,,,,,,,3.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,1.0,0.2,0.25,,1.0,,,,,,,1.0,,,,0.16666666666666666,0.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-201950-201952-203114-203507,1610612749,"Bobby Portis, Jrue Holiday, Jeff Teague, Khris Middleton, Giannis Antetokounmpo","Portis, Holiday, Teague, Middleton, Antetokounmpo",1626171-201950-201952-203114-203507,MIL,183.0,1,6.0,11.0,1.0,2.0,3.0,,,,,1.0,1.0,,86.55737704918033,,16.0,16.0,3.0,-2.0,5.0,,,1.0,1.0,2.0,,1.0,,,,,1.0,3.0,,1.0,2.0,1.0,3.0,2.0,7.0,9.0,,1.0,,,,,,2.0,,,,3.0,1.0,1.0,2.0,1.0,5.0,1.0,,1.0,1.0,,,1.0,2.0,7.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,,0.5,,,0.5833333333333334,,,0.6,,1.0,0.5,0.3333333333333333,,,0.5,1.0,17.4,16.8,0.4,0.5,0.5,1.0,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,0.3333333333333333,0.51746,,,,,2.7,26.166666666666668,,,,,,,,,,1.0,1.0,,,,,,,,,,3.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-1627854-1629091-201572-203114,1610612749,"Pat Connaughton, Bryn Forbes, Elijah Bryant, Brook Lopez, Khris Middleton","Connaughton, Forbes, Bryant, Lopez, Middleton",1626192-1627854-1629091-201572-203114,MIL,130.0,1,4.0,8.0,1.0,1.0,1.0,,,,,1.0,1.0,,88.61538461538463,,16.25,16.25,2.0,3.0,4.0,,,,,,,,,,,,2.0,2.0,,,,2.0,2.0,2.0,8.0,5.0,,,,,,,,,,3.0,,2.0,2.0,,1.0,,3.0,,,,,1.0,1.0,1.0,2.0,8.0,,,,,1.0,1.0,,,,1.5,,,1.3333333333333333,,,1.0,,,,,,,,,16.25,16.25,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,0.500775,,,,,,25.65,,,,,,,,1.0,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,1.0,,1.0,,,,0.5,,,1.0,,,1.0,,,,,0.5,,,,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-1627854-1629091-201950-203507,1610612749,"Pat Connaughton, Bryn Forbes, Elijah Bryant, Jrue Holiday, Giannis Antetokounmpo","Connaughton, Forbes, Bryant, Holiday, Antetokounmpo",1626192-1627854-1629091-201950-203507,MIL,21.0,1,1.0,1.0,,1.0,1.0,,,,,,1.0,,68.57142857142857,,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-1627854-1629091-203507-203648,1610612749,"Pat Connaughton, Bryn Forbes, Elijah Bryant, Giannis Antetokounmpo, Thanasis Antetokounmpo","Connaughton, Forbes, Bryant, Antetokounmpo, Antetokounmpo",1626192-1627854-1629091-203507-203648,MIL,9.0,1,,1.0,,,,,,,,,,,160.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-1627854-200782-201572-203114,1610612749,"Pat Connaughton, Bryn Forbes, P.J. Tucker, Brook Lopez, Khris Middleton","Connaughton, Forbes, Tucker, Lopez, Middleton",1626192-1627854-200782-201572-203114,MIL,137.0,3,5.0,9.0,,,,,,,,,,,94.59854014598541,,11.6,11.6,2.0,-7.0,4.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,3.0,10.0,,,,,,,,,,,,1.0,1.0,,1.0,,3.0,,,,,,,1.0,,3.0,,,,,1.0,1.0,,,,0.5,,,0.5,,,0.3333333333333333,,,,,,,,,19.75,19.75,,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,1.0,0.4217666666666667,,,,,15.25,27.1,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-1627854-200782-201950-203507,1610612749,"Pat Connaughton, Bryn Forbes, P.J. Tucker, Jrue Holiday, Giannis Antetokounmpo","Connaughton, Forbes, Tucker, Holiday, Antetokounmpo",1626192-1627854-200782-201950-203507,MIL,350.0,4,12.0,25.0,4.0,5.0,6.0,,,,,0.8,0.625,1.0,102.85714285714286,,15.833333333333334,15.083333333333334,6.0,-2.0,13.0,,5.0,1.0,1.0,2.0,,1.0,,1.0,3.0,1.0,2.0,5.0,,3.0,6.0,2.0,6.0,,12.0,14.0,,1.0,,,,,,6.0,,,,5.0,2.0,3.0,5.0,1.0,12.0,1.0,,1.0,1.0,1.0,1.0,,,12.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,,0.5,,,0.5,,,0.5,,0.3333333333333333,0.25,0.16666666666666666,,,,0.3333333333333333,12.307692307692308,12.076923076923077,0.16666666666666666,0.5,0.5,1.0,0.25,0.3333333333333333,0.5,0.08333333333333333,0.4166666666666667,0.4,0.4,1.0,,,,0.6666666666666666,0.4,0.5405208333333333,,,,,7.483333333333333,24.933333333333334,,1.0,,,,2.0,,3.0,,3.0,4.0,,,,0.08333333333333333,,,1.0,,,6.0,1.0,2.0,2.0,1.0,1.0,,,1.0,1.0,,,,,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-1627854-200782-203114-203507,1610612749,"Pat Connaughton, Bryn Forbes, P.J. Tucker, Khris Middleton, Giannis Antetokounmpo","Connaughton, Forbes, Tucker, Middleton, Antetokounmpo",1626192-1627854-200782-203114-203507,MIL,72.0,1,3.0,7.0,1.0,2.0,2.0,,,,,1.0,1.0,,140.0,,11.666666666666666,11.666666666666666,1.0,-2.0,4.0,4.0,3.0,,,,,,,,,,,2.0,,,,,2.0,1.0,1.0,3.0,,,,,,,1.0,,,,,2.0,,,,,,,,1.0,,,,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,,0.16666666666666666,,0.16666666666666666,1.0,,1.0,,,,,,1.0,9.25,9.25,,,,,,,,,1.0,,,,,,,1.0,,0.5736,,0.5736,,1.0,,25.2,1.0,,2.0,2.0,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-1627854-201572-201950-203114,1610612749,"Pat Connaughton, Bryn Forbes, Brook Lopez, Jrue Holiday, Khris Middleton","Connaughton, Forbes, Lopez, Holiday, Middleton",1626192-1627854-201572-201950-203114,MIL,553.0,7,20.0,41.0,5.0,6.0,9.0,1.0,,1.0,1.0,0.7142857142857143,0.6,0.75,106.76311030741411,1.0,14.65,13.45,9.0,2.0,21.0,7.0,4.0,3.0,4.0,6.0,1.0,1.0,2.0,1.0,2.0,,4.0,7.0,1.0,5.0,8.0,4.0,7.0,7.0,29.0,27.0,1.0,1.0,1.0,2.0,2.0,3.0,12.0,4.0,6.0,3.0,2.0,6.0,4.0,2.0,5.0,2.0,13.0,1.0,2.0,1.0,3.0,3.0,,8.0,7.0,27.0,12.0,7.0,0.4,0.5,0.5714285714285714,0.6666666666666666,0.625,1.0,0.6666666666666666,0.7333333333333333,0.5,0.7,0.8055555555555556,0.5,0.8571428571428571,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.5,0.6,,,0.5,0.5,12.380952380952381,11.952380952380953,0.4,0.6666666666666666,0.6666666666666666,0.5,0.13333333333333333,0.5,1.0,,0.4666666666666667,0.5714285714285714,0.5714285714285714,0.5,1.0,0.5,0.4,0.8666666666666667,0.6666666666666666,0.5814714285714285,0.673725,0.6282,0.06896551724137931,0.41379310344827586,3.1125,30.0,0.3333333333333333,,2.0,2.0,,3.0,,5.0,2.0,1.0,4.0,,,,,0.4,1.0,,,5.0,9.0,1.0,3.0,3.0,,,,3.0,2.0,1.0,2.0,2.0,,2.0,0.75,0.125,0.5,0.4,,1.0,0.5,,,,,0.75,,0.5,,0.125,0.2222222222222222,,,1.0,1.0,1.0,,,0.5,,,,0.5,1.0,2.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,1610612749,2021,2020-21,True
1626192-1627854-201572-201950-203507,1610612749,"Pat Connaughton, Bryn Forbes, Brook Lopez, Jrue Holiday, Giannis Antetokounmpo","Connaughton, Forbes, Lopez, Holiday, Antetokounmpo",1626192-1627854-201572-201950-203507,MIL,664.0,8,24.0,46.0,5.0,11.0,15.0,1.0,,1.0,,0.625,0.6,0.5,99.75903614457832,,14.666666666666666,13.208333333333334,11.0,7.0,22.0,7.0,1.0,4.0,4.0,7.0,2.0,2.0,1.0,6.0,8.0,2.0,3.0,6.0,1.0,10.0,17.0,3.0,6.0,3.0,32.0,25.0,2.0,3.0,1.0,4.0,4.0,6.0,11.0,10.0,10.0,,4.0,6.0,3.0,5.0,8.0,2.0,19.0,,4.0,4.0,4.0,1.0,,4.0,5.0,28.0,11.0,7.0,0.5,0.625,0.5,0.5,0.5882352941176471,0.6666666666666666,0.6666666666666666,0.6304347826086957,0.5,0.6875,0.64,0.5,0.6875,0.2608695652173913,0.5714285714285714,0.5714285714285714,,0.4,,0.5,,0.5714285714285714,14.181818181818182,13.909090909090908,0.30434782608695654,0.5714285714285714,0.8,0.5,0.34782608695652173,0.75,0.8571428571428571,0.08695652173913043,0.2608695652173913,0.5,0.5,0.5,1.0,0.25,0.125,0.5652173913043478,0.5,0.5161652173913044,0.5922125,0.493075,0.125,0.34375,6.570588235294117,26.183333333333334,0.3181818181818182,,2.0,2.0,,1.0,,2.0,,4.0,6.0,,,,,0.25,1.0,,,,9.0,3.0,3.0,3.0,3.0,,2.0,1.0,1.0,1.0,3.0,,1.0,,1.0,0.17647058823529413,0.125,0.5,1.0,1.0,0.6,0.5,,,,1.0,,1.0,,0.12,0.15789473684210525,,,1.0,1.0,,,,0.5,,,,0.5,,,1.0,,,,,,,1.0,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-1627854-201572-203114-203507,1610612749,"Pat Connaughton, Bryn Forbes, Brook Lopez, Khris Middleton, Giannis Antetokounmpo","Connaughton, Forbes, Lopez, Middleton, Antetokounmpo",1626192-1627854-201572-203114-203507,MIL,460.0,5,16.0,33.0,4.0,5.0,8.0,,,,,1.0,0.7142857142857143,,103.30434782608695,,16.3125,16.1875,8.0,5.0,17.0,3.0,5.0,2.0,2.0,6.0,,2.0,,2.0,5.0,2.0,1.0,2.0,,6.0,13.0,2.0,4.0,,18.0,13.0,,2.0,,,1.0,1.0,2.0,2.0,10.0,,,1.0,1.0,1.0,3.0,,8.0,,3.0,1.0,3.0,4.0,3.0,3.0,2.0,18.0,2.0,3.0,0.16666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.46153846153846156,,1.0,0.5294117647058824,,0.3333333333333333,0.5,,0.3333333333333333,0.23529411764705882,0.42857142857142855,0.3333333333333333,,0.375,0.6666666666666666,,,0.5,11.705882352941176,11.352941176470589,0.35294117647058826,0.3333333333333333,0.4,,0.29411764705882354,0.4,0.4,0.11764705882352941,0.11764705882352941,0.5,0.5,1.0,,,,0.5882352941176471,1.0,0.519759375,0.619,0.51615,,0.1111111111111111,7.415384615384616,30.35,0.17647058823529413,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,5.0,,,0.14285714285714285,0.11764705882352941,0.3333333333333333,,2.0,1.0,,6.0,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,0.07692307692307693,,0.5,,0.25,1.0,,1.0,1.0,0.5,1.0,,,0.3333333333333333,0.05555555555555555,0.07142857142857142,1.0,,,,,,,,0.5,0.5,,,,,,1.0,1.0,,,,,2.0,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-1627854-201572-203114-203648,1610612749,"Pat Connaughton, Bryn Forbes, Brook Lopez, Khris Middleton, Thanasis Antetokounmpo","Connaughton, Forbes, Lopez, Middleton, Antetokounmpo",1626192-1627854-201572-203114-203648,MIL,52.0,2,,2.0,,,1.0,,,,,,,,55.38461538461538,,,,1.0,,2.0,2.0,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,3.0,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,0.5,,,0.5,,,,,18.0,17.0,0.3333333333333333,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,,0.36283333333333334,0.3214,0.36283333333333334,,,10.6,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1610612749,2021,2020-21,True
