EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,Steals,BadPassSteals,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FtPoints,OpponentPoints,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PtsAssisted2s,TwoPtAssists,AtRimAssists,OffThreePtRebounds,OffRebounds,ShootingFouls,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyDefPoss,SecondChanceArc3FGA,SecondChanceFG3A,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Charge Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,ShortMidRangeAssists,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,PenaltyArc3FGM,PtsUnassisted3s,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,PenaltyArc3Accuracy,DefensiveGoaltends,HeaveAttempts,BlockedShortMidRange,SecondChanceFtPoints,PenaltyFtPoints,OffTwoPtRebounds,Defensive 3 Seconds Violations,OffTwoPtReboundPct,OffAtRimReboundPct,PtsPutbacks,SecondChanceShotQualityAvg,LongMidRangeAssists,SelfOReb,Travels,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,SecondChanceTurnovers,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,BlockedArc3,OffensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
1627745-1627936-1629659-202083-2544,1610612747,"Damian Jones, Alex Caruso, Talen Horton-Tucker, Wesley Matthews, LeBron James","Jones, Caruso, Horton-Tucker, Matthews, James",1627745-1627936-1629659-202083-2544,LAL,97.0,1,-2.0,3.0,3.0,,6.0,,,,2.0,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.25,,0.6666666666666666,89.0721649484536,23.0,9.333333333333334,22.666666666666668,9.333333333333334,,,,0.6666666666666666,,,,,,0.6666666666666666,0.5343666666666667,,,10.7,22.95,,2.0,,,1.0,,,2.0,4.0,,,1.0,,1.0,,1.0,3.0,,2.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,,0.3333333333333333,,,,,,,,0.25,0.5,1.0,,,,,,,,1.0,2.0,,,,,0.5,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-1627936-1629659-202693-203471,1610612747,"Damian Jones, Alex Caruso, Talen Horton-Tucker, Markieff Morris, Dennis Schroder","Jones, Caruso, Horton-Tucker, Morris, Schroder",1627745-1627936-1629659-202693-203471,LAL,30.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,30.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-1627936-1629659-202693-2544,1610612747,"Damian Jones, Alex Caruso, Talen Horton-Tucker, Markieff Morris, LeBron James","Jones, Caruso, Horton-Tucker, Morris, James",1627745-1627936-1629659-202693-2544,LAL,55.0,1,-3.0,1.0,1.0,1.0,2.0,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,52.36363636363637,49.0,6.0,49.0,6.0,,,,,,,,,,,0.3724,0.3724,,6.0,,1.0,1.0,,,2.0,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-1627936-1629659-203471-2544,1610612747,"Damian Jones, Alex Caruso, Talen Horton-Tucker, Dennis Schroder, LeBron James","Jones, Caruso, Horton-Tucker, Schroder, James",1627745-1627936-1629659-203471-2544,LAL,58.0,1,2.0,3.0,2.0,3.0,5.0,,1.0,,,,,,1.0,1.0,1.0,5.0,,1.0,1.0,1.0,5.0,,3.0,1.0,1.0,,3.0,,,5.0,5.0,3.0,1.0,1.0,1.0,1.0,,,0.75,0.75,0.8333333333333334,0.8333333333333334,0.5,124.13793103448276,13.666666666666666,8.5,10.333333333333334,8.5,0.5,,,,,,,,,0.5,0.444675,0.444675,1.0,21.8,25.1,1.0,1.0,,,,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,2.0,,,,,,0.3549,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-1627936-202693-203471-203484,1610612747,"Damian Jones, Alex Caruso, Markieff Morris, Dennis Schroder, Kentavious Caldwell-Pope","Jones, Caruso, Morris, Schroder, Caldwell-Pope",1627745-1627936-202693-203471-203484,LAL,293.0,2,-2.0,10.0,9.0,2.0,19.0,,2.0,,,,,1.0,6.0,2.0,2.0,10.0,,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,,5.0,,,8.0,3.0,2.0,0.5,1.0,1.0,1.0,0.16666666666666666,,0.5,0.75,0.5555555555555556,0.75,0.25,93.37883959044368,14.3,16.666666666666668,13.6,16.666666666666668,0.25,,,,,,,,,0.375,0.43719375,0.425125,0.3,10.966666666666667,26.45,0.2,5.0,1.0,1.0,3.0,2.0,2.0,2.0,12.0,2.0,2.0,,1.0,1.0,3.0,4.0,4.0,2.0,4.0,2.0,1.0,,,0.75,1.0,0.8,0.5,,0.125,0.375,0.3333333333333333,0.3333333333333333,0.25,1.0,1.0,0.5,1.0,0.1111111111111111,0.14285714285714285,1.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,0.5,,,,,,,1.0,,1.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,0.2,1.0,3.0,,,,,,1.0,,,1.0,,,,,,,,0.4485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-1627936-202693-203484-2544,1610612747,"Damian Jones, Alex Caruso, Markieff Morris, Kentavious Caldwell-Pope, LeBron James","Jones, Caruso, Morris, Caldwell-Pope, James",1627745-1627936-202693-203484-2544,LAL,170.0,3,-2.0,6.0,6.0,,12.0,,1.0,,,,,2.0,3.0,,1.0,4.0,,,,,,,,,2.0,,4.0,,,4.0,,,,,,,0.6666666666666666,,0.5,,0.5,,0.25,101.6470588235294,13.5,14.833333333333334,13.5,14.666666666666666,0.25,,,,,,,,,0.75,0.498175,,,6.6000000000000005,26.7,,3.0,2.0,,,,1.0,,6.0,1.0,,,,2.0,2.0,4.0,4.0,,,,,,,0.6666666666666666,1.0,0.8,,,0.5,,,,0.25,,,,,,,,2.0,,,,4.0,2.0,2.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-1628035-1628398-202693-203471,1610612747,"Damian Jones, Alfonzo McKinnie, Kyle Kuzma, Markieff Morris, Dennis Schroder","Jones, McKinnie, Kuzma, Morris, Schroder",1627745-1628035-1628398-202693-203471,LAL,85.0,1,4.0,2.0,2.0,,4.0,,,,,,,3.0,4.0,,,6.0,,,,,,4.0,,,1.0,,2.0,,,4.0,,,,,,,0.75,,0.75,,0.75,,,67.76470588235294,19.0,23.5,19.0,23.5,,,,,,,,,,0.75,0.598325,,,3.05,,,1.0,3.0,1.0,1.0,,,,2.0,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,0.75,0.25,1.0,1.0,,,,,,0.25,0.25,,2.0,,,,2.0,1.0,1.0,,1.0,,,0.3333333333333333,0.5,,1.0,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,,0.3333333333333333,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,2.0,0.7927,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-1628035-1629659-202693-203471,1610612747,"Damian Jones, Alfonzo McKinnie, Talen Horton-Tucker, Markieff Morris, Dennis Schroder","Jones, McKinnie, Horton-Tucker, Morris, Schroder",1627745-1628035-1629659-202693-203471,LAL,38.0,1,-1.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,2.0,,,,,,,,,1.0,,2.0,,,2.0,,,,,,,1.0,,1.0,,1.0,,,75.78947368421053,22.0,16.0,22.0,16.0,,,,,,,,,,1.0,0.7423,,,0.9,,,1.0,1.0,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-1628035-202693-203471-203484,1610612747,"Damian Jones, Alfonzo McKinnie, Markieff Morris, Dennis Schroder, Kentavious Caldwell-Pope","Jones, McKinnie, Morris, Schroder, Caldwell-Pope",1627745-1628035-202693-203471-203484,LAL,141.0,1,-6.0,4.0,5.0,,9.0,,,,,,,1.0,5.0,,,4.0,,,,,,2.0,,,,,,,,2.0,,,,,,,0.2,,0.2,,0.2857142857142857,,,91.91489361702128,19.25,12.8,17.0,12.8,,,,,,,,,,1.0,0.57128,,,2.12,,,2.0,5.0,,,,,2.0,10.0,,,1.0,,,1.0,1.0,4.0,2.0,3.0,5.0,3.0,0.2,0.2,1.0,,1.0,1.0,,1.0,,,,,,,,,0.42857142857142855,0.42857142857142855,3.0,1.0,,,,,,,,3.0,2.0,,,,,0.75,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,,,0.5,0.5,0.3333333333333333,,1.0,0.5,,0.5,,,,,,1.0,,,,,,,,3.0,,0.75,0.75,2.0,0.7029,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-1628398-1629659-202693-203471,1610612747,"Damian Jones, Kyle Kuzma, Talen Horton-Tucker, Markieff Morris, Dennis Schroder","Jones, Kuzma, Horton-Tucker, Morris, Schroder",1627745-1628398-1629659-202693-203471,LAL,160.0,2,3.0,7.0,7.0,,14.0,,,2.0,2.0,,,1.0,2.0,2.0,4.0,8.0,,,,,,,6.0,2.0,3.0,2.0,8.0,3.0,2.0,8.0,,,1.0,0.5,,0.5,0.5,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,126.0,9.714285714285714,13.142857142857142,9.714285714285714,12.428571428571429,,,,0.3333333333333333,1.0,1.0,1.0,,,0.8333333333333334,0.5822833333333334,,,6.1,24.875,,3.0,1.0,,1.0,,2.0,,5.0,2.0,,,,,1.0,2.0,2.0,2.0,,,,,,0.5,,0.3333333333333333,0.5,,0.16666666666666666,0.16666666666666666,,,0.3333333333333333,,,,,,,,1.0,,,,2.0,1.0,1.0,,,2.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-1628398-1629659-203471-203484,1610612747,"Damian Jones, Kyle Kuzma, Talen Horton-Tucker, Dennis Schroder, Kentavious Caldwell-Pope","Jones, Kuzma, Horton-Tucker, Schroder, Caldwell-Pope",1627745-1628398-1629659-203471-203484,LAL,133.0,2,5.0,7.0,6.0,1.0,13.0,,1.0,,,,,2.0,3.0,,3.0,6.0,,,,,2.0,,,,2.0,,4.0,2.0,2.0,6.0,,,,,,,0.6666666666666666,,0.3333333333333333,,0.42857142857142855,1.0,0.5,140.75187969924812,9.714285714285714,10.833333333333334,9.714285714285714,10.0,0.16666666666666666,,,,,,,,,0.8333333333333334,0.54525,,0.3333333333333333,9.033333333333333,26.366666666666664,0.14285714285714285,2.0,2.0,,,,3.0,2.0,1.0,3.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,1.0,0.5,0.6666666666666666,,0.5,0.3333333333333333,,,,0.5,,,,,,,,2.0,,,,4.0,2.0,2.0,,,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,6.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-1628398-1629659-203484-2544,1610612747,"Damian Jones, Kyle Kuzma, Talen Horton-Tucker, Kentavious Caldwell-Pope, LeBron James","Jones, Kuzma, Horton-Tucker, Caldwell-Pope, James",1627745-1628398-1629659-203484-2544,LAL,23.0,1,3.0,1.0,1.0,,2.0,,,,,,,,,1.0,1.0,3.0,,,,,,,3.0,1.0,1.0,,3.0,,,3.0,,,1.0,1.0,,1.0,,,1.5,,1.5,,1.0,125.21739130434781,9.0,14.0,9.0,14.0,,,,,,,,,,1.0,0.55035,,,,26.3,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-1628398-202693-203471-203484,1610612747,"Damian Jones, Kyle Kuzma, Markieff Morris, Dennis Schroder, Kentavious Caldwell-Pope","Jones, Kuzma, Morris, Schroder, Caldwell-Pope",1627745-1628398-202693-203471-203484,LAL,1115.0,2,3.0,35.0,37.0,,72.0,1.0,1.0,,3.0,,,14.0,20.0,3.0,10.0,40.0,,,,,,14.0,9.0,3.0,10.0,,23.0,4.0,1.0,38.0,,,1.0,0.3,,0.3,0.7,,0.6166666666666667,,0.6451612903225806,,0.3333333333333333,92.9865470852018,14.0,16.89189189189189,13.771428571428572,16.216216216216218,0.03333333333333333,1.0,1.0,0.1,,,,,,0.7,0.5497716666666667,,,4.975,25.19,,19.0,11.0,6.0,8.0,3.0,7.0,3.0,37.0,7.0,3.0,2.0,3.0,8.0,9.0,17.0,19.0,3.0,7.0,4.0,3.0,0.1,0.18181818181818182,0.8181818181818182,0.8,0.8095238095238095,1.0,0.875,0.36666666666666664,0.26666666666666666,0.75,0.75,0.23333333333333334,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.0967741935483871,0.14285714285714285,2.0,7.0,,,,14.0,7.0,5.0,1.0,2.0,,,0.5,0.5384615384615384,0.14285714285714285,0.16666666666666666,0.25,0.75,0.5,0.6363636363636364,0.7777777777777778,0.7142857142857143,,,,,,1.0,1.0,,3.0,2.0,3.0,1.0,5.0,1.0,7.0,,1.0,1.0,1.0,,,0.2857142857142857,,0.6666666666666666,,0.5,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,0.5,0.5,0.3333333333333333,0.5,1.0,,0.05,,,1.0,,,2.0,,,,,,,,1.0,,0.2,0.3333333333333333,2.0,0.739,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-1628398-203471-203484-2544,1610612747,"Damian Jones, Kyle Kuzma, Dennis Schroder, Kentavious Caldwell-Pope, LeBron James","Jones, Kuzma, Schroder, Caldwell-Pope, James",1627745-1628398-203471-203484-2544,LAL,209.0,2,-3.0,7.0,7.0,,14.0,1.0,1.0,,,,,1.0,2.0,,3.0,4.0,,,,,,2.0,,,,,,,,4.0,,,,,,,0.5,,0.2,,0.3333333333333333,,0.6,96.45933014354067,11.857142857142858,18.0,11.142857142857142,18.0,0.2,1.0,1.0,,,,,,,0.8,0.50949,,,10.5,25.766666666666666,,3.0,1.0,,,,3.0,2.0,7.0,3.0,,1.0,,1.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,,,0.2,,,,0.6,,,,,0.16666666666666666,0.3333333333333333,1.0,,,,,,,,1.0,1.0,1.0,,,,0.3333333333333333,0.25,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,,0.5,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-1629659-202693-203484-2544,1610612747,"Damian Jones, Talen Horton-Tucker, Markieff Morris, Kentavious Caldwell-Pope, LeBron James","Jones, Horton-Tucker, Morris, Caldwell-Pope, James",1627745-1629659-202693-203484-2544,LAL,244.0,2,,11.0,10.0,,21.0,,,,,,,2.0,5.0,,3.0,7.0,,,,,,4.0,,,,,,1.0,1.0,7.0,,,,,,,0.4,,0.25,,0.35,,0.375,123.9344262295082,10.545454545454545,12.8,10.545454545454545,12.6,,,,,,,,,,0.75,0.52385625,,,4.0600000000000005,26.96666666666667,,4.0,3.0,,2.0,,3.0,3.0,7.0,3.0,,,,2.0,3.0,5.0,6.0,1.0,5.0,5.0,3.0,,,0.75,1.0,0.8333333333333334,1.0,,0.375,0.25,,,0.375,,,,,0.3,0.42857142857142855,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,0.3333333333333333,0.16666666666666666,0.3333333333333333,,1.0,0.6666666666666666,0.6666666666666666,,,,,,5.0,,,,,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,,0.5,,0.6666666666666666,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-202083-202693-203471-203484,1610612747,"Damian Jones, Wesley Matthews, Markieff Morris, Dennis Schroder, Kentavious Caldwell-Pope","Jones, Matthews, Morris, Schroder, Caldwell-Pope",1627745-202083-202693-203471-203484,LAL,60.0,1,-3.0,2.0,2.0,,4.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,96.0,22.5,7.5,22.5,7.5,,,,1.0,,,,,,1.0,0.6108,,,,23.4,,1.0,,,,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627745-202693-203471-203484-2544,1610612747,"Damian Jones, Markieff Morris, Dennis Schroder, Kentavious Caldwell-Pope, LeBron James","Jones, Morris, Schroder, Caldwell-Pope, James",1627745-202693-203471-203484-2544,LAL,2680.0,5,7.0,92.0,92.0,1.0,184.0,1.0,5.0,2.0,6.0,,,30.0,55.0,12.0,27.0,109.0,,,,,,26.0,30.0,10.0,27.0,2.0,64.0,11.0,8.0,105.0,,1.0,0.8333333333333334,0.4444444444444444,,0.4444444444444444,0.5454545454545454,,0.5853658536585366,,0.6123595505617978,,0.32926829268292684,98.86567164179105,13.706521739130435,15.423913043478262,13.076086956521738,15.065217391304348,0.06097560975609756,0.2,0.2,0.07317073170731707,0.3333333333333333,0.3333333333333333,1.0,,,0.7439024390243902,0.5153634146341464,,,5.254545454545455,25.71481481481481,0.010869565217391304,45.0,34.0,7.0,16.0,10.0,21.0,13.0,102.0,21.0,10.0,3.0,8.0,17.0,8.0,25.0,34.0,23.0,20.0,19.0,12.0,0.05454545454545454,0.029411764705882353,0.5714285714285714,0.9444444444444444,0.78125,0.5714285714285714,0.9285714285714286,0.4146341463414634,0.1951219512195122,0.4375,0.5,0.25609756097560976,0.47619047619047616,0.47619047619047616,0.8,0.47619047619047616,0.1348314606741573,0.1935483870967742,8.0,22.0,,,,34.0,17.0,12.0,1.0,9.0,14.0,,0.5666666666666667,0.5666666666666667,0.06666666666666667,0.225,,0.5,1.0,0.6470588235294118,0.6666666666666666,0.5454545454545454,,,,,1.0,1.0,1.0,,3.0,6.0,3.0,6.0,7.0,,13.0,1.0,4.0,3.0,4.0,1.0,0.125,0.46153846153846156,,0.6,0.25,0.16666666666666666,,3.0,1.0,5.0,4.0,4.0,1.0,0.2,0.16666666666666666,0.25,0.5714285714285714,0.5,,,0.03669724770642202,,6.0,,1.0,2.0,5.0,1.0,,,,1.0,2.0,,8.0,,0.32,0.4166666666666667,,0.56548,1.0,3.0,,1.0,,,,0.3333333333333333,,0.25,0.08108108108108109,1.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
1627936-1628035-201188-203463-203484,1610612747,"Alex Caruso, Alfonzo McKinnie, Marc Gasol, Ben McLemore, Kentavious Caldwell-Pope","Caruso, McKinnie, Gasol, McLemore, Caldwell-Pope",1627936-1628035-201188-203463-203484,LAL,103.0,1,-1.0,3.0,3.0,,6.0,1.0,1.0,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,1.0,,2.0,,,2.0,,,,,,,1.0,,0.5,,0.5,,0.5,83.88349514563107,15.0,19.333333333333332,15.0,19.333333333333332,0.5,1.0,1.0,,,,,,,0.5,0.524325,,,15.8,24.6,,2.0,,,,,1.0,,3.0,1.0,,,,,2.0,2.0,2.0,,,,,,,1.0,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,2.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,True
