EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefTwoPtRebounds,Blocked2s,BlockedShortMidRange,Blocks,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Fg2aBlocked,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FG2APctBlocked,AtRimPctBlocked,PtsUnassisted2s,Steals,BadPassSteals,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,PtsUnassisted3s,BlockedAtRim,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Loose Ball Fouls,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,DefCorner3ReboundPct,BlockingFouls,Offensive Fouls Drawn,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,HeaveMakes,HeaveAttempts,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,LostBallOutOfBoundsTurnovers,Offensive Fouls,Travels,Charge Fouls,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3SecondViolations,SecondChanceArc3PctAssisted,BlockingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,Charge Fouls Drawn,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3PctAssisted,DefensiveGoaltends,Arc3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedArc3,team_id,year,season,team_vs
200758-2199-2546-467-703,1610612752,"Ronnie Brewer, Tyson Chandler, Carmelo Anthony, Jason Kidd, Kurt Thomas","Brewer, Chandler, Anthony, Kidd, Thomas",200758-2199-2546-467-703,NYK,314.0,2,5.0,8.0,9.0,8.0,,,17.0,3.0,4.0,,,1.0,4.0,,,5.0,7.0,2.0,5.0,1.0,17.0,9.0,,,,,,,8.0,3.0,4.0,1.0,4.0,1.0,5.0,,3.0,11.0,,2.0,6.0,1.0,1.0,4.0,2.0,,9.0,,,,0.8,0.8,0.5,0.4,,0.4,0.7142857142857143,,0.6666666666666666,,0.6538461538461539,,0.4166666666666667,,77.96178343949045,19.444444444444443,17.375,17.555555555555557,16.875,0.3333333333333333,0.75,0.75,1.0,0.3333333333333333,0.25,0.25,,,,,,0.75,0.25,0.55715,,,8.257142857142856,24.34,,1.0,,,,0.5,0.6666666666666666,1.0,3.0,1.0,1.0,2.0,1.0,2.0,8.0,,2.0,1.0,4.0,,,0.5,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.08333333333333333,1.0,1.0,,0.16666666666666666,0.6381666666666667,0.47058823529411764,,,,,,,,2.0,2.0,2.0,1.0,0.07692307692307693,0.125,1.0,3.0,,,,,0.5,0.5,,,,,1.0,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,,,,,,0.6666666666666666,1.0,,0.6666666666666666,,,,1.0,0.08333333333333333,1.0,1.0,1.0,0.5,0.5,0.25,,,,,1.0,1.0,2.0,,,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1610612752,2013,2012-13,True
200758-2199-2546-467-948,1610612752,"Ronnie Brewer, Tyson Chandler, Carmelo Anthony, Jason Kidd, Marcus Camby","Brewer, Chandler, Anthony, Kidd, Camby",200758-2199-2546-467-948,NYK,2050.0,4,34.0,13.0,63.0,62.0,,,125.0,6.0,12.0,,,5.0,14.0,,,21.0,36.0,6.0,19.0,9.0,69.0,56.0,,,,,,,28.0,9.0,14.0,5.0,14.0,3.0,17.0,2.0,3.0,37.0,2.0,27.0,33.0,6.0,11.0,10.0,10.0,,63.0,,,,0.6666666666666666,0.7,0.5,0.3157894736842105,,0.3157894736842105,0.5833333333333334,,0.5454545454545454,,0.5847457627118644,,0.34545454545454546,1.0,87.8048780487805,15.634920634920634,17.177419354838708,15.11111111111111,16.532258064516128,0.21818181818181817,0.5,0.5454545454545454,0.5,0.2545454545454545,0.35714285714285715,0.35714285714285715,0.4,,,,,0.5636363636363636,0.35714285714285715,0.5171009090909091,,,10.722222222222221,24.78421052631579,,16.0,2.0,,2.0,0.7272727272727273,0.7575757575757576,1.0,6.0,3.0,8.0,16.0,1.0,2.0,6.0,,4.0,9.0,6.0,,,0.5,0.625,0.75,0.26666666666666666,0.8181818181818182,0.21428571428571427,0.25,0.8571428571428571,0.14545454545454545,0.375,0.42857142857142855,,0.2909090909090909,0.617275,0.08695652173913043,2.0,1.0,4.0,11.0,,0.05555555555555555,0.08333333333333333,14.0,7.0,5.0,5.0,0.1016949152542373,0.125,12.0,9.0,2.0,2.0,0.625,1.0,0.75,0.75,,7.0,3.0,0.6363636363636364,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,11.0,2.0,,2.0,4.0,1.0,1.0,0.125,0.15384615384615385,0.16666666666666666,0.4,0.1111111111111111,0.25,0.5,,0.9166666666666666,0.09090909090909091,0.2,0.2,1.0,0.25,1.0,0.25,0.75,,1.0,,1.0,1.0,1.0,,,0.5,,0.25,1.0,1.0,,2.0,,,,2.0,1.0,,,,,,0.05263157894736842,,,1.0,,,,,,,,,,,,,,,,1.0,,1610612752,2013,2012-13,True
200758-2199-2747-467-703,1610612752,"Ronnie Brewer, Tyson Chandler, JR Smith, Jason Kidd, Kurt Thomas","Brewer, Chandler, Smith, Kidd, Thomas",200758-2199-2747-467-703,NYK,378.0,2,6.0,6.0,13.0,13.0,,,26.0,3.0,3.0,,,,2.0,,,6.0,10.0,,2.0,3.0,15.0,9.0,,,,,,,8.0,,2.0,,4.0,,4.0,,2.0,8.0,1.0,6.0,7.0,1.0,2.0,2.0,3.0,,13.0,,,,0.6666666666666666,0.6666666666666666,,,,,0.6,,0.5,,0.5769230769230769,,0.16666666666666666,1.0,99.04761904761905,14.0,15.076923076923077,13.692307692307692,14.076923076923077,0.25,1.0,1.0,0.6666666666666666,0.16666666666666666,,,,,,,,0.4166666666666667,,0.4826083333333333,,,9.05,25.05,,3.0,1.0,1.0,1.0,0.6,0.7142857142857143,,1.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,0.25,1.0,0.16666666666666666,,1.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.25,0.4073,0.13333333333333333,1.0,,,1.0,,0.1,,4.0,2.0,2.0,2.0,0.15384615384615385,0.18181818181818182,1.0,,,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,0.25,,,0.5,,,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
200758-2199-2747-467-948,1610612752,"Ronnie Brewer, Tyson Chandler, JR Smith, Jason Kidd, Marcus Camby","Brewer, Chandler, Smith, Kidd, Camby",200758-2199-2747-467-948,NYK,24.0,1,,-2.0,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,60.0,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
200758-2405-2546-2747-467,1610612752,"Ronnie Brewer, Amar'e Stoudemire, Carmelo Anthony, JR Smith, Jason Kidd","Brewer, Stoudemire, Anthony, Smith, Kidd",200758-2405-2546-2747-467,NYK,114.0,1,2.0,6.0,3.0,2.0,,2.0,5.0,1.0,1.0,,,1.0,2.0,,,1.0,2.0,2.0,3.0,,8.0,2.0,,,,,,,2.0,6.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,,1.0,3.0,,1.0,,,,5.0,,,,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.5,,0.8,,0.8,,0.6,,63.15789473684211,17.0,31.5,14.0,31.5,0.2,1.0,1.0,1.0,0.4,0.5,0.5,1.0,,,,,0.8,0.5,0.58308,,,9.9,24.333333333333332,,1.0,,,,0.5,0.5,1.0,1.0,,,1.0,,,3.0,,1.0,,2.0,,1.0,,0.75,0.75,1.0,,1.0,1.0,,,,,,0.2,0.5424,0.375,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,0.2,1.0,1.0,1.0,,,0.5,,,,1.0,,1.0,1.0,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1610612752,2013,2012-13,True
200758-2546-2747-467-739,1610612752,"Ronnie Brewer, Carmelo Anthony, JR Smith, Jason Kidd, Rasheed Wallace","Brewer, Anthony, Smith, Kidd, Wallace",200758-2546-2747-467-739,NYK,39.0,1,1.0,,1.0,2.0,,,3.0,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,3.0,,,,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,1.0,,,,3.0,,,,,,1.0,1.0,,1.0,,,1.5,,1.5,,1.0,,110.76923076923076,7.0,16.0,7.0,16.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,0.5265,,,,25.5,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
200778-200779-202697-203142-203143,1610612752,"James White, Steve Novak, Iman Shumpert, Chris Copeland, Pablo Prigioni","White, Novak, Shumpert, Copeland, Prigioni",200778-200779-202697-203142-203143,NYK,1112.0,1,19.0,6.0,33.0,32.0,6.0,5.0,65.0,10.0,11.0,1.0,1.0,1.0,4.0,,1.0,16.0,22.0,1.0,5.0,11.0,46.0,40.0,3.0,4.0,,1.0,2.0,8.0,22.0,3.0,4.0,1.0,11.0,1.0,12.0,1.0,8.0,25.0,,13.0,15.0,3.0,6.0,9.0,11.0,,42.0,8.0,6.0,,0.6875,0.6875,1.0,0.2,,0.2,0.7272727272727273,0.75,0.6481481481481481,0.6,0.703125,0.6666666666666666,0.18518518518518517,,84.17266187050359,18.272727272727273,15.90625,17.939393939393938,15.28125,0.4074074074074074,0.9090909090909091,1.0,0.8,0.14814814814814814,0.25,0.25,1.0,0.2,1.0,0.2,,0.5925925925925926,0.25,0.5402703703703704,0.47519,0.17391304347826086,8.681818181818182,25.18,0.18181818181818182,8.0,1.0,,1.0,1.0,0.8666666666666667,1.0,2.0,,2.0,9.0,1.0,1.0,4.0,,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.7142857142857143,0.2,0.3333333333333333,0.8,0.07407407407407407,,,,0.3333333333333333,0.753,0.08695652173913043,1.0,,2.0,3.0,,0.045454545454545456,0.09090909090909091,10.0,1.0,,5.0,0.15625,0.18518518518518517,6.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,1.0,1.0,0.3333333333333333,1.0,1.0,,1.0,,,2.0,,,3.0,,,1.0,,1.0,,,,1.0,,,,,,0.5,0.037037037037037035,,,,1.0,1.0,,0.5,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
200778-200779-202697-203142-2047,1610612752,"James White, Steve Novak, Iman Shumpert, Chris Copeland, Quentin Richardson","White, Novak, Shumpert, Copeland, Richardson",200778-200779-202697-203142-2047,NYK,577.0,1,10.0,-7.0,17.0,18.0,3.0,5.0,35.0,4.0,5.0,,,,2.0,,,5.0,12.0,1.0,4.0,4.0,17.0,24.0,,1.0,1.0,1.0,,3.0,2.0,3.0,2.0,,1.0,1.0,2.0,,1.0,5.0,,6.0,10.0,2.0,3.0,3.0,4.0,,10.0,3.0,3.0,,0.2,0.3333333333333333,1.0,0.25,1.0,0.25,0.4166666666666667,,0.40625,0.75,0.4722222222222222,0.75,0.25,,87.34835355285962,15.235294117647058,17.666666666666668,14.352941176470589,16.555555555555557,0.3125,0.8,0.8,0.25,0.125,,,,,,,,0.5625,,0.541146875,0.536675,0.17647058823529413,7.675,24.15,0.17647058823529413,3.0,,,,0.5,0.6,,3.0,1.0,3.0,4.0,2.0,3.0,7.0,,3.0,3.0,4.0,,,0.6666666666666666,0.875,0.875,0.42857142857142855,0.75,0.4,0.25,0.6666666666666666,0.1875,0.3333333333333333,0.3333333333333333,,0.25,0.58645,0.4117647058823529,,,1.0,3.0,2.0,,,8.0,2.0,2.0,2.0,0.1111111111111111,0.14285714285714285,,,,,1.0,,,,1.0,2.0,1.0,0.6666666666666666,2.0,3.0,1.0,2.0,1.0,1.0,,4.0,1.0,,1.0,1.0,,1.0,,,,0.3333333333333333,1.0,0.5,0.5,,1.0,0.1,,0.125,0.5,0.5,1.0,0.75,0.6666666666666666,0.25,1.0,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,0.5,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1610612752,2013,2012-13,True
200778-200779-202697-203142-2853,1610612752,"James White, Steve Novak, Iman Shumpert, Chris Copeland, Earl Barron","White, Novak, Shumpert, Copeland, Barron",200778-200779-202697-203142-2853,NYK,645.0,1,11.0,-3.0,20.0,20.0,,2.0,40.0,9.0,11.0,,,,3.0,,,12.0,18.0,,3.0,1.0,25.0,28.0,,,,,,,10.0,,3.0,,5.0,,5.0,,4.0,10.0,1.0,7.0,11.0,4.0,6.0,3.0,1.0,,25.0,,,,0.4166666666666667,0.4166666666666667,,,,,0.6666666666666666,,0.5714285714285714,,0.5952380952380952,,0.14285714285714285,1.0,89.30232558139535,16.3,15.95,15.7,15.35,0.5238095238095238,0.8181818181818182,0.9,0.4444444444444444,0.14285714285714285,,,,,,,,0.6666666666666666,,0.5528571428571428,,,6.616666666666666,25.0,,5.0,1.0,,1.0,0.8333333333333334,0.8571428571428571,1.0,3.0,2.0,2.0,5.0,,3.0,,1.0,3.0,1.0,4.0,,,,,,0.5,1.0,0.4444444444444444,0.5,1.0,0.09523809523809523,1.0,1.0,0.5,0.23809523809523808,0.4148,,1.0,,1.0,3.0,,0.05555555555555555,0.09090909090909091,14.0,,,1.0,0.047619047619047616,0.05555555555555555,1.0,,1.0,1.0,0.5,1.0,0.2,0.2,,2.0,1.0,0.6666666666666666,,2.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,0.3333333333333333,0.5,,0.3333333333333333,,1.0,,,,,,,0.6666666666666666,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
200778-200779-202697-203142-467,1610612752,"James White, Steve Novak, Iman Shumpert, Chris Copeland, Jason Kidd","White, Novak, Shumpert, Copeland, Kidd",200778-200779-202697-203142-467,NYK,351.0,1,6.0,3.0,9.0,12.0,2.0,2.0,21.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,6.0,3.0,5.0,,17.0,14.0,1.0,2.0,1.0,2.0,,5.0,4.0,6.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,10.0,,6.0,6.0,,1.0,1.0,1.0,,17.0,5.0,2.0,,0.5,0.5,0.6666666666666666,0.6,0.5,0.75,0.6666666666666666,0.5,0.7727272727272727,0.625,0.7727272727272727,0.625,0.45454545454545453,,86.15384615384616,15.777777777777779,17.416666666666668,15.777777777777779,16.083333333333332,0.18181818181818182,1.0,1.0,0.5,0.36363636363636365,0.5,0.5,0.5,0.25,1.0,0.5,0.5,0.6363636363636364,0.6666666666666666,0.557345,0.5647333333333333,0.29411764705882354,12.316666666666668,34.56,0.2222222222222222,2.0,1.0,1.0,1.0,0.5,0.75,1.0,,,,4.0,,,,,,4.0,,,,,,,,1.0,,,1.0,,,,,0.36363636363636365,,,,,,,,,,4.0,1.0,1.0,1.0,0.09090909090909091,0.16666666666666666,2.0,3.0,,,,,0.5,0.5,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,0.5,0.09090909090909091,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
200778-200779-202697-2047-2853,1610612752,"James White, Steve Novak, Iman Shumpert, Quentin Richardson, Earl Barron","White, Novak, Shumpert, Richardson, Barron",200778-200779-202697-2047-2853,NYK,463.0,1,8.0,6.0,16.0,16.0,,1.0,32.0,3.0,5.0,,,,4.0,,,6.0,11.0,,4.0,6.0,18.0,12.0,,,,,,,,,4.0,,,,,,,,,9.0,11.0,2.0,3.0,3.0,7.0,,16.0,,,,,,,,,,0.5454545454545454,,0.4,,0.5,,0.26666666666666666,,99.52483801295897,11.3125,17.625,11.125,16.1875,0.3333333333333333,0.6,0.6,,0.26666666666666666,,,,,,,,0.6,,0.53079,,,7.954545454545454,25.175,,4.0,1.0,,1.0,0.5714285714285714,0.75,,2.0,3.0,5.0,1.0,1.0,2.0,2.0,,2.0,5.0,2.0,,,0.5,0.5,0.5,0.4,1.0,0.2222222222222222,1.0,1.0,0.3333333333333333,0.6,0.6,,0.06666666666666667,0.5741,0.1111111111111111,,,,,,,,12.0,1.0,1.0,2.0,0.16666666666666666,0.15384615384615385,,,1.0,1.0,0.5,1.0,,,,,,,1.0,2.0,,,,,,2.0,,,,,,,,,,,,0.5,,,1.0,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
200778-200779-203142-203143-2047,1610612752,"James White, Steve Novak, Chris Copeland, Pablo Prigioni, Quentin Richardson","White, Novak, Copeland, Prigioni, Richardson",200778-200779-203142-203143-2047,NYK,86.0,1,1.0,3.0,4.0,4.0,1.0,,8.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,2.0,4.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,4.0,,1.0,,,,,,,,1.0,,0.5,,0.6666666666666666,,0.5,1.0,133.95348837209303,8.5,13.0,8.5,13.0,0.5,1.0,1.0,,,,,,,,,,1.0,,0.713875,0.61185,,1.7,23.8,0.25,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,2.0,2.0,2.0,1.0,0.3333333333333333,0.5,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
200778-200779-203142-203143-2199,1610612752,"James White, Steve Novak, Chris Copeland, Pablo Prigioni, Tyson Chandler","White, Novak, Copeland, Prigioni, Chandler",200778-200779-203142-203143-2199,NYK,117.0,1,2.0,,3.0,3.0,,,6.0,,,,,1.0,1.0,,,,,1.0,1.0,2.0,5.0,5.0,,,,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,1.0,,,1.0,2.0,,5.0,,,,,,1.0,1.0,,1.0,,,1.5,,1.25,,1.0,,73.84615384615385,13.666666666666666,25.333333333333332,13.666666666666666,19.333333333333332,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,0.5589,,,,25.9,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
200778-200779-203142-203143-2747,1610612752,"James White, Steve Novak, Chris Copeland, Pablo Prigioni, JR Smith","White, Novak, Copeland, Prigioni, Smith",200778-200779-203142-203143-2747,NYK,81.0,1,1.0,-1.0,1.0,5.0,,,6.0,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,4.0,,,,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,2.0,2.0,1.0,1.0,1.0,,,3.0,,,,,,1.0,1.0,,1.0,,,1.5,,1.5,,1.0,,106.66666666666666,21.0,12.0,21.0,12.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,0.5892,,,,24.8,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
200778-200779-203142-203143-467,1610612752,"James White, Steve Novak, Chris Copeland, Pablo Prigioni, Jason Kidd","White, Novak, Copeland, Prigioni, Kidd",200778-200779-203142-203143-467,NYK,219.0,2,4.0,,7.0,7.0,,,14.0,2.0,2.0,,,1.0,3.0,,,2.0,3.0,1.0,3.0,1.0,8.0,8.0,,,,,,,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,,3.0,3.0,1.0,1.0,1.0,2.0,,8.0,,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,0.5833333333333334,,0.5714285714285714,,0.5,,92.05479452054794,14.857142857142858,16.428571428571427,14.857142857142858,16.428571428571427,0.3333333333333333,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,0.8333333333333334,0.3333333333333333,0.5408166666666666,,,6.8,25.8,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,2.0,,,,,,,,1.0,,,1.0,,,,,0.16666666666666666,,,,,,,,,,,,,1.0,0.14285714285714285,0.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612752,2013,2012-13,True
200778-200779-203142-2047-2853,1610612752,"James White, Steve Novak, Chris Copeland, Quentin Richardson, Earl Barron","White, Novak, Copeland, Richardson, Barron",200778-200779-203142-2047-2853,NYK,127.0,1,2.0,-7.0,2.0,5.0,2.0,3.0,7.0,,,,,,,,,,2.0,,,,,7.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,79.37007874015748,16.0,19.0,16.0,18.0,,,,,,,,,,,,,,,0.41575,0.41575,,11.45,,1.0,1.0,,,,1.0,0.5,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
