EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,ShootingFouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,DeadBallTurnovers,Offensive Fouls,BlockedAtRim,RecoveredBlocks,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,Fg2aBlocked,ShortMidRangeAssists,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyCorner3FGA,PenaltyFG3A,PenaltyFtPoints,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyArc3FGA,HeaveAttempts,PenaltyArc3Frequency,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,SelfOReb,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,FTOffRebounds,Travels,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Defensive 3 Seconds Violations,DefensiveGoaltends,team_id,year,season,team_vs
1495-1938-202390-202709-2588,1610612759,"Tim Duncan, Manu Ginobili, Gary Neal, Cory Joseph, Matt Bonner","Duncan, Ginobili, Neal, Joseph, Bonner",1495-1938-202390-202709-2588,SAS,78.0,2,1.0,2.0,2.0,4.0,,1.0,,,,1.0,,2.0,2.0,3.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,2.0,,,,,0.5,,,,1.0,,1.0,,73.84615384615384,17.5,21.5,17.5,21.5,1.0,,,,,,1.0,0.7347,,,0.7,,-1.0,2.0,,,,,,1.0,,,,,,,,,1.0,2.0,,,,,1.0,,,1.0,,,,,2.0,2.0,,,,,,,0.5,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,0.7347,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
1495-1938-202390-2225-2564,1610612759,"Tim Duncan, Manu Ginobili, Gary Neal, Tony Parker, Boris Diaw","Duncan, Ginobili, Neal, Parker, Diaw",1495-1938-202390-2225-2564,SAS,278.0,3,5.0,9.0,10.0,19.0,1.0,1.0,2.0,1.0,2.0,5.0,3.0,4.0,8.0,13.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,,2.0,1.0,1.0,2.0,3.0,3.0,,4.0,1.0,4.0,0.5,0.5,0.4,0.25,0.4,0.375,,,1.0,1.0,1.0,,98.41726618705034,18.22222222222222,11.4,15.88888888888889,11.4,0.125,1.0,1.0,1.0,0.25,0.125,0.5,0.5127375,0.1111111111111111,0.16666666666666666,10.3,23.766666666666666,-5.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,4.0,2.0,4.0,8.0,2.0,,,1.0,,,3.0,2.0,,,,,8.0,6.0,,1.0,0.5,1.0,0.4,1.0,0.5714285714285714,,0.3333333333333333,,0.5,0.5,,1.0,,0.25,0.5,1.0,0.25,,,,1.0,1.0,0.2,1.0,0.6142,0.50065,0.5,1.0,0.6666666666666666,,,,,,,1.0,2.0,1.0,,0.2,0.5,,,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,,0.2,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
1495-1938-202390-2225-2588,1610612759,"Tim Duncan, Manu Ginobili, Gary Neal, Tony Parker, Matt Bonner","Duncan, Ginobili, Neal, Parker, Bonner",1495-1938-202390-2225-2588,SAS,200.0,2,3.0,6.0,7.0,13.0,,,1.0,,2.0,4.0,1.0,1.0,8.0,5.0,2.0,,,1.0,2.0,,5.0,3.0,5.0,5.0,,,,,,1.0,3.0,1.0,,3.0,,8.0,0.5,0.5,0.5,0.7,0.6666666666666666,0.2,,,,0.75,0.75,1.0,93.6,17.666666666666668,13.428571428571429,17.666666666666668,13.428571428571429,,,,,0.2,,0.2,0.46738,0.16666666666666666,,8.25,22.8,3.0,2.0,2.0,,,,,,2.0,3.0,,1.0,,,,,1.0,,2.0,,,,,2.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,0.5,,0.6,0.6666666666666666,1.0,0.2,,,,,,,,,0.3993,,,0.3333333333333333,1.0,,,,,,,,1.0,1.0,0.25,0.3333333333333333,,0.5,,,,,,1.0,,,,,,,,,,,,1.0,,,,3.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,1610612759,2013,2012-13,False
1495-1938-202695-202709-2564,1610612759,"Tim Duncan, Manu Ginobili, Kawhi Leonard, Cory Joseph, Boris Diaw","Duncan, Ginobili, Leonard, Joseph, Diaw",1495-1938-202695-202709-2564,SAS,1252.0,7,21.0,42.0,37.0,79.0,7.0,7.0,,7.0,13.0,24.0,7.0,13.0,48.0,30.0,20.0,7.0,,10.0,12.0,6.0,26.0,14.0,15.0,16.0,5.0,1.0,2.0,2.0,,4.0,7.0,10.0,,16.0,8.0,45.0,0.7692307692307693,0.7692307692307693,0.5416666666666666,0.5645161290322581,0.631578947368421,0.22580645161290322,,,0.5,0.7,0.6818181818181818,0.7777777777777778,90.8626198083067,13.476190476190476,18.54054054054054,13.285714285714286,17.35135135135135,0.22580645161290322,1.0,1.0,0.8571428571428571,,0.22580645161290322,0.45161290322580644,0.47814999999999996,0.21621621621621623,0.26666666666666666,9.341666666666667,25.314285714285713,18.0,22.0,5.0,2.0,,,4.0,4.0,3.0,9.0,3.0,8.0,,1.0,3.0,7.0,12.0,35.0,6.0,,3.0,1.0,1.0,,1.0,,2.0,,,,35.0,22.0,1.0,,0.5833333333333334,0.75,0.71875,0.75,0.7954545454545454,,0.09090909090909091,0.5,0.06666666666666667,0.2,0.6666666666666666,0.625,0.5,0.2903225806451613,0.3333333333333333,0.5,0.25806451612903225,0.375,0.375,1.0,,,0.25,1.0,0.3984,0.50305625,0.0625,0.7291666666666666,0.5238095238095238,2.0,,,,,,,,3.0,1.0,0.125,0.3333333333333333,,0.3333333333333333,,4.0,12.0,4.0,,1.0,1.0,1.0,,,4.0,,0.25,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,6.0,3.0,3.0,2.0,2.0,,,,,,,0.6666666666666666,0.42857142857142855,1.0,0.75,0.42857142857142855,,,,,,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5,1.0,1.0,0.75,0.42857142857142855,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1610612759,2013,2012-13,False
1495-1938-202695-202709-2588,1610612759,"Tim Duncan, Manu Ginobili, Kawhi Leonard, Cory Joseph, Matt Bonner","Duncan, Ginobili, Leonard, Joseph, Bonner",1495-1938-202695-202709-2588,SAS,63.0,1,1.0,2.0,2.0,4.0,,,,,1.0,1.0,,,2.0,4.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,2.0,,,1.0,1.0,1.0,,,,1.0,,,,91.42857142857143,17.0,14.5,17.0,14.5,,,,,,,,0.4108,,,8.3,,-2.0,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
1495-1938-202695-203382-2225,1610612759,"Tim Duncan, Manu Ginobili, Kawhi Leonard, Aron Baynes, Tony Parker","Duncan, Ginobili, Leonard, Baynes, Parker",1495-1938-202695-203382-2225,SAS,195.0,1,3.0,6.0,6.0,12.0,1.0,5.0,,,2.0,9.0,,1.0,5.0,4.0,,,,,,,,1.0,2.0,5.0,1.0,,,,,,,1.0,,1.0,1.0,3.0,,,0.2222222222222222,0.2222222222222222,0.2777777777777778,,,,,1.0,1.0,,88.61538461538461,19.166666666666668,13.333333333333334,14.833333333333334,13.333333333333334,0.5555555555555556,0.2,0.3333333333333333,,,,0.5555555555555556,0.4704,0.1111111111111111,0.1111111111111111,7.877777777777778,,1.0,,,2.0,,1.0,,,,2.0,1.0,2.0,1.0,3.0,2.0,,,,4.0,,,3.0,,1.0,3.0,,1.0,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,1.0,0.42857142857142855,,0.42857142857142855,,1.0,,,0.2222222222222222,,,0.2222222222222222,0.5,0.5,,0.3333333333333333,,,,0.48256666666666664,,0.4,,,,,,,,,,,2.0,,0.2222222222222222,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
1495-1938-202695-2225-2564,1610612759,"Tim Duncan, Manu Ginobili, Kawhi Leonard, Tony Parker, Boris Diaw","Duncan, Ginobili, Leonard, Parker, Diaw",1495-1938-202695-2225-2564,SAS,1997.0,13,33.0,60.0,57.0,117.0,14.0,16.0,5.0,6.0,26.0,42.0,11.0,9.0,67.0,62.0,28.0,6.0,,14.0,16.0,6.0,34.0,20.0,26.0,35.0,3.0,2.0,7.0,7.0,,12.0,9.0,17.0,2.0,17.0,7.0,56.0,0.5384615384615384,0.6086956521739131,0.6190476190476191,0.5471698113207547,0.5491803278688525,0.20754716981132076,,,0.5833333333333334,0.7407407407407407,0.7352941176470589,0.9166666666666666,84.3665498247371,15.566666666666666,18.649122807017545,14.916666666666666,17.649122807017545,0.3018867924528302,0.875,0.875,0.42857142857142855,0.09433962264150944,0.11320754716981132,0.5094339622641509,0.5002754716981133,0.1206896551724138,0.14893617021276595,7.652380952380952,24.6,5.0,20.0,10.0,6.0,4.0,4.0,6.0,7.0,9.0,18.0,3.0,8.0,4.0,5.0,11.0,10.0,15.0,23.0,24.0,6.0,1.0,6.0,5.0,1.0,9.0,3.0,2.0,2.0,,2.0,23.0,20.0,,0.8,0.6666666666666666,0.8,0.5555555555555556,0.7857142857142857,0.5476190476190477,1.0,0.375,0.7142857142857143,0.36,0.2,0.5,0.6666666666666666,0.6,0.33962264150943394,0.5,0.5294117647058824,0.1509433962264151,0.375,0.375,0.3333333333333333,0.8,1.0,0.3888888888888889,0.8571428571428571,0.4431,0.5102277777777778,0.16417910447761194,0.34328358208955223,0.3333333333333333,5.0,2.0,1.0,2.0,,1.0,,3.0,1.0,7.0,0.023809523809523808,0.05555555555555555,0.3333333333333333,0.7777777777777778,1.0,3.0,3.0,1.0,,5.0,3.0,2.0,1.0,0.05555555555555555,2.0,,0.1111111111111111,1.0,,,,2.0,,,,6.0,,1.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,,1.0,0.18181818181818182,,,0.18181818181818182,,0.3333333333333333,1.0,0.2,0.5,0.08333333333333333,0.16666666666666666,0.16666666666666666,1.0,,,,,0.16666666666666666,1.0,,1.0,,,,0.2,0.2,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,1610612759,2013,2012-13,False
1495-1938-202695-2225-2588,1610612759,"Tim Duncan, Manu Ginobili, Kawhi Leonard, Tony Parker, Matt Bonner","Duncan, Ginobili, Leonard, Parker, Bonner",1495-1938-202695-2225-2588,SAS,2245.0,9,37.0,70.0,60.0,130.0,13.0,21.0,8.0,6.0,21.0,44.0,14.0,18.0,75.0,72.0,18.0,6.0,,9.0,14.0,7.0,33.0,13.0,18.0,28.0,7.0,7.0,9.0,2.0,7.0,13.0,11.0,14.0,2.0,19.0,9.0,62.0,0.42857142857142855,0.5,0.4772727272727273,0.49137931034482757,0.5606060606060606,0.2413793103448276,,,0.6923076923076923,0.7647058823529411,0.75,0.8571428571428571,83.38530066815146,16.885714285714286,17.716666666666665,16.214285714285715,17.033333333333335,0.3620689655172414,0.6190476190476191,0.7222222222222222,0.5384615384615384,0.13793103448275862,0.10344827586206896,0.603448275862069,0.521751724137931,0.13846153846153847,0.17647058823529413,7.386363636363637,24.414285714285715,3.0,21.0,14.0,9.0,3.0,6.0,5.0,10.0,4.0,10.0,4.0,13.0,4.0,8.0,13.0,8.0,17.0,22.0,24.0,6.0,1.0,8.0,5.0,,10.0,6.0,2.0,1.0,1.0,1.0,22.0,21.0,,0.5,0.47058823529411764,0.6111111111111112,0.42105263157894735,0.65,0.5238095238095238,,0.36363636363636365,0.7142857142857143,0.3333333333333333,0.125,0.5,0.8333333333333334,0.6666666666666666,0.1724137931034483,0.4,0.5,0.22413793103448276,0.3076923076923077,0.3076923076923077,0.25,0.6666666666666666,0.5,0.5263157894736842,0.5,0.5542785714285714,0.5309973684210526,0.17333333333333334,0.29333333333333333,0.3,4.0,,,,,,,2.0,5.0,1.0,0.11363636363636363,0.2,0.6666666666666666,0.25,1.0,2.0,6.0,,,4.0,1.0,1.0,1.0,0.05263157894736842,1.0,,0.05263157894736842,3.0,1.0,1.0,,5.0,1.0,1.0,,15.0,,3.0,5.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,0.35714285714285715,1.0,,0.35714285714285715,0.14285714285714285,0.25,0.375,0.5,0.16666666666666666,,0.5,0.5,1.0,0.1111111111111111,1.0,1.0,,0.5,2.0,,2.0,,,,0.25,0.25,1.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,1610612759,2013,2012-13,False
1495-1938-2225-2564-2588,1610612759,"Tim Duncan, Manu Ginobili, Tony Parker, Boris Diaw, Matt Bonner","Duncan, Ginobili, Parker, Diaw, Bonner",1495-1938-2225-2564-2588,SAS,5.0,1,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,5.0,,5.0,,,,,,,,,0.258,,,22.1,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.258,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
1495-201168-201980-202695-202709,1610612759,"Tim Duncan, Tiago Splitter, Danny Green, Kawhi Leonard, Cory Joseph","Duncan, Splitter, Green, Leonard, Joseph",1495-201168-201980-202695-202709,SAS,130.0,2,2.0,4.0,4.0,8.0,1.0,3.0,1.0,,2.0,5.0,1.0,,7.0,3.0,2.0,,,1.0,2.0,,5.0,2.0,3.0,5.0,,,,,,,1.0,,,,,3.0,0.5,1.0,0.4,0.5833333333333334,0.5833333333333334,0.16666666666666666,,,,1.0,1.0,,88.61538461538463,17.75,14.75,16.75,14.75,0.5,0.3333333333333333,0.5,,0.16666666666666666,,0.6666666666666666,0.5252166666666667,,,5.38,24.2,4.0,,,2.0,1.0,1.0,,,1.0,1.0,,1.0,2.0,2.0,4.0,,,,2.0,2.0,,2.0,,1.0,2.0,1.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,0.6666666666666666,,0.6666666666666666,,1.0,1.0,,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,0.5,1.0,,,0.4675,,0.5714285714285714,,,,,1.0,1.0,,1.0,,,1.0,1.0,0.2,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,0.3333333333333333,,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
1495-201168-201980-202695-2225,1610612759,"Tim Duncan, Tiago Splitter, Danny Green, Kawhi Leonard, Tony Parker","Duncan, Splitter, Green, Leonard, Parker",1495-201168-201980-202695-2225,SAS,9961.0,18,166.0,303.0,305.0,608.0,37.0,68.0,16.0,22.0,105.0,229.0,38.0,42.0,309.0,282.0,118.0,22.0,,59.0,76.0,23.0,169.0,89.0,119.0,156.0,29.0,19.0,32.0,21.0,11.0,49.0,47.0,64.0,3.0,56.0,27.0,275.0,0.5619047619047619,0.6082474226804123,0.4585152838427948,0.5,0.5256849315068494,0.14232209737827714,,,0.6530612244897959,0.6742424242424242,0.7044025157232704,0.75,87.89478967975103,16.96039603960396,15.809836065573771,16.35973597359736,15.085245901639345,0.2546816479400749,0.5441176470588235,0.6379310344827587,0.6216216216216216,0.0599250936329588,0.08239700374531835,0.3970037453183521,0.48032696629213484,0.09278350515463918,0.1067193675889328,10.312663755458514,24.33421052631579,27.0,,17.0,30.0,10.0,14.0,,,24.0,65.0,44.0,96.0,13.0,25.0,34.0,,,,92.0,16.0,28.0,31.0,23.0,7.0,37.0,25.0,3.0,17.0,4.0,17.0,,,1.0,0.52,,0.5517241379310345,,0.5483870967741935,,1.0,0.25,0.8518518518518519,0.25874125874125875,0.09615384615384616,0.5882352941176471,0.6666666666666666,0.8333333333333334,0.24344569288389514,0.36923076923076925,0.4,0.3595505617977528,0.4583333333333333,0.4583333333333333,0.6363636363636364,0.4827586206896552,0.7142857142857143,,,0.518652,,0.11003236245954692,,,17.0,3.0,12.0,10.0,,0.5882352941176471,0.2,2.0,15.0,8.0,0.06550218340611354,0.07692307692307693,0.2682926829268293,0.3333333333333333,,,,10.0,1.0,,1.0,,0.8888888888888888,,,,,11.0,1.0,3.0,,19.0,2.0,4.0,,51.0,6.0,11.0,17.0,9.0,6.0,5.0,3.0,7.0,7.0,3.0,0.8947368421052632,0.5,0.5,,0.5,0.14705882352941177,0.3157894736842105,0.4838709677419355,0.18181818181818182,0.5,0.0390625,0.5,0.5,0.8181818181818182,0.10344827586206896,0.3333333333333333,1.0,,0.5,8.0,,8.0,,4.0,,0.5,0.5,1.0,,1.0,1.0,,4.0,,2.0,2.0,,,1.0,,0.034482758620689655,1.0,1.0,5.0,,,,,,1610612759,2013,2012-13,False
1495-201168-202390-202695-2225,1610612759,"Tim Duncan, Tiago Splitter, Gary Neal, Kawhi Leonard, Tony Parker","Duncan, Splitter, Neal, Leonard, Parker",1495-201168-202390-202695-2225,SAS,293.0,2,5.0,9.0,10.0,19.0,1.0,3.0,1.0,1.0,3.0,9.0,2.0,,6.0,10.0,6.0,1.0,,3.0,3.0,1.0,6.0,4.0,4.0,6.0,,,,,,,,,,,,4.0,1.0,1.0,0.3333333333333333,0.2727272727272727,0.2727272727272727,0.18181818181818182,,,,0.6666666666666666,0.6666666666666666,1.0,93.37883959044368,18.0,13.1,17.333333333333332,12.2,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.5363136363636364,,,9.600000000000001,23.4,-4.0,,,1.0,,,,,2.0,2.0,,4.0,1.0,1.0,2.0,,,,,,,2.0,,,2.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,0.3333333333333333,,0.25,0.25,,0.3333333333333333,,0.18181818181818182,1.0,1.0,0.36363636363636365,,,,,,,,0.479,,0.3333333333333333,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
1495-201971-201980-202390-202709,1610612759,"Tim Duncan, DeJuan Blair, Danny Green, Gary Neal, Cory Joseph","Duncan, Blair, Green, Neal, Joseph",1495-201971-201980-202390-202709,SAS,91.0,1,2.0,2.0,3.0,5.0,,2.0,,,,2.0,,,,5.0,,,,,,,,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.5,,79.12087912087912,29.0,11.0,29.0,9.333333333333334,1.0,,,,,,1.0,0.7071,,,0.6,,-5.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,0.5,1.0,0.5,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
1495-201980-202390-202695-202709,1610612759,"Tim Duncan, Danny Green, Gary Neal, Kawhi Leonard, Cory Joseph","Duncan, Green, Neal, Leonard, Joseph",1495-201980-202390-202695-202709,SAS,174.0,2,3.0,7.0,6.0,13.0,,3.0,,,2.0,8.0,,,4.0,7.0,,,,,,,,2.0,3.0,5.0,,,1.0,,1.0,1.0,1.0,,,,,2.0,,,0.25,0.25,0.25,,,,1.0,0.6666666666666666,0.75,1.0,107.58620689655173,13.571428571428571,13.166666666666666,11.714285714285714,12.166666666666666,0.375,,,,,,0.375,0.4530125,,,6.075,,-3.0,,,3.0,,1.0,,,2.0,5.0,,,1.0,3.0,2.0,,,,4.0,,,2.0,1.0,,2.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,1.0,0.3333333333333333,,,,,0.625,0.4,0.4,,,,,0.3333333333333333,,,,0.4592333333333333,,0.5,,,,,,,,,,,1.0,,0.125,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
