EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,GamesPlayed,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondsPlayed,Minutes,DefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PlusMinus,PenaltyDefPoss,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefFTReboundPct,OffFTReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,HeaveAttempts,LostBallOutOfBoundsTurnovers,BlockingFouls,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedLongMidRange,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
1718-1891-201145-202348-2404,1610612738,"Paul Pierce, Jason Terry, Jeff Green, Jordan Crawford, Chris Wilcox","Pierce, Terry, Green, Crawford, Wilcox",1718-1891-201145-202348-2404,BOS,1,2.0,2.0,1.0,3,2.0,1.0,29.0,,1.0,,,,,,,1.0,1.0,5.0,,1.0,1.0,2.0,1.0,1.0,5.0,2.0,,,,,,,,,,,3.0,5.0,1.0,1.0,1.0,1.25,1.0,1.25,1.25,1.0,1.25,,,,148.9655172413793,13.5,2.0,2.0,2.0,,,,,,,,0.5,0.2858,0.2858,0.2858,,,0.4,1.0,21.1,5.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,0.5,,0.5,1.0,1.0,,,,,0.5,1.0,1.0,36.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
1718-1891-201145-202348-708,1610612738,"Paul Pierce, Jason Terry, Jeff Green, Jordan Crawford, Kevin Garnett","Pierce, Terry, Green, Crawford, Garnett",1718-1891-201145-202348-708,BOS,2,15.0,1.0,2.0,30,1.0,0.06666666666666667,475.0,8.0,15.0,2.0,5.0,,1.0,,1.0,6.0,13.0,15.0,15.0,,1.0,,,1.0,,4.0,,2.0,2.0,6.0,3.0,3.0,3.0,,,,15.0,,0.46153846153846156,,,0.4411764705882353,,,0.4411764705882353,,,0.3333333333333333,0.2222222222222222,,90.94736842105263,18.733333333333334,12.933333333333334,17.4,12.2,0.29411764705882354,0.4,0.5,0.5,,1.0,,0.5294117647058824,0.49289705882352947,0.554725,0.6029,,,,,10.184615384615386,,1.0,4.0,4.0,,,,1.0,4.0,1.0,,,1.0,4.0,,1.0,,,8.0,3.0,,4.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,11.0,,1.0,3.0,4.0,,2.0,1.0,1.0,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.25,,0.25,0.23529411764705882,0.07692307692307693,0.2,,0.75,1.0,,0.8,1.0,0.3333333333333333,,1.0,,1.0,,,1.0,0.23529411764705882,0.23529411764705882,,0.23529411764705882,0.25,0.25,1.0,,0.5,,,,0.25,25.575,3.0,1.0,,,,,,,1.0,1.0,,,,,,,,,2.0,2.0,,2.0,2.0,,,,,1.0,1.0,0.75,0.75,0.3333333333333333,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612738,2013,2012-13,True
1718-1891-201584-202348-708,1610612738,"Paul Pierce, Jason Terry, Courtney Lee, Jordan Crawford, Kevin Garnett","Pierce, Terry, Lee, Crawford, Garnett",1718-1891-201584-202348-708,BOS,1,2.0,,,4,,,73.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,5.0,,,,,,,,,,,,2.0,,,,,,,5.0,,1.0,,,1.25,,,1.25,,,,,,78.9041095890411,12.0,24.5,12.0,24.5,0.5,1.0,1.0,,,,,1.0,0.627925,,,,,,,0.8,5.0,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,2.0,,3.0,1.0,1.0,,1.0,,1.0,,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,0.5,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,,0.5,1.0,1.0,,,,,,,1.0,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
1718-1891-201944-202340-202348,1610612738,"Paul Pierce, Jason Terry, Terrence Williams, Avery Bradley, Jordan Crawford","Pierce, Terry, Williams, Bradley, Crawford",1718-1891-201944-202340-202348,BOS,1,,,,1,,,10.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,9.0,,9.0,,,,,,,,,,,,,,,,,-2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
1718-1891-201944-202340-708,1610612738,"Paul Pierce, Jason Terry, Terrence Williams, Avery Bradley, Kevin Garnett","Pierce, Terry, Williams, Bradley, Garnett",1718-1891-201944-202340-708,BOS,1,1.0,,,3,,,86.0,1.0,2.0,1.0,3.0,,1.0,,,1.0,3.0,3.0,3.0,,1.0,1.0,,,,2.0,,2.0,2.0,3.0,,,1.0,2.0,,1.0,2.0,,0.3333333333333333,,,0.3333333333333333,,,0.375,0.25,,1.0,1.0,1.0,50.23255813953488,37.0,24.5,35.0,24.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,0.5057333333333334,0.5237,,0.25,0.25,0.3333333333333333,,2.566666666666667,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
1718-1891-201944-202348-708,1610612738,"Paul Pierce, Jason Terry, Terrence Williams, Jordan Crawford, Kevin Garnett","Pierce, Terry, Williams, Crawford, Garnett",1718-1891-201944-202348-708,BOS,1,4.0,,1.0,7,,,87.0,1.0,3.0,1.0,1.0,,,,,2.0,2.0,4.0,3.0,,,,,,,4.0,,,,1.0,,2.0,2.0,,,,4.0,,1.0,,,1.0,,,1.0,,,,,,115.86206896551724,12.0,13.0,10.5,13.0,0.5,1.0,1.0,,,,,0.5,0.58985,,,,,,,7.55,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,2.0,2.0,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
1718-1891-202340-202348-708,1610612738,"Paul Pierce, Jason Terry, Avery Bradley, Jordan Crawford, Kevin Garnett","Pierce, Terry, Bradley, Crawford, Garnett",1718-1891-202340-202348-708,BOS,1,6.0,3.0,,12,3.0,0.5,181.0,3.0,6.0,1.0,1.0,,,1.0,1.0,3.0,4.0,6.0,5.0,,,,2.0,2.0,4.0,4.0,,,,3.0,1.0,2.0,1.0,,,,6.0,4.0,0.75,,1.0,0.6,,1.0,0.6,,1.0,,,,95.4696132596685,13.5,16.666666666666668,13.5,16.666666666666668,0.2,1.0,1.0,,,0.5,1.0,0.4,0.47948,,0.55935,,,,0.6666666666666666,13.975,1.0,3.0,1.0,2.0,,,,,1.0,,,,,1.0,,,,,2.0,,,1.0,,,1.0,,1.0,,,2.0,,1.0,2.0,3.0,,,,,,1.0,,1.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,,,,0.2,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,0.2,0.4,,0.2,,,,,,,,,,25.8,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
1718-201145-201584-201944-708,1610612738,"Paul Pierce, Jeff Green, Courtney Lee, Terrence Williams, Kevin Garnett","Pierce, Green, Lee, Williams, Garnett",1718-201145-201584-201944-708,BOS,1,4.0,,,7,,,77.0,1.0,3.0,1.0,1.0,,,,,2.0,2.0,6.0,,,,,,,,2.0,,,,2.0,,,2.0,3.0,1.0,2.0,6.0,,1.0,,,1.0,,,1.0,,,,,,130.9090909090909,8.75,14.0,8.75,14.0,0.5,1.0,1.0,,,,,0.5,0.5169,,,0.6666666666666666,0.6666666666666666,,,7.75,6.0,,1.0,,,,,,,,,,,,2.0,,,,2.0,,,,,,1.0,,1.0,,,2.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,,,,1.0,,,,0.5,0.5,,,,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1610612738,2013,2012-13,True
1718-201145-201944-202348-708,1610612738,"Paul Pierce, Jeff Green, Terrence Williams, Jordan Crawford, Kevin Garnett","Pierce, Green, Williams, Crawford, Garnett",1718-201145-201944-202348-708,BOS,1,3.0,,1.0,6,,,127.0,2.0,3.0,1.0,2.0,,,,,1.0,3.0,2.0,1.0,,,,,,,2.0,,1.0,2.0,4.0,,2.0,,,,,2.0,,0.3333333333333333,,,0.2,,,0.2,,,0.5,0.5,1.0,68.03149606299212,20.333333333333332,22.0,14.333333333333334,22.0,0.4,0.5,1.0,,,,,0.8,0.58548,0.5574,,,,,,3.1,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,2.0,,2.0,,,,,,1.0,,1.0,,,,,,,1.0,,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,0.4,0.3333333333333333,0.5,,1.0,,0.5,1.0,,,,1.0,1.0,,,,,0.2,,0.2,0.2,,,,0.5,0.5,,,,,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1610612738,2013,2012-13,True
1891-201145-201584-201944-708,1610612738,"Jason Terry, Jeff Green, Courtney Lee, Terrence Williams, Kevin Garnett","Terry, Green, Lee, Williams, Garnett",1891-201145-201584-201944-708,BOS,1,3.0,,,7,,,102.0,2.0,4.0,,1.0,,,,,,1.0,,4.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,98.82352941176471,15.666666666666666,13.75,15.666666666666666,11.75,1.0,,,,,,,1.0,0.6771,,,,,,,0.2,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,2.0,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
1891-201145-201584-202340-708,1610612738,"Jason Terry, Jeff Green, Courtney Lee, Avery Bradley, Kevin Garnett","Terry, Green, Lee, Bradley, Garnett",1891-201145-201584-202340-708,BOS,1,1.0,,,2,,,35.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.28571428571428,10.0,25.0,10.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1610612738,2013,2012-13,True
1891-201145-201584-202348-708,1610612738,"Jason Terry, Jeff Green, Courtney Lee, Jordan Crawford, Kevin Garnett","Terry, Green, Lee, Crawford, Garnett",1891-201145-201584-202348-708,BOS,3,11.0,2.0,3.0,22,2.0,0.18181818181818182,403.0,7.0,11.0,2.0,4.0,1.0,1.0,,,4.0,6.0,20.0,5.0,1.0,1.0,6.0,1.0,1.0,4.0,8.0,,1.0,3.0,9.0,,1.0,2.0,3.0,1.0,1.0,14.0,4.0,0.6666666666666666,1.0,1.0,0.6538461538461539,0.8333333333333334,1.0,0.7142857142857143,1.0,1.0,0.5,0.5,0.5,78.61042183622828,17.727272727272727,18.90909090909091,15.636363636363637,18.818181818181817,0.3076923076923077,0.5,0.6666666666666666,0.3333333333333333,1.0,,,0.8461538461538461,0.530676923076923,0.5901,0.3846,0.07692307692307693,0.16666666666666666,0.3,0.2,3.9500000000000006,15.0,3.0,2.0,,1.0,,,2.0,6.0,2.0,,,3.0,7.0,3.0,2.0,,,,9.0,,6.0,2.0,1.0,,3.0,3.0,2.0,,9.0,2.0,3.0,3.0,6.0,,2.0,1.0,1.0,,,,,,,,,,,1.0,0.42857142857142855,,0.42857142857142855,0.5384615384615384,0.16666666666666666,0.25,,1.0,0.75,0.5,0.8571428571428571,,,0.5,1.0,1.0,1.0,0.5,,,0.15384615384615385,,0.07692307692307693,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,,0.6666666666666666,,,,0.3333333333333333,24.5,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,0.5,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
1891-201145-201944-202340-708,1610612738,"Jason Terry, Jeff Green, Terrence Williams, Avery Bradley, Kevin Garnett","Terry, Green, Williams, Bradley, Garnett",1891-201145-201944-202340-708,BOS,1,6.0,,1.0,11,,,226.0,4.0,5.0,,1.0,,,,,3.0,4.0,8.0,6.0,1.0,1.0,2.0,,,,2.0,,1.0,1.0,3.0,1.0,2.0,1.0,2.0,,1.0,6.0,,0.75,1.0,,0.5,1.0,,0.5714285714285714,1.0,,1.0,0.3333333333333333,1.0,70.08849557522124,20.5,20.6,20.166666666666668,18.8,0.16666666666666666,,,,,,,0.5,0.48596666666666666,0.4321,,0.14285714285714285,0.2,0.25,,12.05,2.0,,1.0,2.0,1.0,,,,1.0,,,,,2.0,2.0,,,,4.0,,,1.0,,,2.0,,2.0,,,4.0,,1.0,1.0,2.0,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,0.3333333333333333,,,,0.5,1.0,,0.6666666666666666,,,,,1.0,,1.0,,,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,,,,,,,,,,25.1,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
1891-201145-201944-202348-708,1610612738,"Jason Terry, Jeff Green, Terrence Williams, Jordan Crawford, Kevin Garnett","Terry, Green, Williams, Crawford, Garnett",1891-201145-201944-202348-708,BOS,2,7.0,,1.0,13,,,212.0,4.0,6.0,,1.0,,,,,,4.0,2.0,8.0,,,,,,,,,1.0,2.0,5.0,2.0,3.0,2.0,2.0,,1.0,2.0,,,,,,,,0.14285714285714285,,,0.25,0.3333333333333333,,88.30188679245283,17.142857142857142,15.333333333333334,16.428571428571427,10.166666666666666,0.16666666666666666,,,,,,,0.5,0.48865833333333336,,,0.14285714285714285,0.2,,,9.025,-6.0,,2.0,1.0,1.0,,,,1.0,,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,1.0,2.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,0.3333333333333333,,,0.5,0.5,1.0,0.5,0.75,0.5,,,,,1.0,1.0,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,,,,,,24.25,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1610612738,2013,2012-13,True
1891-201145-202340-202348-708,1610612738,"Jason Terry, Jeff Green, Avery Bradley, Jordan Crawford, Kevin Garnett","Terry, Green, Bradley, Crawford, Garnett",1891-201145-202340-202348-708,BOS,1,2.0,,1.0,3,,,62.0,1.0,1.0,,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,1.0,1.0,2.0,,,1.0,2.0,,1.0,,,,,,,,,0.16666666666666666,0.5,,0.5,0.5,1.0,69.6774193548387,22.0,18.0,15.5,18.0,0.5,,,,,,,0.5,0.5725,,,0.3333333333333333,0.3333333333333333,1.0,,10.2,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
