EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,Fg2aBlocked,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,DefShortMidRangeReboundPct,LostBallTurnovers,Offensive Fouls,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,OffTwoPtRebounds,SelfOReb,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,PtsUnassisted3s,SecondChanceTurnovers,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,ShortMidRangePctBlocked,OffCorner3ReboundPct,Charge Fouls,RecoveredBlocks,BlocksRecoveredPct,SecondChanceFtPoints,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,Travels,NonShootingPenaltyNonTakeFouls,Technical Free Throw Trips,BlockedArc3,Defensive 3 Seconds Violations,HeaveAttempts,Loose Ball Fouls,BlockedLongMidRange,DefensiveGoaltends,SecondChanceCorner3FGM,Charge Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
1628964-1630175-1630532-1630591-203082,1610612753,"Mo Bamba, Cole Anthony, Franz Wagner, Jalen Suggs, Terrence Ross","Bamba, Anthony, Wagner, Suggs, Ross",1628964-1630175-1630532-1630591-203082,ORL,997.0,6,17.0,-6.0,32.0,33.0,21.0,4.0,65.0,6.0,9.0,5.0,7.0,10.0,2.0,,1.0,2.0,10.0,,5.0,10.0,21.0,2.0,11.0,8.0,34.0,40.0,9.0,15.0,,5.0,8.0,26.0,8.0,6.0,10.0,2.0,4.0,2.0,6.0,2.0,,4.0,14.0,7.0,5.0,,12.0,20.0,2.0,1.0,1.0,2.0,7.0,9.0,10.0,,,2.0,2.0,2.0,30.0,25.0,20.0,0.4,0.5,1.0,0.18181818181818182,,0.18181818181818182,0.47619047619047616,0.6,0.40625,0.45,0.4594594594594595,0.52,0.34375,,0.45454545454545453,0.7777777777777778,0.6,0.5,0.75,0.75,1.0,93.88164493480441,15.0625,15.606060606060606,13.71875,15.0,0.28125,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3125,0.0625,0.03125,,,,0.3125,0.2,0.2,1.0,0.35,0.7142857142857143,0.25,,0.625,0.2,0.5076484375,0.5042074999999999,,,0.7647058823529411,4.780952380952381,26.1,0.65625,6.0,4.0,,2.0,7.0,4.0,12.0,,,3.0,8.0,,0.2857142857142857,0.25,0.25,0.3333333333333333,0.4,0.25,0.4,0.5,,,,,0.11764705882352941,2.0,,,3.0,0.09523809523809523,,3.0,3.0,1.0,,,,1.0,1.0,0.125,1.0,3.0,,,,,4.0,5.0,3.0,2.0,,5.0,5.0,,0.45454545454545453,0.6666666666666666,0.5,0.16666666666666666,0.375,0.3333333333333333,,,,,0.4371666666666667,,,1.0,,,0.2,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628964-1630175-1630532-1630591-203914,1610612753,"Mo Bamba, Cole Anthony, Franz Wagner, Jalen Suggs, Gary Harris","Bamba, Anthony, Wagner, Suggs, Harris",1628964-1630175-1630532-1630591-203914,ORL,1684.0,3,28.0,34.0,59.0,57.0,3.0,4.0,116.0,14.0,18.0,1.0,1.0,14.0,7.0,4.0,7.0,5.0,10.0,,,23.0,39.0,9.0,17.0,9.0,82.0,48.0,1.0,1.0,1.0,1.0,2.0,7.0,22.0,18.0,10.0,5.0,11.0,6.0,17.0,2.0,4.0,9.0,40.0,12.0,11.0,2.0,25.0,30.0,9.0,7.0,2.0,4.0,7.0,10.0,9.0,4.0,5.0,4.0,1.0,4.0,78.0,7.0,3.0,0.4782608695652174,0.4782608695652174,0.6666666666666666,0.5294117647058824,1.0,0.5294117647058824,0.5897435897435898,1.0,0.6517857142857143,1.25,0.6982758620689655,1.1666666666666667,0.30357142857142855,1.0,0.6875,0.8,0.7419354838709677,0.42857142857142855,,0.7692307692307693,1.0,99.19239904988123,13.64406779661017,15.421052631578947,13.152542372881356,14.789473684210526,0.32142857142857145,0.7777777777777778,0.8235294117647058,0.6428571428571429,0.25,0.125,0.125,0.5714285714285714,0.5714285714285714,1.0,0.17857142857142858,0.5,0.5,0.4,0.5,1.0,,,0.625,0.5,0.5328142857142857,0.574925,0.08771929824561403,0.125,0.08536585365853659,7.530769230769231,25.211764705882356,0.05084745762711865,4.0,6.0,3.0,1.0,3.0,4.0,24.0,1.0,1.0,3.0,5.0,3.0,0.3333333333333333,0.25,0.4,0.375,0.20833333333333334,0.4,0.42857142857142855,0.6666666666666666,0.16666666666666666,0.42857142857142855,0.5,0.3333333333333333,0.04878048780487805,7.0,4.0,,6.0,0.1794871794871795,0.05555555555555555,2.0,2.0,0.3333333333333333,0.8888888888888888,,2.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,,,,2.0,,,,1.0,1.0,,0.125,0.25,,,0.25,1.0,,,0.5,1.0,0.3817,9.0,,,,,0.35714285714285715,0.3333333333333333,,2.0,0.5,2.0,0.25,1.0,2.0,,,,,,1.0,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,1610612753,2022,2021-22,True
1628964-1630175-1630532-201577-203914,1610612753,"Mo Bamba, Cole Anthony, Franz Wagner, Robin Lopez, Gary Harris","Bamba, Anthony, Wagner, Lopez, Harris",1628964-1630175-1630532-201577-203914,ORL,109.0,1,2.0,4.0,5.0,5.0,,5.0,10.0,2.0,2.0,,,,,,,,1.0,,,2.0,2.0,,1.0,3.0,7.0,3.0,,,,,,,2.0,,1.0,,1.0,,1.0,,,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,2.0,3.0,1.0,2.0,,,,7.0,,,0.5,0.5,,,,,1.0,,0.6666666666666666,,0.875,,0.3333333333333333,,1.0,,1.0,,,,,132.11009174311926,10.6,11.2,10.6,11.2,0.6666666666666666,1.0,1.0,0.5,,,,,,,0.3333333333333333,,,,,,,,1.0,,0.48965,,0.5,0.6666666666666666,,3.45,25.7,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628964-1630175-1630532-203082-203914,1610612753,"Mo Bamba, Cole Anthony, Franz Wagner, Terrence Ross, Gary Harris","Bamba, Anthony, Wagner, Ross, Harris",1628964-1630175-1630532-203082-203914,ORL,962.0,11,16.0,-1.0,28.0,28.0,7.0,12.0,56.0,4.0,9.0,,1.0,7.0,4.0,3.0,3.0,,5.0,,1.0,7.0,20.0,3.0,8.0,8.0,31.0,32.0,2.0,6.0,2.0,3.0,1.0,11.0,6.0,9.0,5.0,,3.0,3.0,6.0,,3.0,1.0,15.0,4.0,7.0,,11.0,19.0,2.0,1.0,1.0,4.0,4.0,8.0,9.0,1.0,4.0,3.0,1.0,4.0,25.0,10.0,6.0,0.42857142857142855,0.6,1.0,0.375,0.6666666666666666,0.375,0.35,0.3333333333333333,0.4107142857142857,0.5555555555555556,0.484375,0.55,0.2857142857142857,,0.7,0.5,0.6111111111111112,0.6666666666666666,,0.3333333333333333,1.0,83.82536382536382,17.321428571428573,17.035714285714285,16.392857142857142,15.892857142857142,0.32142857142857145,0.4444444444444444,0.5714285714285714,0.25,0.25,0.14285714285714285,0.10714285714285714,1.0,1.0,1.0,0.17857142857142858,,,,0.1111111111111111,,0.1111111111111111,,0.6071428571428571,,0.4878375,0.4833722222222222,0.12903225806451613,0.17391304347826086,0.3548387096774194,7.6,25.8875,0.25,6.0,2.0,1.0,3.0,7.0,6.0,8.0,1.0,1.0,1.0,8.0,2.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2,0.4444444444444444,0.2,0.2857142857142857,0.2857142857142857,0.5,0.25,0.25,1.0,0.1935483870967742,2.0,3.0,1.0,3.0,0.1,0.2222222222222222,,,,0.8333333333333334,,,,,,2.0,5.0,2.0,2.0,,,4.0,7.0,2.0,,,1.0,,,0.5384615384615384,0.4,0.4,0.13333333333333333,0.7142857142857143,0.4,,,0.2222222222222222,1.0,0.48186666666666667,,1.0,,1.0,,,,,1.0,0.25,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,0.125,0.2,,,,,,,1610612753,2022,2021-22,True
1628964-1630175-1630532-203082-204025,1610612753,"Mo Bamba, Cole Anthony, Franz Wagner, Terrence Ross, Tim Frazier","Bamba, Anthony, Wagner, Ross, Frazier",1628964-1630175-1630532-203082-204025,ORL,263.0,1,4.0,4.0,9.0,10.0,,,19.0,3.0,4.0,,,1.0,2.0,,1.0,,1.0,,,5.0,7.0,,2.0,1.0,11.0,7.0,,,,,,,4.0,,1.0,,2.0,,2.0,,,,4.0,1.0,1.0,,2.0,3.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,9.0,,,0.4,0.5,,,,,0.7142857142857143,,0.5555555555555556,,0.6111111111111112,,0.2222222222222222,,0.5,1.0,0.6666666666666666,,,,1.0,104.03041825095056,14.222222222222221,13.5,14.11111111111111,13.5,0.4444444444444444,0.75,0.75,,0.1111111111111111,0.2222222222222222,0.1111111111111111,,,,0.1111111111111111,,,,,,,,0.6666666666666666,,0.4901555555555556,,0.1111111111111111,0.14285714285714285,,8.214285714285714,25.0,,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.5,0.25,,1.0,1.0,1.0,0.5,1.0,1.0,0.18181818181818182,1.0,,,1.0,0.14285714285714285,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1610612753,2022,2021-22,True
1628964-1630175-1630532-203914-204025,1610612753,"Mo Bamba, Cole Anthony, Franz Wagner, Gary Harris, Tim Frazier","Bamba, Anthony, Wagner, Harris, Frazier",1628964-1630175-1630532-203914-204025,ORL,86.0,1,1.0,2.0,4.0,4.0,,4.0,8.0,,1.0,,,,,,,,1.0,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,1.0,2.0,,3.0,3.0,,,,,,1.0,2.0,,1.0,,,,2.0,,,,,,,,,,,,,0.3333333333333333,,0.5,,1.0,1.0,1.0,,1.0,1.0,,133.95348837209303,9.5,12.0,9.5,12.0,0.5,,,,,,,,,,0.5,,,,,,,,1.0,,0.577375,,0.3333333333333333,0.5,,2.1,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628964-1630175-1630591-203082-203914,1610612753,"Mo Bamba, Cole Anthony, Jalen Suggs, Terrence Ross, Gary Harris","Bamba, Anthony, Suggs, Ross, Harris",1628964-1630175-1630591-203082-203914,ORL,1.0,1,,-1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628964-1630175-201577-203082-203914,1610612753,"Mo Bamba, Cole Anthony, Robin Lopez, Terrence Ross, Gary Harris","Bamba, Anthony, Lopez, Ross, Harris",1628964-1630175-201577-203082-203914,ORL,82.0,1,1.0,-1.0,2.0,2.0,,,4.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,2.0,,3.0,4.0,,,,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,1.0,,,,,,1.0,,,,,,,3.0,,,,,1.0,0.5,,0.5,,,0.75,,0.75,,1.0,,,,,,,,,70.2439024390244,16.5,24.5,16.5,24.5,,,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,1.0,1.0,0.5904,,,,,,25.05,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628964-1630181-1630532-1630591-203082,1610612753,"Mo Bamba, R.J. Hampton, Franz Wagner, Jalen Suggs, Terrence Ross","Bamba, Hampton, Wagner, Suggs, Ross",1628964-1630181-1630532-1630591-203082,ORL,530.0,5,9.0,-5.0,19.0,17.0,,,36.0,,1.0,,,5.0,5.0,,,,3.0,,,4.0,11.0,,3.0,1.0,9.0,14.0,,,,,,,2.0,,3.0,,1.0,,1.0,,,,2.0,3.0,6.0,,9.0,9.0,,,,1.0,3.0,1.0,2.0,,1.0,1.0,1.0,1.0,9.0,,,0.25,0.25,,,,,0.36363636363636365,,0.2857142857142857,,0.3,,0.21428571428571427,,0.8571428571428571,1.0,0.9,0.75,,1.0,,97.81132075471697,15.105263157894736,14.294117647058824,15.105263157894736,14.294117647058824,0.07142857142857142,,,,0.35714285714285715,0.35714285714285715,,,,,0.21428571428571427,,,,,,,,0.2857142857142857,,0.44710357142857143,,0.06666666666666667,0.08333333333333333,,9.745454545454546,27.566666666666666,,,2.0,2.0,,,,6.0,1.0,,,,,,,,,,,0.4,0.5,0.5,0.4,0.4,,,1.0,4.0,,4.0,0.09090909090909091,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628964-1630181-1630532-1630591-203914,1610612753,"Mo Bamba, R.J. Hampton, Franz Wagner, Jalen Suggs, Gary Harris","Bamba, Hampton, Wagner, Suggs, Harris",1628964-1630181-1630532-1630591-203914,ORL,535.0,3,9.0,11.0,20.0,21.0,,,41.0,7.0,11.0,,,,3.0,,,2.0,4.0,,,8.0,14.0,2.0,4.0,8.0,30.0,19.0,,,,,,,14.0,3.0,4.0,2.0,7.0,1.0,8.0,1.0,,6.0,17.0,4.0,5.0,,9.0,13.0,3.0,2.0,1.0,1.0,1.0,5.0,8.0,,4.0,2.0,1.0,2.0,28.0,,,0.875,1.0,0.5,0.5,,0.5,0.5714285714285714,,0.6111111111111112,,0.6818181818181818,,0.2222222222222222,,0.8333333333333334,1.0,0.9,1.0,1.0,1.0,1.0,110.35514018691589,11.65,14.380952380952381,10.95,14.285714285714286,0.6111111111111112,0.6363636363636364,0.6363636363636364,0.8571428571428571,,0.16666666666666666,,,,,0.2222222222222222,0.5,0.5,0.5,,,,,0.8333333333333334,0.5,0.6315722222222222,,0.18181818181818182,0.2222222222222222,,4.507142857142857,27.275,,2.0,,1.0,1.0,4.0,2.0,2.0,,1.0,1.0,4.0,1.0,0.25,0.25,0.25,0.5,0.5,0.5,,,,0.3333333333333333,0.3333333333333333,1.0,0.06666666666666667,,1.0,,2.0,,,1.0,1.0,0.5,0.6666666666666666,,,,,,1.0,3.0,,,,,2.0,3.0,,,1.0,,,,0.5,0.5,,,0.75,0.3333333333333333,,,,,0.5786333333333333,3.0,,,,,,,,2.0,1.0,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628964-1630181-1630532-201577-203082,1610612753,"Mo Bamba, R.J. Hampton, Franz Wagner, Robin Lopez, Terrence Ross","Bamba, Hampton, Wagner, Lopez, Ross",1628964-1630181-1630532-201577-203082,ORL,62.0,1,1.0,3.0,2.0,2.0,2.0,2.0,4.0,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,3.0,,,,1.0,1.0,,3.0,,3.0,,,,1.0,1.0,,1.0,,3.0,1.0,1.0,,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,3.0,3.0,2.0,,,1.0,1.0,1.0,1.0,,,1.5,1.5,1.5,1.5,1.0,,0.5,1.0,0.6666666666666666,,1.0,,1.0,92.9032258064516,12.5,18.5,12.5,17.5,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,0.5982,0.5982,,,1.0,,23.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628964-1630181-1630532-203082-204025,1610612753,"Mo Bamba, R.J. Hampton, Franz Wagner, Terrence Ross, Tim Frazier","Bamba, Hampton, Wagner, Ross, Frazier",1628964-1630181-1630532-203082-204025,ORL,106.0,1,2.0,,4.0,4.0,,,8.0,,,,,,1.0,,,1.0,2.0,,,,1.0,1.0,2.0,1.0,4.0,4.0,,,,,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,,3.0,,2.0,1.0,3.0,3.0,,,,1.0,1.0,1.0,2.0,,1.0,,,,4.0,,,,,1.0,0.5,,0.5,,,0.5,,0.5,,0.6666666666666666,1.0,0.6666666666666666,,0.6666666666666666,1.0,1.0,,,108.67924528301887,13.0,13.5,13.0,12.75,,,,,,0.3333333333333333,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.6666666666666666,0.5,0.5126833333333333,,0.25,0.5,,19.3,25.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628964-1630181-1630591-201577-203082,1610612753,"Mo Bamba, R.J. Hampton, Jalen Suggs, Robin Lopez, Terrence Ross","Bamba, Hampton, Suggs, Lopez, Ross",1628964-1630181-1630591-201577-203082,ORL,165.0,1,3.0,2.0,5.0,5.0,,,10.0,2.0,2.0,,,4.0,,,,,1.0,,,3.0,6.0,,1.0,1.0,7.0,5.0,,,,,,,,,1.0,,,,,,,,,1.0,2.0,,3.0,5.0,,,,,,3.0,1.0,1.0,1.0,,,,4.0,,,,,,,,,0.5,,0.42857142857142855,,0.5,,0.14285714285714285,,1.0,1.0,1.0,,,,1.0,87.27272727272727,15.6,17.4,14.4,17.4,0.2857142857142857,1.0,1.0,,0.5714285714285714,,,,,,0.14285714285714285,,,,,,,,0.42857142857142855,,0.5273571428571429,,0.14285714285714285,0.16666666666666666,,6.0,25.7,,1.0,1.0,,1.0,2.0,3.0,6.0,,,1.0,2.0,,0.5,0.5,0.75,1.0,0.5,1.0,0.25,0.5,,,,,0.42857142857142855,2.0,,,,0.3333333333333333,,,,,1.0,,,,,,1.0,1.0,,,,,2.0,1.0,,,,,,,0.3333333333333333,,0.3333333333333333,,0.5,1.0,,,,,0.7371,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628964-1630532-1630591-203082-203914,1610612753,"Mo Bamba, Franz Wagner, Jalen Suggs, Terrence Ross, Gary Harris","Bamba, Wagner, Suggs, Ross, Harris",1628964-1630532-1630591-203082-203914,ORL,353.0,2,6.0,10.0,11.0,12.0,,,23.0,1.0,3.0,,,2.0,3.0,1.0,3.0,,1.0,,,5.0,8.0,1.0,4.0,,13.0,3.0,,,,,,,4.0,,1.0,,2.0,,2.0,,,1.0,4.0,5.0,2.0,,7.0,9.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,13.0,,,0.4,0.4,,0.25,,0.25,0.625,,0.5416666666666666,,0.5416666666666666,,0.3333333333333333,,0.6666666666666666,1.0,0.875,,,1.0,1.0,93.82436260623228,14.545454545454545,16.083333333333332,13.272727272727273,15.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.25,0.25,0.3333333333333333,0.3333333333333333,,0.08333333333333333,,,,,,,,0.5833333333333334,,0.5169916666666666,,,,,9.4375,23.875,,2.0,1.0,3.0,,2.0,,6.0,1.0,,2.0,2.0,,,,,0.6666666666666666,0.3333333333333333,,0.5,0.5,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,0.6666666666666666,,,,,,,1.0,,,,,,,1.0,,,,,,,,,0.16666666666666666,0.5,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628976-1629021-1629643-1629649-1630175,1610612753,"Wendell Carter Jr., Moritz Wagner, Chuma Okeke, Ignas Brazdeikis, Cole Anthony","Carter Jr., Wagner, Okeke, Brazdeikis, Anthony",1628976-1629021-1629643-1629649-1630175,ORL,97.0,1,2.0,4.0,3.0,2.0,,,5.0,1.0,1.0,,,2.0,,,,,1.0,,,2.0,3.0,,1.0,,4.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,2.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5,,0.5,,0.25,,1.0,,1.0,1.0,,,,74.22680412371133,15.333333333333334,25.5,13.0,25.5,0.25,1.0,1.0,,0.5,,,,,,0.25,,,,,,,,0.5,,0.5147875,,,,,5.766666666666667,25.1,,2.0,1.0,,2.0,2.0,4.0,4.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,1.0,1.0,,,1.0,0.3333333333333333,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,2.0,1.0,,,,,,,1.0,,1.0,,0.5,1.0,,,,,0.6241,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628976-1629021-1629643-1629649-1630591,1610612753,"Wendell Carter Jr., Moritz Wagner, Chuma Okeke, Ignas Brazdeikis, Jalen Suggs","Carter Jr., Wagner, Okeke, Brazdeikis, Suggs",1628976-1629021-1629643-1629649-1630591,ORL,48.0,1,1.0,4.0,2.0,1.0,,,3.0,1.0,1.0,,,,1.0,,,,,,,2.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,4.0,,,,,,,,,1.0,,1.0,,0.6666666666666666,,,,,,,,,,,90.0,17.5,13.0,17.5,13.0,0.5,1.0,1.0,,,0.5,,,,,,,,,,,,,0.5,,0.45135,,,,,8.9,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
