EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,DeadBallTurnovers,Offensive Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SelfOReb,SelfORebPct,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFtPoints,SecondChanceTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Offensive Fouls Drawn,AtRimPctBlocked,OffAtRimReboundPct,RecoveredBlocks,BlocksRecoveredPct,Charge Fouls,Loose Ball Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFouls,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Blocked3s,BlockedCorner3,HeaveAttempts,BlockedArc3,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
1627783-1628384-1629018-1630567-201152,1610612761,"Pascal Siakam, OG Anunoby, Gary Trent Jr., Scottie Barnes, Thaddeus Young","Siakam, Anunoby, Trent Jr., Barnes, Young",1627783-1628384-1629018-1630567-201152,TOR,272.0,1,5.0,-4.0,9,9.0,3.0,3.0,18,,,,2.0,,1.0,3.0,1.0,,3.0,6.0,7.0,11.0,2.0,,2.0,2.0,3.0,,3.0,3.0,3.0,6.0,,,2.0,1.0,5.0,5.0,,0.16666666666666666,0.3181818181818182,0.6666666666666666,0.6666666666666666,1.0,,1.0,1.0,,1.0,0.42857142857142855,1.0,,,,95.29411764705883,16.11111111111111,14.11111111111111,15.333333333333334,14.11111111111111,,,,0.2222222222222222,,,0.1111111111111111,,,0.3333333333333333,0.5,0.6666666666666666,0.494175,0.52545,10.799999999999999,30.016666666666666,,,,,2.0,,,2.0,,,,0.3333333333333333,,,,,0.2857142857142857,9.0,,,1.0,3.0,,1.0,1.0,3.0,,,3.0,1.0,4.0,,,3.0,1.0,6.0,4.0,7.0,,3.0,,,,1.0,1.0,,1.0,,,3.0,,1.0,1.0,,1.0,,2.0,,4.0,,1.0,1.0,2.0,2.0,2.0,,,7.0,9.0,1.0,,,1.0,0.16666666666666666,,0.16666666666666666,0.2,,0.16666666666666666,0.3181818181818182,,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.494175,0.1,0.25,1.0,1.0,,,,,,2.0,,1.0,,,,,,,,,2.0,1.0,1.0,,,,1.0,,,2.0,,,1.0,,,1610612761,2022,2021-22,False
1627783-1628384-1629018-1630567-203920,1610612761,"Pascal Siakam, OG Anunoby, Gary Trent Jr., Scottie Barnes, Khem Birch","Siakam, Anunoby, Trent Jr., Barnes, Birch",1627783-1628384-1629018-1630567-203920,TOR,967.0,2,16.0,3.0,33,32.0,2.0,1.0,65,6.0,9.0,2.0,5.0,6.0,9.0,5.0,,14.0,23.0,7.0,42.0,39.0,,12.0,5.0,1.0,1.0,4.0,4.0,8.0,1.0,9.0,2.0,,3.0,4.0,9.0,40.0,0.6086956521739131,0.6666666666666666,0.6774193548387096,0.23333333333333334,0.043478260869565216,0.2,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.8,0.7272727272727273,0.08333333333333333,0.3333333333333333,1.0,1.0,,96.794208893485,14.909090909090908,14.84375,14.909090909090908,14.40625,0.3,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.4,0.5,0.3,0.6666666666666666,0.6666666666666666,0.16666666666666666,,0.5333333333333333,0.5210233333333333,0.6479,9.41304347826087,25.12857142857143,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.047619047619047616,,,,1.0,2.0,,,,,3.0,,,4.0,2.0,,,,,,,,16.0,12.0,,3.0,8.0,4.0,12.0,3.0,1.0,4.0,3.0,28.0,,5.0,2.0,3.0,,2.0,2.0,,2.0,,1.0,,1.0,1.0,1.0,,,,,,0.5714285714285714,0.6153846153846154,1.0,0.5714285714285714,,,0.5714285714285714,,,,,,,0.3333333333333333,1.0,0.6666666666666666,0.5,0.06666666666666667,0.5,0.5,1.0,0.6,0.6,1.0,,,,,,,,,,0.6,,0.03225806451612903,0.041666666666666664,,,,,1.0,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612761,2022,2021-22,False
1627783-1628384-1630173-1630567-201152,1610612761,"Pascal Siakam, OG Anunoby, Precious Achiuwa, Scottie Barnes, Thaddeus Young","Siakam, Anunoby, Achiuwa, Barnes, Young",1627783-1628384-1630173-1630567-201152,TOR,160.0,1,3.0,-4.0,4,5.0,,,9,1.0,1.0,,1.0,1.0,1.0,,,2.0,3.0,,5.0,9.0,,2.0,,,,1.0,1.0,2.0,,2.0,,,,1.0,2.0,5.0,0.6666666666666666,0.6666666666666666,0.625,,,,,1.0,,1.0,1.0,,,1.0,,1.0,81.0,22.5,14.0,22.5,14.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,0.47280000000000005,,9.733333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,2.0,,2.0,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,False
1627783-1628449-1629018-1630173-1630567,1610612761,"Pascal Siakam, Chris Boucher, Gary Trent Jr., Precious Achiuwa, Scottie Barnes","Siakam, Boucher, Trent Jr., Achiuwa, Barnes",1627783-1628449-1629018-1630173-1630567,TOR,70.0,1,1.0,2.0,3,2.0,2.0,2.0,5,,,,1.0,,,1.0,,,1.0,2.0,4.0,2.0,,,1.0,,1.0,,1.0,1.0,2.0,3.0,,,,,,,,,0.4,0.6666666666666666,,,,1.0,1.0,,1.0,0.6666666666666666,,1.0,,,102.85714285714285,13.666666666666666,14.5,13.666666666666666,14.5,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.6666666666666666,0.5370333333333334,,11.8,25.5,,,,,4.0,,1.0,,,,,1.0,0.5,,,,1.0,,,,,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.4,0.6666666666666666,,,,,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,False
1627783-1628449-1629018-1630173-201152,1610612761,"Pascal Siakam, Chris Boucher, Gary Trent Jr., Precious Achiuwa, Thaddeus Young","Siakam, Boucher, Trent Jr., Achiuwa, Young",1627783-1628449-1629018-1630173-201152,TOR,262.0,2,4.0,2.0,8,7.0,1.0,,15,,,1.0,2.0,1.0,1.0,2.0,,2.0,3.0,3.0,12.0,10.0,,4.0,2.0,1.0,,3.0,,3.0,,3.0,1.0,1.0,1.0,,,12.0,0.6666666666666666,0.8333333333333334,0.8571428571428571,0.5,0.3333333333333333,0.5,1.0,,,0.75,0.75,,,,,0.75,82.44274809160306,16.375,18.714285714285715,16.375,18.714285714285715,,,,0.3333333333333333,0.5,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,,0.5,0.49905,,10.700000000000001,25.3,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,1.0,2.0,,,2.0,2.0,,1.0,2.0,,1.0,,2.0,,6.0,,2.0,,2.0,2.0,2.0,,,,6.0,,,,,,,1.0,,2.0,,1.0,,,,,,,2.0,3.0,,,,1.0,0.6666666666666666,,,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,0.16666666666666666,,,,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,1.0,0.48541666666666666,0.14285714285714285,0.25,0.16666666666666666,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,False
1627783-1628449-1629018-1630567-201152,1610612761,"Pascal Siakam, Chris Boucher, Gary Trent Jr., Scottie Barnes, Thaddeus Young","Siakam, Boucher, Trent Jr., Barnes, Young",1627783-1628449-1629018-1630567-201152,TOR,1123.0,3,19.0,1.0,36,37.0,9.0,4.0,73,7.0,9.0,7.0,11.0,4.0,7.0,8.0,1.0,18.0,27.0,11.0,45.0,44.0,1.0,26.0,8.0,,4.0,7.0,4.0,11.0,6.0,17.0,2.0,1.0,2.0,3.0,5.0,39.0,0.6666666666666666,0.5526315789473685,0.5625,0.2894736842105263,,,1.0,0.5714285714285714,0.4444444444444444,1.0,0.7857142857142857,0.3333333333333333,,0.6666666666666666,1.0,1.0,93.60641139804098,15.277777777777779,15.486486486486486,14.777777777777779,15.135135135135135,0.23684210526315788,0.7777777777777778,0.7777777777777778,0.2894736842105263,0.6363636363636364,0.6363636363636364,0.18421052631578946,0.5714285714285714,0.5714285714285714,0.21052631578947367,0.16666666666666666,0.5263157894736842,0.5120657894736842,0.5822125,8.444444444444445,25.345454545454547,2.0,4.0,3.0,5.0,6.0,4.0,2.0,,,0.6,0.5,0.5,0.2222222222222222,,0.6666666666666666,0.5,0.13333333333333333,18.0,4.0,6.0,1.0,3.0,,,1.0,3.0,1.0,1.0,3.0,2.0,3.0,,8.0,14.0,2.0,6.0,1.0,23.0,10.0,6.0,,1.0,5.0,2.0,7.0,1.0,1.0,4.0,,16.0,,4.0,2.0,2.0,,1.0,5.0,,5.0,1.0,2.0,1.0,3.0,1.0,4.0,,,23.0,18.0,1.0,0.2777777777777778,0.3125,1.0,0.18181818181818182,,0.3333333333333333,0.18181818181818182,0.5714285714285714,0.55,0.5476190476190477,,,0.5,,,0.5714285714285714,,0.07894736842105263,0.3333333333333333,0.3333333333333333,1.0,0.125,0.125,1.0,,,,0.3,0.6666666666666666,0.15,0.3333333333333333,0.15,0.3333333333333333,0.125,0.5438225,0.05128205128205128,0.07142857142857142,0.5111111111111111,0.5,1.0,0.05555555555555555,1.0,0.14285714285714285,,,,,,2.0,1.0,,,1.0,,1.0,1.0,0.25,,,,,,,,2.0,1.0,,,1.0,,1610612761,2022,2021-22,False
1627783-1629018-1630173-1630567-201152,1610612761,"Pascal Siakam, Gary Trent Jr., Precious Achiuwa, Scottie Barnes, Thaddeus Young","Siakam, Trent Jr., Achiuwa, Barnes, Young",1627783-1629018-1630173-1630567-201152,TOR,87.0,1,1.0,2.0,3,3.0,,,6,2.0,2.0,,,,1.0,,,2.0,3.0,,4.0,2.0,,,,,,1.0,,1.0,,1.0,,,,,,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,1.0,1.0,,,,1.0,,99.3103448275862,12.666666666666666,16.333333333333332,12.666666666666666,16.333333333333332,0.6666666666666666,1.0,1.0,,,,0.3333333333333333,,,,,0.6666666666666666,0.6613666666666667,,6.866666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,2.0,,,2.0,,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,False
1627832-1628384-1628449-1629018-1630173,1610612761,"Fred VanVleet, OG Anunoby, Chris Boucher, Gary Trent Jr., Precious Achiuwa","VanVleet, Anunoby, Boucher, Trent Jr., Achiuwa",1627832-1628384-1628449-1629018-1630173,TOR,271.0,1,5.0,1.0,9,9.0,8.0,,18,1.0,1.0,1.0,4.0,,,3.0,,2.0,5.0,4.0,10.0,9.0,,2.0,3.0,1.0,,1.0,,1.0,,1.0,,,,1.0,5.0,10.0,0.4,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.2,0.25,,,,1.0,0.5,,,,,1.0,95.64575645756457,13.666666666666666,16.444444444444443,13.666666666666666,15.555555555555555,0.1111111111111111,1.0,1.0,0.4444444444444444,0.25,0.3333333333333333,,,,0.3333333333333333,,0.5555555555555556,0.4629722222222223,,6.16,25.625,,,,,,,,,,,,,,,,,,6.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,3.0,2.0,3.0,,8.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,,5.0,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,8.0,6.0,,0.5,0.5,0.5,0.5,,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,1.0,,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,0.16666666666666666,1.0,0.16666666666666666,1.0,0.3333333333333333,0.5,0.3333333333333333,0.508825,,,0.8,0.6666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,1610612761,2022,2021-22,False
1627832-1628384-1628449-1630173-1630201,1610612761,"Fred VanVleet, OG Anunoby, Chris Boucher, Precious Achiuwa, Malachi Flynn","VanVleet, Anunoby, Boucher, Achiuwa, Flynn",1627832-1628384-1628449-1630173-1630201,TOR,118.0,1,2.0,-1.0,4,3.0,3.0,1.0,7,3.0,3.0,,1.0,,1.0,,,3.0,5.0,,7.0,8.0,,4.0,,2.0,1.0,,,,1.0,1.0,,,,1.0,2.0,5.0,0.6,0.6,0.7,,0.4,1.0,,,0.5,,,0.5,1.0,,,,85.42372881355932,19.0,14.0,18.75,14.0,0.6,1.0,1.0,0.2,,,0.2,,,,,0.6,0.5562400000000001,0.5827,6.840000000000001,,1.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,1.0,1.0,0.2857142857142857,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612761,2022,2021-22,False
1627832-1628384-1628449-1630201-203920,1610612761,"Fred VanVleet, OG Anunoby, Chris Boucher, Malachi Flynn, Khem Birch","VanVleet, Anunoby, Boucher, Flynn, Birch",1627832-1628384-1628449-1630201-203920,TOR,117.0,1,2.0,2.0,3,3.0,2.0,,6,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,5.0,3.0,,,1.0,,,,2.0,2.0,,2.0,1.0,,1.0,,1.0,5.0,1.0,1.25,1.25,0.5,,,1.0,1.0,,,1.0,,,1.0,,,73.84615384615385,19.666666666666668,19.333333333333332,19.666666666666668,19.333333333333332,0.5,1.0,1.0,,,,,,,0.5,,1.0,0.658025,,0.8,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,2.0,3.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,False
1627832-1628384-1629018-1630567-201152,1610612761,"Fred VanVleet, OG Anunoby, Gary Trent Jr., Scottie Barnes, Thaddeus Young","VanVleet, Anunoby, Trent Jr., Barnes, Young",1627832-1628384-1629018-1630567-201152,TOR,17.0,1,,,1,,,,1,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,84.70588235294117,16.0,,16.0,,,,,1.0,,,,,,,,,0.3715,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,False
1627832-1628384-1630173-1630567-201152,1610612761,"Fred VanVleet, OG Anunoby, Precious Achiuwa, Scottie Barnes, Thaddeus Young","VanVleet, Anunoby, Achiuwa, Barnes, Young",1627832-1628384-1630173-1630567-201152,TOR,263.0,2,4.0,4.0,9,9.0,,,18,1.0,1.0,1.0,2.0,1.0,1.0,3.0,,3.0,4.0,3.0,11.0,7.0,,2.0,3.0,1.0,,1.0,4.0,5.0,,5.0,1.0,1.0,1.0,,,11.0,0.75,0.6428571428571429,0.6875,0.42857142857142855,0.25,0.5,1.0,0.8,,1.0,0.8333333333333334,,,1.0,1.0,,98.5551330798479,12.555555555555555,16.666666666666668,12.555555555555555,15.0,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,,0.5714285714285714,0.5057785714285714,,8.55,26.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,4.0,3.0,,1.0,2.0,1.0,3.0,1.0,,1.0,,7.0,,,,,,,2.0,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,0.6666666666666666,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.3333333333333333,,0.125,0.2,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,False
1627832-1628384-1630567-201152-203920,1610612761,"Fred VanVleet, OG Anunoby, Scottie Barnes, Thaddeus Young, Khem Birch","VanVleet, Anunoby, Barnes, Young, Birch",1627832-1628384-1630567-201152-203920,TOR,33.0,1,1.0,-2.0,1,1.0,,,2,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,87.27272727272727,17.0,16.0,17.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,False
1627832-1628449-1630173-1630201-201152,1610612761,"Fred VanVleet, Chris Boucher, Precious Achiuwa, Malachi Flynn, Thaddeus Young","VanVleet, Boucher, Achiuwa, Flynn, Young",1627832-1628449-1630173-1630201-201152,TOR,31.0,1,1.0,1.0,1,2.0,2.0,,3,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,0.5,,,,,1.0,,,1.0,,,1.0,,,139.3548387096774,3.0,14.0,3.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,False
1627832-1629018-1630567-201152-203920,1610612761,"Fred VanVleet, Gary Trent Jr., Scottie Barnes, Thaddeus Young, Khem Birch","VanVleet, Trent Jr., Barnes, Young, Birch",1627832-1629018-1630567-201152-203920,TOR,127.0,1,2.0,-2.0,4,4.0,,,8,1.0,1.0,,1.0,1.0,1.0,,,2.0,3.0,,5.0,7.0,,2.0,,,,,1.0,1.0,,1.0,,,,,,5.0,0.6666666666666666,0.6666666666666666,0.625,,,,,0.5,,,0.5,,,,,,90.70866141732283,15.25,16.5,15.25,16.5,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,0.5532333333333334,,9.166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,1.0,,2.0,,1.0,,1.0,1.0,1.0,,,,,,0.5,0.5,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612761,2022,2021-22,False
1628384-1628449-1629018-1630173-1630567,1610612761,"OG Anunoby, Chris Boucher, Gary Trent Jr., Precious Achiuwa, Scottie Barnes","Anunoby, Boucher, Trent Jr., Achiuwa, Barnes",1628384-1628449-1629018-1630173-1630567,TOR,89.0,1,1.0,-4.0,4,3.0,3.0,,7,,,,,,1.0,2.0,,,1.0,2.0,,4.0,,,2.0,,,,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,,,,0.6666666666666666,,,0.5,1.0,,,1.0,,,,,,113.25842696629213,11.0,15.0,11.0,15.0,,,,,,,0.3333333333333333,,,0.6666666666666666,,0.6666666666666666,0.4104666666666667,,20.2,25.65,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,0.395275,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612761,2022,2021-22,False
1628449-1629018-1630173-1630567-201152,1610612761,"Chris Boucher, Gary Trent Jr., Precious Achiuwa, Scottie Barnes, Thaddeus Young","Boucher, Trent Jr., Achiuwa, Barnes, Young",1628449-1629018-1630173-1630567-201152,TOR,285.0,3,5.0,-3.0,10,12.0,12.0,3.0,22,4.0,7.0,,4.0,1.0,1.0,1.0,,5.0,12.0,1.0,10.0,13.0,,4.0,,2.0,4.0,2.0,2.0,5.0,4.0,9.0,2.0,2.0,2.0,2.0,2.0,6.0,0.4166666666666667,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.16666666666666666,0.25,1.0,1.0,0.5714285714285714,0.6666666666666666,0.8,0.5714285714285714,,1.0,1.0,,111.15789473684211,14.5,11.666666666666666,13.3,11.166666666666666,0.5384615384615384,0.5714285714285714,0.6666666666666666,0.3076923076923077,,,0.07692307692307693,1.0,1.0,0.07692307692307693,,0.6153846153846154,0.5085833333333333,0.609925,5.266666666666667,90.4,2.0,4.0,2.0,4.0,4.0,2.0,,,,0.5,0.5,0.5,,,1.0,0.5,0.4,2.0,1.0,4.0,,,,,,,,,1.0,,,,1.0,4.0,,1.0,,2.0,6.0,,,,3.0,,3.0,,,3.0,,6.0,1.0,,,,,,1.0,1.0,,,,,,,,,,2.0,2.0,,0.6,0.75,,,,,,0.25,0.2,0.2,,1.0,0.5,,,0.75,,,,,,,,,,,,0.8,0.25,,,0.2,,,0.54965,,,0.2,0.2,2.0,0.4,,,,,,,,,,,,,0.14285714285714285,0.6666666666666666,,,,,,,,,,,,,1.0,,0.5,1610612761,2022,2021-22,False
