EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffArc3ReboundPct,SecondChanceArc3FGA,Travels,SecondChanceArc3Frequency,PenaltyCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,SecondChanceAtRimPctAssisted,Charge Fouls,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,Charge Fouls Drawn,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,Arc3PctBlocked,BlockedArc3,OffensiveGoaltends,LongMidRangePctBlocked,3SecondViolations,team_id,year,season,team_vs
1626162-1628970-1629667-202330-202397,1610612766,"Kelly Oubre Jr., Miles Bridges, Jalen McDaniels, Gordon Hayward, Ish Smith","Oubre Jr., Bridges, McDaniels, Hayward, Smith",1626162-1628970-1629667-202330-202397,CHA,176.0,2,3.0,4.0,7.0,5.0,,,,12.0,3.0,4.0,,,,,,,,,,,,,,1.0,2.0,,,3.0,4.0,1.0,2.0,,9.0,5.0,,,,,,,,,,,,,6.0,,3.0,,,2.0,1.0,,3.0,1.0,4.0,1.0,,3.0,,,9.0,,,1.0,1.0,,2.0,,2.0,,,,,,1.0,,1.0,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,9.0,,,,,1.0,1.0,1.0,0.5,,,0.5,0.75,,,0.75,,,0.75,,,0.3333333333333333,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,98.18181818181819,,14.142857142857142,15.4,14.142857142857142,15.4,0.6666666666666666,0.75,0.75,1.0,,,,,,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,1.0,0.5,0.6313833333333333,,,,,,,1.4,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1628970-1630163-1630208-202330,1610612766,"Kelly Oubre Jr., Miles Bridges, LaMelo Ball, Nick Richards, Gordon Hayward","Oubre Jr., Bridges, Ball, Richards, Hayward",1626162-1628970-1630163-1630208-202330,CHA,291.0,3,5.0,-1.0,11.0,11.0,7.0,2.0,2.0,22.0,3.0,5.0,2.0,2.0,2.0,4.0,,3.0,,1.0,,1.0,,,1.0,1.0,1.0,,,3.0,9.0,1.0,2.0,2.0,11.0,12.0,2.0,2.0,,,,4.0,2.0,7.0,,1.0,2.0,6.0,4.0,2.0,,3.0,2.0,1.0,1.0,,2.0,,2.0,,,2.0,,,4.0,,2.0,3.0,1.0,,4.0,2.0,6.0,,,,,,,,,,,,,,1.0,1.0,,3.0,,2.0,,,1.0,,,,,,,7.0,6.0,7.0,,,0.6666666666666666,1.0,,0.5,,,0.5,0.3333333333333333,1.0,0.2857142857142857,0.4090909090909091,1.0,0.25,0.4583333333333333,1.0,0.3333333333333333,0.18181818181818182,,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.6666666666666666,0.2857142857142857,1.0,,,,,1.0,,1.0,1.0,,108.86597938144331,,12.545454545454545,13.909090909090908,12.181818181818182,13.636363636363637,0.45454545454545453,0.6,0.6,0.6666666666666666,0.2727272727272727,,,,0.09090909090909091,,,,0.09090909090909091,,,,0.09090909090909091,1.0,1.0,,1.0,1.0,,,,0.5,0.5,0.125,,,0.6363636363636364,1.0,0.5520818181818181,0.67185,0.5701875,0.08333333333333333,0.1,0.36363636363636365,0.5454545454545454,5.144444444444444,25.3,0.6363636363636364,,,,,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1628970-1630163-1630208-202397,1610612766,"Kelly Oubre Jr., Miles Bridges, LaMelo Ball, Nick Richards, Ish Smith","Oubre Jr., Bridges, Ball, Richards, Smith",1626162-1628970-1630163-1630208-202397,CHA,69.0,1,1.0,-5.0,2.0,2.0,,,2.0,4.0,,2.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,4.0,,,,,5.0,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,3.0,,,1.0,1.0,3.0,4.0,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,1.0,,0.75,,,,0.75,1.0,1.0,,,,,,,,0.5,83.47826086956522,,19.5,15.0,12.5,15.0,0.5,,,,0.25,,,,0.25,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,0.49285,0.49215,,,,,,7.925,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1628970-1630163-1630547-203486,1610612766,"Kelly Oubre Jr., Miles Bridges, LaMelo Ball, James Bouknight, Mason Plumlee","Oubre Jr., Bridges, Ball, Bouknight, Plumlee",1626162-1628970-1630163-1630547-203486,CHA,354.0,3,6.0,,14.0,14.0,4.0,5.0,3.0,28.0,,1.0,,,,,2.0,4.0,1.0,1.0,2.0,4.0,,,1.0,1.0,1.0,,,3.0,6.0,3.0,5.0,,15.0,15.0,,,1.0,1.0,,3.0,1.0,2.0,,1.0,,2.0,6.0,,9.0,,,1.0,1.0,2.0,3.0,3.0,6.0,1.0,2.0,,2.0,1.0,15.0,1.0,2.0,2.0,3.0,1.0,6.0,3.0,9.0,,1.0,,1.0,2.0,1.0,2.0,4.0,1.0,,6.0,2.0,1.0,3.0,5.0,1.0,1.0,,,,,,,,,,,,12.0,2.0,4.0,1.0,,1.0,1.0,1.0,0.6,1.0,,0.6,0.5,,0.5,0.6818181818181818,1.5,0.3333333333333333,0.6818181818181818,1.5,0.3333333333333333,0.45454545454545453,0.3333333333333333,1.0,0.25,0.3333333333333333,1.0,0.6,0.6666666666666666,0.5,0.5,0.5555555555555556,0.6,1.0,0.5,,0.5,1.0,0.6666666666666666,,1.0,,,113.89830508474576,,12.071428571428571,13.214285714285714,11.928571428571429,12.071428571428571,0.09090909090909091,,,,0.36363636363636365,0.5,0.6666666666666666,1.0,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,0.5,0.5,1.0,0.09090909090909091,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,,0.5454545454545454,1.0,0.4846590909090909,0.51105,0.4081166666666667,,,0.2,0.13333333333333333,7.983333333333333,23.6,0.2857142857142857,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1628970-1630163-202330-202397,1610612766,"Kelly Oubre Jr., Miles Bridges, LaMelo Ball, Gordon Hayward, Ish Smith","Oubre Jr., Bridges, Ball, Hayward, Smith",1626162-1628970-1630163-202330-202397,CHA,104.0,3,2.0,-1.0,5.0,4.0,5.0,4.0,,9.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,5.0,,,,,,,,,1.0,2.0,1.0,4.0,,,,3.0,,2.0,1.0,,,,,,,,,,,,,1.0,,1.0,2.0,,2.0,,,,,1.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,,4.0,3.0,4.0,,,,,,0.5,,0.5,0.5,,,,0.75,,0.75,0.6666666666666666,,0.6666666666666666,1.0,,,,0.5,1.0,,,1.0,,0.5,,,,,,,,,1.0,,,124.61538461538461,,11.4,11.75,11.4,11.75,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,1.0,0.5,1.0,0.5,0.45015000000000005,,0.45015000000000005,,,,1.0,,29.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1628970-1630163-202330-203486,1610612766,"Kelly Oubre Jr., Miles Bridges, LaMelo Ball, Gordon Hayward, Mason Plumlee","Oubre Jr., Bridges, Ball, Hayward, Plumlee",1626162-1628970-1630163-202330-203486,CHA,4912.0,14,82.0,-8.0,172.0,173.0,31.0,20.0,23.0,345.0,22.0,42.0,2.0,3.0,2.0,7.0,9.0,36.0,4.0,8.0,7.0,20.0,1.0,2.0,2.0,18.0,48.0,4.0,9.0,35.0,86.0,25.0,68.0,30.0,175.0,183.0,2.0,9.0,3.0,8.0,10.0,23.0,6.0,16.0,5.0,11.0,9.0,36.0,42.0,28.0,54.0,21.0,,48.0,18.0,13.0,21.0,18.0,39.0,12.0,6.0,17.0,3.0,1.0,96.0,9.0,17.0,37.0,26.0,2.0,65.0,26.0,91.0,5.0,13.0,10.0,3.0,12.0,4.0,9.0,12.0,,3.0,24.0,3.0,3.0,9.0,30.0,3.0,36.0,3.0,43.0,1.0,,17.0,5.0,9.0,3.0,6.0,10.0,5.0,152.0,36.0,31.0,3.0,5.0,0.6,0.6,0.72,0.36764705882352944,0.375,0.45454545454545453,0.36764705882352944,0.4069767441860465,0.2222222222222222,0.375,0.4707792207792208,0.38235294117647056,0.5,0.5,0.4791666666666667,0.5294117647058824,0.44155844155844154,0.1511627906976744,0.19047619047619047,0.1388888888888889,0.5,1.0,0.6341463414634146,0.3333333333333333,0.7115384615384616,0.20930232558139536,0.6774193548387096,0.2765957446808511,0.35,0.3333333333333333,0.25,0.23076923076923078,0.7272727272727273,0.42105263157894735,0.9090909090909091,0.6842105263157895,0.7857142857142857,0.06172839506172839,101.14006514657981,0.5,13.924418604651162,14.54913294797688,12.784883720930232,13.526011560693641,0.2727272727272727,0.5238095238095238,0.6470588235294118,0.7727272727272727,0.23376623376623376,0.25,0.2903225806451613,0.3333333333333333,0.05194805194805195,0.5,0.5,0.25,0.12987012987012986,0.35,0.35,0.8571428571428571,0.3116883116883117,0.375,0.375,0.6666666666666666,0.17647058823529413,0.6666666666666666,0.11764705882352941,0.5,,0.25925925925925924,0.2857142857142857,0.07407407407407407,0.3333333333333333,0.4444444444444444,0.7142857142857143,0.375,0.5354136363636364,0.5153166666666666,0.4993740740740741,0.1,0.16666666666666666,0.13142857142857142,0.2057142857142857,6.034883720930233,25.58823529411765,0.18023255813953487,,,,0.2,6.0,,0.35294117647058826,1.0,,,,0.5,,2.0,1.0,2.0,2.0,,,,2.0,0.3333333333333333,1.0,1.0,,,1.0,1.0,,,,1.0,,,1610612766,2022,2021-22,False
1626162-1628970-1630208-202330-202397,1610612766,"Kelly Oubre Jr., Miles Bridges, Nick Richards, Gordon Hayward, Ish Smith","Oubre Jr., Bridges, Richards, Hayward, Smith",1626162-1628970-1630208-202330-202397,CHA,644.0,3,11.0,-21.0,21.0,22.0,,,2.0,43.0,2.0,3.0,1.0,1.0,,,1.0,6.0,1.0,1.0,,1.0,,,,4.0,9.0,,,4.0,10.0,4.0,10.0,,20.0,41.0,1.0,1.0,,,,2.0,,,,,,,2.0,6.0,3.0,9.0,2.0,9.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,2.0,,5.0,,,5.0,2.0,7.0,,1.0,1.0,,1.0,,,2.0,,1.0,3.0,1.0,,,2.0,,1.0,,,,,,,1.0,1.0,,1.0,,18.0,,,,,0.25,0.3333333333333333,0.25,0.4,,,0.4,0.4,1.0,,0.5,1.0,,0.5,1.0,,0.5,0.1,0.3333333333333333,,0.3333333333333333,,,,0.7142857142857143,0.3333333333333333,0.5555555555555556,0.16666666666666666,,,,,,,,0.75,0.6666666666666666,,96.14906832298138,,15.0,14.954545454545455,14.952380952380953,14.545454545454545,0.15,0.6666666666666666,1.0,,0.3,0.16666666666666666,0.16666666666666666,,0.05,1.0,1.0,1.0,0.05,,,,0.45,0.4444444444444444,0.4444444444444444,0.25,1.0,1.0,,,,,,,,,0.65,0.4444444444444444,0.5310725,,,,,0.1,,8.17,25.36,,,,,0.4,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1628970-1630539-1630547-202330,1610612766,"Kelly Oubre Jr., Miles Bridges, Kai Jones, James Bouknight, Gordon Hayward","Oubre Jr., Bridges, Jones, Bouknight, Hayward",1626162-1628970-1630539-1630547-202330,CHA,153.0,2,3.0,3.0,6.0,5.0,,,1.0,11.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,4.0,,,1.0,1.0,2.0,4.0,1.0,9.0,6.0,1.0,1.0,,,,2.0,,,,,,,,2.0,3.0,3.0,2.0,4.0,2.0,,,1.0,1.0,1.0,,,,,3.0,1.0,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,2.0,,,1.0,,,,,,,7.0,,,,,,,0.5,0.5,,,0.5,1.0,1.0,,0.8,1.0,,0.75,1.0,,0.8,,,,1.0,,1.0,,,0.5,0.5,0.5,,,,,1.0,,,,,,103.52941176470588,,13.166666666666666,14.8,13.166666666666666,11.8,0.2,1.0,1.0,,,,,,,,,,,,,,0.8,0.5,0.5,0.5,1.0,1.0,,,,,,,,,1.0,0.5,0.5755600000000001,,,0.16666666666666666,0.5,0.2222222222222222,,,25.425,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1628970-1630547-1630550-202330,1610612766,"Kelly Oubre Jr., Miles Bridges, James Bouknight, JT Thor, Gordon Hayward","Oubre Jr., Bridges, Bouknight, Thor, Hayward",1626162-1628970-1630547-1630550-202330,CHA,47.0,1,1.0,,2.0,3.0,,3.0,,5.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,2.0,2.0,,,,4.0,4.0,,,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,4.0,,,,,0.5,0.5,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,153.19148936170214,,9.0,9.666666666666666,9.0,9.666666666666666,0.5,1.0,1.0,1.0,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,,0.6653,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1628970-1630550-202330-202397,1610612766,"Kelly Oubre Jr., Miles Bridges, JT Thor, Gordon Hayward, Ish Smith","Oubre Jr., Bridges, Thor, Hayward, Smith",1626162-1628970-1630550-202330-202397,CHA,68.0,2,1.0,-5.0,2.0,3.0,,,,5.0,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,105.88235294117648,,20.5,9.0,20.5,9.0,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,0.475975,,,,,,,22.2,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1628970-1630550-202738-203486,1610612766,"Kelly Oubre Jr., Miles Bridges, JT Thor, Isaiah Thomas, Mason Plumlee","Oubre Jr., Bridges, Thor, Thomas, Plumlee",1626162-1628970-1630550-202738-203486,CHA,76.0,1,1.0,-2.0,3.0,2.0,,,1.0,5.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,1.0,,,1.0,1.0,,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,1.0,0.5,94.73684210526316,,15.666666666666666,14.5,12.0,14.5,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,0.6337,,,0.3333333333333333,0.5,,,1.5,25.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1628970-202330-1630163-203486,1610612766,"Kelly Oubre Jr., Miles Bridges, Gordon Hayward, LaMelo Ball, Mason Plumlee","Oubre Jr., Bridges, Hayward, Ball, Plumlee",1626162-1628970-202330-1630163-203486,CHA,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1628970-202330-202397-203486,1610612766,"Kelly Oubre Jr., Miles Bridges, Gordon Hayward, Ish Smith, Mason Plumlee","Oubre Jr., Bridges, Hayward, Smith, Plumlee",1626162-1628970-202330-202397-203486,CHA,660.0,4,11.0,-4.0,21.0,22.0,3.0,7.0,6.0,43.0,4.0,8.0,,1.0,2.0,2.0,,4.0,1.0,2.0,1.0,3.0,1.0,1.0,,4.0,8.0,,,5.0,14.0,5.0,11.0,2.0,27.0,31.0,,3.0,2.0,2.0,2.0,8.0,2.0,3.0,,,,4.0,6.0,4.0,15.0,,,8.0,4.0,2.0,3.0,5.0,8.0,4.0,1.0,2.0,,1.0,21.0,4.0,2.0,5.0,3.0,1.0,9.0,6.0,15.0,1.0,,,,,,,1.0,,,1.0,,,1.0,7.0,,1.0,,2.0,,,1.0,,2.0,1.0,1.0,2.0,1.0,19.0,4.0,3.0,2.0,,0.6,0.6,1.0,0.45454545454545453,1.0,,0.45454545454545453,0.35714285714285715,,0.6666666666666666,0.5,0.6,0.6666666666666666,0.5192307692307693,0.6666666666666666,0.6666666666666666,0.44,0.14285714285714285,0.125,0.25,,1.0,0.6,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.5714285714285714,0.4,0.25,0.25,,1.0,,0.6666666666666666,1.0,0.42857142857142855,1.0,0.07692307692307693,93.81818181818181,0.5,14.285714285714286,16.363636363636363,13.476190476190476,15.636363636363637,0.32,0.5,0.5714285714285714,0.5,0.16,,,,0.08,0.5,0.5,1.0,0.12,0.3333333333333333,0.3333333333333333,1.0,0.32,0.5,0.5,1.0,0.2,,0.2,1.0,1.0,0.6666666666666666,1.0,,,,0.76,0.5,0.525292,0.467275,0.6192333333333333,0.038461538461538464,0.06666666666666667,0.2962962962962963,0.14814814814814814,5.685714285714285,25.0,0.14285714285714285,,,,0.5,1.0,,0.2,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1628998-1629023-1629667-1630163,1610612766,"Kelly Oubre Jr., Cody Martin, P.J. Washington, Jalen McDaniels, LaMelo Ball","Oubre Jr., Martin, Washington, McDaniels, Ball",1626162-1628998-1629023-1629667-1630163,CHA,881.0,6,15.0,-6.0,27.0,28.0,5.0,1.0,7.0,55.0,6.0,10.0,2.0,4.0,2.0,2.0,,7.0,,2.0,1.0,3.0,,,1.0,3.0,9.0,1.0,1.0,6.0,19.0,4.0,12.0,2.0,26.0,32.0,2.0,4.0,1.0,3.0,,7.0,2.0,2.0,2.0,2.0,,10.0,6.0,6.0,12.0,,2.0,9.0,3.0,2.0,3.0,4.0,7.0,3.0,1.0,3.0,,,18.0,1.0,7.0,7.0,3.0,1.0,11.0,9.0,20.0,1.0,2.0,1.0,1.0,,1.0,,3.0,,,3.0,1.0,1.0,2.0,6.0,1.0,7.0,2.0,5.0,1.0,,3.0,,3.0,1.0,2.0,3.0,2.0,19.0,10.0,5.0,,,0.5,0.6,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3157894736842105,0.5,1.0,0.3870967741935484,0.5,1.25,0.3939393939393939,0.5,1.25,0.3870967741935484,0.10526315789473684,0.1,0.14285714285714285,,1.0,0.75,0.5384615384615384,0.6363636363636364,0.125,0.6666666666666666,0.38095238095238093,0.5,0.5714285714285714,0.5,,1.0,0.5,,0.5555555555555556,1.0,0.05263157894736842,89.89784335981838,0.6666666666666666,16.62962962962963,15.428571428571429,15.0,14.571428571428571,0.3225806451612903,0.6,0.6666666666666666,0.5,0.22580645161290322,,,,0.06451612903225806,,,,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.2903225806451613,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.5,,,,0.5,1.0,0.25,0.25,1.0,0.7096774193548387,0.3333333333333333,0.5295048387096775,0.58465,0.5543,0.09090909090909091,0.14285714285714285,0.2692307692307692,0.38461538461538464,6.152631578947369,25.491666666666664,0.18518518518518517,,,,0.16666666666666666,3.0,,0.42857142857142855,1.0,,,,1.0,,,0.5,,,1.0,1.0,,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1628998-1629023-1629667-202397,1610612766,"Kelly Oubre Jr., Cody Martin, P.J. Washington, Jalen McDaniels, Ish Smith","Oubre Jr., Martin, Washington, McDaniels, Smith",1626162-1628998-1629023-1629667-202397,CHA,724.0,3,12.0,-7.0,24.0,22.0,,,2.0,46.0,2.0,4.0,,,,,1.0,3.0,1.0,2.0,2.0,5.0,,,,1.0,7.0,,,4.0,9.0,3.0,12.0,6.0,23.0,30.0,,,,1.0,2.0,2.0,,,,,,,2.0,6.0,9.0,,,7.0,1.0,,1.0,3.0,4.0,1.0,2.0,1.0,,,11.0,1.0,,,4.0,,4.0,1.0,5.0,,1.0,,1.0,1.0,,1.0,,,,1.0,,,2.0,3.0,,8.0,1.0,6.0,,,3.0,,,,,,,21.0,,,,,0.25,0.25,1.0,0.25,,,0.25,0.4444444444444444,,,0.40476190476190477,,,0.4791666666666667,0.5,,0.5714285714285714,,,,1.0,,0.8,,,0.1111111111111111,0.5,0.07142857142857142,,,,,,1.0,0.75,,,,91.49171270718232,,14.333333333333334,17.272727272727273,13.625,16.5,0.19047619047619047,0.5,0.5,0.5,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.09523809523809523,0.5,0.5,,0.23809523809523808,0.4,0.4,1.0,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,,,0.7619047619047619,0.14285714285714285,0.52255,,,0.125,0.25,0.08695652173913043,,7.922222222222222,24.849999999999998,,,,,0.16666666666666666,1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1610612766,2022,2021-22,False
