EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,Fg2aBlocked,Blocked2s,BlockedAtRim,Blocks,FG2APctBlocked,AtRimPctBlocked,PenaltyCorner3Frequency,LongMidRangeFGA,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,OffTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,BadPassTurnovers,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeFGM,LongMidRangeAssists,BlockedLongMidRange,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,HeaveAttempts,SelfOReb,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,SelfORebPct,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,Charge Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,DefensiveGoaltends,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
1627759-1628369-1629057-201143-203935,1610612738,"Jaylen Brown, Jayson Tatum, Robert Williams III, Al Horford, Marcus Smart","Brown, Tatum, Williams III, Horford, Smart",1627759-1628369-1629057-201143-203935,BOS,8231.0,13,137.0,11.0,271.0,270.0,15.0,15.0,33.0,541,33.0,58.0,12.0,20.0,2.0,4.0,17.0,59.0,11.0,19.0,36.0,83.0,4.0,57.0,137.0,47.0,102.0,44.0,299.0,288.0,13.0,23.0,47.0,3.0,8.0,6.0,2.0,20.0,72.0,42.0,120.0,21.0,16.0,83.0,36.0,36.0,40.0,76.0,29.0,11.0,21.0,13.0,192.0,12.0,62.0,50.0,116.0,38.0,154.0,19.0,12.0,7.0,6.0,19.0,1.0,43.0,1.0,19.0,55.0,4.0,59.0,1.0,60.0,,28.0,252.0,20.0,15.0,1.0,0.631578947368421,0.7346938775510204,0.851063829787234,0.46078431372549017,0.46078431372549017,0.41605839416058393,0.5652173913043478,0.375,0.5334728033472803,0.6666666666666666,0.6428571428571429,0.5599250936329588,0.6714285714285714,0.5882352941176471,0.42677824267782427,0.684931506849315,0.8493150684931506,0.21818181818181817,0.7671232876712328,0.2814814814814815,0.19148936170212766,0.7,0.875,0.8793103448275862,0.7333333333333333,94.64706597011299,15.623616236162361,14.803703703703704,14.988929889298893,14.207407407407407,0.24267782426778242,0.5689655172413793,0.6226415094339622,0.6363636363636364,0.24686192468619247,0.288135593220339,0.3269230769230769,0.7647058823529411,0.0794979079497908,0.5789473684210527,0.5789473684210527,1.0,0.3472803347280335,0.43373493975903615,0.43373493975903615,0.8055555555555556,0.6060606060606061,0.6,0.2857142857142857,0.5,0.2857142857142857,0.6694560669456067,0.43373493975903615,0.5151805439330545,0.5602964285714286,0.11278195488721804,0.17177914110429449,0.15719063545150502,0.06688963210702341,7.046715328467161,25.558823529411764,0.055350553505535055,2.0,12.0,16.0,6.0,18.0,0.08759124087591241,0.08620689655172414,0.14285714285714285,20.0,2.0,4.0,,26.0,4.0,24.0,7.0,2.0,10.0,8.0,0.6666666666666666,,,0.5581395348837209,0.8,0.325,0.36,0.30952380952380953,0.375,0.5945945945945946,0.4444444444444444,0.08368200836820083,0.25,0.5,0.5514826086956522,17.0,4.0,1.0,,7.0,2.0,,0.11864406779661017,0.35,0.35,0.2857142857142857,2.0,8.0,10.0,3.0,,5.0,2.0,2.0,2.0,2.0,0.04065040650406504,0.24242424242424243,1.0,2.0,,,,0.06060606060606061,4.0,6.0,0.6,,0.5,1.0,3.0,2.0,2.0,,2.0,,0.3076923076923077,1.0,1.0,0.019417475728155338,1.0,1.0,,,,1610612738,2022,2021-22,False
1627759-1628369-1629684-1630202-201143,1610612738,"Jaylen Brown, Jayson Tatum, Grant Williams, Payton Pritchard, Al Horford","Brown, Tatum, Williams, Pritchard, Horford",1627759-1628369-1629684-1630202-201143,BOS,1506.0,6,25.0,14.0,48.0,49.0,19.0,13.0,3.0,97,6.0,7.0,,,2.0,3.0,6.0,9.0,3.0,6.0,5.0,15.0,7.0,13.0,18.0,8.0,21.0,6.0,56.0,42.0,1.0,2.0,5.0,4.0,7.0,10.0,1.0,21.0,18.0,8.0,18.0,6.0,,15.0,5.0,9.0,6.0,15.0,3.0,3.0,4.0,4.0,36.0,1.0,9.0,15.0,25.0,3.0,28.0,,,,1.0,3.0,,8.0,2.0,3.0,11.0,1.0,13.0,2.0,11.0,,5.0,51.0,21.0,19.0,,0.6923076923076923,0.6923076923076923,0.75,0.38095238095238093,0.38095238095238093,0.7222222222222222,0.5,0.5714285714285714,0.6410256410256411,0.8333333333333334,0.5882352941176471,0.6363636363636364,0.8333333333333334,0.5833333333333334,0.5384615384615384,0.8333333333333334,0.75,0.07692307692307693,0.8,0.17647058823529413,,1.0,0.7777777777777778,0.75,0.75,92.74900398406373,16.291666666666668,14.775510204081632,15.708333333333334,14.081632653061224,0.1794871794871795,0.8571428571428571,1.0,0.6666666666666666,0.23076923076923078,0.6666666666666666,0.75,0.6666666666666666,0.15384615384615385,0.5,0.5,1.0,0.38461538461538464,0.3333333333333333,0.3333333333333333,0.6,,,0.17647058823529413,0.6666666666666666,0.4117647058823529,0.717948717948718,0.3333333333333333,0.5058730769230768,0.5258382352941177,0.11627906976744186,0.22727272727272727,0.08928571428571429,0.375,6.6,25.023809523809526,0.3958333333333333,3.0,2.0,1.0,,2.0,0.1111111111111111,0.14285714285714285,0.17647058823529413,2.0,2.0,4.0,,2.0,1.0,5.0,4.0,3.0,,1.0,0.4,,,0.625,1.0,0.5,,0.5,0.3333333333333333,0.8,0.5,0.05128205128205128,,0.2857142857142857,0.4051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.5,0.5,1.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,0.3333333333333333,0.6666666666666666,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,1610612738,2022,2021-22,False
1627759-1628369-1629684-1630202-203935,1610612738,"Jaylen Brown, Jayson Tatum, Grant Williams, Payton Pritchard, Marcus Smart","Brown, Tatum, Williams, Pritchard, Smart",1627759-1628369-1629684-1630202-203935,BOS,10.0,1,,2.0,1.0,,1.0,,,1,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,,,,,1.0,1.0,,,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,144.0,10.0,,10.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,0.718,0.718,,,,1.0,1.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1629684-201143-203935,1610612738,"Jaylen Brown, Jayson Tatum, Grant Williams, Al Horford, Marcus Smart","Brown, Tatum, Williams, Horford, Smart",1627759-1628369-1629684-201143-203935,BOS,9581.0,27,160.0,-15.0,307.0,308.0,89.0,57.0,35.0,615,47.0,75.0,8.0,17.0,11.0,19.0,19.0,50.0,11.0,30.0,31.0,89.0,23.0,77.0,148.0,42.0,119.0,58.0,338.0,353.0,13.0,26.0,49.0,20.0,40.0,31.0,35.0,102.0,88.0,66.0,111.0,15.0,16.0,89.0,31.0,44.0,37.0,81.0,26.0,11.0,26.0,12.0,199.0,16.0,52.0,67.0,121.0,44.0,165.0,13.0,6.0,7.0,6.0,33.0,2.0,58.0,18.0,27.0,82.0,6.0,68.0,2.0,69.0,1.0,29.0,289.0,98.0,87.0,4.0,0.5714285714285714,0.6376811594202898,0.8809523809523809,0.35294117647058826,0.35294117647058826,0.5202702702702703,0.5,0.5,0.5243445692883895,0.5540540540540541,0.47183098591549294,0.5731292517006803,0.6125,0.5795454545454546,0.44569288389513106,0.7528089887640449,0.6842105263157895,0.2077922077922078,0.7212121212121212,0.2925170068027211,0.1896551724137931,0.6956521739130435,0.8518518518518519,0.6896551724137931,0.6666666666666666,92.43294019413422,15.729641693811075,15.428571428571429,14.93485342019544,14.642857142857142,0.2808988764044944,0.6266666666666667,0.7014925373134329,0.5531914893617021,0.18726591760299627,0.38,0.4634146341463415,0.631578947368421,0.11235955056179775,0.36666666666666664,0.36666666666666664,1.0,0.3333333333333333,0.34831460674157305,0.34831460674157305,0.8387096774193549,0.4594594594594595,0.47058823529411764,0.2676056338028169,0.5789473684210527,0.323943661971831,0.7265917602996255,0.34831460674157305,0.5254966292134832,0.5136964788732394,0.10283687943262411,0.17791411042944785,0.14497041420118342,0.30177514792899407,6.266216216216222,25.667226890756304,0.2899022801302932,8.0,18.0,17.0,7.0,20.0,0.12162162162162163,0.10666666666666667,0.11267605633802817,23.0,6.0,9.0,,27.0,2.0,25.0,11.0,6.0,9.0,11.0,0.2903225806451613,,,0.43103448275862066,0.5,0.38571428571428573,0.5357142857142857,0.3333333333333333,0.2631578947368421,0.717948717948718,0.55,0.08614232209737828,0.125,0.2608695652173913,0.51406,14.0,9.0,12.0,10.0,11.0,6.0,1.0,0.18,0.4782608695652174,0.5,0.5454545454545454,3.0,9.0,11.0,8.0,,4.0,4.0,14.0,3.0,3.0,0.03076923076923077,0.24324324324324326,0.375,2.0,1.0,5.0,0.1,0.05405405405405406,5.0,5.0,0.45454545454545453,,0.5555555555555556,0.8,1.0,,7.0,2.0,,0.043478260869565216,0.16666666666666666,,,,,,1.0,,,1610612738,2022,2021-22,False
1627759-1628369-1630202-201143-203935,1610612738,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Al Horford, Marcus Smart","Brown, Tatum, Pritchard, Horford, Smart",1627759-1628369-1630202-201143-203935,BOS,219.0,3,4.0,4.0,8.0,9.0,,1.0,,17,3.0,4.0,,,,,1.0,1.0,,,2.0,2.0,,4.0,5.0,2.0,2.0,,14.0,10.0,,,,,,,,,4.0,4.0,3.0,3.0,,2.0,2.0,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,,,2.0,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,,2.0,,,1.0,,3.0,1.0,2.0,,1.0,14.0,,,,0.5,0.5,0.5,1.0,1.0,0.8,,,1.0,,,0.875,,,0.2857142857142857,1.0,,,1.0,1.0,,,,,,111.78082191780823,13.75,12.11111111111111,13.625,12.11111111111111,0.5714285714285714,0.75,0.75,0.3333333333333333,0.14285714285714285,1.0,1.0,1.0,,,,,0.2857142857142857,1.0,1.0,0.5,,,,,,0.8571428571428571,1.0,0.6052642857142857,,0.125,0.16666666666666666,,,2.6,26.4,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,0.5,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628401-1628464-1629684-1630202,1610612738,"Jaylen Brown, Derrick White, Daniel Theis, Grant Williams, Payton Pritchard","Brown, White, Theis, Williams, Pritchard",1627759-1628401-1628464-1629684-1630202,BOS,513.0,4,9.0,-12.0,13.0,16.0,5.0,5.0,2.0,29,,1.0,,,,1.0,1.0,6.0,,,1.0,4.0,,3.0,10.0,1.0,4.0,,9.0,21.0,1.0,1.0,5.0,2.0,6.0,,,4.0,2.0,4.0,,3.0,,4.0,1.0,1.0,,1.0,,,,,2.0,,,4.0,4.0,2.0,6.0,,,,,,,1.0,,,2.0,,3.0,1.0,,,,4.0,4.0,5.0,1.0,0.3333333333333333,0.3333333333333333,,0.25,0.25,0.3,1.0,0.3333333333333333,0.32142857142857145,1.25,0.3333333333333333,0.32142857142857145,1.25,0.3333333333333333,0.2857142857142857,0.6666666666666666,,,0.5,0.2,,1.0,0.75,,,81.40350877192982,20.692307692307693,15.25,19.307692307692307,13.875,0.07142857142857142,,,,0.42857142857142855,0.16666666666666666,0.16666666666666666,,,,,,0.2857142857142857,0.25,0.25,,,,0.16666666666666666,,,0.35714285714285715,0.25,0.431825,0.37948333333333334,,,0.5555555555555556,0.4444444444444444,9.870000000000001,24.75,0.38461538461538464,,1.0,2.0,1.0,2.0,0.1,1.0,,3.0,,,,2.0,,1.0,,,,1.0,,,,1.0,,0.2857142857142857,,0.4,,,0.5,0.21428571428571427,,,0.4099,1.0,,,,2.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.5,,1.0,1.0,,,1.0,,,,,0.1111111111111111,0.5,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628401-1628464-1629684-203935,1610612738,"Jaylen Brown, Derrick White, Daniel Theis, Grant Williams, Marcus Smart","Brown, White, Theis, Williams, Smart",1627759-1628401-1628464-1629684-203935,BOS,632.0,5,11.0,-3.0,23.0,25.0,11.0,9.0,2.0,48,1.0,1.0,,,,,2.0,4.0,,1.0,1.0,4.0,,7.0,11.0,1.0,5.0,6.0,23.0,26.0,,,,4.0,7.0,,4.0,12.0,10.0,4.0,,3.0,,4.0,1.0,5.0,,5.0,,,1.0,2.0,10.0,,3.0,9.0,12.0,1.0,13.0,1.0,,1.0,,,,5.0,3.0,3.0,3.0,,5.0,,6.0,,2.0,23.0,12.0,11.0,,0.7142857142857143,0.7142857142857143,,0.2,0.2,0.6363636363636364,,0.5714285714285714,0.53125,,0.5714285714285714,0.6388888888888888,,0.75,0.3125,0.6923076923076923,0.75,,0.7058823529411765,0.125,,0.75,1.0,1.0,,109.36708860759494,13.217391304347826,13.12,12.652173913043478,12.76,0.0625,1.0,1.0,1.0,0.25,0.5,0.5,1.0,0.0625,,,,0.25,0.25,0.3333333333333333,,,,,,,0.375,0.25,0.464421875,0.41577142857142857,0.16666666666666666,0.16666666666666666,,0.5217391304347826,13.018181818181818,25.8,0.4782608695652174,,,1.0,1.0,1.0,,,,6.0,,,1.0,1.0,,5.0,2.0,,,1.0,,0.2,,1.0,,0.25,,,,0.5,1.0,0.375,,,0.5064,3.0,,,,4.0,2.0,,,0.6666666666666666,0.6666666666666666,0.5,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,0.25,,,,,,1.0,1.0,,0.5,,,0.16666666666666666,,,,,,1610612738,2022,2021-22,False
1627759-1628401-1628464-1630202-203935,1610612738,"Jaylen Brown, Derrick White, Daniel Theis, Payton Pritchard, Marcus Smart","Brown, White, Theis, Pritchard, Smart",1627759-1628401-1628464-1630202-203935,BOS,51.0,1,1.0,-2.0,1.0,1.0,,,,2,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.470588235294116,34.0,17.0,34.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628401-1628464-201143-203935,1610612738,"Jaylen Brown, Derrick White, Daniel Theis, Al Horford, Marcus Smart","Brown, White, Theis, Horford, Smart",1627759-1628401-1628464-201143-203935,BOS,85.0,2,1.0,,3.0,3.0,,,,6,,,,,,,1.0,1.0,,,,1.0,,1.0,2.0,,1.0,,2.0,2.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,101.6470588235294,12.666666666666666,15.666666666666666,12.666666666666666,15.666666666666666,,,,,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.42345000000000005,,,,,,14.1,26.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628401-1629057-1629684-1630202,1610612738,"Jaylen Brown, Derrick White, Robert Williams III, Grant Williams, Payton Pritchard","Brown, White, Williams III, Williams, Pritchard",1627759-1628401-1629057-1629684-1630202,BOS,487.0,4,8.0,-10.0,15.0,18.0,2.0,2.0,2.0,33,2.0,3.0,1.0,2.0,1.0,1.0,,3.0,,,,4.0,,2.0,7.0,,4.0,6.0,10.0,20.0,1.0,2.0,2.0,1.0,2.0,,2.0,4.0,,4.0,,,2.0,4.0,,,,,,,,,,,1.0,5.0,8.0,2.0,10.0,,,,,1.0,,2.0,,7.0,9.0,,5.0,,8.0,,4.0,8.0,4.0,2.0,1.0,,,,,,0.2857142857142857,0.5,0.5,0.18181818181818182,0.5,0.5,0.3333333333333333,0.5,0.6666666666666666,0.36363636363636365,0.8333333333333334,1.0,,0.8571428571428571,0.2222222222222222,,1.0,1.0,,1.0,97.57700205338809,13.933333333333334,15.444444444444445,13.866666666666667,15.333333333333334,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.2727272727272727,,,,,,,,0.36363636363636365,,,,1.0,0.5,0.5,1.0,,0.6363636363636364,,0.4869818181818182,0.5275,0.26666666666666666,0.36363636363636365,0.2,0.4,7.071428571428571,26.5,0.13333333333333333,,1.0,1.0,,1.0,0.14285714285714285,,,1.0,,,,2.0,2.0,1.0,,,1.0,1.0,,,,0.5,1.0,0.4,,0.6666666666666666,,0.6666666666666666,1.0,0.09090909090909091,,,0.53135,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628401-1629057-1629684-201143,1610612738,"Jaylen Brown, Derrick White, Robert Williams III, Grant Williams, Al Horford","Brown, White, Williams III, Williams, Horford",1627759-1628401-1629057-1629684-201143,BOS,172.0,2,3.0,-1.0,6.0,5.0,,4.0,1.0,11,,,,,,,,1.0,,1.0,,2.0,,1.0,3.0,,3.0,2.0,4.0,5.0,,,,,,,,,2.0,,,,,2.0,,1.0,,1.0,,,,,2.0,1.0,2.0,1.0,3.0,1.0,4.0,,,,,,,,,,,,3.0,,2.0,,1.0,4.0,,,,1.0,1.0,,,,0.3333333333333333,,,0.16666666666666666,,,0.2857142857142857,,,0.5,0.5,1.0,0.3333333333333333,0.75,0.2,0.5,0.5,,1.0,,92.09302325581395,18.0,12.8,15.333333333333334,12.0,,,,,0.16666666666666666,,,,0.16666666666666666,,,,0.3333333333333333,,,,,,,,,0.5,,0.4947166666666667,,0.14285714285714285,0.25,,,13.333333333333334,24.866666666666664,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,1.0,,,0.5,0.5,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628401-1629057-1629684-203935,1610612738,"Jaylen Brown, Derrick White, Robert Williams III, Grant Williams, Marcus Smart","Brown, White, Williams III, Williams, Smart",1627759-1628401-1629057-1629684-203935,BOS,662.0,6,11.0,-11.0,18.0,22.0,10.0,6.0,2.0,40,2.0,4.0,,1.0,2.0,3.0,2.0,7.0,2.0,3.0,,,,5.0,12.0,2.0,3.0,4.0,20.0,31.0,,1.0,,3.0,5.0,2.0,4.0,13.0,6.0,4.0,6.0,,,,,3.0,2.0,5.0,,2.0,1.0,1.0,12.0,,1.0,4.0,6.0,2.0,8.0,,,,,1.0,,3.0,1.0,2.0,6.0,1.0,2.0,,4.0,,1.0,20.0,13.0,10.0,,0.6,0.6,1.0,0.6666666666666666,0.6666666666666666,0.4166666666666667,,0.6,0.5333333333333333,,0.6428571428571429,0.5882352941176471,,0.7222222222222222,0.2,0.36363636363636365,1.0,,0.4166666666666667,0.25,,,0.5,1.0,,87.00906344410876,17.055555555555557,16.136363636363637,16.666666666666668,14.409090909090908,0.26666666666666666,0.5,0.5,0.5,0.4666666666666667,0.2857142857142857,0.3333333333333333,0.5,0.2,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,,0.42857142857142855,0.6666666666666666,,0.4666666666666667,,0.5102933333333334,0.5791785714285714,0.0625,0.07692307692307693,,0.65,7.266666666666667,23.900000000000002,0.5555555555555556,2.0,1.0,1.0,1.0,1.0,0.08333333333333333,,0.2857142857142857,1.0,,1.0,,2.0,1.0,2.0,,,,,0.5,,,0.6666666666666666,1.0,0.2857142857142857,,0.4,,0.6,,0.06666666666666667,,,0.6644,2.0,1.0,1.0,1.0,1.0,1.0,,0.14285714285714285,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,0.14285714285714285,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628401-1629057-1630202-201143,1610612738,"Jaylen Brown, Derrick White, Robert Williams III, Payton Pritchard, Al Horford","Brown, White, Williams III, Pritchard, Horford",1627759-1628401-1629057-1630202-201143,BOS,42.0,1,1.0,5.0,2.0,1.0,,,,3,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,5.0,,,,,,,,,,,2.0,3.0,,,,,,1.0,1.0,,1.0,,,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,5.0,,,,,,1.0,1.0,1.0,1.0,,,1.25,,,1.25,,,0.5,1.0,,,1.0,,,,,,,102.85714285714286,6.0,30.0,6.0,30.0,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,,0.519575,,,,,,15.2,22.7,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628401-1629057-1630202-203935,1610612738,"Jaylen Brown, Derrick White, Robert Williams III, Payton Pritchard, Marcus Smart","Brown, White, Williams III, Pritchard, Smart",1627759-1628401-1629057-1630202-203935,BOS,138.0,1,2.0,-2.0,4.0,5.0,4.0,,1.0,9,,,,,,,,1.0,,,,1.0,1.0,1.0,2.0,,1.0,2.0,4.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,,,,,1.0,,1.0,,1.0,,,,,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,3.0,,1.0,,2.0,,1.0,2.0,4.0,4.0,,1.0,1.0,,,,0.5,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,0.5,0.3333333333333333,,1.0,1.0,1.0,0.5,1.0,,,1.0,,93.91304347826087,16.75,14.2,15.25,14.2,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,0.3333333333333333,,0.45013333333333333,0.45013333333333333,0.25,0.3333333333333333,0.5,1.0,9.25,25.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
