EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFG2M,PtsPutbacks,SelfOReb,SecondChanceFg2Pct,OffArc3ReboundPct,SelfORebPct,Loose Ball Fouls,Blocked3s,BlockedArc3,AtRimPctBlocked,SecondChanceArc3PctAssisted,SecondChanceFtPoints,BadPassTurnovers,SecondChanceAtRimFGM,Fg3aBlocked,RecoveredBlocks,FG3APctBlocked,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceAtRimAccuracy,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,LongMidRangePctAssisted,FTOffRebounds,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,OffFTReboundPct,Travels,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,NonShootingPenaltyNonTakeFouls,BlockedAtRim,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Charge Fouls,Charge Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefensiveGoaltends,Corner3PctBlocked,team_id,year,season,team_vs
1626172-1629673-1630541-202691-203952,1610612744,"Kevon Looney, Jordan Poole, Moses Moody, Klay Thompson, Andrew Wiggins","Looney, Poole, Moody, Thompson, Wiggins",1626172-1629673-1630541-202691-203952,GSW,159.0,2,3.0,,4.0,5.0,,1.0,9.0,,,,,,,,,,,,,2.0,3.0,2.0,8.0,8.0,,,,,,,,,6.0,,2.0,2.0,,,6.0,,,,,1.0,1.0,,,,3.0,,2.0,4.0,,,,,5.0,,,,,,1.0,0.6666666666666666,,0.6666666666666666,,,1.0,,0.8,,1.0,,,,,,,,,81.50943396226415,20.0,15.8,19.75,15.8,,,,,,,,,,,,,,,1.0,0.5228,0.498,,,,26.0,,,,,,2.0,3.0,1.0,1.0,,,1.0,1.0,3.0,,,3.0,2.0,,2.0,,,,,,,,,,,,1.0,,2.0,1.0,1.5,1.5,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,,0.6666666666666666,0.4,1.0,0.375,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-1630541-203490-203952,1610612744,"Kevon Looney, Jordan Poole, Moses Moody, Otto Porter Jr., Andrew Wiggins","Looney, Poole, Moody, Porter Jr., Wiggins",1626172-1629673-1630541-203490-203952,GSW,64.0,1,1.0,3.0,2.0,2.0,,,4.0,,,,,,1.0,,,,,1.0,1.0,,,3.0,5.0,2.0,,,,,,,,2.0,,1.0,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,1.0,,2.0,4.0,,1.0,1.0,1.0,5.0,,,,1.0,1.0,,,,,1.0,,1.0,,1.25,,,1.0,,,1.0,,,1.0,,90.0,15.0,17.0,15.0,17.0,,,,,1.0,,,,,,,,,,,0.3868,,,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-201939-202357-202691,1610612744,"Kevon Looney, Jordan Poole, Stephen Curry, Nemanja Bjelica, Klay Thompson","Looney, Poole, Curry, Bjelica, Thompson",1626172-1629673-201939-202357-202691,GSW,134.0,1,2.0,-3.0,5.0,4.0,1.0,,9.0,,,,,,3.0,,,,,2.0,3.0,,1.0,,4.0,7.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,4.0,,1.0,,,,,,,,0.6666666666666666,,0.5,,0.5,,0.25,,,1.0,1.0,,,,,96.71641791044776,16.2,13.25,16.2,13.25,,,,,0.75,,,,,,,,,,0.25,0.338775,,0.2313,,7.066666666666666,32.7,0.2,4.0,2.0,,,,1.0,,,,1.0,,,,4.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,0.25,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-201939-202691-203110,1610612744,"Kevon Looney, Jordan Poole, Stephen Curry, Klay Thompson, Draymond Green","Looney, Poole, Curry, Thompson, Green",1626172-1629673-201939-202691-203110,GSW,128.0,3,2.0,-1.0,4.0,4.0,,1.0,8.0,,,,,,2.0,,1.0,,,1.0,2.0,,3.0,,2.0,3.0,1.0,,,,,,,2.0,,1.0,,1.0,,,2.0,1.0,2.0,1.0,3.0,1.0,4.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,0.5,,0.2,,0.2,,0.6,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,90.0,15.0,17.0,12.75,17.0,,,,,0.4,0.2,,,,,,,,,0.6,0.48391,0.3737,,,4.75,26.133333333333336,,,1.0,,,,2.0,,,,,,,2.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,,,,,,,,1.0,0.5,1.0,1.0,,,,0.4,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-201939-202691-203490,1610612744,"Kevon Looney, Jordan Poole, Stephen Curry, Klay Thompson, Otto Porter Jr.","Looney, Poole, Curry, Thompson, Porter Jr.",1626172-1629673-201939-202691-203490,GSW,1040.0,7,17.0,-6.0,40.0,39.0,10.0,7.0,79.0,5.0,10.0,3.0,,2.0,10.0,,,,,14.0,25.0,2.0,15.0,7.0,41.0,47.0,4.0,2.0,5.0,,7.0,4.0,8.0,16.0,3.0,8.0,1.0,9.0,,3.0,19.0,5.0,7.0,7.0,16.0,7.0,23.0,1.0,5.0,1.0,8.0,,6.0,7.0,2.0,2.0,2.0,2.0,34.0,8.0,10.0,2.0,0.5714285714285714,0.6666666666666666,0.5,0.13333333333333333,,0.14285714285714285,0.56,0.4,0.425,0.16666666666666666,0.47674418604651164,0.2857142857142857,0.375,0.5833333333333334,0.45454545454545453,0.7777777777777778,0.6666666666666666,0.3181818181818182,0.75,0.6666666666666666,0.8,109.38461538461539,13.95,12.35897435897436,13.25,11.487179487179487,0.25,0.5,0.5555555555555556,0.6,0.25,,,,,0.5,0.16666666666666666,,,,0.625,0.495775641025641,0.53725,0.48452272727272727,0.1951219512195122,7.436,28.59333333333333,0.25,24.0,6.0,3.0,5.0,2.0,15.0,,2.0,,7.0,,2.0,7.0,12.0,3.0,14.0,2.0,1.0,1.0,5.0,2.0,2.0,,,,4.0,,2.0,,1.0,4.0,1.0,2.0,,0.5,0.5833333333333334,0.04,,0.8,1.0,0.18181818181818182,0.4,,0.3333333333333333,,0.75,0.6,0.6,0.8333333333333334,0.125,0.6,0.6,0.375,0.13333333333333333,0.13333333333333333,0.5,0.3333333333333333,,0.5833333333333334,,0.14285714285714285,0.04878048780487805,0.07692307692307693,0.17073170731707318,3.0,4.0,1.0,0.75,0.18181818181818182,0.047619047619047616,,,,0.1,,1.0,2.0,2.0,,2.0,,,1.0,0.6666666666666666,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-201939-202691-203952,1610612744,"Kevon Looney, Jordan Poole, Stephen Curry, Klay Thompson, Andrew Wiggins","Looney, Poole, Curry, Thompson, Wiggins",1626172-1629673-201939-202691-203952,GSW,2300.0,18,38.0,11.0,81.0,77.0,12.0,7.0,158.0,12.0,13.0,3.0,1.0,1.0,23.0,3.0,4.0,,,25.0,46.0,12.0,26.0,15.0,101.0,90.0,6.0,5.0,9.0,1.0,3.0,4.0,17.0,22.0,30.0,11.0,10.0,21.0,3.0,5.0,52.0,5.0,17.0,12.0,31.0,7.0,38.0,4.0,10.0,1.0,16.0,1.0,16.0,20.0,1.0,4.0,3.0,4.0,89.0,17.0,12.0,,0.44,0.5,0.8333333333333334,0.46153846153846156,0.3333333333333333,0.46153846153846156,0.5434782608695652,0.5555555555555556,0.5972222222222222,0.5416666666666666,0.6234567901234568,0.6071428571428571,0.3611111111111111,0.6666666666666666,0.25,0.8947368421052632,0.7837837837837838,0.21212121212121213,0.3076923076923077,0.7,0.9375,98.92173913043477,14.407407407407407,14.714285714285714,14.160493827160494,14.233766233766234,0.18055555555555555,0.9230769230769231,0.9230769230769231,0.4166666666666667,0.3194444444444444,0.05555555555555555,0.75,0.75,1.0,0.42857142857142855,0.08333333333333333,1.0,,,0.5416666666666666,0.4937881944444445,0.5674583333333333,0.41486666666666666,0.16831683168316833,7.565217391304348,26.065384615384616,0.14814814814814814,23.0,9.0,4.0,10.0,9.0,22.0,,1.0,1.0,3.0,,1.0,12.0,28.0,6.0,22.0,9.0,5.0,7.0,5.0,2.0,2.0,4.0,4.0,,6.0,,1.0,,,5.0,1.0,8.0,,0.8571428571428571,0.8571428571428571,0.10869565217391304,0.21739130434782608,0.6,1.0,0.15384615384615385,,,0.4,1.0,0.6666666666666666,0.391304347826087,0.5,0.5555555555555556,0.1388888888888889,0.4,0.4,0.3055555555555556,0.4090909090909091,0.4090909090909091,0.7777777777777778,0.14285714285714285,,0.25,0.3333333333333333,0.4090909090909091,0.125,0.1509433962264151,0.1188118811881188,6.0,6.0,1.0,1.0,0.16666666666666666,0.03571428571428571,1.0,,,,,,5.0,3.0,,1.0,,,0.25,1.0,1.0,2.0,0.25,,1.0,1.0,,1.0,0.16666666666666666,,,2.0,1.0,,2.0,0.07407407407407407,,1.0,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-201939-203110-203490,1610612744,"Kevon Looney, Jordan Poole, Stephen Curry, Draymond Green, Otto Porter Jr.","Looney, Poole, Curry, Green, Porter Jr.",1626172-1629673-201939-203110-203490,GSW,34.0,1,1.0,-3.0,1.0,2.0,1.0,,3.0,,,,,,,,,,,,,,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,127.05882352941177,22.0,6.0,22.0,6.0,,,,,,,,,,,,,,,1.0,0.41655,,0.41655,,,31.3,1.0,2.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-201939-203110-203952,1610612744,"Kevon Looney, Jordan Poole, Stephen Curry, Draymond Green, Andrew Wiggins","Looney, Poole, Curry, Green, Wiggins",1626172-1629673-201939-203110-203952,GSW,544.0,5,9.0,-10.0,19.0,21.0,3.0,3.0,40.0,2.0,3.0,,1.0,1.0,4.0,1.0,1.0,,,3.0,9.0,2.0,6.0,,12.0,22.0,2.0,1.0,2.0,,1.0,,2.0,,3.0,,1.0,1.0,1.0,,3.0,2.0,7.0,2.0,10.0,3.0,13.0,3.0,8.0,,4.0,,2.0,1.0,,1.0,1.0,1.0,12.0,2.0,3.0,,,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5,0.4,0.3333333333333333,0.4,0.3333333333333333,0.4,0.6666666666666666,0.3333333333333333,0.6363636363636364,0.6428571428571429,0.3333333333333333,0.3333333333333333,0.5,0.8571428571428571,105.88235294117648,14.105263157894736,13.142857142857142,13.210526315789474,11.380952380952381,0.2,0.6666666666666666,0.6666666666666666,,0.26666666666666666,0.06666666666666667,1.0,1.0,1.0,,0.3333333333333333,1.0,,,0.6,0.47595,0.4489,0.4152166666666666,0.16666666666666666,9.344444444444443,25.583333333333332,0.15789473684210525,2.0,1.0,,2.0,1.0,5.0,,,,1.0,,,,6.0,3.0,5.0,1.0,1.0,,,1.0,1.0,3.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,,1.0,,,,0.1111111111111111,0.25,0.625,0.5,0.3333333333333333,1.0,,,1.0,0.25,0.25,0.3333333333333333,,0.13333333333333333,,,0.3333333333333333,0.2,0.25,,,,0.3333333333333333,,0.2,0.06666666666666667,0.1111111111111111,,,,,,0.3333333333333333,,,,,,,,1.0,,1.0,,0.16666666666666666,0.2,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-201939-203490-203952,1610612744,"Kevon Looney, Jordan Poole, Stephen Curry, Otto Porter Jr., Andrew Wiggins","Looney, Poole, Curry, Porter Jr., Wiggins",1626172-1629673-201939-203490-203952,GSW,794.0,6,13.0,15.0,30.0,28.0,10.0,3.0,58.0,6.0,7.0,2.0,2.0,3.0,10.0,,2.0,,,13.0,21.0,3.0,9.0,1.0,36.0,21.0,2.0,5.0,8.0,2.0,3.0,,16.0,16.0,3.0,8.0,1.0,9.0,,4.0,19.0,4.0,9.0,4.0,13.0,5.0,18.0,3.0,5.0,1.0,3.0,,2.0,1.0,,,,,31.0,16.0,10.0,,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6190476190476191,0.625,0.5833333333333334,0.7272727272727273,0.6,0.7272727272727273,0.3,1.0,0.5,1.0,1.0,0.35714285714285715,1.0,1.0,1.0,105.18891687657431,12.566666666666666,14.892857142857142,12.2,14.892857142857142,0.23333333333333334,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.06666666666666667,,,,0.6666666666666666,0.2727272727272727,0.6666666666666666,,,0.5333333333333333,0.4768137931034483,0.6178,0.51042,0.4444444444444444,7.4714285714285715,27.744444444444444,0.3333333333333333,10.0,7.0,,4.0,3.0,7.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,10.0,6.0,7.0,3.0,1.0,1.0,4.0,1.0,,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.047619047619047616,0.1,0.4,,0.16666666666666666,1.0,,,,1.0,0.7,0.7777777777777778,0.5714285714285714,0.13333333333333333,,,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.6666666666666666,0.42857142857142855,0.03333333333333333,0.047619047619047616,0.1388888888888889,1.0,2.0,1.0,0.5,0.25,0.07692307692307693,1.0,,,,1.0,,1.0,1.0,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-202357-202691-203952,1610612744,"Kevon Looney, Jordan Poole, Nemanja Bjelica, Klay Thompson, Andrew Wiggins","Looney, Poole, Bjelica, Thompson, Wiggins",1626172-1629673-202357-202691-203952,GSW,174.0,1,3.0,1.0,4.0,3.0,,1.0,7.0,,,,,,3.0,,1.0,,,2.0,3.0,1.0,3.0,,7.0,6.0,,,,,,,,4.0,3.0,2.0,1.0,3.0,,,7.0,1.0,1.0,,1.0,2.0,3.0,,,,2.0,,1.0,,,,,,4.0,,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,0.5833333333333334,,0.5833333333333334,,0.5,,1.0,1.0,1.0,0.6666666666666666,1.0,,1.0,57.93103448275862,24.75,25.0,21.75,25.0,,,,,0.5,0.16666666666666666,,,,,,,,,0.5,0.4515,0.56265,,,8.1,26.366666666666664,,,2.0,,,1.0,2.0,1.0,2.0,,,1.0,2.0,3.0,,,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,2.0,,,0.5,0.75,0.75,,,,,0.5,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,0.3333333333333333,0.5,0.5,1.0,1.0,0.5,,,0.5,,,0.42857142857142855,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-202691-203110-203952,1610612744,"Kevon Looney, Jordan Poole, Klay Thompson, Draymond Green, Andrew Wiggins","Looney, Poole, Thompson, Green, Wiggins",1626172-1629673-202691-203110-203952,GSW,2710.0,8,45.0,12.0,85.0,84.0,1.0,10.0,169.0,6.0,10.0,3.0,,,21.0,1.0,10.0,,,20.0,35.0,17.0,45.0,13.0,104.0,92.0,4.0,,,,,,,18.0,42.0,9.0,14.0,23.0,1.0,3.0,60.0,4.0,10.0,18.0,28.0,12.0,40.0,4.0,11.0,1.0,20.0,2.0,16.0,17.0,,4.0,4.0,4.0,87.0,,1.0,,0.45,0.47368421052631576,0.8235294117647058,0.37777777777777777,,0.37777777777777777,0.5714285714285714,,0.56875,,0.5988372093023255,,0.5625,0.6923076923076923,0.26666666666666666,0.6666666666666666,0.6829268292682927,0.27906976744186046,0.3,0.6470588235294118,0.6,89.80073800738008,15.729411764705882,16.345238095238095,15.16470588235294,15.333333333333334,0.125,0.6,0.6,0.5,0.2625,0.125,0.1,0.1,1.0,0.2727272727272727,,,,,0.6875,0.5047875000000001,0.5442,,,7.1257142857142854,26.015555555555558,0.011764705882352941,,11.0,3.0,4.0,16.0,35.0,2.0,4.0,,,3.0,7.0,17.0,22.0,9.0,35.0,16.0,3.0,13.0,6.0,8.0,,5.0,3.0,2.0,7.0,1.0,5.0,,,7.0,2.0,7.0,0.42857142857142855,0.6818181818181818,0.7083333333333334,0.08571428571428572,0.14285714285714285,0.6363636363636364,,0.2857142857142857,0.25,0.1111111111111111,0.6666666666666666,0.8333333333333334,0.8,0.5238095238095238,0.6111111111111112,0.5454545454545454,0.05,0.75,0.75,0.4375,0.45714285714285713,0.5,0.8125,0.36363636363636365,0.5,,,0.45714285714285713,0.10465116279069768,0.175,0.16346153846153846,3.0,2.0,,0.75,0.3684210526315789,,,,,,0.5,2.0,2.0,2.0,3.0,,0.06666666666666667,0.08571428571428572,,0.6666666666666666,,,,,,2.0,,1.0,,3.0,0.2727272727272727,,,0.5,2.0,0.043478260869565216,,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-202691-203110-2738,1610612744,"Kevon Looney, Jordan Poole, Klay Thompson, Draymond Green, Andre Iguodala","Looney, Poole, Thompson, Green, Iguodala",1626172-1629673-202691-203110-2738,GSW,1.0,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,57.8,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-202691-203490-203952,1610612744,"Kevon Looney, Jordan Poole, Klay Thompson, Otto Porter Jr., Andrew Wiggins","Looney, Poole, Thompson, Porter Jr., Wiggins",1626172-1629673-202691-203490-203952,GSW,393.0,4,7.0,3.0,13.0,13.0,7.0,2.0,26.0,,1.0,1.0,,1.0,4.0,,,,,2.0,6.0,4.0,7.0,1.0,17.0,14.0,1.0,1.0,3.0,1.0,4.0,1.0,6.0,4.0,12.0,2.0,4.0,6.0,,,16.0,1.0,1.0,3.0,5.0,2.0,7.0,,1.0,,3.0,,1.0,2.0,,,,,14.0,6.0,7.0,,1.0,1.0,1.0,0.5714285714285714,0.25,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.6153846153846154,0.35714285714285715,0.6071428571428571,0.375,0.5384615384615384,1.0,0.25,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,95.2671755725191,14.692307692307692,15.538461538461538,13.846153846153847,15.461538461538462,0.07692307692307693,,,,0.3076923076923077,,,,,0.5,0.14285714285714285,,,,0.6153846153846154,0.47555384615384616,0.50415,0.48106428571428567,0.35294117647058826,7.5,26.87142857142857,0.5384615384615384,7.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,,,7.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,2.0,,1.0,1.0,0.75,0.75,0.5,0.75,1.0,1.0,0.3333333333333333,,,,,,0.25,1.0,1.0,0.07692307692307693,1.0,1.0,0.5384615384615384,0.5714285714285714,0.5714285714285714,1.0,0.5,1.0,0.5714285714285714,0.25,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.17647058823529413,,,,,0.3333333333333333,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-202691-203952-2738,1610612744,"Kevon Looney, Jordan Poole, Klay Thompson, Andrew Wiggins, Andre Iguodala","Looney, Poole, Thompson, Wiggins, Iguodala",1626172-1629673-202691-203952-2738,GSW,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1630541-201939-202357-203952,1610612744,"Kevon Looney, Moses Moody, Stephen Curry, Nemanja Bjelica, Andrew Wiggins","Looney, Moody, Curry, Bjelica, Wiggins",1626172-1630541-201939-202357-203952,GSW,101.0,1,2.0,9.0,4.0,3.0,1.0,1.0,7.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,9.0,,,,,1.0,1.0,,3.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,,2.0,2.0,1.0,3.0,,,,,,1.0,2.0,,1.0,1.0,1.0,7.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,,0.875,1.5,0.9,1.5,0.25,1.0,1.0,,1.0,1.0,1.0,1.0,,99.8019801980198,10.5,19.666666666666668,10.5,19.666666666666668,0.25,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,,,,1.0,1.0,0.5,0.4596,,0.603,0.3333333333333333,10.833333333333334,23.3,0.25,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,0.25,1.0,1.0,,,,,,,,,,0.2,0.25,0.2222222222222222,,,1.0,,,1.0,,,,,,2.0,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
