EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,TotalPoss,ShortMidRangeFGA,FG2A,Fg2aBlocked,Fouls,Loose Ball Fouls,FG2APctBlocked,ShortMidRangePctBlocked,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGM,Arc3Assists,NonShootingFoulsDrawn,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,ShortMidRangeAssists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,RecoveredBlocks,SecondChanceFg3Pct,DefFTReboundPct,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffThreePtRebounds,SecondChanceTurnovers,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Loose Ball Fouls Drawn,OffensiveGoaltends,HeaveAttempts,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,Clear Path Fouls,StepOutOfBoundsTurnovers,BlockedCorner3,3SecondViolations,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,BlockedLongMidRange,Corner3PctBlocked,team_id,year,season,team_vs
1626157-1627736-1629006-1629020-1630183,1610612750,"Karl-Anthony Towns, Malik Beasley, Josh Okogie, Jarred Vanderbilt, Jaden McDaniels","Towns, Beasley, Okogie, Vanderbilt, McDaniels",1626157-1627736-1629006-1629020-1630183,MIN,28.0,1,,1.0,3.0,,1.0,1.0,,,1.0,,154.28571428571428,8.0,8.0,,0.4138,3.1,2.0,2.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,,,1.0,,,,,-2.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,0.4138,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626157-1627736-1629006-1629020-201976,1610612750,"Karl-Anthony Towns, Malik Beasley, Josh Okogie, Jarred Vanderbilt, Patrick Beverley","Towns, Beasley, Okogie, Vanderbilt, Beverley",1626157-1627736-1629006-1629020-201976,MIN,64.0,1,1.0,2.0,4.0,1.0,1.0,,,,,,90.0,9.0,9.0,1.0,0.4223,8.5,2.0,,,,,,,,,1.0,,,,2.0,,,2.0,,,1.0,,1.0,,,2.0,,1.0,1.0,2.0,,2.0,,,,1.0,,,,,,1.0,,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,,23.0,23.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612750,2022,2021-22,False
1626157-1627736-1629006-1629162-1630162,1610612750,"Karl-Anthony Towns, Malik Beasley, Josh Okogie, Jordan McLaughlin, Anthony Edwards","Towns, Beasley, Okogie, McLaughlin, Edwards",1626157-1627736-1629006-1629162-1630162,MIN,131.0,1,2.0,4.0,9.0,,1.0,,,,,,98.93129770992367,17.25,17.25,,0.5459,3.2,5.0,5.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,3.0,,5.0,10.0,,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,,,,,,,,,,,,2.0,,,,,,,5.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.625,0.625,0.75,,,,,,,,,,,,,,12.4,12.4,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,,1.0,,,,24.7,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626157-1627736-1629006-1629162-1630183,1610612750,"Karl-Anthony Towns, Malik Beasley, Josh Okogie, Jordan McLaughlin, Jaden McDaniels","Towns, Beasley, Okogie, McLaughlin, McDaniels",1626157-1627736-1629006-1629162-1630183,MIN,371.0,2,6.0,13.0,26.0,1.0,3.0,1.0,3.0,2.0,0.3333333333333333,,100.91644204851751,15.384615384615385,14.384615384615385,0.1,0.49756,9.466666666666667,13.0,9.0,1.0,,1.0,1.0,,1.0,6.0,1.0,3.0,7.0,1.0,12.0,15.0,1.0,2.0,9.0,6.0,1.0,3.0,4.0,,,11.0,1.0,1.0,4.0,6.0,1.0,7.0,,,,1.0,1.0,3.0,4.0,,1.0,,,,12.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.55,0.5,0.7,1.0,,1.0,0.5,0.5,0.8333333333333334,0.16666666666666666,,,1.0,1.0,,,13.153846153846153,12.384615384615385,0.1,,,,0.1,,,,0.6,1.0,0.8,0.3957,0.09090909090909091,0.25,25.942857142857143,-3.0,7.0,,,,1.0,,3.0,,3.0,,,,1.0,1.0,3.0,5.0,,3.0,3.0,1.0,,5.0,7.0,1.0,0.625,,0.5,1.0,0.1,,,0.5,0.5,1.0,,,,,0.75,0.5,0.492,,0.4166666666666667,0.5384615384615384,,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,0.3333333333333333,,,,1.0,1.0,1.0,,,,0.3333333333333333,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1610612750,2022,2021-22,False
1626157-1627736-1629006-1629669-1630162,1610612750,"Karl-Anthony Towns, Malik Beasley, Josh Okogie, Jaylen Nowell, Anthony Edwards","Towns, Beasley, Okogie, Nowell, Edwards",1626157-1627736-1629006-1629669-1630162,MIN,166.0,2,3.0,5.0,11.0,2.0,3.0,1.0,2.0,,0.3333333333333333,0.5,95.42168674698796,18.8,18.8,0.4,0.48995,5.733333333333333,6.0,3.0,,1.0,1.0,,,,2.0,2.0,2.0,2.0,,10.0,9.0,,4.0,6.0,2.0,2.0,2.0,4.0,,1.0,10.0,,,2.0,2.0,,2.0,,,,,2.0,,,,,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4,,,1.0,,,0.6666666666666666,,,1.0,,1.0,,,12.0,11.833333333333334,0.2,1.0,1.0,1.0,,,,,0.4,,0.6,,,,26.35,1.0,3.0,1.0,1.0,,,,2.0,,2.0,,,,1.0,1.0,2.0,8.0,,2.0,2.0,,,8.0,3.0,1.0,1.3333333333333333,,1.3333333333333333,,,,,1.0,1.0,1.0,,0.3333333333333333,1.0,,0.6666666666666666,1.0,0.5512166666666667,,0.8,0.6,,1.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,1.0,,,,0.5,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626157-1627736-1629006-1629669-1630183,1610612750,"Karl-Anthony Towns, Malik Beasley, Josh Okogie, Jaylen Nowell, Jaden McDaniels","Towns, Beasley, Okogie, Nowell, McDaniels",1626157-1627736-1629006-1629669-1630183,MIN,154.0,2,3.0,5.0,11.0,,2.0,,,,,,102.85714285714285,15.0,14.6,,0.5120375,8.35,6.0,6.0,1.0,,1.0,,,,2.0,,2.0,2.0,2.0,8.0,6.0,,,3.0,2.0,,1.0,1.0,,,3.0,1.0,1.0,2.0,3.0,1.0,4.0,,,,,,2.0,4.0,,1.0,,,,7.0,,,0.5,1.0,1.0,,0.75,0.6666666666666666,0.5,,,1.0,0.5,1.0,1.0,0.5,1.0,1.0,,1.0,,,13.166666666666666,13.166666666666666,0.25,,,,,,,,0.5,,0.75,,0.2,0.3333333333333333,25.6,2.0,5.0,,1.0,,1.0,,2.0,,2.0,,1.0,1.0,,2.0,2.0,8.0,,2.0,1.0,1.0,,8.0,5.0,,0.75,0.5,0.6666666666666666,1.0,0.25,,,1.0,1.0,0.5,,0.25,,,0.5,1.0,0.5120375,0.125,1.0,1.0,,,,2.0,,2.0,2.0,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626157-1627736-1629006-1630162-1630183,1610612750,"Karl-Anthony Towns, Malik Beasley, Josh Okogie, Anthony Edwards, Jaden McDaniels","Towns, Beasley, Okogie, Edwards, McDaniels",1626157-1627736-1629006-1630162-1630183,MIN,340.0,4,6.0,14.0,27.0,3.0,7.0,1.0,2.0,,0.14285714285714285,,114.35294117647058,10.142857142857142,9.428571428571429,0.23076923076923078,0.49486153846153846,6.314285714285715,13.0,4.0,1.0,1.0,3.0,1.0,,2.0,4.0,4.0,2.0,6.0,4.0,18.0,6.0,1.0,2.0,6.0,4.0,1.0,2.0,3.0,,,8.0,2.0,4.0,2.0,6.0,2.0,8.0,,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,,2.0,18.0,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.5384615384615384,0.6428571428571429,0.46153846153846156,0.3333333333333333,1.0,1.0,0.6666666666666666,0.8,0.8571428571428571,0.2857142857142857,0.5,1.0,1.0,,0.5,,15.23076923076923,15.153846153846153,0.23076923076923078,0.3333333333333333,0.5,,0.15384615384615385,,,,0.3076923076923077,0.5,0.6923076923076923,0.4614,0.15384615384615385,0.2857142857142857,25.650000000000002,12.0,2.0,,,,1.0,,2.0,,,1.0,,,,,,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,0.07692307692307693,,,0.5,0.5,1.0,,,,,,0.5,,,0.1111111111111111,0.14285714285714285,,3.0,,,,,2.0,,,1.0,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,1.0,,,,,1.0,,,1.0,,,,,,1610612750,2022,2021-22,False
1626157-1627736-1629006-1630162-1630195,1610612750,"Karl-Anthony Towns, Malik Beasley, Josh Okogie, Anthony Edwards, Leandro Bolmaro","Towns, Beasley, Okogie, Edwards, Bolmaro",1626157-1627736-1629006-1630162-1630195,MIN,479.0,2,8.0,18.0,35.0,2.0,9.0,,5.0,,,,105.21920668058455,15.277777777777779,15.166666666666666,0.15384615384615385,0.5118576923076923,5.788888888888889,17.0,3.0,1.0,3.0,6.0,,,1.0,3.0,3.0,,4.0,6.0,12.0,29.0,,2.0,,3.0,1.0,,1.0,,1.0,2.0,1.0,1.0,3.0,4.0,1.0,5.0,,2.0,2.0,2.0,1.0,5.0,7.0,1.0,4.0,,,,11.0,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.23076923076923078,0.375,0.3076923076923077,,1.0,0.75,0.16666666666666666,1.0,0.8,0.1,,1.0,,1.0,1.0,,12.0,11.941176470588236,0.46153846153846156,0.5,0.5,0.3333333333333333,0.07692307692307693,,,,0.23076923076923078,,0.7692307692307693,,0.25,0.3333333333333333,25.075,-17.0,3.0,1.0,2.0,,1.0,,,,,,1.0,1.0,1.0,3.0,,4.0,4.0,,,,,4.0,3.0,0.3333333333333333,0.3333333333333333,0.5,0.5,,0.07692307692307693,,,,,,,0.6666666666666666,0.5,,,,0.3982333333333334,0.08333333333333333,0.3333333333333333,0.16666666666666666,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612750,2022,2021-22,False
1626157-1627736-1629006-1630162-201976,1610612750,"Karl-Anthony Towns, Malik Beasley, Josh Okogie, Anthony Edwards, Patrick Beverley","Towns, Beasley, Okogie, Edwards, Beverley",1626157-1627736-1629006-1630162-201976,MIN,399.0,3,7.0,13.0,28.0,,3.0,,2.0,,,,101.05263157894737,15.692307692307692,15.461538461538462,,0.5668500000000001,5.866666666666667,15.0,9.0,1.0,1.0,2.0,,1.0,2.0,6.0,2.0,3.0,8.0,2.0,15.0,7.0,,,6.0,6.0,,2.0,2.0,1.0,,6.0,,3.0,3.0,8.0,1.0,9.0,,2.0,2.0,3.0,2.0,5.0,4.0,,1.0,1.0,,3.0,12.0,,,0.6666666666666666,0.375,0.375,0.6666666666666666,0.5909090909090909,0.5769230769230769,0.7272727272727273,,0.6666666666666666,1.0,,0.6,0.75,0.16666666666666666,,,1.0,1.0,1.0,,13.0,12.866666666666667,0.18181818181818182,0.5,0.5,,0.18181818181818182,0.5,0.5,1.0,0.5454545454545454,,0.9090909090909091,,0.08333333333333333,0.25,25.2875,8.0,3.0,,,1.0,1.0,,2.0,1.0,2.0,1.0,,3.0,,,2.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,3.0,,0.75,1.5,0.6666666666666666,0.5,0.09090909090909091,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,1.0,0.3333333333333333,0.5358,0.2,0.26666666666666666,0.23076923076923078,,,,1.0,,1.0,1.0,3.0,,,,,,,1.0,1.0,,,,1.0,0.5,,1.5,,,,,,,,0.5,1.0,1.0,2.0,,,,,,2.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,,0.2,,0.25,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626157-1627736-1629006-1630183-1630195,1610612750,"Karl-Anthony Towns, Malik Beasley, Josh Okogie, Jaden McDaniels, Leandro Bolmaro","Towns, Beasley, Okogie, McDaniels, Bolmaro",1626157-1627736-1629006-1630183-1630195,MIN,120.0,1,2.0,6.0,11.0,,1.0,,3.0,,,,132.0,6.0,4.833333333333333,,0.5211333333333333,2.6,5.0,,1.0,,1.0,,,,2.0,,1.0,2.0,2.0,5.0,2.0,,,3.0,2.0,,1.0,1.0,,,3.0,,3.0,,3.0,,3.0,,,,2.0,1.0,1.0,2.0,,1.0,,,,2.0,,,1.0,0.5,0.5,,0.5,0.625,0.6666666666666666,,,,,1.0,1.0,,,,,,1.0,,16.8,16.8,0.3333333333333333,,,,,,,,0.6666666666666666,,1.0,0.6876,0.25,0.5,25.2,3.0,6.0,,1.0,,,,1.0,1.0,2.0,1.0,,3.0,,1.0,2.0,5.0,,1.0,1.0,,,5.0,6.0,,0.5,1.5,0.625,1.0,,,,0.5,0.5,1.0,1.0,0.3333333333333333,,,0.6666666666666666,0.5,0.5211333333333333,0.6,1.0,1.0,,,,1.0,,1.0,2.0,,,,,,,,2.0,2.0,2.0,,,,0.5,,1.5,,,,,,,,0.5,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626157-1627736-1629006-1630183-201976,1610612750,"Karl-Anthony Towns, Malik Beasley, Josh Okogie, Jaden McDaniels, Patrick Beverley","Towns, Beasley, Okogie, McDaniels, Beverley",1626157-1627736-1629006-1630183-201976,MIN,426.0,4,7.0,15.0,30.0,2.0,9.0,1.0,4.0,1.0,0.1111111111111111,0.5,101.40845070422536,13.533333333333333,13.466666666666667,0.13333333333333333,0.6082133333333334,2.388888888888889,15.0,3.0,2.0,5.0,7.0,1.0,,3.0,3.0,6.0,,6.0,,12.0,21.0,1.0,6.0,,3.0,3.0,,3.0,,3.0,6.0,1.0,3.0,,3.0,2.0,5.0,1.0,,,2.0,2.0,,,,,,,,10.0,0.5,0.6,,,,0.6666666666666666,0.4,0.4,0.4,,,,0.3333333333333333,1.0,0.75,0.2222222222222222,0.5,,,,,0.125,14.866666666666667,14.066666666666666,0.4666666666666667,0.7142857142857143,0.7142857142857143,0.6,0.2,,,,0.2,0.5,0.8666666666666667,0.6389,,,24.433333333333334,-9.0,6.0,2.0,3.0,,,1.0,,1.0,2.0,1.0,,2.0,3.0,5.0,3.0,6.0,6.0,,,,,6.0,6.0,0.6,0.375,0.5,0.375,1.0,,,,,,,0.5,0.375,0.6666666666666666,0.125,0.25,,0.56160625,0.16666666666666666,0.5,0.4,1.0,1.0,,,1.0,,,,2.0,,,4.0,2.0,2.0,2.0,,1.0,,,,,1.0,0.5,,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,0.16666666666666666,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612750,2022,2021-22,False
1626157-1627736-1629020-1629162-1629669,1610612750,"Karl-Anthony Towns, Malik Beasley, Jarred Vanderbilt, Jordan McLaughlin, Jaylen Nowell","Towns, Beasley, Vanderbilt, McLaughlin, Nowell",1626157-1627736-1629020-1629162-1629669,MIN,206.0,1,3.0,7.0,14.0,5.0,7.0,2.0,2.0,,0.2857142857142857,0.2,97.86407766990291,15.857142857142858,15.428571428571429,0.625,0.48969375,6.914285714285714,7.0,3.0,1.0,1.0,2.0,1.0,,,1.0,3.0,,1.0,,6.0,12.0,2.0,6.0,,1.0,3.0,,3.0,,1.0,6.0,1.0,,,,2.0,2.0,,,,1.0,,,,,,,,,6.0,1.0,1.0,,,,0.42857142857142855,0.375,0.375,0.125,0.5,,,0.25,,,0.4,1.0,,,,,,13.571428571428571,13.571428571428571,0.25,0.5,1.0,1.0,,,,,0.125,0.5,0.375,0.3403,,,23.6,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,0.4,0.5,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626157-1627736-1629020-1629162-1630162,1610612750,"Karl-Anthony Towns, Malik Beasley, Jarred Vanderbilt, Jordan McLaughlin, Anthony Edwards","Towns, Beasley, Vanderbilt, McLaughlin, Edwards",1626157-1627736-1629020-1629162-1630162,MIN,1812.0,11,30.0,67.0,134.0,9.0,35.0,5.0,9.0,2.0,0.14285714285714285,0.1111111111111111,106.49006622516556,12.805970149253731,11.656716417910447,0.13846153846153847,0.5820253846153847,4.914285714285715,67.0,15.0,8.0,14.0,22.0,4.0,4.0,11.0,19.0,16.0,11.0,30.0,7.0,72.0,58.0,7.0,16.0,27.0,19.0,8.0,9.0,17.0,3.0,7.0,43.0,9.0,15.0,7.0,24.0,12.0,36.0,1.0,5.0,4.0,10.0,2.0,18.0,9.0,1.0,4.0,,,,63.0,0.5,0.5714285714285714,0.8181818181818182,0.36666666666666664,0.36666666666666664,0.45714285714285713,0.5,0.5217391304347826,0.46153846153846156,0.13636363636363635,0.5,1.0,0.47368421052631576,0.7894736842105263,0.8461538461538461,0.3157894736842105,0.5,1.0,1.0,1.0,0.7142857142857143,0.030303030303030304,14.238805970149254,13.835820895522389,0.3384615384615385,0.6363636363636364,0.7368421052631579,0.5,0.16923076923076924,0.36363636363636365,0.36363636363636365,0.75,0.2923076923076923,0.36363636363636365,0.8,0.524545,0.058823529411764705,0.10526315789473684,24.633333333333333,14.0,22.0,5.0,9.0,,4.0,1.0,7.0,3.0,7.0,4.0,,9.0,6.0,15.0,8.0,26.0,16.0,7.0,6.0,1.0,,26.0,22.0,0.4,0.45652173913043476,0.4090909090909091,0.5,0.8333333333333334,0.06153846153846154,,,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.2727272727272727,0.391304347826087,0.5555555555555556,0.043478260869565216,0.30434782608695654,0.3684210526315789,0.5573108695652174,0.125,0.3611111111111111,0.3283582089552239,2.0,2.0,,3.0,3.0,3.0,5.0,6.0,4.0,1.0,,11.0,5.0,6.0,5.0,5.0,1.0,1.0,2.0,1.0,0.375,0.42857142857142855,0.4090909090909091,,0.2222222222222222,0.25,0.5,0.5,0.5,,0.42857142857142855,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,,0.25,0.6666666666666666,,0.3333333333333333,1.0,3.0,1.0,0.15789473684210525,0.5714285714285714,0.25,,2.0,1.0,,,,,,1.0,,1.0,,,0.09090909090909091,,,,,,,,,0.25,,,,,,0.25,,,1610612750,2022,2021-22,False
1626157-1627736-1629020-1629162-1630183,1610612750,"Karl-Anthony Towns, Malik Beasley, Jarred Vanderbilt, Jordan McLaughlin, Jaden McDaniels","Towns, Beasley, Vanderbilt, McLaughlin, McDaniels",1626157-1627736-1629020-1629162-1630183,MIN,341.0,4,6.0,12.0,23.0,,5.0,3.0,3.0,,0.6,,97.12609970674487,16.333333333333332,15.666666666666666,,0.5636272727272728,2.2800000000000002,11.0,1.0,2.0,2.0,5.0,,1.0,2.0,4.0,2.0,2.0,6.0,2.0,12.0,14.0,,4.0,6.0,4.0,2.0,2.0,4.0,1.0,2.0,10.0,1.0,1.0,2.0,3.0,2.0,5.0,,1.0,1.0,2.0,3.0,3.0,4.0,,,,,,10.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4,0.45454545454545453,0.5,0.5454545454545454,0.6,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6,0.2857142857142857,0.3333333333333333,1.0,,,,,13.181818181818182,13.181818181818182,0.45454545454545453,0.4,1.0,1.0,0.18181818181818182,0.5,0.5,1.0,0.36363636363636365,,1.0,,0.08333333333333333,,24.416666666666668,-2.0,3.0,1.0,2.0,,,,1.0,,1.0,,2.0,2.0,1.0,2.0,1.0,2.0,,1.0,1.0,,,2.0,3.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,,0.25,0.25,1.0,,0.6666666666666666,0.5,,0.3333333333333333,0.25,0.5266000000000001,0.16666666666666666,0.16666666666666666,0.25,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.25,,,1.0,,,,,1.0,0.14285714285714285,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626157-1627736-1629020-1629162-201976,1610612750,"Karl-Anthony Towns, Malik Beasley, Jarred Vanderbilt, Jordan McLaughlin, Patrick Beverley","Towns, Beasley, Vanderbilt, McLaughlin, Beverley",1626157-1627736-1629020-1629162-201976,MIN,153.0,3,3.0,6.0,12.0,,2.0,,1.0,,,,112.94117647058825,8.833333333333334,7.166666666666667,,0.6009166666666667,2.45,6.0,,1.0,2.0,2.0,,1.0,1.0,,2.0,1.0,1.0,6.0,13.0,7.0,,2.0,3.0,,1.0,1.0,2.0,1.0,1.0,5.0,,3.0,,3.0,,3.0,,,,,1.0,3.0,7.0,,2.0,,,,10.0,0.5,0.5,1.0,1.0,1.0,1.0,1.1666666666666667,1.0,0.3333333333333333,,,,,1.0,1.0,,,,,,1.0,,16.666666666666668,16.666666666666668,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,,,1.0,,0.4,0.5,23.7,6.0,3.0,1.0,1.0,,,,,,,,3.0,3.0,1.0,1.0,,7.0,2.0,,,1.0,,7.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,0.5056,0.23076923076923078,0.5384615384615384,0.5,,,,,,,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
