EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Corner3FGA,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Arc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,FoulsDrawn,Loose Ball Fouls Drawn,FTA,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PtsUnassisted2s,Fg2aBlocked,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,TwoPtShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsPutbacks,ShortMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceFg3Pct,AtRimPctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,StepOutOfBoundsTurnovers,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,FTOffRebounds,FTDefRebounds,LostBallTurnovers,RecoveredBlocks,DefFTReboundPct,OffFTReboundPct,BlocksRecoveredPct,BlockedAtRim,OffLongMidRangeReboundPct,HeaveAttempts,Blocked3s,BlockedArc3,SecondChanceFtPoints,PenaltyCorner3FGA,Travels,Loose Ball Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,PenaltyCorner3Frequency,DefensiveGoaltends,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Transition Take Fouls Drawn,LongMidRangePctBlocked,Transition Take Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,Charge Fouls Drawn,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,3SecondViolations,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
1627759-1629674-1630202-201143-201950,1610612738,"Jaylen Brown, Neemias Queta, Payton Pritchard, Al Horford, Jrue Holiday","Brown, Queta, Pritchard, Horford, Holiday",1627759-1629674-1630202-201143-201950,BOS,202.0,1,3.0,2.0,7.0,8.0,15.0,,2.0,2.0,7.0,2.0,1.0,4.0,4.0,,,0.2857142857142857,1.0,1.0,1.0,106.93069306930693,13.0,13.875,13.0,13.875,,0.2857142857142857,0.42857142857142855,0.50985,25.65,,,1.0,1.0,,,3.0,1.0,1.0,,1.0,,3.0,5.0,1.0,,9.0,,,,,,,,2.0,3.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,,,3.0,,,,,,,,9.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.6,,,0.6428571428571429,,,0.6428571428571429,,,,1.0,,,,,,,,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.14285714285714285,1.0,1.0,,,,,0.5,0.5,1.0,,,,,0.5,,,,,,,9.6,,4.0,1.0,,,,,0.2,0.3333333333333333,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1629674-1630573-1630625-201950,1610612738,"Jaylen Brown, Neemias Queta, Sam Hauser, Dalano Banton, Jrue Holiday","Brown, Queta, Hauser, Banton, Holiday",1627759-1629674-1630573-1630625-201950,BOS,28.0,1,,4.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,102.85714285714286,22.0,6.0,22.0,6.0,,,,0.3885,,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,2.0,4.0,,,2.0,,,,2.0,2.0,,,,1.0,,1.0,,,,,2.0,,,,1.0,,2.0,,3.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,5.2,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1629674-1630573-201143-201950,1610612738,"Jaylen Brown, Neemias Queta, Sam Hauser, Al Horford, Jrue Holiday","Brown, Queta, Hauser, Horford, Holiday",1627759-1629674-1630573-201143-201950,BOS,25.0,1,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,1.0,0.5,1.0,115.19999999999999,6.0,19.0,6.0,10.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1630202-1630214-1630573-204001,1610612738,"Jaylen Brown, Payton Pritchard, Xavier Tillman, Sam Hauser, Kristaps Porzingis","Brown, Pritchard, Tillman, Hauser, Porzingis",1627759-1630202-1630214-1630573-204001,BOS,96.0,1,2.0,1.0,4.0,4.0,8.0,,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,120.0,12.25,11.75,12.25,10.75,,0.5,1.0,0.5575625,27.75,,,2.0,2.0,,,,,,,1.0,,2.0,2.0,1.0,,7.0,,,,,,,,4.0,3.0,,1.0,2.0,1.0,3.0,1.0,,2.0,,7.0,,,,,,,,,,,7.0,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,0.875,,,0.875,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,0.5,0.5,1.0,,,,,0.5,,,,,,,2.5,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1630202-1630531-1630573-204001,1610612738,"Jaylen Brown, Payton Pritchard, Jaden Springer, Sam Hauser, Kristaps Porzingis","Brown, Pritchard, Springer, Hauser, Porzingis",1627759-1630202-1630531-1630573-204001,BOS,37.0,1,1.0,3.0,2.0,2.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,0.3333333333333333,,155.67567567567568,7.5,11.0,7.5,7.0,,1.0,1.0,0.4698,25.6,2.0,,,,,,,,,,1.0,1.0,,,1.0,,3.0,,,,,,1.0,3.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,,,,,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,0.4698,,,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1630202-1630573-1630625-201143,1610612738,"Jaylen Brown, Payton Pritchard, Sam Hauser, Dalano Banton, Al Horford","Brown, Pritchard, Hauser, Banton, Horford",1627759-1630202-1630573-1630625-201143,BOS,39.0,1,1.0,,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,0.5,0.5,0.5,73.84615384615384,14.0,25.0,14.0,25.0,1.0,,1.0,0.59265,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1630202-1630573-201143-201950,1610612738,"Jaylen Brown, Payton Pritchard, Sam Hauser, Al Horford, Jrue Holiday","Brown, Pritchard, Hauser, Horford, Holiday",1627759-1630202-1630573-201143-201950,BOS,578.0,9,10.0,3.0,19.0,20.0,39.0,4.0,8.0,12.0,15.0,7.0,5.0,8.0,10.0,2.0,5.0,0.7058823529411765,0.5555555555555556,0.6666666666666666,,97.16262975778547,13.894736842105264,15.7,13.421052631578947,14.25,0.23529411764705882,0.47058823529411764,0.7647058823529411,0.5210766666666667,28.066666666666666,7.0,2.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,6.0,2.0,5.0,4.0,2.0,18.0,1.0,1.0,2.0,,1.0,6.0,7.0,2.0,12.0,,2.0,1.0,4.0,5.0,2.0,2.0,,,14.0,2.0,,3.0,2.0,,3.0,,4.0,,,16.0,7.0,7.0,,0.5,1.0,1.0,0.3333333333333333,0.36363636363636365,0.4,1.0,,0.47058823529411764,1.0,0.42857142857142855,0.4722222222222222,1.0,0.42857142857142855,,1.0,0.3333333333333333,0.2222222222222222,,,,1.0,,0.058823529411764705,1.0,1.0,,0.058823529411764705,0.17647058823529413,,,,0.5,0.5,1.0,0.25,0.25,1.0,1.0,1.0,,0.8571428571428571,0.2857142857142857,,0.48433000000000004,0.1111111111111111,,0.1111111111111111,0.3888888888888889,11.22,0.3684210526315789,2.0,,,2.0,6.0,2.0,,,1.0,0.7142857142857143,1.0,0.3333333333333333,9.0,,,1.0,,,,,,1.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,,1.0,1.0,,,0.6666666666666666,,1.0,1.0,1.0,,,,,,,,2.0,2.0,,,4.0,1.0,4.0,0.3333333333333333,,,0.3333333333333333,,,1.0,2.0,,,0.5,3.0,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1630202-1630573-201143-204001,1610612738,"Jaylen Brown, Payton Pritchard, Sam Hauser, Al Horford, Kristaps Porzingis","Brown, Pritchard, Hauser, Horford, Porzingis",1627759-1630202-1630573-201143-204001,BOS,1333.0,14,22.0,-6.0,44.0,41.0,85.0,6.0,16.0,22.0,54.0,16.0,8.0,15.0,21.0,4.0,9.0,0.55,0.8888888888888888,0.7894736842105263,1.0,91.82295573893474,17.15909090909091,14.097560975609756,16.886363636363637,13.365853658536585,0.15,0.4,0.775,0.5366850000000001,25.981818181818184,6.0,4.0,5.0,9.0,1.0,2.0,8.0,,1.0,2.0,5.0,1.0,11.0,18.0,7.0,5.0,48.0,3.0,4.0,6.0,2.0,5.0,1.0,8.0,10.0,18.0,3.0,5.0,5.0,6.0,11.0,4.0,2.0,2.0,,28.0,2.0,4.0,7.0,6.0,1.0,8.0,,6.0,,1.0,42.0,8.0,6.0,1.0,0.45454545454545453,0.5555555555555556,0.8571428571428571,0.3181818181818182,0.3181818181818182,0.6111111111111112,0.75,0.4,0.5375,0.75,0.3333333333333333,0.5714285714285714,0.75,0.5,0.5714285714285714,0.7,0.13333333333333333,0.2727272727272727,1.0,,,0.5,0.047619047619047616,0.225,0.5555555555555556,0.625,0.4,0.2,0.025,,,,0.3333333333333333,0.3333333333333333,1.0,0.3125,0.3125,0.8,0.5,0.5,,0.16666666666666666,0.3125,0.50615,0.5856083333333334,0.07317073170731707,,0.125,0.16666666666666666,5.238888888888889,0.13636363636363635,12.0,1.0,,4.0,8.0,3.0,0.05555555555555555,,0.5,0.875,0.8333333333333334,0.15789473684210525,3.0,1.0,3.0,6.0,,,,,,4.0,4.0,3.0,3.0,3.0,,4.0,2.0,1.0,,1.0,2.0,,,0.1111111111111111,0.5,0.5,0.75,0.75,0.5,,,,,0.5,0.3333333333333333,,,,,,5.0,1.0,5.0,,,,,,,2.0,4.0,,,0.8,4.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1610612738,2024,2023-24,False
1627759-1630202-1630573-201950-204001,1610612738,"Jaylen Brown, Payton Pritchard, Sam Hauser, Jrue Holiday, Kristaps Porzingis","Brown, Pritchard, Hauser, Holiday, Porzingis",1627759-1630202-1630573-201950-204001,BOS,319.0,3,5.0,,10.0,10.0,20.0,,2.0,2.0,12.0,2.0,1.0,4.0,5.0,,2.0,0.2857142857142857,1.0,1.0,,90.28213166144201,14.4,17.5,13.5,17.5,,0.2857142857142857,0.5714285714285714,0.5239428571428572,26.85,,1.0,1.0,2.0,,,2.0,1.0,1.0,,1.0,,2.0,5.0,1.0,5.0,12.0,,,2.0,,,,,2.0,3.0,,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,,1.0,3.0,1.0,,4.0,,6.0,,,10.0,,,,0.5,0.5,1.0,0.5,0.5,0.4,,,0.5,,,0.6,1.0,,0.3333333333333333,1.0,,0.25,,,,,,0.2857142857142857,0.5,0.5,,0.2857142857142857,0.14285714285714285,1.0,1.0,1.0,,,,0.5,0.5,1.0,,,,,0.5,,,0.3,,0.16666666666666666,,9.68,,2.0,1.0,1.0,1.0,1.0,3.0,0.2,0.5,,1.0,1.0,0.375,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,2.0,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1630202-1630625-201143-201950,1610612738,"Jaylen Brown, Payton Pritchard, Dalano Banton, Al Horford, Jrue Holiday","Brown, Pritchard, Banton, Horford, Holiday",1627759-1630202-1630625-201143-201950,BOS,116.0,1,2.0,-1.0,4.0,3.0,7.0,,,,6.0,,,,,,1.0,,,,,86.89655172413794,15.25,18.333333333333332,15.25,15.666666666666666,,,0.5,0.47155,,,,1.0,1.0,,,,1.0,1.0,,,,2.0,2.0,,1.0,5.0,,,,,,,,4.0,,,,2.0,,2.0,,,1.0,1.0,4.0,,,,,,1.0,,2.0,,,5.0,,,,1.0,1.0,,,,1.0,,,1.0,,,0.8333333333333334,,,,,,,,,,,,0.5,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,9.55,,,,,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1630202-201143-201950-204001,1610612738,"Jaylen Brown, Payton Pritchard, Al Horford, Jrue Holiday, Kristaps Porzingis","Brown, Pritchard, Horford, Holiday, Porzingis",1627759-1630202-201143-201950-204001,BOS,194.0,2,3.0,10.0,6.0,6.0,12.0,,1.0,1.0,2.0,1.0,2.0,5.0,6.0,,1.0,0.14285714285714285,1.0,0.8333333333333334,1.0,89.0721649484536,11.833333333333334,20.5,10.833333333333334,20.5,,0.14285714285714285,0.7142857142857143,0.5696428571428571,28.8,1.0,1.0,3.0,4.0,,,2.0,,,,,,5.0,6.0,,2.0,12.0,1.0,1.0,2.0,1.0,1.0,,2.0,4.0,,,,2.0,,2.0,,,1.0,,4.0,1.0,,3.0,1.0,,4.0,,3.0,,,10.0,2.0,1.0,,0.4,0.4,,,,0.8333333333333334,1.0,1.0,0.7142857142857143,1.0,1.0,0.75,1.0,1.0,,0.75,1.0,0.5,,1.0,1.0,0.5,,0.5714285714285714,0.75,1.0,0.3333333333333333,0.2857142857142857,,,,,,,,,,,,,,,,,0.4576,0.25,,0.16666666666666666,0.16666666666666666,5.583333333333333,0.16666666666666666,6.0,1.0,,,,2.0,0.16666666666666666,,,,1.0,0.2857142857142857,,,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,0.25,,,1.0,1.0,0.5,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1630205-1630573-201950-204001,1610612738,"Jaylen Brown, Lamar Stevens, Sam Hauser, Jrue Holiday, Kristaps Porzingis","Brown, Stevens, Hauser, Holiday, Porzingis",1627759-1630205-1630573-201950-204001,BOS,138.0,1,2.0,-6.0,4.0,4.0,8.0,,2.0,2.0,6.0,2.0,,1.0,2.0,1.0,3.0,0.5,,,,83.47826086956522,19.25,15.25,18.25,12.25,,0.5,1.0,0.5551375,26.95,,1.0,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1630573-1630625-201143-201950,1610612738,"Jaylen Brown, Sam Hauser, Dalano Banton, Al Horford, Jrue Holiday","Brown, Hauser, Banton, Horford, Holiday",1627759-1630573-1630625-201143-201950,BOS,97.0,1,2.0,6.0,4.0,3.0,7.0,1.0,2.0,3.0,,2.0,2.0,3.0,4.0,,,1.0,1.0,1.0,1.0,103.91752577319588,13.0,15.0,12.25,15.0,0.3333333333333333,0.6666666666666666,1.0,0.5632,26.166666666666668,,1.0,,,,,,,,1.0,1.0,,,,2.0,,6.0,,,,,,,,,6.0,,1.0,,2.0,2.0,1.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,,6.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,0.5,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1630573-201143-201950-204001,1610612738,"Jaylen Brown, Sam Hauser, Al Horford, Jrue Holiday, Kristaps Porzingis","Brown, Hauser, Horford, Holiday, Porzingis",1627759-1630573-201143-201950-204001,BOS,580.0,5,10.0,-6.0,19.0,19.0,38.0,2.0,5.0,7.0,29.0,5.0,3.0,7.0,10.0,3.0,5.0,0.4117647058823529,0.6,0.5555555555555556,0.6666666666666666,94.3448275862069,15.105263157894736,15.421052631578947,13.736842105263158,15.105263157894736,0.11764705882352941,0.29411764705882354,0.7058823529411765,0.5113676470588235,24.885714285714283,3.0,3.0,4.0,5.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,,5.0,10.0,3.0,4.0,23.0,2.0,3.0,4.0,1.0,1.0,,6.0,4.0,9.0,,2.0,2.0,3.0,5.0,2.0,1.0,2.0,,13.0,1.0,2.0,2.0,3.0,,4.0,,4.0,,1.0,19.0,6.0,3.0,1.0,0.4,0.5,1.0,0.42857142857142855,0.42857142857142855,0.5,0.6666666666666666,1.0,0.5588235294117647,0.5,1.0,0.6052631578947368,0.5,1.0,0.4,0.5,0.25,0.3333333333333333,0.6666666666666666,,,,,0.29411764705882354,0.8,0.8,0.5,0.17647058823529413,0.11764705882352941,0.5,0.5,,0.5,1.0,1.0,0.4,0.4,1.0,0.75,0.6666666666666666,0.5,,0.4,0.611825,0.4529,0.05555555555555555,,0.17391304347826086,0.2608695652173913,6.5,0.15789473684210525,6.0,1.0,,,3.0,1.0,0.1,0.3333333333333333,1.0,0.5,0.6666666666666666,0.09090909090909091,,1.0,1.0,,,1.0,,,1.0,4.0,2.0,,,,,3.0,2.0,,,,,,,,1.0,,,,,0.25,,,,1.0,1.0,,,,,,,,1.0,,,,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,0.14285714285714285,,,,,,,,1.0,0.5,,,,,1610612738,2024,2023-24,False
1628369-1628401-1628436-1629004-1630202,1610612738,"Jayson Tatum, Derrick White, Luke Kornet, Svi Mykhailiuk, Payton Pritchard","Tatum, White, Kornet, Mykhailiuk, Pritchard",1628369-1628401-1628436-1629004-1630202,BOS,442.0,1,7.0,3.0,17.0,16.0,33.0,,5.0,5.0,20.0,5.0,3.0,6.0,8.0,1.0,2.0,0.35714285714285715,0.75,0.8,1.0,107.51131221719457,15.0,11.6875,14.941176470588236,11.6875,,0.35714285714285715,0.7857142857142857,0.5766785714285714,27.080000000000002,,2.0,4.0,6.0,1.0,2.0,1.0,2.0,2.0,,2.0,,7.0,9.0,2.0,3.0,23.0,1.0,2.0,2.0,,,,,4.0,6.0,,2.0,2.0,2.0,4.0,2.0,,2.0,,10.0,2.0,,1.0,2.0,,2.0,,4.0,,,21.0,,,,0.2857142857142857,0.3333333333333333,1.0,0.4,0.4,0.7777777777777778,0.5,,0.7142857142857143,0.5,,0.71875,0.5,,,1.0,0.6666666666666666,0.4,,0.6666666666666666,1.0,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.07142857142857142,0.14285714285714285,1.0,1.0,,,,,0.4,0.4,1.0,1.0,0.5,,,0.4,,,0.125,,0.08695652173913043,,5.444444444444445,,10.0,,,,3.0,2.0,,,,0.5,1.0,0.18181818181818182,3.0,,,1.0,,,,,,,2.0,,1.0,1.0,,3.0,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1628369-1628401-1628436-1629052-1630202,1610612738,"Jayson Tatum, Derrick White, Luke Kornet, Oshae Brissett, Payton Pritchard","Tatum, White, Kornet, Brissett, Pritchard",1628369-1628401-1628436-1629052-1630202,BOS,337.0,3,6.0,9.0,11.0,12.0,23.0,,4.0,4.0,6.0,4.0,4.0,9.0,12.0,1.0,2.0,0.3333333333333333,1.0,1.0,1.0,98.27893175074185,16.09090909090909,13.333333333333334,14.636363636363637,13.333333333333334,,0.3333333333333333,0.6666666666666666,0.5181208333333334,26.95,2.0,1.0,2.0,4.0,1.0,1.0,4.0,,,,2.0,,3.0,8.0,2.0,3.0,15.0,1.0,2.0,2.0,,1.0,,2.0,4.0,,6.0,2.0,2.0,,2.0,,,1.0,,4.0,1.0,2.0,4.0,3.0,,4.0,,3.0,,,13.0,2.0,2.0,,0.6666666666666666,1.0,,0.5,0.5,0.375,0.5,,0.5,0.5,,0.5769230769230769,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,,,,,,,,0.5,0.5,,0.5,1.0,,,0.5,0.6019,0.2862,0.15384615384615385,,0.13333333333333333,0.13333333333333333,4.75,0.18181818181818182,2.0,3.0,,,1.0,2.0,0.375,0.5,,1.0,1.0,0.2222222222222222,1.0,,,1.0,,,,,,2.0,2.0,1.0,,,,1.0,,,,,1.0,,,0.25,1.0,0.5,0.25,0.5,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
