EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Offensive Fouls Drawn,Blocked3s,BlockedArc3,Arc3PctBlocked,BlockedLongMidRange,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveAttempts,Transition Take Fouls Drawn,Transition Take Fouls,OffensiveGoaltends,3SecondViolations,HeaveMakes,team_id,year,season,team_vs
1628392-1628978-1629003-1630173-202711,1610612752,"Isaiah Hartenstein, Donte DiVincenzo, Shake Milton, Precious Achiuwa, Bojan Bogdanovic","Hartenstein, DiVincenzo, Milton, Achiuwa, Bogdanovic",1628392-1628978-1629003-1630173-202711,NYK,121.0,1,2.0,-5.0,4.0,5.0,,,,9.0,,1.0,,,,,,,1.0,2.0,,,,,,,,1.0,,,,,1.0,3.0,,1.0,,2.0,7.0,,,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,,1.0,,,,,1.0,2.0,,,1.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,107.10743801652893,,19.5,8.6,19.5,8.0,0.25,,,,,,,,0.5,0.5,0.5,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,,0.5,,0.4723875,,,,,,,11.633333333333333,25.6,,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628392-1628978-1629656-1630193-203944,1610612752,"Isaiah Hartenstein, Donte DiVincenzo, Quentin Grimes, Immanuel Quickley, Julius Randle","Hartenstein, DiVincenzo, Grimes, Quickley, Randle",1628392-1628978-1629656-1630193-203944,NYK,355.0,3,6.0,-2.0,13.0,13.0,8.0,8.0,1.0,26.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,,,,2.0,,,,1.0,1.0,1.0,,,1.0,1.0,3.0,7.0,1.0,3.0,5.0,14.0,16.0,1.0,1.0,,,1.0,3.0,2.0,4.0,1.0,2.0,3.0,10.0,4.0,2.0,,3.0,,1.0,1.0,3.0,,2.0,,2.0,,,2.0,,,4.0,,1.0,2.0,2.0,,4.0,1.0,5.0,,1.0,,1.0,2.0,,,,,2.0,,,2.0,,2.0,2.0,4.0,,1.0,,3.0,,,5.0,1.0,,3.0,,,,,,,,11.0,10.0,8.0,,,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,0.5,0.3333333333333333,0.42857142857142855,1.0,0.5,0.45,1.0,0.5833333333333334,0.5833333333333334,1.5,0.7142857142857143,0.3,,0.42857142857142855,0.5,,,1.0,,1.0,0.25,0.6666666666666666,,0.8,0.16666666666666666,0.25,,,,,1.0,1.0,,0.6666666666666666,,,105.46478873239437,,14.692307692307692,12.615384615384615,14.538461538461538,12.615384615384615,0.6,0.3333333333333333,0.6666666666666666,1.0,0.1,1.0,1.0,,,,,,0.2,,,,0.1,1.0,1.0,,1.0,1.0,1.0,,,,,,,0.6666666666666666,0.5,0.16666666666666666,,0.16666666666666666,1.0,0.9,1.0,0.644855,0.9132,0.6692999999999999,0.25,0.3333333333333333,0.21428571428571427,0.7142857142857143,3.057142857142857,26.3,0.6153846153846154,1.0,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628392-1628978-1629718-1630173-1630540,1610612752,"Isaiah Hartenstein, Donte DiVincenzo, Charlie Brown Jr., Precious Achiuwa, Miles McBride","Hartenstein, DiVincenzo, Brown Jr., Achiuwa, McBride",1628392-1628978-1629718-1630173-1630540,NYK,73.0,1,1.0,-4.0,3.0,2.0,,,1.0,5.0,,2.0,,2.0,,,,,,,,,,,,,,2.0,,,,,,2.0,,2.0,,,4.0,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,2.0,2.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,0.5,,0.5,0.5,,,0.5,,,,,,,,98.63013698630138,,18.666666666666668,8.5,15.666666666666666,8.5,0.5,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,1.0,,0.6676,0.7364,,,,,,1.45,25.65,,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628392-1628978-1630173-1630540-202711,1610612752,"Isaiah Hartenstein, Donte DiVincenzo, Precious Achiuwa, Miles McBride, Bojan Bogdanovic","Hartenstein, DiVincenzo, Achiuwa, McBride, Bogdanovic",1628392-1628978-1630173-1630540-202711,NYK,789.0,6,13.0,-17.0,26.0,25.0,,,1.0,51.0,4.0,5.0,,,,,2.0,5.0,1.0,2.0,1.0,2.0,,,,,3.0,8.0,,,,,7.0,12.0,4.0,10.0,1.0,27.0,44.0,,,,,,,,,,,,,6.0,8.0,12.0,,,8.0,3.0,1.0,,3.0,4.0,7.0,3.0,1.0,2.0,1.0,,18.0,1.0,,3.0,3.0,,6.0,1.0,7.0,,1.0,,1.0,2.0,1.0,2.0,1.0,,,,,3.0,1.0,,5.0,7.0,,,,,,,1.0,,1.0,,,,,,,,,27.0,,,,,0.42857142857142855,0.42857142857142855,1.0,0.4,,,0.4,0.5833333333333334,,,0.5909090909090909,,,0.5909090909090909,,,0.45454545454545453,,0.08333333333333333,0.2,,,0.6666666666666666,,1.0,,0.75,0.16666666666666666,0.8571428571428571,0.09090909090909091,,,,,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,93.07984790874525,,15.73076923076923,15.2,15.576923076923077,15.04,0.22727272727272727,0.8,1.0,0.5,0.22727272727272727,0.4,0.4,0.5,0.09090909090909091,0.5,0.5,,0.09090909090909091,0.5,0.5,1.0,0.36363636363636365,0.375,0.375,1.0,,,,,,,,,,,,,,,,0.6818181818181818,0.375,0.5492,,,,,,,6.583333333333333,25.880000000000003,,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628392-1628978-1630193-1630540-203944,1610612752,"Isaiah Hartenstein, Donte DiVincenzo, Immanuel Quickley, Miles McBride, Julius Randle","Hartenstein, DiVincenzo, Quickley, McBride, Randle",1628392-1628978-1630193-1630540-203944,NYK,169.0,2,3.0,-12.0,5.0,6.0,,1.0,,11.0,1.0,1.0,,,,,1.0,2.0,,,,1.0,,,,,,1.0,,,,,2.0,3.0,,2.0,1.0,5.0,17.0,,,,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,5.0,,,,,,,,,,,,0.6666666666666666,,,0.4,,,0.5,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,93.72781065088756,,20.4,11.166666666666666,20.4,11.166666666666666,0.2,1.0,1.0,,0.4,0.5,0.5,,,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,0.6,,0.44340999999999997,,,0.2,0.3333333333333333,,,8.266666666666667,26.5,,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628392-1628978-1630540-202692-202711,1610612752,"Isaiah Hartenstein, Donte DiVincenzo, Miles McBride, Alec Burks, Bojan Bogdanovic","Hartenstein, DiVincenzo, McBride, Burks, Bogdanovic",1628392-1628978-1630540-202692-202711,NYK,158.0,1,3.0,-7.0,4.0,5.0,,,,9.0,,,,,,,2.0,3.0,,,,,,,,,,1.0,,,,,2.0,3.0,,1.0,,4.0,11.0,,,,,,,,,,,,,2.0,2.0,,,,1.0,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,0.5,0.5,,,,,,0.6666666666666666,,,0.5,,,0.5,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,82.0253164556962,,21.75,14.2,21.75,14.2,,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,0.25,,0.4560375,,,,,,,8.700000000000001,29.1,,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628392-1629628-1629656-1630193-1630540,1610612752,"Isaiah Hartenstein, RJ Barrett, Quentin Grimes, Immanuel Quickley, Miles McBride","Hartenstein, Barrett, Grimes, Quickley, McBride",1628392-1629628-1629656-1630193-1630540,NYK,79.0,1,1.0,,4.0,2.0,,,,6.0,2.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,2.0,4.0,,,,4.0,4.0,,,,,,,,,,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,0.5,,,0.5,,,0.5,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,109.36708860759494,,10.5,18.5,10.5,18.5,0.75,0.6666666666666666,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,0.518225,,,,,,,6.675,,,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628392-1629656-1630540-203095-203944,1610612752,"Isaiah Hartenstein, Quentin Grimes, Miles McBride, Evan Fournier, Julius Randle","Hartenstein, Grimes, McBride, Fournier, Randle",1628392-1629656-1630540-203095-203944,NYK,42.0,1,1.0,-4.0,2.0,2.0,,,1.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,137.14285714285714,,17.0,4.0,12.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4557,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628392-1630173-1630540-202692-202711,1610612752,"Isaiah Hartenstein, Precious Achiuwa, Miles McBride, Alec Burks, Bojan Bogdanovic","Hartenstein, Achiuwa, McBride, Burks, Bogdanovic",1628392-1630173-1630540-202692-202711,NYK,441.0,3,7.0,-9.0,14.0,16.0,,,,30.0,2.0,3.0,,,,,1.0,3.0,,,,1.0,,,,,,1.0,,,,,3.0,6.0,,2.0,3.0,9.0,18.0,,,,,,,,,,,,,4.0,2.0,,,,1.0,,1.0,,2.0,,2.0,,,1.0,1.0,,4.0,,,3.0,,1.0,4.0,,4.0,,1.0,1.0,,3.0,1.0,2.0,2.0,1.0,1.0,,,5.0,,,2.0,4.0,,,,3.0,1.0,,3.0,,,,,,,,,,,9.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,0.5,,,0.375,,,0.5,,,0.25,,0.16666666666666666,0.3333333333333333,,,0.6,1.0,,,0.6,,0.42857142857142855,,,,,,,,,,0.3333333333333333,1.0,,97.9591836734694,,15.928571428571429,13.625,15.928571428571429,12.875,0.375,0.6666666666666666,1.0,0.5,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.125,,,,0.125,,,,,,,,,,,,,,,,,,,0.625,,0.57808125,,,0.1111111111111111,,,,4.8500000000000005,23.7,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,1610612752,2024,2023-24,False
1628392-1630193-1630540-203095-203944,1610612752,"Isaiah Hartenstein, Immanuel Quickley, Miles McBride, Evan Fournier, Julius Randle","Hartenstein, Quickley, McBride, Fournier, Randle",1628392-1630193-1630540-203095-203944,NYK,260.0,1,4.0,-1.0,8.0,9.0,3.0,7.0,1.0,17.0,2.0,3.0,,,,1.0,,3.0,2.0,2.0,,1.0,,,,1.0,,1.0,,,,,4.0,8.0,,2.0,,8.0,9.0,,1.0,,,,,1.0,3.0,,1.0,,2.0,2.0,6.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,2.0,,2.0,1.0,1.0,,2.0,2.0,4.0,,1.0,,1.0,,,,,,,,,,,,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,8.0,2.0,3.0,,,0.25,0.25,,,,,,0.5,,0.3333333333333333,0.4,,0.25,0.4,,0.25,0.2,,0.125,0.3333333333333333,,,,,1.0,0.5,0.25,,0.4,0.3333333333333333,1.0,0.3333333333333333,,,,,,1.0,,1.0,,94.15384615384616,,16.0,14.666666666666666,15.5,11.88888888888889,0.3,0.6666666666666666,1.0,0.5,0.3,,,,0.2,1.0,1.0,,0.1,,,,0.1,,,,,,,,,,,,,0.25,,0.25,,,,0.5,,0.49727,0.4336,0.503075,,,,0.25,7.225,26.0,0.375,,,,1.0,1.0,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628404-1628973-1628978-1629011-1629628,1610612752,"Josh Hart, Jalen Brunson, Donte DiVincenzo, Mitchell Robinson, RJ Barrett","Hart, Brunson, DiVincenzo, Robinson, Barrett",1628404-1628973-1628978-1629011-1629628,NYK,35.0,1,1.0,-2.0,1.0,2.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,2.0,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,123.42857142857142,,11.0,12.0,10.0,12.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.5379,,,,,,,,24.8,,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628404-1628973-1628978-1629011-1629656,1610612752,"Josh Hart, Jalen Brunson, Donte DiVincenzo, Mitchell Robinson, Quentin Grimes","Hart, Brunson, DiVincenzo, Robinson, Grimes",1628404-1628973-1628978-1629011-1629656,NYK,69.0,1,1.0,-3.0,2.0,2.0,,,1.0,4.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,,1.0,3.0,,,,2.0,5.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,0.5,,,,0.5,,0.5,,,,,,,,,,83.47826086956522,,16.0,18.5,15.0,17.5,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4318666666666667,0.3896,,,,,,10.299999999999999,,,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628404-1628973-1628978-1629011-1630193,1610612752,"Josh Hart, Jalen Brunson, Donte DiVincenzo, Mitchell Robinson, Immanuel Quickley","Hart, Brunson, DiVincenzo, Robinson, Quickley",1628404-1628973-1628978-1629011-1630193,NYK,1039.0,9,17.0,16.0,32.0,28.0,7.0,,8.0,60.0,5.0,6.0,2.0,2.0,1.0,1.0,4.0,10.0,,3.0,2.0,5.0,,,,,5.0,12.0,1.0,3.0,3.0,4.0,9.0,19.0,7.0,17.0,10.0,49.0,33.0,3.0,4.0,1.0,3.0,3.0,12.0,2.0,2.0,3.0,4.0,4.0,17.0,6.0,12.0,18.0,3.0,4.0,12.0,5.0,1.0,,3.0,6.0,9.0,4.0,2.0,2.0,1.0,,24.0,5.0,6.0,7.0,4.0,,11.0,11.0,22.0,1.0,1.0,,1.0,,,,2.0,1.0,,,,2.0,,,1.0,2.0,,,,10.0,,2.0,12.0,,,6.0,,,,,,,,37.0,17.0,7.0,,,0.3333333333333333,0.42857142857142855,0.8571428571428571,0.4117647058823529,0.3333333333333333,0.75,0.4117647058823529,0.47368421052631576,0.75,1.0,0.5416666666666666,0.6428571428571429,1.0833333333333333,0.5833333333333334,0.6666666666666666,1.0625,0.4722222222222222,,0.05263157894736842,,0.1,,,,0.8,0.6,0.875,0.5,0.8461538461538461,0.55,1.0,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.3333333333333333,1.0,0.5,1.0,1.0,0.6666666666666666,0.05263157894736842,83.15688161693937,,17.9375,16.607142857142858,16.75,16.392857142857142,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.4,0.2777777777777778,0.4,0.4444444444444444,0.25,0.08333333333333333,,,,0.1388888888888889,0.4,0.4,1.0,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.8,0.2857142857142857,1.0,,,,,0.42857142857142855,0.3333333333333333,1.0,0.16666666666666666,1.0,,,0.6666666666666666,0.75,0.6388888888888888,0.4166666666666667,0.5194944444444444,0.4963125,0.5282416666666666,0.14285714285714285,0.24,0.24489795918367346,0.3469387755102041,7.747368421052631,25.08235294117647,0.21875,,,1.0,,,,,,,,,,,,,,,1.0,,1610612752,2024,2023-24,False
1628404-1628973-1628978-1629011-1630540,1610612752,"Josh Hart, Jalen Brunson, Donte DiVincenzo, Mitchell Robinson, Miles McBride","Hart, Brunson, DiVincenzo, Robinson, McBride",1628404-1628973-1628978-1629011-1630540,NYK,2215.0,9,37.0,14.0,70.0,67.0,14.0,10.0,16.0,137.0,13.0,28.0,3.0,9.0,2.0,2.0,8.0,18.0,2.0,4.0,3.0,11.0,1.0,2.0,,1.0,9.0,18.0,1.0,2.0,3.0,5.0,23.0,50.0,12.0,29.0,9.0,91.0,77.0,5.0,11.0,2.0,4.0,4.0,20.0,3.0,4.0,3.0,6.0,6.0,21.0,20.0,26.0,30.0,6.0,4.0,16.0,8.0,5.0,,10.0,10.0,20.0,7.0,3.0,8.0,2.0,,50.0,7.0,13.0,16.0,7.0,,23.0,20.0,43.0,1.0,9.0,7.0,2.0,1.0,1.0,1.0,7.0,,,,1.0,8.0,3.0,4.0,3.0,10.0,,,1.0,14.0,,2.0,14.0,1.0,1.0,5.0,2.0,2.0,,2.0,2.0,1.0,,71.0,21.0,14.0,,2.0,0.43478260869565216,0.47619047619047616,0.8333333333333334,0.41379310344827586,0.5,0.5,0.39285714285714285,0.46,0.45454545454545453,0.75,0.5189873417721519,0.5333333333333333,0.75,0.5294117647058824,0.5263157894736842,0.7692307692307693,0.3670886075949367,,0.1,0.07142857142857142,0.1111111111111111,,0.125,,0.7,0.5,1.0,0.4375,0.8846153846153846,0.47619047619047616,0.42857142857142855,0.5,1.0,0.375,0.5,,0.5,1.0,1.0,1.0,0.02702702702702703,89.06546275395034,0.5,16.82857142857143,15.477611940298507,15.842857142857143,15.313432835820896,0.35443037974683544,0.4642857142857143,0.5,0.6153846153846154,0.22784810126582278,0.4444444444444444,0.5,0.25,0.05063291139240506,0.5,0.6666666666666666,,0.13924050632911392,0.2727272727272727,0.2727272727272727,1.0,0.22784810126582278,0.5,0.5,0.7777777777777778,0.6,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.5,1.0,0.13333333333333333,0.5,1.0,0.2,1.0,0.1,,0.5,0.6,0.7215189873417721,0.5,0.5664737179487179,0.6263954545454545,0.5092,0.060240963855421686,0.09259259259259259,0.21978021978021978,0.23076923076923078,5.374,25.74137931034483,0.2,,0.25,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,1610612752,2024,2023-24,False
1628404-1628973-1628978-1629011-202711,1610612752,"Josh Hart, Jalen Brunson, Donte DiVincenzo, Mitchell Robinson, Bojan Bogdanovic","Hart, Brunson, DiVincenzo, Robinson, Bogdanovic",1628404-1628973-1628978-1629011-202711,NYK,538.0,5,9.0,-3.0,19.0,15.0,6.0,4.0,2.0,34.0,3.0,4.0,,,,,1.0,3.0,1.0,2.0,,1.0,,,,,1.0,7.0,,,,1.0,5.0,9.0,1.0,8.0,2.0,15.0,18.0,1.0,1.0,,,,2.0,2.0,3.0,,1.0,2.0,6.0,8.0,2.0,,3.0,,7.0,1.0,1.0,,4.0,,4.0,,,3.0,1.0,,8.0,1.0,1.0,4.0,1.0,,5.0,2.0,7.0,,1.0,,1.0,3.0,,3.0,,,,,,3.0,1.0,,2.0,5.0,,,,4.0,,1.0,2.0,,,,1.0,,,,,,,13.0,6.0,6.0,,1.0,0.8,0.8,,0.125,,,0.125,0.5555555555555556,1.0,0.6666666666666666,0.38235294117647056,1.0,0.5,0.4166666666666667,1.0,0.6,0.47058823529411764,,0.1111111111111111,,0.3333333333333333,,1.0,,0.5,0.3333333333333333,1.0,0.16666666666666666,0.8333333333333334,0.2222222222222222,,1.0,,,1.0,,,1.0,1.0,1.0,,91.00371747211896,,14.736842105263158,17.2,13.736842105263158,16.8,0.23529411764705882,0.75,0.75,1.0,0.17647058823529413,0.3333333333333333,0.5,1.0,0.11764705882352941,0.5,0.5,,0.058823529411764705,,,,0.4117647058823529,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,0.25,,0.7058823529411765,0.14285714285714285,0.5058470588235293,0.3429,0.41995,,,0.13333333333333333,0.4,7.088888888888889,26.2125,0.3157894736842105,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
