EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LiveBallTurnoverPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Transition Take Fouls,Arc3PctBlocked,OffLongMidRangeReboundPct,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,3SecondViolations,LongMidRangePctBlocked,OffensiveGoaltends,BlockedLongMidRange,BlockedCorner3,Transition Take Fouls Drawn,team_id,year,season,team_vs
1628374-1628381-1631323-1641718-203903,1610612762,"Lauri Markkanen, John Collins, Simone Fontecchio, Keyonte George, Jordan Clarkson","Markkanen, Collins, Fontecchio, George, Clarkson",1628374-1628381-1631323-1641718-203903,UTA,604.0,7,10.0,-6.0,18.0,19.0,2.0,2.0,37.0,,,,,,3.0,8.0,2.0,3.0,,1.0,1.0,2.0,,1.0,1.0,5.0,11.0,3.0,5.0,3.0,22.0,28.0,,1.0,1.0,,3.0,1.0,1.0,1.0,2.0,,5.0,10.0,,9.0,2.0,1.0,2.0,5.0,3.0,8.0,1.0,2.0,,19.0,,2.0,4.0,1.0,,5.0,2.0,7.0,,2.0,2.0,4.0,4.0,3.0,,1.0,,1.0,,19.0,5.0,2.0,,1.0,1.0,1.0,0.6,0.5,0.6,0.45454545454545453,,1.0,0.59375,0.75,0.8333333333333334,0.6470588235294118,0.75,0.8333333333333334,0.3125,0.18181818181818182,0.25,,0.25,0.3333333333333333,0.8,,0.5555555555555556,0.25,,0.4,,,0.5,,88.21192052980133,,18.833333333333332,13.947368421052632,18.555555555555557,13.263157894736842,,,,,0.5,0.375,0.5,0.1875,0.6666666666666666,0.6666666666666666,1.0,0.125,0.5,0.5,1.0,,,,,0.3333333333333333,,0.3333333333333333,1.0,0.3125,0.5,0.473078125,0.496125,0.5225666666666667,0.17647058823529413,0.25,0.13636363636363635,0.22727272727272727,9.254545454545454,24.3,0.1111111111111111,3.0,,2.0,3.0,1.0,1.0,1.0,,,3.0,2.0,,,4.0,3.0,,1.0,4.0,,,2.0,,1.0,1.0,,0.3333333333333333,,1.0,1.0,0.1875,0.6666666666666666,0.6666666666666666,1.0,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1628374-1628381-1641707-1641718-1641729,1610612762,"Lauri Markkanen, John Collins, Taylor Hendricks, Keyonte George, Brice Sensabaugh","Markkanen, Collins, Hendricks, George, Sensabaugh",1628374-1628381-1641707-1641718-1641729,UTA,168.0,1,3.0,-4.0,4.0,6.0,,,10.0,1.0,1.0,,,,,,1.0,1.0,,,,3.0,,,,1.0,1.0,1.0,4.0,,5.0,9.0,,,,,,,,,,,,2.0,,3.0,3.0,,,1.0,1.0,2.0,,1.0,1.0,5.0,1.0,,,1.0,,1.0,1.0,2.0,,,,2.0,,,,,,,,5.0,,,,1.0,1.0,1.0,0.25,,0.25,1.0,,,0.5,,,0.5,,,0.8,,,,1.0,,,0.3333333333333333,1.0,0.3333333333333333,,,,,,,85.71428571428572,,21.0,14.0,21.0,14.0,0.2,1.0,1.0,1.0,,,,0.2,1.0,1.0,1.0,0.6,,,,,,,,,,,,1.0,,0.60393,,,,,,,1.3,25.9,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1628374-1628381-1641707-1641718-203903,1610612762,"Lauri Markkanen, John Collins, Taylor Hendricks, Keyonte George, Jordan Clarkson","Markkanen, Collins, Hendricks, George, Clarkson",1628374-1628381-1641707-1641718-203903,UTA,729.0,5,12.0,-8.0,26.0,25.0,15.0,,51.0,3.0,3.0,,2.0,2.0,2.0,7.0,1.0,2.0,,1.0,1.0,7.0,,1.0,3.0,5.0,10.0,2.0,9.0,2.0,18.0,26.0,,,,,,3.0,5.0,1.0,4.0,,9.0,8.0,2.0,6.0,7.0,1.0,,4.0,2.0,6.0,1.0,1.0,3.0,14.0,,,8.0,4.0,1.0,13.0,,13.0,,1.0,2.0,2.0,2.0,1.0,,,,,,18.0,9.0,15.0,,0.8,0.8,1.0,0.2222222222222222,0.25,0.2222222222222222,0.5,,0.6,0.42105263157894735,,0.5,0.45,,0.5,0.47368421052631576,,,1.0,0.8,,0.8888888888888888,,0.8571428571428571,,,,,0.5,0.8571428571428571,,100.74074074074073,,14.307692307692308,14.28,14.307692307692308,14.08,0.15789473684210525,1.0,1.0,1.0,0.3684210526315789,0.2857142857142857,0.2857142857142857,0.10526315789473684,0.5,0.5,1.0,0.3684210526315789,0.14285714285714285,0.14285714285714285,1.0,,,0.2222222222222222,1.0,0.1111111111111111,,0.3333333333333333,0.3333333333333333,0.631578947368421,0.14285714285714285,0.5165105263157894,,0.5067888888888888,0.05,0.09090909090909091,,0.5,6.26,25.58888888888889,0.5769230769230769,3.0,,,,,,,,,1.0,,,,3.0,3.0,2.0,,5.0,5.0,,,,,0.6,,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1628374-1628381-1641718-203482-203903,1610612762,"Lauri Markkanen, John Collins, Keyonte George, Kelly Olynyk, Jordan Clarkson","Markkanen, Collins, George, Olynyk, Clarkson",1628374-1628381-1641718-203482-203903,UTA,2162.0,8,36.0,6.0,74.0,74.0,17.0,11.0,148.0,20.0,29.0,8.0,4.0,5.0,6.0,9.0,2.0,4.0,,,7.0,20.0,1.0,2.0,3.0,28.0,42.0,9.0,24.0,10.0,93.0,87.0,7.0,10.0,1.0,,17.0,7.0,10.0,2.0,3.0,5.0,25.0,38.0,18.0,21.0,20.0,7.0,3.0,19.0,7.0,26.0,5.0,2.0,14.0,59.0,7.0,4.0,11.0,11.0,1.0,23.0,12.0,35.0,1.0,4.0,12.0,13.0,14.0,8.0,,2.0,2.0,2.0,,76.0,25.0,17.0,,0.6785714285714286,0.8260869565217391,0.7777777777777778,0.375,0.6666666666666666,0.375,0.6666666666666666,0.7,0.7,0.6287878787878788,0.7727272727272727,0.7692307692307693,0.6458333333333334,0.7727272727272727,0.78125,0.36363636363636365,0.07142857142857142,,1.0,0.6111111111111112,0.2857142857142857,0.7333333333333333,0.4666666666666667,0.6666666666666666,0.3793103448275862,0.2222222222222222,0.6666666666666666,1.0,0.4444444444444444,0.7142857142857143,0.04,98.57539315448659,,15.364864864864865,13.85135135135135,14.675675675675675,13.472972972972974,0.4393939393939394,0.6896551724137931,0.7692307692307693,0.7,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.06060606060606061,0.5,0.5,1.0,0.30303030303030304,0.35,0.3684210526315789,0.7142857142857143,0.7272727272727273,0.09090909090909091,0.38461538461538464,0.8,,,0.23076923076923078,0.6666666666666666,0.803030303030303,0.35,0.5677454545454546,0.58846,0.536573076923077,0.1111111111111111,0.16666666666666666,0.1827956989247312,0.26881720430107525,4.673809523809524,25.804166666666664,0.22972972972972974,24.0,6.0,2.0,4.0,,,1.0,6.0,10.0,4.0,1.0,7.0,5.0,9.0,5.0,6.0,4.0,15.0,5.0,2.0,2.0,,1.0,0.6,0.38461538461538464,0.8333333333333334,0.6666666666666666,1.0,0.6666666666666666,0.06060606060606061,0.5,0.5,0.5,0.75,0.16666666666666666,,,,,1.0,,1.0,2.0,1.0,,,2.0,1.0,,,,1.0,,,,,,,,,1.0,0.041666666666666664,0.10344827586206896,,1.0,1.0,,0.05,,1.0,1.0,,,,,,,,1610612762,2024,2023-24,False
1628374-1629012-1629659-1630209-1641707,1610612762,"Lauri Markkanen, Collin Sexton, Talen Horton-Tucker, Omer Yurtseven, Taylor Hendricks","Markkanen, Sexton, Horton-Tucker, Yurtseven, Hendricks",1628374-1629012-1629659-1630209-1641707,UTA,127.0,1,2.0,1.0,5.0,4.0,5.0,1.0,9.0,3.0,4.0,1.0,3.0,4.0,,1.0,,,,,,1.0,,,1.0,3.0,5.0,,1.0,,6.0,5.0,1.0,1.0,,,2.0,3.0,5.0,,1.0,,6.0,,6.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,,1.0,,,,,,,,,4.0,6.0,5.0,,,,,,,,0.6,1.0,0.6,0.5,1.0,0.5,0.5,1.0,0.5,0.16666666666666666,,,,1.0,0.5,1.0,,1.0,0.3333333333333333,1.0,,,,1.0,,102.04724409448819,,15.4,12.5,15.2,12.5,0.6666666666666666,0.75,0.75,,0.16666666666666666,,,,,,,0.16666666666666666,,,,1.0,,0.6666666666666666,0.75,,,0.16666666666666666,,0.8333333333333334,,0.5875750000000001,0.5987,0.5875750000000001,,,0.3333333333333333,1.0,2.12,25.8,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1628374-1629012-1629659-1631117-1631323,1610612762,"Lauri Markkanen, Collin Sexton, Talen Horton-Tucker, Walker Kessler, Simone Fontecchio","Markkanen, Sexton, Horton-Tucker, Kessler, Fontecchio",1628374-1629012-1629659-1631117-1631323,UTA,1724.0,2,29.0,14.0,56.0,59.0,7.0,3.0,115.0,12.0,18.0,4.0,1.0,1.0,5.0,10.0,3.0,6.0,,,6.0,11.0,,,,18.0,32.0,9.0,17.0,17.0,80.0,66.0,2.0,5.0,,,4.0,2.0,2.0,,,7.0,11.0,18.0,18.0,27.0,11.0,6.0,6.0,9.0,9.0,18.0,6.0,3.0,5.0,45.0,1.0,6.0,8.0,12.0,2.0,22.0,7.0,29.0,,2.0,9.0,15.0,19.0,6.0,2.0,5.0,3.0,5.0,4.0,76.0,11.0,7.0,2.0,0.5,0.5625,1.0,0.5294117647058824,,0.5294117647058824,0.5625,0.4,1.0,0.6428571428571429,0.4,1.0,0.6929824561403509,0.4,1.1,0.3469387755102041,0.1875,0.2,1.0,0.6666666666666666,0.42857142857142855,0.6153846153846154,0.125,0.6451612903225806,0.3181818181818182,0.6666666666666666,0.2,,0.5454545454545454,0.6666666666666666,,96.05568445475637,0.8,14.642857142857142,15.322033898305085,14.464285714285714,14.966101694915254,0.3673469387755102,0.6666666666666666,0.8,0.4166666666666667,0.20408163265306123,0.5,0.625,0.12244897959183673,0.5,0.5,1.0,0.22448979591836735,0.5454545454545454,0.5454545454545454,1.0,0.8,,0.5,1.0,,,,,0.7142857142857143,0.5454545454545454,0.5749428571428572,0.588525,0.5567,0.12727272727272726,0.16216216216216217,0.05,0.1375,5.259375,25.099999999999998,0.125,5.0,2.0,1.0,4.0,,,,,4.0,4.0,,1.0,1.0,4.0,,2.0,4.0,6.0,2.0,1.0,1.0,1.0,,0.6666666666666666,0.2,0.8571428571428571,,0.5,0.8,0.08163265306122448,0.25,0.3333333333333333,,0.5,,,,,0.05555555555555555,,,,,,1.0,,,,,1.0,,,4.0,,1.0,,,2.0,1.0,,2.0,,0.16666666666666666,,,,,,0.3333333333333333,,,,,0.25,,,,,1610612762,2024,2023-24,False
1628374-1629012-1629659-1631117-1641707,1610612762,"Lauri Markkanen, Collin Sexton, Talen Horton-Tucker, Walker Kessler, Taylor Hendricks","Markkanen, Sexton, Horton-Tucker, Kessler, Hendricks",1628374-1629012-1629659-1631117-1641707,UTA,84.0,3,1.0,-4.0,3.0,4.0,,1.0,7.0,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,1.0,3.0,,,,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,0.25,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,120.00000000000001,,15.666666666666666,9.25,15.333333333333334,9.25,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5721,,,0.5,0.5,,,2.7,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1628374-1629012-1629659-1631117-1641718,1610612762,"Lauri Markkanen, Collin Sexton, Talen Horton-Tucker, Walker Kessler, Keyonte George","Markkanen, Sexton, Horton-Tucker, Kessler, George",1628374-1629012-1629659-1631117-1641718,UTA,192.0,1,3.0,-2.0,6.0,6.0,,1.0,12.0,,,,,,,1.0,,,,,2.0,5.0,1.0,,,,1.0,2.0,5.0,2.0,8.0,10.0,,,1.0,,3.0,,,,,,,,,6.0,5.0,2.0,,,2.0,2.0,2.0,,,6.0,1.0,,2.0,,,2.0,1.0,3.0,,,2.0,2.0,2.0,1.0,,,,,,5.0,,,,,,1.0,0.4,,0.4,,,,0.5,1.5,,0.5714285714285714,1.5,,0.8333333333333334,,,,,,1.0,0.3333333333333333,1.0,0.25,,,,,1.0,,90.0,,15.166666666666666,16.833333333333332,14.333333333333334,16.833333333333332,,,,,0.16666666666666666,,,,,,,0.8333333333333334,0.4,0.4,1.0,,1.0,,,,,,,0.8333333333333334,0.4,0.5162166666666667,0.50745,,0.14285714285714285,0.5,0.375,,7.0,26.639999999999997,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,1610612762,2024,2023-24,False
1628374-1629012-1629659-1631117-1641729,1610612762,"Lauri Markkanen, Collin Sexton, Talen Horton-Tucker, Walker Kessler, Brice Sensabaugh","Markkanen, Sexton, Horton-Tucker, Kessler, Sensabaugh",1628374-1629012-1629659-1631117-1641729,UTA,359.0,2,6.0,2.0,12.0,12.0,1.0,1.0,24.0,,2.0,,,,3.0,5.0,,,,,1.0,1.0,,,,4.0,8.0,1.0,1.0,5.0,16.0,14.0,,,,2.0,2.0,,1.0,,,,,4.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,,,7.0,,1.0,,3.0,,3.0,1.0,4.0,,3.0,3.0,3.0,5.0,3.0,,,,,,14.0,,1.0,,0.5,0.5,1.0,1.0,,1.0,0.5,,,0.6111111111111112,,,0.7272727272727273,1.0,,0.1111111111111111,0.25,,,0.75,0.3333333333333333,,,0.75,0.3333333333333333,0.5,,,,,,96.26740947075209,,13.583333333333334,16.333333333333332,13.583333333333334,16.166666666666668,0.2222222222222222,,,,0.5555555555555556,0.6,0.6,,,,,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,0.3961111111111111,,0.2505,0.2727272727272727,0.3,0.125,,7.2625,24.6,0.08333333333333333,,,1.0,1.0,,,,,,2.0,,3.0,2.0,,,2.0,,2.0,,,1.0,,,,,0.6666666666666666,1.0,,0.6666666666666666,0.1111111111111111,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1628374-1629012-1629659-1631117-203482,1610612762,"Lauri Markkanen, Collin Sexton, Talen Horton-Tucker, Walker Kessler, Kelly Olynyk","Markkanen, Sexton, Horton-Tucker, Kessler, Olynyk",1628374-1629012-1629659-1631117-203482,UTA,19.0,2,,2.0,1.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,,,2.0,,2.0,,,,1.0,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,0.6666666666666666,,0.6666666666666666,,,,,,0.6666666666666666,,227.3684210526316,,1.0,9.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1628374-1629012-1629659-1631323-203482,1610612762,"Lauri Markkanen, Collin Sexton, Talen Horton-Tucker, Simone Fontecchio, Kelly Olynyk","Markkanen, Sexton, Horton-Tucker, Fontecchio, Olynyk",1628374-1629012-1629659-1631323-203482,UTA,3414.0,10,57.0,-6.0,122.0,118.0,34.0,23.0,240.0,20.0,30.0,10.0,5.0,8.0,9.0,23.0,7.0,16.0,3.0,6.0,13.0,33.0,6.0,1.0,9.0,31.0,58.0,20.0,49.0,25.0,147.0,153.0,6.0,12.0,9.0,1.0,28.0,6.0,11.0,4.0,15.0,14.0,38.0,44.0,18.0,48.0,31.0,13.0,9.0,22.0,16.0,38.0,10.0,6.0,12.0,92.0,10.0,14.0,18.0,17.0,5.0,40.0,25.0,65.0,1.0,10.0,29.0,21.0,29.0,13.0,3.0,7.0,2.0,7.0,5.0,119.0,38.0,33.0,2.0,0.7096774193548387,0.8148148148148148,0.8,0.40816326530612246,0.26666666666666666,0.425531914893617,0.5344827586206896,0.5,0.5454545454545454,0.5700934579439252,0.6428571428571429,0.46153846153846156,0.6125,0.6666666666666666,0.5428571428571428,0.45794392523364486,0.15517241379310345,0.17391304347826086,1.0,0.8095238095238095,0.5185185185185185,0.6923076923076923,0.38461538461538464,0.7446808510638298,0.4528301886792453,0.6,0.5,0.4444444444444444,1.0,0.6842105263157895,0.022727272727272728,101.23022847100177,0.7142857142857143,13.98360655737705,14.474576271186441,13.360655737704919,13.830508474576272,0.2803738317757009,0.6666666666666666,0.8,0.6,0.21495327102803738,0.391304347826087,0.47368421052631576,0.14953271028037382,0.4375,0.4375,0.8571428571428571,0.308411214953271,0.3939393939393939,0.3939393939393939,0.7692307692307693,0.47619047619047616,0.2857142857142857,0.3076923076923077,0.625,0.23076923076923078,0.5,0.34615384615384615,0.1111111111111111,0.7383177570093458,0.41935483870967744,0.5280119047619047,0.5766884615384615,0.528702,0.1111111111111111,0.19117647058823528,0.19047619047619047,0.2585034013605442,5.43448275862069,26.159183673469386,0.2786885245901639,43.0,6.0,2.0,5.0,2.0,3.0,5.0,12.0,8.0,8.0,2.0,14.0,6.0,16.0,8.0,12.0,8.0,28.0,7.0,2.0,3.0,,0.5555555555555556,0.5714285714285714,0.35294117647058826,0.75,0.8,0.7142857142857143,0.8888888888888888,0.04672897196261682,0.4,0.4,1.0,0.6,0.16666666666666666,0.14285714285714285,0.6666666666666666,1.0,,3.0,2.0,,8.0,1.0,1.0,,6.0,4.0,,3.0,,1.0,,,,,,5.0,,,8.0,,0.16666666666666666,,0.5,1.0,,,0.3333333333333333,1.0,0.5,1.0,,,1.0,,,,1610612762,2024,2023-24,False
1628374-1629012-1629659-1631323-203903,1610612762,"Lauri Markkanen, Collin Sexton, Talen Horton-Tucker, Simone Fontecchio, Jordan Clarkson","Markkanen, Sexton, Horton-Tucker, Fontecchio, Clarkson",1628374-1629012-1629659-1631323-203903,UTA,96.0,1,2.0,6.0,4.0,3.0,4.0,1.0,7.0,2.0,2.0,,2.0,2.0,1.0,2.0,,,,,,,,,,3.0,4.0,,,2.0,8.0,2.0,1.0,1.0,,1.0,3.0,3.0,4.0,,,2.0,8.0,2.0,4.0,,,,1.0,1.0,,1.0,,,1.0,2.0,,1.0,2.0,,,2.0,1.0,3.0,,,,2.0,2.0,2.0,,,,,,5.0,8.0,4.0,,0.3333333333333333,0.3333333333333333,,,,,0.75,1.0,0.75,0.75,1.0,0.75,1.0,1.5,1.0,,0.25,0.5,,,1.0,0.6666666666666666,,0.6666666666666666,1.0,,1.0,,,1.0,,105.0,,10.25,18.333333333333332,8.75,16.666666666666668,0.5,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,0.5,1.0,,,,,0.5,,0.478875,0.42,0.478875,0.5,0.5,0.375,1.0,4.65,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1628374-1629012-1629659-1641707-203482,1610612762,"Lauri Markkanen, Collin Sexton, Talen Horton-Tucker, Taylor Hendricks, Kelly Olynyk","Markkanen, Sexton, Horton-Tucker, Hendricks, Olynyk",1628374-1629012-1629659-1641707-203482,UTA,118.0,1,2.0,-1.0,4.0,4.0,,,8.0,,,,,,2.0,3.0,,1.0,,,,,,,,2.0,3.0,,1.0,,4.0,5.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,4.0,,,,,,,,,,0.6666666666666666,,,0.5,,,0.5,,,0.25,,,,1.0,,,,1.0,,,,,,,,97.6271186440678,,18.25,11.25,18.25,11.25,,,,,0.75,0.6666666666666666,0.6666666666666666,0.25,,,,,,,,,,,,,,,,0.25,,0.454775,,,,,,,7.166666666666667,23.4,,4.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
