EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,LiveBallTurnovers,BadPassTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,Corner3FGM,PtsUnassisted3s,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3Assists,Corner3PctAssisted,FTDefRebounds,DefFTReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,LostBallSteals,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyCorner3FGM,PenaltyCorner3FGA,Offensive Fouls Drawn,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyAtRimFGA,PenaltyFtPoints,OffThreePtRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimFGM,HeaveAttempts,PenaltyAtRimAccuracy,BlockedAtRim,AtRimPctBlocked,SecondChanceArc3FGA,SecondChanceFG3A,OffCorner3ReboundPct,SecondChanceArc3Frequency,LongMidRangeFGM,SecondChanceFtPoints,LongMidRangePctBlocked,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3FGM,SecondChanceFG3M,LongMidRangeAssists,Travels,Loose Ball Fouls,Offensive Fouls,Defensive 3 Seconds Violations,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SelfOReb,Charge Fouls Drawn,SelfORebPct,FTOffRebounds,OffFTReboundPct,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedCorner3,Transition Take Fouls Drawn,BlockedLongMidRange,OffensiveGoaltends,Transition Take Fouls,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
1628389-1628997-1629130-1630696-202710,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Dru Smith, Jimmy Butler","Adebayo, Martin, Robinson, Smith, Butler",1628389-1628997-1629130-1630696-202710,MIA,58.0,1,1.0,4.0,2.0,2.0,,4.0,3.0,,,2.0,3.0,4.0,,2.0,1.0,1.0,,2.0,2.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,99.3103448275862,7.5,21.5,7.5,21.5,1.0,,,,,1.0,0.6957,0.7999999999999999,,1.0,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,2.0,3.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,1.0,1.0,,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.6327,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629130-1631107-1631170,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Nikola Jovic, Jaime Jaquez Jr.","Adebayo, Martin, Robinson, Jovic, Jaquez Jr.",1628389-1628997-1629130-1631107-1631170,MIA,443.0,4,7.0,-8.0,13.0,15.0,6.0,28.0,3.0,1.0,5.0,4.0,10.0,12.0,20.0,6.0,3.0,3.0,1.0,6.0,10.0,0.75,1.0,0.4,0.39285714285714285,0.4,91.0158013544018,16.076923076923077,15.6,16.0,15.6,0.21428571428571427,0.35714285714285715,0.2,0.2,1.0,0.5,0.5047214285714285,7.2,2.0,1.0,,1.0,4.0,,,1.0,4.0,1.0,2.0,,,3.0,2.0,,4.0,1.0,,,3.0,4.0,7.0,8.0,,,,,1.0,1.0,3.0,2.0,,,0.25,,0.25,0.5,0.5,0.5,0.2857142857142857,1.0,1.0,1.0,,1.0,1.0,,0.2857142857142857,0.25,0.25,,,,0.25,0.4115,0.25,27.4,0.15384615384615385,1.0,,,2.0,2.0,,,,,2.0,,3.0,1.0,1.0,1.0,1.0,,,,0.1,,0.16666666666666666,0.1111111111111111,0.25,1.0,0.6666666666666666,1.0,0.5,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,1.0,,1.0,,0.14285714285714285,1.0,1.0,0.6329,0.16666666666666666,,,,,,,,,1.0,,1.0,1.0,,,,,,,,0.3333333333333333,,,,,1.0,,,,0.5,0.5,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629130-1631170-1631288,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Jaime Jaquez Jr., Jamal Cain","Adebayo, Martin, Robinson, Jaquez Jr., Cain",1628389-1628997-1629130-1631170-1631288,MIA,509.0,2,8.0,1.0,17.0,17.0,,34.0,4.0,1.0,2.0,5.0,8.0,25.0,24.0,10.0,5.0,8.0,1.0,19.0,20.0,1.0,1.0,0.625,0.6333333333333333,0.6944444444444444,96.18860510805501,14.117647058823529,15.823529411764707,13.764705882352942,15.823529411764707,0.26666666666666666,0.13333333333333333,0.5,1.0,1.0,0.7333333333333333,0.55062,6.4625,,2.0,2.0,1.0,5.0,,,3.0,7.0,,,,,,,9.0,5.0,1.0,3.0,1.0,2.0,2.0,5.0,8.0,,1.0,1.0,2.0,1.0,3.0,,,,1.0,0.42857142857142855,,0.42857142857142855,,,,0.4666666666666667,0.6666666666666666,1.0,0.8,0.5,1.0,1.0,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,,,0.2,,,24.771428571428572,,6.0,1.0,,3.0,7.0,2.0,0.5,0.16666666666666666,0.2,4.0,2.0,,1.0,4.0,2.0,3.0,1.0,1.0,1.0,0.125,0.5,0.6666666666666666,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,2.0,,,5.0,,,,1.0,1.0,1.0,1.0,,,0.8333333333333334,,,1.0,0.13333333333333333,,,0.483,0.2,,,,,,,,,,1.0,,,0.25,0.25,,,,,,,1.0,1.0,,1.0,,5.0,,0.5,,,,,,,,,,,,,,,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629130-1631170-201567,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Jaime Jaquez Jr., Kevin Love","Adebayo, Martin, Robinson, Jaquez Jr., Love",1628389-1628997-1629130-1631170-201567,MIA,162.0,2,3.0,-1.0,4.0,4.0,,8.0,,,1.0,1.0,2.0,5.0,6.0,,,1.0,,3.0,3.0,,,0.5,0.625,0.625,71.1111111111111,17.5,23.0,16.75,20.25,,0.25,,,,0.5,0.4696625,9.5,,1.0,,1.0,2.0,,,1.0,2.0,,,,,,2.0,3.0,2.0,1.0,1.0,1.0,,2.0,2.0,3.0,,1.0,,1.0,,2.0,,,,1.0,0.5,,0.5,,,,0.5,0.5,,0.5,,,,,0.5,0.5,0.5,1.0,,,0.5,,,27.5,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,0.5,1.0,0.5,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,3.0,3.0,3.0,2.0,1.0,1.0,1.0,,,0.6666666666666666,0.25,,,0.4492,0.4,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629130-1631170-202710,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Jaime Jaquez Jr., Jimmy Butler","Adebayo, Martin, Robinson, Jaquez Jr., Butler",1628389-1628997-1629130-1631170-202710,MIA,294.0,5,5.0,-6.0,8.0,8.0,,16.0,,2.0,4.0,2.0,4.0,7.0,13.0,2.0,1.0,1.0,1.0,2.0,7.0,0.5,0.5,0.5,0.3333333333333333,0.5,78.3673469387755,22.5,14.25,22.5,13.625,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.44014166666666665,7.1,,,,,2.0,,,,2.0,,,,,,2.0,,2.0,,,,,1.0,1.0,2.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,0.3333333333333333,0.5,,0.5,,,,,0.3333333333333333,,,,,,,,,26.05,,3.0,1.0,,3.0,3.0,2.0,0.5,0.2857142857142857,0.4,,,,1.0,,1.0,1.0,,,1.0,0.25,0.25,0.5,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629130-200768-202710,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Kyle Lowry, Jimmy Butler","Adebayo, Martin, Robinson, Lowry, Butler",1628389-1628997-1629130-200768-202710,MIA,54.0,1,1.0,4.0,2.0,1.0,1.0,3.0,1.0,,,1.0,1.0,4.0,,,,,,,4.0,,,1.0,1.0,1.0,80.0,16.0,22.0,16.0,22.0,1.0,,,,,1.0,0.4869,3.1,,,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,2.0,,,1.0,2.0,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629312-1629639-1631107,1610612748,"Bam Adebayo, Caleb Martin, Haywood Highsmith, Tyler Herro, Nikola Jovic","Adebayo, Martin, Highsmith, Herro, Jovic",1628389-1628997-1629312-1629639-1631107,MIA,376.0,2,6.0,5.0,11.0,12.0,,23.0,2.0,3.0,4.0,5.0,7.0,16.0,11.0,8.0,4.0,5.0,3.0,11.0,16.0,0.8,0.8,0.7142857142857143,0.6666666666666666,0.6666666666666666,88.08510638297872,16.727272727272727,16.0,16.09090909090909,14.5,0.16666666666666666,0.3333333333333333,0.75,0.75,1.0,0.5833333333333334,0.48030833333333334,7.814285714285715,,2.0,1.0,2.0,4.0,,,2.0,5.0,,,,,,2.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,5.0,7.0,,,,1.0,1.0,3.0,,,,0.5,0.4,,0.4,,,,0.4166666666666667,0.6666666666666666,0.5,0.625,,0.5,,0.08333333333333333,0.3333333333333333,0.5,0.5,0.5,,,0.5,,,25.48,,,1.0,1.0,2.0,,,1.0,,,2.0,,3.0,,1.0,1.0,2.0,1.0,,,,,0.5,0.4,,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,0.08333333333333333,,,0.56475,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,1.0,1.0,1.0,0.5,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629312-1629639-1631170,1610612748,"Bam Adebayo, Caleb Martin, Haywood Highsmith, Tyler Herro, Jaime Jaquez Jr.","Adebayo, Martin, Highsmith, Herro, Jaquez Jr.",1628389-1628997-1629312-1629639-1631170,MIA,1658.0,5,28.0,-19.0,56.0,52.0,9.0,108.0,11.0,4.0,11.0,12.0,26.0,49.0,68.0,18.0,9.0,12.0,2.0,27.0,47.0,0.75,0.75,0.46153846153846156,0.40625,0.46226415094339623,93.79975874547648,16.142857142857142,14.5,16.017857142857142,14.25,0.22916666666666666,0.22916666666666666,0.36363636363636365,0.4,0.5,0.6875,0.4928177083333333,7.207692307692308,4.0,3.0,3.0,4.0,19.0,,1.0,5.0,22.0,1.0,2.0,,1.0,2.0,6.0,9.0,19.0,4.0,3.0,2.0,11.0,7.0,19.0,22.0,1.0,3.0,,6.0,6.0,16.0,2.0,4.0,1.0,0.6,0.22727272727272727,,0.22727272727272727,0.5,0.3333333333333333,0.3333333333333333,0.4583333333333333,0.7,0.7857142857142857,0.75,0.6666666666666666,0.7692307692307693,1.0,0.0625,0.3958333333333333,0.21052631578947367,0.21052631578947367,0.5,0.3333333333333333,,0.21052631578947367,0.4475833333333334,0.04081632653061224,25.704545454545453,0.07142857142857142,10.0,3.0,1.0,8.0,10.0,5.0,0.5,0.09433962264150944,0.16129032258064516,6.0,1.0,6.0,2.0,5.0,2.0,3.0,,,2.0,0.07692307692307693,0.09090909090909091,0.14285714285714285,0.1,0.14285714285714285,0.75,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,1.0,4.0,,2.0,2.0,,,1.0,1.0,,1.0,1.0,,,0.3333333333333333,0.2,,1.0,0.08333333333333333,0.5,,,0.04081632653061224,1.0,,,,1.0,,,1.0,,1.0,,,0.0625,0.07142857142857142,0.3333333333333333,1.0,,1.0,1.0,,,,,,2.0,2.0,0.25,,0.5,0.6666666666666666,,,2.0,,,,,,1.0,,,,,,,,1.0,,0.03571428571428571,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629312-1629639-200768,1610612748,"Bam Adebayo, Caleb Martin, Haywood Highsmith, Tyler Herro, Kyle Lowry","Adebayo, Martin, Highsmith, Herro, Lowry",1628389-1628997-1629312-1629639-200768,MIA,131.0,1,2.0,3.0,5.0,5.0,,10.0,,,,,,8.0,5.0,,,2.0,,6.0,6.0,,,,0.75,0.8,109.92366412213741,10.4,15.8,10.4,15.8,,,,,,1.0,0.55725,,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,,,2.0,4.0,8.0,,6.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,,,,1.0,,,8.0,4.0,,1.0,0.5,0.5,0.5,,0.75,0.8,1.0,1.0,1.0,1.0,,1.0,,0.25,0.75,0.6666666666666666,0.6666666666666666,1.0,0.75,0.6666666666666666,0.6666666666666666,0.55725,1.0,26.825,0.8,2.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,1.0,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,0.25,,,,1.0,,0.25,,,2.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629312-1629639-202710,1610612748,"Bam Adebayo, Caleb Martin, Haywood Highsmith, Tyler Herro, Jimmy Butler","Adebayo, Martin, Highsmith, Herro, Butler",1628389-1628997-1629312-1629639-202710,MIA,328.0,5,5.0,3.0,11.0,9.0,2.0,20.0,1.0,2.0,2.0,2.0,3.0,12.0,9.0,2.0,1.0,2.0,1.0,5.0,10.0,0.5,0.5,0.6666666666666666,0.5,0.6,87.80487804878048,17.272727272727273,15.333333333333334,15.909090909090908,14.0,0.14285714285714285,0.2857142857142857,1.0,1.0,0.5,0.7142857142857143,0.5113214285714286,7.866666666666667,7.0,2.0,1.0,,3.0,,1.0,1.0,4.0,1.0,2.0,1.0,2.0,8.0,2.0,3.0,3.0,,1.0,,1.0,2.0,4.0,6.0,,1.0,1.0,2.0,1.0,2.0,8.0,7.0,,1.0,0.25,0.5,0.25,0.5,0.625,0.6666666666666666,0.5714285714285714,0.5,1.0,0.6,1.0,1.0,,0.14285714285714285,0.42857142857142855,,,,0.25,,,0.5087875,0.6666666666666666,24.85,0.6363636363636364,5.0,1.0,,5.0,6.0,2.0,0.5,0.2222222222222222,0.4,,1.0,,,,,2.0,,,1.0,,,,0.5,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,0.4215,0.16666666666666666,,1.0,1.0,1.0,,0.25,1.0,1.0,3.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629312-1631107-1631170,1610612748,"Bam Adebayo, Caleb Martin, Haywood Highsmith, Nikola Jovic, Jaime Jaquez Jr.","Adebayo, Martin, Highsmith, Jovic, Jaquez Jr.",1628389-1628997-1629312-1631107-1631170,MIA,144.0,3,2.0,7.0,4.0,5.0,3.0,9.0,1.0,,,2.0,2.0,10.0,3.0,4.0,2.0,4.0,,10.0,10.0,1.0,1.0,1.0,1.25,1.25,90.0,13.5,18.0,13.5,18.0,0.25,,,,,0.75,0.57715,12.1,,,1.0,1.0,1.0,,,2.0,2.0,,,,,,,6.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,,,,,,1.0,,,,1.0,1.0,,1.0,,,,0.5,1.0,1.0,1.0,,1.0,,0.25,0.25,1.0,1.0,1.0,,,1.0,,,24.95,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629312-1631107-202710,1610612748,"Bam Adebayo, Caleb Martin, Haywood Highsmith, Nikola Jovic, Jimmy Butler","Adebayo, Martin, Highsmith, Jovic, Butler",1628389-1628997-1629312-1631107-202710,MIA,10.0,2,,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,2.0,,,,,,,2.0,,,1.0,1.0,1.0,288.0,8.0,2.0,8.0,2.0,1.0,,,,,1.0,0.4803,3.3,1.0,,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,1.0,1.0,,,,,,,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.4803,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629312-1631170-202710,1610612748,"Bam Adebayo, Caleb Martin, Haywood Highsmith, Jaime Jaquez Jr., Jimmy Butler","Adebayo, Martin, Highsmith, Jaquez Jr., Butler",1628389-1628997-1629312-1631170-202710,MIA,154.0,5,3.0,4.0,6.0,4.0,4.0,10.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,5.0,6.0,1.0,1.0,0.5,0.4166666666666667,0.42857142857142855,93.5064935064935,18.333333333333332,11.0,18.333333333333332,11.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.8333333333333334,0.457,4.7,3.0,1.0,2.0,,2.0,,2.0,1.0,4.0,1.0,2.0,,2.0,3.0,,3.0,2.0,,1.0,,,1.0,2.0,3.0,1.0,1.0,,1.0,,,3.0,3.0,,1.0,0.25,,0.25,0.5,0.25,0.3,0.6666666666666666,1.0,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,0.5,,,0.3910666666666667,0.5,27.2,0.5,1.0,,,2.0,3.0,1.0,,0.16666666666666666,0.5,,1.0,,,,,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629312-201567-202710,1610612748,"Bam Adebayo, Caleb Martin, Haywood Highsmith, Kevin Love, Jimmy Butler","Adebayo, Martin, Highsmith, Love, Butler",1628389-1628997-1629312-201567-202710,MIA,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629312-201988-202710,1610612748,"Bam Adebayo, Caleb Martin, Haywood Highsmith, Patty Mills, Jimmy Butler","Adebayo, Martin, Highsmith, Mills, Butler",1628389-1628997-1629312-201988-202710,MIA,150.0,1,2.0,,3.0,4.0,,7.0,1.0,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,67.2,24.333333333333332,19.25,24.333333333333332,16.0,0.3333333333333333,,,,,1.0,0.51365,3.0,,,1.0,,1.0,,,,2.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,24.9,,,,,1.0,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629639-1631107-1631170,1610612748,"Bam Adebayo, Caleb Martin, Tyler Herro, Nikola Jovic, Jaime Jaquez Jr.","Adebayo, Martin, Herro, Jovic, Jaquez Jr.",1628389-1628997-1629639-1631107-1631170,MIA,404.0,2,7.0,-5.0,13.0,14.0,10.0,27.0,3.0,,,2.0,4.0,14.0,19.0,2.0,1.0,2.0,,5.0,10.0,0.5,1.0,0.5,0.3181818181818182,0.4666666666666667,96.23762376237623,15.538461538461538,14.428571428571429,14.538461538461538,14.285714285714286,0.2727272727272727,,,,,0.9090909090909091,0.5878818181818182,4.375,1.0,2.0,1.0,1.0,6.0,,,1.0,7.0,1.0,1.0,,,2.0,2.0,3.0,6.0,1.0,1.0,1.0,6.0,1.0,7.0,10.0,,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.14285714285714285,,0.14285714285714285,1.0,1.0,1.0,0.6363636363636364,0.5,1.0,0.875,,1.0,1.0,0.09090909090909091,0.5454545454545454,0.16666666666666666,0.16666666666666666,1.0,,,0.16666666666666666,0.3773,0.14285714285714285,25.885714285714283,0.07692307692307693,7.0,1.0,1.0,6.0,8.0,4.0,1.0,0.26666666666666666,0.5,1.0,,,1.0,,1.0,3.0,,,,0.25,,0.5,0.375,,1.0,0.3333333333333333,0.5,,,,,,,,1.0,1.0,1.0,1.0,1.0,4.0,2.0,,,,,,,1.0,1.0,1.0,0.5,,,0.09090909090909091,1.0,1.0,0.6644,0.2857142857142857,,,,,,,,,,2.0,,,0.3333333333333333,0.2,,,,,,0.3333333333333333,,,1.0,,1.0,2.0,,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
