EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonShootingPenaltyNonTakeFouls,SecondChanceFtPoints,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Charge Fouls Drawn,OffensiveGoaltends,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceArc3FGA,BlockedLongMidRange,SecondChanceArc3Frequency,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,BlockedArc3,DefensiveGoaltends,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,3SecondViolations,Transition Take Fouls,HeaveAttempts,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,team_id,year,season,team_vs
1627741-1628971-1629614-1630167-1630543,1610612754,"Buddy Hield, Bruce Brown, Andrew Nembhard, Obi Toppin, Isaiah Jackson","Hield, Brown, Nembhard, Toppin, Jackson",1627741-1628971-1629614-1630167-1630543,IND,66.0,2,1.0,3.0,2.0,1.0,1.0,3.0,1.0,,,,,,3.0,,,4.0,1.0,,,2.0,,,,1.0,,2.0,,,,1.0,1.0,,,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,,,,,1.0,,,65.45454545454545,18.0,30.0,17.5,30.0,0.3333333333333333,,,,,,,,,0.3333333333333333,0.4739,0.5,6.933333333333334,,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,2.0,2.0,1.0,0.5,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,0.5648,0.4119,,,0.5,0.5,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.6666666666666666,0.5,1.0,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,1610612754,2024,2023-24,True
1627741-1628971-1629614-1630167-204456,1610612754,"Buddy Hield, Bruce Brown, Andrew Nembhard, Obi Toppin, T.J. McConnell","Hield, Brown, Nembhard, Toppin, McConnell",1627741-1628971-1629614-1630167-204456,IND,27.0,1,,,1.0,1.0,1.0,2.0,,,,,,,1.0,,,2.0,2.0,,,2.0,,,,1.0,,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,106.66666666666666,7.0,20.0,,20.0,,,,,,,,,,,0.4316,1.0,7.3,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.4316,0.4316,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1627741-1628971-1629614-1630169-1630188,1610612754,"Buddy Hield, Bruce Brown, Andrew Nembhard, Tyrese Haliburton, Jalen Smith","Hield, Brown, Nembhard, Haliburton, Smith",1627741-1628971-1629614-1630169-1630188,IND,100.0,1,2.0,1.0,2.0,3.0,,5.0,,,,,,,,,,3.0,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.5,,,,,1.0,,,,72.0,20.0,20.0,20.0,20.0,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,3.0,,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,3.0,,3.0,3.0,2.0,,,,,,,1.5,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1627741-1628971-1629614-1630174-1630188,1610612754,"Buddy Hield, Bruce Brown, Andrew Nembhard, Aaron Nesmith, Jalen Smith","Hield, Brown, Nembhard, Nesmith, Smith",1627741-1628971-1629614-1630174-1630188,IND,1209.0,4,20.0,5.0,40.0,38.0,6.0,78.0,13.0,1.0,3.0,,,8.0,29.0,5.0,11.0,50.0,45.0,1.0,3.0,7.0,9.0,8.0,3.0,11.0,1.0,25.0,,3.0,9.0,7.0,16.0,,3.0,0.6,0.45454545454545453,0.3333333333333333,0.45454545454545453,0.5125,0.4166666666666667,0.5555555555555556,0.5,0.275,0.75,,0.6428571428571429,0.3181818181818182,,1.0,92.90322580645162,16.4,14.552631578947368,16.05,14.210526315789474,0.325,0.075,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,0.6,0.52766625,0.14,8.010344827586207,25.672727272727272,13.0,7.0,1.0,3.0,6.0,1.0,6.0,4.0,13.0,9.0,1.0,3.0,4.0,9.0,10.0,16.0,10.0,2.0,4.0,3.0,8.0,2.0,4.0,7.0,6.0,,7.0,5.0,1.0,1.0,2.0,,2.0,8.0,11.0,4.0,43.0,10.0,13.0,0.6153846153846154,0.6666666666666666,0.4482758620689655,0.3333333333333333,0.4444444444444444,0.36363636363636365,0.4166666666666667,0.10344827586206896,0.15384615384615385,0.5,0.4375,0.6,0.6666666666666666,0.2,0.5,0.625,,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.15,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5,0.5,0.3333333333333333,0.5454545454545454,0.5,0.6120583333333333,0.5558227272727273,0.11363636363636363,0.12121212121212122,0.2,0.325,11.0,4.0,5.0,10.0,,1.0,,1.0,,2.0,2.0,6.0,3.0,1.0,,2.0,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,0.4,1.0,0.5,,0.25,0.5,0.5555555555555556,0.6,1.0,,0.6666666666666666,0.09090909090909091,,0.09090909090909091,,,2.0,,,1.0,,,,0.1,,,3.0,,0.5,,1.0,0.09090909090909091,1.0,,,,0.3333333333333333,,,,1.0,,,,,,1610612754,2024,2023-24,True
1627741-1628971-1629614-1630174-1630543,1610612754,"Buddy Hield, Bruce Brown, Andrew Nembhard, Aaron Nesmith, Isaiah Jackson","Hield, Brown, Nembhard, Nesmith, Jackson",1627741-1628971-1629614-1630174-1630543,IND,251.0,2,4.0,10.0,9.0,8.0,2.0,17.0,4.0,3.0,3.0,1.0,1.0,,7.0,3.0,3.0,18.0,8.0,1.0,1.0,5.0,9.0,,3.0,4.0,3.0,11.0,,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.8181818181818182,0.8333333333333334,0.3,1.0,,0.6,0.75,,,97.52988047808765,12.222222222222221,17.625,11.222222222222221,16.25,0.4,0.3,1.0,1.0,1.0,,0.5,1.0,1.0,0.7,0.484875,0.2777777777777778,5.757142857142857,24.03333333333333,6.0,1.0,,1.0,1.0,1.0,1.0,,3.0,3.0,,1.0,2.0,4.0,10.0,2.0,4.0,,,1.0,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,2.0,3.0,1.0,13.0,10.0,6.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.5,0.7,0.8333333333333334,0.14285714285714285,0.25,,0.75,0.5,0.6666666666666666,,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,1.0,0.1,1.0,1.0,,,,0.5,,0.2,,0.50585,0.44527,0.1,0.14285714285714285,0.5555555555555556,0.6666666666666666,1.0,,1.0,2.0,1.0,1.0,,,1.0,1.0,3.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,0.2,0.5,0.5,,,,,0.2,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612754,2024,2023-24,True
1627741-1628971-1629614-1630188-1630543,1610612754,"Buddy Hield, Bruce Brown, Andrew Nembhard, Jalen Smith, Isaiah Jackson","Hield, Brown, Nembhard, Smith, Jackson",1627741-1628971-1629614-1630188-1630543,IND,115.0,1,2.0,3.0,4.0,4.0,,8.0,1.0,,,,,1.0,1.0,1.0,1.0,8.0,5.0,,,,3.0,1.0,1.0,1.0,,3.0,,,,,,1.0,1.0,1.0,1.0,,1.0,1.25,,1.0,,0.5,,,,,,,100.17391304347825,12.75,16.0,12.75,14.75,0.5,,,,,0.5,,,,1.0,0.497775,,3.5,25.3,4.0,1.0,,,1.0,,,1.0,1.0,3.0,,,1.0,1.0,8.0,,2.0,,1.0,,,1.0,,,,,1.0,,,,,,,3.0,4.0,2.0,8.0,8.0,4.0,,,1.0,,1.0,1.25,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,0.5,1.0,,0.497775,0.5,0.6666666666666666,1.0,1.0,4.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1627741-1628971-1630167-1630169-1630174,1610612754,"Buddy Hield, Bruce Brown, Obi Toppin, Tyrese Haliburton, Aaron Nesmith","Hield, Brown, Toppin, Haliburton, Nesmith",1627741-1628971-1630167-1630169-1630174,IND,626.0,4,10.0,-9.0,22.0,25.0,2.0,47.0,9.0,,2.0,,,2.0,13.0,1.0,4.0,25.0,34.0,,,2.0,,2.0,,2.0,,4.0,1.0,,6.0,3.0,9.0,,4.0,,0.25,,0.25,0.4411764705882353,,0.5454545454545454,0.3333333333333333,0.23529411764705882,,0.3333333333333333,1.0,0.3,,,108.1150159744409,13.727272727272727,12.96,13.681818181818182,12.44,0.5294117647058824,0.11764705882352941,,,,0.11764705882352941,,,,0.7647058823529411,0.5852088235294117,0.08,4.461538461538462,24.6,19.0,4.0,,2.0,8.0,1.0,1.0,1.0,6.0,10.0,,2.0,6.0,12.0,25.0,4.0,8.0,,1.0,2.0,2.0,,2.0,2.0,5.0,1.0,3.0,2.0,2.0,1.0,4.0,,3.0,7.0,11.0,4.0,23.0,25.0,19.0,0.3333333333333333,0.3333333333333333,0.46153846153846156,,0.5,0.5,0.6,0.15384615384615385,0.1111111111111111,0.5,0.2857142857142857,1.0,0.4,,,1.0,0.125,0.4444444444444444,0.5,0.5,0.058823529411764705,1.0,1.0,0.5,0.5,,1.0,,0.5333333333333333,0.5,0.4961,0.58426,0.2,0.25,1.0,0.8636363636363636,14.0,4.0,1.0,3.0,,1.0,1.0,2.0,1.0,3.0,10.0,3.0,,,1.0,1.0,1.0,2.0,1.0,,,1.0,2.0,,1.0,1.0,2.0,,,,,,,,1.0,0.3333333333333333,,1.0,,,1.0,,0.17647058823529413,0.3333333333333333,0.5,,,,0.5,0.06666666666666667,,0.13333333333333333,0.5,2.0,2.0,,,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,1.0,1610612754,2024,2023-24,True
1627741-1628971-1630167-1630169-1630188,1610612754,"Buddy Hield, Bruce Brown, Obi Toppin, Tyrese Haliburton, Jalen Smith","Hield, Brown, Toppin, Haliburton, Smith",1627741-1628971-1630167-1630169-1630188,IND,474.0,5,8.0,3.0,19.0,16.0,3.0,35.0,8.0,,,,,2.0,13.0,,2.0,26.0,23.0,,,5.0,,2.0,,4.0,,8.0,1.0,2.0,4.0,3.0,7.0,2.0,2.0,,,,,0.6666666666666666,0.6666666666666666,0.7352941176470589,0.8333333333333334,0.13333333333333333,0.5,0.5,0.5714285714285714,0.6,0.5,0.5,106.32911392405063,11.368421052631579,16.125,11.157894736842104,14.9375,0.5333333333333333,,,,,0.13333333333333333,,,,0.6666666666666666,0.5775733333333334,0.19230769230769232,4.315384615384615,27.2,8.0,7.0,2.0,2.0,4.0,1.0,1.0,,10.0,6.0,2.0,3.0,6.0,7.0,15.0,8.0,12.0,4.0,,,4.0,,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,,1.0,3.0,6.0,3.0,21.0,15.0,8.0,0.4,0.5,0.7692307692307693,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.9375,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,0.5,0.2,0.875,0.875,0.42857142857142855,0.06666666666666667,1.0,1.0,,,,0.6666666666666666,1.0,0.5714285714285714,,0.5465666666666666,0.5754,0.17647058823529413,0.2,0.5769230769230769,0.42105263157894735,8.0,4.0,2.0,4.0,,,,,,,3.0,,,1.0,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,1.0,1.0,,0.26666666666666666,0.5,0.5,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1627741-1628971-1630167-1630169-1630543,1610612754,"Buddy Hield, Bruce Brown, Obi Toppin, Tyrese Haliburton, Isaiah Jackson","Hield, Brown, Toppin, Haliburton, Jackson",1627741-1628971-1630167-1630169-1630543,IND,761.0,5,13.0,14.0,24.0,26.0,2.0,50.0,9.0,,1.0,,,6.0,19.0,2.0,7.0,40.0,26.0,,,3.0,3.0,6.0,1.0,10.0,,21.0,2.0,5.0,10.0,4.0,14.0,4.0,6.0,0.5,0.2857142857142857,,0.2857142857142857,0.6923076923076923,1.0,0.7407407407407407,0.75,0.2692307692307692,0.7142857142857143,0.4,0.75,0.4444444444444444,0.25,0.6,94.61235216819973,15.333333333333334,15.115384615384615,14.666666666666666,14.923076923076923,0.34615384615384615,0.038461538461538464,,,,0.23076923076923078,,,,0.6153846153846154,0.5029769230769231,0.075,7.310526315789474,27.97142857142857,5.0,8.0,,,2.0,1.0,2.0,2.0,15.0,4.0,1.0,1.0,3.0,4.0,8.0,18.0,12.0,,2.0,1.0,9.0,1.0,5.0,2.0,4.0,1.0,2.0,,,,1.0,,,7.0,5.0,3.0,37.0,8.0,5.0,0.6,0.6,0.7894736842105263,1.0,0.75,0.5,0.5714285714285714,0.05263157894736842,0.1111111111111111,,0.5,0.8,1.0,,1.0,0.75,0.125,0.8888888888888888,1.0,0.625,0.07692307692307693,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,,,0.3333333333333333,0.3333333333333333,0.3669,0.4292583333333333,0.11538461538461539,0.15789473684210525,0.2,0.20833333333333334,2.0,2.0,6.0,8.0,,,,2.0,,2.0,2.0,3.0,3.0,1.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,3.0,,1.0,,,,,,,,1.0,,,1.0,0.5,1.0,1.0,,0.3076923076923077,0.75,0.75,0.5,1.0,,1.0,,,0.3333333333333333,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1627741-1628971-1630167-1630169-1631097,1610612754,"Buddy Hield, Bruce Brown, Obi Toppin, Tyrese Haliburton, Bennedict Mathurin","Hield, Brown, Toppin, Haliburton, Mathurin",1627741-1628971-1630167-1630169-1631097,IND,252.0,2,4.0,7.0,12.0,11.0,,23.0,4.0,1.0,1.0,,,1.0,8.0,1.0,2.0,21.0,14.0,,,,3.0,,1.0,6.0,1.0,13.0,,1.0,3.0,1.0,4.0,3.0,4.0,1.0,0.5,,1.0,0.75,,0.8076923076923077,,0.2,0.3333333333333333,,0.6,0.5,,,131.42857142857142,13.0,8.727272727272727,13.0,8.272727272727273,0.4,0.1,1.0,1.0,1.0,0.1,,,,0.6,0.5320111111111111,,4.3375,34.25,9.0,3.0,,,3.0,,,,6.0,6.0,,,5.0,5.0,16.0,10.0,2.0,,,1.0,5.0,,3.0,1.0,2.0,,1.0,,1.0,,1.0,,1.0,3.0,6.0,,21.0,12.0,7.0,0.8333333333333334,0.8333333333333334,0.75,,1.0,0.8333333333333334,0.8888888888888888,0.125,0.25,1.0,0.5,1.0,,,0.3333333333333333,1.0,,0.75,1.0,1.0,,,,,,,,,0.5,,,0.5807,,,0.7619047619047619,0.75,7.0,3.0,3.0,4.0,,,,1.0,,1.0,6.0,,2.0,,,1.0,,,1.0,,,,,,,,3.0,2.0,1.0,2.0,,,3.0,2.0,1.0,,,,1.0,,,0.6666666666666666,0.4,0.75,0.75,0.6666666666666666,,,1.0,,,0.16666666666666666,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1610612754,2024,2023-24,True
1627741-1628971-1630167-1630188-204456,1610612754,"Buddy Hield, Bruce Brown, Obi Toppin, Jalen Smith, T.J. McConnell","Hield, Brown, Toppin, Smith, McConnell",1627741-1628971-1630167-1630188-204456,IND,2.0,1,,-2.0,,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1627741-1628971-1630167-1630543-1631097,1610612754,"Buddy Hield, Bruce Brown, Obi Toppin, Isaiah Jackson, Bennedict Mathurin","Hield, Brown, Toppin, Jackson, Mathurin",1627741-1628971-1630167-1630543-1631097,IND,38.0,1,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.89473684210527,,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1627741-1628971-1630167-1630543-204456,1610612754,"Buddy Hield, Bruce Brown, Obi Toppin, Isaiah Jackson, T.J. McConnell","Hield, Brown, Toppin, Jackson, McConnell",1627741-1628971-1630167-1630543-204456,IND,63.0,1,1.0,-4.0,3.0,2.0,,5.0,,,,,,,1.0,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,114.28571428571428,15.0,9.0,15.0,7.5,,,,,,,,,,,0.3995,,19.9,,3.0,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,0.25,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,0.3995,0.5,0.5,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1627741-1628971-1630169-1630174-1630188,1610612754,"Buddy Hield, Bruce Brown, Tyrese Haliburton, Aaron Nesmith, Jalen Smith","Hield, Brown, Haliburton, Nesmith, Smith",1627741-1628971-1630169-1630174-1630188,IND,128.0,1,2.0,1.0,5.0,4.0,1.0,9.0,2.0,,,,,1.0,4.0,,1.0,7.0,6.0,,,3.0,,1.0,,1.0,,2.0,,,1.0,1.0,2.0,,,,,,,0.6,1.0,0.7,1.5,0.2,,,1.0,0.5,,,101.25,14.4,14.0,13.2,14.0,0.4,,,,,0.2,,,,0.6,0.49767,0.42857142857142855,4.425,25.2,3.0,2.0,,,1.0,,,,3.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,4.0,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,4.0,5.0,3.0,0.3333333333333333,0.3333333333333333,0.75,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.25,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,0.5,,,,,,,,,0.3333333333333333,,0.42,0.47563333333333335,0.2,0.25,0.7142857142857143,0.6,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,0.4,0.5,1.0,,,,1.0,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1627741-1628971-1630169-1630174-1630543,1610612754,"Buddy Hield, Bruce Brown, Tyrese Haliburton, Aaron Nesmith, Isaiah Jackson","Hield, Brown, Haliburton, Nesmith, Jackson",1627741-1628971-1630169-1630174-1630543,IND,467.0,4,8.0,,17.0,20.0,2.0,37.0,6.0,,,,,5.0,12.0,1.0,5.0,25.0,25.0,,1.0,4.0,3.0,5.0,1.0,5.0,,11.0,2.0,2.0,6.0,4.0,10.0,2.0,3.0,1.0,0.2,,0.2,0.5588235294117647,0.3333333333333333,0.625,0.5,0.29411764705882354,0.6666666666666666,0.5,0.625,0.5,0.5,,114.08993576017131,13.705882352941176,11.7,12.411764705882353,10.35,0.35294117647058826,,,,,0.29411764705882354,,,,0.6470588235294118,0.5422941176470588,0.16,5.933333333333334,26.4,5.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,6.0,1.0,2.0,3.0,5.0,6.0,8.0,8.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,3.0,,2.0,,1.0,,1.0,,1.0,5.0,6.0,3.0,21.0,6.0,5.0,0.5,0.5714285714285714,0.6666666666666666,0.5,0.6,0.5,0.5,0.16666666666666666,0.16666666666666666,1.0,0.5,0.6,,,1.0,0.6,,0.6666666666666666,0.8,0.75,0.058823529411764705,1.0,1.0,0.2,0.2,1.0,0.3333333333333333,1.0,0.6666666666666666,0.2,0.6374,0.6431916666666667,0.15,0.2,0.24,0.29411764705882354,,3.0,3.0,5.0,,,,1.0,,1.0,,,1.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.29411764705882354,0.6,0.75,0.3333333333333333,,,0.75,,,0.16666666666666666,,,2.0,,,1.0,,,,0.2,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
